SA1_7DIGITCODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
1128232,0,0,0,0,0,4,7,3,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,5,4,7,28,0,11,26,24,28,46,48,24,12,223
1128233,0,0,0,0,3,7,3,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,11,3,14,26,36,41,61,49,38,9,273
1128234,3,0,0,0,0,0,10,9,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,0,19,8,10,28,17,32,64,45,30,5,239
1128235,0,0,0,0,0,3,3,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,24,10,12,36,55,58,82,94,49,19,407
1128236,0,0,0,0,0,0,7,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,12,0,6,24,17,20,40,78,38,9,237
1128237,0,0,0,0,0,3,13,7,7,25,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,8,8,11,0,35,8,12,19,55,59,84,94,58,6,398
1128238,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,11,12,3,42,6,3,14,26,46,62,83,48,23,310
1128239,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,3,22,7,7,31,38,31,44,36,22,10,231
1128301,0,0,0,0,0,0,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,16,11,5,17,15,29,35,53,17,3,183
1128302,0,0,0,0,0,3,4,3,3,17,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,10,14,3,0,35,11,9,33,40,57,87,78,22,4,340
1128303,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,0,0,19,3,3,28,25,32,47,51,21,4,220
1128304,0,0,0,0,3,3,6,4,0,19,0,0,0,0,0,0,0,0,0,0,3,0,10,9,14,28,16,5,0,95,16,10,35,60,57,103,74,33,6,387
1128305,0,0,0,0,0,3,10,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,4,6,10,0,31,11,23,34,54,121,117,87,56,15,515
1128306,0,0,0,0,0,3,4,4,0,14,0,0,0,0,0,0,0,0,0,3,4,0,0,11,3,8,9,11,5,45,3,11,23,39,40,62,61,24,11,267
1128307,0,0,0,0,0,5,9,6,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,3,11,5,28,3,9,13,24,40,100,102,55,21,369
1128308,0,0,0,0,0,0,7,0,4,16,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,8,0,0,18,0,10,20,17,29,49,38,12,7,185
1128309,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,12,5,3,19,31,44,75,65,17,8,269
1128310,0,0,0,0,0,0,7,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,8,0,0,27,4,6,19,31,38,58,37,7,0,195
1128311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,4,7,0,0,0,21
1128313,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,8,10,3,7,0,3,39,9,10,12,30,56,55,46,12,10,239
1128314,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,5,8,0,33,10,10,36,33,72,91,99,31,3,381
1128315,0,0,0,0,0,3,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,6,8,18,12,19,54,43,18,4,183
1128316,0,0,0,0,0,3,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,6,4,4,21,0,8,21,18,36,55,48,25,8,228
1128317,0,0,0,0,0,4,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,13,9,5,10,25,49,86,32,14,3,228
1128401,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,11,3,36,9,6,36,26,36,64,77,56,12,322
1128402,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,4,7,4,3,8,10,3,7,0,46,15,22,31,42,54,55,48,38,17,323
1128403,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,0,7,0,0,29,11,20,21,35,60,56,53,11,4,272
1128404,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,15,7,8,20,45,71,47,49,30,5,283
1128405,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,7,9,12,0,45,15,23,44,56,77,84,100,51,12,463
1128406,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,11,17,13,25,49,48,42,48,28,4,273
1128407,0,0,0,3,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,12,10,18,27,48,68,56,66,39,11,337
1128408,0,0,0,0,0,0,5,3,3,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,18,9,13,15,24,42,27,57,48,11,254
1128409,0,0,0,0,0,3,6,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,16,11,18,88,78,73,110,63,14,477
1128410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,6,6,8,10,39,45,45,13,0,167
1128411,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,15,4,21,36,81,44,70,27,7,311
1128412,0,0,0,0,0,0,5,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,5,0,21,8,13,18,29,54,59,83,68,9,331
1128413,0,0,0,0,0,0,4,7,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,24,19,58,4,5,18,23,36,61,111,133,74,474
1128414,0,0,0,0,0,0,3,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,14,3,3,4,19,19,46,75,65,56,289
1128415,0,0,0,4,0,3,3,7,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,9,3,0,29,9,15,27,39,40,50,86,58,9,328
1128416,0,0,0,0,3,3,3,8,0,14,0,0,0,0,0,0,3,3,0,4,0,0,3,0,0,3,3,3,0,17,10,18,46,57,53,46,47,27,7,310
1128417,0,0,0,0,0,3,3,5,13,25,0,0,0,0,0,0,0,0,3,4,0,3,0,0,3,0,4,7,9,35,6,21,24,29,35,34,34,39,66,289
1128418,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,4,4,0,4,3,0,23,6,16,30,54,54,38,62,50,7,311
1128419,0,0,0,0,0,3,3,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,7,8,5,29,7,9,20,43,36,48,65,74,30,327
1128420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,11,11,11,21,44,55,34,62,32,12,274
1128421,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,14,8,46,10,20,22,29,59,79,83,46,15,370
1128422,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,3,3,0,3,11,13,3,9,0,41,8,12,33,39,78,111,116,65,21,486
1128423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,0,0,0,19,13,18,15,35,59,62,74,33,10,311
1128424,0,0,0,0,0,0,3,8,15,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,20,14,47,5,12,6,29,48,53,97,107,88,447
1128425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,7,0,24,7,3,10,27,45,51,105,45,6,294
1128426,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,8,7,0,26,10,15,16,47,78,81,95,64,16,427
1128427,0,0,0,0,0,0,0,5,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,19,3,3,15,28,25,33,71,71,48,292
1128428,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,3,0,0,4,33,0,12,17,38,56,47,64,39,17,296
1128430,0,0,0,0,0,0,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,12,23,5,6,61,8,17,14,45,67,108,160,57,24,506
1128431,0,0,0,0,0,0,3,10,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,8,8,9,45,6,12,54,40,39,63,106,118,68,519
1128432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1128433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,12,3,3,10,17,18,22,23,14,0,108
1128501,0,0,0,0,5,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,9,19,20,30,31,71,76,16,4,0,256
1128502,0,0,0,0,0,3,10,3,0,13,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,6,8,0,3,38,10,24,30,46,77,59,45,13,3,311
1128503,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,11,9,20,42,54,31,28,28,9,0,221
1128504,0,0,0,0,0,3,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13,8,23,89,47,44,39,22,11,0,286
1128505,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,10,3,5,0,34,12,30,70,59,55,49,25,19,4,324
1128506,0,0,3,0,3,5,3,3,0,21,0,0,0,0,3,0,0,0,0,3,3,3,5,0,10,0,6,3,0,31,19,43,85,66,104,61,42,17,0,433
1128507,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,13,15,18,59,54,66,42,33,11,4,300
1128508,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,13,15,12,19,28,52,28,37,11,3,206
1128509,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,3,0,0,3,3,0,6,0,3,0,0,3,0,20,22,17,63,37,54,41,29,25,0,284
1128510,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,6,0,4,22,14,31,48,56,59,55,44,16,6,323
1128511,0,0,0,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,23,19,33,37,49,43,37,13,0,260
1128512,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,8,3,0,0,28,16,9,17,50,47,38,24,3,0,204
1128513,0,0,0,0,3,8,4,5,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,6,3,0,21,21,27,74,70,76,73,39,19,4,405
1128514,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,10,27,50,44,30,33,14,3,217
1128515,0,0,0,0,0,0,3,7,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,25,10,18,31,42,89,52,55,24,3,316
1128516,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,4,4,15,22,25,20,15,9,0,109
1128601,0,0,0,0,0,4,0,4,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,8,15,4,0,36,9,11,23,41,52,68,68,47,15,326
1128602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,17,3,4,10,49,28,56,65,19,4,237
1128604,0,0,0,0,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,4,3,3,0,0,10,0,3,3,0,21,7,14,18,40,46,42,69,43,12,294
1128605,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,14,6,11,24,28,36,63,62,48,12,294
1128606,0,0,0,3,0,3,4,8,4,21,0,0,0,0,3,0,0,0,0,4,3,3,11,6,16,18,14,11,3,75,21,58,134,144,143,151,116,60,10,833
1128608,0,0,0,0,0,0,3,4,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,6,8,3,5,3,0,17,7,10,24,40,40,29,29,21,0,195
1128609,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,3,0,3,0,26,7,17,37,45,43,32,33,25,7,243
1128610,0,0,0,0,0,4,4,6,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,6,7,12,8,6,3,56,9,16,29,50,63,69,62,36,12,346
1128611,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,3,11,4,5,0,0,30,7,21,44,48,57,77,66,24,5,344
1128612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128613,0,0,0,0,0,9,3,0,3,16,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,3,10,7,0,29,13,16,54,73,80,71,66,40,10,419
1128615,0,0,0,0,0,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,8,3,8,0,39,17,24,39,50,76,99,92,43,11,450
1128616,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,28,39,84,165,6,10,22,24,44,50,63,49,90,366
1128617,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,4,3,0,21,9,15,30,29,41,57,24,17,3,225
1128618,0,0,0,3,0,3,9,0,3,18,0,0,0,0,0,0,0,0,0,0,3,3,3,6,4,7,6,3,0,33,15,15,24,38,19,28,48,18,3,214
1128619,0,0,3,0,3,3,8,3,0,27,0,0,0,0,0,0,0,0,0,0,4,4,6,5,13,0,4,7,0,36,18,25,54,44,82,64,47,31,6,375
1128620,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,3,3,0,11,7,12,4,0,45,13,22,57,49,76,69,66,31,7,394
1128621,0,0,0,0,0,5,4,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,20,10,10,26,32,30,30,19,12,3,169
1128622,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,0,0,0,21,14,27,72,54,59,43,41,8,0,320
1128623,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,25,12,30,26,20,8,3,146
1128624,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,3,0,23,7,10,17,37,46,43,51,22,13,237
1128625,0,0,0,0,3,0,9,7,8,24,0,0,0,0,0,0,0,0,0,3,0,0,6,9,7,3,16,5,3,50,14,17,66,43,50,69,82,73,34,445
1128626,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,8,0,19,10,6,23,22,27,30,36,27,3,181
1128701,0,0,0,0,0,0,3,4,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,6,0,14,8,18,18,43,59,49,49,36,12,282
1128702,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,4,0,0,16,18,17,30,72,74,73,80,29,0,394
1128703,0,0,0,3,8,10,3,3,0,27,0,0,0,0,0,0,0,0,0,0,3,0,10,8,6,0,10,3,0,50,38,31,99,91,85,70,62,28,3,513
1128704,0,0,0,0,0,5,5,6,5,21,0,0,0,3,0,0,0,0,0,4,4,3,3,3,3,6,8,6,0,48,22,36,61,71,71,87,69,44,19,478
1128705,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,9,3,4,5,6,5,8,3,35,12,37,62,56,56,47,34,17,5,339
1128706,0,0,0,0,3,3,3,5,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,14,5,16,30,36,44,28,30,23,6,219
1128707,0,0,0,0,0,5,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,7,3,0,30,13,18,50,47,51,68,57,31,8,352
1128708,0,0,0,0,0,3,3,9,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,3,0,22,11,16,53,44,57,81,68,51,11,394
1128709,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,3,0,18,5,12,29,36,57,85,72,30,11,328
1128710,0,0,0,0,0,9,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,3,0,22,5,24,42,31,54,41,38,17,8,262
1128711,0,0,0,0,0,4,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,8,3,0,19,8,26,41,40,42,34,33,24,4,260
1128712,0,0,0,0,0,4,3,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,4,14,5,8,14,12,25,24,28,23,11,154
1128713,0,0,0,3,3,5,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,8,3,3,0,20,11,14,19,22,29,24,21,6,0,144
1128714,0,0,0,0,3,9,11,3,0,31,0,0,0,0,0,0,0,0,0,0,0,3,4,13,10,5,9,10,0,54,18,30,109,109,105,92,88,34,6,593
1128715,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,0,6,24,21,25,29,10,0,0,121
1128716,3,0,0,3,0,5,3,5,23,35,0,0,0,0,0,3,0,0,3,6,3,8,5,13,4,10,17,9,7,81,17,36,71,82,74,120,91,60,103,649
1128717,0,0,0,0,0,3,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,3,11,0,6,8,5,5,0,40,4,17,46,24,37,51,65,70,21,339
1128718,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,6,10,20,27,36,52,85,35,3,272
1128719,0,0,0,3,0,4,4,9,0,13,0,0,0,0,0,0,0,3,0,4,0,0,4,9,4,7,6,0,0,30,3,8,51,32,51,47,49,25,3,274
1128720,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,15,3,3,7,26,22,42,54,16,3,177
1128721,0,0,0,0,3,0,5,0,3,17,0,0,0,0,0,0,0,0,0,3,5,3,10,5,8,9,11,4,0,46,19,41,76,71,94,59,42,17,7,431
1128722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128723,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,12,11,4,31,39,40,47,44,22,4,248
1128724,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,13,8,9,6,21,43,30,43,25,3,181
1128725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,11,3,7,9,13,25,23,23,9,0,104
1128726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9
1128801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,0,0,0,14,0,8,20,20,18,21,19,4,3,114
1128802,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,13,0,12,24,42,46,30,27,14,3,200
1128803,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,6,3,0,26,3,3,20,24,43,39,39,18,3,188
1128804,0,0,0,0,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,13,0,0,38,8,14,17,36,60,69,67,23,6,301
1128805,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,8,3,0,27,6,12,26,23,41,52,53,14,3,234
1128806,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,13,7,5,16,21,40,33,22,17,0,157
1128807,0,0,0,0,3,0,5,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,15,3,0,49,13,22,34,47,98,109,120,39,13,495
1128808,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,7,4,10,16,15,3,0,57,8,10,13,20,40,42,68,19,3,216
1128809,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,11,0,5,9,24,31,39,37,11,4,157
1128810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
1128811,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,5,0,0,17,6,4,19,28,30,38,36,15,4,179
1128812,0,0,0,0,3,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,8,0,0,29,22,26,61,97,112,77,83,15,0,493
1128901,0,0,0,0,0,0,3,3,3,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,5,8,6,3,33,6,15,54,60,87,100,139,62,22,546
1128902,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,4,9,6,32,15,24,52,60,73,55,49,30,10,369
1128903,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,3,3,25,6,12,26,44,52,67,82,35,11,330
1128904,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,9,13,3,3,5,0,36,18,12,26,67,95,72,43,17,0,363
1128905,0,0,0,0,0,3,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,7,0,0,17,6,17,22,20,41,36,47,10,0,202
1128906,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,10,8,3,0,43,3,9,27,61,77,57,59,24,0,320
1128907,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,10,8,13,20,39,49,49,43,6,5,241
1128908,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,3,6,0,20,10,15,10,26,31,38,21,12,3,166
1128909,0,0,0,0,0,0,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,13,5,5,20,32,40,55,44,22,10,244
1128910,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,16,0,4,17,35,30,50,60,24,7,226
1128911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,4,0,3,10,0,23,3,5,18,26,36,46,55,19,3,211
1128912,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,21,4,5,9,11,34,43,45,16,7,177
1128913,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,13,10,8,7,26,51,59,97,34,5,298
1128914,0,0,0,0,0,3,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,10,4,15,49,91,12,14,23,36,53,78,85,45,63,412
1128915,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,8,0,0,24,3,9,11,28,41,52,68,25,4,236
1128916,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,17,6,7,10,23,51,77,112,57,7,348
1128917,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,12,0,6,13,22,43,64,53,35,12,254
1128918,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,3,23,11,12,21,23,53,53,45,20,8,238
1128919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,3,0,12,6,0,25,26,14,34,35,11,0,154
1129001,0,0,0,0,7,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,9,0,3,3,0,3,0,27,9,38,152,122,68,64,24,31,3,505
1129002,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,14,8,4,3,4,4,0,37,12,36,154,172,74,65,32,27,8,583
1129003,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,16,3,22,107,107,67,57,31,23,0,426
1129004,0,0,0,0,0,0,3,3,4,10,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,6,0,27,5,20,80,118,51,66,56,36,14,443
