SA1_7DIGITCODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
1156821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,3,3,0,0,0,7,5,4,0,0,9,15,11,0,0,24,0,6,0,0,7,0,0,0,0,0,32,26,3,0,67
1156902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,4,0,8,3,0,0,0,12,5,3,0,0,9,3,0,0,0,8,3,5,0,0,12,6,6,0,0,14,13,6,0,0,15,9,5,0,0,12,6,4,0,0,10,7,9,0,0,15,3,3,3,0,11,0,0,0,0,0,63,38,19,0,120
1156903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,5,3,0,0,0,3,0,0,3,0,4,0,0,3,0,3,5,0,0,0,4,0,0,0,0,3,6,0,0,0,6,4,3,0,0,8,5,0,0,0,3,3,0,0,0,5,7,6,0,0,10,0,5,0,0,6,0,0,4,0,4,36,17,10,0,71
1156904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,7,6,0,0,7,0,4,3,0,6,0,3,0,0,3,3,26,0,0,38,0,9,0,0,16,0,0,0,0,3,30,57,9,3,100
1156905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,4,0,8,3,0,0,0,7,4,0,0,0,7,0,0,0,0,0,7,4,5,0,16,7,4,0,0,14,3,0,0,0,4,4,3,0,0,6,9,13,0,0,17,6,3,3,0,10,0,0,0,0,0,50,35,15,0,107
1156906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,4,0,7,0,3,0,0,3,6,3,0,0,5,0,0,0,0,3,7,3,0,0,10,0,4,3,0,4,8,0,0,0,5,3,0,0,0,3,3,4,0,0,9,3,0,0,0,6,0,0,0,0,0,25,25,11,4,63
1156907,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,0,4,0,6,3,0,0,0,4,3,0,3,0,3,6,3,0,0,7,9,3,0,0,16,0,3,0,0,4,0,3,0,0,4,8,4,0,0,7,0,0,0,0,4,0,0,0,0,0,34,13,8,3,58
1156908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,5,0,0,6,4,0,0,0,5,4,3,0,0,5,0,15,0,0,18,4,0,0,0,8,0,0,0,0,0,26,29,4,0,61
1156909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,3,15,3,5,0,21,7,3,0,0,9,4,0,0,0,3,0,0,0,0,5,7,4,0,0,7,0,0,3,0,6,0,0,0,0,0,38,19,14,3,80
1156910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,3,0,3,3,0,0,0,3,0,3,3,0,6,0,0,4,0,4,3,3,3,0,8,6,3,0,0,11,4,7,0,0,8,10,6,0,0,12,13,15,0,0,24,8,4,0,0,8,0,0,0,0,0,46,35,19,4,108
1156911,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,0,0,3,3,3,0,0,8,8,4,0,0,18,8,5,0,0,10,7,3,0,0,10,8,9,0,0,12,4,11,0,0,15,7,10,7,0,21,0,0,0,0,0,58,50,15,4,126
1156912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,5,0,0,0,7,5,0,3,0,3,12,3,0,0,15,9,3,0,0,6,5,7,3,0,15,4,4,0,0,9,8,14,0,0,28,8,9,0,0,14,0,0,0,0,0,56,51,12,4,119
1156913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,3,0,8,0,3,3,0,3,4,3,3,0,8,4,4,0,0,13,3,7,0,0,10,3,0,0,0,6,3,3,0,0,6,9,6,0,0,19,0,4,0,0,8,0,0,0,0,0,43,41,16,0,91
1156914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,3,3,0,0,5,0,0,6,0,6,3,0,0,0,3,3,0,0,0,5,0,0,0,0,0,3,0,0,3,8,4,0,0,0,7,5,10,0,0,9,3,3,0,0,7,6,21,0,0,32,8,7,4,0,15,3,0,0,0,3,43,50,10,7,108
1156915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,3,3,0,4,0,4,0,0,4,0,3,0,0,4,0,4,0,0,5,8,0,3,0,9,3,4,3,0,7,7,5,0,0,13,3,8,0,0,9,7,16,0,0,25,3,5,0,0,9,0,0,0,0,0,38,45,16,7,108
1156916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,13,5,4,0,0,10,3,0,3,0,4,0,0,0,0,5,8,3,0,0,13,3,7,0,0,10,0,0,0,0,3,6,4,0,0,11,3,11,0,0,14,0,3,0,0,8,0,0,0,0,0,40,34,12,3,91
1156917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,6,3,3,0,0,8,3,6,0,0,9,3,3,0,0,6,3,3,0,0,4,13,7,0,0,19,4,0,0,0,6,0,0,0,0,0,32,34,8,3,78
1156918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,9,0,0,9,3,3,3,0,8,0,41,0,0,43,0,8,0,0,6,0,0,0,0,0,11,61,8,0,84
1156919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,4,5,3,0,0,8,3,3,0,0,8,3,0,3,0,3,4,4,0,0,11,3,3,3,0,7,9,3,0,0,14,6,8,0,0,9,9,9,3,0,19,14,19,0,0,28,6,3,0,0,6,3,0,0,0,3,67,50,11,9,133
1156920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,3,4,0,0,0,6,3,0,0,0,0,0,0,0,0,3,4,10,0,0,10,0,3,0,0,4,3,3,0,0,4,0,0,0,0,0,13,21,0,0,30,3,8,0,0,17,0,0,0,0,0,34,44,13,5,99
1156921,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,0,3,0,0,5,4,0,0,0,8,7,4,0,0,15,15,9,0,0,26,12,8,0,0,14,3,4,0,0,12,19,8,0,0,18,4,5,0,0,14,0,0,0,0,3,73,45,15,7,139
1156922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,3,0,0,3,0,7,5,0,0,0,6,3,3,0,0,3,3,0,0,0,4,5,0,6,0,10,10,6,0,0,14,3,3,0,0,13,0,5,4,0,6,12,20,3,0,35,4,3,3,0,7,0,0,0,0,3,47,47,22,3,112
1156923,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,3,0,5,0,0,0,0,0,3,0,3,0,7,3,0,7,0,9,4,0,4,0,8,5,3,0,0,10,4,10,0,0,12,0,9,0,0,11,6,7,0,0,17,0,4,3,0,4,9,36,3,0,44,0,4,0,0,5,0,0,0,0,0,38,67,22,5,137
1156924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,4,5,0,8,5,3,0,0,10,0,3,0,0,10,3,0,3,3,8,3,3,0,0,7,10,10,0,0,22,3,0,0,0,8,0,6,3,0,12,12,28,0,0,34,0,13,3,0,16,0,0,0,0,0,49,65,23,4,142
1156925,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,0,0,0,6,0,0,0,0,4,0,3,0,0,5,3,3,0,0,7,0,0,0,0,3,6,3,0,0,13,0,6,0,0,9,3,7,0,0,13,0,7,4,0,9,8,23,0,0,30,5,0,0,0,14,0,0,0,0,0,35,63,15,3,118
1156926,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,4,0,0,0,3,4,0,0,0,4,3,0,0,0,7,5,0,0,0,8,4,0,0,0,10,14,4,0,0,15,10,8,0,0,19,14,3,0,0,16,6,6,0,0,13,13,9,0,0,19,7,0,0,0,12,0,0,0,0,0,84,34,10,3,141
1156927,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,3,0,0,7,5,0,3,0,4,3,0,0,0,3,3,0,0,0,8,5,13,4,0,19,11,10,0,0,22,8,5,0,0,16,5,8,0,0,10,9,8,0,0,21,3,3,3,0,7,0,0,0,0,0,55,51,24,4,139
1156928,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,3,0,0,5,3,3,0,0,4,3,3,0,0,5,0,8,0,0,8,0,9,0,0,9,8,30,0,0,40,0,8,0,0,7,0,0,0,0,0,19,62,10,3,94
1156929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,4,0,0,9,4,0,3,0,8,3,0,0,0,4,0,0,0,0,3,3,0,0,0,3,8,3,0,0,15,5,4,0,0,6,3,0,0,0,3,0,3,3,0,9,3,6,0,0,12,3,4,0,0,5,0,0,0,0,0,47,28,10,0,92
1156930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,9,3,3,0,0,5,0,3,4,0,8,3,0,0,0,5,3,4,3,0,15,8,5,0,0,10,3,3,0,0,5,6,8,0,0,14,5,21,0,0,23,3,4,0,0,10,0,0,0,0,0,36,55,18,6,109
1156931,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,3,0,0,0,3,3,0,0,0,3,4,3,0,0,3,7,3,0,0,8,3,6,0,0,7,3,10,0,0,13,11,3,0,0,14,4,5,0,0,14,5,0,0,0,9,4,24,0,0,32,3,7,0,0,13,0,0,0,0,0,61,61,9,3,138
1156932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,4,0,0,3,0,3,4,0,0,0,5,0,0,3,0,4,0,0,3,0,4,0,4,5,0,7,3,3,0,0,12,3,6,0,0,7,10,10,5,0,28,10,0,0,0,10,7,5,0,0,9,3,6,0,0,12,10,21,0,0,31,3,3,3,0,6,0,0,0,0,0,66,55,26,0,148
1156933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,10,0,0,0,0,3,0,0,3,0,4,0,4,3,0,9,0,0,0,0,3,3,7,0,0,9,3,4,0,0,12,3,0,0,0,3,6,20,0,0,24,0,3,0,0,9,0,0,0,0,0,30,40,11,3,91
1156934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,3,0,3,3,0,0,0,7,0,6,0,0,6,4,0,0,0,8,19,6,0,0,33,5,3,0,0,15,15,0,0,0,17,9,3,0,0,12,11,8,0,0,19,3,3,0,0,6,0,0,0,0,3,77,33,12,7,130
1156935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,7,3,3,4,0,8,3,0,0,0,5,0,4,0,0,0,5,0,0,0,6,3,8,0,0,16,6,4,0,0,8,4,8,0,0,9,11,23,0,0,34,0,10,0,0,11,0,0,0,0,0,38,50,13,3,108
1156936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,5,0,0,0,4,3,0,0,0,10,0,3,0,0,3,6,0,0,0,9,0,3,0,0,4,3,3,3,0,5,9,7,0,0,14,6,0,0,0,6,4,5,0,0,8,12,7,0,0,20,4,3,0,0,6,3,0,0,0,3,47,36,9,3,96
1156937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,4,0,3,0,0,3,3,5,0,0,5,0,3,0,0,3,0,4,3,0,10,7,22,0,0,25,0,3,0,0,3,0,0,0,0,0,17,43,10,0,67
1156938,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,3,0,3,3,4,0,0,6,0,3,0,0,3,3,5,0,0,10,6,3,0,0,7,12,7,0,0,22,11,3,0,0,19,3,0,0,0,4,12,8,0,0,16,12,16,0,0,23,3,4,0,0,12,0,0,0,0,0,75,50,9,0,141
1156939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,0,3,0,3,3,17,0,0,21,0,5,0,0,3,0,0,0,0,0,13,24,8,0,51
1156940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,6,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,11,8,0,0,0,11,3,6,0,0,7,0,4,4,0,8,15,34,3,0,47,4,8,0,0,16,0,0,0,0,0,48,57,10,3,122
1157001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,3,5,0,0,0,3,4,3,0,0,8,3,0,0,0,4,3,0,0,0,3,16,6,7,0,31,6,4,0,0,10,9,4,0,0,11,3,0,0,0,10,12,3,0,0,13,11,8,0,0,21,0,0,0,0,0,78,41,12,5,130
1157002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,7,0,0,0,7,3,0,0,0,4,0,4,0,0,5,0,3,0,0,7,0,8,3,0,12,0,9,0,0,8,0,8,0,0,8,3,5,0,0,6,0,14,0,0,20,3,7,0,0,8,0,0,0,0,0,17,49,15,3,88
1157003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,4,0,0,0,4,0,3,0,0,7,0,3,4,0,6,6,0,0,0,7,6,4,7,0,13,4,4,3,0,16,4,3,0,0,5,5,6,0,0,9,8,31,0,0,39,4,14,0,0,14,0,0,0,0,0,49,69,14,4,139
1157004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,3,3,0,7,3,0,6,0,6,0,0,3,0,3,0,0,0,0,0,4,0,0,0,8,7,3,3,0,13,4,7,0,0,10,6,11,3,0,17,0,6,0,0,8,15,28,0,0,36,7,11,0,0,13,0,0,0,0,0,41,64,22,3,133
1157005,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,3,7,4,0,0,0,8,4,0,0,0,4,5,0,0,0,10,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,9,3,0,0,0,7,0,0,0,0,0,36,9,8,5,54
1157006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,4,4,0,3,0,4,0,6,0,0,8,3,0,3,0,4,0,0,4,0,9,3,6,0,0,13,3,5,0,0,6,9,7,0,0,19,3,3,0,0,6,6,6,0,0,15,8,34,3,0,46,7,14,3,0,20,3,0,0,0,3,60,74,20,9,158
1157007,0,4,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,4,0,0,0,8,5,7,0,0,7,3,3,0,0,6,0,0,4,0,3,4,0,0,0,6,3,4,0,0,5,8,9,3,0,20,9,5,4,0,22,10,3,0,0,9,3,7,0,0,11,10,12,0,0,20,5,11,0,0,13,0,0,0,0,0,59,71,17,10,153
1157008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,3,0,5,6,3,0,0,9,4,3,0,0,7,0,3,0,0,9,5,3,3,0,15,0,3,0,0,7,0,0,0,0,0,33,29,10,0,64
1157009,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,3,0,0,0,3,3,0,3,0,11,5,0,0,0,8,3,0,5,0,6,0,6,0,0,8,10,4,3,0,19,0,10,0,0,7,3,5,0,0,12,3,11,3,0,18,9,32,0,0,42,6,10,3,0,17,0,0,0,0,0,48,86,19,4,154
1157010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,4,3,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,4,0,12,9,0,0,0,11,3,4,0,0,5,0,0,0,0,3,3,3,0,0,6,3,0,0,0,4,0,0,0,0,0,35,18,12,3,66
1157011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,5,0,3,0,4,0,3,0,0,9,4,0,0,0,6,5,4,0,0,11,12,7,6,0,28,6,5,0,0,17,0,3,0,0,8,3,8,0,0,6,6,27,0,0,37,8,13,0,0,22,0,0,0,0,0,57,76,19,0,155
1157012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,4,3,0,0,0,3,0,0,0,0,3,3,0,0,0,9,0,3,0,0,3,4,5,0,0,7,5,3,0,0,7,3,3,0,0,4,0,4,0,0,3,3,12,0,0,16,7,0,0,0,6,0,0,0,0,0,35,40,4,0,80
1157013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,8,0,0,3,4,9,3,0,13,4,15,0,0,18,3,8,3,0,14,0,0,0,0,0,17,41,9,0,71
1157014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,3,0,6,0,3,3,0,6,0,0,5,0,8,5,5,3,0,13,0,0,0,0,10,7,3,0,0,18,3,8,3,0,11,0,0,0,0,0,4,21,0,0,25,0,3,0,0,3,0,0,0,0,0,30,46,17,6,99
1157015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,3,0,0,6,0,7,0,0,7,5,9,0,0,10,3,0,0,0,5,0,0,0,0,0,15,22,10,0,48
1157016,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,4,3,0,3,0,5,3,3,0,3,13,3,0,0,0,3,5,3,6,0,12,10,3,0,0,11,3,0,0,0,4,4,6,0,0,15,10,14,0,0,24,5,5,0,0,13,0,0,0,0,0,50,40,11,4,109
1157017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,7,0,0,3,0,9,0,0,0,0,4,0,3,0,0,3,13,5,3,0,19,10,0,0,0,10,3,0,0,0,9,6,8,0,0,15,12,12,0,0,19,3,4,0,0,12,0,0,0,0,0,55,33,16,5,107
1157018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,0,0,3,4,0,3,0,3,0,0,3,0,8,0,0,3,0,3,0,7,0,0,7,3,10,0,0,12,0,3,0,0,6,0,4,0,0,5,4,18,0,0,25,0,7,0,0,10,0,0,0,0,0,20,54,10,0,82
1157019,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,4,0,0,0,4,0,0,0,0,0,9,5,0,3,13,3,3,0,0,7,3,4,6,0,13,3,3,0,0,8,4,7,0,0,13,9,5,0,0,23,7,3,0,0,11,3,7,0,0,4,4,0,0,0,12,3,4,0,0,6,0,0,0,0,0,66,37,19,8,133
