SA3_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
11004,3,8,8,12,3,0,0,0,25,0,16,8,15,4,0,0,0,53,9,97,116,225,239,480,267,210,1643,16,120,132,250,249,480,267,210,1715,4512,4537,4161,4214,4423,3793,2103,462,28205,456,455,394,400,346,333,225,143,2767,4983,5107,4684,4866,5027,4604,2602,817,32688,0,3,3,0,0,0,0,0,5,0,0,6,3,0,0,0,0,13,5,23,26,55,64,38,22,14,252,5,28,35,60,70,38,22,14,271,4275,5014,4659,4662,5014,4277,2762,1084,31755,403,414,384,351,335,303,327,224,2742,4688,5452,5076,5071,5413,4619,3116,1329,34769,4,8,11,12,3,0,0,0,32,3,16,15,19,10,0,0,0,63,14,117,139,282,304,518,292,227,1898,23,141,168,309,317,518,292,227,1989,8789,9544,8818,8880,9438,8067,4864,1547,59957,859,874,774,754,682,641,551,371,5511,9671,10560,9762,9937,10440,9223,5713,2144,67450
11101,14,19,25,21,12,0,0,0,81,7,34,35,37,15,0,0,0,134,33,150,237,369,365,702,599,404,2852,52,199,297,427,397,702,599,404,3067,7026,6309,6988,7288,7136,5903,3253,783,44693,293,315,296,272,247,262,230,144,2062,7372,6815,7583,7984,7778,6863,4083,1336,49825,8,5,9,0,0,0,0,0,22,4,3,7,3,7,0,0,0,30,6,12,41,74,78,53,20,29,314,16,25,56,79,86,53,20,29,362,6542,6828,7760,7997,8168,7392,4588,1954,51226,242,287,252,217,231,282,343,303,2160,6802,7137,8070,8297,8486,7727,4950,2285,53753,22,19,32,21,17,0,0,0,101,16,36,45,43,24,0,0,0,159,40,170,285,445,439,755,622,426,3166,74,222,351,505,479,755,622,426,3432,13570,13137,14747,15290,15309,13299,7836,2741,95920,535,601,547,487,480,547,573,451,4222,14174,13956,15650,16282,16266,14591,9036,3617,103573
11102,3,8,10,14,8,0,0,0,53,3,14,11,6,8,0,0,0,47,21,106,127,206,303,550,376,268,1955,29,131,153,223,321,550,376,268,2055,4693,4525,4395,4549,4643,4215,2433,631,30079,197,221,228,191,199,210,186,127,1556,4922,4873,4771,4964,5163,4970,2992,1027,33682,0,6,3,0,0,0,0,0,14,0,8,0,0,0,0,0,0,16,8,20,26,49,57,43,18,13,239,6,30,34,50,57,43,18,13,259,4438,4906,4773,4985,5404,5097,3122,1356,34084,189,206,193,177,181,259,279,230,1703,4641,5140,4997,5217,5641,5398,3417,1602,36054,8,19,17,11,8,0,0,0,60,6,26,12,12,8,0,0,0,65,22,122,157,258,357,591,400,285,2191,38,162,181,280,380,591,400,285,2317,9133,9425,9164,9530,10046,9313,5556,1984,64160,393,426,418,366,376,469,457,353,3263,9565,10014,9773,10181,10800,10368,6413,2625,69737
11103,135,312,175,106,31,0,0,0,755,29,88,65,46,52,0,0,0,278,45,310,340,476,560,780,650,406,3564,204,704,583,631,640,780,650,406,4597,11569,12657,10308,9510,8857,6835,3503,989,64240,765,729,541,494,430,396,309,240,3913,12542,14097,11442,10635,9930,8013,4462,1632,72748,58,102,47,19,3,0,0,0,229,9,15,24,16,3,0,0,0,70,16,57,82,128,101,79,32,18,523,87,173,149,164,109,79,32,18,820,11796,13141,11059,10539,9955,8213,4931,2390,72025,709,606,474,391,370,409,442,602,3999,12594,13923,11681,11093,10436,8699,5408,3003,76841,193,419,219,122,32,0,0,0,981,37,104,93,65,55,0,0,0,347,67,364,424,608,665,860,688,418,4083,292,884,730,798,750,860,688,418,5411,23368,25800,21373,20052,18819,15046,8430,3377,136262,1474,1336,1018,884,795,808,757,842,7909,25129,28022,23119,21725,20370,16713,9872,4635,149592
11201,4,5,9,5,0,0,0,0,15,7,15,8,7,10,0,0,0,43,10,54,101,145,251,522,423,295,1792,19,66,103,160,261,522,423,295,1841,3627,3945,4644,4933,5320,5046,2234,574,30328,378,441,468,433,419,398,195,111,2842,4019,4455,5223,5520,6004,5972,2850,976,35018,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,15,14,44,59,43,31,28,243,4,17,18,45,63,43,31,28,252,3616,4622,5266,5785,6086,5715,2889,1329,35303,344,464,453,450,415,366,260,259,3014,3966,5107,5731,6280,6562,6122,3182,1614,38565,7,0,5,5,0,0,0,0,16,4,13,8,11,9,0,0,0,46,13,66,112,191,312,563,454,319,2037,20,87,126,202,322,563,454,319,2092,7245,8570,9909,10717,11409,10763,5122,1901,65633,718,903,923,880,837,766,453,376,5857,7984,9561,10956,11801,12569,12094,6029,2598,73582
11202,5,9,3,6,6,0,0,0,21,10,4,10,11,11,0,0,0,39,7,58,70,201,264,463,300,172,1545,22,72,80,215,277,463,300,172,1606,3631,3164,3294,3897,4727,3971,1726,443,24849,391,324,339,379,420,332,184,97,2458,4041,3566,3715,4493,5421,4768,2204,712,28917,0,0,0,0,0,0,0,0,8,0,3,0,7,0,0,0,0,7,0,5,19,46,63,57,28,19,233,0,9,16,49,67,57,28,19,247,3382,3411,3771,4393,5072,4377,2245,956,27608,384,349,373,331,361,323,246,211,2575,3772,3771,4160,4769,5495,4762,2516,1183,30430,5,3,3,9,4,0,0,0,25,10,12,10,11,12,0,0,0,49,6,64,87,243,326,524,329,190,1775,28,85,101,267,339,524,329,190,1856,7014,6580,7063,8286,9795,8352,3968,1404,52457,775,674,710,710,779,659,424,303,5029,7813,7335,7875,9265,10913,9529,4723,1893,59349
11203,10,0,9,3,5,0,0,0,28,6,10,10,11,16,0,0,0,56,7,99,149,235,331,676,597,405,2500,23,111,167,259,343,676,597,405,2579,4306,3727,4670,5125,5752,5492,3053,896,33031,371,347,408,433,409,384,307,220,2873,4700,4179,5247,5814,6509,6552,3955,1527,38478,3,3,0,0,3,0,0,0,16,0,5,5,7,0,0,0,0,16,3,8,34,43,65,79,69,61,361,13,17,40,51,72,79,69,61,390,4185,4319,5466,5848,7040,6628,4035,1841,39369,316,351,408,402,395,362,415,419,3073,4516,4687,5917,6297,7509,7061,4518,2319,42828,17,10,10,3,5,0,0,0,41,7,14,19,18,10,0,0,0,67,12,109,184,285,394,754,661,464,2859,32,122,209,305,415,754,661,464,2965,8492,8042,10140,10970,12794,12119,7086,2740,72393,686,700,820,839,802,740,722,641,5945,9217,8868,11161,12115,14018,13616,8467,3844,81307
11301,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,4,29,33,59,88,169,114,89,588,7,30,31,66,95,169,114,89,600,2792,3035,2646,2729,2851,1957,1067,310,17389,280,357,255,298,237,232,130,77,1870,3080,3421,2933,3096,3186,2359,1309,477,19862,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,9,9,16,7,11,5,8,69,4,8,15,19,10,11,5,8,73,2597,3006,2698,2834,2849,2102,1360,672,18110,253,262,247,233,230,183,157,129,1700,2857,3273,2958,3079,3088,2294,1522,803,19886,4,0,0,4,0,0,0,0,11,0,0,3,7,0,0,0,0,8,3,32,42,78,99,179,118,99,650,12,37,42,88,101,179,118,99,674,5393,6041,5344,5563,5699,4059,2429,981,35499,537,608,505,532,475,421,288,205,3573,5937,6694,5889,6178,6275,4660,2832,1286,39743
11302,3,0,0,0,0,0,0,0,8,0,4,5,4,0,0,0,0,9,0,7,23,31,58,89,55,43,302,9,17,27,32,57,89,55,43,326,682,619,690,800,1009,826,490,98,5212,80,100,118,97,90,54,56,7,607,768,733,834,930,1157,971,602,150,6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,16,8,0,0,47,0,8,8,11,21,8,0,0,48,653,663,785,839,983,874,488,224,5518,68,71,74,59,63,67,63,23,475,719,734,861,910,1065,949,549,251,6044,3,0,0,0,0,0,0,0,3,0,5,5,4,0,0,0,0,13,0,16,31,39,76,99,55,43,353,9,19,33,41,77,99,55,43,371,1333,1279,1467,1643,1990,1702,980,325,10729,144,163,184,159,150,118,117,33,1082,1483,1469,1689,1845,2223,1919,1150,398,12182
11303,416,312,173,103,42,0,0,0,1043,11,21,24,24,32,0,0,0,114,27,92,147,236,349,626,358,242,2082,457,425,348,361,417,626,358,242,3238,5541,5365,4770,4718,4979,4205,2282,618,32480,642,625,568,485,376,316,217,103,3336,6645,6418,5684,5570,5769,5145,2863,962,39058,148,108,43,10,8,0,0,0,313,5,12,10,8,10,0,0,0,48,11,32,54,73,81,60,17,13,343,165,150,105,97,97,60,17,13,704,5838,5894,5379,5364,5738,4926,2974,1380,37496,430,339,304,294,317,323,260,213,2478,6427,6383,5787,5756,6155,5307,3250,1606,40678,564,421,213,114,47,0,0,0,1355,18,32,34,35,39,0,0,0,161,41,127,200,314,427,680,374,257,2422,621,578,459,463,512,680,374,257,3939,11380,11263,10148,10083,10719,9136,5255,1995,69978,1068,962,866,783,692,637,481,321,5816,13069,12801,11477,11324,11928,10453,6117,2566,79734
11401,159,388,294,171,54,0,0,0,1064,3,28,34,30,93,0,0,0,182,13,154,194,394,613,1043,697,450,3564,174,575,525,589,750,1043,697,450,4813,4685,4327,4378,4877,6477,6905,3844,835,36324,505,658,594,520,457,413,303,137,3581,5366,5561,5490,5988,7690,8361,4848,1419,44722,97,96,61,18,0,0,0,0,279,0,10,9,14,6,0,0,0,44,13,41,78,110,132,94,53,33,557,118,155,150,141,144,94,53,33,883,4347,4940,5112,5811,7813,8202,4552,1812,42581,373,364,362,344,398,400,369,235,2835,4840,5453,5618,6289,8351,8694,4972,2082,46296,256,483,357,190,56,0,0,0,1341,7,39,42,46,97,0,0,0,232,29,202,268,500,744,1142,759,486,4123,292,725,673,732,895,1142,759,486,5697,9033,9269,9489,10683,14290,15104,8393,2649,78902,875,1020,952,864,856,809,667,365,6416,10200,11007,11112,12278,16036,17051,9819,3504,91019
11402,6,3,10,0,3,0,0,0,20,0,8,5,11,6,0,0,0,36,3,44,62,111,171,337,324,208,1261,15,51,72,128,181,337,324,208,1311,2437,2170,2374,2925,3072,3063,1943,434,18401,138,101,138,158,150,165,157,113,1120,2583,2324,2579,3210,3405,3562,2423,751,20835,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,4,8,5,39,34,45,23,15,165,8,11,7,39,34,45,23,15,174,2388,2300,2634,3338,3644,4018,2530,811,21670,132,99,113,154,160,171,200,188,1212,2524,2413,2756,3525,3834,4231,2749,1014,23058,4,5,8,3,3,0,0,0,24,0,9,6,11,6,0,0,0,33,10,50,67,142,208,380,349,224,1428,16,67,78,164,219,380,349,224,1485,4827,4472,5004,6262,6717,7082,4472,1247,40076,269,201,250,314,306,334,355,300,2326,5109,4741,5335,6739,7240,7792,5175,1765,43894
11501,11,31,29,32,11,0,0,0,121,20,21,13,18,23,0,0,0,86,12,47,93,174,192,361,348,226,1457,48,99,137,228,227,361,348,226,1670,10037,6494,10507,10063,8568,6832,3466,920,56890,249,203,266,232,171,164,182,189,1653,10330,6790,10910,10526,8967,7355,3997,1336,60214,6,5,7,3,0,0,0,0,33,0,4,0,0,3,0,0,0,10,3,3,18,33,33,20,19,25,144,10,18,23,38,33,20,19,25,191,9116,6773,11915,11035,9421,7861,4203,1788,62111,182,218,294,224,190,190,294,449,2038,9306,7009,12237,11300,9646,8073,4514,2262,64341,23,41,38,43,17,0,0,0,154,19,21,14,17,20,0,0,0,96,17,50,107,204,223,381,370,253,1609,58,113,158,265,266,381,370,253,1863,19154,13265,22423,21098,17990,14693,7668,2706,119005,428,419,560,455,355,351,478,642,3689,19638,13800,23147,21822,18612,15426,8512,3603,124552
11502,0,0,0,0,4,0,0,0,8,4,8,3,4,6,0,0,0,19,0,12,10,42,64,101,88,76,404,7,18,20,49,69,101,88,76,430,1976,1109,1308,1966,1847,1335,837,208,10577,68,51,60,73,63,51,40,29,425,2051,1174,1384,2084,1975,1490,963,312,11430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,14,10,11,7,5,49,4,3,0,14,13,11,7,5,48,1715,1020,1483,2131,1853,1517,937,377,11038,52,45,58,62,57,52,42,34,398,1772,1064,1543,2208,1921,1575,985,417,11492,0,0,0,0,4,0,0,0,8,4,7,3,4,5,0,0,0,19,3,13,15,56,68,113,96,83,450,13,21,22,59,79,113,96,83,476,3692,2125,2790,4100,3700,2852,1777,584,21618,122,95,111,139,120,105,79,66,825,3824,2239,2925,4291,3894,3071,1945,729,22921
11503,9,9,8,12,3,0,0,0,30,3,4,3,8,12,0,0,0,29,6,19,34,61,116,150,83,39,506,11,29,49,75,129,150,83,39,567,1622,1314,1315,1683,1630,1101,491,105,9248,62,79,59,66,71,41,40,10,426,1696,1417,1423,1825,1832,1294,615,156,10248,0,0,0,5,0,0,0,0,9,0,3,0,3,0,0,0,0,7,0,3,7,14,17,16,4,0,63,6,9,6,17,24,16,4,0,77,1490,1316,1352,1850,1741,1167,552,156,9627,46,46,46,54,58,44,25,4,320,1540,1367,1409,1929,1825,1222,582,158,10019,8,4,8,8,7,0,0,0,36,3,8,8,6,9,0,0,0,38,4,22,42,69,134,169,87,39,572,15,33,58,95,152,169,87,39,643,3115,2627,2667,3532,3369,2268,1046,256,18880,110,123,110,124,128,82,63,15,744,3235,2781,2830,3753,3650,2518,1193,307,20268
11504,6,55,41,24,6,0,0,0,130,4,16,7,6,9,0,0,0,39,11,27,67,84,71,105,51,18,445,19,98,113,116,87,105,51,18,614,3620,3067,4747,3739,2341,1419,602,99,19640,95,99,158,114,61,72,53,75,723,3733,3261,5025,3968,2489,1595,708,198,20973,0,19,5,0,0,0,0,0,29,3,0,0,0,0,0,0,0,5,4,3,10,15,5,4,0,0,41,3,22,22,18,9,4,0,0,76,3445,3634,5133,3824,2423,1613,732,172,20982,88,136,148,85,72,58,36,6,630,3538,3798,5294,3925,2500,1677,768,188,21686,6,72,47,26,8,0,0,0,160,5,17,12,6,9,0,0,0,40,10,32,78,105,77,111,51,20,488,24,118,131,136,94,111,51,20,687,7068,6706,9881,7566,4759,3029,1325,278,40613,179,235,308,193,130,127,92,83,1350,7272,7062,10322,7894,4983,3267,1470,389,42659
11601,8,12,13,6,6,0,0,0,50,3,16,9,7,8,0,0,0,48,10,58,64,137,202,292,204,103,1072,24,86,79,150,224,292,204,103,1167,8891,10389,10682,7831,6835,5052,2336,630,52638,617,887,634,446,356,253,159,87,3433,9534,11358,11396,8425,7410,5591,2694,824,57239,5,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,7,0,10,14,27,30,10,13,13,117,5,13,15,32,35,10,13,13,136,7879,10408,10412,7956,7280,5912,2868,1243,53959,542,750,665,422,310,270,218,142,3313,8432,11174,11091,8409,7624,6188,3098,1393,57410,16,19,13,10,9,0,0,0,67,3,16,13,11,9,0,0,0,53,10,68,82,161,233,303,217,113,1185,28,105,102,183,257,303,217,113,1304,16773,20799,21088,15789,14111,10962,5196,1872,106594,1161,1631,1299,866,669,521,375,229,6752,17965,22535,22493,16835,15037,11781,5792,2220,114649
11602,27,77,49,41,8,0,0,0,204,5,22,20,10,4,0,0,0,73,13,83,99,153,121,153,94,31,742,44,184,171,208,136,153,94,31,1022,8248,8956,14017,8149,4913,3088,1154,233,48755,572,962,914,458,208,120,79,26,3339,8867,10107,15095,8812,5251,3363,1323,290,53118,22,30,20,10,0,0,0,0,78,0,5,0,7,0,0,0,0,7,3,13,12,31,30,6,9,0,114,28,40,34,46,33,6,9,0,198,7807,10763,14052,8053,5428,3638,1394,386,51534,297,468,527,250,173,130,73,40,1961,8135,11275,14615,8358,5631,3778,1472,428,53689,46,103,74,50,8,0,0,0,284,10,23,20,15,8,0,0,0,82,17,90,110,181,151,164,99,40,857,74,223,206,250,166,164,99,40,1222,16062,19720,28065,16205,10344,6729,2546,617,100289,871,1435,1437,714,377,249,150,73,5300,17003,21381,29706,17173,10885,7138,2801,727,106805
11603,4,22,3,0,5,0,0,0,33,10,14,6,9,5,0,0,0,36,4,47,47,102,156,227,132,57,762,14,81,53,113,167,227,132,57,833,7616,6999,7171,6277,5484,3433,1533,314,38833,691,696,642,482,380,230,155,85,3352,8317,7776,7872,6872,6024,3892,1822,449,43027,4,5,3,0,4,0,0,0,15,0,0,0,5,0,0,0,0,12,0,3,7,24,15,15,11,8,94,3,9,9,31,19,15,11,8,115,7318,7781,7591,6586,5815,4125,1910,686,41811,589,737,653,455,326,294,211,251,3516,7913,8532,8256,7064,6159,4436,2130,944,45438,7,24,7,4,8,0,0,0,48,10,18,3,7,5,0,0,0,45,8,48,52,126,173,242,140,62,856,22,88,69,142,187,242,140,62,952,14934,14784,14766,12867,11289,7559,3441,1004,80644,1281,1430,1297,936,702,528,363,327,6871,16233,16308,16127,13940,12177,8326,3950,1395,88464
11701,119,171,58,21,13,0,0,0,376,0,15,6,7,0,0,0,0,26,0,47,38,61,49,57,50,43,342,119,228,106,85,59,57,50,43,751,3742,6269,4191,3070,2453,1638,935,253,22554,260,495,280,161,141,103,78,46,1564,4123,6993,4576,3323,2656,1795,1067,339,24866,83,75,19,3,0,0,0,0,183,0,0,0,0,0,0,0,0,4,0,11,8,6,5,8,3,0,43,85,90,27,8,8,8,3,0,233,3536,6227,4187,3248,2495,1946,1264,407,23307,238,448,235,129,128,108,103,97,1490,3860,6760,4449,3395,2633,2061,1364,507,25026,204,247,79,30,8,0,0,0,565,3,13,6,7,3,0,0,0,38,9,56,47,58,58,58,54,42,389,212,321,135,94,72,58,54,42,983,7278,12493,8379,6326,4948,3585,2199,662,45861,493,942,511,293,275,213,180,145,3047,7979,13753,9023,6713,5287,3857,2435,844,49894
11702,13,20,17,4,5,0,0,0,51,0,18,4,8,7,0,0,0,37,4,45,51,57,75,63,29,13,347,20,85,73,66,82,63,29,13,435,2637,5548,4432,3544,2566,1630,934,314,21609,154,329,221,188,182,119,103,56,1347,2805,5962,4730,3798,2828,1816,1072,379,23396,0,11,0,5,0,0,0,0,21,3,0,4,0,0,0,0,0,14,0,6,11,13,11,11,0,3,60,4,20,14,23,18,11,0,3,94,2723,5913,4518,3662,2548,1888,1131,484,22870,150,298,191,149,92,84,96,94,1148,2879,6230,4722,3837,2661,1982,1223,576,24115,9,35,18,7,5,0,0,0,73,3,21,6,14,5,0,0,0,45,7,57,60,72,88,75,34,16,405,22,103,88,94,95,75,34,16,530,5362,11461,8950,7205,5113,3515,2067,795,44478,302,621,407,335,277,203,195,147,2494,5687,12192,9449,7633,5489,3798,2296,958,47505
11703,247,472,180,102,37,0,0,0,1039,21,65,44,23,22,0,0,0,173,26,195,209,215,248,297,213,103,1502,292,730,432,344,304,297,213,103,2711,11791,32346,20438,12087,9040,5655,2454,607,94417,1095,2707,1560,1015,787,540,333,139,8177,13179,35783,22428,13443,10136,6496,2998,847,105310,107,163,52,23,0,0,0,0,350,4,16,7,8,7,0,0,0,40,9,42,36,49,34,31,9,12,224,122,223,96,73,46,31,9,12,613,13284,31547,17010,9607,7832,5638,2662,949,88532,1072,2326,1154,636,504,400,319,248,6664,14479,34091,18261,10320,8381,6070,2994,1213,95807,353,633,228,122,44,0,0,0,1387,25,79,49,29,26,0,0,0,211,35,236,241,267,284,329,224,118,1728,418,947,529,416,351,329,224,118,3324,25073,63895,37449,21692,16873,11294,5114,1554,182952,2168,5036,2710,1650,1288,943,656,389,14844,27656,69874,40690,23759,18517,12566,5990,2059,201122
11801,115,109,27,34,8,0,0,0,284,7,18,18,16,14,0,0,0,76,8,82,102,102,141,226,220,163,1040,127,209,148,149,160,226,220,163,1401,5391,10835,8858,7510,5813,4528,2629,826,46403,370,823,562,369,281,223,221,236,3086,5888,11868,9567,8032,6256,4977,3082,1228,50888,32,39,15,8,3,0,0,0,93,0,4,5,3,0,0,0,0,10,3,14,18,19,13,21,15,9,106,36,53,33,26,16,21,15,9,207,6101,13012,9537,8147,6275,5336,3468,1412,53280,323,826,504,357,260,267,380,523,3438,6457,13896,10067,8533,6551,5614,3862,1940,56934,145,143,39,39,5,0,0,0,376,12,22,28,13,14,0,0,0,89,14,91,112,125,154,241,237,172,1152,164,265,179,174,173,241,237,172,1614,11494,23850,18399,15660,12087,9862,6101,2239,99679,686,1650,1060,730,544,496,605,756,6523,12343,25763,19641,16564,12806,10595,6941,3169,107824
11802,52,167,109,78,37,0,0,0,439,13,26,20,15,19,0,0,0,98,9,90,121,132,121,232,205,150,1055,75,288,253,222,176,232,205,150,1590,7605,10587,8948,7684,6281,4435,2637,924,49099,530,976,733,596,429,326,287,258,4129,8210,11842,9935,8502,6883,4988,3128,1332,54815,26,72,32,16,4,0,0,0,145,3,3,9,6,6,0,0,0,24,4,14,22,30,25,23,6,5,130,31,89,58,48,38,23,6,5,300,7518,11950,9864,8571,6902,5379,3482,1575,55240,411,692,490,345,252,280,287,461,3221,7966,12733,10409,8961,7193,5672,3776,2041,58755,73,239,145,92,37,0,0,0,585,16,35,29,19,28,0,0,0,122,19,99,142,159,146,255,215,157,1181,106,371,309,264,211,255,215,157,1889,15126,22534,18811,16257,13186,9808,6114,2502,104338,941,1669,1222,938,684,598,573,713,7344,16173,24573,20345,17462,14078,10662,6904,3371,113575
11901,15,36,20,14,9,0,0,0,85,11,16,9,9,3,0,0,0,40,7,46,72,104,160,246,260,226,1116,32,94,99,124,171,246,260,226,1242,11942,11499,11033,10056,9693,6716,3440,1204,65580,880,992,889,669,584,418,342,256,5037,12848,12585,12022,10847,10450,7382,4035,1685,71862,0,8,8,6,0,0,0,0,14,0,0,4,0,0,0,0,0,6,5,8,5,20,30,14,13,16,107,6,19,12,21,26,14,13,16,131,11295,12162,11820,10933,10145,7280,4089,1988,69701,797,989,876,673,528,458,411,520,5250,12094,13169,12710,11626,10700,7754,4519,2517,75084,13,44,28,11,9,0,0,0,105,12,14,11,9,5,0,0,0,51,10,55,73,123,186,264,269,242,1225,38,114,108,141,196,264,269,242,1375,23233,23653,22849,20984,19839,13997,7531,3185,135281,1679,1985,1767,1343,1111,876,751,778,10290,24948,25748,24733,22470,21148,15133,8555,4204,146943
