SA3_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
11602,0,0,0,7,102,378,303,81,15,9,7,9,0,0,26,931,0,0,0,10,40,259,477,213,43,27,35,19,18,11,8,1153,0,0,4,17,23,19,41,31,6,0,6,7,0,0,0,150,0,3,19,22,193,370,1184,605,118,99,90,137,26,10,44,2920,0,9,59,26,12,35,7,3,0,0,0,0,0,0,0,156,4,10,52,40,77,82,132,110,33,57,21,16,8,0,8,660,0,6,4,45,449,548,542,174,27,13,29,35,12,0,19,1908,37,45,28,21,26,19,38,25,0,3,0,8,4,0,5,256,3,10,48,18,12,0,0,4,0,0,0,0,0,0,4,103,0,0,3,31,112,178,109,49,17,5,19,4,3,0,8,539,0,0,39,85,394,2055,9893,6122,1630,1514,1411,1293,489,96,311,25340,0,0,0,23,92,226,297,76,13,13,12,10,16,0,10,789,0,0,0,17,101,210,316,349
11603,0,0,0,6,43,223,310,192,73,23,18,33,26,14,13,976,0,0,0,0,23,152,498,254,43,63,32,23,15,5,10,1116,0,0,6,0,3,6,9,0,3,0,0,0,0,0,0,31,0,3,6,10,87,116,252,95,19,24,14,12,4,0,13,666,0,16,125,33,28,40,5,0,0,0,0,0,0,0,13,251,0,8,50,42,113,105,175,110,6,11,6,9,0,0,9,659,0,0,11,65,567,829,979,340,88,35,72,81,31,3,44,3150,48,39,33,13,14,13,11,6,0,0,0,0,0,0,6,196,0,14,78,26,12,14,10,3,0,0,0,0,0,0,3,169,0,6,5,9,37,25,12,5,5,0,4,0,0,0,0,110,0,0,28,44,135,367,2067,1002,211,169,202,240,78,9,47,4595,0,0,9,44,80,101,113,35,7,15,11,6,3,0,7,436,0,0,3,14,29,35,54,87
11701,0,0,0,0,6,4,7,4,0,0,0,0,0,0,4,28,0,0,0,8,70,244,273,139,36,48,33,27,25,9,12,910,0,0,0,6,3,15,26,21,5,3,8,0,7,0,0,89,3,7,13,42,233,301,934,988,321,326,247,296,95,21,76,3905,0,13,75,22,3,18,3,5,0,0,0,0,0,0,8,158,12,41,102,45,34,19,16,3,0,8,0,0,0,0,11,294,0,0,3,33,95,47,54,16,3,0,4,5,4,0,4,266,6,12,18,5,3,13,37,16,7,5,7,8,0,0,3,150,13,147,389,94,28,14,15,25,4,0,3,3,0,0,27,752,0,0,11,59,107,122,82,75,30,42,34,28,18,3,8,621,3,0,10,27,59,80,221,178,84,90,115,122,42,8,25,1057,0,0,5,70,195,445,661,564,187,223,264,259,103,5,97,3077,0,0,0,4,22,34,25,69
11702,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,7,12,19,11,0,9,4,0,0,0,3,67,0,4,5,20,21,28,35,33,11,3,7,9,3,0,4,190,0,9,5,35,194,173,157,63,12,17,15,16,6,0,25,738,0,9,31,8,6,7,3,0,0,0,0,0,0,0,3,72,0,12,33,18,5,3,3,0,0,0,0,0,0,0,9,88,0,0,4,25,67,26,11,6,0,0,0,3,0,0,3,153,10,8,23,17,26,22,53,25,4,4,7,9,4,0,8,230,3,237,821,139,34,9,8,37,0,4,0,3,0,0,75,1368,0,0,5,28,70,51,42,14,5,0,6,3,3,0,7,235,4,0,10,11,32,61,93,57,24,19,33,22,6,0,3,384,0,3,6,30,52,77,73,34,11,8,11,17,12,0,5,334,0,0,0,7,7,9,19,16
11703,0,0,0,0,8,11,12,8,0,0,0,3,0,28,0,73,0,0,0,3,23,53,73,55,26,19,36,38,20,7,3,352,0,3,31,70,81,110,216,219,53,52,92,126,81,21,22,1191,11,39,51,130,872,1642,3466,3353,1196,1474,1410,1824,763,93,367,16699,0,10,71,26,24,47,16,25,0,3,3,0,0,0,9,233,8,17,52,21,37,12,34,27,3,7,9,14,0,4,7,249,0,10,12,73,136,80,61,33,3,4,7,10,6,5,18,458,44,69,53,74,82,127,267,191,59,63,63,91,45,13,28,1263,7,143,327,66,25,24,13,36,9,4,11,8,4,0,29,711,3,19,54,189,473,472,346,323,109,127,95,128,127,48,50,2553,0,7,51,62,142,305,540,565,266,367,485,726,291,64,67,3935,0,11,12,78,169,581,889,1412,441,490,550,772,243,17,148,5804,0,0,9,26,101,86,184,235
11801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,8,13,5,8,0,0,3,3,0,0,48,3,10,41,55,52,71,121,136,33,33,44,54,19,0,14,678,37,60,25,42,235,307,515,287,75,65,83,82,71,5,55,1932,0,22,31,13,12,14,6,0,0,0,0,0,0,0,5,123,13,87,76,19,24,13,5,3,0,0,0,0,0,0,14,253,0,6,11,24,52,19,11,5,3,0,0,5,0,0,5,144,111,54,82,49,72,96,174,124,39,22,34,62,18,0,25,969,20,120,136,33,14,10,9,12,4,0,3,0,3,0,22,398,7,9,36,91,171,138,108,120,17,23,43,27,40,23,8,873,15,18,102,67,73,88,78,82,14,20,27,25,10,0,32,643,3,8,16,36,60,68,53,26,14,16,17,13,9,3,3,353,0,3,9,11,100,44,54,34
11802,0,0,0,0,0,5,3,0,0,0,0,0,0,0,9,17,0,0,0,7,19,68,63,25,18,14,22,21,10,4,11,279,0,0,15,41,38,72,134,91,10,19,36,26,19,11,13,541,18,54,51,97,541,588,817,565,219,278,286,468,128,16,88,4224,0,36,81,21,12,23,9,0,0,0,0,0,0,0,5,197,50,108,143,52,29,23,23,17,7,0,4,3,6,0,13,480,0,5,11,46,92,52,41,16,0,9,3,8,15,0,16,307,39,54,47,42,52,67,201,95,30,33,36,50,14,4,33,800,62,460,607,110,32,12,11,31,6,0,11,4,4,0,85,1426,7,15,56,143,313,301,163,90,38,31,35,44,41,11,30,1310,3,7,83,93,100,131,275,167,65,91,158,246,110,4,41,1584,3,3,21,104,346,534,415,185,50,93,76,113,54,9,57,2058,0,0,0,11,42,44,58,74
11901,0,0,0,0,14,63,117,44,12,17,16,10,0,5,3,302,0,0,0,5,47,238,804,396,70,112,83,64,37,8,29,1901,0,7,7,13,10,22,22,6,3,3,0,6,0,0,0,105,7,23,43,86,935,1218,2044,870,198,193,146,147,37,7,141,6085,0,32,139,51,16,30,13,4,0,0,0,0,0,0,16,305,16,40,156,150,268,257,412,252,60,66,63,35,12,3,50,1834,0,0,15,80,360,219,182,73,8,21,27,37,11,0,24,1059,95,83,48,20,31,14,40,14,3,4,3,0,0,0,13,380,13,303,897,247,89,46,43,108,5,13,11,9,3,0,70,1856,0,4,6,117,316,310,114,59,18,15,13,21,4,5,20,1014,5,3,37,65,167,317,778,349,92,145,162,176,51,8,41,2385,0,5,6,83,225,380,458,118,28,37,31,28,13,3,32,1441,0,0,0,8,31,52,65,90
11902,0,0,0,0,0,22,9,8,0,0,0,0,0,0,0,46,0,0,0,10,92,525,2026,1191,253,301,298,293,114,68,93,5267,0,0,0,9,20,11,11,11,4,0,0,3,6,0,4,82,12,41,42,166,1628,1966,2628,1309,243,658,356,310,62,9,393,9826,3,22,78,24,7,25,3,0,0,0,0,0,0,0,6,175,8,42,137,106,115,109,158,90,37,27,14,38,16,5,42,933,0,3,9,99,309,241,114,59,14,15,26,35,17,0,31,979,14,23,30,20,22,12,25,17,3,3,0,0,0,0,7,182,23,684,2367,644,152,78,54,193,34,30,17,14,9,0,358,4661,4,10,21,142,295,244,106,69,20,18,8,15,12,5,33,1004,0,0,27,42,93,207,808,584,242,357,545,552,108,17,72,3656,0,4,14,115,363,433,685,295,54,67,76,112,41,7,55,2321,0,0,0,0,19,28,37,52
11903,0,0,0,0,6,6,5,4,0,0,0,0,0,0,0,19,0,0,0,5,9,60,210,166,33,33,32,36,13,3,21,617,0,0,7,14,16,18,38,11,0,0,6,5,0,0,3,132,11,48,83,273,2927,4056,6352,3037,604,663,560,627,202,37,580,20074,0,69,331,88,47,41,13,11,0,0,0,5,0,0,12,611,15,64,142,140,163,205,129,68,12,16,21,11,0,0,29,1015,0,0,20,64,206,174,132,39,8,7,3,20,5,0,21,690,36,37,35,19,23,20,31,18,0,6,4,0,0,0,9,240,19,339,848,228,47,46,21,96,9,6,7,0,7,0,64,1737,4,14,56,363,909,1095,418,176,60,42,35,40,32,3,53,3302,0,4,43,70,135,224,368,233,63,59,86,73,15,4,30,1411,0,3,9,52,220,482,496,130,35,23,43,34,22,7,25,1585,0,0,0,5,18,37,23,35
11904,0,0,0,0,10,16,7,0,3,0,0,0,0,0,0,44,0,0,0,9,28,147,700,466,98,118,109,95,39,23,33,1866,0,9,4,16,32,16,31,33,4,5,4,6,4,0,0,170,12,45,67,167,1747,2116,3048,1661,374,378,306,369,112,21,247,10675,6,54,220,47,37,78,16,14,0,0,0,0,0,0,21,489,24,111,304,255,244,250,164,112,9,9,22,17,10,0,68,1608,0,0,9,96,230,169,111,54,23,18,4,5,8,0,23,743,15,36,32,22,45,37,63,20,11,3,6,8,0,0,19,317,39,800,1970,424,116,65,61,213,27,34,16,13,6,0,252,4037,0,12,32,204,487,499,216,153,43,37,28,32,22,6,36,1802,4,4,46,54,122,160,555,612,232,226,253,309,111,30,45,2743,0,3,8,84,185,332,502,222,78,58,63,63,18,0,36,1664,0,0,4,14,22,42,64,56
12001,0,0,0,0,8,3,7,5,0,0,0,0,0,0,0,33,0,0,0,4,4,18,31,15,4,7,7,5,6,0,0,92,0,0,5,23,23,22,39,26,7,6,7,6,0,0,3,163,7,41,49,61,639,1017,2170,1356,316,292,211,332,121,20,105,6734,0,22,92,12,11,14,3,0,0,0,3,0,0,0,8,171,9,35,84,51,68,26,29,40,13,4,7,12,3,4,12,385,0,4,11,34,60,41,26,9,0,0,3,7,0,0,8,215,40,35,25,19,31,25,39,30,3,0,4,0,0,0,10,266,9,159,354,55,10,3,9,7,4,0,0,0,0,0,16,629,5,14,46,133,326,323,144,116,38,39,20,23,24,13,12,1277,0,0,38,82,139,226,385,273,119,147,189,168,80,29,26,1899,0,8,5,30,42,81,131,67,25,17,13,20,10,0,5,455,0,0,0,15,72,37,105,133
12002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,20,0,3,18,34,33,36,61,48,7,5,4,9,6,4,3,269,3,8,10,17,54,138,187,109,29,30,21,26,8,4,12,658,0,5,32,12,7,11,5,3,0,0,0,0,0,0,0,78,3,9,29,4,10,3,4,3,0,0,0,3,0,0,5,74,0,3,7,19,45,21,14,0,0,0,0,0,0,0,4,124,22,37,19,25,36,30,69,44,15,15,6,3,0,0,8,336,3,49,134,15,8,5,4,7,0,0,3,3,0,0,16,241,0,3,9,29,61,57,25,20,3,9,15,5,5,3,4,255,3,0,27,24,42,59,72,42,19,15,17,21,6,0,5,346,0,0,6,12,26,31,24,16,5,3,7,9,0,0,3,154,0,0,0,8,24,20,31,29
12003,0,0,0,0,9,9,12,7,0,0,3,0,0,0,0,39,0,0,0,4,19,47,187,104,37,34,34,26,21,6,5,519,0,4,13,31,37,34,64,35,10,14,14,27,10,0,4,300,23,106,119,255,2166,2758,4670,2680,733,944,828,818,254,19,417,16788,3,60,230,61,15,18,7,0,0,0,0,0,0,0,14,421,7,29,97,74,79,48,44,33,6,7,6,0,0,0,7,451,5,6,20,74,160,106,72,29,7,7,15,13,0,0,13,525,50,40,44,30,41,42,68,37,8,5,4,6,8,3,13,409,17,364,908,167,32,18,14,22,11,0,3,0,0,0,59,1626,4,17,48,322,557,493,279,189,65,66,59,63,52,10,45,2271,3,5,68,180,299,588,1403,1481,682,685,965,1087,343,121,139,8056,3,5,11,75,122,225,303,175,76,57,87,72,29,6,29,1264,0,0,3,9,44,27,43,94
12101,0,0,0,0,12,9,6,3,3,0,0,0,0,0,0,33,0,0,0,4,18,32,44,21,8,4,9,12,6,0,0,160,0,5,12,48,55,67,91,64,14,22,21,14,13,9,7,436,21,50,69,153,1081,1626,3206,1866,496,449,453,568,226,49,133,10452,0,58,172,53,19,19,12,13,0,0,0,0,0,0,8,355,6,19,106,29,22,7,5,25,5,11,10,3,0,0,8,259,8,4,16,33,42,39,31,20,0,6,5,4,0,0,5,208,41,34,37,36,39,45,96,42,9,9,12,9,6,6,7,432,8,58,106,25,6,5,0,3,4,0,0,0,0,0,10,223,0,30,85,302,1069,907,388,249,73,98,57,102,135,60,40,3604,8,16,50,66,162,280,625,680,291,325,341,422,159,51,43,3524,3,4,17,45,118,234,228,149,27,40,48,47,27,0,10,1005,0,0,27,66,217,140,200,246
12102,0,0,0,14,27,25,18,4,0,0,0,0,0,0,7,90,0,0,0,0,9,18,33,27,6,3,3,7,0,0,0,103,0,4,12,23,26,45,46,14,3,8,6,0,0,0,3,198,9,25,16,40,504,957,2531,1376,308,230,215,287,101,26,81,6699,0,10,14,7,10,11,0,6,0,0,0,0,0,0,4,51,9,4,14,16,6,4,8,10,0,5,5,0,0,0,0,83,0,6,8,30,52,31,18,20,0,3,0,3,5,4,5,172,30,43,32,41,31,46,65,31,7,7,0,5,0,0,10,343,0,16,24,8,4,3,0,4,0,0,0,0,0,0,0,56,0,7,12,79,318,389,205,74,29,26,23,25,21,12,24,1254,8,3,35,67,158,449,1186,946,301,376,401,338,161,52,38,4509,0,3,10,15,34,101,154,38,7,9,9,8,13,3,0,404,0,0,9,21,111,127,318,390
12103,0,0,0,4,13,3,3,0,0,0,0,0,0,0,0,24,0,0,0,3,5,8,26,13,4,3,3,3,0,3,0,66,4,3,35,70,50,58,106,35,8,16,0,12,4,0,5,416,38,70,63,124,1061,1800,4349,2620,623,519,459,597,317,50,219,12912,0,28,43,4,3,10,10,5,0,0,0,0,0,0,0,103,14,28,34,12,18,8,13,3,0,0,5,3,0,0,0,148,0,11,13,37,40,20,28,5,0,3,4,0,0,0,0,164,50,65,57,55,56,68,118,39,11,6,10,13,15,5,15,577,4,32,35,15,6,0,5,4,0,0,3,0,7,0,8,116,4,45,88,284,1057,910,387,262,69,76,77,109,123,66,51,3594,20,27,79,164,332,503,732,299,91,109,93,125,28,13,26,2634,7,6,21,65,139,169,122,47,10,7,9,12,12,0,7,626,0,0,16,65,316,170,392,298
12104,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,10,18,12,0,3,7,3,4,0,0,60,3,6,37,49,52,79,111,62,19,16,29,24,24,4,7,516,16,28,30,39,370,576,867,524,108,99,88,125,84,9,30,3002,0,20,40,18,12,23,10,15,0,0,0,0,0,0,0,139,5,27,45,18,16,4,10,9,3,4,0,5,0,4,0,148,0,12,18,22,49,47,22,7,0,4,6,6,0,0,8,192,52,53,38,42,52,59,112,91,22,19,24,36,11,3,0,619,13,30,37,7,0,8,9,14,0,3,3,0,3,0,4,133,4,10,41,129,371,283,140,92,25,31,26,35,45,26,17,1275,12,15,37,68,134,173,301,301,94,133,146,162,78,29,16,1693,10,6,5,38,35,59,68,46,3,8,9,14,9,0,3,312,0,0,10,26,109,66,79,94
12201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,15,31,28,39,91,45,8,4,22,10,17,3,0,325,3,10,9,5,60,86,133,55,25,11,15,24,7,0,10,451,0,3,22,5,0,4,0,0,0,0,0,0,0,0,0,54,6,14,20,8,3,0,0,3,0,0,0,0,0,0,5,57,0,5,16,13,15,3,4,3,0,0,0,0,0,0,0,60,12,22,15,17,38,31,116,59,13,20,20,28,14,0,9,406,5,35,31,14,0,0,6,0,0,0,0,0,0,0,3,97,0,4,8,21,31,24,42,28,8,10,10,8,4,3,0,195,5,0,12,8,17,26,41,16,0,10,12,6,4,4,0,160,0,3,4,4,11,9,11,5,0,3,0,0,0,0,0,56,0,0,4,6,19,3,13,13
12202,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,11,0,10,35,34,50,38,68,21,11,4,7,10,5,0,6,294,5,12,13,0,52,51,62,23,6,3,8,4,3,0,5,252,3,28,116,37,10,22,0,0,0,0,0,0,0,0,4,219,0,11,17,8,9,6,0,6,0,0,0,0,0,0,0,50,0,0,9,9,15,5,3,0,0,0,0,4,0,0,4,55,40,51,55,54,71,60,103,44,9,13,9,12,9,3,10,549,3,12,9,3,0,0,0,0,0,0,0,0,0,0,0,40,10,5,9,24,12,28,17,26,3,3,0,0,4,6,0,129,7,3,18,14,23,18,50,15,6,6,16,3,3,0,5,184,0,10,0,6,10,20,14,7,4,0,7,5,5,0,0,93,0,0,4,7,20,15,21,7
12203,0,0,0,10,15,7,8,4,0,0,0,0,0,0,3,44,0,0,0,0,5,9,30,13,0,3,0,5,5,0,0,73,0,5,33,86,89,121,199,119,24,21,23,25,17,7,5,770,14,27,33,48,490,550,870,460,128,74,106,164,60,4,55,3082,3,48,151,56,27,119,10,3,0,0,0,0,0,4,14,443,14,26,109,21,21,14,12,6,0,0,0,0,0,0,9,242,3,12,17,29,60,35,30,9,0,0,3,5,3,0,6,210,57,102,93,55,103,113,273,141,18,23,32,40,14,9,16,1096,5,34,91,17,9,6,5,9,0,0,0,0,0,0,8,183,3,15,37,109,193,173,64,61,9,13,12,27,11,7,3,746,9,8,55,35,103,134,414,300,109,83,127,145,31,0,30,1588,4,16,14,29,67,95,83,45,10,4,3,12,15,0,19,427,0,0,38,104,145,66,129,70
12301,0,0,0,0,24,33,17,7,0,0,0,0,0,0,5,92,0,0,0,0,0,15,63,21,4,0,0,3,0,0,5,116,0,0,0,10,10,15,21,14,3,0,0,0,3,0,0,76,0,5,9,6,30,47,140,72,0,16,8,22,4,0,8,364,5,10,67,16,13,33,7,0,0,0,0,0,0,0,10,161,0,11,17,13,23,23,16,24,0,0,0,0,0,0,3,135,0,0,0,16,94,104,123,35,0,5,4,0,4,5,3,391,36,50,25,8,18,17,23,10,0,0,0,0,8,0,6,212,0,8,41,8,7,4,4,14,0,0,0,0,0,0,0,90,0,5,3,8,19,15,4,5,6,0,0,0,0,0,0,75,0,6,17,25,43,68,276,177,21,24,21,27,5,5,7,717,0,3,0,10,18,15,30,4,0,0,0,0,4,0,0,88,0,0,0,4,12,20,14,15
12302,0,0,0,0,29,88,90,57,9,0,13,7,3,8,4,321,0,0,0,10,116,969,2669,995,201,135,121,122,53,42,69,5509,0,0,6,8,15,29,43,9,4,5,4,5,3,0,0,128,5,16,24,21,266,334,689,301,75,72,57,86,30,9,51,2029,0,23,188,55,30,72,17,3,9,0,5,0,0,0,17,420,8,20,43,34,139,166,207,182,28,10,11,16,6,0,17,889,0,0,16,101,773,801,691,260,49,60,63,58,29,3,73,2979,64,120,71,41,30,34,35,13,0,8,0,4,0,0,10,439,0,35,158,51,28,17,10,27,0,0,0,0,0,0,13,342,0,5,0,20,91,91,51,33,6,12,6,3,7,7,0,335,0,3,45,100,250,781,2787,1514,276,261,295,312,108,16,101,6856,0,3,0,34,107,224,276,100,32,12,17,22,11,0,10,856,0,0,0,17,44,34,84,72
12303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,15,0,0,4,3,0,9,9,4,0,4,0,0,0,0,3,39,0,3,3,3,6,19,31,27,3,3,9,10,3,0,3,119,0,9,37,21,0,9,5,0,0,0,0,0,0,0,0,75,9,4,9,0,0,8,5,0,0,0,0,0,0,0,0,32,0,3,0,6,10,3,4,10,0,0,0,0,0,0,3,43,28,47,24,16,14,12,12,3,0,0,0,0,0,0,4,165,0,5,31,6,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,14,0,0,3,9,7,11,24,8,3,0,0,12,0,0,0,84,0,4,3,3,0,0,0,4,0,0,0,0,0,0,0,20,0,0,0,5,0,4,0,5
12401,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,12,3,0,25,27,31,40,40,25,0,0,4,0,0,0,7,214,0,14,6,11,31,41,71,32,16,3,10,11,0,0,0,263,0,3,45,8,6,13,0,0,0,0,0,0,0,0,3,74,0,14,17,8,3,0,0,3,0,0,0,0,0,0,3,55,6,0,16,12,22,10,7,4,0,0,0,4,0,0,0,79,72,103,85,54,62,43,66,27,0,0,3,0,3,0,11,538,0,19,23,6,4,0,3,0,0,0,0,0,0,0,5,65,4,0,14,19,20,17,14,5,0,0,0,3,0,0,0,93,9,4,34,38,20,33,62,47,23,11,23,15,3,0,3,331,0,12,9,7,16,13,26,11,5,5,0,5,0,0,4,105,0,0,0,8,12,12,9,3
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,0,0,0,17,61,88,33,6,12,6,0,5,0,0,228,0,0,0,3,8,34,152,80,0,6,16,19,6,0,6,342,0,0,13,24,18,25,30,20,3,0,0,0,0,0,0,134,6,16,14,22,82,141,451,236,47,46,39,54,11,8,22,1181,0,16,149,59,14,41,3,5,3,0,0,0,0,0,5,307,8,17,54,35,81,66,69,72,6,0,9,4,5,0,3,432,0,6,8,44,167,197,164,99,23,5,31,19,3,0,20,786,137,125,106,48,54,33,21,12,0,5,0,0,8,3,5,553,4,45,114,26,16,0,10,11,5,0,0,0,0,0,11,241,0,0,8,14,20,40,23,12,0,0,3,4,6,0,3,125,3,4,64,86,152,419,2185,1299,229,188,204,238,83,29,71,5250,4,6,4,16,33,72,63,46,5,4,9,8,3,0,3,259,0,0,3,22,52,53,69,129
12404,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,5,6,0,4,3,6,0,0,0,22,0,3,0,9,3,4,0,4,0,0,0,0,0,0,0,31,0,6,0,6,15,38,45,24,20,9,4,3,0,0,24,197,0,4,12,14,0,5,0,0,0,0,0,0,3,0,0,41,0,3,5,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,3,14,15,28,13,11,0,3,6,0,0,0,12,108,21,28,16,12,3,3,4,10,0,6,0,0,0,0,6,114,4,15,27,11,0,3,0,0,0,3,0,0,0,0,3,68,4,4,3,0,4,0,0,0,0,0,0,0,0,0,0,19,0,0,11,15,8,19,56,157,61,51,50,55,10,0,10,501,3,0,0,0,0,0,4,4,0,0,0,3,0,0,3,25,0,0,0,4,7,0,3,8
