SA3_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
10801,433,374,925,1122,1402,1451,405,58,3,6170,245,101,250,274,400,1217,2591,1740,728,7556,51,36,97,104,103,138,222,218,239,1211,729,514,1276,1501,1910,2805,3225,2017,971,14941,172,357,921,1162,1490,1259,291,34,6,5685,533,318,631,759,948,1198,487,94,11,4959,58,36,98,97,139,167,64,11,0,673,31,25,41,52,64,45,22,15,6,299,795,734,1682,2075,2638,2665,856,151,15,11611,47,50,76,74,81,80,13,0,0,419,34,29,38,30,44,90,21,0,0,272,84,75,108,105,128,167,30,0,0,694,885,805,1790,2179,2769,2832,885,151,15,12304,524,191,418,476,756,2213,5034,3420,1258,14283,101,81,178,195,240,302,445,396,331,2273,1509,1078,2385,2854,3760,5343,6366,3967,1599,28862
10802,672,662,1479,1726,2119,2261,559,85,4,9565,531,246,628,541,706,1751,3223,1937,821,10384,124,89,221,209,217,266,243,213,123,1700,1326,994,2324,2476,3046,4275,4023,2237,948,21644,300,657,1510,1732,2221,1948,474,64,8,8916,767,491,1061,1144,1366,1799,658,119,12,7424,64,55,171,141,148,260,83,13,5,952,46,44,85,82,81,95,26,24,0,480,1182,1251,2825,3103,3824,4105,1236,226,24,17776,71,115,167,132,122,137,19,0,0,775,108,64,78,70,87,127,38,0,0,573,182,186,244,207,204,272,61,0,0,1345,1363,1432,3071,3308,4027,4370,1298,226,23,19118,1163,543,1267,1137,1416,3317,6420,3790,1366,20416,248,180,397,409,448,554,505,381,186,3326,2780,2153,4738,4852,5892,8243,8231,4399,1579,42862
10803,4,4,35,28,20,24,10,4,0,124,0,0,3,3,6,6,17,13,3,48,0,0,4,3,3,9,5,0,0,20,4,4,35,29,25,44,23,22,3,193,0,0,26,26,17,20,8,3,0,98,4,3,18,23,18,23,8,5,0,108,0,0,10,4,0,8,5,0,0,27,0,0,0,5,0,0,0,0,0,9,4,5,51,55,38,52,20,9,0,241,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,4,0,0,5,3,0,3,0,0,0,6,4,5,57,58,37,55,20,9,0,245,0,0,10,9,6,18,29,18,10,96,0,0,5,5,0,11,5,9,0,36,4,6,64,69,43,82,56,38,15,379
10804,1555,1545,3094,3627,4428,3820,894,99,20,19075,786,331,715,723,925,2476,5613,4186,1737,17490,96,93,184,192,195,230,297,304,285,1880,2437,1967,3999,4544,5537,6528,6805,4585,2042,38444,555,1409,3474,4199,5247,3616,704,50,5,19261,1923,1189,1901,2320,2514,2911,1114,176,15,14060,155,137,350,265,275,394,134,16,0,1726,44,79,93,83,105,83,26,26,14,553,2679,2813,5817,6870,8137,7005,1980,273,32,35601,89,128,188,131,165,157,24,4,0,887,259,101,110,87,116,175,48,5,0,902,346,229,299,217,278,330,78,7,4,1789,3031,3040,6116,7085,8417,7337,2053,281,37,37391,1697,630,1113,1146,1630,4262,10543,7882,2921,31829,219,191,410,421,405,482,590,523,456,3702,4938,3865,7637,8655,10452,12081,13190,8692,3414,72918
10805,827,750,1778,1969,2522,2451,622,73,6,10992,530,226,599,589,773,2035,3910,2473,1009,12131,94,71,212,200,204,258,284,248,162,1736,1445,1046,2586,2754,3493,4746,4822,2792,1177,24865,347,771,1937,2085,2735,2405,550,73,4,10914,919,558,1128,1258,1593,1880,757,114,5,8222,88,86,177,158,181,258,106,7,9,1069,59,45,106,90,85,90,45,21,11,546,1407,1466,3353,3596,4596,4632,1457,218,26,20749,83,119,189,146,148,164,20,0,0,866,122,80,90,79,79,103,32,0,0,582,203,199,279,222,225,266,56,0,0,1448,1611,1665,3628,3817,4822,4899,1508,218,26,22192,1154,425,929,1001,1404,3574,7598,4786,1643,22515,214,166,391,388,433,574,589,469,250,3468,2978,2254,4950,5203,6659,9040,9693,5477,1926,48177
10901,1211,1515,3260,3270,3295,2742,762,72,8,16134,717,337,701,707,683,1419,2869,2042,917,10390,116,114,228,237,209,222,238,209,92,1669,2047,1971,4191,4213,4185,4386,3862,2320,1017,28191,540,1599,4131,4045,4156,3181,672,67,6,18396,1428,1108,1858,1977,1774,1857,897,127,5,11030,98,107,338,224,204,261,104,11,3,1348,53,59,106,66,72,68,27,18,8,481,2107,2872,6434,6314,6209,5364,1705,229,24,31254,80,128,157,147,144,126,18,0,0,807,188,99,98,87,63,99,29,0,0,667,275,229,257,237,206,220,51,0,0,1475,2383,3101,6689,6549,6416,5585,1748,231,21,32729,1500,554,1051,1065,1182,2413,5291,3691,1430,18176,249,237,502,487,469,475,447,351,156,3374,4132,3896,8236,8100,8069,8468,7487,4274,1611,54274
10902,150,211,492,472,604,588,158,34,0,2721,131,47,136,104,110,282,504,345,143,1806,52,36,96,98,97,97,91,54,23,644,338,292,730,674,815,971,753,434,166,5170,83,277,662,633,839,818,222,30,4,3571,183,133,269,280,281,362,170,33,4,1718,13,18,51,39,41,48,20,6,0,245,16,18,26,19,29,21,8,6,0,141,294,450,1017,977,1188,1244,423,79,7,5673,10,20,30,26,25,30,8,0,0,155,15,6,20,8,11,23,3,0,0,80,24,30,49,32,37,51,5,0,0,236,322,475,1063,1010,1223,1300,428,79,7,5910,280,89,189,158,224,492,971,680,243,3325,104,86,217,207,217,218,204,101,41,1399,706,659,1475,1369,1667,2010,1606,860,288,10636
10903,644,611,1505,1684,2029,2079,634,107,4,9306,387,130,331,298,382,1054,2517,1755,672,7522,68,63,188,175,174,251,247,275,172,1621,1104,807,2023,2159,2588,3378,3400,2136,855,18449,323,791,1924,2035,2699,2321,707,122,7,10937,767,350,819,1004,1031,1454,723,147,18,6316,83,53,198,126,156,220,114,18,4,973,40,36,84,58,59,56,40,24,0,393,1213,1228,3023,3225,3945,4060,1583,309,39,18620,40,41,66,46,63,84,8,0,0,352,50,34,44,35,34,57,24,0,0,274,88,78,108,84,101,146,28,0,0,628,1307,1303,3135,3310,4040,4200,1614,312,36,19252,790,217,460,455,656,1842,4916,3356,1188,13873,158,153,386,342,377,498,537,485,290,3221,2253,1672,3976,4106,5078,6542,7063,4148,1514,36343
11001,662,816,1668,1551,1725,1587,516,84,7,8600,611,334,458,335,371,758,1451,1156,448,5920,237,212,218,155,172,164,154,164,105,1565,1504,1357,2339,2041,2265,2508,2110,1396,566,16086,272,708,1974,1990,2241,1879,543,82,11,9694,725,672,1022,895,810,1026,567,145,12,5881,76,84,157,96,109,164,67,23,4,775,30,32,59,36,40,48,25,20,3,289,1103,1500,3211,3019,3203,3115,1198,262,27,16638,31,81,117,65,66,65,11,0,0,442,112,91,64,41,43,45,19,0,0,419,149,171,182,110,109,112,25,0,0,857,1249,1671,3390,3127,3317,3230,1222,262,27,17496,1153,596,687,557,663,1343,2635,2060,704,10401,399,410,439,306,326,337,275,283,164,2934,2800,2672,4518,3993,4301,4900,4141,2610,897,30827
11002,556,523,1234,1348,1708,1621,588,120,9,7704,466,199,463,392,501,1070,1987,1449,616,7147,92,70,183,193,239,230,231,188,112,1538,1115,798,1879,1929,2449,2919,2809,1764,732,16381,235,649,1492,1632,2070,1810,629,150,17,8690,616,343,686,759,881,1089,569,158,17,5128,45,33,112,74,98,145,63,18,6,590,39,40,64,61,51,81,32,28,15,405,936,1066,2363,2529,3098,3114,1292,353,56,14814,57,71,129,87,121,123,15,0,0,600,68,45,61,52,64,60,20,0,0,372,129,118,188,138,187,182,30,0,0,970,1068,1188,2552,2668,3290,3297,1321,354,56,15787,895,336,774,683,959,1985,3922,2735,955,13239,202,174,374,396,476,486,482,351,162,3091,2158,1698,3694,3746,4723,5768,5731,3436,1176,32125
11003,299,436,1107,996,1040,990,334,43,3,5259,268,135,266,206,214,444,703,558,227,3007,116,128,256,232,257,277,164,103,46,1577,677,701,1634,1437,1514,1708,1203,706,278,9852,215,632,1554,1349,1501,1387,439,72,12,7158,325,207,461,502,473,554,297,62,7,2891,20,26,118,69,46,81,36,7,0,397,26,32,63,42,37,55,20,11,0,281,582,894,2197,1959,2060,2075,784,153,21,10726,21,49,64,40,70,40,8,0,0,284,16,18,38,17,14,31,3,0,0,138,36,70,99,58,82,73,10,0,0,426,624,958,2295,2012,2143,2146,799,153,21,11150,502,222,375,322,395,768,1308,1032,362,5279,201,262,506,499,528,558,373,204,72,3220,1327,1443,3175,2839,3066,3474,2482,1386,457,19647
11004,1439,1579,4075,3951,3929,3356,968,134,10,19435,859,441,970,740,792,1718,3325,2637,1128,12626,192,172,409,385,354,338,324,341,186,2703,2493,2189,5452,5076,5071,5413,4619,3116,1329,34769,792,1993,5414,5151,5324,4109,1080,126,11,24007,1658,874,1950,2005,1858,2054,1032,200,12,11633,103,113,422,288,241,316,126,21,5,1633,70,70,164,109,97,80,51,33,9,694,2627,3054,7952,7553,7524,6554,2287,379,34,37966,108,177,244,156,187,155,19,0,0,1053,205,100,134,104,79,107,30,9,3,758,312,277,370,260,273,264,45,9,3,1810,2939,3330,8322,7810,7796,6816,2334,384,33,39777,1904,716,1389,1177,1394,2932,6213,4743,1787,22265,418,361,844,763,748,689,680,589,320,5414,5271,4401,10560,9762,9937,10440,9223,5713,2144,67450
11101,2400,2682,5819,6693,6810,5042,1060,88,4,30588,1036,468,1039,1130,1275,3209,6389,4506,1981,21032,106,113,279,252,215,233,283,346,303,2128,3536,3266,7137,8070,8297,8486,7727,4950,2285,53753,836,2501,6852,7990,8586,5574,774,53,0,33163,2791,2373,3355,4175,3883,3533,1233,189,8,21530,391,312,804,640,525,619,203,28,3,3530,52,84,183,130,118,67,25,14,3,672,4072,5275,11192,12931,13110,9793,2225,279,13,58889,138,230,312,246,265,208,27,0,0,1427,432,158,174,149,136,158,53,5,0,1268,568,389,490,400,402,363,80,4,0,2698,4642,5663,11684,13337,13510,10157,2310,282,13,61587,2491,903,1681,1773,2290,5614,11733,8174,3151,37806,231,248,597,549,481,493,551,580,450,4178,7361,6816,13956,15650,16282,16266,14591,9036,3617,103573
11102,1481,1760,4043,3934,4098,3113,682,56,5,19188,816,409,890,868,942,2351,4475,3073,1373,15189,83,92,207,192,172,178,244,289,221,1676,2386,2260,5140,4997,5217,5641,5398,3417,1602,36054,586,1811,4801,4861,5108,3542,529,40,0,21279,1560,1317,2344,2363,2333,2195,803,107,3,13035,273,245,607,417,393,425,145,10,0,2509,47,69,131,118,109,76,16,0,0,575,2466,3439,7887,7758,7941,6244,1490,157,11,37394,149,179,236,172,182,148,24,0,0,1095,271,124,113,102,72,102,40,5,0,823,425,305,352,274,259,246,63,4,0,1922,2888,3741,8240,8033,8195,6495,1550,161,11,39318,1779,797,1355,1320,1629,3929,8359,5770,2253,27200,170,186,417,418,355,371,457,480,357,3216,4837,4726,10014,9773,10181,10800,10368,6413,2625,69737
11103,3238,6086,11464,9563,8919,6176,1313,122,9,46892,1570,1026,1866,1659,1777,3885,6954,4844,2421,25999,287,379,592,464,395,373,436,445,575,3953,5098,7494,13923,11681,11093,10436,8699,5408,3003,76841,794,4283,14436,11964,11275,6900,1060,62,7,50780,3842,5738,6457,5740,4864,4455,1567,243,13,32910,591,807,1397,900,616,734,202,24,3,5269,75,186,336,187,157,96,30,16,9,1090,5304,11013,22626,18780,16912,12185,2854,345,34,90050,183,368,583,380,438,310,47,0,0,2307,682,484,358,249,246,233,68,4,0,2316,863,844,938,629,677,541,117,6,0,4619,6171,11859,23565,19413,17591,12722,2972,352,32,94671,3553,2176,3152,2717,3253,6827,12889,8747,3807,47118,543,834,1309,994,884,814,852,776,796,7801,10265,14866,28022,23119,21725,20370,16713,9872,4635,149592
11201,1314,1405,3839,4309,4781,3974,1141,123,8,20895,673,269,802,976,1057,2181,4609,2817,1364,14749,129,171,463,450,442,409,372,241,248,2923,2110,1848,5107,5731,6280,6562,6122,3182,1614,38565,383,1097,3433,4341,4924,3594,767,84,3,18626,1743,1262,3010,3349,3386,3399,1617,232,21,18013,184,143,457,429,360,409,159,15,5,2154,61,57,186,161,145,105,41,19,9,784,2366,2563,7096,8271,8812,7504,2585,349,33,39582,57,106,196,148,178,140,12,0,0,835,185,85,134,115,164,156,55,5,0,898,239,194,326,267,337,304,65,5,0,1740,2613,2752,7419,8539,9148,7812,2647,352,33,41319,1484,506,1244,1495,1780,3929,8674,5230,2208,26555,299,329,884,919,872,829,774,444,356,5711,4398,3589,9561,10956,11801,12569,12094,6029,2598,73582
11202,1141,1257,2663,3010,3524,3287,923,128,13,15943,698,339,756,787,934,1846,3509,2145,977,11990,184,151,351,360,313,368,327,241,200,2499,2023,1750,3771,4160,4769,5495,4762,2516,1183,30430,512,1261,2883,3348,3944,3483,841,110,17,16401,1394,964,1839,1985,2254,2417,1081,167,25,12133,86,111,312,230,246,318,125,18,8,1447,59,65,110,110,114,73,45,41,9,628,2058,2404,5147,5676,6559,6295,2090,332,54,30613,86,130,165,135,155,162,16,0,0,858,189,96,119,101,108,141,40,4,0,799,277,231,283,239,261,306,56,7,0,1657,2328,2634,5430,5911,6821,6598,2148,342,57,32271,1540,630,1228,1261,1751,3532,6724,3939,1536,22142,356,319,674,696,693,784,663,445,302,4942,4226,3587,7335,7875,9265,10913,9529,4723,1893,59349
11203,1657,1554,3517,4518,4845,4404,1110,97,12,21719,726,295,828,998,1044,2707,5579,4001,1899,18077,158,135,347,404,404,393,379,411,407,3036,2536,1983,4687,5917,6297,7509,7061,4518,2319,42828,453,1320,3569,4811,5334,3998,781,76,0,20343,2001,1442,2346,3089,3144,3490,1349,162,23,17048,237,167,514,431,427,496,172,17,5,2466,67,80,166,165,136,141,45,17,6,828,2750,3008,6607,8490,9045,8122,2353,271,38,40678,110,151,190,183,196,221,27,0,0,1076,262,101,147,152,148,190,62,12,0,1069,366,254,330,332,344,413,86,11,0,2143,3124,3264,6934,8826,9383,8533,2439,282,41,42819,1669,545,1247,1525,1896,4672,10416,7453,3160,32582,327,292,686,818,836,812,761,736,643,5909,5118,4096,8868,11161,12115,14018,13616,8467,3844,81307
11301,817,939,2406,2263,2352,2039,563,104,13,11497,621,235,605,440,486,809,1540,1261,655,6657,105,127,258,252,240,243,193,160,138,1728,1547,1303,3273,2958,3079,3088,2294,1522,803,19886,548,1344,3442,3120,3374,2846,722,93,14,15498,897,477,1212,1230,1129,1266,603,127,24,6967,68,56,220,104,105,156,60,16,0,781,50,62,112,86,74,77,42,19,4,525,1570,1953,4988,4548,4674,4338,1424,255,38,23780,66,75,124,98,85,52,8,0,0,509,72,43,72,46,39,45,11,0,0,337,141,117,196,144,123,94,23,0,0,843,1709,2067,5183,4687,4800,4436,1443,256,38,24625,1262,405,905,698,834,1354,2782,2280,1021,11543,235,254,607,506,542,486,431,300,229,3586,3205,2728,6694,5889,6178,6275,4660,2832,1286,39743
11302,224,213,544,646,716,654,199,27,4,3225,164,64,122,150,129,349,685,451,218,2341,31,24,64,68,63,66,70,74,28,482,416,303,734,861,910,1065,949,549,251,6044,117,300,668,804,928,882,236,36,8,3977,256,147,309,362,373,421,216,39,6,2139,22,16,60,50,40,78,36,12,3,311,3,15,26,24,22,27,10,12,0,147,403,476,1065,1235,1364,1408,498,96,13,6570,21,22,38,36,28,33,4,0,0,177,25,6,13,16,17,20,8,0,0,112,40,33,57,51,45,48,9,0,0,289,438,507,1118,1289,1413,1458,517,99,13,6862,327,106,227,270,294,618,1279,915,343,4394,54,40,117,130,133,145,130,138,42,928,822,659,1469,1689,1845,2223,1919,1150,398,12182
11303,1844,2460,4882,4591,4510,3877,1082,134,18,23397,1079,675,1167,894,955,1956,3899,2853,1385,14854,188,186,333,306,293,324,334,268,198,2423,3107,3325,6383,5787,5756,6155,5307,3250,1606,40678,1205,2706,6521,6109,6226,4830,1147,159,16,28916,1999,1666,2540,2456,2133,2428,1208,227,28,14676,130,199,514,294,237,330,142,31,4,1878,83,139,196,130,113,121,62,40,15,894,3421,4717,9769,8982,8700,7707,2559,460,56,46366,93,162,270,206,165,128,22,0,0,1045,258,142,152,91,76,87,45,0,5,851,349,302,416,298,243,218,64,0,5,1896,3771,5016,10180,9282,8944,7920,2623,458,58,48260,2249,1178,1917,1556,1751,3359,7190,5170,2198,26553,411,450,703,640,641,645,641,483,313,4921,6430,6641,12801,11477,11324,11928,10453,6117,2566,79734
11401,1532,1699,4037,4256,4656,4374,1048,111,13,21726,889,390,1060,1013,1298,3568,7238,4476,1820,21750,178,150,365,347,336,400,407,387,242,2823,2596,2241,5453,5618,6289,8351,8694,4972,2082,46296,675,1788,4709,4838,5389,4047,719,77,5,22246,1785,1266,2545,2793,2945,3682,1416,194,11,16634,231,163,559,418,370,555,189,17,0,2507,82,97,165,130,134,136,37,22,9,811,2765,3319,7985,8176,8847,8416,2365,313,29,42205,113,209,241,216,202,195,25,0,0,1208,207,112,130,122,109,216,59,3,0,963,323,326,375,331,312,415,88,6,0,2174,3088,3641,8359,8516,9152,8828,2452,322,27,44378,1973,797,1912,1894,2378,6392,13794,8797,3086,41026,397,315,740,709,750,816,809,710,387,5615,5453,4747,11007,11112,12278,16036,17051,9819,3504,91019
11402,775,836,1905,2200,2803,2405,917,145,8,11998,649,154,409,438,577,1261,3136,2412,816,9837,59,57,102,117,148,168,173,193,191,1216,1474,1050,2413,2756,3525,3834,4231,2749,1014,23058,389,869,2338,2671,3451,2615,737,121,14,13184,901,686,1133,1404,1660,1799,1106,251,16,8957,163,95,275,194,218,285,135,23,3,1383,40,34,69,74,74,69,35,13,0,417,1493,1678,3814,4347,5403,4764,2006,414,32,23949,34,35,77,64,79,71,18,0,0,373,94,31,44,56,57,47,27,5,0,354,130,65,120,116,133,115,40,6,0,730,1622,1748,3936,4466,5535,4874,2049,417,35,24678,1232,271,605,623,891,2044,5393,4401,1428,16880,103,132,205,252,310,323,348,356,304,2337,2961,2144,4741,5335,6739,7240,7792,5175,1765,43894
11501,2105,3453,5711,9811,9092,6063,1697,151,7,38098,2787,791,1078,2131,1976,3389,6192,4081,1807,24232,84,78,222,291,230,184,185,284,449,2012,4981,4324,7009,12237,11300,9646,8073,4514,2262,64341,405,2795,7606,13470,12618,7900,1676,126,8,46602,2287,2762,2349,4325,4227,3659,1853,278,18,21767,943,1034,941,1124,995,928,434,65,0,6469,36,83,170,249,158,113,54,8,3,877,3668,6680,11068,19170,17997,12608,4021,475,27,75717,55,211,343,384,410,311,58,3,0,1785,521,306,153,195,179,163,92,10,0,1619,581,520,488,580,587,476,147,16,0,3404,4251,7200,11558,19755,18581,13087,4166,490,29,79116,6075,1734,1806,2845,2794,5167,10905,7559,2928,41818,192,191,430,549,445,356,352,462,645,3619,10517,9121,13800,23147,21822,18612,15426,8512,3603,124552
11502,491,629,847,1183,1710,1240,431,60,4,6603,483,123,172,287,435,626,1091,871,346,4434,20,20,46,67,62,54,53,57,71,454,990,777,1064,1543,2208,1921,1575,985,417,11492,189,605,1113,1409,2175,1473,422,50,0,7440,511,496,467,669,956,925,477,117,12,4632,211,200,183,177,224,227,90,15,3,1332,11,16,34,41,53,37,8,15,0,220,924,1326,1799,2295,3410,2666,998,198,13,13622,10,25,43,33,59,56,8,0,0,230,60,21,26,24,28,35,16,0,0,214,71,51,67,56,87,88,27,3,0,445,992,1367,1863,2350,3496,2752,1020,203,13,14067,1067,280,284,446,652,1027,1944,1638,593,7925,60,51,92,129,142,113,108,112,124,931,2124,1701,2239,2925,4291,3894,3071,1945,729,22921
11503,446,592,1068,1148,1592,1201,277,35,0,6359,348,107,251,209,277,558,899,520,149,3308,22,18,49,52,66,58,44,25,4,352,824,712,1367,1409,1929,1825,1222,582,158,10019,256,620,1279,1362,1864,1416,287,34,0,7115,444,390,622,704,905,794,312,60,9,4229,177,168,266,224,237,258,81,12,0,1426,13,25,58,47,56,41,10,3,0,244,893,1199,2227,2329,3055,2512,686,106,9,13010,22,39,33,34,45,33,0,0,0,218,38,18,14,18,27,29,10,3,0,158,60,57,56,50,69,66,14,6,0,376,956,1257,2280,2378,3128,2576,697,106,9,13384,712,213,370,347,484,944,1726,1017,287,6103,57,52,127,112,135,134,93,66,14,783,1719,1514,2781,2830,3753,3650,2518,1193,307,20268
11504,1001,1314,3108,4340,3229,1528,354,29,0,14902,897,255,546,816,614,901,1265,690,173,6153,40,42,143,145,76,76,61,40,12,629,1933,1611,3798,5294,3925,2500,1677,768,188,21686,311,1235,3786,6045,4659,2124,414,15,0,18590,943,930,1339,1945,1463,903,323,45,0,7904,434,403,597,605,442,272,104,9,0,2860,11,35,105,134,62,41,14,8,0,403,1697,2604,5834,8719,6623,3346,856,74,4,29760,34,80,148,173,120,75,8,0,0,643,183,76,54,77,45,39,10,4,0,482,221,161,203,253,165,114,24,3,0,1127,1915,2766,6034,8971,6786,3456,881,78,4,30885,1920,500,787,1063,919,1391,2248,1293,292,10425,82,87,236,283,190,140,139,100,88,1342,3917,3356,7062,10322,7894,4983,3267,1470,389,42659
11601,1420,3159,7692,7816,5735,3967,896,35,0,30719,2158,1178,2743,2618,2234,3341,5001,2840,1255,23360,210,301,745,660,442,318,292,221,139,3331,3791,4642,11174,11091,8409,7624,6188,3098,1393,57410,280,2280,8879,10531,7513,5062,964,32,0,35546,1430,2610,4234,3827,2658,2043,749,55,10,17620,608,1056,1822,1599,1216,1107,334,24,0,7760,41,204,479,304,190,125,31,6,0,1385,2359,6153,15411,16256,11578,8330,2082,126,15,62308,121,364,608,584,372,288,57,3,0,2397,405,357,391,226,181,157,44,0,0,1760,524,725,998,807,552,440,101,5,0,4154,2883,6873,16412,17069,12128,8774,2182,128,16,66464,4605,2489,4490,4148,3801,5579,9043,5256,1975,41385,433,675,1628,1279,906,681,557,410,227,6801,7922,10042,22535,22493,16835,15037,11781,5792,2220,114649
11602,1719,3085,8792,11769,6606,3225,585,23,0,35816,2265,792,1988,2298,1486,2222,3056,1369,406,15889,119,154,488,548,265,189,135,77,29,1987,4100,4033,11275,14615,8358,5631,3778,1472,428,53689,366,2427,10490,17390,9714,4374,675,25,0,45460,1696,2192,3513,4748,2815,1604,506,52,0,17126,749,1022,1936,1677,1079,720,209,10,0,7411,45,126,388,383,158,89,17,9,0,1220,2862,5763,16329,24198,13763,6788,1410,94,4,71216,110,249,456,530,286,218,30,0,0,1879,438,259,233,230,101,107,42,0,0,1413,558,508,690,762,383,327,75,4,0,3296,3415,6272,17016,24963,14150,7105,1484,102,4,74513,4891,1791,3399,3670,2471,3448,5404,2565,673,28307,272,361,959,1080,547,324,251,135,50,3983,8575,8428,21381,29706,17173,10885,7138,2801,727,106805
11603,1389,2501,5017,5067,4302,3012,555,30,0,21878,2252,1209,2759,2525,2292,2816,3555,1888,747,20049,258,299,756,662,470,330,329,215,203,3518,3902,4006,8532,8256,7064,6159,4436,2130,944,45438,398,1980,5648,6612,5578,3869,613,17,0,24717,1276,1714,2622,2491,2003,1516,426,28,0,12073,451,791,1280,999,887,807,200,21,0,5441,79,143,346,271,182,127,32,5,0,1187,2206,4628,9893,10372,8648,6319,1271,79,0,43405,186,387,531,439,359,220,31,0,0,2157,337,259,254,201,145,118,21,6,0,1336,528,638,788,640,509,337,46,6,0,3491,2731,5264,10681,11010,9155,6652,1321,83,0,46901,4714,2301,4176,3814,3810,4803,6421,3484,1119,34643,572,646,1450,1304,972,720,591,387,271,6918,8010,8213,16308,16127,13940,12177,8326,3950,1395,88464
