SA3_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
11003,141,373,969,857,898,879,315,53,11,4498,142,86,105,85,115,163,119,44,11,858,6,9,31,18,24,43,13,7,0,155,10,12,29,18,20,27,10,9,0,141,305,478,1141,985,1054,1113,456,103,17,5650,11,36,35,23,38,33,3,0,0,172,12,7,18,5,7,13,0,0,0,64,20,39,50,30,45,41,10,0,0,237,323,522,1187,1016,1101,1154,466,103,17,5888,236,88,105,121,184,324,603,476,137,2271,90,136,250,262,271,284,213,102,25,1637,645,744,1541,1398,1559,1763,1279,680,183,9801,72,255,583,489,609,505,127,18,4,2664,182,125,357,421,366,390,182,20,0,2034,14,16,92,44,17,38,21,0,0,242,14,17,25,19,18,31,10,6,0,141,282,413,1060,968,1002,964,330,43,3,5075,12,13,24,12,33,10,0,0,0,111,6,9,23,13,5,17,0,0,0,80,18,24,51,26,36,24,0,0,0,187
11004,533,1185,3326,3175,3093,2538,773,95,11,14725,741,319,529,403,444,585,474,118,5,3627,49,38,107,91,121,148,69,13,4,635,27,45,99,65,62,57,28,18,3,406,1356,1590,4061,3734,3723,3323,1341,240,28,19397,62,114,147,93,121,100,13,0,0,655,83,43,44,38,26,38,10,7,0,297,147,160,194,128,145,142,27,7,0,946,1499,1752,4248,3867,3871,3460,1369,246,25,20342,1046,272,423,436,603,1209,2885,2103,660,9632,230,187,435,380,390,349,348,250,133,2715,2771,2210,5107,4684,4866,5027,4604,2602,817,32688,263,810,2094,1979,2227,1571,304,30,0,9283,922,556,1418,1597,1414,1461,554,83,8,8012,52,77,311,197,124,169,59,8,0,992,41,26,65,46,42,26,23,13,3,287,1276,1463,3892,3815,3801,3232,947,135,9,18571,46,58,94,66,66,58,9,0,0,401,118,55,90,66,56,68,16,0,0,464,167,117,183,132,123,126,25,0,0,866
11101,595,1522,4261,5239,5195,3534,536,42,0,20909,1155,1022,1011,910,952,1033,567,128,4,6785,165,141,215,220,260,289,89,12,3,1400,32,44,87,70,72,37,7,8,0,371,1952,2737,5572,6437,6478,4897,1201,192,11,29471,87,150,224,166,183,157,18,0,0,994,210,87,66,36,39,56,25,0,0,533,300,239,290,208,225,212,50,3,0,1526,2246,2978,5860,6642,6701,5111,1252,196,11,31001,1450,435,645,646,1017,2405,5340,3667,1174,16776,122,140,316,291,268,262,267,228,152,2053,3825,3544,6815,7583,7984,7778,6863,4083,1336,49825,242,980,2593,2751,3394,2038,239,11,0,12249,1631,1349,2346,3263,2926,2498,659,59,0,14741,227,168,590,422,267,331,113,15,0,2136,20,41,94,56,44,27,14,5,0,300,2120,2540,5617,6492,6632,4898,1023,88,4,29420,54,75,94,80,77,48,7,0,0,438,222,70,108,109,98,100,24,3,0,734,271,144,203,194,178,148,32,3,0,1169
11102,393,1125,3055,3138,3135,2263,367,33,0,13498,629,528,679,574,588,718,391,65,0,4175,125,108,178,171,166,213,73,9,0,1037,21,36,76,72,62,43,13,0,0,317,1166,1798,3985,3955,3956,3233,835,100,4,19026,105,132,166,112,118,112,13,0,0,766,132,50,39,32,23,37,19,4,0,339,235,186,207,146,144,155,38,4,0,1107,1405,1983,4194,4098,4095,3382,869,106,4,20137,965,386,466,453,680,1580,3888,2694,883,12005,84,98,212,221,181,197,212,193,134,1540,2457,2469,4873,4771,4964,5163,4970,2992,1027,33682,192,682,1753,1718,1970,1284,165,12,0,7775,932,786,1668,1790,1750,1486,410,40,5,8861,146,139,429,246,219,212,70,4,0,1473,26,31,56,42,43,37,11,0,0,260,1297,1641,3906,3807,3982,3020,652,55,5,18365,47,48,72,61,63,36,9,0,0,336,137,69,71,65,49,59,16,0,0,480,188,122,145,131,117,95,26,0,0,816
11103,542,2295,8395,7556,6617,4347,692,46,3,30490,1640,2486,2470,1496,1268,1444,773,158,7,11749,251,354,452,335,294,351,100,9,0,2154,27,98,190,111,92,51,17,7,5,600,2455,5234,11505,9502,8273,6200,1582,223,19,45004,117,251,404,256,297,236,42,0,0,1602,356,281,183,95,100,115,39,0,0,1179,472,536,590,352,398,351,79,0,0,2781,2932,5769,12102,9848,8674,6547,1659,228,19,47782,1985,1145,1285,1056,1470,2948,5937,3909,1391,21120,255,460,713,534,490,437,415,327,218,3848,5164,7380,14097,11442,10635,9930,8013,4462,1632,72748,255,1987,6044,4402,4658,2547,370,21,0,20288,2204,3247,3991,4245,3594,3007,793,87,0,21159,348,456,946,565,323,384,97,11,3,3122,43,92,146,73,70,51,11,7,3,487,2848,5776,11122,9284,8639,5985,1275,119,11,45051,65,111,175,124,140,74,5,0,0,700,325,195,177,154,138,113,31,4,0,1138,392,311,351,275,280,187,33,4,0,1840
11201,276,647,2030,2784,2845,2177,532,67,3,11358,793,503,1118,1049,1114,1239,835,140,19,6815,79,63,165,166,167,206,80,10,5,931,25,41,95,84,80,57,20,14,0,416,1170,1245,3412,4088,4205,3673,1471,225,25,19510,34,64,116,97,109,98,7,0,0,513,94,35,59,48,58,69,28,5,0,398,131,98,174,142,165,161,37,5,0,915,1300,1345,3579,4228,4366,3834,1505,228,25,20423,815,235,448,514,725,1747,4063,2418,845,11807,168,156,422,473,431,423,400,204,112,2785,2284,1736,4455,5223,5520,6004,5972,2850,976,35018,109,452,1409,1553,2075,1416,231,14,0,7276,949,764,1889,2298,2270,2157,785,89,6,11199,110,81,298,261,191,210,78,8,0,1226,30,18,94,73,67,49,24,11,6,369,1201,1314,3687,4181,4607,3836,1118,120,8,20069,27,43,79,54,65,51,5,0,0,320,87,53,76,74,106,90,24,3,0,501,109,93,155,127,173,139,24,3,0,823
11202,370,760,1823,2034,2256,2046,587,81,17,9971,598,407,635,568,723,904,512,100,16,4472,37,47,90,88,109,157,59,4,4,602,32,26,64,71,55,40,26,20,4,344,1043,1247,2610,2765,3146,3141,1184,208,40,15383,54,83,106,97,108,108,15,0,0,571,97,43,45,45,40,66,24,0,0,368,149,133,154,140,155,170,38,4,0,939,1194,1379,2763,2902,3299,3315,1220,212,42,16327,835,295,473,479,813,1683,3213,1800,562,10151,170,165,324,336,381,420,335,199,103,2440,2203,1834,3566,3715,4493,5421,4768,2204,712,28917,141,505,1062,1308,1691,1441,259,28,0,6431,789,560,1202,1413,1535,1513,569,73,11,7658,53,66,225,144,134,164,61,6,0,847,32,32,49,44,56,33,15,22,0,285,1012,1162,2536,2908,3416,3152,903,124,13,15222,35,48,55,44,44,56,8,0,0,287,92,52,74,56,59,77,15,0,0,430,129,102,127,103,108,135,21,0,0,715
11203,325,838,2245,3087,3134,2423,514,51,3,12621,816,593,756,814,955,1186,651,111,20,5884,102,75,153,158,200,225,84,6,4,1006,34,45,91,85,70,62,25,10,3,435,1272,1554,3240,4149,4359,3897,1268,179,24,19938,64,105,115,113,132,148,20,0,0,695,133,47,66,44,47,80,42,9,0,463,199,154,180,156,175,227,58,8,0,1162,1472,1706,3420,4302,4536,4123,1333,186,23,21107,943,246,424,528,850,1967,4839,3444,1266,14506,169,160,336,419,429,416,383,320,234,2876,2578,2116,4179,5247,5814,6509,6552,3955,1527,38478,131,480,1329,1719,2198,1577,271,21,0,7718,1187,851,1594,2274,2190,2310,702,57,7,11164,135,90,366,272,223,267,89,13,3,1457,34,36,77,78,66,80,23,9,3,391,1482,1453,3363,4342,4680,4222,1080,94,12,20740,43,42,72,69,65,73,10,0,0,380,128,54,80,102,100,111,20,0,0,597,172,100,152,172,169,181,27,0,0,977
11301,379,825,2221,2033,2056,1895,551,78,8,10043,363,172,334,227,238,328,261,63,11,2012,30,24,55,37,41,64,29,12,0,294,30,37,66,57,44,51,23,7,4,317,803,1060,2674,2356,2383,2338,869,152,25,12656,43,48,80,60,51,36,10,0,0,321,42,21,23,13,13,20,7,0,0,145,89,71,105,68,66,58,16,0,0,466,888,1131,2778,2423,2442,2402,885,154,25,13126,642,168,295,256,346,544,1240,1018,367,4882,123,128,351,253,305,245,238,135,85,1854,1658,1419,3421,2933,3096,3186,2359,1309,477,19862,168,516,1218,1093,1319,948,171,16,3,5458,538,301,880,1000,890,939,333,65,5,4961,39,33,166,64,61,84,32,11,0,495,24,33,48,27,30,26,17,9,4,212,765,891,2311,2185,2293,2002,555,104,13,11121,20,25,42,43,29,13,4,0,0,185,33,23,44,37,28,21,3,0,0,190,53,48,93,75,61,39,6,0,0,376
11302,92,201,446,515,573,603,180,29,8,2634,89,59,67,78,72,116,92,31,6,611,9,9,18,20,17,42,19,8,3,134,3,5,14,11,18,16,10,9,0,94,199,268,545,622,672,781,306,69,14,3472,7,20,30,21,18,21,3,0,0,121,6,4,9,4,4,7,8,0,0,43,23,20,33,26,23,28,10,0,0,164,220,297,577,644,697,808,311,73,14,3637,163,46,104,124,161,268,594,467,124,2051,25,23,50,68,74,82,61,65,8,451,407,354,733,834,930,1157,971,602,150,6139,20,95,230,291,353,280,57,9,0,1337,165,89,240,286,305,308,123,11,4,1529,14,6,47,31,24,38,16,3,0,179,3,4,6,16,10,10,4,8,0,54,202,202,522,619,695,631,199,27,4,3095,5,7,11,17,7,8,0,0,0,63,12,9,8,9,14,12,0,0,0,63,22,14,23,24,22,19,5,0,0,126
11303,836,1648,4122,3782,3710,3039,816,122,12,18088,816,577,705,564,449,651,591,157,15,4526,58,73,122,104,92,149,63,17,4,684,45,81,118,80,59,74,33,24,9,523,1757,2379,5070,4529,4314,3917,1503,322,36,23826,59,101,177,134,93,93,15,0,0,676,114,74,47,31,25,41,29,0,5,368,171,179,228,167,118,136,46,0,5,1041,1921,2565,5300,4692,4431,4044,1552,322,42,24867,1171,499,748,658,794,1403,3291,2320,809,11698,225,257,369,333,346,325,308,218,110,2495,3322,3318,6418,5684,5570,5769,5145,2863,962,39058,369,1058,2393,2322,2516,1793,332,40,0,10829,1179,1090,1837,1894,1678,1769,616,70,10,10151,76,128,385,190,142,178,79,11,0,1193,39,58,76,51,53,45,31,14,8,373,1661,2333,4698,4454,4392,3793,1060,134,18,22542,35,58,89,70,69,37,6,0,0,364,144,68,94,56,54,48,12,0,0,484,185,122,187,136,119,87,19,0,0,851
11401,498,1095,3049,3139,3183,2526,493,55,0,14036,744,527,799,698,899,1371,710,126,3,5881,92,56,148,175,174,279,120,10,0,1057,45,52,98,68,67,74,22,13,5,442,1378,1739,4099,4079,4326,4250,1338,203,11,21417,77,147,174,142,130,131,19,0,0,822,109,52,57,41,39,76,40,4,0,412,179,203,225,178,174,208,61,6,5,1228,1556,1938,4321,4259,4497,4451,1399,209,11,22649,1085,405,858,879,1078,2823,6559,4322,1265,19275,214,162,377,351,408,419,398,320,140,2788,2858,2510,5561,5490,5988,7690,8361,4848,1419,44722,178,691,1661,1696,2209,1524,232,21,5,8209,1038,736,1745,2092,2049,2315,703,69,8,10753,134,111,407,245,202,279,69,6,0,1455,43,40,71,62,62,61,18,12,8,369,1386,1579,3888,4099,4515,4172,1025,104,18,20785,39,58,77,71,69,65,5,0,0,391,105,62,81,82,70,137,15,4,0,556,138,123,151,157,138,205,28,0,0,945
11402,290,543,1470,1711,2056,1624,511,89,10,8305,409,279,376,358,454,614,508,156,15,3172,69,28,78,81,109,132,65,14,0,587,18,17,34,52,48,37,18,11,0,222,779,876,1970,2199,2672,2409,1100,266,28,12294,24,22,45,46,48,37,17,0,0,242,44,16,15,14,17,21,14,5,0,145,66,36,63,60,57,63,29,6,0,386,848,910,2035,2263,2732,2470,1128,276,24,12678,589,114,196,183,318,781,2259,1988,608,7038,48,69,96,133,161,158,173,163,112,1118,1482,1097,2324,2579,3210,3405,3562,2423,751,20835,101,325,860,957,1392,990,223,37,0,4882,496,400,756,1049,1202,1188,596,97,0,5787,94,63,191,111,109,147,64,8,0,799,24,16,37,28,26,30,18,5,0,191,713,807,1842,2148,2731,2353,906,143,8,11653,11,12,29,13,27,27,4,0,0,133,48,18,27,41,42,24,7,4,0,211,58,31,60,49,69,50,15,4,0,345
11501,301,1557,4155,7973,7522,4953,1184,103,4,27736,1085,1332,985,1163,1162,1286,918,179,12,8112,402,497,368,423,414,425,220,45,0,2793,18,49,90,137,94,63,28,3,3,500,1809,3426,5593,9703,9187,6732,2349,331,22,39143,40,141,201,203,258,224,52,3,0,1126,294,177,60,32,41,65,65,13,0,748,336,320,261,241,304,288,120,13,0,1874,2145,3745,5850,9940,9488,7016,2471,340,22,41019,3283,943,731,707,820,1780,4716,3479,1121,17583,110,106,206,261,215,166,168,176,198,1607,5537,4798,6790,10910,10526,8967,7355,3997,1336,60214,107,1243,3453,5500,5097,2944,493,29,4,18865,1203,1433,1373,3164,3069,2375,934,98,4,13655,534,537,573,701,582,504,218,22,0,3673,16,36,78,108,64,55,22,6,0,380,1863,3249,5471,9470,8811,5878,1664,152,9,36569,20,73,140,179,147,89,5,0,0,662,226,133,92,156,137,98,23,0,0,872,248,203,235,341,285,188,29,0,0,1528
11502,141,374,675,866,1316,965,291,48,3,4679,221,231,207,187,299,347,225,73,10,1797,98,112,74,70,98,112,52,11,0,628,4,7,20,27,32,28,5,5,0,129,464,723,976,1144,1740,1453,570,143,11,7232,3,9,31,22,32,42,8,0,0,150,31,10,3,3,10,15,10,0,0,82,37,20,35,27,42,56,20,0,0,239,507,742,1016,1171,1789,1514,585,140,11,7468,582,156,113,154,222,404,849,768,247,3491,44,23,50,61,77,56,54,56,52,477,1128,925,1174,1384,2084,1975,1490,963,312,11430,43,228,442,547,861,508,134,5,0,2766,292,265,258,482,659,575,251,45,0,2833,117,90,107,107,132,113,31,9,0,699,3,7,14,22,22,10,8,0,0,88,460,599,819,1152,1662,1209,422,63,4,6391,4,19,12,13,25,12,0,0,0,80,30,12,16,19,23,16,8,0,0,124,31,27,31,31,40,32,8,0,0,207
11503,196,383,833,874,1087,887,203,27,0,4485,200,151,212,199,267,285,159,43,8,1521,80,76,103,104,110,130,41,4,0,653,8,16,27,30,29,25,4,0,0,141,476,632,1176,1204,1496,1331,412,72,7,6802,13,29,35,23,36,26,0,0,0,167,17,8,3,5,6,15,4,0,0,58,34,39,38,30,43,38,10,0,0,227,507,666,1214,1231,1541,1372,420,74,7,7029,359,107,122,135,212,389,835,497,131,2793,32,32,77,56,71,69,44,37,13,430,893,804,1417,1423,1825,1832,1294,615,156,10248,64,232,446,483,784,532,85,7,3,2629,246,236,411,501,634,504,150,20,0,2713,102,95,160,118,127,128,35,5,0,768,10,11,33,13,18,13,3,0,0,104,415,576,1047,1123,1560,1176,277,34,0,6212,6,7,5,9,9,13,0,0,0,54,22,11,13,11,18,19,4,3,0,97,26,14,20,21,28,26,4,3,0,146
11504,207,717,2113,3678,2795,1372,292,9,0,11188,400,425,455,557,443,340,147,27,0,2789,177,194,197,213,198,132,61,7,0,1176,7,17,58,79,42,21,6,3,0,233,790,1349,2814,4529,3472,1866,508,44,7,15380,29,60,85,95,69,52,7,0,0,408,102,36,17,7,9,14,9,4,0,196,129,100,107,105,81,60,21,4,0,601,920,1454,2926,4632,3555,1929,532,43,7,15989,1027,256,243,252,301,493,990,604,117,4276,46,47,93,142,112,66,75,63,80,712,1990,1746,3261,5025,3968,2489,1595,708,198,20973,100,518,1674,2363,1863,757,125,5,0,7407,540,508,893,1388,1025,565,176,18,0,5119,263,207,404,390,241,139,43,0,0,1681,4,19,48,55,20,19,8,4,0,175,905,1255,3016,4197,3148,1479,346,33,0,14376,5,22,58,73,45,21,0,0,0,236,79,35,33,70,36,26,5,0,0,287,90,58,94,146,79,47,0,0,0,522
11601,184,1234,4979,6379,4286,3026,613,31,0,20732,649,1338,1948,1382,967,802,368,41,7,7507,316,583,990,881,734,631,220,12,0,4371,24,136,293,203,119,86,17,3,0,879,1175,3289,8213,8849,6104,4542,1217,86,14,33488,67,232,338,342,235,206,35,0,0,1456,217,196,166,61,67,63,25,0,0,795,287,426,507,400,298,266,62,3,0,2251,1461,3714,8722,9248,6394,4812,1283,90,14,35740,2445,1308,1754,1532,1567,2238,4043,2419,726,18027,224,374,886,613,463,365,265,184,90,3469,4128,5401,11358,11396,8425,7410,5591,2694,824,57239,95,1048,3898,4148,3231,2031,353,7,0,14816,778,1267,2283,2446,1690,1246,382,18,0,10108,290,472,829,718,482,475,120,5,0,3388,13,72,184,102,74,37,10,4,0,501,1181,2863,7193,7413,5476,3792,863,35,0,28820,51,138,266,241,140,85,17,0,0,936,189,160,224,166,113,90,19,0,0,964,238,298,493,408,255,177,34,4,0,1899
11602,217,1209,5486,10446,5764,2627,434,24,0,26210,772,1049,1291,1401,898,632,274,39,0,6359,373,564,931,824,592,397,135,8,0,3823,29,75,220,237,82,51,7,0,0,701,1394,2901,7927,12907,7337,3704,847,69,3,37090,62,141,224,262,171,141,25,0,0,1027,231,142,77,23,33,45,24,0,0,580,301,290,300,284,208,181,50,4,0,1611,1693,3190,8222,13196,7543,3885,902,76,3,38698,2627,1003,1405,1370,988,1231,2342,1191,268,12422,157,205,472,532,281,145,122,63,23,1993,4475,4395,10107,15095,8812,5251,3363,1323,290,53118,149,1211,5000,6947,3949,1750,240,4,0,19253,922,1144,2224,3344,1917,969,232,14,0,10770,380,455,999,857,494,325,76,0,0,3590,11,59,171,144,78,43,14,5,0,521,1466,2864,8401,11291,6427,3085,560,23,0,34131,49,105,234,270,106,76,0,0,0,848,203,118,155,207,68,62,16,0,0,837,256,216,392,475,176,144,19,0,0,1684
11603,229,1043,3182,3974,3181,2330,403,14,0,14356,564,815,1143,894,773,585,197,22,0,4990,237,427,698,574,514,473,121,12,0,3067,34,88,216,169,103,78,16,3,0,712,1072,2380,5245,5609,4569,3462,736,49,0,23120,103,254,331,275,226,138,18,0,0,1340,168,138,83,54,64,39,10,4,0,557,273,392,411,330,288,176,30,4,0,1900,1338,2768,5658,5938,4859,3638,769,57,0,25021,2456,1097,1418,1286,1514,1992,2866,1591,375,14597,316,345,695,642,503,390,265,174,70,3401,4110,4208,7776,7872,6872,6024,3892,1822,449,43027,168,934,2464,2640,2395,1537,212,10,0,10365,711,903,1474,1595,1236,933,228,8,0,7078,213,356,579,426,369,338,80,9,0,2376,40,54,129,96,82,47,16,4,0,470,1132,2251,4646,4753,4084,2854,536,27,0,20282,84,134,196,168,136,85,9,0,0,815,169,114,178,146,87,74,11,0,0,776,252,254,375,315,225,158,17,0,0,1591
11701,72,732,3396,2726,1900,1088,232,14,3,10155,248,624,1281,673,479,415,157,25,0,3901,91,236,431,228,171,162,62,0,0,1385,3,47,152,78,43,24,7,0,0,353,416,1638,5254,3699,2589,1697,450,42,3,15795,18,96,173,114,82,52,17,0,0,549,49,92,103,23,25,32,7,0,0,327,64,182,275,139,108,90,21,0,0,884,478,1824,5534,3838,2701,1782,476,44,3,16675,799,770,965,462,458,722,1214,931,287,6612,66,182,497,274,163,151,105,97,47,1576,1346,2774,6993,4576,3323,2656,1795,1067,339,24866,33,651,2921,1869,1498,777,146,10,0,7904,287,651,1363,1046,822,562,181,17,0,4934,143,274,540,324,169,128,35,3,0,1615,10,32,110,32,23,18,11,0,0,229,470,1615,4931,3267,2501,1484,373,33,4,14679,3,63,155,65,54,35,7,0,0,368,68,107,124,62,33,35,5,0,0,434,70,165,269,127,85,71,13,0,0,802
11702,48,445,3455,3023,2280,1159,237,12,0,10655,177,451,1022,690,500,417,162,25,6,3449,96,211,375,187,143,142,44,12,0,1213,8,21,90,30,28,20,4,4,0,201,321,1137,4936,3936,2956,1736,447,50,5,15518,11,55,131,138,92,82,5,0,0,511,47,65,71,28,36,28,17,0,0,282,49,121,200,166,129,107,21,0,0,794,367,1255,5140,4101,3084,1842,469,54,5,16312,698,341,513,412,526,793,1223,909,326,5735,34,111,315,216,189,192,128,110,56,1346,1098,1710,5962,4730,3798,2828,1816,1072,379,23396,12,524,3430,2404,1921,933,144,3,0,9373,225,563,1189,1105,873,530,196,20,0,4692,97,262,491,313,166,111,44,4,0,1483,7,22,59,34,17,16,7,3,0,161,345,1368,5170,3854,2978,1585,390,28,0,15712,7,43,105,69,78,43,4,0,0,351,40,54,67,45,39,37,12,0,0,294,47,92,173,117,120,82,16,0,0,643
11703,94,2684,19365,13932,7593,4143,937,92,9,48836,432,2186,5682,2890,1696,1478,807,190,12,15380,232,927,2000,991,562,427,143,19,4,5301,17,136,463,222,80,51,18,5,4,996,769,5933,27513,18043,9934,6089,1903,313,23,70521,28,284,877,588,461,318,63,3,0,2621,126,438,511,161,119,115,58,6,0,1531,151,719,1386,753,582,437,121,7,0,4160,925,6656,28902,18793,10516,6524,2025,320,23,74676,1449,3109,4211,2096,1922,2816,3925,2301,678,22504,176,877,2670,1543,1009,794,550,376,141,8130,2542,10636,35783,22428,13443,10136,6496,2998,847,105310,46,2631,17011,8981,4939,2674,533,35,0,36854,649,2747,5995,3432,1867,1546,760,112,13,17118,359,1179,2191,1184,453,326,121,16,0,5835,14,125,380,148,40,45,18,4,0,779,1078,6685,25577,13745,7299,4591,1430,167,22,60591,10,216,687,345,274,145,14,3,0,1706,147,516,594,212,143,127,35,4,0,1775,156,736,1279,557,418,279,57,8,0,3477
11801,108,921,7612,6634,5289,3198,1088,185,14,25048,422,769,1568,1053,1035,1135,1008,386,47,7416,197,282,465,301,252,190,129,54,5,1866,16,46,202,125,101,46,26,10,0,571,743,2013,9847,8114,6669,4572,2249,632,71,34902,15,68,219,202,188,122,23,0,0,830,70,76,120,37,31,46,28,8,0,419,81,142,332,245,213,170,54,9,0,1251,823,2156,10178,8356,6887,4742,2300,642,71,36153,1960,598,882,650,776,1234,2450,2205,910,11661,158,186,813,563,371,282,232,233,248,3074,2942,2948,11868,9567,8032,6256,4977,3082,1228,50888,23,1223,8082,4563,3583,1974,495,49,6,19995,410,916,2310,2437,2181,1737,1035,219,28,11255,291,401,783,642,351,287,134,37,11,2936,11,42,186,103,68,35,18,12,6,478,733,2586,11351,7750,6180,4026,1684,315,39,34664,3,62,216,163,143,74,11,0,0,677,78,99,144,94,95,84,37,0,0,637,88,161,360,262,238,156,46,6,0,1317
