SA3_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
12003,0,256,..,5650,245,5894,31,5923,..,2101,488,2588,16,2605,..,300,36,335,0,336,..,45,8,51,0,51,..,1566,966,2533,7,2541,..,57,11,68,0,68,..,249,13,256,5,263,..,82,18,101,3,101,..,229,23,252,3,257,..,458,135,591,3,595,..,241,37,280,0,280,..,37,0,37,0,37,..,152,20,169,0,169,..,513,6,526,3,530,..,471,49,521,5,523,..,683,24,707,8,714,..,135,7,149,0,149,..,1804,87,1895,14,1909,..,987,140,1124,9,1137,..,1269,123,1392,5,1398,..,594,238,836,6,842,..,223,52,281,0,278,..,1558,349,1907,10,1911,..,2176,287,2466,71,2532,..,34163,8945,43111,305,43417,..,440,123,559,3380,3935,34400,34602,9068,43672,3689,81757,69534,..,..,..,..,69534,..,29,0,29,0,29,..,4188,522,4708,23,4732,..,34,0,39,0,39,..,6329,2302,8630,66,8692,..,11895,6058,17954,108,18067
12101,0,165,..,1711,87,1797,7,1809,..,360,67,432,3,432,..,1091,241,1333,13,1345,..,24,0,25,0,25,..,921,302,1228,6,1231,..,59,10,67,0,67,..,92,0,94,0,95,..,482,49,532,9,535,..,175,5,181,0,181,..,248,15,268,7,278,..,242,22,267,3,271,..,10,0,10,0,10,..,100,3,109,0,109,..,282,3,289,0,289,..,365,42,412,0,410,..,381,11,387,3,396,..,86,0,93,0,92,..,1115,56,1179,3,1183,..,622,52,674,4,683,..,182,5,191,0,193,..,411,90,500,0,500,..,70,3,71,0,71,..,274,29,304,0,310,..,1337,172,1507,55,1558,..,19754,3827,23582,199,23782,..,236,40,273,1953,2227,34570,19990,3868,23854,2152,60576,69981,..,..,..,..,69981,..,177,0,178,0,181,..,570,40,616,3,615,..,5,0,5,0,5,..,6129,1226,7359,46,7409,..,9356,2789,12148,86,12237
12102,0,263,..,2726,166,2885,27,2910,..,199,22,219,0,221,..,311,33,352,0,352,..,18,3,17,0,18,..,765,285,1048,4,1052,..,11,0,11,0,11,..,220,4,224,7,227,..,678,99,772,10,782,..,139,3,147,0,147,..,78,3,84,0,84,..,260,44,304,3,309,..,6,0,6,0,6,..,31,0,29,0,29,..,347,15,363,9,369,..,172,21,198,0,199,..,443,16,456,0,455,..,92,3,96,0,99,..,1056,58,1112,12,1121,..,416,33,451,8,452,..,320,7,326,0,326,..,206,50,257,0,258,..,20,0,25,0,25,..,183,51,232,0,232,..,1004,117,1116,35,1150,..,13780,2579,16356,154,16508,..,201,33,230,1069,1297,26590,13982,2610,16583,1221,44393,53825,..,..,..,..,53825,..,164,0,172,0,172,..,573,76,644,3,651,..,4,0,4,0,4,..,2271,662,2939,15,2954,..,5759,1889,7647,89,7738
12103,0,94,..,1375,36,1412,8,1416,..,229,17,244,4,245,..,500,83,582,5,589,..,5,0,5,0,5,..,1268,390,1656,6,1666,..,19,0,25,0,25,..,68,0,68,0,68,..,739,55,798,5,803,..,126,6,130,0,135,..,121,12,131,4,129,..,252,25,284,4,281,..,5,0,5,0,5,..,63,0,63,0,63,..,121,6,127,0,127,..,225,21,245,4,247,..,131,4,135,0,136,..,38,0,43,0,43,..,512,35,542,7,548,..,509,25,529,3,532,..,228,4,229,0,229,..,176,30,203,0,203,..,55,8,62,0,62,..,218,30,250,0,250,..,1030,78,1113,27,1138,..,18927,3421,22351,155,22505,..,198,36,241,1412,1646,40222,19126,3459,22586,1569,64374,79716,..,..,..,..,79716,..,491,0,493,0,493,..,381,19,399,3,400,..,5,0,5,0,5,..,5941,893,6831,37,6864,..,12750,3315,16063,142,16207
12104,0,92,..,779,32,807,0,812,..,342,8,345,5,352,..,534,98,630,8,637,..,8,0,11,0,11,..,295,51,345,5,345,..,42,5,45,0,45,..,41,0,41,0,41,..,218,12,229,4,231,..,196,5,201,0,204,..,434,31,471,9,478,..,305,22,330,3,341,..,3,0,3,0,3,..,101,6,106,0,106,..,122,3,125,0,129,..,128,4,133,0,132,..,180,4,185,0,188,..,44,7,48,0,48,..,476,16,491,8,498,..,708,42,749,12,764,..,85,3,90,0,90,..,251,50,303,0,303,..,73,10,80,0,80,..,183,26,204,3,210,..,931,69,1005,24,1025,..,10122,1045,11166,119,11286,..,164,14,181,1865,2044,37198,10287,1061,11349,1987,50524,70899,..,..,..,..,70899,..,231,3,239,0,239,..,246,19,264,0,265,..,9,0,9,0,9,..,1802,228,2030,9,2033,..,2857,609,3467,35,3502
12201,0,0,..,71,0,71,0,71,..,188,3,193,0,193,..,98,7,104,0,106,..,6,0,13,0,13,..,38,9,53,0,53,..,10,0,10,0,10,..,0,0,0,0,0,..,22,0,22,0,23,..,44,3,45,0,45,..,270,16,285,0,285,..,83,8,92,0,94,..,10,0,10,0,10,..,28,0,33,0,33,..,24,0,27,0,27,..,25,0,25,0,25,..,26,0,26,0,30,..,3,0,3,0,3,..,82,0,83,0,85,..,346,19,366,7,372,..,6,0,6,0,6,..,37,14,46,0,46,..,23,4,19,0,19,..,42,4,50,0,50,..,528,22,552,9,564,..,3126,250,3374,35,3410,..,58,4,61,673,739,18068,3189,252,3438,707,22218,35562,..,..,..,..,35562,..,84,3,83,0,83,..,54,0,57,0,57,..,5,0,5,0,5,..,179,12,197,0,202,..,422,122,550,6,546
12202,0,4,..,74,8,83,0,83,..,182,15,200,4,202,..,78,12,86,0,86,..,0,0,4,0,4,..,33,8,39,0,39,..,9,0,8,0,8,..,0,0,0,0,0,..,36,8,39,0,39,..,51,0,55,0,58,..,253,3,260,3,268,..,68,10,76,0,78,..,8,0,8,0,8,..,146,13,154,0,156,..,34,0,34,0,34,..,27,4,28,0,32,..,45,0,49,0,49,..,11,0,11,0,11,..,116,4,120,0,124,..,238,12,250,0,253,..,6,0,6,0,6,..,66,18,81,0,81,..,18,0,18,0,18,..,52,5,57,0,57,..,432,29,454,9,456,..,2735,224,2960,22,2985,..,107,8,110,1217,1329,28199,2841,235,3075,1236,32511,55470,..,..,..,..,55470,..,107,0,112,0,112,..,85,4,86,0,86,..,14,0,14,0,14,..,69,16,87,0,87,..,203,58,259,3,266
12203,3,16,..,903,53,956,3,956,..,1076,168,1245,12,1254,..,445,49,497,5,502,..,19,4,28,0,23,..,239,93,329,8,332,..,49,6,52,0,52,..,28,0,34,0,34,..,244,22,267,4,270,..,197,18,215,0,215,..,1191,84,1273,23,1293,..,233,28,256,3,262,..,12,0,17,0,17,..,386,51,435,0,437,..,231,10,240,0,244,..,166,11,179,0,181,..,377,8,389,4,393,..,62,5,70,0,70,..,839,37,872,4,886,..,948,63,1011,18,1028,..,40,0,46,0,46,..,311,57,361,0,361,..,54,11,64,0,69,..,165,43,206,4,208,..,2360,278,2642,38,2682,..,13768,1760,15524,158,15682,..,308,43,348,2253,2605,61614,14078,1798,15877,2410,79897,122328,..,..,..,..,122328,..,344,0,350,0,351,..,332,29,362,3,366,..,16,4,24,0,24,..,1185,316,1503,5,1503,..,2042,664,2712,18,2726
12301,0,31,..,701,51,752,3,759,..,289,22,310,0,309,..,19,0,19,0,19,..,42,4,50,0,50,..,14,6,24,0,24,..,63,6,73,0,73,..,64,10,74,0,74,..,40,5,47,0,47,..,88,9,93,0,93,..,53,4,56,0,56,..,61,6,65,0,65,..,109,3,112,0,112,..,115,10,120,0,120,..,55,0,62,0,62,..,33,4,35,0,35,..,123,4,125,0,127,..,35,0,33,0,40,..,245,11,253,0,261,..,452,41,493,4,499,..,27,0,28,0,28,..,110,19,126,0,127,..,57,9,63,0,63,..,97,36,135,4,139,..,686,88,772,14,782,..,4475,497,4967,31,5001,..,132,20,146,964,1111,31604,4606,513,5120,992,37715,62000,..,..,..,..,62000,..,109,4,109,0,109,..,803,59,860,0,868,..,17,0,17,0,17,..,133,32,160,3,167,..,345,118,462,3,468
12302,7,700,..,9952,991,10946,116,11060,..,289,30,318,6,329,..,54,10,63,0,66,..,225,117,345,3,350,..,101,28,126,0,129,..,185,20,203,0,203,..,622,35,652,3,657,..,104,30,135,0,140,..,227,35,266,0,269,..,142,27,175,0,174,..,186,37,221,0,226,..,1518,144,1662,17,1683,..,259,46,304,0,303,..,745,19,762,3,770,..,406,61,469,3,476,..,1526,65,1587,5,1590,..,212,18,227,0,234,..,2877,160,3042,21,3062,..,1221,203,1423,9,1434,..,429,33,458,4,462,..,374,126,495,4,503,..,117,26,144,0,144,..,649,271,921,10,929,..,3224,641,3861,64,3924,..,28128,4311,32436,319,32752,..,754,118,873,5020,5892,51851,28881,4432,33312,5336,90494,102995,..,..,..,..,102995,..,186,0,189,3,185,..,6366,1037,7404,45,7458,..,80,3,81,0,84,..,824,383,1211,7,1221,..,1355,707,2058,12,2076
12303,0,5,..,57,3,59,0,59,..,136,3,144,0,143,..,5,0,5,0,5,..,9,4,12,0,11,..,3,0,3,0,3,..,17,5,22,0,22,..,0,0,0,0,0,..,4,0,4,0,3,..,23,0,23,0,23,..,14,0,17,0,17,..,12,0,12,0,12,..,5,0,5,0,5,..,40,3,39,0,41,..,9,0,9,0,9,..,5,0,5,0,5,..,28,0,26,0,26,..,13,0,13,0,13,..,52,3,57,0,57,..,101,5,106,0,106,..,0,0,0,0,0,..,18,5,28,0,28,..,21,0,21,0,29,..,24,6,30,0,30,..,220,34,261,5,261,..,1135,133,1272,16,1288,..,63,5,65,1102,1167,20452,1195,142,1336,1121,22909,41023,..,..,..,..,41023,..,28,0,30,0,30,..,275,34,309,0,314,..,15,0,15,0,15,..,32,18,51,0,52,..,98,24,125,4,128
12401,0,13,..,116,6,117,0,124,..,93,9,105,4,107,..,105,7,111,0,110,..,23,10,32,0,32,..,36,9,46,0,46,..,8,0,8,0,8,..,6,0,12,0,12,..,12,6,17,0,17,..,98,3,105,0,105,..,44,0,49,0,49,..,85,9,94,0,94,..,8,0,10,0,10,..,19,0,23,0,23,..,49,0,49,0,49,..,37,0,39,0,39,..,70,4,75,0,75,..,33,0,33,0,31,..,193,8,199,0,201,..,252,14,264,9,272,..,9,0,9,0,9,..,89,16,110,0,110,..,11,0,13,0,13,..,72,15,84,4,84,..,518,51,569,9,581,..,2552,211,2770,29,2793,..,126,8,129,1240,1366,36021,2677,218,2898,1272,40183,70263,..,..,..,..,70263,..,40,0,42,0,42,..,152,9,160,0,160,..,96,0,96,3,103,..,111,20,140,0,135,..,216,37,251,4,256
12402,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,4,..,..,..,..,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
12403,0,111,..,3446,403,3852,27,3876,..,322,51,369,4,374,..,50,3,58,0,62,..,44,10,51,3,56,..,169,93,269,0,269,..,42,8,50,0,51,..,440,23,458,0,460,..,173,49,225,0,225,..,127,11,141,0,148,..,68,11,82,6,86,..,108,15,119,0,119,..,266,16,279,0,279,..,148,16,165,0,164,..,431,10,446,4,454,..,111,16,126,7,132,..,788,20,805,3,812,..,122,4,130,0,130,..,1457,46,1505,10,1521,..,414,55,466,8,472,..,238,18,259,5,262,..,229,71,295,0,304,..,88,20,110,0,110,..,156,36,193,0,193,..,1923,214,2139,45,2182,..,12300,1651,13952,142,14097,..,324,52,373,3829,4200,62811,12624,1701,14322,3975,81110,124379,..,..,..,..,124379,..,94,3,97,3,99,..,1589,157,1748,13,1764,..,117,4,122,0,127,..,397,139,539,4,547,..,933,369,1303,27,1327
12404,0,8,..,321,21,338,0,340,..,56,0,60,0,60,..,8,0,8,0,8,..,3,0,8,0,8,..,11,5,22,0,22,..,74,11,82,0,81,..,5,0,5,0,5,..,11,0,13,0,13,..,24,0,27,0,27,..,16,4,18,0,18,..,12,4,16,0,16,..,7,0,7,0,7,..,14,0,14,0,14,..,40,4,43,0,41,..,10,0,10,0,10,..,69,4,69,0,69,..,16,0,15,0,15,..,132,6,136,0,141,..,58,13,74,0,74,..,12,0,12,0,12,..,42,3,46,0,46,..,6,0,10,0,10,..,24,11,34,0,34,..,321,32,356,4,358,..,1460,210,1667,13,1685,..,61,0,62,1324,1389,16080,1523,208,1728,1342,19149,31532,..,..,..,..,31532,..,29,0,29,0,29,..,160,15,177,0,177,..,25,0,25,0,25,..,77,49,125,0,125,..,89,63,152,5,162
12405,0,56,..,1224,107,1334,14,1348,..,137,24,162,0,162,..,27,4,26,0,26,..,14,11,21,0,21,..,44,30,76,0,76,..,21,0,24,0,24,..,32,5,34,0,34,..,30,12,48,0,48,..,44,7,54,0,54,..,34,9,44,0,44,..,27,4,32,0,32,..,411,32,444,0,445,..,32,11,44,0,44,..,335,13,346,0,347,..,79,10,87,0,85,..,653,24,680,4,684,..,56,4,57,0,57,..,1111,50,1165,7,1170,..,223,34,255,0,260,..,161,21,181,3,184,..,52,27,82,0,79,..,206,53,259,8,263,..,90,32,125,0,125,..,1216,209,1427,22,1448,..,6705,1001,7707,62,7763,..,145,34,185,1918,2104,18547,6847,1037,7886,1985,28419,37534,..,..,..,..,37534,..,18,0,18,0,18,..,1798,261,2056,11,2065,..,28,0,27,0,27,..,111,35,144,0,146,..,260,111,372,0,373
12501,0,68,..,5275,380,5659,42,5699,..,200,34,240,4,240,..,92,20,114,0,114,..,27,7,35,0,35,..,2474,1592,4070,30,4097,..,32,9,40,0,41,..,107,4,109,0,109,..,288,74,359,0,360,..,56,4,61,0,61,..,114,12,127,0,127,..,157,33,188,0,188,..,69,3,67,3,72,..,72,18,88,0,88,..,322,13,339,5,344,..,297,30,333,0,333,..,603,18,618,0,621,..,96,9,104,0,106,..,1317,76,1394,8,1401,..,341,56,400,5,404,..,723,96,825,6,827,..,203,75,277,5,280,..,1416,613,2029,4,2034,..,870,355,1225,3,1223,..,1899,616,2517,59,2580,..,25873,9703,35573,280,35851,..,429,163,594,2793,3382,9744,26295,9872,36164,3068,48983,21123,..,..,..,..,21123,..,27,0,27,0,27,..,5616,1272,6887,45,6930,..,10,0,10,0,10,..,4911,2716,7621,28,7653,..,8040,7300,15341,147,15486
12502,0,92,..,1640,106,1746,10,1759,..,222,20,243,0,242,..,112,24,137,0,140,..,12,0,11,0,11,..,1757,975,2739,19,2755,..,21,0,21,0,21,..,106,3,107,0,107,..,425,124,543,9,553,..,57,13,66,0,66,..,62,5,65,0,67,..,93,14,103,0,106,..,19,7,22,0,22,..,45,6,52,0,54,..,205,7,212,0,214,..,259,28,289,3,296,..,297,7,302,0,302,..,49,3,50,0,52,..,809,44,858,10,865,..,269,28,297,0,298,..,338,12,347,3,352,..,127,25,151,0,153,..,108,18,132,0,132,..,217,41,253,0,253,..,1185,205,1389,25,1417,..,16108,4589,20703,157,20857,..,197,63,259,1307,1565,14780,16305,4652,20962,1462,37200,30459,..,..,..,..,30459,..,58,0,61,0,61,..,2330,257,2584,13,2603,..,10,0,10,0,10,..,5408,1573,6978,37,7017,..,8076,3203,11278,97,11373
12503,0,129,..,4691,394,5085,30,5114,..,580,119,702,0,701,..,44,8,49,0,49,..,129,55,184,0,182,..,251,169,424,4,424,..,50,25,78,0,78,..,147,29,173,0,173,..,509,236,743,3,747,..,134,29,161,0,160,..,77,20,94,6,94,..,125,20,145,0,141,..,271,18,289,0,289,..,172,37,214,0,216,..,445,11,460,0,464,..,244,38,281,0,283,..,836,27,863,6,870,..,147,18,171,4,167,..,1670,94,1768,13,1781,..,623,154,775,3,778,..,427,49,481,0,483,..,213,79,296,0,296,..,1185,381,1568,12,1582,..,2278,1522,3803,22,3827,..,5073,1612,6681,106,6791,..,37129,10712,47846,378,48225,..,660,246,911,6196,7106,25332,37791,10960,48756,6579,80663,51729,..,..,..,..,51729,..,25,0,25,0,25,..,28556,5555,34113,247,34363,..,24,5,28,0,28,..,2602,1726,4331,26,4358,..,3282,3180,6461,58,6522
12504,14,1237,..,13068,979,14045,123,14167,..,304,46,344,4,352,..,118,18,130,0,132,..,43,12,58,0,58,..,752,457,1208,0,1210,..,21,3,27,0,27,..,1033,78,1111,10,1123,..,688,227,917,6,919,..,164,15,185,0,181,..,97,11,107,0,105,..,156,31,191,0,191,..,91,15,102,0,107,..,153,18,178,4,175,..,578,17,595,10,603,..,264,27,294,5,295,..,860,19,878,4,883,..,138,4,139,0,140,..,1837,65,1906,16,1923,..,553,80,631,3,632,..,3813,403,4217,49,4261,..,213,77,293,0,293,..,334,100,431,0,428,..,432,89,521,6,527,..,4773,635,5406,124,5524,..,36313,6081,42395,407,42805,..,433,126,562,3922,4482,27798,36748,6202,42952,4332,75080,56413,..,..,..,..,56413,..,83,0,83,0,79,..,4936,687,5629,24,5648,..,42,0,42,0,42,..,2993,1243,4236,29,4263,..,5189,2495,7680,53,7731
12601,0,183,..,1785,55,1840,12,1852,..,95,5,98,5,100,..,105,9,114,0,113,..,4,5,8,0,8,..,1305,527,1829,13,1845,..,3,0,3,0,3,..,157,0,160,0,160,..,181,29,210,3,211,..,33,3,38,0,38,..,45,5,50,0,50,..,98,13,111,0,111,..,4,0,4,0,4,..,9,0,9,0,9,..,120,3,126,0,129,..,125,12,133,0,137,..,141,0,140,0,147,..,36,0,36,0,38,..,418,16,439,4,442,..,147,14,157,4,159,..,397,20,413,3,420,..,89,16,105,0,105,..,34,0,39,0,39,..,185,25,205,0,205,..,614,54,662,21,685,..,12116,2537,14656,130,14790,..,95,27,124,691,819,12748,12208,2570,14778,821,28351,25476,..,..,..,..,25476,..,62,0,67,0,67,..,329,38,361,3,368,..,0,0,0,0,0,..,4000,810,4810,23,4831,..,7119,2081,9199,85,9282
12602,0,221,..,2767,123,2888,24,2907,..,1124,178,1301,18,1316,..,449,62,508,0,510,..,25,5,24,0,24,..,2181,1061,3247,23,3273,..,80,11,89,0,89,..,179,3,183,0,186,..,743,101,838,9,846,..,166,9,175,4,175,..,235,22,251,0,251,..,305,37,343,4,338,..,10,0,12,0,12,..,173,17,186,4,192,..,520,14,530,6,535,..,629,61,691,6,700,..,678,13,693,12,701,..,194,3,197,0,198,..,2017,91,2102,23,2131,..,786,75,861,3,866,..,477,22,499,4,508,..,375,84,461,3,465,..,130,16,136,0,136,..,591,64,661,5,666,..,2454,371,2825,54,2879,..,29879,6634,36509,306,36817,..,276,82,362,2940,3302,35192,30159,6715,36875,3239,75310,71026,..,..,..,..,71026,..,106,0,107,0,111,..,2091,193,2281,18,2297,..,13,3,13,0,13,..,8199,2078,10277,72,10349,..,14698,4771,19469,174,19646
12701,0,263,..,5147,401,5543,51,5598,..,1212,158,1370,6,1375,..,30,3,26,0,26,..,623,354,978,12,991,..,47,14,69,0,69,..,392,71,458,0,458,..,292,21,317,0,311,..,139,21,164,0,162,..,149,18,169,0,170,..,144,22,168,0,174,..,53,11,62,0,62,..,765,69,834,7,837,..,1070,183,1256,10,1267,..,415,6,427,4,430,..,191,23,214,3,215,..,800,20,821,7,830,..,118,10,130,0,130,..,1525,65,1595,11,1602,..,1592,280,1871,9,1876,..,176,15,188,0,188,..,172,53,231,3,234,..,292,53,346,5,348,..,2436,1455,3885,18,3906,..,5511,1204,6719,64,6777,..,29352,6451,35800,264,36064,..,655,169,829,3211,4039,31897,30007,6622,36623,3474,72001,64809,..,..,..,..,64809,..,85,3,86,0,86,..,10850,2211,13058,101,13158,..,41,0,42,0,41,..,1009,543,1550,7,1561,..,934,455,1388,12,1400
12702,0,65,..,802,64,869,9,872,..,1707,446,2152,11,2165,..,34,3,36,0,36,..,1929,1681,3608,26,3636,..,51,25,69,0,69,..,396,130,521,10,527,..,31,3,35,0,35,..,147,56,197,0,202,..,196,29,225,3,231,..,71,19,86,0,86,..,96,43,138,0,138,..,713,52,765,10,778,..,1299,386,1684,4,1694,..,287,12,299,0,299,..,126,32,155,4,158,..,606,17,625,3,629,..,110,21,137,0,137,..,1132,79,1214,9,1217,..,1895,532,2429,10,2441,..,43,4,48,0,49,..,401,230,624,5,631,..,366,126,491,6,497,..,11972,9856,21830,122,21952,..,10547,5300,15846,131,15977,..,44698,25362,70056,451,70508,..,926,633,1559,5030,6592,21946,45615,25997,71611,5487,99043,46333,..,..,..,..,46333,..,3,0,3,0,3,..,11237,4878,16125,98,16223,..,9,0,11,0,13,..,4133,2914,7047,42,7093,..,2256,2017,4275,35,4306
