SA3_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
10304,937,1179,3000,2984,2981,2429,979,208,23,14719,11,18,50,69,75,95,100,49,0,471,4,28,94,70,34,17,4,0,0,250,22,23,91,100,78,67,16,4,0,400,0,3,12,9,16,3,3,0,0,41,11,26,60,79,56,49,21,0,0,305,7,16,28,28,30,30,8,0,0,145,307,167,285,237,222,213,48,4,0,1486,298,147,198,156,112,109,34,0,0,1056,0,17,28,58,66,58,9,0,0,247,0,3,18,23,15,5,8,0,0,83,0,19,58,49,63,35,15,0,0,233,0,6,42,36,47,26,12,0,0,175,18,34,167,151,140,113,21,4,0,637,11,23,87,115,113,96,16,0,0,459,14,63,220,326,354,203,34,0,0,1217,44,114,365,485,543,362,96,13,0,2017,81,326,999,897,868,760,176,6,0,4117,31,19,29,18,23,11,5,0,0,139,31,47,133,114,119,73,17,3,0,527
10401,675,757,1656,1733,2061,2159,680,128,14,9871,5,6,33,40,63,65,77,13,0,305,0,0,0,4,4,3,3,0,0,16,22,11,21,36,49,48,11,0,0,193,0,0,3,11,13,8,0,0,0,36,4,9,36,69,48,35,12,0,0,217,10,8,17,16,30,16,9,0,0,96,211,132,194,185,262,215,49,3,0,1248,240,149,153,146,136,145,32,0,0,1000,0,4,17,31,39,54,17,0,0,165,0,9,11,10,13,10,3,0,0,59,3,12,30,33,44,32,14,0,0,169,4,13,29,34,27,34,15,0,0,151,10,18,78,79,74,68,30,0,0,360,7,19,56,72,84,104,20,0,0,370,5,48,141,176,244,145,23,0,0,789,21,51,194,292,313,312,65,6,0,1246,30,176,458,456,634,676,130,0,0,2559,7,7,14,23,20,24,4,0,0,111,19,22,65,64,100,70,19,0,0,355
10402,1263,1448,3604,3914,4176,3581,1268,153,19,19428,14,41,221,169,150,124,57,17,0,792,0,0,6,0,0,7,0,0,0,17,23,22,53,54,83,79,30,0,0,346,0,0,8,7,15,11,3,0,0,45,16,17,98,120,114,103,28,0,0,494,9,6,30,50,55,42,20,0,0,210,465,257,359,351,417,417,95,7,0,2371,520,239,305,263,270,229,58,3,0,1885,6,15,41,52,61,60,16,3,0,259,9,5,26,43,24,28,4,0,0,147,4,20,64,94,97,60,13,4,0,356,10,29,63,59,73,52,20,0,0,300,9,34,181,259,220,174,63,8,0,934,14,29,133,168,201,175,34,4,0,755,9,44,214,331,370,198,32,0,0,1193,46,111,449,665,778,572,144,4,0,2759,81,372,1053,1108,1383,1384,296,11,0,5690,35,15,40,48,52,33,14,0,0,248,50,60,167,161,133,102,31,0,0,713
10501,205,337,879,733,836,947,419,94,18,4476,12,36,73,57,125,142,67,30,5,541,3,28,51,35,26,20,0,0,0,162,8,4,5,3,3,11,3,0,0,39,4,0,9,10,4,0,0,0,0,22,0,3,13,11,5,13,0,0,0,50,0,6,17,11,6,10,6,0,0,59,39,29,54,55,72,72,27,3,0,347,40,31,79,49,48,63,17,0,0,323,4,6,17,8,12,26,7,0,0,87,0,0,4,0,3,4,0,0,0,12,0,4,13,6,9,3,0,0,0,39,0,4,4,5,5,3,3,0,0,26,0,15,26,16,25,22,4,0,0,110,3,6,24,32,29,30,9,0,0,129,3,18,82,79,77,55,15,0,0,331,20,43,188,191,183,130,41,3,0,797,13,51,187,103,158,166,31,0,0,715,3,4,3,3,4,5,0,0,0,23,4,7,15,21,16,25,6,3,0,97
10502,250,349,838,730,754,797,288,33,5,4040,4,7,19,24,30,29,23,5,0,151,0,7,16,17,3,18,5,0,0,63,0,0,4,4,8,5,0,0,0,32,0,0,0,7,0,9,0,0,0,23,0,3,16,5,6,13,9,0,0,52,0,3,8,7,12,4,9,0,0,33,100,37,74,69,74,90,24,0,0,478,80,40,68,63,55,64,28,0,0,390,0,0,7,6,11,15,3,0,0,47,0,3,4,6,6,3,0,0,0,20,0,12,17,12,6,4,0,0,0,51,0,8,3,9,10,0,0,0,0,41,0,0,21,10,14,15,6,0,0,72,0,10,31,24,36,40,6,0,0,152,0,10,46,44,65,55,5,0,0,230,13,22,148,107,129,90,19,4,0,538,32,94,314,245,232,304,62,6,0,1281,3,10,15,8,11,5,3,0,0,59,9,24,31,21,25,26,11,0,0,143
10503,1030,1280,3822,3110,3012,2946,1199,279,38,16719,21,32,109,100,150,211,166,60,11,863,0,3,20,12,16,9,0,0,0,54,39,27,111,77,59,51,16,3,0,394,0,4,20,18,28,20,0,0,0,98,7,23,99,78,66,57,6,0,0,337,15,16,44,29,55,41,14,5,0,216,281,187,337,275,264,259,61,9,0,1674,316,143,246,175,160,162,56,8,0,1264,10,19,29,48,66,66,21,3,0,253,12,20,16,26,11,16,5,3,0,104,8,21,77,62,59,49,4,0,0,282,0,7,48,46,39,31,14,0,0,183,11,61,176,146,129,95,33,3,0,660,11,32,78,89,101,98,19,10,0,435,11,66,273,269,319,185,48,0,0,1173,55,160,493,646,579,449,132,5,0,2518,104,337,1210,897,832,874,212,12,0,4481,29,29,56,49,33,29,10,0,0,227,29,55,121,91,88,77,24,4,0,490
10601,1540,2181,5040,4621,4624,3707,1007,177,16,22909,22,29,68,71,90,105,78,14,11,490,9,58,241,214,206,56,4,0,0,784,60,67,168,165,193,113,30,3,0,801,4,5,33,40,29,12,4,0,0,124,18,36,172,143,128,125,18,0,0,645,9,26,45,73,66,46,11,3,0,282,406,300,527,498,487,343,64,5,0,2631,593,325,413,296,295,197,45,5,0,2176,6,31,77,73,102,83,27,0,0,396,8,17,23,16,15,12,5,0,0,96,0,37,126,126,124,55,9,0,0,468,17,28,73,72,70,44,15,5,0,310,10,59,237,221,190,117,30,0,0,872,17,85,282,249,278,155,34,4,0,1097,15,45,219,265,258,139,19,0,0,962,47,165,447,576,534,362,72,0,0,2212,142,437,1043,986,1026,869,176,9,0,4692,28,28,51,35,40,21,8,7,0,216,67,105,278,176,163,90,25,0,0,897
10602,1364,2032,5085,4828,4149,3011,766,84,14,21340,10,4,29,41,43,38,16,4,0,186,3,25,82,85,69,22,4,0,0,295,54,60,206,172,176,106,10,0,0,785,0,6,31,30,39,11,0,0,0,123,20,42,154,142,124,84,20,0,0,587,5,16,77,71,59,27,6,0,0,264,421,339,546,477,439,311,53,4,0,2588,614,270,255,218,172,106,17,0,0,1657,3,17,81,95,99,73,24,3,0,392,12,8,32,26,14,16,4,0,0,111,4,45,217,188,132,65,10,0,0,665,7,34,74,71,48,33,9,0,0,269,12,80,256,253,187,131,35,3,0,952,24,75,229,198,188,114,26,0,0,851,13,60,316,331,348,182,23,0,0,1279,67,178,530,660,622,415,77,4,0,2554,124,551,1410,1270,1178,916,146,7,0,5602,25,22,55,25,27,16,0,0,0,165,59,100,242,187,145,79,17,0,0,831
10603,1123,1330,2648,2916,3490,3294,957,162,11,15928,7,5,13,30,29,31,22,0,5,138,0,6,11,24,19,9,5,0,0,76,18,18,51,86,120,83,17,5,0,397,0,3,6,20,16,11,0,0,0,69,10,20,87,104,107,110,22,3,0,461,6,14,32,28,46,29,13,6,0,168,304,237,254,296,407,367,63,7,0,1939,460,282,223,207,242,185,30,3,0,1628,0,18,37,67,85,87,27,4,0,324,3,8,12,13,15,10,3,0,0,69,0,16,74,106,97,77,28,9,0,400,3,26,45,47,63,63,12,0,0,264,14,53,132,169,165,128,46,11,0,709,13,61,126,159,164,145,25,3,0,687,20,43,168,218,311,157,23,0,0,939,29,95,278,394,425,377,91,3,0,1696,93,252,604,709,941,922,181,8,0,3717,26,14,27,38,41,30,6,0,0,196,35,52,127,114,137,100,22,4,0,594
10604,430,593,1531,1534,1506,1303,462,111,20,7491,30,80,152,107,95,105,81,22,0,676,3,36,112,123,92,29,0,0,0,394,10,16,61,51,48,33,7,0,3,227,0,9,13,12,31,12,5,0,0,75,0,10,27,26,38,33,8,7,0,149,3,9,19,21,15,13,0,0,0,83,99,58,136,130,131,112,24,5,0,685,187,67,94,85,88,58,18,0,0,598,0,3,28,18,37,31,12,4,0,128,5,0,4,6,6,6,0,0,0,24,0,5,25,18,20,17,0,0,0,90,0,7,18,22,11,8,3,0,0,73,5,32,75,82,63,39,10,3,0,313,5,21,79,91,64,52,12,0,0,328,0,18,55,83,73,56,11,0,0,300,12,42,146,195,222,138,33,0,0,793,32,81,229,224,264,248,64,0,0,1134,18,17,33,19,18,15,7,4,0,127,27,30,58,51,45,23,9,3,0,232
