SA3_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
11503,68,5,11,0,87,31,0,4,0,33,17,3,3,0,26,19,9,10,0,36,71,10,24,6,104,45,15,41,0,100,233,25,61,0,325,152,38,67,11,266,194,81,65,7,348,203,157,80,4,439,144,147,64,3,362,189,178,47,5,424,421,480,91,5,1004,240,458,33,5,745,191,417,41,3,653,112,305,14,0,438,289,904,27,3,1221,78,248,68,0,393,45,38,14,0,96,2750,3531,772,51,7096
11504,178,28,35,0,245,38,3,9,0,49,29,8,20,0,63,21,11,19,0,48,102,21,28,5,155,51,28,54,0,139,260,56,88,0,408,176,68,107,4,352,201,195,123,4,522,253,271,142,6,683,151,269,126,12,557,211,343,101,13,668,506,1025,210,18,1757,411,1090,113,10,1629,376,1228,88,11,1706,260,964,41,3,1276,661,3716,156,8,4535,126,492,132,0,758,50,70,21,0,141,4067,9888,1631,104,15683
11601,488,112,153,22,777,96,24,31,4,154,88,37,95,0,219,61,39,143,10,250,346,89,265,18,713,241,159,407,19,831,1243,312,458,32,2041,711,466,603,71,1855,773,843,643,69,2325,961,1155,678,88,2879,613,1203,461,74,2343,691,1219,443,71,2422,1453,3137,691,122,5406,988,2575,361,74,3993,677,2182,209,39,3107,391,1497,109,19,2015,662,3221,181,27,4086,347,1057,354,32,1791,193,149,102,17,464,11019,19480,6373,806,37674
11602,572,58,92,4,725,59,17,19,5,99,42,24,36,3,95,44,30,72,0,148,174,58,114,3,352,121,72,205,9,407,614,176,221,11,1024,375,251,300,21,951,492,510,379,18,1402,520,855,425,37,1831,406,933,321,25,1686,411,1060,327,30,1830,1253,3318,636,70,5276,988,3154,285,48,4471,871,3404,236,22,4536,658,2519,104,17,3309,1223,7250,243,27,8745,234,1039,226,23,1518,96,203,61,4,371,9174,24922,4304,377,38772
11603,257,86,154,9,509,64,15,34,4,117,55,36,97,5,192,60,43,191,0,299,201,101,387,14,704,154,153,558,23,888,973,349,624,36,1986,523,463,751,52,1791,508,772,670,64,2014,603,1153,647,65,2474,380,1046,427,44,1902,412,1030,351,30,1829,933,2562,590,78,4167,557,1902,286,32,2778,335,1452,180,15,1972,171,916,89,16,1188,213,1606,140,25,1988,224,1012,343,29,1603,138,151,154,13,451,6759,14853,6684,566,28865
11701,174,40,57,24,291,38,8,14,3,55,29,11,30,0,70,32,5,44,5,79,125,29,73,13,244,100,46,104,19,260,430,84,126,9,656,246,138,195,43,622,311,239,200,37,793,348,347,202,41,939,281,305,169,32,788,339,336,153,38,869,837,826,313,76,2053,700,706,117,32,1561,532,718,117,26,1404,393,529,39,12,975,861,1839,110,28,2838,239,314,118,5,686,65,55,32,4,158,6080,6567,2217,475,15340
11702,100,22,35,3,159,24,10,11,0,47,10,3,13,5,35,19,3,34,3,59,88,16,80,3,189,47,28,78,4,152,339,44,98,15,493,185,60,159,27,431,221,120,176,39,562,315,152,180,32,674,237,137,146,23,546,237,160,146,26,558,670,437,272,59,1438,639,448,99,27,1218,605,505,92,23,1226,494,473,32,15,1015,1638,2329,165,23,4158,206,217,121,10,559,41,29,21,7,97,6115,5188,1955,351,13606
11703,532,72,178,68,851,129,12,38,17,193,91,18,80,16,204,75,26,120,13,229,270,48,191,34,542,213,74,234,39,553,736,140,292,48,1216,684,159,397,95,1328,918,297,357,124,1695,1335,380,361,142,2215,1037,353,305,96,1795,1271,408,277,90,2049,3586,946,589,190,5315,3196,743,193,131,4268,2865,999,207,84,4160,2381,758,71,62,3271,10123,5327,511,147,16111,1036,492,286,36,1855,220,66,55,20,365,30717,11314,4744,1435,48221
11801,192,55,112,14,375,63,5,21,5,89,48,10,29,3,93,27,14,38,3,77,134,14,66,5,219,85,29,110,16,236,348,48,128,7,527,307,63,170,26,569,395,128,285,41,847,593,166,227,41,1028,397,208,221,24,854,623,224,223,37,1098,1345,686,496,68,2591,1197,658,158,57,2061,1217,777,232,44,2264,1025,670,74,20,1781,5805,8191,742,70,14808,481,965,320,14,1784,181,116,53,8,354,14446,13020,3707,486,31658
11802,265,51,91,16,419,95,7,26,0,133,61,17,62,6,147,44,19,91,3,157,219,32,159,13,415,155,54,190,27,424,705,98,281,30,1118,492,123,374,49,1032,623,242,393,82,1338,785,367,386,60,1597,457,343,331,48,1185,620,433,312,63,1423,1584,1192,608,91,3475,1369,1222,269,74,2927,1245,1325,233,46,2852,961,1067,102,21,2147,3085,7286,471,59,10894,461,873,315,23,1680,167,111,46,9,338,13405,14865,4730,704,33698
11901,587,276,313,28,1194,134,59,61,4,263,101,100,167,10,384,100,109,254,11,470,513,250,442,22,1234,313,391,598,22,1328,1786,752,700,48,3290,932,969,840,94,2839,958,1517,871,84,3430,1020,1836,822,85,3761,544,1464,621,63,2693,618,1585,478,49,2730,1289,3286,891,90,5552,902,2536,491,80,4006,636,2137,294,38,3105,359,1496,152,20,2035,822,4062,297,46,5232,406,1442,485,29,2351,210,312,182,20,729,12241,24573,8969,841,46631
11902,497,236,225,23,979,109,40,38,3,188,101,76,97,9,279,80,95,177,10,352,385,213,284,17,903,264,369,351,25,1007,1526,660,465,47,2699,764,851,573,94,2274,764,1226,621,87,2701,863,1498,648,124,3128,526,1163,429,52,2168,567,1144,388,67,2163,1096,2261,626,120,4103,701,1778,316,69,2865,501,1353,208,47,2106,305,967,109,21,1401,638,2683,218,23,3559,348,944,341,23,1656,198,205,96,22,522,10231,17745,6214,869,35064
11903,618,100,152,21,887,168,21,33,8,238,125,33,93,3,251,79,36,115,8,241,434,78,182,15,701,278,140,299,25,749,1260,287,379,24,1951,734,412,466,61,1669,870,718,547,72,2211,1038,955,469,96,2559,619,817,379,67,1884,781,929,341,68,2126,1534,2072,639,104,4352,967,1734,341,82,3120,689,1682,232,37,2638,462,1230,125,8,1827,1130,4689,284,40,6142,381,962,267,28,1642,166,129,72,13,383,12337,17036,5421,770,35564
11904,516,101,157,12,794,139,22,29,3,194,113,52,71,8,250,87,46,100,3,236,403,99,191,12,702,244,136,321,19,723,1415,294,387,27,2132,823,439,483,68,1817,800,747,560,90,2197,1097,987,574,114,2767,737,909,473,75,2200,861,966,365,72,2268,2045,2313,696,151,5204,1320,1928,353,99,3703,1059,1770,220,36,3083,722,1238,115,33,2106,1612,4112,300,67,6097,438,829,318,35,1619,209,166,75,9,457,14648,17168,5797,942,38553
12001,265,45,87,10,412,93,14,19,3,131,55,8,44,7,109,37,17,50,4,107,193,43,58,6,297,126,55,117,11,310,663,82,128,14,891,414,120,221,23,780,534,239,237,22,1026,655,308,261,53,1277,390,317,236,39,979,444,364,188,30,1027,1151,965,424,57,2600,966,913,207,49,2131,861,1019,186,28,2092,646,809,72,21,1548,2265,4943,336,44,7592,322,494,191,10,1022,96,69,36,7,213,10186,10817,3100,435,24538
12002,63,9,35,4,107,30,6,16,0,47,14,6,26,6,48,8,0,22,0,31,54,9,57,7,126,43,14,74,3,136,188,27,69,8,283,142,28,102,24,297,209,69,135,14,431,257,79,130,20,482,164,94,135,7,406,254,120,112,16,507,595,340,290,28,1259,542,379,89,24,1036,535,468,122,14,1139,475,424,28,7,937,2449,4377,317,29,7172,215,308,133,0,661,40,25,16,5,81,6272,6774,1905,225,15176
12003,562,88,208,28,894,137,22,52,6,219,94,43,75,15,224,90,49,130,11,283,362,73,180,18,631,268,135,266,28,701,1137,214,327,55,1727,698,359,455,84,1591,991,630,524,108,2243,1235,833,491,162,2714,822,758,434,107,2120,934,849,375,99,2254,2175,2038,725,189,5123,1514,1624,299,101,3541,1281,1636,254,71,3242,948,1287,117,36,2382,2411,6068,408,68,8941,514,918,317,33,1789,173,145,71,22,405,16344,17760,5689,1234,41028
12101,335,78,156,12,581,103,22,40,6,174,71,23,59,9,153,35,15,87,3,139,208,34,103,17,361,150,65,153,11,379,452,99,140,17,715,395,147,222,15,775,488,238,283,38,1053,657,366,278,48,1351,460,363,278,31,1133,603,415,238,29,1286,1347,1102,513,71,3031,1109,958,197,39,2311,973,1198,222,42,2429,773,938,72,25,1806,3378,8846,555,52,12831,366,862,221,23,1469,88,92,32,3,216,11982,15852,3859,492,32189
12102,269,38,84,5,394,99,11,17,0,129,67,11,43,4,120,38,16,53,8,115,225,29,90,4,352,158,50,118,6,326,550,91,172,10,822,431,147,237,22,833,573,300,288,36,1194,665,397,299,32,1393,415,466,257,27,1160,453,476,251,17,1201,1018,1487,439,35,2975,707,1335,168,19,2233,654,1561,147,27,2386,425,1186,55,9,1671,1080,4958,183,29,6248,231,616,203,11,1067,75,72,19,9,170,8132,13247,3117,302,24788
12103,444,105,226,10,781,139,26,45,6,210,77,35,51,5,170,34,38,59,4,136,242,62,85,12,396,183,69,136,10,395,524,141,155,12,842,473,165,169,22,827,633,315,279,23,1243,785,385,286,26,1479,493,370,247,19,1121,673,456,231,18,1385,1246,1238,541,50,3068,945,1114,251,26,2333,861,1411,218,23,2508,538,1163,100,13,1807,2784,11195,548,23,14545,324,1258,270,10,1866,132,114,31,6,279,11520,19655,3917,306,35402
12104,162,46,87,6,305,56,4,15,0,87,39,11,17,3,69,21,5,26,5,57,116,7,54,7,177,75,20,90,11,202,255,32,90,6,390,247,52,138,21,456,383,100,182,20,682,500,144,165,45,857,397,156,178,36,759,471,166,164,31,835,1279,474,413,49,2215,1148,434,155,63,1799,1165,599,172,40,1968,978,485,65,28,1566,5048,5942,633,60,11681,392,564,197,11,1163,99,60,31,3,187,12827,9293,2870,447,25437
12201,67,19,27,0,109,21,7,6,0,30,7,3,10,0,25,11,4,9,0,20,42,6,24,5,71,39,15,42,4,91,122,13,37,0,180,123,26,65,9,221,181,42,74,3,300,200,59,86,10,351,161,64,68,9,300,227,97,76,10,415,466,246,166,21,894,435,267,70,8,777,414,351,74,10,841,318,253,27,4,607,1847,3627,204,6,5683,138,420,121,5,689,35,34,14,3,78,4852,5560,1183,107,11703
12202,105,34,22,4,163,55,3,4,0,68,31,11,14,7,62,17,3,29,0,52,120,12,33,5,168,91,20,66,4,179,406,41,99,9,558,299,48,121,15,476,489,100,171,12,770,589,177,179,8,953,351,213,153,6,730,426,256,152,10,837,811,708,287,21,1828,605,751,142,7,1505,478,904,124,5,1505,345,686,44,0,1085,1480,3969,222,4,5686,218,614,176,12,1021,88,51,22,0,168,7018,8599,2069,136,17823
12203,268,36,89,6,400,107,7,25,0,143,70,18,44,0,134,54,10,66,6,137,278,38,107,15,437,205,48,180,8,439,922,108,240,16,1281,705,156,348,30,1243,961,316,441,34,1749,1164,484,484,58,2186,740,556,474,37,1811,829,654,398,43,1925,1916,1827,766,92,4601,1496,1966,332,45,3838,1223,2063,264,26,3573,840,1712,123,11,2687,2727,10680,515,28,13949,462,1179,375,17,2035,154,127,64,7,355,15128,21995,5331,471,42919
12301,109,29,35,10,182,51,4,12,0,64,26,11,22,0,64,30,12,35,0,75,94,10,74,5,185,91,24,184,8,307,531,62,183,7,780,362,107,264,17,751,387,224,349,15,970,464,374,257,21,1114,274,476,262,8,1031,322,543,242,10,1117,824,1532,421,24,2801,694,1598,219,20,2526,536,1452,155,15,2158,297,1102,59,6,1464,567,2864,135,14,3576,159,567,170,6,903,75,83,50,3,212,5891,11067,3138,181,20280
12302,437,116,204,13,771,100,36,40,9,181,90,65,121,11,285,99,45,254,7,406,359,125,465,25,979,297,226,759,17,1295,1568,461,823,42,2891,962,687,1002,80,2730,979,1213,1021,77,3297,1176,1621,911,91,3805,804,1636,673,46,3155,877,1634,576,80,3165,1867,3921,916,121,6825,1161,3057,438,69,4717,829,2297,283,41,3453,478,1507,128,14,2124,754,3114,221,20,4111,398,1424,515,26,2365,201,194,187,22,602,13430,23388,9545,796,47157
12303,103,19,35,4,164,25,7,3,0,36,18,5,8,0,30,31,0,29,5,65,123,17,61,4,205,73,19,104,0,204,518,52,120,4,689,315,67,186,6,565,331,162,189,18,702,407,281,142,9,839,227,281,136,4,659,252,334,112,3,701,587,900,184,9,1678,410,818,105,15,1347,360,802,42,5,1212,171,535,20,0,731,374,1458,52,0,1888,161,452,121,5,742,80,65,26,3,175,4576,6280,1687,98,12635
12401,113,19,24,4,160,62,11,13,0,81,49,8,36,5,90,35,7,53,0,100,201,18,95,11,321,148,31,198,7,378,794,60,242,12,1106,632,123,310,29,1094,866,247,383,21,1508,977,374,348,23,1721,573,408,246,13,1232,559,473,239,18,1286,1133,1236,393,29,2785,834,1156,181,12,2188,662,1153,101,7,1926,375,859,44,7,1285,986,2433,113,5,3533,278,530,239,18,1064,80,49,30,0,162,9355,9175,3284,206,22023
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,316,74,129,10,522,84,9,26,8,127,69,19,74,3,163,66,13,137,4,221,261,41,313,9,628,205,80,536,14,833,1237,176,655,25,2094,865,286,754,63,1967,882,548,829,61,2326,1085,936,781,72,2869,744,1044,626,49,2464,827,1227,517,58,2636,1982,3175,918,88,6166,1548,2882,442,61,4931,1058,2661,289,32,4039,659,1867,132,14,2674,1025,4422,266,30,5741,452,1199,382,22,2063,170,173,114,8,468,13529,20845,7924,638,42939
12404,75,21,30,0,127,30,4,15,0,48,12,11,22,5,53,16,9,34,0,52,78,6,84,3,173,57,21,153,0,233,352,36,151,4,549,220,83,184,16,503,238,122,204,15,581,295,223,198,22,737,185,226,148,5,569,217,293,143,5,660,499,656,201,17,1380,407,608,106,8,1130,241,495,71,3,813,167,362,33,3,561,222,778,46,5,1045,116,269,137,11,529,67,29,28,0,125,3503,4252,1986,132,9867
12405,134,43,58,3,241,31,11,14,0,51,33,13,43,3,88,26,14,85,4,132,113,32,143,6,289,80,43,225,3,353,495,106,286,12,894,298,162,312,20,793,326,318,340,22,1003,374,463,337,28,1205,261,488,231,17,999,282,509,212,25,1014,667,1185,339,44,2239,437,912,177,32,1559,308,752,94,12,1166,130,517,52,14,711,207,909,70,6,1202,144,441,188,10,782,68,56,63,4,195,4417,6970,3281,254,14921
12501,411,156,158,23,744,86,16,30,0,134,67,55,68,12,201,97,57,117,10,277,283,165,148,17,607,220,201,223,15,656,787,450,238,28,1506,527,600,310,50,1490,675,845,337,54,1911,842,1008,333,118,2302,550,804,244,72,1663,602,792,197,52,1645,1378,1524,338,94,3331,856,1034,188,77,2161,601,853,105,33,1593,404,559,58,24,1043,808,1688,129,23,2654,311,654,159,30,1157,153,134,52,9,354,9661,11592,3441,740,25435
12502,370,73,98,3,542,103,13,27,5,147,63,22,50,3,135,50,29,73,9,152,241,53,102,11,405,144,84,165,11,401,592,183,195,14,985,349,279,246,23,902,413,478,270,28,1187,454,667,255,20,1399,298,564,203,12,1071,314,606,194,23,1134,708,1427,384,41,2561,500,1148,192,27,1862,368,1136,105,22,1623,247,853,60,11,1173,587,2757,154,23,3521,208,606,145,10,966,80,73,46,8,200,6091,11033,2957,284,20358
12503,502,290,277,30,1097,111,51,62,0,232,86,133,147,6,377,99,89,185,3,375,422,269,350,29,1071,265,368,512,14,1157,1533,756,564,50,2903,769,916,681,69,2429,780,1444,729,91,3051,894,1667,655,96,3312,546,1434,503,74,2559,522,1282,421,69,2296,1111,2658,697,122,4587,715,1996,411,61,3179,465,1655,251,32,2405,274,1071,126,20,1491,494,2719,255,23,3491,338,1199,387,44,1975,230,332,135,29,732,10164,20342,7355,867,38723
12504,455,107,147,17,722,115,16,25,5,166,83,38,53,7,189,59,35,95,3,195,304,88,191,11,586,195,136,306,15,650,1013,253,311,33,1614,698,445,446,67,1651,812,738,471,83,2108,1049,989,462,103,2609,710,1011,417,78,2210,761,1177,330,74,2347,1892,3223,587,149,5854,1258,2328,302,96,3988,1019,2485,221,43,3763,674,1696,100,26,2488,1402,4815,204,53,6483,427,867,251,29,1581,159,158,68,11,394,13104,20601,4978,909,39595
12601,217,30,77,13,334,85,8,17,0,114,37,17,24,4,78,30,7,48,0,90,134,31,56,3,226,94,53,77,7,228,303,85,89,9,486,268,146,105,11,535,328,191,132,19,672,366,264,154,22,803,255,292,109,15,667,272,334,103,7,723,573,833,232,30,1665,493,686,124,18,1327,394,808,84,8,1291,269,652,49,6,976,856,3537,131,12,4528,154,427,105,4,686,47,59,15,5,121,5152,8464,1738,194,15548
12602,621,102,177,31,929,154,30,35,12,227,112,34,69,11,226,83,28,77,4,198,408,87,125,13,637,225,114,203,24,562,984,185,288,38,1495,680,308,353,66,1411,847,506,432,63,1849,1058,734,419,83,2294,669,680,343,59,1755,787,705,301,58,1851,1963,2071,633,112,4783,1512,1778,294,83,3667,1210,1826,238,42,3319,837,1492,113,31,2474,2529,7101,393,55,10080,480,938,278,17,1709,166,126,47,10,348,15325,18857,4809,804,39799
12701,379,171,194,9,746,65,21,34,9,128,46,62,88,10,202,56,68,154,3,278,238,179,283,7,714,163,200,395,5,773,1061,456,505,16,2043,569,603,541,55,1769,515,1048,614,37,2228,647,1293,585,51,2569,419,1240,432,35,2125,474,1355,385,31,2248,1184,3210,698,65,5160,986,2721,357,41,4100,641,2314,234,20,3205,459,1634,140,15,2252,706,3626,221,30,4589,256,1147,351,21,1769,159,229,99,13,500,9017,21588,6319,466,37396
12702,740,456,493,32,1724,154,52,70,11,288,118,143,205,13,473,136,136,373,17,661,590,389,535,45,1563,396,498,734,27,1657,2599,1160,845,85,4692,1183,1364,1183,169,3902,973,1886,1260,139,4257,1025,2122,1133,127,4411,540,1789,768,75,3172,561,1750,678,80,3075,1049,3220,1035,118,5421,636,2418,596,78,3721,428,1894,356,32,2710,225,1236,192,24,1670,403,2930,323,26,3677,357,1380,517,29,2288,274,329,204,37,838,12391,25155,11492,1169,50203
12703,345,163,183,12,701,73,24,33,3,138,67,56,79,8,203,71,60,163,13,294,271,170,274,15,731,180,245,426,23,872,1098,490,499,23,2098,603,683,654,59,2000,581,992,641,57,2281,702,1293,580,66,2636,460,1117,464,47,2087,520,1207,385,42,2149,1136,2683,622,76,4514,794,2217,343,43,3403,538,1944,194,26,2700,332,1286,107,11,1742,629,3225,198,14,4062,332,1012,311,23,1673,149,206,121,16,487,8869,19066,6276,567,34778
12801,263,43,64,3,380,121,13,13,0,150,60,21,35,6,124,38,13,56,3,105,270,22,91,4,395,190,43,192,3,433,871,79,223,13,1191,659,115,343,36,1160,911,231,392,35,1574,976,399,386,34,1789,595,437,345,29,1412,720,520,313,20,1577,1537,1515,606,58,3708,1192,1525,298,44,3063,1048,1657,228,36,2968,700,1344,100,14,2164,2022,6269,306,20,8620,360,977,326,12,1672,145,90,47,0,280,12683,15323,4379,373,32758
12802,248,33,39,4,328,117,8,16,0,133,60,7,26,0,107,33,5,55,0,93,256,25,106,8,401,187,21,156,10,379,847,66,197,8,1115,645,123,307,17,1096,835,208,336,31,1411,1016,366,399,30,1818,520,438,308,21,1287,596,546,295,24,1465,1255,1703,572,43,3570,1036,1889,306,23,3262,843,2144,212,12,3215,606,1797,106,10,2518,1443,6193,244,17,7899,306,876,291,8,1473,115,105,37,4,257,10969,16561,4005,278,31814
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
