SA3_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
12501,38,184,1407,4593,3245,1179,422,247,11307,7,78,191,117,26,0,0,7,423,6,104,343,1779,481,51,12,53,2835,10,184,530,1900,505,54,17,57,3255,32,317,1642,224,42,3,6,63,2325,9,81,1329,539,6,0,8,58,2037,70,1486,4254,959,48,9,5,97,6930,18,2061,4265,972,49,4,0,113,7481,5,41,122,87,46,24,17,16,352,130,3988,11614,2784,193,41,22,348,19120,6,11,40,21,9,5,4,3,99,0,29,72,17,4,3,0,12,141,176,4398,13661,9318,3956,1277,463,670,33926
12502,25,130,993,5082,5318,2000,473,144,14170,34,178,135,391,64,15,5,17,837,34,179,798,2373,1012,170,15,58,4629,65,356,934,2764,1072,183,20,78,5465,42,205,253,80,13,0,0,16,611,33,98,606,207,9,0,0,22,977,16,304,1719,433,4,0,3,36,2511,8,121,613,117,0,0,0,8,865,0,13,42,14,19,6,5,0,106,105,739,3224,844,53,11,9,85,5071,0,7,15,5,0,0,4,0,24,0,4,15,0,4,4,0,4,34,195,1237,5183,8699,6450,2196,503,304,24765
12503,62,443,3115,13255,9111,2916,750,642,30292,40,302,707,694,137,15,12,57,1968,4,362,729,2172,1337,254,31,116,5014,44,668,1437,2864,1479,270,40,176,6976,91,750,1031,253,34,9,7,77,2245,25,319,3464,453,30,0,3,101,4387,12,368,2669,501,15,0,0,89,3663,8,131,315,32,0,0,0,16,502,4,45,203,144,76,31,8,20,532,144,1613,7678,1386,155,41,21,307,11330,4,17,62,46,12,3,0,7,153,6,41,61,21,20,0,0,21,170,263,2780,12356,17576,10767,3235,810,1145,48924
12504,35,211,1554,8381,6584,2160,504,212,19645,20,206,1052,911,103,20,0,49,2360,12,281,1127,2502,730,111,21,60,4841,30,488,2180,3414,835,130,26,108,7203,30,502,3401,690,48,4,6,75,4748,29,436,5854,952,29,3,6,112,7426,53,1097,5683,1111,21,5,0,126,8095,190,1347,4245,629,19,0,0,105,6545,3,22,81,47,10,9,8,3,186,307,3412,19258,3426,127,21,17,421,27000,6,12,106,30,3,5,0,0,165,9,30,70,19,4,0,0,15,144,388,4152,23171,15272,7560,2314,540,762,54151
12601,3,68,492,3292,4885,2047,455,80,11316,8,21,171,270,18,9,0,4,509,4,60,218,550,224,36,0,16,1114,10,88,391,819,239,46,4,25,1624,6,98,93,22,8,4,0,0,217,0,77,1000,349,10,0,0,16,1460,25,667,1858,360,6,0,0,31,2950,17,269,557,164,0,0,0,12,1024,5,18,40,16,8,7,4,4,98,53,1133,3546,908,34,10,4,65,5747,0,0,0,4,0,0,0,0,10,4,9,18,5,0,0,0,5,37,68,1291,4454,5030,5160,2100,461,173,18738
12602,29,177,1670,8292,8459,3870,958,213,23658,21,185,720,1665,165,37,13,29,2833,10,282,1955,1974,718,111,16,54,5123,33,470,2676,3635,884,152,34,81,7961,28,511,901,240,20,14,4,29,1746,33,1289,5025,507,20,22,4,94,6994,58,2170,4897,927,28,0,3,79,8174,61,3009,2868,362,14,0,0,69,6380,0,31,52,19,21,15,8,8,154,192,7010,13745,2058,97,53,17,282,23453,7,34,36,42,3,0,0,9,133,9,27,23,4,6,24,7,13,105,261,7716,18143,14027,9449,4098,1012,588,55301
12701,34,372,1114,8626,21168,4109,774,532,36722,4,26,116,412,146,12,9,16,742,3,115,167,973,661,60,9,27,2013,5,146,285,1381,806,69,11,50,2754,54,122,168,97,3,0,3,22,464,23,17,159,47,0,0,0,15,265,0,0,15,0,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,36,97,57,59,13,8,5,275,70,176,435,198,74,13,8,43,1030,0,18,65,14,3,0,0,9,103,0,10,22,29,64,14,0,6,145,114,719,1919,10250,22114,4213,802,637,40758
12702,49,433,3099,17318,14341,4465,1280,646,41629,11,154,366,782,48,18,3,30,1414,17,235,1090,3455,812,111,10,98,5821,26,392,1452,4235,858,125,10,124,7230,22,519,1040,410,38,16,11,44,2103,17,201,1921,230,7,0,0,55,2431,7,206,1566,115,0,0,3,42,1941,18,99,328,102,0,0,0,14,554,3,70,369,182,81,52,12,24,792,61,1090,5232,1037,127,62,26,180,7825,11,52,32,10,12,4,0,0,116,6,23,73,30,19,8,4,9,171,151,1994,9886,22632,15354,4670,1327,966,56981
12703,38,217,972,9169,12486,3008,561,355,26802,18,82,331,292,65,9,0,28,819,6,238,1171,2340,464,37,6,72,4334,23,318,1502,2635,524,39,9,100,5151,63,265,686,117,10,0,0,50,1188,23,234,3126,309,10,0,3,110,3815,5,178,1065,474,25,0,0,31,1778,75,652,2131,408,13,0,4,41,3322,4,25,113,57,41,13,8,10,273,162,1361,7124,1359,97,14,12,239,10376,0,8,14,12,0,0,0,0,36,0,11,44,18,7,9,0,7,97,231,1909,9655,13189,13114,3078,579,705,42456
12801,27,165,1142,7970,9620,3470,636,167,23190,23,155,372,698,87,13,0,23,1380,0,260,1093,3476,626,76,8,55,5602,25,413,1466,4182,712,89,12,82,6983,15,921,1041,321,37,3,0,30,2371,0,659,4069,891,15,0,0,53,5694,55,595,2701,710,14,0,0,49,4124,20,264,956,305,10,0,0,10,1564,0,19,36,18,11,9,4,0,101,100,2457,8794,2242,84,16,8,150,13852,11,51,87,27,16,0,3,7,201,4,10,25,13,4,0,0,3,61,159,3098,11519,14441,10430,3576,662,409,44287
12802,20,156,844,9352,12454,3700,613,162,27293,5,77,371,600,169,24,4,17,1266,5,136,610,2079,390,58,4,24,3307,8,215,982,2683,558,76,11,38,4576,11,363,591,284,16,0,5,20,1294,0,147,2596,257,3,0,7,32,3038,0,386,1557,240,0,0,0,19,2201,0,34,113,55,0,0,0,0,199,0,17,28,12,11,6,0,0,71,21,944,4869,856,24,9,7,69,6803,5,26,31,11,0,0,0,0,80,4,11,13,10,0,4,0,10,50,52,1353,6750,12910,13045,3788,631,292,38809
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
