SA3_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
11902,904,75,31,106,1010,703,10,1723,4,0,0,3,9,0,0,0,6,4,18,33,1583,583,450,61,2674,138,50,191,2864,969,26,3861,331,66,68,6,465,16,0,18,486,72,0,558,305,90,43,5,446,12,4,15,461,64,0,527,47,16,51,3,127,7,0,7,131,22,0,146,0,3,0,6,12,0,0,0,12,9,5,22,685,174,169,22,1051,29,3,36,1088,165,5,1252,10,0,3,0,19,5,0,5,22,7,0,32,18,5,4,0,24,6,9,13,37,11,0,49,25,7,9,5,45,14,8,21,68,16,0,81,710,183,174,23,1094,47,8,59,1153,176,5,1333,242,148,123,25,532,34,11,53,588,436,3,1025,0,0,0,0,3,0,0,0,3,5,13,21,954,327,296,49,1632,85,24,110,1745,611,24,2377,434,101,81,7,625,13,0,22,642,115,0,759,337,117,79,10,532,16,0,20,549,107,0,653
11903,592,16,3,15,607,245,8,858,4,0,0,6,12,0,0,0,13,0,11,28,2039,458,281,48,2830,65,8,76,2899,432,24,3353,525,86,61,3,678,14,0,14,693,57,0,742,419,127,44,6,601,10,3,9,612,48,0,658,69,9,35,0,118,0,0,0,118,13,0,134,0,0,0,11,13,0,0,0,13,3,0,19,1020,225,148,23,1414,22,0,30,1442,120,0,1560,8,6,4,0,8,3,3,9,18,4,0,22,8,0,0,0,16,3,0,9,21,3,0,21,19,6,0,0,28,11,6,11,38,6,0,43,1042,227,151,23,1440,32,6,43,1477,124,0,1602,213,58,51,8,331,12,0,15,342,194,0,538,0,3,0,7,10,0,0,0,10,4,6,19,1256,289,199,38,1781,45,6,52,1832,318,15,2162,693,97,84,7,878,14,5,16,901,109,6,1012,560,176,62,5,808,16,0,16,822,73,3,902
11904,579,19,5,21,598,256,0,856,3,7,0,12,18,0,0,0,18,5,20,43,1904,479,196,58,2646,81,6,91,2736,471,26,3232,470,93,37,3,608,14,5,15,625,63,0,686,360,116,33,0,517,3,0,5,522,62,0,578,62,14,35,3,116,0,0,0,120,7,0,124,0,0,0,7,14,0,0,0,12,3,0,18,901,228,106,15,1244,22,6,27,1277,136,0,1417,7,0,0,0,9,4,0,4,11,0,0,11,13,3,4,0,17,4,4,12,24,4,0,30,16,7,4,0,28,8,4,13,42,4,0,40,917,229,115,15,1271,29,10,40,1316,140,0,1453,208,58,25,4,300,15,8,19,320,166,5,489,4,0,0,0,8,0,0,0,8,0,3,14,1131,291,140,23,1585,41,16,59,1643,302,11,1957,630,110,55,8,803,14,4,16,821,92,0,914,416,150,37,4,613,17,6,19,635,72,0,705
12001,324,4,0,4,331,71,0,395,0,0,0,0,3,0,0,0,3,0,4,14,1635,310,82,21,2040,41,4,50,2087,158,11,2262,471,50,23,0,543,13,0,14,564,44,0,606,312,66,17,0,396,11,3,11,412,18,0,431,35,7,15,0,59,0,0,0,59,7,0,65,4,0,0,8,13,0,0,0,13,0,0,12,819,130,57,8,1016,24,6,24,1045,64,6,1112,6,0,0,0,6,0,0,0,13,3,0,10,10,0,0,0,15,3,0,3,16,0,0,17,21,0,0,0,25,0,0,0,28,3,0,29,840,133,60,8,1038,29,6,29,1067,71,6,1143,128,39,14,0,182,7,0,4,186,46,0,231,3,5,0,0,5,0,0,0,5,0,3,11,972,174,73,11,1229,33,3,35,1266,116,6,1385,599,82,20,0,708,11,5,18,726,52,0,774,388,119,28,0,529,8,3,17,543,45,0,594
12002,170,0,0,0,172,18,0,187,0,0,0,3,3,0,0,0,3,0,4,8,1264,134,38,14,1451,20,7,25,1474,80,3,1561,398,45,15,0,451,11,0,14,463,22,0,483,206,25,9,5,246,6,0,0,250,10,0,257,30,3,6,0,36,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,4,632,66,24,4,732,10,5,12,752,32,0,779,12,3,0,0,15,0,0,0,18,0,0,18,4,0,0,0,10,0,0,0,12,0,0,12,20,3,0,0,27,0,0,0,23,0,0,23,653,73,24,4,758,15,9,17,776,32,0,810,72,15,0,0,87,0,0,0,90,13,0,104,0,0,0,0,0,0,0,0,0,0,0,0,729,87,28,4,845,15,3,22,866,40,0,911,446,64,11,0,527,21,4,21,550,44,0,589,224,38,8,3,276,0,0,0,277,14,0,288
12003,520,14,3,17,538,168,7,709,4,0,0,6,12,0,0,0,12,4,14,27,2232,459,165,52,2916,64,19,81,2999,330,23,3351,688,78,30,3,797,11,0,13,815,75,0,891,413,133,18,9,577,13,3,13,588,42,0,635,47,22,39,0,109,0,0,0,110,9,0,119,6,0,0,7,12,0,0,0,14,0,0,18,1154,238,89,13,1490,28,3,32,1527,129,0,1657,14,6,0,0,21,4,0,4,24,6,0,26,16,0,0,0,20,3,0,4,29,0,0,28,36,7,0,0,46,5,0,7,54,3,0,57,1187,248,87,13,1538,38,8,42,1579,131,3,1714,239,41,30,8,315,11,5,11,330,109,6,443,0,0,0,3,3,0,0,0,3,0,6,7,1431,288,119,25,1857,41,14,55,1915,242,10,2166,885,103,45,0,1041,9,11,23,1059,69,0,1134,546,190,30,8,781,17,3,23,800,62,0,862
12101,586,13,4,15,602,75,0,683,6,0,0,7,11,0,0,0,11,0,9,21,2865,378,77,27,3348,74,7,80,3431,206,12,3649,888,108,20,4,1017,19,3,19,1037,59,3,1104,537,87,3,3,630,10,0,10,638,28,0,665,47,12,6,0,66,5,0,5,68,0,0,68,0,0,0,3,8,0,0,0,8,3,0,10,1472,209,34,8,1718,32,3,34,1756,93,5,1850,22,0,0,0,27,0,0,0,31,0,0,29,21,4,0,0,22,0,0,0,26,0,0,25,46,4,0,0,47,0,0,4,58,4,0,56,1515,213,33,8,1770,32,9,37,1804,94,5,1901,316,44,11,4,374,5,4,10,390,58,0,443,0,0,0,6,6,0,0,0,6,0,8,11,1835,256,42,13,2147,40,3,51,2195,145,13,2352,1026,140,26,5,1204,35,3,34,1238,95,3,1336,696,123,3,0,826,15,3,13,846,27,0,876
12102,407,9,0,9,416,47,0,464,5,0,0,0,3,0,0,0,3,0,0,7,2400,334,99,26,2855,43,0,49,2900,155,7,3066,653,88,21,10,766,3,0,3,769,36,6,809,506,95,19,3,629,15,0,15,643,32,0,671,61,5,9,0,77,0,0,0,77,0,0,76,9,0,0,0,7,0,0,0,7,0,0,7,1222,191,48,9,1476,20,0,20,1492,70,0,1564,6,0,0,0,11,4,0,4,10,0,0,10,14,0,0,0,15,0,0,0,15,0,0,15,23,0,0,0,25,4,0,4,26,0,0,26,1246,193,48,12,1498,22,0,22,1518,70,0,1589,191,28,4,4,228,0,0,0,230,40,0,267,4,0,0,0,7,0,0,0,7,0,9,7,1443,222,48,14,1730,21,0,24,1753,113,11,1874,820,112,24,3,962,12,0,12,971,63,0,1038,637,120,15,0,779,17,0,18,798,49,0,841
12103,834,16,0,14,849,144,4,995,7,0,0,5,12,0,0,0,12,0,6,22,3850,500,112,52,4509,88,17,111,4621,327,15,4962,1126,101,20,7,1257,32,8,43,1300,84,0,1374,796,162,22,5,992,9,0,11,999,44,0,1045,97,20,9,0,130,0,0,0,134,8,0,141,3,0,0,9,9,0,0,0,12,0,0,12,2028,283,59,21,2387,47,6,56,2442,127,0,2571,31,6,0,0,34,8,0,8,39,0,0,39,34,6,4,0,42,3,0,3,41,0,0,43,61,9,4,0,70,8,0,10,82,0,0,80,2086,289,60,21,2454,57,13,66,2522,128,0,2658,465,54,14,5,538,10,0,12,552,113,0,665,0,0,0,0,0,0,0,0,0,0,4,7,2551,346,78,23,3001,68,13,79,3080,240,7,3327,1519,171,26,10,1726,48,12,53,1783,96,0,1874,1131,192,17,13,1359,24,0,25,1382,50,6,1443
12104,393,0,0,0,391,46,0,438,0,0,0,0,4,0,0,0,4,0,0,4,1576,163,30,23,1784,24,3,34,1821,102,6,1926,431,38,5,0,477,18,6,19,499,31,0,529,284,35,6,0,323,7,0,9,333,10,0,347,29,0,0,0,33,0,0,0,33,3,0,39,8,0,0,7,15,0,0,0,15,0,0,12,753,81,12,4,848,22,4,26,871,51,0,923,6,0,0,0,13,0,0,0,13,4,0,15,10,0,0,0,9,0,0,0,9,0,0,9,17,3,0,0,19,0,0,0,19,4,0,23,764,78,16,4,870,22,4,26,896,50,0,947,185,28,0,4,219,4,0,4,229,29,0,253,0,0,0,0,0,0,0,0,0,0,0,5,956,104,16,9,1090,31,4,35,1125,75,0,1205,562,45,15,6,631,16,5,20,647,43,0,690,298,56,3,4,358,11,0,8,370,18,0,384
12201,249,0,0,0,248,27,0,274,0,0,0,4,4,0,0,0,4,0,0,9,1092,154,25,9,1282,14,0,16,1297,64,0,1365,289,27,3,0,325,8,0,7,333,10,0,339,253,35,5,0,293,0,0,0,300,12,0,312,18,0,0,0,25,0,0,0,26,5,0,27,0,0,0,4,4,0,0,0,4,0,0,4,560,68,12,4,645,7,0,15,655,22,0,679,9,0,0,0,9,0,0,0,9,0,0,12,8,0,7,0,14,0,0,0,14,0,0,16,19,0,7,0,23,0,0,0,24,3,0,23,579,71,12,4,668,12,0,13,682,22,0,708,125,30,6,0,160,0,0,0,159,10,0,171,0,0,0,0,0,0,0,0,0,0,0,0,705,96,15,10,834,12,4,14,842,34,0,881,367,36,4,0,404,12,0,12,417,32,0,451,295,60,12,3,366,8,0,3,373,14,0,388
12202,267,5,6,6,276,27,0,301,3,0,0,5,5,0,0,0,5,0,3,10,1664,286,49,20,2018,25,10,31,2053,101,4,2163,443,61,11,0,507,10,0,7,517,36,0,558,447,84,11,3,547,4,3,7,552,21,0,575,42,9,0,0,54,0,0,0,59,0,0,59,4,0,0,3,8,0,0,0,8,0,0,10,932,159,23,5,1121,11,6,14,1138,56,0,1201,0,0,0,0,0,4,0,4,9,0,0,4,16,0,0,0,15,0,0,0,15,0,0,20,19,0,0,0,18,4,0,4,19,0,0,22,948,157,23,5,1140,14,6,19,1158,58,0,1222,141,30,13,0,180,10,0,7,187,24,0,212,0,0,0,4,4,0,0,0,4,0,0,6,1090,190,34,11,1322,23,9,29,1345,83,9,1442,605,89,21,0,720,13,0,15,733,47,3,787,561,114,21,0,691,6,0,10,703,30,0,732
12203,675,8,0,8,685,79,0,768,11,0,0,0,16,0,0,0,16,0,11,29,4264,633,154,36,5084,67,11,77,5165,283,16,5463,1222,163,42,8,1432,32,3,30,1461,82,0,1549,1078,180,34,0,1300,16,4,19,1317,60,0,1378,129,13,13,0,162,0,0,0,162,7,0,175,14,0,0,7,18,0,0,0,22,0,0,20,2440,363,94,17,2910,44,5,50,2962,152,0,3116,16,0,0,0,18,3,0,3,20,0,0,20,22,0,0,0,24,0,0,0,24,0,0,26,40,0,0,0,43,3,0,3,48,0,0,46,2477,367,95,17,2953,54,5,60,3010,149,0,3162,360,45,6,9,416,9,0,5,423,66,0,492,6,0,0,0,7,0,0,0,7,0,4,16,2843,410,97,24,3377,58,7,67,3447,219,11,3670,1485,237,56,8,1784,36,9,34,1817,103,3,1926,1251,236,40,4,1538,23,3,26,1557,85,0,1639
12301,384,3,0,3,387,101,0,486,0,3,0,4,7,0,0,0,7,0,6,9,1900,377,151,30,2455,28,0,26,2481,191,10,2685,571,67,34,4,672,7,0,7,679,29,0,706,406,98,21,6,530,9,0,9,535,24,0,557,73,17,21,0,110,3,0,3,111,8,0,116,4,0,0,3,9,0,0,0,9,0,3,10,1054,183,67,18,1318,18,0,18,1332,55,3,1394,8,0,0,0,7,0,0,0,9,0,0,9,13,3,0,0,18,5,0,3,19,0,0,19,22,0,0,0,26,3,0,4,30,0,0,30,1073,182,71,18,1341,18,0,21,1363,55,3,1423,164,42,20,6,226,0,0,0,229,55,0,283,0,0,0,0,0,0,0,0,0,0,0,0,1240,226,86,19,1573,21,0,22,1596,110,3,1709,760,89,41,4,892,7,0,7,899,39,0,936,486,112,32,5,636,8,0,8,642,34,0,674
12302,1137,57,8,69,1208,513,13,1732,8,0,0,7,17,0,0,0,17,7,21,46,2784,713,472,98,4071,143,29,174,4245,812,49,5103,704,114,92,12,920,17,3,22,936,89,3,1031,430,146,66,8,653,13,5,18,669,97,4,773,63,24,50,4,147,6,0,6,149,11,0,162,9,4,3,20,32,0,0,0,28,0,7,43,1203,289,212,41,1746,35,8,45,1790,204,16,2012,24,7,5,0,32,9,3,12,47,8,0,50,25,10,4,0,35,8,0,8,39,8,0,50,47,10,6,4,67,14,3,16,84,16,0,101,1250,300,223,43,1815,46,11,59,1876,218,16,2105,422,129,83,23,663,37,7,39,705,351,3,1059,0,0,0,3,6,0,0,0,11,0,14,23,1675,431,307,72,2483,84,15,103,2587,570,34,3187,904,144,123,11,1184,33,0,37,1221,116,7,1345,524,166,74,8,772,21,4,20,796,124,4,925
12303,198,4,0,6,201,45,0,249,3,0,0,4,8,0,0,0,8,0,4,12,1086,207,99,19,1416,14,4,18,1432,96,4,1541,321,46,27,3,394,6,0,3,401,18,0,420,254,59,15,0,334,4,0,4,336,16,0,350,27,5,12,0,48,0,0,0,48,6,0,49,4,0,0,3,7,0,0,0,7,0,0,7,604,114,48,11,779,8,0,13,788,39,0,831,0,0,0,0,3,0,0,0,5,0,0,4,0,0,0,0,5,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,7,3,0,10,606,113,48,17,787,9,0,12,795,40,0,836,103,19,16,5,138,4,0,4,137,47,0,184,0,0,0,3,3,0,0,0,3,0,3,7,711,132,66,20,929,11,0,11,942,86,6,1033,358,48,21,0,420,4,5,14,432,30,0,464,323,67,31,5,421,5,0,5,423,10,0,434
12401,310,3,0,4,317,44,0,358,0,0,0,3,0,0,0,0,0,0,4,4,1612,321,94,26,2055,16,3,21,2074,162,9,2242,440,74,26,4,547,3,0,5,551,35,0,583,399,108,21,0,528,0,0,0,533,29,0,556,53,18,11,0,83,0,0,0,87,0,0,90,5,0,0,4,10,0,0,0,10,0,3,11,897,207,56,6,1168,4,7,13,1180,57,5,1245,3,4,0,0,10,0,0,0,7,0,0,7,6,0,0,0,13,0,0,0,13,0,0,9,12,6,0,0,19,0,0,0,18,0,0,21,907,209,61,6,1188,8,7,12,1196,62,5,1260,146,26,4,5,185,3,0,6,193,38,0,233,0,0,0,0,0,0,0,0,0,0,4,3,1053,234,71,12,1371,13,3,15,1390,105,5,1501,625,105,39,3,772,6,0,6,783,43,0,820,513,130,32,5,671,10,0,10,681,40,0,719
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,723,26,5,25,750,163,4,916,4,0,0,12,15,0,0,0,15,5,7,21,3208,669,307,68,4252,73,8,86,4337,361,16,4717,958,123,53,11,1145,10,0,10,1159,53,0,1209,627,143,54,6,833,6,0,6,837,57,3,894,120,35,47,0,201,0,0,0,200,9,0,207,11,3,0,8,18,0,0,0,18,5,0,24,1710,308,155,21,2195,16,0,16,2217,116,6,2340,29,3,3,0,29,0,0,3,35,4,0,38,14,0,0,0,18,4,0,4,22,0,0,22,42,3,3,0,49,4,0,7,55,4,0,60,1751,314,157,21,2246,24,0,25,2275,121,6,2400,326,85,32,11,453,14,0,18,472,115,0,588,4,0,0,7,9,0,0,0,9,0,5,20,2080,400,185,44,2714,40,5,39,2755,236,17,3009,1201,162,69,7,1440,29,0,33,1469,70,0,1542,751,161,55,6,976,6,0,6,976,54,3,1035
12404,178,0,0,0,179,44,0,225,0,0,0,0,3,0,0,0,3,0,5,12,643,131,56,19,852,8,0,7,859,88,6,958,173,17,9,0,198,4,4,4,207,11,0,216,121,16,11,0,156,0,0,0,157,10,0,168,34,11,8,0,56,0,0,0,56,0,0,54,5,6,0,6,11,0,0,0,11,0,0,11,332,48,33,6,419,6,4,10,427,25,0,452,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,9,0,0,0,9,0,0,9,336,50,35,6,427,6,4,10,436,25,0,461,73,25,3,5,104,5,0,5,113,30,0,142,0,0,0,0,0,0,0,0,5,0,7,12,412,75,39,9,539,11,4,12,555,53,4,614,211,29,21,0,256,5,0,5,259,13,0,276,188,31,12,0,233,4,0,4,236,17,0,247
12405,361,19,0,20,381,124,0,512,0,0,0,0,3,0,0,0,3,3,4,12,927,202,121,24,1281,35,4,39,1319,194,14,1524,238,43,29,0,306,3,0,7,316,32,0,343,163,40,17,0,222,7,0,7,219,17,0,242,29,8,7,0,47,0,0,0,47,0,0,47,7,3,0,8,11,0,0,0,11,4,0,15,432,96,48,10,586,9,0,10,592,49,0,646,7,3,0,0,12,3,0,3,12,4,0,16,11,3,0,6,13,0,0,0,15,5,0,20,18,3,0,6,24,3,0,3,27,6,0,31,449,100,48,8,607,15,3,11,620,53,0,676,120,39,17,9,182,8,0,13,188,90,0,286,4,0,0,3,8,0,0,0,8,0,9,13,576,135,65,20,790,19,5,24,816,152,8,974,330,51,29,3,419,16,0,15,432,31,0,464,174,44,19,0,239,6,0,3,247,18,0,263
12501,561,44,16,55,613,473,8,1095,3,0,0,3,11,0,0,0,11,3,16,33,934,339,192,29,1495,75,23,97,1598,603,29,2223,195,31,20,3,250,5,6,6,255,33,0,283,107,52,23,0,182,5,0,5,186,46,0,232,22,6,21,0,52,0,0,0,57,4,0,63,0,0,0,4,8,0,0,0,10,0,0,13,320,93,66,13,487,10,6,13,501,87,0,590,6,0,0,0,6,7,0,7,13,5,0,17,9,3,4,0,15,8,6,12,22,3,0,27,12,9,4,0,23,8,6,15,35,7,0,47,339,95,71,12,513,20,10,24,542,92,0,635,154,82,48,3,293,18,5,24,321,265,0,584,0,0,0,4,7,0,0,0,6,0,11,23,492,182,112,21,809,42,15,55,866,366,17,1243,246,33,17,0,300,17,4,18,317,58,0,377,153,64,25,0,239,6,0,11,255,45,0,304
12502,457,19,5,22,486,186,0,668,0,0,0,3,3,0,0,0,3,0,9,9,1402,312,217,38,1965,57,11,69,2035,298,14,2346,367,53,30,0,452,7,0,7,466,45,0,511,274,85,31,4,389,7,0,8,400,45,4,441,34,13,25,0,69,0,0,0,70,7,0,77,3,0,0,3,11,0,0,0,11,0,0,7,677,150,86,10,919,16,0,18,941,99,3,1048,11,0,0,0,19,0,0,0,21,0,0,20,13,0,0,0,16,7,0,7,24,6,0,27,24,3,0,0,28,12,0,12,39,5,0,46,698,156,86,12,951,25,0,28,982,111,3,1094,165,48,28,0,249,14,4,14,262,92,0,360,0,0,0,3,3,0,0,0,3,0,0,6,865,204,115,19,1205,37,8,40,1250,198,12,1463,447,72,24,3,549,0,0,0,552,48,0,602,306,114,33,3,457,8,3,12,469,68,0,528
12503,1154,88,21,115,1263,1393,15,2672,0,0,0,18,24,0,0,0,23,13,42,84,1842,582,477,116,3017,153,41,189,3203,1702,65,4970,421,59,63,0,534,9,4,16,549,96,0,650,309,109,54,4,476,13,4,24,493,101,0,595,50,15,60,0,122,4,0,6,131,21,0,151,3,0,0,3,10,0,0,0,12,4,5,20,778,179,178,7,1144,24,11,42,1183,225,9,1419,16,6,4,0,19,0,0,0,21,7,0,29,10,0,4,0,18,0,8,9,29,12,0,42,24,7,8,3,40,5,8,14,52,17,0,66,799,185,182,12,1183,35,25,53,1239,243,9,1487,359,167,123,34,685,53,15,64,751,871,9,1632,3,0,5,13,16,0,0,0,20,15,34,63,1163,353,310,56,1886,92,36,124,2011,1126,44,3178,587,81,69,8,741,17,4,20,761,143,0,906,325,117,69,6,515,12,3,14,531,124,0,656
12504,772,21,8,31,802,268,9,1077,10,0,0,9,24,0,0,0,24,4,15,42,2959,473,243,61,3737,102,14,121,3851,449,34,4334,697,79,63,3,840,20,0,26,865,55,0,919,352,81,46,3,479,7,0,7,492,42,0,529,53,20,27,0,105,0,0,0,105,4,0,112,3,0,0,10,11,0,0,0,11,0,0,14,1108,180,137,17,1440,28,4,37,1474,100,3,1575,30,6,0,0,34,10,0,10,39,3,0,45,22,3,0,0,24,5,0,5,28,0,0,26,46,9,3,0,57,11,0,11,71,0,0,74,1156,193,135,17,1499,42,4,50,1543,104,3,1649,232,59,25,11,335,11,9,21,353,155,6,512,0,0,0,0,4,0,0,0,4,0,6,15,1388,252,165,32,1838,56,10,65,1903,255,15,2173,822,107,56,6,993,31,3,36,1033,84,0,1112,440,119,47,4,620,13,0,15,635,53,0,688
