region_id,C01_T_P_Mo_O_B_OS,C01_T_P_BP_B_Aus,C01_T_P_Bplace_NS,C01_T_P_Tot_resp,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_Bo_par_brn_os,C06_Pol_Fa_only_brn_os,C06_Pol_Mo_only_brn_os,C06_Pol_Bo_par_brn_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_Bo_par_brn_os,C06_Rus_Fa_only_brn_os,C06_Rus_Mo_only_brn_os,C06_Rus_Bo_par_brn_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinh_Fa_O_B_OS,C06_Sinh_Mo_O_B_OS,C06_Sinh_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_S_Afr_Bo_par_brn_os,C06_S_Af_Fa_only_brn_os,C06_S_Af_Mo_only_brn_os,C06_S_Af_Bo_par_brn_Aus,C06_S_Af_Bplace_NS,C06_S_Af_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Welsh_BP_B_OS,C06_Wels_Fa_O_B_OS,C06_Wels_Mo_O_B_OS,C06_Wels_BP_B_Aus,C06_Welsh_Bplace_NS,C06_Welsh_Tot_resp,C06_Other_BP_B_OS,C06_Othr_Fa_O_B_OS,C06_Othr_Mo_O_B_OS,C06_Othr_BP_B_Aus,C06_Other_Bplace_NS,C06_Other_Tot_resp,C06_Anc_ns_Bo_pa_born_os,C06_Anc_ns_Fa_on_born_os,C06_Anc_ns_Mo_on_born_os,C06_Anc_ns_Bo_pa_bor_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_Tot_res_Bo_par_bo_os,C06_Tot_res_Fa_onl_bo_os,C06_Tot_res_Mo_onl_bo_os,C06_Tot_res_Bo_pa_bo_Aus
108021157,147,2930,339,3967,11,150,117,1937,50,2255,0,0,0,21,0,19,3,0,0,6,3,14,3,0,0,0,0,3,21,3,0,14,0,37,205,131,65,1226,50,1672,5,0,5,0,0,7,3,0,3,5,0,12,19,3,4,109,0,128,3,0,0,0,0,6,7,0,0,5,0,19,0,0,3,0,0,6,39,15,6,412,16,490,13,8,0,33,0,61,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,5,0,7,3,0,3,0,0,9,15,3,9,6,0,35,7,4,0,3,0,15,3,3,0,3,0,3,38,37,16,246,5,341,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,20,39,18,10,22,3,89,7,8,3,122,265,405,447,392,249,4188
108021158,291,4906,473,7024,24,210,149,2665,119,3167,0,3,9,136,4,150,17,3,5,12,0,40,8,3,3,3,0,8,53,11,9,19,0,80,465,196,146,1782,69,2650,12,0,7,3,0,15,20,3,3,13,0,35,42,10,13,139,12,218,9,5,3,4,0,16,9,3,0,0,0,8,6,0,0,0,0,11,49,47,16,515,22,649,32,8,9,61,3,114,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,9,7,3,0,0,21,5,5,3,4,0,16,16,14,10,4,0,46,15,3,0,4,0,26,5,3,0,0,0,9,108,52,38,448,12,657,6,0,0,0,0,10,0,3,0,0,0,3,5,0,4,0,0,8,9,3,3,10,0,22,0,0,0,4,0,4,0,0,0,0,0,0,18,4,3,13,0,32,91,18,14,57,7,182,22,15,5,132,246,414,1059,629,455,6028
108021159,264,4909,387,6669,28,228,154,2893,73,3374,0,3,0,145,5,152,8,0,3,10,0,22,9,3,0,3,0,16,36,12,7,19,3,78,395,205,126,1767,62,2567,12,0,10,0,0,16,3,0,0,16,0,26,71,16,16,159,5,262,7,0,0,8,4,23,10,6,0,0,0,19,7,3,0,11,0,18,63,57,28,590,19,753,21,11,3,46,0,81,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,9,0,0,9,0,22,9,4,4,3,0,14,21,9,6,0,0,36,13,0,0,3,0,22,10,3,0,0,0,9,90,47,37,447,21,639,11,0,3,0,0,14,0,0,0,0,0,0,3,0,4,0,0,7,3,0,3,14,0,21,0,0,0,0,0,0,3,0,0,0,0,3,16,3,4,17,0,39,83,26,26,73,6,213,17,9,9,135,300,463,958,645,443,6371
108021160,175,3318,172,4349,14,176,115,2065,54,2418,0,0,0,11,0,8,11,3,0,3,0,22,6,0,3,0,0,10,33,8,5,13,0,55,253,159,115,1431,38,2004,3,0,3,0,0,3,4,3,3,19,0,23,31,8,12,128,3,180,6,3,0,5,0,11,3,0,0,0,0,8,7,4,3,0,0,13,39,36,17,469,3,563,17,6,3,27,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,3,3,0,0,0,4,15,10,9,0,0,34,17,0,0,0,3,17,4,0,0,0,0,6,70,39,28,278,3,425,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,12,0,26,52,16,6,32,4,111,13,11,7,92,106,224,615,489,329,4588
108031161,26,265,15,398,0,23,6,130,0,163,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,26,20,18,92,3,152,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,21,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,45,0,63,3,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,8,7,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,44,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,11,14,4,5,12,0,26,0,3,0,3,0,12,77,72,46,359
108041162,542,9866,605,13401,35,497,338,6218,177,7268,0,0,0,27,3,26,33,4,0,22,0,53,7,3,0,3,0,9,122,25,17,57,0,212,961,467,331,4194,160,6115,12,0,12,0,3,25,10,3,3,42,4,69,92,29,11,318,13,464,17,6,0,18,3,47,7,6,0,9,0,25,12,0,0,8,0,20,115,83,52,1333,44,1624,37,20,4,83,4,147,0,0,0,3,0,3,5,4,0,4,0,15,0,0,0,0,0,0,21,12,3,23,0,52,15,4,0,3,0,21,37,34,17,16,3,95,23,7,0,16,0,50,11,0,3,4,0,18,224,113,79,978,21,1416,9,3,0,0,0,9,3,5,0,0,0,3,23,9,0,3,0,31,7,0,3,10,0,16,0,0,0,0,0,0,4,0,0,0,0,9,25,8,4,54,3,90,134,45,31,119,12,341,22,15,10,322,424,784,2023,1402,918,13887
108041163,1058,17484,1176,24902,85,961,648,10265,266,12224,0,0,3,56,3,60,73,19,17,56,4,169,33,23,0,10,0,68,197,49,35,87,0,368,1948,816,583,7126,231,10706,47,0,10,0,0,64,54,16,5,94,0,163,167,57,41,590,21,875,30,15,0,24,0,81,50,10,3,7,0,67,35,8,8,4,4,58,313,153,93,2465,82,3103,127,51,17,232,15,447,4,3,0,0,0,5,13,7,4,27,0,51,3,3,0,3,0,11,57,17,9,36,3,128,38,7,4,6,0,57,103,34,27,16,6,192,59,8,7,21,3,98,20,9,8,5,5,47,419,146,141,1590,38,2340,19,0,3,5,0,34,7,0,0,0,0,9,46,3,4,3,0,54,33,8,6,22,0,73,4,3,0,0,0,8,11,0,0,0,0,11,75,21,7,58,4,174,389,112,66,168,27,767,56,27,28,472,877,1461,4515,2586,1777,23448
108041164,509,8886,688,12523,51,421,278,5525,190,6461,0,0,0,57,12,74,54,11,0,16,0,82,18,3,0,0,3,20,86,27,16,37,3,166,1058,405,299,3692,133,5581,37,3,16,3,0,57,28,3,0,41,3,72,120,39,16,324,13,510,13,4,3,15,0,37,19,3,0,0,0,25,41,3,3,3,0,50,132,87,47,1114,52,1430,55,29,5,96,4,195,3,0,0,0,0,3,9,3,0,6,0,11,0,0,0,3,0,6,22,9,4,11,9,53,9,3,3,0,0,12,45,21,14,12,0,97,35,3,6,7,0,53,6,0,3,3,0,14,213,84,67,655,25,1055,21,4,4,3,0,30,5,0,0,0,0,5,32,3,3,3,0,44,10,3,0,17,0,34,0,0,0,3,0,5,13,0,0,0,0,13,24,8,3,35,3,73,184,52,22,95,13,360,42,10,16,329,574,973,2385,1241,828,12105
108041165,167,3792,187,4907,9,151,146,2114,63,2480,0,0,0,16,0,16,3,3,0,9,0,16,4,0,0,0,0,4,31,9,8,16,0,63,231,146,109,1383,48,1917,8,0,5,0,0,12,9,3,0,6,0,18,50,8,5,103,6,177,3,5,3,7,0,19,0,3,0,3,0,3,3,3,0,0,0,6,56,33,16,435,9,547,22,7,3,24,3,72,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,8,0,0,11,0,20,3,0,3,4,0,8,21,3,7,0,0,29,8,0,0,0,0,7,0,0,3,0,0,11,64,27,21,321,8,432,0,0,0,0,0,5,0,0,0,0,0,0,9,0,4,3,0,11,3,0,0,10,0,11,0,0,0,0,0,0,0,0,0,3,0,6,9,0,0,12,0,21,80,20,23,27,0,149,15,4,3,134,146,307,649,425,359,4645
108041166,294,6497,414,8413,21,309,199,4127,158,4816,0,0,0,34,4,38,15,3,4,20,0,42,6,3,0,0,0,9,59,21,11,36,0,122,403,221,175,2678,91,3578,23,0,4,3,0,30,15,0,6,16,0,40,68,34,10,203,5,319,12,3,0,11,3,29,10,7,0,0,0,16,5,4,3,3,0,14,55,42,33,773,17,923,23,14,5,73,4,113,0,0,0,0,0,0,3,8,0,4,0,18,3,0,0,0,0,3,9,3,3,9,0,27,9,3,3,3,0,22,24,17,15,5,3,72,12,3,0,0,0,19,3,3,0,3,0,17,75,52,38,539,13,715,4,0,3,4,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,16,0,33,69,46,20,65,11,207,7,17,10,223,437,704,947,820,545,8856
108051167,108,3851,235,4682,5,127,67,2292,59,2547,0,0,0,4,0,6,6,0,0,12,0,14,3,0,0,0,0,3,22,3,0,8,0,40,192,97,80,1441,39,1849,0,0,0,0,0,0,6,0,0,3,0,7,18,8,10,140,0,174,0,0,0,6,0,7,11,0,0,0,0,11,3,0,0,0,0,3,19,26,13,312,5,370,15,12,0,22,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,4,0,0,0,8,13,7,0,3,0,20,0,4,3,0,0,0,0,4,0,0,0,3,41,34,8,360,4,447,7,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,3,0,4,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,10,0,21,40,5,12,23,0,78,8,8,3,113,147,276,435,342,200,4755
108051168,306,5312,346,7289,34,290,190,3600,93,4199,0,0,0,22,0,25,16,4,6,14,0,45,7,3,0,0,0,15,85,19,9,20,3,138,527,260,170,2366,66,3386,18,0,5,0,0,24,16,5,0,24,0,48,66,28,19,192,4,313,11,5,0,12,0,35,6,0,0,0,0,12,3,0,0,3,0,3,87,47,36,710,22,894,45,15,4,90,0,151,0,0,0,0,0,0,4,0,0,7,0,15,0,0,0,0,0,0,21,3,3,28,0,55,9,7,0,3,0,15,19,6,4,3,0,40,12,3,3,10,0,22,15,0,0,4,0,16,105,69,42,505,26,745,11,0,0,0,0,11,0,0,0,0,0,0,7,0,5,0,0,12,9,3,6,11,0,30,3,0,0,0,0,3,5,0,0,0,3,4,16,3,7,27,3,53,136,48,12,67,10,269,15,8,4,208,254,490,1308,826,525,7926
108051169,607,15634,1090,19753,36,506,328,9006,300,10171,0,3,0,308,6,323,67,0,3,32,0,105,6,0,0,3,0,15,109,43,15,61,7,233,717,454,288,5777,208,7441,64,0,25,0,4,99,17,12,5,46,3,82,93,37,23,547,9,707,14,9,3,15,3,45,0,3,0,3,0,11,27,3,0,3,0,36,100,81,39,1500,56,1780,67,21,11,142,4,246,3,0,0,0,0,4,13,9,3,24,0,45,0,0,0,0,0,0,30,6,3,20,0,70,14,3,6,3,0,25,53,22,21,4,3,101,25,11,0,26,0,59,6,3,0,3,0,8,161,123,60,1154,26,1525,10,3,0,3,0,24,17,3,0,0,0,20,10,0,0,0,5,14,4,4,0,22,0,27,0,0,0,0,0,0,3,0,0,0,0,3,12,9,8,30,3,58,205,54,30,148,9,445,35,20,8,534,741,1350,1918,1442,879,19414
108051170,388,7740,518,10381,34,380,275,4783,138,5610,3,0,0,22,4,21,11,0,4,14,0,27,6,0,0,3,0,9,84,33,12,22,4,151,538,323,225,3126,138,4352,10,0,3,0,3,16,13,3,0,14,0,37,94,28,22,273,3,423,7,12,3,21,0,41,14,3,0,4,0,16,5,4,3,3,0,21,76,66,37,834,15,1030,41,10,3,58,4,116,0,0,0,0,0,0,4,7,0,5,0,13,0,0,0,0,0,0,50,13,5,24,0,86,14,0,0,9,6,27,29,24,14,7,0,78,17,4,0,11,3,37,14,0,0,7,3,22,132,94,66,684,24,999,6,0,0,0,0,4,4,0,0,0,0,4,11,0,4,4,0,18,3,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,11,16,3,24,0,61,122,46,29,79,9,274,21,20,15,213,279,550,1379,1086,723,10244
108051171,184,4221,335,5415,15,142,115,2533,60,2875,0,0,0,11,0,11,3,0,0,6,5,17,0,0,3,0,0,4,38,10,5,22,4,80,234,132,96,1687,52,2199,9,0,10,0,0,14,7,3,0,5,0,20,26,14,8,124,0,176,9,3,0,8,0,19,5,0,0,3,0,8,3,0,0,0,0,3,26,29,8,437,13,520,8,3,7,39,0,59,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,8,0,0,3,0,14,4,3,0,3,0,10,16,6,4,3,0,24,10,4,3,0,3,15,4,0,3,3,0,10,42,34,22,361,4,460,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,5,3,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,20,47,16,8,33,3,110,14,3,3,167,179,366,537,409,299,5469
109011172,374,6598,496,9114,37,341,218,4426,114,5121,0,0,0,14,0,19,31,5,0,28,0,64,20,7,0,4,0,30,86,31,18,44,0,181,473,246,180,2816,96,3797,34,0,4,5,3,45,11,0,0,18,0,32,98,53,30,530,3,718,23,8,0,14,0,47,14,3,3,6,0,25,24,6,0,3,5,34,68,57,30,1141,28,1324,49,27,4,120,6,207,3,0,0,0,0,3,5,3,3,15,0,30,3,3,3,4,0,8,7,4,6,5,0,18,18,3,3,0,0,27,24,29,16,8,0,79,30,9,4,17,0,55,8,3,5,0,0,13,105,90,50,776,22,1043,27,6,5,11,3,47,3,0,3,0,0,7,12,0,5,3,0,22,8,3,0,26,3,37,0,0,0,0,0,0,4,0,0,0,0,4,15,0,3,21,4,48,215,49,47,93,4,418,38,15,17,302,361,728,1493,1001,657,10450
109011173,277,6628,516,8730,27,292,213,3713,90,4332,0,0,0,36,0,36,26,0,3,20,0,45,9,3,0,4,0,14,76,17,18,42,3,156,295,196,138,2648,86,3362,29,0,3,3,3,40,4,3,0,20,3,29,84,48,29,462,20,636,14,8,7,16,5,49,14,0,0,3,0,17,32,3,4,0,0,42,51,27,25,946,24,1079,59,29,9,98,0,193,3,0,0,0,0,3,3,4,0,21,0,38,0,0,0,0,0,0,13,3,0,3,0,17,15,3,0,5,0,26,21,11,11,9,0,47,19,12,3,27,3,58,8,3,0,8,0,17,92,47,39,661,10,844,9,0,3,11,0,23,4,0,3,0,0,11,6,0,3,4,0,18,14,3,0,8,0,22,0,0,0,0,0,0,3,0,0,0,0,3,18,4,3,14,0,39,170,27,26,80,6,308,33,0,3,317,421,779,1151,743,543,9179
109011174,374,7926,771,11105,29,367,214,3927,114,4652,0,0,0,15,0,16,40,0,0,20,0,60,21,7,5,5,0,44,77,42,22,51,4,196,474,313,199,2789,78,3860,26,3,5,0,0,35,28,6,3,26,0,56,106,52,18,531,10,714,68,16,5,40,0,127,26,5,3,13,3,41,45,3,0,0,0,47,91,62,47,1301,24,1519,80,48,17,131,3,268,3,0,3,3,0,8,17,4,4,14,0,42,10,0,0,0,0,10,13,0,0,10,0,23,9,3,3,4,0,22,31,17,7,3,0,67,43,11,8,22,3,85,11,3,3,5,3,27,85,70,49,784,23,1010,17,7,0,3,0,26,7,5,0,3,0,14,29,0,6,0,0,33,15,3,0,19,0,30,0,0,0,0,0,0,0,0,3,0,0,3,30,10,7,37,0,78,235,46,36,100,9,425,33,14,3,230,593,879,1699,1117,670,10086
109011175,289,8251,516,10231,17,233,214,4649,140,5258,0,0,0,17,3,15,13,0,5,13,0,26,4,3,3,0,0,7,71,22,27,44,5,170,341,221,142,2851,86,3644,14,0,8,0,0,20,3,3,0,31,0,36,90,38,34,985,29,1179,4,0,0,8,3,22,4,0,0,3,0,7,8,0,0,3,0,9,45,54,22,920,29,1064,17,14,3,65,4,108,0,0,0,0,0,0,3,5,0,5,0,8,0,0,0,0,0,0,5,8,0,11,0,23,17,0,5,0,0,20,22,10,13,5,0,56,17,3,3,8,0,31,0,3,0,3,0,6,61,50,30,822,23,990,9,4,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,6,0,12,0,0,0,0,0,0,0,5,0,0,0,5,8,3,7,22,3,41,89,22,34,78,9,234,17,8,9,276,273,583,892,709,559,10825
109011176,391,10596,741,14128,49,374,207,5688,160,6479,6,0,0,48,0,51,17,3,6,18,3,44,33,7,0,4,0,49,137,37,21,74,0,265,499,301,182,3794,134,4910,70,3,15,0,0,88,4,3,3,17,0,34,194,72,37,814,22,1139,45,10,0,25,0,83,31,3,3,8,0,40,39,3,0,0,0,40,78,49,41,1237,24,1425,90,44,15,139,4,293,0,0,3,0,0,0,21,3,0,18,3,50,3,4,0,0,0,6,8,3,3,8,0,27,40,13,0,8,0,58,31,8,15,8,3,68,60,8,3,36,0,103,20,0,0,12,0,29,138,71,50,882,25,1160,50,9,0,9,4,68,11,0,4,0,0,11,11,0,0,0,0,16,24,0,0,14,0,35,3,0,0,0,0,3,3,5,0,0,0,7,23,6,4,30,0,62,248,63,22,95,8,444,47,14,11,428,567,1071,2033,1116,645,13414
109021177,91,2898,179,3562,12,71,52,1564,52,1747,0,0,0,25,0,21,7,0,0,10,0,23,3,0,0,0,0,3,7,4,3,4,0,21,67,65,35,1061,23,1256,0,0,0,0,3,6,0,3,0,8,0,10,9,12,0,62,3,85,11,3,0,4,0,18,4,0,0,0,0,4,0,3,0,0,0,4,6,10,10,321,0,347,46,12,0,55,0,113,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,14,0,0,8,0,23,3,0,0,0,0,3,0,0,0,4,0,4,25,8,16,175,0,226,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,14,27,18,4,22,6,73,4,9,3,142,109,274,258,221,123,3474
109021178,166,4720,482,6258,17,136,71,2576,98,2890,0,11,0,138,14,158,6,0,0,6,0,19,12,0,0,3,0,18,27,3,4,9,3,48,153,113,95,1735,64,2158,7,0,0,0,0,3,4,0,3,3,0,12,21,10,9,288,10,333,13,6,0,21,0,45,12,3,0,3,0,15,20,0,0,0,0,23,33,22,14,436,13,525,136,36,9,112,11,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,19,10,8,4,3,0,18,19,5,9,0,3,30,7,5,0,9,0,26,3,3,0,3,0,11,39,22,20,415,8,509,8,4,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,3,0,0,0,0,3,0,0,3,0,0,4,6,0,4,17,0,30,81,30,9,36,0,153,19,10,8,234,305,568,663,427,262,6062
109021179,97,3063,269,4000,3,77,60,1624,55,1831,0,0,0,28,0,32,0,0,0,9,0,9,3,0,0,3,0,0,11,3,4,14,0,31,82,55,42,941,42,1165,7,0,0,0,0,9,4,4,0,9,0,13,18,8,9,102,5,133,8,3,0,7,0,17,3,0,0,0,0,3,17,0,0,0,4,20,15,18,14,352,7,405,179,35,8,135,5,359,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,3,0,5,0,15,3,0,0,3,0,8,13,7,8,0,0,33,6,0,0,3,0,6,4,0,0,0,0,3,8,8,11,236,4,271,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,11,4,0,0,6,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,10,0,13,50,10,0,24,9,89,13,3,3,78,169,261,471,234,162,3589
109031180,160,4332,235,5433,9,140,93,2608,48,2893,0,0,0,3,0,3,15,0,3,8,3,30,7,3,0,7,0,18,42,10,4,17,7,77,198,123,92,1645,49,2114,8,0,0,0,5,9,3,7,0,18,0,18,44,12,5,191,3,252,0,3,0,6,0,4,3,0,0,3,0,8,5,0,0,3,0,4,29,19,10,667,7,748,35,14,3,41,0,90,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,8,3,0,0,0,13,6,0,0,0,0,7,23,4,3,5,0,29,16,0,0,6,0,20,3,3,0,3,0,10,68,21,16,411,3,526,3,0,0,3,0,3,0,4,0,0,0,3,0,0,3,3,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,11,10,0,7,0,27,39,12,9,25,3,84,10,3,8,184,155,362,595,391,249,5864
109031181,173,4887,369,6254,15,118,123,2684,74,3011,0,0,0,7,0,7,16,0,0,17,0,32,3,0,0,0,0,3,41,11,9,12,3,71,279,120,111,1664,46,2224,20,3,5,0,0,28,4,3,3,18,0,25,26,19,7,200,3,251,5,4,3,8,0,10,9,4,0,0,3,8,5,0,0,4,0,4,40,34,15,672,10,776,23,11,3,39,0,81,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,9,0,0,0,0,19,11,0,0,0,0,11,5,0,4,4,0,13,15,3,0,10,0,36,8,0,0,3,0,8,52,22,15,522,5,621,3,3,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,10,3,20,71,6,3,52,0,134,9,0,5,207,241,469,682,368,306,6137
