region_id,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650me,C11_Ne_Nil_inc_R_NS,C11_N_inc_Re_Tot,C11_1_199_R0_74,C11_1_199_R75_99,C11_1_199_R100_149,C11_1_199_R150_199,C11_1_199_R200_224,C11_1_199_R225_274,C11_1_199_R275_349,C11_1_199_R350_449,C11_1_199_R450_549,C11_1_199_R550_649,C11_1_199_R650m,C11_1_199_R_NS,C11_1_199_R_Tot,C11_200_299_R0_74,C11_200_299_R75_99,C11_200_299_R100_149,C11_200_299_R150_199,C11_200_299_R200_224,C11_200_299_R225_274,C11_200_299_R275_349,C11_200_299_R350_449,C11_200_299_R450_549,C11_200_299_R550_649,C11_200_299_R650m,C11_200_299_R_NS,C11_200_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_599_R0_74,C11_400_599_R75_99,C11_400_599_R100_149,C11_400_599_R150_199,C11_400_599_R200_224,C11_400_599_R225_274,C11_400_599_R275_349,C11_400_599_R350_449,C11_400_599_R450_549,C11_400_599_R550_649,C11_400_599_R650m,C11_400_599_R_NS,C11_400_599_R_Tot,C11_600_799_R0_74,C11_600_799_R75_99,C11_600_799_R100_149,C11_600_799_R150_199,C11_600_799_R200_224,C11_600_799_R225_274,C11_600_799_R275_349,C11_600_799_R350_449,C11_600_799_R450_549,C11_600_799_R550_649,C11_600_799_R650m,C11_600_799_R_NS,C11_600_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R_100_149,C11_1000_1249_R_150_199,C11_1000_1249_R_200_224,C11_1000_1249_R_225_274,C11_1000_1249_R_275_349,C11_1000_1249_R_350_449,C11_1000_1249_R_450_549,C11_1000_1249_R_550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R_100_149,C11_1250_1499_R_150_199,C11_1250_1499_R_200_224,C11_1250_1499_R_225_274,C11_1250_1499_R_275_349,C11_1250_1499_R_350_449,C11_1250_1499_R_450_549,C11_1250_1499_R_550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R_100_149,C11_1500_1999_R_150_199,C11_1500_1999_R_200_224,C11_1500_1999_R_225_274,C11_1500_1999_R_275_349,C11_1500_1999_R_350_449,C11_1500_1999_R_450_549,C11_1500_1999_R_550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R_100_149,C11_2500_2999_R_150_199,C11_2500_2999_R_200_224,C11_2500_2999_R_225_274,C11_2500_2999_R_275_349,C11_2500_2999_R_350_449,C11_2500_2999_R_450_549,C11_2500_2999_R_550_649,C11_2500_2999_Re_650mo,C11_2500_2999_R_NS,C11_2500_2999_Re_Tot,C11_3000m_R0_74,C11_3000m_R75_99,C11_3000m_R100_149,C11_3000m_R150_199,C11_3000m_R200_224,C11_3000m_R225_274,C11_3000m_R275_349,C11_3000m_R350_449,C11_3000m_R450_549,C11_3000m_R550_649,C11_3000m_R650m,C11_3000m_R_NS,C11_3000m_R_Tot,C11_PI_S_R0_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650me,C11_PI_S_R_NS,C11_PI_S_Re_Tot,C11_AI_NS_R0_74,C11_AI_NS_R75_99
101021011,0,0,7,84,17,54,56,50,63,62,51,20,9,8,20,494,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,3,9,4,0,0,0,0,0,0,4,0,0,0,0,8,7,3,3,6,0,0,0,3,0,0,0,0,22,14,0,3,10,5,4,4,3,0,3,0,0,46,3,0,0,5,0,0,9,3,3,0,0,3,26,5,3,0,0,4,4,8,4,3,4,0,4,39,3,3,3,0,0,3,10,12,3,4,0,0,41,10,0,3,4,4,6,10,11,12,0,0,3,63,13,3,3,6,0,7,10,22,7,3,0,0,74,3,0,3,0,4,8,11,19,4,3,0,3,58,8,3,0,0,0,5,9,18,5,8,0,0,56,3,0,0,0,5,0,4,8,7,19,15,4,65,10,0,0,0,0,6,7,0,6,0,0,4,33,3,0
101021012,0,3,12,33,18,89,224,59,128,149,157,36,6,10,23,932,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,7,3,6,4,4,0,0,3,3,0,0,0,4,27,6,8,5,4,0,0,3,3,0,0,0,0,29,4,4,7,8,4,0,3,6,3,3,0,0,42,0,0,3,10,3,7,9,13,4,3,0,0,52,0,0,4,0,5,5,11,11,3,4,0,0,43,0,0,0,13,9,5,12,24,3,0,4,8,78,0,0,5,9,6,0,14,19,8,4,0,0,65,4,0,6,4,9,15,22,50,26,6,3,0,145,0,0,0,0,16,11,20,30,28,5,3,3,116,4,0,0,5,3,21,33,23,24,6,10,4,133,7,0,0,5,5,37,46,24,25,34,16,5,204,0,0,6,8,5,15,16,16,9,8,3,6,92,0,0
101031013,0,0,9,87,16,75,20,3,0,0,0,0,0,6,7,214,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,3,3,17,6,5,3,3,0,3,0,0,0,0,0,0,20,11,4,5,7,3,0,0,0,0,0,3,3,36,9,0,15,10,3,0,0,0,0,0,0,0,37,9,0,9,8,0,0,0,0,0,0,0,0,26,7,4,4,0,3,0,0,0,0,0,0,3,21,7,0,5,0,3,0,0,0,0,0,0,0,15,3,0,5,4,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,5,3,0,0,0,0,0,0,0,0,12,0,0
101031014,0,3,17,123,67,202,217,65,37,14,3,0,6,10,23,767,4,0,5,0,0,0,0,0,0,0,0,0,9,0,6,11,4,3,0,0,0,0,0,0,0,24,5,13,26,12,7,0,0,0,0,0,0,0,63,10,21,38,11,11,8,3,0,0,0,0,0,102,4,4,30,36,24,24,0,3,0,0,3,8,136,10,7,23,22,10,17,4,0,0,0,4,4,101,3,3,9,26,6,13,3,0,0,0,3,0,66,0,3,4,17,9,18,8,0,0,0,0,0,59,0,0,7,6,9,17,11,0,0,3,0,0,53,5,3,4,3,14,21,13,5,0,0,0,0,68,3,0,0,7,0,4,5,0,4,0,0,0,23,5,0,3,4,0,5,3,3,0,0,0,3,26,0,0,0,0,3,3,7,0,0,0,0,0,13,0,0,0,16,8,4,5,4,0,3,0,0,40,4,0
101031015,0,0,3,48,10,34,20,7,3,0,3,0,0,14,13,152,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,6,12,3,0,6,4,0,0,0,0,0,0,0,6,19,9,0,3,9,0,0,0,4,0,0,0,0,25,3,4,3,5,3,6,0,0,0,0,0,3,27,6,0,0,6,0,3,0,0,5,0,0,0,20,3,0,0,3,0,0,6,3,0,0,0,3,18,6,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,4,0,4,0,5,0,0,0,0,19,5,0,4,0,4,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,10,3,0
101031016,0,4,8,84,12,73,75,36,47,44,29,12,21,64,29,526,0,0,0,3,0,3,0,0,0,0,0,0,6,3,0,3,0,0,0,0,3,0,0,3,3,15,4,0,8,3,0,0,0,4,0,0,0,0,19,7,0,3,3,3,3,3,3,3,0,0,3,31,11,0,6,12,7,4,8,3,0,0,13,0,64,5,0,6,11,11,10,4,3,11,5,8,6,80,9,0,5,12,12,14,7,0,0,3,11,0,73,5,5,6,10,11,16,15,7,0,7,5,4,91,7,0,0,11,4,11,14,11,4,0,4,4,70,5,0,4,6,3,4,13,10,5,7,13,9,79,6,0,3,3,7,5,5,14,5,5,20,6,79,0,0,3,0,3,6,4,9,3,6,18,0,52,0,0,4,0,3,6,4,7,0,0,61,8,93,8,0,0,11,3,3,8,3,4,0,8,0,48,0,0
101041017,4,9,33,98,48,153,228,129,159,46,9,6,6,10,39,931,0,3,0,0,0,4,3,0,0,0,0,0,10,6,4,3,4,5,3,0,0,0,0,0,0,25,7,12,9,17,14,5,7,0,0,0,0,5,76,20,19,15,14,9,9,6,0,0,0,0,0,92,10,0,27,39,23,37,21,5,0,0,0,3,165,0,3,9,17,23,43,28,8,6,0,0,3,140,4,3,11,6,12,30,29,7,0,0,0,3,105,4,0,3,7,6,24,26,11,0,0,0,0,81,0,0,3,7,3,18,17,3,0,0,0,3,54,3,0,3,3,5,16,14,7,0,0,7,3,61,0,0,0,0,3,10,14,9,0,0,0,0,36,4,0,0,0,0,5,7,7,0,0,0,0,23,0,0,0,0,0,0,0,9,0,0,0,3,12,5,0,11,7,0,12,12,8,0,0,0,0,55,0,5
101041018,0,5,31,47,21,116,233,146,169,59,12,6,3,3,25,840,0,0,0,3,0,3,0,0,0,0,0,3,9,5,0,3,3,0,3,3,0,0,0,0,0,17,4,0,3,11,3,3,3,0,0,0,0,0,27,7,4,8,17,9,15,4,0,0,0,0,6,70,4,3,14,30,34,54,41,6,0,0,0,0,186,3,0,15,25,17,41,38,12,0,0,0,3,154,6,0,3,6,10,27,37,15,0,0,0,0,104,3,0,3,7,5,28,22,14,0,0,5,4,91,3,0,0,5,5,7,23,5,0,0,0,0,48,3,0,3,6,7,11,13,8,0,0,5,3,59,3,0,3,0,3,6,13,13,0,0,0,0,41,0,0,0,0,0,3,7,4,3,0,0,0,17,0,0,0,0,0,0,7,6,3,0,0,0,16,0,0,0,7,3,18,17,6,3,0,0,3,57,0,0
101041019,0,3,28,124,54,164,299,106,50,12,3,0,0,6,25,843,3,0,0,3,0,3,0,0,0,0,0,0,9,6,3,4,8,0,0,0,0,0,0,0,3,24,9,26,7,10,5,8,3,0,0,0,0,0,68,7,19,17,29,8,9,0,0,0,0,0,9,98,8,5,18,41,21,26,13,0,0,0,0,8,140,10,0,16,22,23,25,12,0,0,0,0,0,108,5,3,5,30,21,18,19,0,0,0,0,0,101,7,0,5,7,12,27,13,4,0,0,0,0,75,0,0,3,14,12,7,6,3,3,0,0,0,48,10,3,5,3,13,8,20,7,0,0,0,0,69,3,0,3,3,4,5,8,0,0,0,0,0,26,0,0,0,0,0,6,0,7,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,3,6,0,4,6,10,5,14,12,6,0,0,0,9,66,4,0
101041020,0,4,15,155,27,134,122,26,22,4,0,6,3,3,29,531,0,0,5,0,3,0,0,0,0,0,0,0,8,0,4,3,3,0,0,0,0,0,0,0,0,10,10,0,5,6,0,3,0,0,0,0,0,0,24,13,6,14,14,9,0,0,0,0,0,0,0,56,20,0,14,20,9,6,0,0,0,0,0,6,75,13,4,10,15,8,12,7,0,0,0,0,0,69,8,0,12,19,8,4,6,0,0,0,0,5,62,7,3,3,4,10,3,8,0,0,0,0,7,45,0,3,3,7,3,3,4,0,0,0,0,0,23,6,0,3,4,7,3,5,0,0,0,0,0,28,4,0,0,3,5,4,0,0,0,0,0,0,16,0,0,3,3,0,3,0,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,0,0,3,9,9,0,4,4,3,4,6,0,0,0,3,5,38,0,0
101041021,0,0,0,13,5,52,70,47,42,16,0,0,0,3,9,257,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,3,13,3,0,9,3,3,3,3,0,0,0,0,0,24,3,0,5,12,9,19,3,0,0,0,3,3,57,0,0,6,6,9,19,5,0,0,0,0,0,45,3,0,0,6,5,11,5,4,0,0,0,3,37,3,0,0,4,6,7,4,0,0,0,0,0,24,3,0,0,0,4,3,3,3,0,0,0,0,16,0,0,0,3,0,7,11,3,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,3,7,3,5,0,0,0,0,0,24,0,3
