region_id,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650m,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R0_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650m,C11_Tot_R_NS,C11_Tot_R_Tot
113011256,17,18,7,6,3,3,0,0,0,8,86,160,102,349,501,308,400,175,102,3,6,9,76,2191
113011257,6,10,3,3,0,0,0,0,4,6,49,372,53,239,316,103,54,20,3,3,0,4,92,1259
113011258,10,5,4,0,0,3,0,0,0,6,35,110,61,180,311,159,71,33,9,3,0,3,34,974
113011259,4,0,0,0,0,0,0,0,0,10,18,103,38,170,153,35,33,4,8,3,0,5,35,587
113021260,4,0,0,0,3,0,0,0,0,5,12,67,22,65,97,33,24,16,0,0,0,0,12,336
113021261,3,8,3,0,3,0,0,0,0,8,28,54,42,120,219,112,106,72,9,3,0,10,32,779
113021262,4,3,0,0,0,0,0,0,0,0,7,123,26,95,71,33,25,9,3,0,0,6,21,412
113031263,6,4,0,0,0,0,0,0,0,14,27,99,62,154,186,57,48,31,4,3,0,9,31,684
113031264,3,3,0,0,0,0,0,0,0,0,12,84,22,50,82,48,21,0,0,0,0,3,15,325
113031265,3,5,0,0,0,0,0,0,0,3,14,74,25,83,110,64,47,20,0,0,0,6,26,455
113031266,6,0,0,0,0,0,0,0,0,3,15,117,49,152,158,37,18,0,0,0,0,3,29,563
113031267,8,4,3,3,3,0,0,0,0,13,41,64,46,161,283,139,269,330,176,56,6,9,54,1593
113031268,0,3,0,0,0,0,0,0,0,0,9,12,15,7,18,18,43,69,42,3,6,3,6,242
113031269,9,15,3,3,3,3,0,0,3,10,60,117,145,257,369,257,426,497,235,32,6,24,81,2446
113031270,13,11,4,9,3,3,0,0,0,10,63,127,124,236,442,283,442,373,145,35,9,15,93,2324
113031271,8,3,3,3,0,0,0,0,0,4,24,226,46,133,184,112,118,72,30,0,0,6,35,962
114011272,3,4,0,3,0,0,0,0,0,3,22,72,20,42,59,57,102,125,55,14,7,15,26,594
114011273,0,4,0,0,0,0,0,0,3,0,7,19,6,13,25,34,77,88,46,3,0,6,9,326
114011274,0,3,3,3,3,0,0,0,0,3,19,41,6,39,98,68,121,70,20,0,0,3,17,483
114011275,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
114011276,0,4,0,0,0,0,0,0,0,5,9,25,24,25,77,59,100,83,52,10,9,10,14,488
114011277,6,9,0,4,6,0,0,0,0,7,37,74,63,157,276,215,294,286,80,11,6,10,51,1523
114011278,14,10,5,9,3,3,0,0,3,10,73,157,200,380,410,236,298,362,169,10,6,6,73,2307
114011279,6,4,3,11,3,3,3,0,0,6,39,48,12,72,179,246,353,174,18,6,0,5,22,1135
114011280,3,0,0,3,0,0,0,0,0,5,14,24,16,44,84,90,77,19,4,0,0,6,12,376
114011281,0,0,0,0,0,0,0,0,0,0,0,18,0,15,9,14,16,7,13,3,0,0,9,104
114011282,0,5,5,7,6,0,0,0,5,6,34,55,21,136,216,167,455,298,66,9,0,11,44,1478
114011283,0,3,3,0,0,0,0,0,0,3,9,40,6,25,50,45,55,36,9,3,0,6,9,284
114021284,5,5,0,0,3,0,0,0,0,3,23,53,0,46,103,53,106,180,190,114,53,35,40,973
114021285,0,0,0,0,0,0,0,0,0,0,0,22,3,12,15,22,59,82,56,5,0,6,3,285
114021286,0,6,4,0,0,0,0,0,4,4,18,32,12,75,119,83,126,139,121,23,9,7,21,767
114021287,6,7,0,3,3,0,0,3,0,3,25,64,11,107,139,77,207,204,120,21,9,12,37,1008
114021288,0,0,0,5,0,0,0,0,0,0,5,47,3,9,12,22,31,44,15,9,9,6,10,217
114021289,3,3,0,0,0,0,0,0,0,3,12,67,5,29,43,24,56,66,35,15,6,0,23,369
115011290,0,0,0,3,3,10,3,3,0,5,27,53,15,30,27,28,36,117,534,402,58,27,44,1371
115011291,0,0,0,0,0,0,5,0,0,0,5,36,6,12,11,10,13,37,79,143,103,117,33,600
115011292,0,0,0,0,0,4,3,5,5,6,23,57,19,19,30,28,37,76,485,558,175,153,53,1690
115011293,3,0,0,0,0,0,0,3,0,6,15,40,22,25,7,9,21,24,87,205,179,178,50,847
115011294,0,0,0,0,0,0,3,0,0,0,3,15,0,9,3,4,3,11,15,31,19,37,10,157
115011295,0,0,0,0,0,0,3,0,3,4,10,38,4,6,12,27,32,40,103,246,211,183,29,931
115011296,0,0,0,0,0,0,0,0,0,0,0,22,3,17,24,10,12,10,39,75,57,105,30,404
115021297,0,0,0,0,0,0,3,0,0,12,20,157,0,38,42,41,53,92,153,118,79,119,51,943
115021298,3,0,0,0,0,0,0,0,0,0,3,46,8,7,15,16,24,39,46,36,16,20,17,290
115031299,0,0,0,0,0,0,0,0,0,4,4,35,6,8,19,17,10,6,12,0,4,0,12,129
115031300,0,6,0,0,4,0,0,0,0,0,15,97,12,38,84,46,95,153,151,66,29,24,33,828
115041301,0,0,0,3,0,3,3,0,0,3,12,45,4,16,32,39,48,78,110,43,38,10,25,488
115041302,0,0,0,0,0,0,0,0,0,6,6,43,0,13,23,22,21,46,68,182,208,108,28,762
116011303,6,0,0,0,14,9,0,0,0,11,49,65,77,79,82,55,234,826,696,49,10,23,68,2264
116011304,7,10,0,0,3,5,3,0,3,11,59,100,167,166,131,65,120,392,437,48,4,11,71,1712
116011305,4,6,0,5,8,8,3,0,3,15,65,133,93,90,141,104,197,721,742,91,12,16,91,2431
116011306,7,9,3,3,5,3,3,0,3,15,64,121,273,230,171,85,231,344,349,69,7,15,74,1969
116011307,4,8,0,5,7,10,0,0,0,19,85,169,248,184,153,76,171,383,415,148,23,18,88,2076
116011308,10,3,0,0,3,8,4,0,0,4,36,106,138,133,145,100,134,397,594,79,10,15,79,1930
116021309,0,0,0,0,0,0,0,4,0,3,7,13,0,8,15,18,16,27,153,296,168,42,22,778
116021310,0,0,0,0,0,0,0,0,0,7,7,14,0,8,24,19,32,47,246,331,336,73,31,1161
116021311,0,0,0,3,3,5,3,0,0,10,27,44,53,47,42,38,72,332,859,262,31,14,44,1838
116021312,0,0,4,0,5,3,0,0,0,11,32,80,21,48,137,103,154,275,205,63,18,16,49,1169
116031313,20,14,5,6,15,0,0,0,0,25,113,144,281,488,492,287,261,506,84,7,4,14,134,2702
116031314,0,0,0,0,4,8,0,0,0,3,15,15,6,32,25,24,33,146,254,15,3,0,15,568
116031315,0,0,0,4,6,3,0,0,0,5,21,25,7,15,27,32,62,346,495,36,9,15,37,1106
116031316,18,10,9,6,8,0,0,0,0,19,108,155,274,404,358,311,310,452,71,36,8,4,121,2504
116031317,3,10,5,6,17,7,0,0,0,22,94,139,157,194,241,219,566,1030,339,21,7,27,116,3056
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
116031319,0,0,0,3,3,7,0,0,0,9,28,55,49,58,45,36,100,419,423,54,6,13,52,1310
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
117011321,0,3,0,0,0,3,3,0,0,5,22,42,83,36,56,23,59,84,137,112,93,77,39,841
117011322,3,3,0,4,5,13,0,5,4,16,68,163,250,155,116,39,143,405,626,325,354,125,119,2820
117011323,5,0,3,0,9,0,3,0,0,17,62,103,206,130,79,38,88,385,374,79,95,66,61,1704
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,5,9,3,3,0,13,6,4,3,8,71,144,152,152,152,198,320,792,914,502,297,153,110,3886
117021327,4,0,3,10,11,5,4,0,0,9,49,86,59,83,142,125,314,606,849,473,332,375,81,3525
117021328,0,0,0,0,0,4,3,0,3,0,10,22,9,15,37,30,42,76,171,234,96,65,24,821
117031329,0,4,0,0,4,15,22,3,9,10,75,60,67,37,74,89,147,327,549,475,384,686,59,2954
117031330,6,4,0,0,4,4,11,5,0,7,41,73,68,80,47,33,101,164,561,896,627,459,80,3189
117031331,3,12,0,4,5,11,8,0,16,28,114,235,382,240,201,150,231,428,637,665,486,685,148,4488
117031332,6,6,0,4,5,9,4,7,3,7,66,130,131,84,141,101,301,560,958,982,720,741,117,4966
117031333,0,0,0,6,22,30,18,12,26,21,150,139,160,122,114,147,464,985,1155,796,678,1076,133,5969
117031334,4,5,4,0,48,38,13,13,29,26,195,155,128,117,123,64,173,365,582,937,870,1320,188,5022
117031335,10,8,0,0,3,9,14,10,10,36,157,305,561,243,169,78,129,315,650,737,566,590,187,4530
117031336,4,3,0,0,8,14,7,8,11,22,107,188,345,150,105,73,156,333,690,783,601,817,144,4385
117031337,0,6,3,0,3,22,31,24,119,65,301,235,116,97,90,48,53,149,442,904,757,2447,358,5696
117031338,9,5,3,4,0,4,9,16,13,31,145,387,731,309,173,68,87,148,483,835,1096,716,216,5249
118011339,0,4,0,3,7,13,13,11,9,15,86,93,77,29,38,36,99,210,562,741,561,833,91,3370
118011340,7,0,0,3,13,16,12,23,30,32,141,114,64,52,36,29,87,337,846,897,669,1079,139,4349
118011341,3,0,3,0,8,6,4,3,9,14,66,97,58,76,44,46,102,214,394,522,400,770,95,2818
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,0,0,0,3,3,7,3,3,13,18,56,157,0,22,18,29,52,192,532,776,625,1220,127,3750
118011344,0,0,0,0,3,5,0,3,4,5,20,58,3,15,8,21,29,97,252,329,164,324,56,1356
118011345,0,0,0,0,9,3,0,4,15,6,40,80,20,37,56,69,210,369,466,331,315,975,57,2985
118011346,0,0,0,0,0,0,3,3,0,9,19,65,6,6,9,11,16,28,166,195,153,392,49,1096
118011347,0,0,0,0,0,3,0,0,3,8,17,56,15,13,0,16,15,57,178,196,172,380,36,1134
118021348,3,0,3,3,9,8,20,7,26,32,131,176,297,168,109,90,135,281,809,1099,650,916,154,4884
118021349,0,7,0,5,12,25,16,12,7,18,112,145,88,68,133,97,166,426,1199,981,553,606,166,4628
118021350,15,5,3,0,3,3,3,0,4,21,84,213,387,266,138,60,80,122,209,242,135,285,139,2276
118021351,8,13,0,0,6,6,19,12,6,31,135,274,354,212,185,80,125,293,829,872,585,594,183,4586
118021352,0,4,3,0,5,21,17,11,15,17,108,145,67,70,75,56,129,386,1433,1600,638,667,127,5393
119011353,6,3,4,10,16,13,0,0,3,30,111,198,224,220,166,121,248,1033,1388,213,50,36,157,4054
119011354,7,5,3,3,3,10,3,3,3,22,85,218,251,242,194,76,88,187,388,142,27,18,89,1920
119011355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119011356,0,3,0,3,0,4,3,0,0,5,21,52,20,24,29,25,50,90,249,111,19,12,30,711
119011357,3,4,3,3,3,14,3,3,0,12,74,150,254,217,175,67,120,261,443,212,77,19,109,2104
119011358,0,0,0,0,0,0,0,0,3,19,35,79,135,111,55,30,61,160,368,161,44,15,63,1282
119011359,3,3,0,0,4,8,4,0,0,11,50,111,196,106,105,56,87,189,428,244,49,37,77,1685
119011360,10,0,0,3,4,6,0,0,0,15,56,91,150,126,103,42,71,155,340,170,38,20,73,1379
119011361,6,7,0,0,3,12,4,3,0,13,63,96,138,146,139,58,95,274,433,125,23,18,72,1617
119021362,7,0,4,5,9,13,0,0,0,11,54,101,127,139,98,95,220,629,408,201,48,32,97,2195
119021363,3,3,3,7,17,12,3,3,0,13,73,112,85,105,181,112,377,1394,977,312,77,44,148,3924
119021364,0,0,0,0,0,6,0,3,0,5,21,81,48,61,72,38,78,169,419,315,135,65,55,1536
119021365,0,0,3,18,40,21,3,0,3,16,104,90,68,78,100,150,746,1829,531,94,32,36,96,3850
119021366,0,8,3,3,14,12,3,0,3,14,67,114,121,110,116,91,208,361,346,139,25,21,73,1725
119021367,0,3,0,3,6,0,0,0,3,7,28,61,55,52,58,48,97,221,207,147,59,21,46,1072
119031368,0,3,0,0,4,13,0,4,0,14,46,108,71,77,81,67,109,257,865,492,151,65,118,2461
119031369,3,0,3,3,13,7,3,0,0,16,52,79,34,56,79,64,239,840,767,244,87,59,79,2627
119031370,4,0,0,4,4,0,0,0,0,13,39,86,164,85,100,46,83,163,326,153,39,31,63,1339
119031371,0,0,0,3,0,0,4,0,0,0,11,40,0,13,13,19,45,137,260,151,48,36,17,779
119031372,0,3,0,0,0,0,0,0,4,10,25,66,145,73,65,30,37,62,190,156,60,46,56,986
119031373,7,5,0,0,3,7,5,0,3,20,90,179,358,265,158,58,77,156,241,111,27,16,89,1735
119031374,0,0,0,0,4,3,8,5,4,14,41,102,42,35,54,37,85,236,596,403,153,107,107,1957
119041375,0,0,0,3,3,3,3,0,0,5,23,76,86,55,48,39,52,166,403,425,142,71,57,1620
119041376,0,0,0,4,14,11,3,3,0,6,44,92,20,36,60,63,126,525,877,266,97,50,67,2279
119041377,0,0,0,0,0,4,7,0,0,8,24,66,61,57,32,35,46,101,216,214,56,20,51,955
119041378,3,0,0,0,4,9,3,0,0,6,25,39,6,21,41,24,60,287,492,247,56,20,50,1343
119041379,0,0,3,3,3,13,3,0,0,5,36,74,31,33,44,31,63,311,695,219,77,43,59,1680
119041380,0,0,0,3,7,5,3,3,0,10,35,69,38,35,45,34,109,406,715,248,107,115,56,1977
119041381,4,3,0,3,3,9,7,3,0,5,43,71,32,62,63,54,102,304,821,515,118,50,83,2275
119041382,3,3,3,0,0,9,3,0,3,7,38,84,61,43,30,37,84,294,476,237,97,92,61,1596
120011383,0,0,0,0,0,3,3,0,3,5,20,80,54,52,35,33,36,110,239,266,244,436,52,1637
120011384,0,3,0,0,3,3,3,4,3,11,34,64,49,30,55,57,59,143,364,733,655,236,74,2519
120011385,0,0,0,0,3,0,7,0,5,11,29,111,55,52,23,28,38,117,438,490,297,411,67,2127
120011386,4,0,0,0,0,6,4,3,3,12,41,112,133,102,70,59,45,145,546,727,468,333,67,2807
120021387,0,6,0,0,0,0,0,6,11,12,48,115,147,85,97,58,81,170,284,391,432,689,75,2624
120021388,0,0,0,6,5,7,0,4,4,13,46,109,132,104,105,106,227,453,651,671,666,706,94,4024
120021389,3,0,0,0,3,0,3,3,3,10,31,79,123,48,53,31,89,153,257,355,317,552,74,2131
120031390,4,0,0,3,15,17,3,0,0,13,63,90,41,92,129,90,231,798,1553,474,143,97,112,3850
120031391,4,0,6,4,0,18,10,4,3,6,55,111,95,79,87,61,141,300,720,662,243,193,109,2801
120031392,0,0,0,3,3,3,0,3,0,3,15,22,15,24,39,25,56,213,268,114,44,28,34,882
120031393,4,6,3,0,5,5,5,0,3,9,46,71,95,61,76,32,120,375,421,245,87,47,71,1701
120031394,4,4,3,6,5,10,3,0,0,4,39,67,34,76,106,82,179,550,792,353,142,115,45,2541
120031395,0,3,0,0,0,8,0,3,0,6,20,47,27,35,56,71,113,357,595,181,108,124,45,1759
120031396,0,0,0,0,0,5,3,0,3,11,28,65,54,28,44,44,49,286,896,306,80,29,62,1943
120031397,3,4,0,0,5,9,12,4,3,10,50,138,61,86,61,47,140,265,844,816,266,175,114,3013
121011398,0,3,3,0,0,9,17,8,31,35,118,172,102,83,64,47,46,145,756,1383,505,800,159,4262
121011399,0,4,0,0,0,6,6,6,6,0,28,84,41,54,48,31,41,212,807,485,286,310,56,2455
121011400,0,0,0,0,4,6,0,6,0,15,34,101,82,43,35,16,57,188,611,397,240,439,80,2289
121011401,0,0,0,0,3,5,9,7,10,8,42,45,25,22,18,21,22,66,361,512,384,446,51,1973
121011402,0,0,0,0,0,7,0,4,5,8,24,85,30,24,24,15,52,79,268,294,221,622,58,1772
121021403,0,0,0,0,0,0,5,0,0,8,13,40,13,19,16,21,39,65,175,233,83,42,23,769
121021404,0,0,3,3,0,0,0,0,0,3,13,29,0,10,13,18,29,51,123,103,33,16,19,444
121021405,4,0,3,0,5,14,7,3,3,24,73,135,113,142,146,75,195,513,1668,933,145,116,126,4307
121021406,5,0,0,3,3,0,0,0,0,8,25,78,67,68,43,35,41,49,152,186,121,61,39,940
121031407,4,0,0,3,0,0,6,5,11,4,33,51,22,12,15,10,21,52,133,191,194,521,43,1265
121031408,0,0,0,0,0,3,0,3,3,3,15,70,22,18,13,14,25,61,209,186,127,422,44,1211
121031409,0,0,0,0,0,0,5,3,3,5,16,38,4,10,13,3,11,20,35,116,140,287,19,696
121031410,0,0,0,0,0,0,3,3,0,3,9,42,0,0,3,3,15,16,27,62,122,390,24,704
121031411,0,0,0,0,0,0,0,0,5,4,9,44,15,27,12,0,21,44,104,106,98,253,29,753
121031412,0,0,0,0,0,3,0,3,0,7,13,35,3,3,12,10,21,29,90,215,153,268,27,866
121041413,0,0,0,3,3,8,10,3,9,10,52,84,26,18,24,36,64,218,796,826,555,770,88,3505
121041414,0,3,0,0,4,4,8,3,3,13,44,86,64,33,29,28,64,237,907,1000,521,645,94,3708
121041415,3,0,0,0,7,5,8,12,16,13,69,113,29,34,46,31,64,317,934,700,389,1015,92,3764
121041416,3,0,3,0,7,16,12,4,15,15,98,142,123,57,46,48,99,513,1031,912,584,823,103,4481
121041417,0,3,0,0,0,9,8,3,40,10,73,63,9,14,31,29,30,138,465,505,372,743,83,2482
122011418,0,3,0,0,3,0,3,0,3,0,15,70,20,22,30,36,34,79,253,239,144,476,39,1442
122011419,0,0,3,3,7,17,25,6,20,17,110,106,82,68,68,40,66,236,701,831,637,1240,125,4200
122021420,0,0,0,3,0,0,0,0,9,5,20,61,0,9,9,15,34,75,122,102,105,310,22,864
122021421,0,0,0,3,0,0,0,0,3,6,12,48,3,10,7,10,23,30,62,42,45,132,26,438
122021422,0,0,5,0,0,0,0,0,4,14,23,57,0,6,15,19,31,95,196,172,92,243,38,964
122021423,0,3,0,3,0,0,6,0,4,10,29,76,0,15,22,55,57,105,242,276,230,381,45,1504
122031424,0,0,0,0,0,0,0,0,3,13,32,69,126,95,48,22,37,39,64,111,111,167,55,944
122031425,0,0,0,0,0,0,0,0,0,3,3,18,8,19,14,18,19,18,40,43,53,77,13,340
122031426,0,4,0,4,7,18,15,3,3,15,78,93,48,50,51,44,106,461,1415,799,314,291,102,3774
122031427,0,0,0,0,0,0,4,0,3,0,16,46,59,27,7,6,14,13,50,93,100,222,24,661
122031428,0,0,0,0,0,0,0,4,5,0,9,55,0,9,19,12,13,24,43,76,103,378,30,762
122031429,3,0,3,0,3,0,8,6,9,8,48,68,59,38,33,35,73,230,702,610,250,456,60,2614
122031430,4,4,0,0,5,4,6,0,4,9,45,132,30,54,59,17,41,138,280,246,134,212,62,1405
122031431,4,0,3,0,3,4,3,7,3,20,53,61,60,115,23,48,59,206,644,546,366,400,86,2614
122031432,0,3,0,0,0,0,0,0,0,0,3,20,0,9,9,9,3,5,17,27,10,56,7,172
123011433,0,0,4,0,4,0,0,0,0,5,13,34,67,22,31,31,60,127,196,56,18,13,32,687
123011434,0,3,0,0,3,3,0,0,3,4,20,40,49,33,37,22,67,159,241,210,63,9,31,961
123011435,3,0,3,0,4,3,3,0,0,3,19,22,9,30,25,28,56,266,589,257,21,10,33,1346
123021436,6,8,4,8,7,5,0,0,0,35,87,93,231,316,271,133,350,541,267,32,4,12,117,2367
123021437,3,0,0,4,3,5,0,0,5,9,44,71,115,85,135,135,292,436,365,110,15,15,67,1841
123021438,9,6,3,0,8,4,0,0,0,16,59,81,99,210,315,95,158,408,264,27,9,6,83,1755
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,3,9,12,4,0,0,0,7,41,73,69,92,84,70,221,444,288,65,10,11,48,1475
123021441,6,5,5,0,4,4,0,0,0,7,34,65,96,114,99,99,256,418,242,21,3,9,47,1469
123021442,6,9,0,7,11,3,0,3,0,13,72,138,230,292,234,128,341,618,223,38,9,9,106,2366
123021443,0,0,4,3,4,3,0,0,3,6,38,66,116,116,112,117,250,403,246,29,3,18,50,1526
123021444,3,0,3,8,7,3,0,0,0,22,52,67,110,177,117,126,239,481,218,47,16,10,74,1682
123031445,0,0,0,0,0,0,3,0,0,5,11,27,0,18,20,10,44,39,48,15,6,4,15,246
123031446,0,0,3,0,3,0,0,0,0,3,12,46,9,23,33,30,40,50,40,22,10,9,21,333
123031447,0,4,6,4,6,0,0,0,0,11,31,85,14,61,104,89,217,291,156,49,6,10,50,1132
123031448,0,3,0,0,3,0,3,0,0,3,12,59,0,16,21,27,42,61,68,23,12,19,12,360
124011449,0,0,0,0,0,0,0,0,0,4,4,23,3,33,63,72,137,113,46,9,0,10,16,525
124011450,6,0,0,0,5,0,0,0,0,0,11,43,13,40,60,46,120,296,230,72,26,12,29,987
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,3,7,3,3,8,3,0,0,3,5,41,80,40,145,204,158,328,358,149,35,4,22,49,1572
124011453,3,3,3,0,3,0,0,0,0,3,15,28,6,28,62,60,136,221,96,16,0,0,23,676
124011454,0,3,4,0,5,4,0,0,0,7,26,48,4,46,46,80,177,395,263,73,9,12,41,1194
124011455,0,0,3,0,0,0,0,0,0,3,6,26,0,12,37,28,74,158,96,25,6,0,18,480
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,3,0,3,3,5,0,0,0,7,25,31,17,30,41,46,126,354,226,13,10,6,30,930
124031458,4,0,0,0,3,6,0,0,0,7,25,72,60,103,110,121,144,326,213,66,21,10,57,1303
124031459,3,0,3,0,0,3,0,0,0,3,15,39,38,37,40,24,57,255,229,48,12,12,28,819
124031460,0,0,0,0,0,4,0,0,0,8,15,31,18,4,30,56,63,321,516,193,44,13,50,1339
124031461,0,4,4,0,11,7,0,0,3,11,43,43,40,52,72,111,197,592,304,32,9,6,55,1513
124031462,6,4,3,5,16,0,0,3,0,14,68,89,134,133,195,234,440,790,280,26,9,6,87,2423
124031463,3,0,0,0,0,0,0,0,0,0,6,57,3,17,34,20,35,68,81,26,16,8,13,378
124031464,7,4,10,8,7,3,0,3,3,22,81,115,214,146,204,235,436,762,221,20,15,25,72,2465
124031465,0,0,0,0,4,0,0,0,0,0,4,21,0,3,10,12,26,50,35,20,9,0,5,191
124041466,7,3,0,3,5,8,0,0,0,11,40,67,28,119,137,171,256,544,333,35,9,14,56,1769
124041467,11,7,0,4,10,4,0,0,0,17,58,65,69,161,202,195,271,586,366,52,6,7,69,2049
124041468,0,0,0,0,0,3,0,0,0,0,3,46,0,9,30,24,30,62,61,36,8,9,17,332
124051469,0,0,0,0,0,0,0,0,0,3,3,7,3,3,0,4,16,77,113,19,6,3,18,269
124051470,0,0,3,0,5,4,0,0,0,10,22,33,8,29,27,21,69,340,368,38,6,9,42,990
124051471,8,8,6,14,19,4,0,0,0,28,108,129,190,193,238,223,528,1023,539,29,4,14,120,3230
125011472,4,3,3,9,31,22,18,0,3,23,124,163,121,143,170,115,367,993,1133,414,62,35,167,3883
125011473,0,0,0,0,0,8,9,0,7,4,28,27,0,0,15,22,29,46,387,600,258,136,46,1566
125011474,3,3,4,7,13,24,3,3,3,18,89,135,102,157,135,87,283,687,1048,408,86,42,131,3301
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6
125021476,4,3,0,0,0,3,3,0,0,14,30,72,32,98,52,54,43,136,414,427,170,75,86,1659
125021477,8,3,0,0,3,3,0,0,0,17,60,170,264,202,138,82,98,195,554,256,73,29,84,2145
125021478,5,3,0,6,0,6,5,0,4,14,61,177,275,178,103,47,84,142,407,218,78,64,85,1858
125031479,4,6,3,0,3,4,0,0,3,14,53,150,187,160,138,60,101,284,385,107,15,12,85,1684
125031480,8,6,8,9,0,5,0,0,0,19,64,115,186,188,182,142,287,242,244,37,12,10,70,1715
125031481,6,4,0,0,4,8,0,0,0,17,48,113,102,119,98,64,136,486,581,136,15,15,96,1961
125031482,0,0,0,3,0,6,3,0,0,10,25,49,30,50,62,50,53,151,494,208,52,12,53,1264
125031483,12,7,0,3,7,7,0,0,0,22,88,158,284,248,210,61,133,254,554,72,12,13,107,2106
125031484,0,3,4,3,4,3,3,6,3,16,60,104,155,144,113,75,163,618,583,125,19,18,87,2204
125031485,10,3,0,3,7,14,6,0,0,20,79,137,170,154,151,102,251,998,1049,227,43,36,129,3447
125031486,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
125031487,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,6
125041488,8,7,5,3,8,14,3,0,0,24,96,164,332,204,198,106,164,777,1328,195,31,30,140,3669
125041489,3,3,4,9,13,4,4,3,8,24,90,151,203,146,155,95,249,1011,1335,373,75,60,147,4000
125041490,0,0,0,0,0,0,0,0,0,0,3,15,0,6,3,8,15,15,73,86,40,16,6,283
125041491,3,4,0,3,0,12,3,0,3,8,43,74,121,127,106,54,119,505,1591,284,38,25,79,3123
125041492,5,4,4,12,22,19,10,0,0,27,115,123,147,141,157,143,412,1640,1627,422,83,55,171,5121
125041493,6,5,0,3,3,9,0,0,0,11,49,86,94,130,102,52,84,365,624,131,32,15,69,1784
125041494,0,0,0,0,0,0,0,0,0,4,4,24,6,12,9,5,9,33,103,124,27,0,10,362
126011495,0,0,0,3,3,3,3,3,3,11,32,92,20,35,77,33,39,165,734,476,249,163,92,2175
126011496,0,0,0,0,0,0,0,0,5,6,11,62,25,20,23,21,40,90,220,226,114,126,30,997
126021497,0,0,3,0,5,7,3,3,0,6,30,98,67,101,80,48,65,265,557,361,212,119,88,2061
126021498,0,3,0,3,5,3,3,3,0,3,36,93,142,59,48,28,89,348,393,199,130,153,41,1723
126021499,3,0,0,0,5,0,4,0,0,5,24,62,75,36,24,12,36,67,108,82,51,144,27,724
126021500,4,11,5,4,4,17,7,3,6,16,88,136,153,138,108,79,111,308,1288,495,145,141,135,3237
126021501,0,0,0,3,0,0,0,0,0,9,12,50,70,58,52,24,21,24,94,184,102,80,38,797
126021502,3,0,0,0,8,8,4,0,0,17,49,132,112,108,106,62,151,594,786,475,262,196,106,3090
126021503,4,0,0,4,6,11,4,5,0,22,56,84,66,98,67,68,263,774,842,374,154,93,88,2971
127011504,13,14,5,3,11,12,0,0,5,40,127,248,422,440,280,111,164,378,254,18,3,10,159,2487
127011505,0,0,3,0,5,0,0,0,0,6,14,64,0,27,22,43,96,167,161,97,34,9,31,751
127011506,0,0,0,0,0,0,0,0,0,5,10,56,5,19,34,19,32,73,87,49,24,12,17,427
127011507,0,0,0,0,5,14,0,0,0,8,30,59,44,47,44,47,48,208,667,206,37,17,65,1489
127011508,0,3,0,3,3,7,5,0,0,8,29,38,0,10,23,21,40,92,312,239,40,18,27,860
127021509,3,0,0,4,0,4,0,3,0,12,41,59,93,163,157,83,64,147,249,77,15,6,76,1189
127021510,3,0,0,0,0,9,0,0,0,12,24,34,26,41,38,33,55,124,358,112,23,15,38,897
127021511,10,3,11,17,18,7,0,0,0,7,83,147,84,177,223,300,763,707,261,27,4,24,109,2826
127021512,6,0,5,3,7,10,0,0,3,14,59,97,135,139,117,68,124,286,294,38,5,14,78,1395
127021513,0,5,5,11,8,4,0,0,0,13,54,128,118,174,188,136,263,386,360,52,12,12,91,1920
127021514,0,0,0,0,0,7,0,0,0,0,14,24,23,43,37,16,25,62,178,46,13,3,24,494
