region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
103041079,14,0,87,73,4,62,3,10,0,152,32,0,34,0,0,0,66,41,0,29,0,3,0,73,32,0,17,0,3,0,52,21,0,9,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,6,6,0,20,8,8,0,42,222,10,302,29,74,69,706
104011080,26,4,265,189,55,140,9,18,0,411,140,15,103,0,19,3,280,317,12,132,3,11,3,478,266,4,62,3,7,4,346,64,3,15,0,0,0,82,3,0,3,0,0,0,6,4,0,0,0,0,0,4,8,3,3,0,0,0,14,18,34,17,7,3,0,79,1065,367,580,50,108,39,2209
104011081,12,3,96,36,7,98,5,8,3,157,45,0,56,0,6,3,110,80,0,53,0,5,3,141,68,0,31,0,3,0,102,20,0,5,0,0,0,25,5,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,3,19,0,5,3,33,272,13,413,13,71,73,855
104011082,24,5,173,150,18,101,23,16,0,308,144,8,51,0,8,3,214,296,6,63,9,6,10,390,378,4,66,0,9,0,457,100,0,14,0,4,0,118,26,0,7,3,0,0,36,7,0,4,0,3,0,14,23,0,9,0,7,0,39,16,0,16,0,11,0,43,1179,58,406,106,121,53,1923
104021083,0,3,54,5,7,38,6,4,0,60,26,0,26,0,0,0,52,37,3,46,4,4,0,94,99,0,53,0,0,0,152,58,0,32,0,0,0,90,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,6,0,0,21,245,28,254,26,17,26,596
104021084,22,7,166,197,58,73,17,23,4,372,133,23,57,3,15,3,234,249,29,84,7,24,0,393,365,21,106,8,13,0,513,255,0,52,0,9,3,319,69,0,11,0,3,0,83,10,0,3,0,3,0,16,9,3,8,0,6,0,26,23,39,18,15,11,5,111,1328,417,468,79,138,47,2477
104021085,9,3,122,58,27,57,14,3,3,162,108,5,38,8,4,3,166,180,9,51,5,7,3,255,315,3,70,0,4,4,396,192,4,33,0,6,3,238,28,0,10,0,0,0,38,5,3,3,0,0,0,11,8,0,0,0,0,0,8,19,24,10,3,6,6,68,928,297,324,53,47,45,1694
104021086,0,0,11,3,0,21,0,5,0,29,3,0,17,0,0,0,20,7,0,25,3,0,0,35,26,0,15,0,0,0,41,19,0,6,0,4,0,29,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,70,0,113,3,9,11,206
104021087,5,0,49,29,3,31,0,3,0,66,18,0,22,0,3,0,43,17,0,14,0,0,0,31,4,0,0,3,0,0,7,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,0,0,0,9,81,17,136,3,24,21,282
104021088,0,0,14,4,0,16,0,7,0,27,15,0,14,0,3,0,32,57,0,19,0,6,0,82,118,0,47,0,3,0,168,160,0,30,0,3,0,193,61,3,3,0,3,0,70,10,0,3,0,3,0,16,9,0,3,0,3,0,15,7,0,3,0,4,0,14,441,3,169,0,42,15,670
104021089,27,3,194,106,60,65,6,21,5,263,105,16,56,4,6,0,187,219,46,82,3,10,4,364,377,9,113,3,8,3,513,251,0,49,0,4,0,304,35,0,8,0,0,0,43,9,0,0,0,0,0,9,12,0,0,0,3,0,15,13,25,16,14,6,3,77,1142,367,457,74,92,53,2185
104021090,16,3,57,30,4,19,0,7,0,60,42,3,20,3,0,0,68,72,7,23,0,6,0,108,72,0,29,0,4,0,105,24,0,10,0,3,0,37,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,6,4,3,5,0,0,3,15,263,60,134,3,46,20,526
104021091,29,0,92,58,18,50,6,12,0,144,65,9,36,0,7,3,120,142,11,58,4,12,3,230,227,0,75,0,15,0,317,149,3,37,0,11,0,200,10,0,5,0,3,0,18,3,0,0,0,0,0,3,3,0,0,0,7,0,10,7,0,7,4,14,5,37,682,66,331,24,124,30,1257
105011092,13,3,136,12,21,41,7,14,0,95,0,5,14,0,5,0,24,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,9,12,15,6,48,20,125,151,137,197,50,680
105011093,70,4,180,55,18,15,3,56,0,147,33,0,11,0,8,0,52,42,0,10,0,7,0,59,31,0,3,0,3,0,37,5,0,0,0,3,0,8,0,0,0,0,3,0,3,3,0,0,0,3,0,6,3,3,3,0,3,0,12,8,3,6,3,19,0,39,220,86,108,49,235,38,736
105011094,17,9,173,31,15,35,3,10,0,94,3,0,6,0,0,3,12,3,0,4,0,0,0,7,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,13,0,15,3,35,69,83,173,44,102,58,529
105011095,36,0,203,37,15,42,7,20,0,121,8,11,19,0,6,0,44,8,3,6,0,9,0,26,0,0,5,0,4,0,9,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,4,14,0,17,5,40,88,112,212,36,159,54,661
105011096,28,7,255,37,28,37,23,16,0,141,9,3,10,3,4,0,29,6,0,7,0,4,0,17,0,0,0,0,0,0,0,0,0,4,0,3,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,6,3,13,22,8,43,7,96,85,181,208,150,282,125,1031
105021097,38,6,402,282,35,139,7,38,0,501,112,4,50,0,11,0,177,57,3,33,3,9,0,105,46,0,17,0,7,0,70,17,0,3,0,0,0,20,3,0,0,0,4,0,7,0,0,0,0,3,0,3,7,0,13,0,5,0,25,15,10,39,0,18,0,82,677,106,567,33,220,56,1659
105021098,11,0,110,0,8,8,0,3,0,19,0,3,4,0,0,0,7,0,0,5,0,0,0,5,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,6,0,4,4,0,24,0,32,3,104,66,39,176,42,430
105031099,28,4,259,86,13,73,3,17,0,192,11,4,8,0,0,0,23,9,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,6,19,3,15,3,46,166,83,341,28,116,67,801
105031100,11,3,220,148,44,37,13,10,3,255,132,4,44,3,4,3,190,199,5,64,3,3,0,274,135,9,18,0,3,0,165,40,0,3,0,3,0,46,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,3,0,0,0,0,8,18,19,8,0,5,0,50,746,278,203,31,58,23,1339
105031101,0,0,277,284,46,61,11,4,4,410,151,24,58,0,3,3,239,320,5,82,3,3,3,416,196,4,48,0,5,0,253,84,0,12,0,3,0,99,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,4,0,3,0,16,13,24,16,6,8,8,75,1240,326,340,45,36,36,2023
105031102,5,0,153,120,15,37,8,5,3,188,65,11,21,0,3,0,100,76,5,25,0,3,0,109,54,0,11,0,4,0,69,47,0,10,4,0,0,61,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,7,4,6,0,0,4,21,434,140,148,17,27,22,788
105031103,0,0,18,5,0,10,3,4,0,22,3,0,12,0,0,0,15,8,0,10,0,3,0,21,10,0,5,0,4,0,19,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,3,20,40,0,89,6,23,28,186
105031104,12,0,148,54,3,48,7,9,0,121,11,0,9,0,0,0,20,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,4,0,6,3,10,0,23,136,60,161,24,52,26,459
105031105,16,0,187,95,23,46,6,12,4,186,49,0,22,0,7,0,78,30,3,3,0,3,0,39,6,0,4,0,0,0,10,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,7,0,10,3,14,3,37,249,121,190,26,91,50,727
105031106,31,0,300,136,11,47,4,10,3,211,49,0,18,0,3,0,70,41,0,14,0,3,0,58,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,6,4,7,7,7,10,0,35,334,124,237,78,92,48,913
106011107,8,0,28,16,0,27,0,5,0,48,25,0,21,0,3,0,49,67,0,26,3,3,0,99,154,0,22,0,3,0,179,164,0,16,0,3,0,183,24,0,8,0,0,0,32,8,0,0,0,0,0,8,8,0,5,0,3,0,16,12,0,18,0,8,4,42,481,0,183,3,48,30,745
106011108,5,0,207,190,91,67,6,17,7,378,162,13,53,4,8,3,243,408,7,68,5,4,0,492,343,8,45,5,12,5,418,109,0,13,3,3,0,128,8,0,5,0,0,0,13,0,0,0,0,0,0,0,3,0,5,0,4,3,15,25,26,16,3,6,7,83,1313,400,344,45,71,50,2223
106011109,0,0,19,17,0,17,0,0,0,34,28,0,21,0,3,0,52,45,0,14,0,4,0,63,30,0,11,0,0,0,41,14,0,6,0,0,0,20,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,9,0,5,3,23,152,0,125,0,19,29,325
106011110,8,0,66,49,8,51,0,8,0,116,32,6,27,3,3,0,71,61,0,31,3,0,3,98,38,0,14,0,0,0,52,14,0,5,0,0,0,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,0,12,0,5,0,29,229,36,228,17,45,27,582
106011111,5,0,154,143,39,64,6,11,4,267,96,7,45,0,12,0,160,277,10,68,0,8,0,363,225,0,38,6,0,0,269,42,0,4,0,0,0,46,0,3,3,0,0,0,6,0,0,3,0,0,0,3,3,0,0,0,0,0,3,13,16,8,0,4,4,45,847,243,293,12,46,26,1467
106011112,11,0,146,60,37,18,0,25,0,140,51,24,15,0,33,0,123,154,39,24,0,27,3,247,288,6,47,0,12,0,353,360,0,35,0,5,0,400,65,0,5,3,5,0,78,11,0,0,0,3,0,14,12,0,3,0,0,0,15,27,29,10,0,20,3,89,1036,373,192,11,153,25,1790
106011113,0,0,26,19,0,12,0,7,0,38,19,0,18,0,6,0,43,32,0,12,0,4,0,48,35,0,8,0,0,0,43,19,0,3,0,4,0,26,7,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,0,6,0,5,0,21,164,0,111,0,41,33,349
106021114,20,3,48,44,3,20,0,19,3,89,30,0,13,0,7,0,50,61,0,22,0,6,0,89,73,0,10,0,4,0,87,50,0,10,0,5,0,65,13,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,4,3,4,3,20,294,3,107,3,71,12,490
106021115,12,6,267,204,93,43,9,29,0,378,122,38,52,3,36,0,251,240,45,83,8,25,0,401,608,27,108,0,15,0,758,334,3,46,0,0,0,383,47,0,8,0,0,0,55,4,0,0,0,0,0,4,9,3,3,0,0,0,15,25,39,20,6,5,6,101,1646,646,405,61,133,28,2919
106021116,0,0,8,15,0,5,0,0,0,20,7,0,11,0,0,0,18,18,0,16,0,3,0,37,73,0,10,0,3,0,86,61,0,13,0,0,0,74,22,0,0,0,0,0,22,3,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,7,0,0,0,7,207,0,74,0,6,4,291
106021117,3,0,177,59,75,37,3,4,3,181,47,35,29,6,3,0,120,161,58,58,3,0,0,280,351,16,61,0,8,0,436,394,0,25,0,3,0,422,55,0,5,0,0,0,60,5,0,0,0,0,0,5,3,3,6,0,0,0,12,26,25,11,0,3,0,65,1121,489,281,18,30,26,1965
106021118,0,0,26,7,11,12,3,13,0,46,3,7,8,0,32,0,50,49,4,31,0,16,0,100,106,3,22,0,6,3,140,61,0,7,0,3,0,71,14,0,3,0,0,0,17,3,0,3,0,0,0,6,3,0,0,0,0,0,3,0,3,7,0,0,3,13,249,48,109,3,70,16,495
106031119,9,0,18,9,0,9,0,5,0,23,20,4,12,0,3,0,39,47,3,12,0,6,0,68,117,3,23,0,4,0,147,82,0,18,0,0,0,100,13,0,0,0,0,0,13,11,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,7,0,13,302,10,94,3,37,6,452
106031120,0,0,41,67,4,17,0,4,0,92,62,0,25,3,3,0,93,143,0,31,0,3,3,180,172,0,16,0,0,0,188,82,0,11,0,0,0,93,6,0,3,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,5,9,3,3,3,0,0,18,572,7,125,16,10,9,739
106031121,14,0,105,105,15,59,21,25,0,225,118,9,45,4,50,0,226,297,7,72,0,40,0,416,495,4,86,5,19,0,609,372,0,61,0,5,3,441,69,0,14,0,0,0,83,22,0,6,0,0,0,28,23,0,14,0,6,0,43,29,6,18,19,16,3,91,1551,139,455,95,193,49,2482
106031122,20,3,221,74,92,38,5,70,0,279,87,47,36,0,61,3,234,268,91,57,0,27,0,443,277,9,44,0,4,4,338,73,3,8,0,3,0,87,9,0,3,0,0,0,12,0,0,0,0,0,0,0,4,3,3,0,0,0,10,14,30,5,0,13,3,65,824,667,224,8,205,17,1945
106031123,0,0,11,0,0,7,0,0,0,7,0,0,6,0,0,0,6,10,0,15,0,0,0,25,18,0,4,0,0,0,22,7,0,4,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,3,0,10,45,0,64,0,6,8,123
106031124,8,0,31,35,0,11,3,0,0,49,46,5,17,0,0,0,68,97,0,13,0,0,0,110,109,0,14,0,4,0,127,36,0,3,0,3,0,42,0,0,0,0,0,3,3,0,0,4,0,0,0,4,3,0,0,0,3,0,6,13,0,3,3,0,0,19,354,5,81,13,33,18,504
106031125,8,3,57,14,6,29,8,54,0,111,33,7,26,4,100,0,170,64,8,36,0,28,0,136,146,0,30,0,10,0,186,92,0,12,0,4,0,108,31,0,6,0,0,0,37,3,0,0,0,0,0,3,6,0,0,0,0,0,6,3,0,10,0,8,3,24,401,27,194,27,226,23,898
106041126,7,7,167,119,85,28,14,7,0,253,92,38,24,9,15,3,181,192,12,28,9,14,0,255,203,7,42,3,15,4,274,245,0,30,0,3,0,278,37,0,5,0,5,0,47,3,0,0,3,0,0,6,11,0,3,0,7,0,21,29,24,13,0,10,4,80,986,296,198,65,92,37,1674
106041127,4,0,39,41,6,10,0,5,0,62,19,3,6,0,4,0,32,24,0,9,0,6,0,39,37,0,21,0,0,0,58,20,0,9,0,4,0,33,3,0,0,0,3,0,6,3,0,0,0,3,0,6,0,0,5,0,0,0,5,3,0,7,0,20,0,30,170,12,102,6,104,29,423
106041128,21,3,100,64,23,25,3,19,0,134,48,19,26,0,4,3,100,71,9,27,3,6,0,116,82,3,19,0,3,0,107,31,0,14,0,0,0,45,4,0,0,0,0,0,4,3,0,3,0,3,0,9,0,0,3,0,3,0,6,6,7,9,3,7,3,35,336,117,156,27,82,19,737
106041129,13,3,117,54,5,64,3,12,0,138,31,6,29,3,11,0,80,24,0,33,4,3,0,64,28,0,15,0,6,0,49,16,0,6,0,3,0,25,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,7,5,0,24,0,37,6,72,206,32,299,16,210,111,874
107011130,56,3,524,233,202,112,10,21,0,578,120,73,81,0,16,3,293,273,72,73,6,14,3,441,309,29,108,0,15,0,461,111,7,39,0,8,0,165,15,3,9,0,0,0,27,6,3,0,0,0,0,9,8,10,6,0,3,0,27,15,64,22,5,6,7,119,1206,1249,557,41,142,61,3256
107011131,3,0,179,92,98,46,3,3,5,247,54,34,46,0,0,0,134,128,100,80,3,7,7,325,275,26,103,0,8,7,419,125,4,41,0,0,0,170,18,0,13,0,0,0,31,3,0,0,0,0,0,3,3,0,3,0,3,0,9,14,28,19,6,9,0,76,747,600,407,25,39,38,1856
107011132,0,0,3,0,3,6,3,0,0,12,3,3,6,3,3,0,18,13,4,5,0,0,0,22,70,3,31,0,0,0,104,79,3,14,0,0,0,96,12,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,15,183,19,83,6,3,6,300
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,6,0,178,21,57,15,4,3,0,100,22,33,21,4,0,0,80,74,59,30,0,0,0,163,143,26,42,0,0,3,214,89,3,19,0,0,0,111,30,0,3,0,0,0,33,10,0,0,0,0,0,10,0,3,3,0,0,0,6,5,32,6,10,5,3,61,401,541,169,44,14,18,1187
107021135,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6
107031136,0,0,33,9,17,5,3,0,0,34,15,10,27,0,4,0,56,47,15,29,0,0,0,91,130,6,45,0,5,4,190,160,0,43,0,3,0,206,24,0,8,0,0,0,32,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6,0,5,0,17,397,92,188,9,20,17,723
107031137,0,0,61,24,30,27,0,0,3,84,17,6,22,4,0,0,49,62,16,25,3,0,3,109,120,12,32,0,6,0,170,52,0,26,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,9,8,0,0,0,24,293,180,155,13,6,13,660
107031138,0,4,26,16,6,23,0,0,0,45,26,3,19,0,3,0,51,67,3,24,0,4,0,98,140,3,44,3,4,0,194,140,0,34,0,0,0,174,38,0,5,0,0,0,43,12,0,3,0,4,0,19,8,0,3,0,8,0,19,7,3,3,3,5,0,21,457,35,183,14,31,24,744
107031139,0,0,3,7,4,9,0,0,0,20,12,3,11,0,3,0,29,22,3,19,0,0,0,44,48,0,24,0,0,0,72,78,0,18,0,3,0,99,13,0,8,0,3,0,24,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,7,188,16,100,0,9,3,316
107031140,3,0,20,23,6,11,4,3,0,47,14,0,20,0,3,0,37,31,3,17,0,3,0,54,69,0,31,0,5,0,105,99,0,19,0,4,0,122,30,0,4,0,0,0,34,5,0,3,0,0,0,8,6,0,0,0,0,0,6,8,0,0,11,0,4,23,285,12,133,40,24,16,510
107031141,0,0,38,8,26,8,0,6,3,51,17,6,11,0,4,0,38,55,8,14,0,3,0,80,174,13,45,3,4,0,239,245,3,48,0,0,3,299,111,0,15,0,3,0,129,16,0,3,0,0,0,19,12,0,3,0,0,0,15,11,7,5,3,0,0,26,649,156,169,10,26,18,1028
107031142,0,0,56,43,14,24,4,3,0,88,41,8,24,0,3,0,76,84,4,43,0,3,0,134,169,7,49,0,0,0,225,94,3,18,0,3,0,118,14,0,4,0,3,0,21,0,0,3,0,0,0,3,4,3,0,0,0,0,7,3,3,4,4,0,3,17,466,132,188,15,18,14,833
107031143,25,3,344,133,183,66,11,10,0,403,118,69,59,7,7,0,260,185,168,97,3,12,3,468,357,38,102,3,17,3,520,160,0,35,0,0,3,198,16,0,5,0,0,0,21,0,0,0,0,0,0,0,6,5,4,0,0,0,15,16,75,14,3,5,6,119,1024,1125,429,37,79,29,2723
107041144,10,0,176,106,85,44,5,4,3,247,73,16,31,0,7,0,127,186,39,62,4,3,0,294,333,48,77,3,5,0,466,265,5,51,4,7,0,332,79,0,14,0,0,0,93,20,0,6,3,0,0,29,10,3,0,0,4,0,17,18,41,10,3,3,5,80,1110,627,338,44,55,31,2205
107041145,3,0,259,121,135,48,9,7,0,320,98,64,40,5,3,0,210,259,68,66,3,3,3,402,244,56,74,7,3,0,384,180,10,33,0,0,5,228,21,0,9,0,3,0,33,3,3,0,0,0,0,6,7,0,4,0,0,0,11,7,66,8,0,4,0,85,973,900,329,49,32,25,2308
107041146,16,0,112,98,25,77,6,22,4,232,75,12,37,5,12,0,141,133,17,58,6,16,3,233,159,6,77,0,13,0,255,218,0,60,0,0,5,283,76,0,24,0,0,3,103,19,0,9,0,0,0,28,18,0,25,3,0,4,50,11,11,25,8,3,3,61,833,183,446,48,90,36,1636
107041147,0,0,13,4,5,10,0,0,0,19,4,0,8,3,0,0,15,17,4,9,3,7,0,40,38,4,29,0,3,0,74,85,0,31,0,3,0,119,52,0,4,0,0,0,56,23,0,4,0,0,0,27,7,0,3,0,0,0,10,3,0,4,3,3,0,13,233,30,113,15,19,8,418
107041148,3,0,26,10,0,20,0,0,0,30,16,0,11,0,3,0,30,47,3,24,0,0,0,74,91,0,42,0,0,0,133,171,0,47,0,3,0,221,99,0,24,0,0,6,129,38,0,8,0,0,0,46,27,0,9,0,0,0,36,12,6,11,0,0,0,29,517,33,228,8,12,21,819
107041149,10,3,327,311,111,125,15,12,3,577,314,35,104,6,8,0,467,600,32,173,6,15,5,831,1090,19,192,4,11,7,1323,771,3,143,0,9,5,931,351,0,66,0,3,0,420,134,4,29,0,0,0,167,64,7,15,0,3,0,89,58,62,33,4,10,6,173,3804,994,1013,65,94,82,6052
107041150,8,0,153,38,86,33,5,8,3,173,46,35,19,5,0,3,108,85,24,35,0,8,0,152,213,64,53,0,6,3,339,225,4,53,0,0,0,282,81,0,19,0,0,0,100,18,0,4,0,0,0,22,11,7,4,0,0,0,22,7,41,17,4,7,3,79,738,658,276,33,41,29,1775
108011151,4,0,45,55,0,34,0,6,0,95,37,3,21,0,7,0,68,24,0,15,0,3,0,42,17,0,4,0,0,0,21,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,14,3,6,0,28,153,3,153,6,38,16,369
108011152,10,5,156,209,28,61,28,15,0,341,82,4,39,5,5,0,135,219,8,63,5,6,0,301,315,3,62,0,4,0,384,136,0,23,0,3,0,162,19,0,0,0,0,0,19,9,0,3,0,0,0,12,4,0,4,0,0,0,8,14,6,14,0,5,0,39,1055,129,328,83,51,26,1672
108011153,11,0,38,31,4,44,0,5,0,84,30,0,22,0,3,0,55,56,0,33,0,3,0,92,58,0,15,0,0,0,73,13,0,6,0,0,0,19,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,7,3,0,14,0,3,0,20,203,4,175,3,37,22,444
108011154,19,0,81,155,6,45,9,8,0,223,71,0,28,3,0,0,102,109,4,23,3,4,0,143,101,3,30,0,0,0,134,17,0,4,0,4,0,25,0,0,0,0,0,0,0,3,0,0,0,3,0,6,6,0,4,0,0,0,10,10,3,11,0,5,4,33,491,95,170,29,48,19,852
108021155,22,3,251,208,98,96,40,27,5,474,165,39,57,7,13,3,284,180,14,53,4,6,3,260,64,0,14,0,4,0,82,14,0,3,0,3,0,20,3,3,0,0,0,0,6,3,0,0,0,0,0,3,0,0,8,0,3,0,11,12,20,15,3,3,3,56,707,363,330,111,93,41,1645
108021156,4,0,114,83,3,46,4,7,0,143,57,0,30,0,8,0,95,87,0,32,0,0,3,122,48,0,19,0,0,0,67,18,0,5,0,4,0,27,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,6,5,3,16,0,10,3,37,343,15,254,29,46,48,735
108021157,4,0,75,28,15,26,6,7,0,82,36,6,36,0,0,0,78,68,0,20,0,4,3,95,41,0,15,0,3,0,59,10,4,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,15,209,85,134,14,22,13,477
108021158,18,4,168,134,27,39,3,12,0,215,74,4,31,3,0,3,115,139,16,20,3,3,0,181,137,4,17,0,0,0,158,24,0,5,0,5,0,34,5,0,0,0,3,0,8,0,0,0,0,0,0,0,4,0,0,0,3,0,7,11,11,5,6,0,3,36,572,207,159,56,57,19,1070
108021159,16,3,88,26,3,47,8,3,0,87,38,0,43,0,0,0,81,42,0,23,0,0,0,65,46,0,13,0,0,0,59,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,0,13,184,15,209,34,23,50,515
108021160,5,0,42,106,7,17,0,3,5,138,71,0,22,0,0,0,93,147,3,22,3,0,0,175,101,0,15,0,0,0,116,35,0,3,0,3,0,41,26,0,0,0,0,0,26,0,0,0,0,0,0,0,5,0,3,0,3,0,11,9,0,8,0,5,0,22,522,19,103,8,23,20,695
108031161,4,0,11,0,0,6,0,0,0,6,0,0,5,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,31,0,26,4,61
108041162,19,0,76,103,4,53,0,38,3,201,73,3,50,0,13,0,139,202,0,58,0,7,0,267,256,0,68,3,11,4,342,138,0,25,0,5,0,168,12,0,8,0,0,0,20,0,0,0,0,3,0,3,11,3,0,0,0,0,14,9,3,17,4,8,3,44,822,51,337,21,129,30,1390
108041163,11,3,148,272,47,84,12,10,0,425,186,13,63,0,14,0,276,412,10,102,5,11,3,543,590,3,154,4,10,0,761,489,0,82,0,6,0,577,116,0,14,0,3,0,133,19,0,0,0,0,0,19,20,0,8,0,0,0,28,25,10,31,4,18,7,95,2170,231,608,47,98,59,3213
