region_id,C01_Aus_BP_B_OS,C01_Aus_Fa_O_B_OS,C01_Aus_Mo_O_B_OS,C01_Aus_BP_B_Aus,C01_Aus_Bplace_NS,C01_Aus_Tot_resp,C01_Aus_Ab_BP_B_OS,C01_Aus_Ab_Fa_O_B_OS,C01_Aus_Ab_Mo_O_B_OS,C01_Aus_Ab_BP_B_Aus,C01_Aus_Abor_Bplace_NS,C01_Aus_Abor_Tot_respons,C01_Chi_BP_B_OS,C01_Chi_Fa_O_B_OS,C01_Chi_Mo_O_B_OS,C01_Chi_BP_B_Aus,C01_Chi_Bplace_NS,C01_Chi_Tot_resp,C01_Cro_BP_B_OS,C01_Cro_Fa_O_B_OS,C01_Cro_Mo_O_B_OS,C01_Cro_BP_B_Aus,C01_Cro_Bplace_NS,C01_Cro_Tot_resp,C01_Dut_BP_B_OS,C01_Dut_Fa_O_B_OS,C01_Dut_Mo_O_B_OS,C01_Dut_BP_B_Aus,C01_Dut_Bplace_NS,C01_Dut_Tot_resp,C01_Eng_BP_B_OS,C01_Eng_Fa_O_B_OS,C01_Eng_Mo_O_B_OS,C01_Eng_BP_B_Aus,C01_Eng_Bplace_NS,C01_Eng_Tot_resp,C01_Fil_BP_B_OS,C01_Fil_Fa_O_B_OS,C01_Fil_Mo_O_B_OS,C01_Fil_BP_B_Aus,C01_Fil_Bplace_NS,C01_Fil_Tot_resp,C01_Fre_BP_B_OS,C01_Fre_Fa_O_B_OS,C01_Fre_Mo_O_B_OS,C01_Fre_BP_B_Aus,C01_Fre_Bplace_NS,C01_Fre_Tot_resp,C01_Ger_BP_B_OS,C01_Ger_Fa_O_B_OS,C01_Ger_Mo_O_B_OS,C01_Ger_BP_B_Aus,C01_Ger_Bplace_NS,C01_Ger_Tot_resp,C01_Gre_BP_B_OS,C01_Gre_Fa_O_B_OS,C01_Gre_Mo_O_B_OS,C01_Gre_BP_B_Aus,C01_Gre_Bplace_NS,C01_Gre_Tot_resp,C01_Hun_BP_B_OS,C01_Hun_Fa_O_B_OS,C01_Hun_Mo_O_B_OS,C01_Hun_BP_B_Aus,C01_Hun_Bplace_NS,C01_Hun_Tot_resp,C01_Ind_BP_B_OS,C01_Ind_Fa_O_B_OS,C01_Ind_Mo_O_B_OS,C01_Ind_BP_B_Aus,C01_Ind_Bplace_NS,C01_Ind_Tot_resp,C01_Iri_BP_B_OS,C01_Iri_Fa_O_B_OS,C01_Iri_Mo_O_B_OS,C01_Iri_BP_B_Aus,C01_Iri_Bplace_NS,C01_Iri_Tot_resp,C01_Ita_BP_B_OS,C01_Ita_Fa_O_B_OS,C01_Ita_Mo_O_B_OS,C01_Ita_BP_B_Aus,C01_Ita_Bplace_NS,C01_Ita_Tot_resp,C01_Kor_BP_B_OS,C01_Kor_Fa_O_B_OS,C01_Kor_Mo_O_B_OS,C01_Kor_BP_B_Aus,C01_Kor_Bplace_NS,C01_Kor_Tot_resp,C01_Leb_BP_B_OS,C01_Leb_Fa_O_B_OS,C01_Leb_Mo_O_B_OS,C01_Leb_BP_B_Aus,C01_Leb_Bplace_NS,C01_Leb_Tot_resp,C01_Mac_BP_B_OS,C01_Mac_Fa_O_B_OS,C01_Mac_Mo_O_B_OS,C01_Mac_BP_B_Aus,C01_Mac_Bplace_NS,C01_Mac_Tot_resp,C01_Mal_BP_B_OS,C01_Mal_Fa_O_B_OS,C01_Mal_Mo_O_B_OS,C01_Mal_BP_B_Aus,C01_Mal_Bplace_NS,C01_Mal_Tot_resp,C01_Mao_BP_B_OS,C01_Mao_Fa_O_B_OS,C01_Mao_Mo_O_B_OS,C01_Mao_BP_B_Aus,C01_Mao_Bplace_NS,C01_Mao_Tot_resp,C01_NZ_BP_B_OS,C01_NZ_Fa_O_B_OS,C01_NZ_Mo_O_B_OS,C01_NZ_BP_B_Aus,C01_NZ_Bplace_NS,C01_NZ_Tot_resp,C01_Pol_BP_B_OS,C01_Pol_Fa_O_B_OS,C01_Pol_Mo_O_B_OS,C01_Pol_BP_B_Aus,C01_Pol_Bplace_NS,C01_Pol_Tot_resp,C01_Rus_BP_B_OS,C01_Rus_Fa_O_B_OS,C01_Rus_Mo_O_B_OS,C01_Rus_BP_B_Aus,C01_Rus_Birthplac_ns,C01_Rus_Tot_resp,C01_Sco_BP_B_OS,C01_Sco_Fa_O_B_OS,C01_Sco_Mo_O_B_OS,C01_Sco_BP_B_Aus,C01_Sco_Birthplac_ns,C01_Sco_Tot_resp,C01_Ser_BP_B_OS,C01_Ser_Fa_O_B_OS,C01_Ser_Mo_O_B_OS,C01_Ser_BP_B_Aus,C01_Ser_Bplace_NS,C01_Ser_Tot_resp,C01_Sinh_BP_B_OS,C01_Sinh_Fa_O_B_OS,C01_Sinh_Mo_O_B_OS,C01_Sinh_BP_B_Aus,C01_Sinh_Bplace_NS,C01_Sinh_Tot_resp,C01_SAf_BP_B_OS,C01_SAf_Fa_O_B_OS,C01_SAf_Mo_O_B_OS,C01_SAf_BP_B_Aus,C01_SAf_Bplace_NS,C01_SAf_Tot_resp,C01_Span_BP_B_OS,C01_Span_Fa_O_B_OS,C01_Span_Mo_O_B_OS,C01_Span_BP_B_Aus,C01_Span_Bplace_NS,C01_Span_Tot_resp,C01_Turk_BP_B_OS,C01_Turk_Fa_O_B_OS,C01_Turk_Mo_O_B_OS,C01_Turk_BP_B_Aus,C01_Turk_Bplace_NS,C01_Turk_Tot_resp,C01_Viet_BP_B_OS,C01_Viet_Fa_O_B_OS,C01_Viet_Mo_O_B_OS,C01_Viet_BP_B_Aus,C01_Viet_Bplace_NS,C01_Viet_Tot_resp,C01_Wel_BP_B_OS,C01_Wel_Fa_O_B_OS,C01_Wel_Mo_O_B_OS,C01_Wel_BP_B_Aus,C01_Wel_Bplace_NS,C01_Wel_Tot_resp,C01_Oth_BP_B_OS,C01_Oth_Fa_O_B_OS,C01_Oth_Mo_O_B_OS,C01_Oth_BP_B_Aus,C01_Oth_Bplace_NS,C01_Oth_Tot_resp,C01_Anc_ns_BP_B_OS,C01_Anc_ns_Fa_O_B_OS,C01_Anc_ns_Mo_O_B_OS,C01_Anc_ns_BP_B_Aus,C01_Anc_ns_Bplace_NS,C01_Anc_NS_T_resp,C01_Tot_res_Bo_par_bo_os,C01_Tot_res_Fa_onl_bo_os,C01_Tot_res_Mo_onl_bo_os,C01_Tot_res_Bo_pa_bo_Aus,C01_Tot_resp_Bplace_ns,C01_Tot_resp_Tot_resp,C01_T_P_BP_B_OS,C01_T_P_Fa_only_bor_os
104011081,40,391,256,6302,204,7193,3,0,0,158,0,161,9,3,8,31,0,51,0,0,0,0,0,0,93,26,17,32,3,171,640,369,298,3756,130,5193,18,0,10,0,0,28,12,6,3,29,4,54,95,40,21,340,14,510,8,4,0,23,0,35,13,5,0,3,0,21,22,0,0,12,0,34,90,90,61,1226,32,1499,29,13,7,64,3,116,3,0,0,3,0,6,6,3,0,5,0,14,0,0,3,0,0,3,9,0,4,10,3,26,14,8,0,6,0,28,32,15,3,12,5,67,17,4,3,6,0,30,5,0,3,0,0,8,81,35,30,224,5,375,3,0,3,3,0,9,0,0,0,3,0,3,7,3,0,0,0,10,13,3,0,8,0,24,3,3,0,0,0,6,3,3,0,0,0,6,18,0,4,23,0,45,156,30,25,103,3,317,25,26,13,483,401,948,1467,1080,772,12865,807,16991,1256,728
104011082,42,370,284,5934,215,6845,0,3,0,191,7,201,37,6,4,29,3,79,3,0,0,3,0,6,100,18,6,23,0,147,784,468,294,4163,160,5869,27,0,10,0,0,37,18,6,0,19,0,43,74,36,19,355,9,493,15,16,3,19,4,57,5,0,3,0,3,11,10,0,0,6,0,16,117,92,71,1446,28,1754,42,22,3,73,3,143,3,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,17,3,0,3,0,23,10,3,3,10,0,26,27,7,10,7,0,51,16,3,0,8,0,27,5,0,0,3,3,11,83,53,34,256,10,436,5,4,0,3,0,12,3,0,0,0,0,3,11,0,0,3,0,14,5,0,0,11,3,19,0,0,0,0,0,0,3,0,0,0,0,3,17,3,5,20,3,48,144,49,22,89,9,313,40,34,20,555,333,982,1663,1196,791,13232,793,17675,1470,846
104021083,21,201,140,1840,59,2261,0,0,0,12,3,15,12,7,0,12,0,31,0,0,0,0,0,0,55,6,6,19,0,86,389,191,163,1347,52,2142,3,0,0,0,0,3,9,0,7,8,3,27,78,16,24,108,7,233,4,6,0,5,3,18,6,3,3,9,0,21,0,0,0,0,0,0,78,70,62,620,27,857,21,12,0,49,0,82,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,4,3,0,0,0,7,6,4,5,0,3,18,22,8,6,3,3,42,18,4,0,3,0,25,8,0,0,0,0,8,45,18,17,95,0,175,4,0,0,0,0,4,0,0,0,3,0,3,18,0,0,0,0,18,8,0,6,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,20,0,36,89,27,18,29,4,167,23,6,8,126,121,284,940,585,465,4312,285,6587,785,369
104021084,56,435,289,5886,281,6947,0,3,0,116,9,128,56,4,8,26,4,98,4,7,0,3,0,14,125,45,13,30,5,218,898,511,284,4150,185,6028,27,0,3,0,3,33,15,0,3,27,0,45,124,37,23,319,17,520,22,13,3,20,0,58,19,3,4,3,0,29,89,6,4,6,6,111,140,116,84,1310,46,1696,132,49,7,109,5,302,12,0,0,0,3,15,6,6,0,10,0,22,0,0,0,0,0,0,26,5,4,10,0,45,20,3,3,4,0,30,40,12,14,17,0,83,30,10,0,6,3,49,8,0,0,3,0,11,112,40,17,201,6,376,8,4,4,3,3,22,3,0,0,0,0,3,17,0,0,0,3,20,17,0,6,10,7,40,3,0,3,0,0,6,14,0,0,0,0,14,19,5,3,19,0,46,240,48,43,90,20,441,65,27,26,393,425,936,2347,1389,848,12771,1031,18386,2048,951
104021085,28,231,181,3298,114,3852,0,3,0,13,3,19,37,7,7,32,3,86,11,3,0,0,0,14,65,15,7,18,3,108,540,261,182,2219,92,3294,22,3,6,0,0,31,12,6,3,28,3,52,72,20,17,221,6,336,11,4,3,8,0,26,6,0,0,0,0,6,37,0,0,3,3,43,79,69,54,797,25,1024,78,21,3,71,5,178,3,0,0,0,0,3,12,0,0,13,0,25,0,0,0,0,0,0,11,3,3,5,0,22,21,3,3,6,3,36,28,0,7,4,0,39,15,3,0,9,0,27,3,3,0,0,0,6,59,34,16,135,0,244,5,3,0,5,0,13,3,0,0,0,0,3,8,0,0,0,0,8,7,0,0,6,0,13,4,0,0,0,0,4,10,0,0,0,0,10,7,3,0,19,0,29,166,29,22,69,17,303,33,19,9,261,387,709,1393,743,523,7240,664,10563,1238,501
104021086,11,114,82,1299,43,1549,0,0,0,4,4,8,3,3,0,11,0,17,9,0,0,0,0,9,40,14,3,3,0,60,192,102,84,945,54,1377,3,0,3,0,0,6,5,0,0,0,0,5,67,14,7,89,3,180,3,5,3,16,4,31,3,0,0,0,0,3,4,0,3,0,0,7,27,33,12,346,8,426,11,8,3,25,0,47,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,4,0,0,13,5,4,0,0,0,9,14,4,3,0,0,21,12,0,0,4,0,16,3,0,0,3,0,6,21,7,4,58,0,90,6,0,0,0,0,6,0,0,0,0,0,0,10,3,0,0,0,13,0,0,4,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,0,23,49,16,18,21,3,107,14,6,7,138,71,236,532,336,240,2974,193,4275,455,219
104021087,8,102,71,1307,54,1542,0,0,0,3,0,3,3,0,0,3,0,6,0,0,0,0,0,0,13,0,3,3,0,19,151,109,71,940,45,1316,5,0,0,0,0,5,6,3,0,7,0,16,34,15,3,65,4,121,3,3,0,5,0,11,5,0,0,4,0,9,6,0,0,0,0,6,38,32,18,301,7,396,9,3,0,20,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,13,3,5,4,0,25,5,0,0,4,0,9,0,0,0,9,0,9,13,12,6,47,0,78,4,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,15,38,11,4,18,3,74,5,8,4,92,86,195,378,301,185,2848,199,3911,327,204
104021088,29,277,205,2657,86,3254,0,0,0,4,0,4,20,4,6,17,0,47,5,3,0,0,0,8,68,12,13,20,3,116,542,271,195,2023,85,3116,14,0,4,0,0,18,25,4,0,13,0,42,88,20,19,158,7,292,14,3,0,11,3,31,8,3,0,0,0,11,50,3,0,0,0,53,76,54,39,743,22,934,39,22,3,60,6,130,7,0,0,3,0,10,4,0,3,3,0,10,0,0,0,0,0,0,7,0,6,3,0,16,6,3,3,0,0,12,42,11,8,6,4,71,28,3,3,3,3,40,11,0,5,7,0,23,74,19,18,145,5,261,3,0,0,0,0,3,0,3,0,0,0,3,17,0,0,3,0,20,7,4,0,3,0,14,0,0,0,0,0,0,3,0,0,0,0,3,22,3,3,9,3,40,147,29,22,44,11,253,30,16,15,187,131,379,1386,767,570,6122,369,9214,1202,515
104021089,63,578,396,7345,243,8625,0,0,3,33,7,43,26,9,5,27,3,70,12,0,0,3,6,21,117,27,14,31,3,192,1051,569,408,4634,171,6833,37,0,3,0,4,44,18,7,5,33,0,63,141,50,23,369,18,601,9,8,3,22,3,45,21,4,3,0,0,28,29,5,0,9,0,43,152,145,72,1460,46,1875,99,38,16,140,5,298,7,0,3,0,0,10,5,10,0,7,3,25,3,0,0,3,0,6,20,10,5,20,0,55,22,3,4,7,7,43,55,31,12,13,3,114,44,3,3,11,0,61,14,0,3,3,0,20,156,60,41,236,8,501,9,5,4,3,0,21,0,0,0,0,0,0,17,5,3,0,0,25,12,0,0,6,0,18,0,0,0,0,0,0,6,0,0,0,0,6,29,3,3,17,0,52,228,68,48,92,19,455,45,35,26,497,283,886,2447,1673,1106,15021,832,21079,2120,1138
104021090,16,149,117,1975,84,2341,0,0,0,9,0,9,6,0,3,3,0,12,3,0,0,0,0,3,39,11,7,18,3,78,288,168,123,1409,56,2044,7,0,4,0,0,11,4,3,4,16,4,31,26,8,8,96,0,138,0,8,0,12,0,20,5,0,0,0,0,5,3,0,0,3,0,6,49,40,22,466,8,585,7,9,4,26,0,46,0,0,0,0,0,0,0,3,3,5,3,14,0,0,0,0,0,0,0,3,3,14,0,20,0,3,0,3,0,6,10,4,3,4,0,21,5,3,0,3,0,11,4,0,0,0,0,4,29,12,9,85,4,139,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,13,0,22,36,9,11,38,6,100,13,10,8,135,106,272,565,446,332,4336,274,5953,489,299
104021091,46,298,250,3859,150,4603,0,0,0,24,0,24,12,3,8,17,3,43,0,3,0,0,0,3,84,25,5,17,6,137,672,337,278,2688,119,4094,14,0,11,0,3,28,12,3,3,27,0,45,76,15,21,191,7,310,14,8,0,9,0,31,13,0,0,0,0,13,363,39,47,4,18,471,74,85,74,859,16,1108,35,18,6,48,3,110,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,18,6,3,15,0,42,10,0,3,3,3,19,33,9,6,3,0,51,12,3,3,5,0,23,3,3,0,0,0,6,80,30,17,184,6,317,5,3,0,7,0,15,0,0,0,0,0,0,5,3,3,0,0,11,7,7,0,8,0,22,0,3,0,0,0,3,0,0,0,0,0,0,13,3,8,13,0,37,163,28,31,88,6,316,53,24,16,304,215,612,1825,956,793,8373,555,12502,1678,650
105011092,7,68,61,2422,120,2678,0,6,4,438,8,456,8,3,0,11,0,22,0,0,0,0,0,0,11,4,0,7,0,22,86,69,60,1208,72,1495,8,0,0,0,0,8,3,0,0,6,0,9,23,13,19,114,3,172,4,0,0,4,0,8,3,0,0,0,3,6,5,0,0,0,0,5,28,17,30,430,19,524,10,5,0,17,3,35,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,11,3,0,0,0,14,5,0,0,0,0,5,5,0,0,0,0,5,13,11,0,69,3,96,3,0,0,0,0,3,0,0,0,3,0,3,3,0,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,3,3,5,0,16,55,14,10,45,14,138,11,0,4,307,275,597,323,216,194,5089,520,6342,270,148
105011093,13,90,76,2326,70,2575,0,3,0,157,0,160,11,0,0,6,0,17,5,3,0,0,0,8,19,0,6,8,0,33,129,86,79,1405,50,1749,22,0,3,0,3,28,3,3,0,9,0,15,21,12,7,104,0,144,0,0,4,3,0,7,0,0,0,0,0,0,4,0,0,0,0,4,39,26,13,476,21,575,17,7,5,37,0,66,0,0,0,0,0,0,4,0,0,3,0,7,0,0,3,0,0,3,3,0,0,0,0,3,13,0,3,0,3,19,17,0,3,6,0,26,8,3,0,0,0,11,0,3,0,3,0,6,19,12,17,50,0,98,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10,0,18,28,8,8,35,3,82,13,7,3,231,178,432,406,263,235,4869,328,6101,342,180
105011094,4,52,44,2475,108,2683,0,0,0,43,0,43,3,0,3,8,4,18,3,0,0,0,0,3,0,0,0,3,0,3,61,64,37,1328,58,1548,0,0,0,0,0,0,0,0,0,7,4,11,31,8,11,81,3,134,8,3,0,6,0,17,0,0,0,0,0,0,4,0,0,3,0,7,11,12,12,419,7,461,16,5,0,24,3,48,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,7,0,17,0,0,0,3,0,3,9,11,4,59,0,83,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,11,16,4,3,24,3,50,3,5,0,234,92,334,186,170,114,4744,282,5496,174,115
105011095,9,81,78,3096,110,3374,0,0,0,10,0,10,6,0,0,13,0,19,0,0,0,0,0,0,13,6,6,5,0,30,112,74,62,1774,57,2079,0,0,0,0,0,0,3,0,0,3,0,6,12,5,4,95,4,120,0,0,3,3,0,6,4,0,0,0,0,4,0,0,0,3,0,3,24,18,18,536,13,609,0,3,0,13,0,16,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,3,3,0,0,0,6,4,4,0,3,0,11,12,4,5,0,0,21,7,3,0,3,0,13,3,0,0,0,0,3,12,6,8,76,0,102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,15,21,4,12,17,3,57,5,8,6,245,109,373,261,219,202,5916,296,6894,214,166
105011096,26,139,114,3543,193,4015,0,10,0,362,16,388,37,0,3,16,0,56,67,3,3,3,0,76,38,6,3,14,3,64,276,127,98,1795,114,2410,22,0,0,0,5,27,11,7,0,15,3,36,89,15,9,153,9,275,11,3,0,12,0,26,35,5,3,7,0,50,15,3,0,3,0,21,68,29,21,535,30,683,23,4,0,35,0,62,0,0,0,0,0,0,3,3,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,24,3,5,4,3,39,25,0,3,6,0,34,15,0,5,0,0,20,5,0,0,3,0,8,30,20,9,88,0,147,103,3,3,0,3,112,0,0,0,0,0,0,3,0,0,3,0,6,5,0,0,3,0,8,4,3,0,0,0,7,3,0,0,0,0,3,3,3,3,8,3,20,250,19,18,49,9,345,44,8,3,289,648,992,1242,413,303,6946,1039,9943,1110,283
105021097,41,417,221,9662,395,10736,0,3,4,51,3,61,25,3,3,29,3,63,23,0,3,8,3,37,39,14,10,17,0,80,382,359,199,5319,245,6504,37,3,10,3,0,53,9,3,0,24,0,36,69,38,18,646,14,785,59,18,0,41,3,121,6,0,0,0,0,6,17,4,3,15,0,39,48,73,49,1399,55,1624,191,59,15,205,12,482,4,0,0,3,0,7,4,3,3,16,0,26,0,0,0,0,0,0,89,35,15,80,8,227,5,14,0,3,0,22,19,7,8,6,0,40,25,5,0,11,4,45,4,3,0,0,0,7,71,34,18,261,6,390,44,16,0,17,0,77,10,3,0,0,0,13,10,0,3,3,3,19,3,0,0,4,0,7,3,0,0,0,0,3,0,0,0,0,0,0,4,4,0,34,0,42,113,36,10,116,16,291,50,42,15,814,822,1743,1404,1196,607,18787,1592,23586,1254,844
105021098,5,50,40,1521,65,1681,0,0,3,269,14,286,3,0,0,9,0,12,0,0,0,0,0,0,9,3,3,5,3,23,105,51,46,929,25,1156,3,0,3,0,0,6,0,0,0,5,0,5,26,5,6,106,5,148,5,3,0,0,0,8,3,3,0,0,0,6,0,0,0,0,0,0,17,15,5,287,5,329,10,7,0,13,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,10,3,0,0,0,0,3,5,3,3,0,0,11,6,0,0,3,0,9,0,0,0,0,0,0,9,7,4,46,3,69,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,20,4,0,26,6,56,4,0,3,103,319,429,243,154,116,3329,445,4287,205,100
105031099,17,171,138,3980,155,4461,0,6,0,16,0,22,24,3,9,36,6,78,3,0,0,0,0,3,43,4,8,13,0,68,290,160,134,2517,112,3213,8,0,7,0,0,15,8,3,0,15,3,29,62,24,9,183,8,286,9,3,0,8,0,20,9,0,3,7,0,19,9,0,3,0,0,12,39,31,32,752,24,878,13,9,3,31,3,59,0,0,0,0,3,3,5,3,0,6,0,14,0,0,0,0,0,0,8,4,0,5,0,17,0,5,0,3,0,8,9,7,4,9,0,29,12,5,0,3,0,20,5,0,3,4,0,12,34,26,9,127,3,199,5,3,0,0,0,8,4,0,0,0,0,4,4,0,0,0,0,4,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,7,0,26,51,18,12,55,3,139,10,4,6,316,399,735,702,495,380,8093,719,10389,622,335
105031100,14,216,152,5402,156,5940,3,0,0,70,0,73,24,0,7,10,0,41,3,3,0,0,0,6,36,21,8,29,6,100,243,197,123,3153,127,3843,17,0,3,0,0,20,6,8,0,13,0,27,38,14,14,182,6,254,11,9,0,17,0,37,7,0,0,0,0,7,35,0,3,3,0,41,55,52,26,1009,21,1163,44,21,5,80,0,150,0,0,0,0,0,0,15,0,0,13,0,28,0,0,0,0,0,0,7,0,4,6,0,17,15,3,0,4,0,22,17,6,5,3,0,31,27,3,4,11,0,45,3,3,0,0,0,6,27,31,14,165,0,237,3,0,0,3,0,6,10,0,3,0,0,13,0,0,0,3,0,3,11,3,0,4,3,21,7,3,5,0,0,15,0,0,0,0,0,0,3,4,3,15,0,25,83,20,10,37,3,153,26,13,0,417,378,834,790,630,389,10649,700,13158,698,417
105031101,30,313,202,6756,194,7495,0,3,0,28,3,34,62,6,3,39,0,110,7,3,0,3,0,13,48,27,17,33,0,125,381,291,202,4485,134,5493,14,0,9,0,0,23,8,0,3,23,0,34,38,31,15,317,8,409,58,9,13,37,3,120,7,3,0,0,0,10,22,3,0,3,0,28,81,70,50,1594,38,1833,40,25,4,108,0,177,0,0,0,0,0,0,31,8,3,9,3,54,0,0,0,0,0,0,6,5,0,0,0,11,15,3,0,6,0,24,21,20,6,10,0,57,20,5,0,6,0,31,4,3,0,0,0,7,43,31,20,214,3,311,9,5,0,3,0,17,8,0,0,0,0,8,9,0,3,3,0,15,4,0,4,9,0,17,7,0,0,0,3,10,5,0,0,0,0,5,7,5,0,21,3,36,120,25,8,78,13,244,17,12,10,526,426,991,1122,906,572,14311,831,17742,993,609
105031102,10,129,86,3534,186,3945,0,0,0,51,3,54,30,0,3,19,0,52,3,0,0,0,0,3,29,4,9,12,3,57,157,127,76,2040,101,2501,8,0,0,0,0,8,7,0,0,16,3,26,24,15,8,136,0,183,3,4,0,7,0,14,3,0,0,0,0,3,3,0,0,0,3,6,25,38,10,557,15,645,21,3,3,40,5,72,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,5,4,0,3,0,12,16,0,3,4,0,23,22,6,3,0,0,31,9,0,0,3,0,12,4,0,3,6,0,13,21,20,7,98,3,149,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,3,0,11,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,57,14,9,36,3,119,3,16,5,367,244,635,487,380,225,6939,569,8600,431,273
105031103,5,98,70,2060,82,2315,0,3,0,9,0,12,3,4,0,9,0,16,0,0,0,0,0,0,17,3,4,6,3,33,122,88,75,1314,41,1640,3,0,4,0,0,7,3,0,3,10,0,16,27,3,4,94,0,128,6,3,0,3,0,12,0,0,0,3,0,3,0,0,0,0,0,0,17,20,12,473,11,533,8,4,4,13,0,29,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,0,7,9,5,0,10,0,24,3,3,0,3,0,9,5,0,0,0,0,5,5,4,0,0,0,9,0,0,0,0,0,0,24,12,8,69,3,116,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,0,16,33,4,4,23,0,64,7,5,5,151,93,261,312,268,196,4260,233,5269,269,179
105031104,11,57,59,2433,86,2646,0,0,0,38,0,38,8,0,0,8,0,16,0,0,0,0,0,0,21,0,3,0,0,24,103,78,46,1169,46,1442,6,0,0,0,0,6,3,0,0,6,4,13,10,3,3,113,0,129,7,0,0,4,0,11,0,3,0,0,0,3,3,0,0,0,0,3,16,16,10,359,21,422,82,5,3,20,0,110,3,0,0,0,0,3,0,4,0,3,0,7,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,3,3,13,4,0,3,3,0,10,3,0,3,3,0,9,0,0,0,0,0,0,19,12,3,53,7,94,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,9,15,6,0,17,0,38,9,5,3,161,139,317,339,192,136,4402,306,5375,304,144
105031105,10,142,98,3276,158,3684,0,0,0,35,0,35,7,0,0,10,0,17,7,0,0,0,0,7,21,0,4,8,0,33,121,155,77,1988,69,2410,3,0,3,0,0,6,0,0,0,8,0,8,27,13,8,145,6,199,4,3,0,6,0,13,0,0,0,0,0,0,3,0,0,0,0,3,22,39,17,581,20,679,16,5,0,30,0,51,0,0,0,0,0,0,3,0,3,6,0,12,0,0,0,0,0,0,8,3,0,5,0,16,10,4,6,8,0,28,10,0,3,4,0,17,5,0,0,3,0,8,5,0,0,0,0,5,19,10,8,91,8,136,5,0,0,0,0,5,0,0,0,0,0,0,12,3,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,15,38,7,7,41,3,96,16,15,15,266,132,444,379,399,249,6522,396,7945,331,273
105031106,16,156,117,4189,129,4607,0,3,3,102,12,120,22,3,7,50,0,82,0,0,0,0,0,0,50,8,3,30,0,91,202,159,113,2339,110,2923,11,0,0,4,0,15,3,0,0,21,3,27,34,10,8,136,3,191,5,5,0,13,3,26,12,0,0,3,0,15,3,0,0,0,0,3,28,34,24,692,32,810,13,4,5,54,3,79,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,3,0,7,14,7,4,4,0,29,5,3,0,4,0,12,3,0,3,3,0,9,24,15,8,98,9,154,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,4,0,10,0,0,0,0,0,0,4,0,0,0,0,4,7,3,3,7,0,20,63,7,3,40,4,117,11,7,11,305,348,682,552,424,315,8101,656,10048,494,301
