region_id,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_199,C11_CF_1A1NW_200_399,C11_CF_1A1NW_400_599,C11_CF_1A1NW_600_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_199,C11_CF_BA_200_399,C11_CF_BA_400_599,C11_CF_BA_600_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_199,C11_CF_BNW_200_399,C11_CF_BNW_400_599,C11_CF_BNW_600_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_N,C11_CF_LFns_1_199,C11_CF_LFns_200_399,C11_CF_LFns_400_599,C11_CF_LFns_600_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_more,C11_CF_LFns_Ns,C11_CF_LFns_T,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_199,C11_C_f_c_T_Fi_200_399,C11_C_f_c_T_Fi_400_599,C11_C_f_c_T_Fi_600_799,C11_C_f_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_199,C11_1PF_F_200_399,C11_1PF_F_400_599,C11_1PF_F_600_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_199,C11_1PF_P_200_399,C11_1PF_P_400_599,C11_1PF_P_600_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_199,C11_1PF_A_200_399,C11_1PF_A_400_599,C11_1PF_A_600_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_199,C11_1PF_U_200_399,C11_1PF_U_400_599,C11_1PF_U_600_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_199,C11_1PF_N_lf_Fi_200_399,C11_1PF_N_lf_Fi_400_599,C11_1PF_N_lf_Fi_600_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_199,C11_1PF_LFns_200_399,C11_1PF_LFns_400_599,C11_1PF_LFns_600_799,C11_1PF_LFns_800_999,C11_1PF_lf_ns_Fi_1000_1499,C11_1PF_lf_ns_Fi_1500_1999,C11_1PF_lf_ns_Fi_2000_2499,C11_1PF_lf_ns_Fi_2500_2999,C11_1PF_LFns_3000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_199,C11_1PF_TFI_200_399,C11_1PF_TFI_400_599,C11_1PF_TFI_600_799,C11_1PF_TFI_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_TFI_3000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_199,C11_TFI_200_399,C11_TFI_400_599,C11_TFI_600_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_more,C11_TFI_Ns,C11_T_T
101021011,40,0,0,0,3,0,0,0,9,0,3,3,4,22,0,0,0,0,0,0,3,3,5,3,18,0,32,3,0,3,0,3,3,14,12,3,10,7,10,68,0,0,0,0,0,0,0,0,0,0,0,115,115,9,6,7,12,22,32,162,231,261,244,739,309,2034,0,0,0,0,7,13,44,25,12,19,9,27,156,3,0,5,8,16,5,14,4,6,0,0,0,61,0,0,0,0,0,3,3,3,3,3,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,12,9,6,6,3,5,3,3,9,83,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,25,20,32,27,67,35,26,25,12,42,321,22,19,41,105,128,170,416,449,480,413,1143,472,3858
101021012,41,0,0,0,0,0,0,3,6,0,4,3,5,21,0,0,0,0,0,0,3,0,3,3,13,3,25,0,0,0,6,5,0,9,7,4,3,3,4,41,3,0,0,0,0,0,0,0,0,0,0,132,135,9,0,0,6,26,16,131,203,249,282,841,235,1998,0,0,0,0,11,11,48,52,13,37,25,26,223,0,0,7,14,8,10,16,6,4,3,0,5,73,0,0,0,4,0,0,6,5,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,5,6,6,20,8,10,7,14,5,7,3,0,11,97,0,0,0,0,0,3,0,3,0,0,0,3,9,6,6,32,26,29,31,84,71,24,43,25,45,422,15,6,32,92,104,91,304,391,420,459,1173,358,3445
101031013,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,3,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,12,3,3,0,9,17,23,55,48,28,14,8,32,240,0,0,0,0,5,0,4,3,3,0,0,4,19,0,0,3,3,4,3,3,0,0,0,0,3,19,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,15,11,4,4,0,0,0,0,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,18,20,10,11,3,3,0,0,17,91,6,20,12,75,84,73,108,83,55,26,14,94,650
101031014,27,0,3,3,3,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,9,4,7,3,0,0,0,9,47,0,0,0,0,0,0,0,0,0,0,0,47,47,3,3,6,15,32,47,115,100,88,50,54,125,638,0,3,4,4,3,10,22,11,3,4,0,11,75,0,3,8,19,10,12,10,8,0,0,0,7,77,0,0,0,3,0,0,4,0,0,0,0,3,10,0,0,0,7,4,0,0,3,0,0,0,3,17,3,0,27,25,31,10,17,3,3,0,0,13,132,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,39,58,48,32,53,25,6,4,0,40,314,9,21,51,197,166,178,309,217,161,89,100,219,1717
101031015,15,0,0,0,0,0,0,3,0,0,3,0,3,9,0,0,0,0,0,0,0,0,3,0,0,4,7,0,5,0,3,3,3,3,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,27,27,0,5,3,10,17,22,60,57,37,31,34,61,337,0,0,0,3,3,7,5,6,0,0,3,3,30,0,0,4,3,5,4,0,0,0,3,0,3,22,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,7,3,6,9,0,0,3,0,0,0,28,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,14,12,17,20,5,6,3,3,3,9,92,0,15,27,88,90,103,130,123,82,55,63,109,885
101031016,16,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,7,3,0,0,3,3,3,6,3,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,38,38,9,0,7,10,21,35,134,92,105,61,81,100,655,0,0,4,7,5,5,24,10,3,0,4,6,68,0,3,0,9,11,12,6,0,0,0,0,3,44,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,5,4,10,3,5,4,0,3,0,8,42,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,13,24,26,20,35,14,3,6,4,20,168,16,13,29,86,106,113,285,199,168,89,130,164,1398
101041017,59,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,6,3,3,4,7,19,7,20,6,0,3,3,15,90,0,0,0,0,0,0,0,0,0,0,0,37,37,3,6,4,21,48,61,156,88,65,48,38,86,624,0,0,0,0,6,9,20,4,3,0,0,11,53,0,3,7,26,21,14,13,0,0,0,0,6,90,0,0,0,3,3,3,0,0,0,0,0,3,12,0,0,8,6,5,0,0,0,0,0,0,0,19,0,8,26,35,28,8,5,3,0,5,0,19,137,0,0,0,0,0,0,0,0,0,0,0,7,7,0,11,41,70,63,34,38,7,3,5,0,46,318,15,26,61,343,260,255,374,176,114,77,55,250,2006
101041018,68,0,0,0,3,0,3,0,3,0,0,3,0,12,0,0,3,0,0,0,0,3,4,0,0,4,14,3,0,6,7,21,11,19,0,3,0,3,15,88,0,0,0,0,3,3,3,0,0,0,0,53,62,6,3,12,16,51,64,155,84,56,37,47,121,652,0,0,0,4,8,12,22,11,3,4,0,9,73,0,5,10,30,24,11,14,9,0,0,0,3,106,0,0,0,6,0,3,3,0,0,0,0,0,12,0,0,8,14,3,0,0,0,0,0,0,5,30,3,4,19,51,44,18,12,5,3,0,0,15,174,0,0,0,0,0,0,0,0,0,0,0,4,4,3,9,37,105,79,44,51,25,6,4,0,36,399,17,42,72,350,328,294,422,194,137,73,79,261,2269
101041019,56,0,0,0,0,3,0,4,3,3,0,0,3,16,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,5,16,15,17,4,3,0,0,9,73,0,0,0,0,0,0,0,0,0,0,0,52,52,0,3,8,22,50,67,197,154,120,42,57,118,838,0,0,3,13,14,10,19,13,5,4,0,9,90,0,8,9,23,24,13,14,4,0,0,0,6,101,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,3,7,3,0,0,0,0,0,0,3,16,0,6,39,36,16,20,11,3,0,0,0,21,152,0,0,0,3,3,0,0,0,0,0,0,7,13,0,14,54,82,60,43,44,20,5,4,3,50,379,6,40,75,256,217,243,411,292,195,74,101,251,2161
101041020,75,0,0,0,0,4,0,3,0,0,3,0,3,13,0,0,0,3,0,0,0,3,0,0,0,6,12,0,5,0,15,25,15,21,4,0,0,0,11,96,0,0,3,0,0,0,0,0,0,0,0,79,82,8,11,12,48,79,97,208,134,89,41,46,182,955,0,0,0,8,7,7,20,9,8,0,0,13,72,0,0,10,31,24,7,6,4,0,0,0,12,94,0,0,0,4,0,0,0,0,0,0,0,5,9,0,0,5,3,0,4,0,0,0,3,0,0,15,4,4,27,28,26,13,12,3,0,0,0,9,126,0,0,0,4,0,0,0,0,0,0,0,0,4,4,4,42,78,57,31,38,16,8,3,0,39,320,26,47,82,344,293,291,451,281,168,84,76,352,2495
101041021,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,5,0,3,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,18,18,0,3,0,6,17,12,52,35,33,19,26,45,248,0,0,0,5,3,6,6,4,0,5,0,3,32,0,0,5,11,8,6,6,5,0,0,0,4,45,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,7,3,0,9,8,5,3,3,0,3,0,0,7,41,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,14,28,19,21,15,9,3,5,0,14,131,6,10,22,106,84,96,131,67,58,43,38,90,751
101041022,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,4,0,12
101041023,11,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,3,0,12,0,3,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,18,21,0,6,0,9,15,17,73,45,32,10,10,46,263,0,0,0,6,6,5,7,0,0,3,0,3,30,0,3,9,8,11,4,0,0,0,0,0,9,44,0,0,0,3,3,0,0,0,0,0,3,0,9,0,0,7,5,0,0,0,0,0,0,0,0,12,0,7,18,15,21,7,6,3,0,0,0,6,83,0,0,0,0,0,0,0,0,0,0,0,7,7,0,10,34,37,41,16,13,3,0,3,3,25,185,4,25,34,116,116,99,167,96,52,29,25,113,876
101041024,24,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,7,10,6,11,0,0,0,0,4,41,0,0,0,0,0,0,0,0,0,0,0,25,25,3,3,0,16,22,40,70,46,26,13,15,71,325,0,0,0,4,6,0,8,0,0,0,0,4,22,0,0,3,16,8,0,5,0,0,3,0,3,38,0,0,0,3,0,0,3,0,3,0,0,0,9,0,0,0,3,0,3,0,0,0,0,0,3,9,3,0,11,10,13,6,6,0,0,0,0,8,57,3,0,0,3,0,0,0,0,0,0,0,3,9,6,0,14,39,27,9,22,0,3,3,0,21,144,16,15,24,123,114,102,168,98,60,24,26,140,910
101041025,34,0,0,3,3,0,0,0,3,0,0,0,3,12,0,0,0,0,0,0,0,0,7,0,0,4,11,0,0,3,10,14,7,25,3,6,0,0,7,75,0,0,0,0,0,0,0,0,0,0,0,51,51,0,6,6,22,47,63,183,136,122,61,76,118,840,0,0,0,8,19,11,27,5,9,5,0,10,94,3,0,16,37,26,7,12,0,0,0,0,12,113,0,3,0,4,0,0,3,0,0,0,0,3,13,0,0,4,4,0,3,0,0,0,0,0,5,16,3,3,20,30,19,18,11,5,0,0,0,13,122,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,40,83,64,39,53,10,9,5,0,49,364,22,37,72,358,358,388,512,297,212,104,136,284,2780
