region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
102011041,0,0,0,527,1100,532,561,290,107,3117,390,975,444,613,267,100,2789,31,35,6,0,0,0,72,23,47,19,10,4,0,103,54,82,25,10,4,0,175,39,33,5,3,0,0,80,15,7,3,0,0,0,25,0,3,3,0,0,0,6,6,4,0,0,0,0,10,60,47,11,3,0,0,121,3,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,3,0,0,9,0,3,3,0,3,0,9,510,1107,483,629,274,100,3103
102011042,0,0,3,1821,1916,679,574,230,114,5334,933,1281,597,515,215,111,3652,370,234,66,37,17,8,732,59,87,26,17,3,4,196,429,321,92,54,20,12,928,523,271,54,33,5,0,886,11,7,0,0,0,0,18,0,0,0,0,0,0,0,9,3,4,0,0,0,16,543,281,58,33,5,0,920,12,6,0,4,0,0,22,0,0,0,0,0,0,0,4,3,0,0,0,0,7,16,9,0,4,0,0,29,3,0,0,0,0,0,3,1924,1892,747,606,240,123,5532
102011043,0,0,0,1198,1385,694,629,307,116,4329,655,1099,629,569,239,108,3299,113,68,9,4,3,3,200,255,165,31,18,10,0,479,368,233,40,22,13,3,679,95,31,7,6,3,0,142,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,3,102,31,7,6,3,0,149,11,10,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,21,0,0,0,0,0,0,0,1136,1373,676,597,255,111,4148
102021044,0,0,0,2061,2747,1199,1197,520,213,7937,1392,2413,1112,1169,497,230,6813,162,144,37,25,9,3,380,89,85,41,24,9,5,253,251,229,78,49,18,8,633,437,115,9,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,15,445,122,9,0,0,0,576,8,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,5,13,0,0,0,0,0,13,0,0,0,0,0,0,0,2101,2764,1199,1218,515,238,8035
102021045,0,0,0,597,1127,646,629,305,162,3466,639,1081,669,610,362,191,3552,18,14,8,4,0,0,44,3,3,4,0,0,0,10,21,17,12,4,0,0,54,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,1102,681,614,362,191,3610
102021046,0,0,8,1050,1323,490,413,199,80,3555,953,1282,500,426,175,98,3434,34,24,4,3,3,0,68,8,6,4,3,0,0,21,42,30,8,6,3,0,89,68,22,6,3,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,71,25,6,3,0,0,105,37,7,0,0,0,0,44,0,0,0,0,0,0,0,0,5,0,4,0,0,9,37,12,0,4,0,0,53,0,0,3,0,0,0,3,1103,1349,517,439,178,98,3684
102021047,0,0,6,993,1651,894,938,451,180,5107,781,1535,849,966,435,201,4767,114,119,22,7,5,0,267,15,19,12,12,4,0,62,129,138,34,19,9,0,329,151,47,4,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,151,53,7,0,0,0,211,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,6,6,3,0,0,0,0,9,0,0,0,0,0,0,0,1067,1729,890,985,444,201,5316
102021048,0,0,0,2272,2677,1155,1059,440,212,7815,1633,2320,1095,922,471,274,6715,382,232,61,24,3,0,702,43,38,11,5,3,0,100,425,270,72,29,6,0,802,229,84,13,3,3,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,233,84,13,6,3,0,339,86,25,3,3,0,0,117,0,0,0,0,0,0,0,3,3,0,3,0,3,12,89,28,3,6,0,3,129,0,0,0,0,0,0,0,2380,2702,1183,963,480,277,7985
102021049,0,0,0,117,288,145,164,97,42,853,140,306,153,174,95,52,920,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,9,3,0,0,0,0,0,3,150,311,153,174,101,52,941
102021050,0,0,0,960,1451,459,497,243,102,3712,1092,1646,490,478,210,101,4017,7,3,0,0,0,3,13,0,13,0,0,3,0,16,7,16,0,0,3,3,29,10,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,0,0,18,38,10,3,3,0,0,54,0,0,0,0,0,0,0,3,3,0,0,0,3,9,41,13,3,3,0,3,63,0,0,0,0,0,0,0,1150,1680,496,481,213,107,4127
102021051,0,0,0,270,503,258,270,158,60,1519,185,398,217,267,149,70,1286,69,76,25,22,4,0,196,37,52,32,5,6,0,132,106,128,57,27,10,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,526,274,297,159,70,1620
102021052,0,0,0,436,750,264,282,151,34,1917,472,746,297,318,126,51,2010,7,6,3,3,3,0,22,3,0,0,0,0,0,3,10,6,3,3,3,0,25,7,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,760,300,321,129,51,2050
102021053,0,0,0,1919,1796,600,441,189,71,5016,686,1127,462,396,194,94,2959,445,244,56,26,10,9,790,165,180,63,41,12,0,461,610,424,119,67,22,9,1251,371,217,59,26,12,3,688,156,116,36,16,8,3,335,230,222,64,17,4,6,543,23,7,0,3,0,0,33,780,562,159,62,24,12,1599,49,31,0,4,0,0,84,0,0,0,0,0,0,0,13,12,5,3,3,0,36,62,43,5,7,3,0,120,6,0,0,0,0,0,6,2144,2156,745,532,243,115,5935
102021054,0,0,3,1352,1346,446,386,166,66,3762,821,1103,441,373,134,68,2940,293,116,30,15,4,0,458,95,59,14,3,0,0,171,388,175,44,18,4,0,629,68,19,3,0,0,0,90,5,15,3,0,0,0,23,0,0,0,0,0,0,0,8,0,0,0,0,0,8,81,34,6,0,0,0,121,44,28,3,5,0,0,80,0,0,0,0,0,0,0,5,11,3,3,0,0,22,49,39,6,8,0,0,102,0,0,3,3,0,0,6,1339,1351,500,402,138,68,3798
102021055,0,0,0,282,561,323,303,127,68,1664,163,352,190,204,105,48,1062,72,116,55,61,23,11,338,53,75,54,38,15,11,246,125,191,109,99,38,22,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,3,0,0,33,0,0,0,0,0,0,0,306,555,299,306,143,70,1679
102021056,0,0,0,410,940,502,663,300,152,2967,437,1095,626,859,407,216,3640,21,19,3,3,0,0,46,9,3,6,6,0,0,24,30,22,9,9,0,0,70,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,83,15,4,0,0,0,102,0,0,0,0,5,0,5,0,0,0,0,0,0,0,83,15,4,0,5,0,107,0,0,0,0,0,0,0,555,1135,639,868,412,216,3825
102021057,0,0,0,781,849,441,409,190,108,2778,543,829,432,372,181,109,2466,72,53,28,10,0,0,163,59,39,16,17,10,3,144,131,92,44,27,10,3,307,147,42,6,5,0,0,200,29,17,7,4,0,0,57,7,4,3,3,0,0,17,3,0,0,0,0,0,3,186,63,16,12,0,0,277,38,14,3,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,3,0,0,0,55,0,0,0,0,0,3,3,898,998,495,411,191,115,3108
103011058,0,0,0,2258,2724,1197,1091,457,193,7920,1482,2309,1096,1036,447,219,6589,380,245,77,31,9,6,748,56,58,22,15,3,0,154,436,303,99,46,12,6,902,523,203,41,20,5,0,792,20,14,0,0,0,0,34,5,0,0,0,0,0,5,6,0,3,0,3,0,12,554,217,44,20,8,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,10,0,6,4,0,0,0,10,7,5,0,0,0,0,12,2479,2840,1243,1102,467,225,8356
103011059,0,7,43,505,949,487,516,235,126,2818,498,1082,476,531,278,142,3007,29,14,11,4,0,0,58,12,16,3,5,4,0,40,41,30,14,9,4,0,98,19,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,5,3,0,23,29,9,0,5,3,0,46,11,4,3,0,3,0,21,3,0,0,0,0,0,3,5,0,0,0,0,0,5,19,4,3,0,3,0,29,3,0,0,0,3,0,6,590,1125,493,545,291,142,3186
103011060,0,0,0,396,755,276,301,166,99,1993,495,835,320,346,179,87,2262,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,6,0,0,0,0,6,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,6,6,0,0,0,0,12,7,4,0,0,0,0,11,3,0,3,0,0,0,6,0,4,0,0,0,0,4,10,8,3,0,0,0,21,3,4,0,0,3,0,10,514,859,323,346,182,87,2311
103011061,0,0,0,446,598,220,246,140,49,1699,412,590,226,203,115,45,1591,18,11,0,0,0,0,29,0,0,0,0,3,0,3,18,11,0,0,3,0,32,24,5,3,0,0,0,32,8,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,3,0,0,0,44,10,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,0,0,16,0,0,0,0,0,0,0,472,613,229,206,118,45,1683
103021062,0,0,0,718,997,314,305,193,121,2648,664,937,355,312,184,88,2540,25,10,0,0,0,0,35,0,0,0,0,0,0,0,25,10,0,0,0,0,35,35,9,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,3,0,0,0,47,12,0,0,0,0,0,12,3,0,0,0,4,0,7,3,3,0,0,0,0,6,18,3,0,0,4,0,25,0,3,0,0,0,0,3,742,962,358,312,188,88,2650
103021063,0,0,0,1008,1282,489,421,238,119,3557,853,1152,409,385,204,97,3100,87,32,4,0,0,0,123,11,4,3,0,0,0,18,98,36,7,0,0,0,141,151,36,6,0,4,0,197,7,3,0,0,0,0,10,4,0,0,0,0,0,4,0,0,0,0,0,0,0,162,39,6,0,4,0,211,11,8,0,0,0,0,19,0,0,0,0,0,0,0,3,3,0,0,3,4,13,14,11,0,0,3,4,32,0,0,0,0,0,0,0,1127,1238,422,385,211,101,3484
103021064,0,0,0,505,843,233,230,136,80,2027,546,831,262,219,131,60,2049,18,5,0,0,0,0,23,0,0,0,0,0,0,0,18,5,0,0,0,0,23,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,4,5,0,0,0,0,9,3,0,0,0,0,0,3,4,0,0,0,0,0,4,11,5,0,0,0,0,16,11,0,0,0,0,0,11,602,841,262,219,131,60,2115
103021065,0,0,6,1099,1394,547,464,276,114,3894,912,1334,440,407,263,107,3463,79,28,7,0,3,0,117,5,3,0,0,0,0,8,84,31,7,0,3,0,125,136,30,6,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,136,33,6,0,0,0,175,21,6,0,0,0,0,27,0,3,0,0,0,0,3,0,9,0,0,0,0,9,21,18,0,0,0,0,39,0,3,0,0,0,0,3,1153,1419,453,407,266,107,3805
103021066,0,0,0,457,562,179,163,97,35,1493,371,590,172,142,91,34,1400,17,11,3,0,0,0,31,0,0,0,0,0,0,0,17,11,3,0,0,0,31,43,8,4,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,48,8,4,0,0,0,60,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,439,613,179,142,91,34,1498
103021067,0,0,0,1151,1375,563,537,261,150,4037,899,1276,566,440,290,170,3641,117,41,9,6,4,0,177,0,0,0,0,0,0,0,117,41,9,6,4,0,177,119,18,9,3,3,0,152,6,5,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,4,129,23,9,3,3,0,167,20,5,0,0,3,0,28,0,3,0,0,0,0,3,3,3,3,0,0,0,9,23,11,3,0,3,0,40,3,0,0,0,0,0,3,1171,1351,587,449,300,170,4028
103021068,0,0,0,325,446,164,126,104,53,1218,332,474,141,129,87,55,1218,0,0,0,5,0,0,5,3,0,3,0,0,0,6,3,0,3,5,0,0,11,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,22,0,0,0,0,0,22,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,6,3,6,0,0,0,0,9,0,0,0,3,3,0,6,360,480,144,137,90,55,1266
103021069,0,0,0,619,846,321,244,187,91,2308,551,829,258,234,146,103,2121,10,5,0,0,0,0,15,0,0,0,0,0,0,0,10,5,0,0,0,0,15,64,15,3,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,67,15,3,0,3,0,88,9,0,0,0,0,0,9,0,3,0,0,0,0,3,6,6,3,3,3,0,21,15,9,3,3,3,0,33,0,0,0,0,0,0,0,643,858,264,237,152,103,2257
103031070,0,0,6,1486,1602,649,619,253,99,4708,1224,1509,576,550,241,86,4186,229,114,24,12,3,5,387,11,9,3,0,0,3,26,240,123,27,12,3,8,413,120,22,6,3,4,0,155,27,9,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,31,6,3,4,0,191,20,0,0,0,0,0,20,0,0,0,0,0,0,0,20,10,3,4,3,0,40,40,10,3,4,3,0,60,0,5,0,4,0,0,9,1651,1678,612,573,251,94,4859
103031071,0,0,0,663,961,405,416,202,88,2735,702,1076,386,422,189,82,2857,4,0,3,0,3,0,10,0,0,0,0,0,0,0,4,0,3,0,3,0,10,23,6,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,23,9,4,0,0,0,36,6,4,0,0,0,0,10,3,0,0,0,0,0,3,0,3,0,0,0,0,3,9,7,0,0,0,0,16,3,0,0,0,0,0,3,741,1092,393,422,192,82,2922
103031072,0,0,3,1066,1250,513,481,249,99,3658,673,1178,531,477,259,113,3231,163,88,31,15,0,3,300,0,0,0,0,0,0,0,163,88,31,15,0,3,300,166,54,11,0,0,0,231,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,3,176,57,11,0,0,0,244,56,11,0,3,0,0,70,0,0,0,0,0,0,0,5,4,3,0,3,0,15,61,15,3,3,3,0,85,0,3,0,0,0,0,3,1073,1341,576,495,262,116,3863
103031073,0,0,0,410,522,175,148,74,34,1363,436,502,175,127,74,30,1344,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,10,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,14,3,0,3,0,0,0,6,0,3,0,0,0,0,3,11,4,0,0,0,0,15,14,7,3,0,0,0,24,0,0,0,0,0,0,0,460,513,178,127,79,30,1387
103031074,0,0,0,821,1434,498,446,259,129,3587,826,1462,458,450,250,114,3560,6,0,0,0,0,0,6,0,0,0,3,0,0,3,6,0,0,3,0,0,9,30,14,3,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,3,3,0,0,50,13,9,0,0,0,0,22,5,0,3,0,0,0,8,3,3,0,0,0,0,6,21,12,3,0,0,0,36,0,0,0,0,0,0,0,883,1488,464,456,250,114,3655
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,0,0,0,598,833,337,345,187,98,2398,591,877,327,334,194,98,2421,30,15,4,0,0,0,49,0,5,0,0,0,0,5,30,20,4,0,0,0,54,42,9,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,48,9,3,0,0,0,60,10,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,4,0,0,0,10,16,0,4,0,0,0,20,0,0,0,0,0,0,0,685,906,338,334,194,98,2555
103041077,0,0,6,2392,2503,1060,875,421,179,7430,1649,2169,957,816,432,216,6239,286,139,33,14,9,0,481,12,12,3,0,0,0,27,298,151,36,14,9,0,508,522,141,26,6,0,3,698,19,3,0,0,0,0,22,5,6,0,0,0,0,11,4,6,0,0,0,0,10,550,156,26,6,0,3,741,16,0,0,0,0,0,16,5,0,0,0,0,0,5,25,10,7,3,0,0,45,46,10,7,3,0,0,66,6,0,0,0,0,0,6,2549,2486,1026,839,441,219,7560
103041078,0,0,0,999,1661,767,876,374,179,4856,923,1715,871,1012,472,204,5197,226,141,33,22,5,9,436,26,4,0,4,0,0,34,252,145,33,26,5,9,470,21,20,5,0,0,0,46,3,0,0,4,0,0,7,10,0,0,0,0,0,10,0,0,0,0,0,0,0,34,20,5,4,0,0,63,23,8,0,0,0,0,31,3,0,0,0,0,0,3,0,0,0,0,0,0,0,26,8,0,0,0,0,34,0,3,0,0,0,0,3,1235,1891,909,1042,477,213,5767
103041079,0,0,0,732,1331,525,595,352,159,3694,709,1431,543,541,369,178,3771,22,3,0,0,0,0,25,7,5,0,0,0,0,12,29,8,0,0,0,0,37,18,11,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,22,11,4,0,0,0,37,22,0,0,3,0,0,25,5,3,0,3,0,0,11,4,4,0,3,4,0,15,31,7,0,9,4,0,51,0,3,0,0,0,0,3,791,1460,547,550,373,178,3899
104011080,0,0,0,2030,2383,925,844,387,184,6753,1443,2233,896,809,384,212,5977,154,57,12,6,0,0,229,70,38,25,10,0,4,147,224,95,37,16,0,4,376,378,164,34,13,4,0,593,14,3,0,0,0,0,17,0,3,0,0,0,0,3,0,0,0,0,0,0,0,392,170,34,13,4,0,613,51,12,4,0,0,0,67,3,0,0,0,0,0,3,10,7,4,6,0,0,27,64,19,8,6,0,0,97,16,6,0,0,0,0,22,2139,2523,975,844,388,216,7085
104011081,0,0,6,1150,2097,789,739,377,232,5384,1170,2123,786,696,347,213,5335,3,8,3,3,0,0,17,9,3,0,0,0,0,12,12,11,3,3,0,0,29,21,4,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,11,26,7,4,0,3,0,40,77,29,4,3,0,3,116,17,5,0,3,0,0,25,4,10,0,3,0,0,17,98,44,4,9,0,3,158,0,0,0,0,0,0,0,1306,2185,797,708,350,216,5562
104011082,0,0,0,1645,2659,694,650,297,118,6063,1235,2441,685,575,254,137,5327,147,105,13,10,0,0,275,49,45,15,4,3,0,116,196,150,28,14,3,0,391,197,119,34,16,7,0,373,30,20,5,4,0,0,59,7,3,0,3,0,0,13,4,3,0,0,0,0,7,238,145,39,23,7,0,452,134,76,4,4,4,0,222,3,0,0,0,0,0,3,16,12,4,5,0,0,37,153,88,8,9,4,0,262,4,0,0,0,0,0,4,1826,2824,760,621,268,137,6436
104021083,0,0,0,516,782,351,324,136,66,2175,440,746,337,314,126,52,2015,25,12,4,0,0,0,41,3,3,0,3,0,0,9,28,15,4,3,0,0,50,28,7,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,39,7,0,0,0,0,46,23,3,3,3,0,0,32,11,7,0,0,0,0,18,6,3,3,0,0,0,12,40,13,6,3,0,0,62,0,0,0,0,0,0,0,547,781,347,320,126,52,2173
104021084,0,0,0,1771,2318,862,796,335,143,6225,860,1644,700,710,315,134,4363,241,158,39,29,6,3,476,160,137,48,21,7,3,376,401,295,87,50,13,6,852,488,291,78,30,9,7,903,32,27,6,5,0,0,70,34,33,13,0,3,0,83,3,3,0,3,0,0,9,557,354,97,38,12,7,1065,101,64,9,4,0,0,178,0,0,0,0,0,0,0,3,0,0,0,0,0,3,104,64,9,4,0,0,181,3,0,0,0,0,0,3,1925,2357,893,802,340,147,6464
104021085,0,0,0,1234,1264,429,346,131,78,3482,507,857,354,296,151,80,2245,196,152,29,16,3,0,396,153,183,50,19,4,5,414,349,335,79,35,7,5,810,297,108,34,10,4,3,456,62,59,11,3,0,0,135,72,41,5,3,0,0,121,3,3,0,3,0,0,9,434,211,50,19,4,3,721,58,36,0,0,0,0,94,0,0,0,0,0,0,0,4,0,0,3,0,0,7,62,36,0,3,0,0,101,3,0,0,3,3,0,9,1355,1439,483,356,165,88,3886
104021086,0,0,0,226,475,209,228,115,51,1304,208,471,196,229,93,48,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,4,4,4,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,4,0,0,0,0,11,0,0,0,0,0,0,0,215,479,196,229,93,48,1260
104021087,0,0,0,382,479,198,142,59,31,1291,392,505,142,146,59,33,1277,8,3,3,0,0,0,14,0,0,0,0,0,0,0,8,3,3,0,0,0,14,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,6,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,14,0,0,0,0,0,0,0,422,516,145,146,59,33,1321
104021088,0,0,0,386,1017,417,467,193,56,2536,315,926,396,416,202,77,2332,17,17,5,3,0,3,45,40,58,22,14,4,3,141,57,75,27,17,4,6,186,40,19,6,0,4,0,69,0,0,0,0,0,0,0,9,15,3,0,0,3,30,4,5,0,0,0,0,9,53,39,9,0,4,3,108,27,17,5,3,0,0,52,0,0,0,0,0,0,0,0,0,4,0,0,0,4,27,17,9,3,0,0,56,3,0,0,0,0,0,3,455,1057,441,436,210,86,2685
104021089,0,0,6,1623,2523,1051,1024,505,205,6931,1050,2187,961,944,430,200,5772,337,220,43,25,7,4,636,67,56,26,20,6,0,175,404,276,69,45,13,4,811,254,113,33,12,0,0,412,12,10,0,0,0,0,22,0,0,0,0,0,0,0,14,7,3,0,0,0,24,280,130,36,12,0,0,458,98,41,9,0,0,0,148,3,3,3,3,0,0,12,12,9,0,0,0,0,21,113,53,12,3,0,0,181,0,0,0,0,0,0,0,1847,2646,1078,1004,443,204,7222
