region_id,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Married_M,C11_85o_Married_F,C11_85o_Seprtd_M,C11_85o_Seprtd_F,C11_85o_Divorce_M,C11_85o_Divorce_F,C11_85o_Wid_M,C11_85o_Wid_F,C11_85o_Nvr_mard_M,C11_85o_Nvr_mard_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_OS_visitrs_Marr_M,C11_OS_visitrs_Marr_F,C11_OS_visitr_Separ_M,C11_OS_visitr_Separ_F,C11_OS_visit_Divorc_M,C11_OS_visit_Divorc_F,C11_OS_visito_Widow_M,C11_OS_visito_Widow_F,C11_OS_vis_Nvr_marr_M,C11_OS_vis_Nvr_marr_F,C11_OS_vis_T_M,C11_OS_vis_T_F,C11_OS_vis_T_P,C11_T_Married_M,C11_T_Married_F,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
104021091,3,4,14,16,29,56,8,5,238,231,469,110,75,6,0,9,7,26,73,4,3,155,158,313,52,28,3,3,3,4,45,114,0,3,103,152,255,14,10,0,0,0,7,0,3,11,19,25,39,64,2486,2503,173,189,439,531,150,439,1361,1145,4609,4807,9416
105011092,0,4,11,0,18,22,4,4,78,57,135,21,17,3,0,3,0,9,32,3,7,39,56,95,6,0,0,0,0,0,3,22,3,3,12,25,37,7,5,0,0,0,0,0,0,13,5,20,10,30,734,684,77,55,128,122,59,160,824,755,1822,1776,3598
105011093,0,0,5,4,8,25,3,0,51,57,108,28,11,0,0,0,0,7,28,0,0,35,39,74,5,0,0,0,0,0,11,36,3,0,19,36,55,4,9,0,0,0,0,0,0,9,0,13,9,22,1014,907,82,60,187,150,53,161,847,553,2183,1831,4014
105011094,0,0,5,4,6,27,10,5,77,67,144,27,12,3,0,7,5,7,40,3,3,47,60,107,15,5,0,0,0,0,8,38,5,0,28,43,71,3,3,0,0,0,0,0,0,3,5,6,8,14,760,715,59,45,117,87,58,187,716,605,1710,1639,3349
105011095,3,5,11,4,8,41,7,0,81,92,173,25,21,3,3,0,0,14,44,0,0,42,68,110,7,0,0,0,3,0,20,54,3,5,33,59,92,5,4,0,0,0,0,0,0,6,6,11,10,21,1089,991,75,64,167,136,89,239,780,548,2200,1978,4178
105011096,6,0,23,6,24,29,14,3,129,75,204,31,21,3,0,11,0,29,37,10,3,84,61,145,17,9,0,3,4,3,11,29,6,0,38,44,82,5,8,0,0,0,3,0,0,19,4,24,15,39,1198,1114,152,90,385,244,138,234,1351,941,3224,2623,5847
105021097,15,5,27,45,42,210,11,6,331,432,763,172,108,4,3,18,10,56,253,15,8,265,382,647,73,37,3,0,9,8,67,271,6,18,158,334,492,11,9,0,0,0,3,0,0,12,10,23,22,45,3474,3423,272,317,693,823,284,1132,2721,2343,7444,8038,15482
105021098,4,0,4,3,5,14,0,6,32,35,67,8,7,3,3,3,0,3,12,0,0,17,22,39,4,3,0,0,0,0,5,3,0,0,9,6,15,4,3,0,0,0,0,0,0,25,17,29,20,49,648,524,70,35,141,80,33,75,675,463,1567,1177,2744
105031099,6,6,21,11,26,77,15,0,166,184,350,74,50,0,0,13,8,18,80,4,0,109,138,247,39,18,3,0,3,0,29,129,0,5,74,152,226,11,3,0,0,0,3,0,0,3,9,14,15,29,1657,1606,121,112,317,323,135,421,956,783,3186,3245,6431
105031100,3,5,10,8,14,52,10,3,99,113,212,46,31,0,0,6,8,20,71,3,3,75,113,188,27,9,0,3,7,4,21,119,0,8,55,143,198,3,7,0,0,0,0,3,0,15,9,21,16,37,1821,1877,113,163,298,388,93,387,1587,1650,3912,4465,8377
105031101,9,6,7,20,34,135,12,13,207,298,505,111,78,3,0,8,10,51,165,16,13,189,266,455,72,35,0,0,8,14,43,235,9,9,132,293,425,7,10,0,3,0,3,0,3,9,3,16,22,38,2819,2827,189,250,463,655,198,795,2237,2191,5906,6718,12624
105031102,0,0,7,9,14,47,0,0,81,100,181,38,18,0,0,4,3,13,21,0,0,55,42,97,16,9,0,0,5,3,5,21,0,0,26,33,59,0,3,0,0,3,3,0,0,5,0,8,6,14,1434,1389,89,110,216,294,78,211,1125,1021,2942,3025,5967
105031103,0,0,5,4,6,20,7,0,66,56,122,42,13,5,0,0,3,8,22,0,0,55,38,93,10,12,0,0,0,4,6,9,3,0,19,25,44,3,3,0,0,0,0,0,0,0,0,3,3,6,1185,1234,54,54,155,130,46,110,545,463,1985,1991,3976
105031104,3,0,5,4,7,38,3,5,72,81,153,48,27,0,0,3,3,13,40,3,3,67,73,140,21,11,0,0,3,0,19,57,3,0,46,68,114,0,0,4,0,0,0,0,0,0,0,4,0,4,932,952,56,50,140,134,58,234,519,487,1705,1857,3562
105031105,0,0,13,0,18,63,12,0,106,105,211,46,27,3,0,3,6,15,48,0,0,67,81,148,17,4,0,0,3,3,14,50,3,3,37,60,97,3,0,0,0,0,0,0,0,5,7,8,7,15,1234,1247,98,96,218,202,103,283,795,687,2448,2515,4963
105031106,5,0,11,12,27,81,8,13,143,183,326,74,45,0,0,14,5,16,68,7,8,111,126,237,26,13,0,0,4,3,24,84,4,10,58,110,168,0,3,0,0,0,3,0,0,4,0,4,6,10,1541,1466,125,117,307,294,132,400,1345,977,3450,3254,6704
106011107,4,0,12,0,7,28,5,0,83,63,146,31,19,0,0,0,5,14,23,0,0,45,47,92,14,4,0,3,0,3,11,41,0,0,25,51,76,30,26,0,0,3,4,3,0,8,23,44,53,97,2062,2018,104,122,298,293,80,205,1256,1056,3800,3694,7494
106011108,5,10,18,37,43,173,19,12,271,358,629,107,85,3,4,16,3,50,218,17,19,193,329,522,67,31,3,0,10,19,62,274,5,17,147,341,488,3,7,3,3,0,0,0,3,6,10,12,23,35,3512,3396,304,340,659,824,247,1032,3167,2548,7889,8140,16029
106011109,4,0,3,6,10,34,6,0,70,72,142,32,14,5,0,5,0,9,35,0,0,51,49,100,14,3,0,0,3,3,11,28,3,0,31,34,65,0,3,0,0,0,3,0,0,3,6,3,12,15,1448,1459,98,92,247,307,65,202,798,735,2656,2795,5451
106011110,7,6,15,5,12,40,8,4,134,110,244,45,27,0,0,3,8,17,52,11,7,76,94,170,30,16,3,0,0,3,19,84,0,7,52,110,162,0,7,0,0,0,0,0,3,4,0,4,10,14,1812,1846,89,96,289,292,109,292,1006,818,3305,3344,6649
106011111,0,7,22,17,20,103,7,4,165,230,395,69,57,3,4,8,9,34,123,3,3,117,196,313,40,17,0,0,4,12,33,145,3,4,80,178,258,4,5,0,0,0,0,0,0,3,0,7,5,12,2771,2801,243,277,558,695,175,652,2382,2015,6129,6440,12569
106011112,3,0,7,9,24,75,7,4,145,165,310,62,48,4,0,0,9,15,113,4,16,85,186,271,31,21,0,0,3,5,20,133,3,7,57,166,223,15,8,0,0,0,0,0,4,12,12,27,24,51,3175,2981,215,200,455,514,119,514,2835,1890,6799,6099,12898
106011113,0,0,3,3,3,12,0,0,41,40,81,22,21,0,0,0,0,4,11,0,0,26,32,58,9,0,0,0,3,0,10,6,3,0,25,6,31,0,0,0,0,3,0,0,0,0,3,3,3,6,1088,1091,63,39,146,117,49,66,618,440,1964,1753,3717
106021114,3,4,4,6,13,29,11,13,72,91,163,37,15,0,3,0,3,13,52,17,15,67,88,155,15,16,0,3,0,0,15,111,6,10,36,140,176,0,0,0,0,0,0,0,0,4,0,4,0,4,845,852,91,77,222,222,67,264,809,630,2034,2045,4079
106021115,6,3,20,35,38,167,11,10,313,413,726,133,73,0,3,13,19,32,226,8,6,186,327,513,89,46,0,0,4,4,60,249,0,9,153,308,461,11,9,0,0,3,0,3,0,3,3,20,12,32,5033,5078,291,370,734,1125,226,1014,3341,2982,9625,10569,20194
106021116,3,3,3,3,4,28,7,4,64,80,144,52,28,0,0,0,0,9,38,0,7,61,73,134,25,16,0,0,0,5,12,65,0,0,37,86,123,3,3,0,0,0,0,0,0,3,3,6,6,12,1465,1501,48,67,132,214,44,210,705,639,2394,2631,5025
106021117,5,0,8,15,15,90,8,7,168,206,374,80,66,4,0,3,14,18,114,5,4,110,198,308,46,31,5,0,3,4,23,119,11,9,88,163,251,6,9,0,0,3,3,0,0,0,4,9,16,25,3423,3472,204,246,493,669,127,570,2519,2245,6766,7202,13968
106021118,3,0,5,3,3,19,3,0,59,54,113,18,9,0,3,3,0,7,24,3,0,31,36,67,6,4,0,0,0,3,4,19,0,0,10,26,36,5,3,0,0,0,0,0,0,0,0,5,3,8,1840,1906,77,96,200,250,39,151,1098,907,3254,3310,6564
106031119,4,3,9,9,6,31,4,0,95,81,176,29,18,0,0,0,3,9,29,0,0,38,50,88,15,10,0,0,0,0,11,19,0,0,26,29,55,3,6,0,0,0,0,0,0,3,11,6,17,23,1071,1108,76,77,161,251,53,183,681,538,2042,2157,4199
106031120,3,0,6,10,13,54,5,0,106,112,218,45,26,4,0,6,3,28,49,0,0,83,78,161,19,4,0,3,3,3,19,68,0,3,41,81,122,5,0,0,0,0,0,0,0,0,3,5,3,8,1237,1273,82,82,258,305,105,297,742,616,2424,2573,4997
106031121,14,3,36,47,57,191,12,8,494,553,1047,265,166,5,0,13,32,62,244,8,10,353,452,805,163,89,3,0,5,19,115,377,3,3,289,488,777,21,27,0,3,6,3,0,3,12,14,39,50,89,4406,4470,275,315,766,992,348,1187,2062,1780,7857,8744,16601
106031122,0,4,15,21,26,81,6,0,165,208,373,88,46,3,0,6,6,26,97,0,3,123,152,275,34,19,0,0,0,3,48,112,0,6,82,140,222,0,4,0,0,0,0,3,5,0,0,3,9,12,2288,2288,200,256,557,664,168,499,1994,1746,5207,5453,10660
106031123,0,0,6,0,3,14,3,0,37,39,76,19,15,0,0,0,0,0,10,3,0,22,25,47,13,4,0,0,0,0,8,16,0,0,21,20,41,0,0,0,0,0,0,0,0,5,0,5,0,5,1226,1245,32,45,99,113,33,88,552,539,1942,2030,3972
106031124,6,0,7,4,15,41,5,0,167,146,313,88,37,3,0,3,0,15,38,3,3,112,78,190,30,18,0,0,3,3,16,58,3,0,52,79,131,0,4,0,0,0,0,0,0,4,6,4,10,14,1159,1142,56,47,185,185,86,236,431,336,1917,1946,3863
106031125,4,0,18,9,16,47,3,0,134,121,255,51,30,0,0,4,3,16,39,4,3,75,75,150,18,17,0,0,0,4,12,48,0,0,30,69,99,3,4,0,0,0,0,0,0,5,10,8,14,22,2621,2646,143,141,381,439,93,302,1614,1217,4852,4745,9597
106041126,6,4,15,5,9,73,9,5,99,141,240,44,24,0,0,9,11,13,59,6,0,72,94,166,18,7,0,3,3,0,19,68,3,0,43,78,121,5,3,0,0,0,0,0,0,3,4,8,7,15,2279,1983,221,182,395,379,96,361,2048,1420,5039,4325,9364
106041127,3,0,11,4,9,16,5,0,57,42,99,12,11,0,0,0,0,5,21,4,0,21,32,53,9,7,0,0,0,0,8,27,0,0,17,34,51,0,0,0,0,0,4,0,0,5,12,5,16,21,831,800,52,44,134,95,38,121,560,468,1615,1528,3143
106041128,0,4,0,4,6,45,5,3,76,105,181,47,23,0,0,5,5,13,45,9,11,74,84,158,23,23,0,0,4,3,15,81,0,3,42,110,152,7,3,0,0,0,0,0,3,6,13,13,19,32,1185,1147,77,76,166,208,65,273,823,688,2316,2392,4708
106041129,4,0,11,8,14,47,3,3,110,110,220,43,36,0,3,7,0,12,55,8,4,70,98,168,25,10,0,0,3,5,12,68,6,0,46,83,129,0,0,0,0,0,0,0,0,24,16,24,16,40,1623,1607,104,72,264,281,76,284,1114,817,3181,3061,6242
107011130,8,10,48,34,91,274,36,14,603,651,1254,272,177,10,4,24,34,98,270,23,9,427,494,921,120,56,3,3,5,13,84,263,11,4,223,339,562,9,8,0,0,3,5,0,0,9,21,21,34,55,4834,4886,427,428,1021,1052,441,1430,4153,3201,10876,10997,21873
107011131,7,6,17,16,42,173,18,4,356,412,768,167,102,0,4,9,20,59,167,8,9,243,302,545,77,43,4,0,4,8,56,241,3,3,144,295,439,8,9,0,0,3,4,0,6,13,4,24,23,47,4447,4513,259,369,665,937,268,961,2829,2411,8468,9191,17659
107011132,0,3,5,6,0,24,5,0,61,67,128,19,12,0,0,3,3,11,22,3,0,36,37,73,10,6,0,0,5,0,11,39,0,0,26,45,71,7,5,0,0,0,3,0,0,3,6,10,14,24,1595,1637,48,80,149,206,41,165,802,755,2635,2843,5478
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,15,3,30,3,33
107011134,4,0,13,23,9,95,9,7,160,223,383,81,72,0,3,0,13,34,125,3,4,118,217,335,65,33,0,0,9,3,46,205,6,7,126,248,374,4,4,0,0,0,3,0,3,9,7,13,17,30,3180,3235,103,172,330,505,145,619,1971,1639,5729,6170,11899
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,3,4,10,14
107031136,0,0,8,7,14,45,4,4,107,114,221,73,31,0,3,4,4,14,79,6,3,97,120,217,30,21,0,0,3,0,27,94,0,0,60,115,175,0,5,0,0,0,0,0,0,0,5,0,10,10,2731,2800,117,167,277,431,90,358,1671,1450,4886,5206,10092
107031137,0,3,3,4,10,50,3,0,57,92,149,50,28,0,4,3,3,10,46,3,5,66,86,152,26,21,0,0,0,3,27,96,0,4,53,124,177,3,0,0,0,0,0,0,3,0,3,3,6,9,1270,1294,63,130,221,271,75,303,916,864,2545,2862,5407
107031138,3,3,7,15,13,55,0,6,140,177,317,100,56,0,3,3,5,31,90,0,4,134,158,292,52,41,0,0,3,4,40,137,5,4,100,186,286,8,10,0,0,4,0,0,0,10,7,22,17,39,1656,1676,73,87,202,295,124,403,829,694,2884,3155,6039
107031139,0,0,6,4,5,33,0,3,73,98,171,44,22,0,0,6,7,11,36,0,4,61,69,130,20,18,0,0,0,3,13,41,3,0,36,62,98,3,3,0,0,3,0,0,0,3,3,9,6,15,1303,1339,44,59,123,190,47,164,688,538,2205,2290,4495
107031140,3,0,7,7,11,52,3,4,123,131,254,50,36,0,0,6,6,6,58,5,6,67,106,173,37,18,0,0,0,8,28,138,0,16,65,180,245,0,5,0,0,0,0,0,0,6,3,6,8,14,1565,1609,68,66,180,240,78,335,745,676,2636,2926,5562
107031141,4,4,4,10,14,64,7,0,135,147,282,72,39,0,0,5,8,12,67,3,0,92,114,206,19,13,0,0,3,6,12,37,0,0,34,56,90,10,5,0,0,4,0,0,0,4,0,18,5,23,2960,2992,116,173,300,430,73,310,1404,1245,4853,5150,10003
107031142,0,0,6,25,22,54,0,3,132,157,289,61,39,3,0,3,12,21,81,6,0,94,132,226,32,10,3,0,0,9,16,71,3,3,54,93,147,0,0,0,0,0,0,0,0,5,0,5,0,5,1972,1983,106,124,249,411,120,371,1232,1088,3679,3977,7656
107031143,12,10,9,31,51,186,11,3,328,402,730,141,78,0,5,15,21,60,185,5,3,221,292,513,67,33,3,3,5,13,41,152,0,8,116,209,325,0,3,3,0,3,3,0,3,4,6,10,15,25,3549,3599,291,331,694,942,296,948,2902,2516,7732,8336,16068
107041144,3,3,19,38,49,161,17,4,341,408,749,201,120,8,4,10,13,48,201,7,9,274,347,621,120,63,0,3,4,10,74,263,3,12,201,351,552,24,26,0,0,3,7,0,3,80,77,107,113,220,3909,3955,220,237,544,799,242,962,3216,2526,8131,8479,16610
107041145,12,8,8,26,26,109,12,7,217,299,516,113,72,3,0,7,23,36,156,6,4,165,255,420,85,31,0,0,6,7,45,163,7,0,143,201,344,3,15,0,3,3,0,0,0,8,9,14,27,41,2601,2647,186,235,517,775,190,679,2302,2024,5796,6360,12156
107041146,0,6,17,18,38,146,7,6,314,363,677,168,128,3,0,11,8,46,149,9,7,237,292,529,102,40,0,0,3,7,45,195,7,9,157,251,408,28,25,0,3,0,3,0,3,54,40,82,74,156,4186,4250,154,218,405,649,188,724,2944,2291,7877,8132,16009
107041147,0,0,6,5,14,31,5,7,68,65,133,35,24,0,0,3,3,10,40,3,3,51,70,121,20,15,0,0,0,0,12,52,3,3,35,70,105,3,3,0,0,0,0,0,0,6,5,9,8,17,1789,1780,68,96,182,252,65,198,1149,887,3253,3213,6466
107041148,0,3,9,13,11,54,6,3,104,135,239,55,41,0,0,4,12,18,81,4,3,81,137,218,36,21,5,3,0,7,20,90,0,4,61,125,186,3,11,3,3,0,0,3,0,7,7,16,21,37,2082,2133,109,107,305,411,91,343,1392,1244,3979,4238,8217
107041149,10,6,43,44,46,155,39,13,389,392,781,181,110,3,3,18,31,56,232,13,14,271,390,661,122,74,0,0,11,23,89,340,15,15,237,452,689,94,83,3,0,8,6,0,9,201,172,306,270,576,4676,4509,352,366,996,1183,280,1089,6768,5289,13072,12436,25508
107041150,5,7,16,19,33,133,9,6,214,300,514,133,102,0,3,7,19,26,185,3,10,169,319,488,82,35,0,0,8,18,73,266,11,8,174,327,501,4,8,0,0,0,3,0,0,5,14,9,25,34,3628,3719,190,241,522,835,215,822,2317,2068,6872,7685,14557
108011151,5,3,16,6,12,32,7,0,86,74,160,38,20,3,0,9,4,13,27,4,0,67,51,118,23,13,0,0,0,3,17,48,0,3,40,67,107,0,3,0,0,4,0,0,0,0,0,4,3,7,983,967,68,55,224,199,71,194,606,507,1952,1922,3874
108011152,11,10,52,30,53,146,9,14,416,474,890,231,164,8,3,22,25,74,192,9,3,344,387,731,144,92,0,0,8,13,81,304,3,6,236,415,651,13,11,0,0,0,0,0,0,0,6,13,17,30,3024,3083,202,230,554,715,299,949,1376,1248,5455,6225,11680
108011153,0,0,15,3,15,26,4,0,95,78,173,41,26,3,3,0,3,16,27,3,0,63,59,122,16,4,0,0,0,3,12,26,0,0,28,33,61,4,10,0,0,0,0,0,0,6,4,10,14,24,1175,1200,87,90,254,257,74,145,620,523,2210,2215,4425
108011154,7,6,28,22,29,88,16,4,234,264,498,119,80,7,4,20,20,38,117,5,3,189,224,413,67,56,6,0,6,5,67,179,7,6,153,246,399,0,0,0,0,3,0,0,3,3,3,6,6,12,1265,1284,95,119,309,365,190,568,624,471,2483,2807,5290
108021155,10,3,22,14,30,115,13,15,213,240,453,83,64,3,3,18,12,40,131,16,6,160,216,376,67,32,3,0,0,10,42,235,3,13,115,290,405,3,5,0,0,3,0,0,4,0,0,6,9,15,2323,2207,225,280,528,590,200,766,2173,1815,5449,5658,11107
108021156,4,0,14,13,17,39,12,3,140,106,246,67,48,3,0,5,4,26,60,6,3,107,115,222,37,18,0,0,5,0,27,49,0,0,69,67,136,6,4,0,3,0,6,0,0,10,7,16,20,36,1782,1774,197,148,478,405,133,298,1250,947,3840,3572,7412
108021157,3,4,12,7,13,51,12,4,109,113,222,56,34,0,4,3,7,23,58,4,0,86,103,189,43,28,0,0,0,4,23,97,0,4,66,133,199,0,8,0,0,0,0,0,0,0,0,0,8,8,917,911,58,75,189,219,91,317,504,481,1759,2003,3762
108021158,4,6,25,20,27,75,12,0,180,190,370,88,77,0,0,11,18,30,98,3,0,132,193,325,80,38,0,0,0,6,59,129,5,5,144,178,322,0,3,0,0,0,3,0,0,0,3,0,9,9,1237,1230,103,135,386,424,154,455,832,729,2712,2973,5685
108021159,3,0,12,11,13,41,8,3,116,116,232,36,32,0,3,6,3,13,43,3,3,58,84,142,32,8,3,0,3,7,14,34,3,0,55,49,104,0,5,0,0,0,0,0,0,4,4,4,9,13,1407,1426,103,113,342,352,79,252,966,754,2897,2897,5794
108021160,5,0,16,13,13,52,7,4,170,147,317,64,50,3,0,7,3,27,47,6,4,107,104,211,40,21,0,0,3,6,28,80,6,0,77,107,184,4,8,0,0,0,0,0,0,3,4,7,12,19,1260,1246,81,81,265,219,111,305,533,477,2250,2328,4578
108031161,0,0,0,0,3,0,0,0,8,4,12,5,3,0,0,0,0,0,0,0,0,5,3,8,3,0,0,0,0,0,0,5,0,0,3,5,8,3,0,0,0,3,0,0,0,3,4,9,4,13,91,92,0,6,14,9,6,17,62,54,173,178,351
108041162,13,9,51,29,46,157,11,4,460,459,919,231,151,5,4,17,10,52,171,9,5,314,341,655,120,58,3,3,12,8,78,247,8,8,221,324,545,8,9,0,0,3,0,0,4,4,5,15,18,33,3579,3638,222,266,657,730,266,871,1513,1209,6237,6714,12951
108041163,12,8,44,52,49,200,16,21,570,646,1216,345,240,3,3,18,30,53,264,14,12,433,549,982,188,106,3,3,14,22,103,428,8,17,316,576,892,32,28,0,0,4,5,0,3,26,28,62,64,126,5926,5941,340,454,969,1460,313,1339,2995,2732,10543,11926,22469
108041164,8,9,35,46,52,175,11,7,423,476,899,209,164,6,10,12,24,71,246,12,16,310,460,770,129,59,4,0,10,12,101,356,6,16,250,443,693,8,7,0,0,0,0,5,0,7,14,20,21,41,3079,3115,231,276,630,886,310,1095,1679,1524,5929,6896,12825
108041165,0,0,13,5,7,17,3,0,71,44,115,22,19,3,0,0,0,6,23,3,0,34,42,76,15,4,0,0,0,5,10,20,0,0,25,29,54,0,3,0,0,0,0,0,0,3,3,3,6,9,1067,1075,88,67,249,203,53,133,636,480,2093,1958,4051
108041166,3,3,19,17,19,85,3,3,162,214,376,84,50,0,3,3,12,23,86,6,0,116,151,267,44,23,0,3,3,6,48,141,0,4,95,177,272,0,0,0,0,0,0,0,3,3,3,3,6,9,2017,2054,139,193,298,417,144,508,1107,958,3705,4130,7835
108051167,4,3,11,7,13,42,0,8,82,133,215,62,30,0,4,6,3,14,59,3,9,85,105,190,28,13,0,3,3,0,19,69,3,3,53,88,141,3,0,0,0,0,0,0,3,4,0,7,3,10,1102,1076,76,62,201,187,71,257,547,418,1997,2000,3997
108051168,6,3,16,9,19,58,9,3,199,186,385,98,58,3,0,5,10,31,68,7,0,144,136,280,39,19,0,0,4,7,24,69,5,0,72,95,167,5,8,0,0,0,0,0,0,5,4,10,12,22,2112,2139,125,161,364,411,121,373,910,815,3632,3899,7531
108051169,7,7,40,38,46,212,24,17,395,475,870,207,142,6,3,16,25,67,231,17,7,313,408,721,144,88,3,0,15,18,97,403,5,6,264,515,779,10,10,0,0,0,3,0,3,6,8,16,24,40,3604,3614,309,364,758,1007,334,1250,2607,2383,7612,8618,16230
108051170,7,5,17,8,23,60,10,12,215,169,384,79,49,3,3,13,7,38,68,9,3,142,130,272,45,15,0,0,3,3,22,65,5,5,75,88,163,0,0,0,0,3,3,0,0,8,5,11,8,19,2526,2547,211,164,535,488,180,430,1223,1002,4675,4631,9306
108051171,5,5,10,7,20,65,6,4,105,138,243,51,37,5,0,8,6,16,56,3,0,83,99,182,38,9,0,0,0,5,11,79,3,0,52,93,145,0,0,0,0,0,0,0,0,0,3,0,3,3,983,1010,80,92,192,272,74,306,599,544,1928,2224,4152
109011172,0,5,6,17,11,62,3,7,117,175,292,77,42,0,0,10,5,21,75,0,6,108,128,236,47,21,4,0,3,6,25,124,6,6,85,157,242,0,3,0,0,3,0,0,3,13,12,16,18,34,2434,2490,95,158,291,457,112,408,1698,1809,4630,5322,9952
109011173,0,6,9,10,19,65,6,3,110,157,267,56,40,3,3,0,3,20,68,4,3,83,117,200,36,13,0,3,0,0,11,73,0,0,47,89,136,3,3,0,0,0,0,0,0,4,3,7,6,13,1551,1585,100,137,284,393,102,367,1373,1272,3410,3754,7164
109011174,5,4,13,20,12,74,10,7,135,177,312,84,63,4,3,20,15,28,112,9,5,145,198,343,61,39,0,0,4,8,55,253,4,13,124,313,437,21,13,0,3,0,3,0,0,8,13,29,32,61,2042,1948,139,184,399,501,146,625,1756,1564,4482,4822,9304
109011175,3,4,13,9,14,62,6,6,118,148,266,67,43,4,0,3,7,36,69,5,7,115,126,241,45,15,0,0,0,3,34,98,9,7,88,123,211,3,3,0,0,3,0,0,0,3,9,9,12,21,2388,2411,127,132,312,304,158,371,1195,961,4180,4179,8359
109011176,3,3,18,22,20,100,10,9,179,230,409,88,49,5,3,12,11,18,133,5,5,128,201,329,33,24,0,3,3,9,21,143,4,5,61,184,245,6,3,0,0,0,0,0,0,3,0,9,3,12,2377,2418,191,244,511,672,119,635,2155,1841,5353,5810,11163
109021177,4,0,8,3,8,25,7,4,72,66,138,26,9,0,3,0,3,10,24,3,0,39,39,78,7,3,0,0,3,0,8,38,0,0,18,41,59,3,3,3,0,0,0,0,0,3,0,9,3,12,653,627,46,42,100,91,45,148,434,314,1278,1222,2500
109021178,0,3,3,3,16,34,7,5,90,103,193,48,32,3,0,3,4,23,27,0,0,77,63,140,20,15,0,0,3,0,17,54,3,0,43,69,112,5,3,0,0,0,0,0,0,10,6,15,9,24,1290,1311,78,69,201,185,94,204,779,648,2442,2417,4859
109021179,4,0,3,0,14,22,3,0,73,48,121,24,22,0,0,3,0,8,19,3,3,38,44,82,13,3,0,0,0,0,4,26,0,0,17,29,46,6,3,0,0,0,0,0,0,18,14,24,17,41,959,800,72,40,162,98,50,114,628,374,1871,1426,3297
109031180,5,0,13,5,18,43,5,8,134,141,275,65,41,0,0,8,0,18,58,5,5,96,104,200,44,24,0,0,3,3,17,90,0,12,64,129,193,0,0,0,0,0,0,0,0,6,0,6,0,6,1165,1156,79,84,185,213,86,310,680,536,2195,2299,4494
109031181,0,0,16,6,24,32,6,8,150,134,284,81,36,3,3,7,4,19,47,3,3,113,93,206,26,15,3,0,6,0,24,44,3,3,62,62,124,0,0,0,3,3,0,0,0,3,3,6,6,12,1555,1557,96,86,244,207,114,221,755,495,2764,2566,5330
109031182,3,3,11,25,12,64,9,9,129,171,300,74,51,0,3,6,5,25,70,6,3,111,132,243,37,11,0,0,3,5,36,119,0,0,76,135,211,3,3,0,0,0,3,0,3,3,3,6,12,18,1351,1333,126,155,257,311,102,400,948,771,2784,2970,5754
109031183,4,4,6,11,8,52,5,6,110,124,234,56,51,3,0,9,10,23,55,5,3,96,119,215,37,17,0,0,0,3,21,51,9,0,67,71,138,4,0,0,0,0,3,0,0,6,6,10,9,19,1548,1530,110,73,229,206,94,259,851,561,2832,2629,5461
109031184,0,0,8,3,12,55,12,4,127,136,263,65,34,0,0,6,8,8,53,0,4,79,99,178,22,12,3,0,0,0,25,58,4,0,54,70,124,0,0,0,0,0,0,0,0,6,5,6,5,11,1212,1214,66,70,179,177,88,258,542,468,2087,2187,4274
109031185,4,3,24,9,21,74,9,6,196,180,376,107,76,3,0,16,0,31,90,5,3,162,169,331,64,30,0,0,0,6,36,136,8,7,108,179,287,0,0,0,0,0,0,3,3,9,3,12,6,18,1998,1975,136,141,386,322,148,478,1056,758,3724,3674,7398
110011186,6,8,11,29,22,161,13,11,236,322,558,115,81,5,0,13,12,33,181,10,14,176,288,464,83,48,3,0,0,16,57,226,4,9,147,299,446,38,22,0,0,4,6,0,3,90,131,132,162,294,3713,3701,249,324,529,870,211,898,4119,4286,8821,10079,18900
