region_id,C11_Tot_res_Bo_par_bo_os,C11_Tot_res_Fa_onl_bo_os,C11_Tot_res_Mo_onl_bo_os,C11_Tot_res_Bo_pa_bo_Aus,C11_Tot_resp_Bplace_ns,C11_Tot_resp_Tot_resp,C11_T_P_BP_B_OS,C11_T_P_Fa_only_bor_os,C11_T_P_Mo_O_B_OS,C11_T_P_BP_B_Aus,C11_T_P_Bplace_NS,C11_T_P_Tot_resp
120021389,5805,1932,1284,7663,890,17574,4822,1142,765,5349,827,12905
120031390,15443,1875,1219,6781,2109,27427,14272,1126,716,4632,2033,22779
120031391,15237,1460,1004,5206,1515,24422,14287,926,647,3651,1467,20978
120031392,5749,1126,664,3606,525,11670,5174,696,416,2550,500,9336
120031393,10126,1697,1060,5595,1143,19621,9346,1114,666,4093,1070,16289
120031394,8262,2087,1365,7417,1479,20610,7266,1232,799,5055,1411,15763
120031395,6548,1778,1188,6704,1025,17243,5779,1085,708,4619,955,13146
120031396,9887,485,404,1717,1276,13769,9304,307,276,1246,1252,12385
120031397,19071,1456,1075,5604,2129,29335,18081,986,710,4091,2069,25937
121011398,16463,1875,1665,7575,1658,29236,15166,1128,1002,5388,1603,24287
121011399,10615,2073,1618,7682,1094,23082,9417,1247,983,5354,993,17994
121011400,10688,3613,2651,14973,1073,32998,9010,2147,1597,10476,1002,24232
121011401,5693,1098,803,4157,848,12599,5021,659,501,2929,827,9937
121011402,10987,3596,2535,13868,1083,32069,9485,2133,1520,9750,997,23885
121021403,6930,2517,1823,11681,585,23536,5930,1503,1095,8317,502,17347
121021404,3531,1852,1230,8408,424,15445,2884,1093,714,6101,383,11175
121021405,17948,2774,2121,11692,1821,36356,16352,1675,1265,8328,1691,29311
121021406,7612,2360,1693,11346,695,23706,6568,1427,1026,8007,618,17646
121031407,10472,2090,1686,8623,829,23700,9292,1277,998,6109,771,18447
121031408,9560,2944,2278,12106,1016,27904,8245,1782,1381,8446,939,20793
121031409,7333,2090,1576,8875,601,20475,6355,1236,925,6338,512,15366
121031410,10763,2167,1718,8351,765,23764,9263,1331,1027,5995,695,18311
121031411,8027,2441,1842,10783,971,24064,6723,1436,1101,7699,883,17842
121031412,7950,2302,1876,10356,940,23424,6697,1366,1114,7344,862,17383
121041413,8207,2362,1845,10023,1592,24029,6841,1396,1079,6936,1505,17757
121041414,8489,2132,1548,8476,1375,22020,7237,1261,914,5913,1332,16657
121041415,12211,3749,2757,15770,2168,36655,9948,2256,1643,11073,2059,26979
121041416,8249,1907,1476,8621,1739,21992,6948,1146,856,5859,1678,16487
121041417,5054,1019,747,4817,1261,12898,4356,608,450,3345,1254,10013
122011418,8286,2835,2252,11273,911,25557,6787,1714,1323,8071,824,18719
122011419,10299,2646,2034,10714,2128,27821,8433,1564,1199,7543,2041,20780
122021420,3837,1922,1377,8437,539,16112,3126,1140,814,6075,478,11633
122021421,3530,1426,1077,6863,535,13431,2949,864,638,5012,470,9933
122021422,4103,1986,1464,8857,780,17190,3340,1196,897,6431,710,12574
122021423,7620,3072,2394,14531,1211,28828,6331,1865,1438,10754,1137,21525
122031424,5746,1732,1234,7443,641,16796,4965,1101,754,5446,586,12852
122031425,2623,1012,764,4968,348,9715,2204,623,458,3681,310,7276
122031426,11567,2762,2111,11431,1485,29356,9967,1671,1266,8225,1374,22503
122031427,5735,1769,1329,6901,492,16226,4882,1063,814,4891,433,12083
122031428,9798,3790,2559,14764,958,31869,8310,2254,1541,10804,822,23731
122031429,8288,2797,2079,11191,1309,25664,6784,1685,1218,8076,1191,18954
122031430,6705,2351,1681,9360,756,20853,5603,1410,999,6918,666,15596
122031431,7714,3285,2218,14814,1841,29872,6368,1995,1347,10886,1718,22314
122031432,1111,508,458,2508,209,4794,886,298,261,1850,194,3489
123011433,2755,1716,1008,10008,570,16057,2326,1040,605,7509,526,12006
123011434,4477,2159,1411,12401,656,21104,3797,1349,875,9342,580,15943
123011435,6594,3460,2216,18336,1092,31698,5658,2097,1339,13715,981,23790
123021436,6380,2098,1475,13252,1508,24713,5563,1313,921,9922,1368,19087
123021437,7299,1729,1164,9220,1343,20755,6443,1054,706,6842,1251,16296
123021438,8225,2365,1578,12798,1967,26933,7193,1466,995,9523,1798,20975
123021439,0,0,0,0,0,0,0,0,0,0,0,0
123021440,8694,1578,1107,8207,1010,20596,7824,1012,682,6122,907,16547
123021441,5763,1840,1196,10833,1021,20653,5030,1126,723,8026,941,15846
123021442,11511,1903,1179,9053,1847,25493,10368,1178,731,6843,1712,20832
123021443,9204,1688,1135,8109,1271,21407,8267,1054,733,6205,1151,17410
123021444,7943,2222,1574,12141,1808,25688,6965,1354,964,9052,1670,20005
123031445,1076,626,467,4524,343,7036,914,364,274,3489,307,5348
123031446,1569,899,639,5794,352,9253,1330,557,394,4392,305,6978
123031447,3357,1936,1287,12520,946,20046,2795,1169,791,9439,879,15073
123031448,1856,1083,738,7096,448,11221,1572,647,442,5363,392,8416
124011449,1421,794,506,4126,812,7659,1119,462,287,2832,771,5471
124011450,4271,2994,1905,15785,677,25632,3482,1748,1134,11256,579,18199
124011451,6,0,3,21,0,30,3,0,3,21,0,27
124011452,3959,2035,1383,9167,1797,18341,3162,1185,797,6309,1669,13122
124011453,2972,1984,1260,8451,617,15284,2379,1143,726,5990,549,10787
124011454,5407,3436,2244,18070,812,29969,4426,2017,1343,12902,663,21351
124011455,1737,854,559,4351,557,8058,1385,524,334,3014,514,5771
124021456,3,0,0,3,0,6,3,0,0,3,0,6
124031457,3907,2027,1270,11906,765,19875,3305,1269,764,8968,688,14994
124031458,4624,2202,1674,13187,1027,22714,4004,1353,1004,9962,924,17247
124031459,3607,1939,1201,10956,785,18488,3038,1169,727,8149,720,13803
124031460,7099,2903,1873,14424,902,27201,6173,1762,1125,10831,772,20663
124031461,4841,2192,1503,12547,1097,22180,4123,1345,913,9352,997,16730
124031462,6578,2144,1260,10857,1574,22413,5840,1315,804,8131,1485,17575
124031463,2125,768,583,4456,350,8282,1908,507,372,3369,322,6478
124031464,3909,1496,947,7995,1188,15535,3393,918,588,5949,1120,11968
124031465,1205,632,467,3973,250,6527,1051,394,282,3011,220,4958
124041466,3155,1674,1235,11074,972,18110,2684,1014,747,8166,914,13525
124041467,3292,1982,1423,13042,1072,20811,2716,1214,856,9803,961,15550
124041468,1680,725,478,4508,1113,8504,1479,465,298,3446,1057,6745
124051469,2656,780,443,4132,380,8391,2354,488,275,3143,343,6603
124051470,8386,2355,1499,11985,1065,25290,7337,1464,914,9029,956,19700
124051471,10756,2776,1808,14578,2270,32188,9542,1728,1109,11018,2110,25507
125011472,27476,1285,772,2662,3379,35574,26155,996,569,2051,3301,33072
125011473,6992,795,640,3069,2475,13971,6342,517,395,2162,2441,11857
125011474,24604,1250,922,4076,2225,33077,23142,869,645,3031,2159,29846
125011475,0,0,0,15,0,15,0,0,0,10,0,10
125021476,15324,1805,1363,9528,1093,29113,14380,1143,846,6866,1040,24275
125021477,10384,1917,1339,8541,1324,23505,9499,1198,820,6271,1259,19047
125021478,8801,1436,958,6811,1037,19043,8097,908,606,4998,981,15590
125031479,11172,1521,662,4539,1323,19217,10364,1071,478,3405,1273,16591
125031480,11096,1014,417,2347,1159,16033,10363,787,299,1806,1098,14353
125031481,13194,1228,705,3114,1982,20223,12424,915,504,2360,1900,18103
125031482,12364,2514,1482,10798,1271,28429,11351,1684,967,8074,1163,23239
125031483,12525,1836,729,3530,1950,20570,11686,1427,547,2730,1879,18269
125031484,11935,1863,984,5825,1718,22325,10974,1309,648,4388,1614,18933
125031485,17830,2017,1237,6203,2275,29562,16626,1445,845,4615,2188,25719
125031486,6,0,0,0,0,6,3,0,0,0,0,3
125031487,6,0,0,3,0,9,8,0,0,3,0,11
125041488,18722,1337,953,6269,2117,29398,17544,889,583,4662,2031,25709
125041489,13189,1404,1100,6145,2311,24149,12245,879,698,4481,2265,20568
125041490,3591,848,596,4333,327,9695,3282,536,354,3085,274,7531
125041491,11254,1444,983,7091,1383,22155,10414,902,605,5055,1318,18294
125041492,18329,883,728,3274,2938,26152,17229,576,466,2363,2886,23520
125041493,11156,1976,1396,9958,1078,25564,10107,1230,842,7360,996,20535
125041494,4381,1330,856,6137,522,13226,3890,834,518,4523,455,10220
126011495,13996,2035,1576,10341,807,28755,12999,1224,946,7297,755,23221
126011496,8426,2248,1754,12292,605,25325,7477,1371,1050,8677,544,19119
126021497,14685,2007,1295,8596,1158,27741,13693,1236,798,6123,1111,22961
126021498,5901,1974,1277,7738,560,17450,5198,1196,768,5533,526,13221
126021499,3743,1407,1038,6412,464,13064,3217,876,634,4501,432,9660
126021500,12588,1381,1167,6112,1681,22929,11689,844,698,4320,1644,19195
126021501,6073,1423,911,6084,720,15211,5475,868,549,4393,674,11959
126021502,14482,2714,1754,11618,1535,32103,13283,1730,1103,8372,1456,25944
126021503,10929,1249,986,5996,1033,20193,10167,782,596,4227,979,16751
127011504,9130,1456,763,6197,2093,19639,8332,1032,517,4771,1957,16609
127011505,4856,1129,577,4136,964,11662,4509,795,367,3192,916,9779
127011506,2518,721,424,3486,722,7871,2286,489,264,2648,671,6358
127011507,22319,2059,1241,5690,1621,32930,20559,1423,822,4287,1519,28610
127011508,12745,1831,1136,5221,1073,22006,11737,1214,744,3903,996,18594
127021509,12856,770,472,1934,1068,17100,11816,549,323,1466,1001,15155
127021510,13518,1460,803,4310,896,20987,12508,973,553,3300,839,18173
127021511,20698,485,470,1845,2158,25656,19181,339,339,1398,2082,23339
127021512,11563,965,609,3480,1359,17976,10698,665,428,2654,1292,15737
127021513,17234,513,440,2065,1432,21684,15829,344,315,1580,1362,19430
127021514,7464,604,365,1753,455,10641,6981,427,256,1316,440,9420
127021515,14776,629,410,1579,996,18390,13939,422,287,1197,951,16796
127021516,14078,885,482,2748,1179,19372,13192,591,330,2123,1130,17366
127021517,6761,403,262,1168,429,9023,6204,270,183,869,409,7935
127021518,2274,525,237,1563,426,5025,2108,375,169,1203,402,4257
127021519,12177,1349,729,4193,1224,19672,11242,875,492,3161,1171,16941
127021520,9344,476,214,1176,527,11737,8704,332,156,915,496,10603
127021521,22,6,0,3,3,34,23,3,0,3,3,32
127031522,9479,1193,673,4540,1378,17263,8730,805,463,3397,1325,14720
127031523,7877,1520,870,7654,1002,18923,7208,1032,555,5756,951,15502
127031524,8681,2169,1382,11869,932,25033,7733,1340,840,8840,848,19601
127031525,21422,1241,793,4448,3809,31713,20214,873,548,3390,3727,28752
127031526,17030,2185,1445,7695,1710,30065,15704,1481,960,5902,1599,25646
128011527,6511,3205,2269,20480,1439,33904,5577,1986,1390,15204,1306,25463
128011528,7478,3541,2738,23371,1698,38826,6230,2172,1661,17166,1563,28792
128011529,4193,2182,1490,13858,681,22404,3503,1330,896,10203,583,16515
128011530,5931,2213,1456,11974,1157,22731,5202,1348,903,8860,1069,17382
128011531,6116,1758,1201,9033,827,18935,5475,1140,744,6822,773,14954
128021532,5598,3667,2430,24509,939,37143,4660,2189,1448,18198,810,27305
128021533,1121,796,524,5921,295,8657,943,481,298,4415,247,6384
128021534,4232,1224,783,6715,370,13324,3792,788,531,5016,338,10465
128021535,6256,2673,1826,15856,966,27577,5438,1601,1104,11783,840,20766
128021536,5762,2863,2069,15965,890,27549,4858,1744,1229,11631,815,20277
128021537,26,24,28,129,0,207,23,18,15,90,3,149
128021538,5840,2516,1684,14100,1319,25459,5020,1488,1014,10353,1252,19127
197979799,595,226,124,1370,385,2700,530,138,81,972,372,2093
