region_id,C11_P_35_39_Tot_LF,C11_P_35_39_Notin_LF,C11_P_35_39_LF_NS,C11_P_35_39_Tot,C11_P_40_44_Em_FT,C11_P_40_44_Em_PT,C11_P_40_44_Em_AFW,C11_P_40_44_Em_Hrs_NS,C11_P_40_44_Em_Tot,C11_P_40_44_Unem_Look_FT,C11_P_40_44_Unem_Look_PT,C11_P_40_44_Unem_Tot,C11_P_40_44_Tot_LF,C11_P_40_44_Notin_LF,C11_P_40_44_LF_NS,C11_P_40_44_Tot,C11_P_45_49_Em_FT,C11_P_45_49_Em_PT,C11_P_45_49_Em_AFW,C11_P_45_49_Em_Hrs_NS,C11_P_45_49_Em_Tot,C11_P_45_49_Unem_Look_FT,C11_P_45_49_Unem_Look_PT,C11_P_45_49_Unem_Tot,C11_P_45_49_Tot_LF,C11_P_45_49_Notin_LF,C11_P_45_49_LF_NS,C11_P_45_49_Tot,C11_P_50_54_Em_FT,C11_P_50_54_Em_PT,C11_P_50_54_Em_AFW,C11_P_50_54_Em_Hrs_NS,C11_P_50_54_Em_Tot,C11_P_50_54_Unem_Look_FT,C11_P_50_54_Unem_Look_PT,C11_P_50_54_Unem_Tot,C11_P_50_54_Tot_LF,C11_P_50_54_Notin_LF,C11_P_50_54_LF_NS,C11_P_50_54_Tot,C11_P_55_59_Em_FT,C11_P_55_59_Em_PT,C11_P_55_59_Em_AFW,C11_P_55_59_Em_Hrs_NS,C11_P_55_59_Em_Tot,C11_P_55_59_Unem_Look_FT,C11_P_55_59_Unem_Look_PT,C11_P_55_59_Unem_Tot,C11_P_55_59_Tot_LF,C11_P_55_59_Notin_LF,C11_P_55_59_LF_NS,C11_P_55_59_Tot,C11_P_60_64_Em_FT,C11_P_60_64_Em_PT,C11_P_60_64_Em_AFW,C11_P_60_64_Em_Hrs_NS,C11_P_60_64_Em_Tot,C11_P_60_64_Unem_Look_FT,C11_P_60_64_Unem_Look_PT,C11_P_60_64_Unem_Tot,C11_P_60_64_Tot_LF,C11_P_60_64_Notin_LF,C11_P_60_64_LF_NS,C11_P_60_64_Tot,C11_P_65_69_Em_FT,C11_P_65_69_Em_PT,C11_P_65_69_Em_AFW,C11_P_65_69_Em_Hrs_NS,C11_P_65_69_Em_Tot,C11_P_65_69_Unem_Look_FT,C11_P_65_69_Unem_Look_PT,C11_P_65_69_Unem_Tot,C11_P_65_69_Tot_LF,C11_P_65_69_Notin_LF,C11_P_65_69_LF_NS,C11_P_65_69_Tot,C11_P_70_74_Em_FT,C11_P_70_74_Em_PT,C11_P_70_74_Em_AFW,C11_P_70_74_Em_Hrs_NS,C11_P_70_74_Em_Tot,C11_P_70_74_Unem_Look_FT,C11_P_70_74_Unem_Look_PT,C11_P_70_74_Unem_Tot,C11_P_70_74_Tot_LF,C11_P_70_74_Notin_LF,C11_P_70_74_LF_NS,C11_P_70_74_Tot,C11_P_75over_Emp_Wor_ft,C11_P_75ov_Em_Work_pt,C11_P_75ov_Em_Aw_fr_w,C11_P_75ov_Emp_Hou_w_ns,C11_P_75andOver_Em_Tot,C11_P_75over_Unem_Lo_ft_w,C11_P_75over_Unem_Lo_pt_w,C11_P_75over_Unemp_Tot,C11_P_75over_Tot_lab_for,C11_P_75over_N_lab_forc,C11_P_75over_LF_NS,C11_P_75over_Tot,C11_P_Tot_Em_FT,C11_P_Tot_Em_PT,C11_P_Tot_Em_AFW,C11_P_Tot_Em_Hrs_NS,C11_P_Tot_Em_Tot,C11_P_Tot_Unem_Look_FT,C11_P_Tot_Unem_Look_PT,C11_P_Tot_Unem_Tot,C11_P_T_T_labo_for,C11_P_Tot_Notin_LF,C11_P_Tot_LF_NS,C11_P_T_T
101041017,298,86,24,408,159,105,9,8,281,18,3,21,302,78,30,410,202,96,0,5,303,15,3,18,321,96,33,450,165,124,19,6,314,8,5,13,327,122,22,471,160,113,21,3,297,13,4,17,314,210,45,569,86,100,21,7,214,4,7,11,225,404,34,663,13,41,4,3,61,0,3,3,64,436,38,538,11,20,0,0,31,0,0,0,31,401,29,461,0,3,3,0,6,0,6,6,12,723,82,817,1354,1047,126,62,2589,131,83,214,2803,2924,421,6148
101041018,287,65,37,389,180,113,12,10,315,16,10,26,341,93,33,467,180,107,15,4,306,14,9,23,329,100,32,461,199,155,24,11,389,15,5,20,409,115,31,555,167,131,21,6,325,9,10,19,344,199,26,569,96,101,13,7,217,15,3,18,235,417,41,693,23,59,4,0,86,3,4,7,93,563,32,688,6,16,6,3,31,0,0,0,31,466,50,547,6,11,3,0,20,0,0,0,20,900,88,1008,1337,1138,150,73,2698,152,87,239,2937,3312,474,6723
101041019,335,76,19,430,210,150,12,8,380,11,5,16,396,74,22,492,305,133,8,7,453,12,9,21,474,82,16,572,301,173,27,4,505,10,0,10,515,135,31,681,232,129,30,6,397,5,6,11,408,166,30,604,110,112,18,0,240,4,3,7,247,269,28,544,22,51,6,6,85,0,0,0,85,307,21,413,7,18,0,5,30,0,0,0,30,305,43,378,3,12,6,0,21,0,0,0,21,596,91,708,1916,1278,173,60,3427,104,61,165,3592,2505,373,6470
101041020,300,101,18,419,235,175,7,12,429,13,12,25,454,105,27,586,296,197,28,4,525,16,12,28,553,120,31,704,336,253,29,13,631,20,11,31,662,178,44,884,262,217,26,9,514,20,13,33,547,271,40,858,162,144,23,7,336,18,11,29,365,375,36,776,53,58,6,4,121,3,6,9,130,348,22,500,31,21,0,0,52,0,0,0,52,224,17,293,19,16,3,6,44,0,0,0,44,344,43,431,1904,1478,173,81,3636,147,93,240,3876,2557,349,6782
101041021,113,20,9,142,69,45,6,3,123,4,3,7,130,20,3,153,110,62,11,0,183,6,4,10,193,30,14,237,102,48,4,0,154,6,0,6,160,40,15,215,58,49,11,6,124,3,0,3,127,76,9,212,36,38,8,3,85,3,10,13,98,149,12,259,4,10,3,0,17,0,0,0,17,174,0,191,3,6,0,0,9,0,0,0,9,147,8,164,3,0,0,0,3,0,0,0,3,317,33,353,553,403,65,22,1043,52,30,82,1125,1083,131,2339
101041022,0,3,0,3,3,3,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,3,0,8,0,5,0,0,5,0,0,0,5,3,0,8,3,3,0,0,6,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,0,29,0,0,0,29,12,0,41
101041023,119,38,5,162,84,44,6,0,134,6,4,10,144,24,7,175,110,42,6,6,164,3,6,9,173,44,4,221,95,70,9,3,177,7,4,11,188,65,4,257,84,51,10,6,151,3,6,9,160,79,9,248,54,46,3,3,106,5,6,11,117,141,6,264,24,12,6,0,42,0,3,3,45,153,4,202,3,7,0,0,10,0,0,0,10,157,18,185,0,0,0,3,3,0,3,3,6,283,28,317,679,474,71,41,1265,66,43,109,1374,1158,108,2640
101041024,112,38,8,158,89,53,11,6,159,8,5,13,172,42,8,222,101,81,9,0,191,10,8,18,209,49,17,275,96,83,10,4,193,5,0,5,198,67,11,276,96,72,10,3,181,4,8,12,193,89,17,299,60,80,8,3,151,3,6,9,160,150,14,324,17,22,3,3,45,4,0,4,49,155,19,223,4,6,0,0,10,3,0,3,13,110,8,131,0,3,3,0,6,0,0,0,6,167,11,184,644,545,72,33,1294,64,33,97,1391,1051,139,2581
101041025,364,74,19,457,303,150,25,13,491,11,9,20,511,70,22,603,296,169,20,9,494,15,7,22,516,88,21,625,355,217,28,4,604,20,11,31,635,120,28,783,267,200,31,3,501,14,13,27,528,249,25,802,158,170,21,6,355,15,11,26,381,488,47,916,49,68,9,7,133,0,6,6,139,685,25,849,17,33,4,0,54,0,3,3,57,675,41,773,3,17,6,0,26,0,0,0,26,1274,143,1443,2156,1542,212,74,3984,140,89,229,4213,4157,460,8830
101041026,287,91,16,394,157,117,8,11,293,16,10,26,319,81,8,408,216,138,16,7,377,15,14,29,406,97,18,521,227,178,14,7,426,11,16,27,453,145,17,615,202,147,26,0,375,12,11,23,398,204,14,616,86,109,13,6,214,8,4,12,226,411,15,652,19,32,6,3,60,0,0,0,60,505,17,582,7,8,0,3,18,0,0,0,18,432,11,461,8,10,0,0,18,0,0,0,18,695,51,764,1351,1137,125,62,2675,144,91,235,2910,3021,205,6136
101041027,268,84,14,366,154,111,21,3,289,15,11,26,315,94,27,436,179,127,15,8,329,17,0,17,346,103,21,470,238,206,17,8,469,14,7,21,490,163,20,673,214,176,28,7,425,15,17,32,457,309,33,799,123,133,24,3,283,11,10,21,304,573,31,908,26,74,9,8,117,3,0,3,120,642,21,783,11,20,3,0,34,0,0,0,34,503,42,579,9,5,3,6,23,0,0,0,23,1083,142,1248,1400,1216,176,71,2863,140,67,207,3070,3906,412,7388
102011028,380,68,20,468,286,157,11,14,468,13,6,19,487,63,24,574,299,170,9,14,492,7,4,11,503,58,17,578,284,136,17,5,442,11,0,11,453,63,18,534,211,113,16,4,344,3,5,8,352,108,22,482,101,87,13,0,201,0,9,9,210,157,17,384,17,33,3,0,53,0,0,0,53,205,14,272,0,26,0,0,26,0,0,0,26,166,13,205,0,7,0,0,7,0,0,0,7,278,25,310,1890,1236,123,79,3328,80,80,160,3488,1522,232,5242
102011029,471,79,21,571,305,192,20,8,525,20,12,32,557,89,24,670,347,190,16,11,564,23,12,35,599,100,22,721,416,178,32,17,643,12,6,18,661,124,34,819,296,179,22,7,504,13,9,22,526,181,32,739,144,151,15,5,315,6,13,19,334,404,34,772,46,89,6,0,141,3,6,9,150,486,19,655,11,30,0,0,41,0,0,0,41,444,27,512,4,18,0,0,22,0,0,0,22,774,60,856,2438,1680,183,75,4376,141,122,263,4639,3175,343,8157
102011030,227,45,27,299,201,96,7,8,312,4,6,10,322,53,19,394,186,72,7,7,272,8,0,8,280,45,23,348,174,78,12,7,271,3,5,8,279,47,22,348,139,59,9,3,210,9,0,9,219,68,17,304,100,69,12,3,184,4,3,7,191,122,16,329,39,47,7,0,93,0,0,0,93,142,26,261,20,14,3,6,43,0,0,0,43,95,17,155,12,10,0,0,22,0,0,0,22,168,18,208,1304,688,85,52,2129,64,34,98,2227,999,255,3481
102011031,548,130,17,695,415,211,21,17,664,10,8,18,682,121,16,819,468,244,23,11,746,11,4,15,761,121,25,907,483,218,19,16,736,20,8,28,764,164,28,956,358,179,30,11,578,15,4,19,597,213,16,826,221,165,20,4,410,7,12,19,429,371,34,834,49,73,6,4,132,0,5,5,137,566,22,725,8,31,4,0,43,0,0,0,43,588,44,675,4,22,3,3,32,0,3,3,35,1799,285,2119,3083,2044,198,130,5455,152,131,283,5738,4708,577,11023
102011032,871,223,87,1181,535,216,27,20,798,23,17,40,838,174,98,1110,620,248,25,17,910,35,23,58,968,210,112,1290,586,269,34,12,901,24,12,36,937,273,118,1328,469,216,25,10,720,26,12,38,758,295,74,1127,244,179,29,8,460,22,13,35,495,418,96,1009,78,82,6,3,169,0,0,0,169,573,88,830,15,44,3,3,65,0,0,0,65,561,70,696,5,21,6,6,38,0,0,0,38,1372,328,1738,5170,2478,350,168,8166,382,230,612,8778,5074,1456,15308
102011033,384,65,23,472,285,135,20,4,444,9,6,15,459,73,7,539,299,123,15,7,444,8,4,12,456,62,15,533,272,75,12,6,365,11,0,11,376,54,13,443,130,60,6,6,202,8,3,11,213,68,7,288,75,32,6,3,116,0,8,8,124,94,4,222,22,10,3,0,35,3,0,3,38,119,6,163,6,9,0,0,15,3,0,3,18,113,9,140,0,4,0,0,4,0,0,0,4,202,8,214,1978,955,128,55,3116,100,70,170,3286,1392,136,4814
102011034,291,65,3,359,203,128,7,0,338,7,8,15,353,66,8,427,225,144,9,10,388,15,0,15,403,52,8,463,254,140,12,8,414,7,0,7,421,71,6,498,184,79,11,0,274,3,3,6,280,98,6,384,73,68,9,0,150,4,7,11,161,166,10,337,25,30,0,0,55,0,3,3,58,227,13,298,4,3,0,0,7,0,0,0,7,253,18,278,0,6,0,3,9,0,0,0,9,1071,113,1193,1617,1054,118,60,2849,112,61,173,3022,2447,213,5682
102011035,379,66,15,460,225,113,7,5,350,8,3,11,361,48,11,420,247,135,7,8,397,11,0,11,408,70,9,487,257,121,6,9,393,7,3,10,403,75,19,497,177,101,13,7,298,15,5,20,318,104,15,437,112,71,14,3,200,3,6,9,209,166,6,381,27,27,7,0,61,0,0,0,61,183,13,257,3,7,3,0,13,0,0,0,13,137,13,163,0,0,0,0,0,0,0,0,0,269,21,290,1861,1086,129,77,3153,118,80,198,3351,1552,156,5059
102011036,447,84,24,555,308,144,20,7,479,18,0,18,497,73,23,593,313,152,21,11,497,12,12,24,521,84,22,627,327,130,13,10,480,12,6,18,498,96,17,611,221,103,20,4,348,9,6,15,363,110,6,479,129,96,11,4,240,3,6,9,249,186,6,441,23,28,0,0,51,0,0,0,51,199,9,259,7,13,0,3,23,0,0,0,23,162,7,192,0,6,0,0,6,0,0,0,6,266,14,286,2274,1325,166,72,3837,128,98,226,4063,1760,182,6005
102011037,314,73,36,423,208,107,16,5,336,11,5,16,352,45,26,423,221,88,13,4,326,6,6,12,338,67,26,431,227,87,7,8,329,9,5,14,343,63,21,427,170,83,13,3,269,8,4,12,281,74,20,375,88,81,11,0,180,0,6,6,186,159,26,371,39,40,3,0,82,0,4,4,86,269,24,379,10,25,0,0,35,0,0,0,35,260,28,323,0,10,0,0,10,0,3,3,13,615,62,690,1537,900,120,52,2609,72,71,143,2752,1893,357,5002
102011038,327,58,14,399,214,129,4,7,354,8,5,13,367,59,15,441,246,119,7,7,379,10,0,10,389,55,13,457,247,115,13,4,379,12,10,22,401,55,6,462,176,100,8,3,287,4,7,11,298,107,6,411,91,75,11,3,180,3,3,6,186,206,9,401,19,30,6,3,58,0,0,0,58,248,10,316,8,3,0,0,11,0,6,6,17,241,8,266,0,3,0,0,3,0,0,0,3,578,56,637,1708,1040,105,45,2898,105,74,179,3077,1931,161,5169
102011039,637,104,41,782,419,192,29,11,651,17,8,25,676,114,45,835,472,193,22,17,704,17,13,30,734,70,51,855,474,221,27,9,731,16,16,32,763,110,67,940,390,211,27,7,635,11,7,18,653,213,55,921,196,172,15,8,391,10,12,22,413,358,49,820,71,82,6,0,159,0,3,3,162,472,35,669,21,16,3,0,40,0,0,0,40,443,22,505,6,9,0,0,15,3,0,3,18,705,86,809,3656,2007,255,104,6022,187,143,330,6352,3217,619,10188
102011040,1057,263,48,1368,650,321,37,17,1025,68,23,91,1116,272,76,1464,638,326,38,21,1023,44,21,65,1088,251,55,1394,613,294,47,25,979,35,23,58,1037,332,75,1444,540,297,34,14,885,25,22,47,932,447,53,1432,280,237,21,9,547,28,11,39,586,840,60,1486,94,128,6,3,231,3,7,10,241,1070,88,1399,12,46,0,6,64,0,0,0,64,944,87,1095,3,14,3,6,26,0,3,3,29,2090,494,2613,4935,2881,365,223,8404,507,278,785,9189,7738,1222,18149
102011041,522,79,13,614,334,172,20,8,534,16,4,20,554,74,17,645,381,148,16,9,554,11,9,20,574,62,17,653,342,159,14,6,521,6,12,18,539,84,27,650,274,167,19,7,467,14,0,14,481,113,27,621,116,116,11,0,243,4,3,7,250,205,19,474,40,40,7,0,87,0,0,0,87,231,18,336,7,16,0,0,23,0,0,0,23,224,10,257,6,6,3,0,15,0,0,0,15,540,41,596,2584,1591,180,61,4416,103,106,209,4625,2061,280,6966
102011042,607,157,28,792,348,167,17,10,542,27,16,43,585,156,47,788,407,180,25,19,631,27,13,40,671,167,48,886,394,166,22,12,594,30,9,39,633,232,50,915,294,160,23,11,488,22,6,28,516,303,46,865,186,128,20,8,342,12,11,23,365,499,46,910,46,82,6,3,137,3,4,7,144,652,56,852,19,20,5,0,44,0,0,0,44,600,44,688,10,7,3,3,23,0,3,3,26,1600,174,1800,2914,1635,212,119,4880,316,142,458,5338,5043,688,11069
102011043,497,113,28,638,333,146,18,10,507,10,12,22,529,117,29,675,344,167,22,7,540,21,9,30,570,114,21,705,319,138,22,6,485,17,7,24,509,147,31,687,301,135,23,8,467,11,6,17,484,156,28,668,162,114,12,3,291,6,7,13,304,326,15,645,43,56,5,4,108,0,0,0,108,360,19,487,0,17,0,0,17,0,4,4,21,355,13,389,4,9,3,0,16,0,0,0,16,1301,91,1408,2751,1506,206,86,4549,202,120,322,4871,3670,374,8915
