region_id,C11_AP_45_49_NCB_2,C11_AP_45_49_NCB_3,C11_AP_45_49_NCB_4,C11_AP_45_49_NCB_5,C11_AP_45_49_NCB_6m,C11_AP_45_49_NCB_NS,C11_AP_45_49_Tot,C11_AP_50_54_NCB_0,C11_AP_50_54_NCB_1,C11_AP_50_54_NCB_2,C11_AP_50_54_NCB_3,C11_AP_50_54_NCB_4,C11_AP_50_54_NCB_5,C11_AP_50_54_NCB_6m,C11_AP_50_54_NCB_NS,C11_AP_50_54_Tot,C11_AP_55_59_NCB_0,C11_AP_55_59_NCB_1,C11_AP_55_59_NCB_2,C11_AP_55_59_NCB_3,C11_AP_55_59_NCB_4,C11_AP_55_59_NCB_5,C11_AP_55_59_NCB_6m,C11_AP_55_59_NCB_NS,C11_AP_55_59_Tot,C11_AP_60_64_NCB_0,C11_AP_60_64_NCB_1,C11_AP_60_64_NCB_2,C11_AP_60_64_NCB_3,C11_AP_60_64_NCB_4,C11_AP_60_64_NCB_5,C11_AP_60_64_NCB_6m,C11_AP_60_64_NCB_NS,C11_AP_60_64_Tot,C11_AP_65_69_NCB_0,C11_AP_65_69_NCB_1,C11_AP_65_69_NCB_2,C11_AP_65_69_NCB_3,C11_AP_65_69_NCB_4,C11_AP_65_69_NCB_5,C11_AP_65_69_NCB_6m,C11_AP_65_69_NCB_NS,C11_AP_65_69_Tot,C11_AP_70_74_NCB_0,C11_AP_70_74_NCB_1,C11_AP_70_74_NCB_2,C11_AP_70_74_NCB_3,C11_AP_70_74_NCB_4,C11_AP_70_74_NCB_5,C11_AP_70_74_NCB_6m,C11_AP_70_74_NCB_NS,C11_AP_70_74_Tot,C11_AP_75_79_NCB_0,C11_AP_75_79_NCB_1,C11_AP_75_79_NCB_2,C11_AP_75_79_NCB_3,C11_AP_75_79_NCB_4,C11_AP_75_79_NCB_5,C11_AP_75_79_NCB_6m,C11_AP_75_79_NCB_NS,C11_AP_75_79_Tot,C11_AP_80_84_NCB_0,C11_AP_80_84_NCB_1,C11_AP_80_84_NCB_2,C11_AP_80_84_NCB_3,C11_AP_80_84_NCB_4,C11_AP_80_84_NCB_5,C11_AP_80_84_NCB_6m,C11_AP_80_84_NCB_NS,C11_AP_80_84_Tot,C11_AP_85andover_N_c_b_0,C11_AP_85andover_N_c_b_1,C11_AP_85andover_N_c_b_2,C11_AP_85andover_N_c_b_3,C11_AP_85andover_N_c_b_4,C11_AP_85andover_N_c_b_5,C11_AP_85ov_N_c_b_6mor,C11_AP_85andover_N_c_b_NS,C11_AP_85_and_over_Tot,C11_AP_Tot_NCB_0,C11_AP_Tot_NCB_1,C11_AP_Tot_NCB_2,C11_AP_Tot_NCB_3,C11_AP_Tot_NCB_4,C11_AP_Tot_NCB_5,C11_AP_Tot_N_ch_b_6mor,C11_AP_Tot_NCB_NS,C11_AP_T_T
103021062,75,42,39,3,13,10,217,19,15,61,79,30,15,9,11,239,24,7,64,64,36,12,4,9,220,16,15,48,47,32,20,10,10,198,10,13,33,46,34,11,5,7,159,12,3,35,42,37,14,18,22,183,5,3,27,20,17,17,15,6,110,11,7,11,17,16,13,17,10,102,4,13,17,23,17,10,12,16,112,528,247,596,556,328,148,119,158,2680
103021063,81,79,23,10,10,21,278,37,18,83,67,41,10,12,18,286,29,24,91,87,38,15,6,24,314,24,24,100,77,45,11,5,22,308,25,18,62,75,35,9,9,19,252,24,18,50,76,42,16,14,25,265,11,20,34,54,37,17,16,16,205,12,14,40,49,27,19,7,15,183,20,9,40,33,32,13,17,18,182,745,324,871,794,403,147,121,292,3697
103021064,65,50,30,12,8,4,192,23,20,65,48,32,8,3,7,206,19,19,73,55,23,9,3,6,207,26,21,56,52,33,15,4,11,218,13,7,47,44,34,7,10,9,171,13,3,36,42,26,11,13,7,151,4,3,16,22,10,6,13,11,85,9,5,11,13,8,4,4,3,57,7,3,13,10,11,3,7,25,79,445,163,550,448,252,85,79,116,2138
103021065,120,101,43,10,4,13,346,28,30,94,87,44,8,4,5,300,20,28,95,100,41,7,5,12,308,19,17,115,100,43,17,8,11,330,22,20,68,83,39,24,10,14,280,24,16,42,51,38,16,20,13,220,16,12,34,48,43,28,21,12,214,13,7,25,37,23,22,14,19,160,12,11,33,32,28,17,13,21,167,816,348,947,888,436,178,112,169,3894
103021066,38,33,18,3,4,4,124,9,14,30,32,19,9,4,3,120,13,16,37,38,22,5,0,6,137,7,15,46,36,16,6,0,8,134,11,7,24,45,24,4,3,9,127,8,0,24,21,26,5,4,6,94,9,4,17,17,8,5,7,4,71,4,4,4,11,18,11,7,4,63,4,3,9,20,11,3,12,4,66,241,145,335,343,186,57,48,63,1418
103021067,112,105,32,17,6,18,344,36,33,112,97,47,9,8,20,362,29,19,95,77,43,12,14,16,305,20,16,93,75,33,11,4,20,272,24,19,68,62,32,14,10,11,240,21,11,48,70,36,27,14,21,248,20,6,39,47,36,17,17,20,202,16,7,30,38,24,22,22,15,174,18,19,48,31,27,14,19,22,198,971,414,1022,875,419,195,137,306,4339
103021068,30,30,23,7,8,5,127,13,3,35,45,19,7,3,3,128,10,5,35,32,37,7,7,8,141,4,9,43,26,16,4,3,9,114,10,6,29,18,15,3,7,7,95,3,3,11,23,19,6,7,5,77,3,3,16,11,9,3,10,0,55,4,5,0,12,6,7,4,5,43,3,4,4,8,6,4,5,3,37,221,105,295,276,187,61,70,78,1293
103021069,48,59,26,14,3,6,176,9,21,54,68,33,5,7,3,200,14,18,47,41,35,11,8,0,174,12,9,71,52,28,11,5,3,191,14,13,43,28,14,6,3,3,124,10,8,26,51,34,14,14,6,163,6,9,14,30,27,18,8,5,117,13,6,13,12,17,12,19,5,97,14,0,18,23,9,13,10,5,92,465,187,522,500,295,138,91,65,2263
103031070,159,95,31,16,5,18,422,54,42,123,116,46,15,4,13,413,47,46,116,107,37,13,3,14,383,43,29,138,92,33,10,9,18,372,41,25,113,87,39,17,11,19,352,30,21,71,72,42,23,13,15,287,26,10,41,56,24,18,19,22,216,24,16,47,34,21,9,16,16,183,22,17,59,49,26,12,15,19,219,1155,567,1300,931,398,162,116,281,4910
103031071,103,68,20,9,3,16,306,48,23,98,63,41,8,4,12,297,44,28,96,64,36,3,7,10,288,32,24,103,64,33,11,3,11,281,17,15,64,56,23,11,8,0,194,21,5,24,44,27,7,8,5,141,13,5,28,13,23,3,5,8,98,13,10,16,14,4,10,5,13,85,3,0,10,13,8,3,6,6,49,724,291,841,567,273,86,62,155,2999
103031072,116,98,39,7,4,19,352,39,27,100,93,39,6,9,7,320,46,18,81,62,28,12,7,18,272,21,25,97,67,38,8,6,16,278,25,9,86,66,38,10,7,16,257,21,13,45,55,37,14,11,14,210,10,14,28,35,41,21,18,15,182,18,22,35,34,25,6,15,16,171,25,21,54,33,29,12,13,15,202,1038,442,1056,807,407,125,109,261,4245
103031073,29,29,10,3,3,0,104,13,10,27,35,11,0,3,3,102,22,9,39,25,12,8,3,3,121,13,15,45,28,17,5,3,6,132,7,6,51,38,16,10,3,4,135,7,6,25,14,22,3,3,9,89,8,6,15,13,12,3,8,0,65,0,7,20,7,6,0,6,0,46,0,3,12,10,6,3,8,4,46,262,161,363,255,146,45,52,53,1337
103031074,126,110,34,10,6,18,371,41,27,115,95,40,7,3,15,343,37,20,115,88,47,18,6,25,356,30,35,125,100,50,17,6,20,383,21,27,90,82,42,17,9,20,308,20,10,45,42,38,15,11,18,199,19,9,31,33,24,13,17,17,163,11,4,19,21,16,6,8,5,90,8,11,14,9,7,3,3,16,71,727,343,991,817,373,138,86,264,3739
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,71,61,31,7,3,13,250,33,28,72,46,38,4,5,4,230,30,18,60,65,24,6,5,9,217,14,16,67,58,24,4,8,3,194,14,8,38,49,33,17,3,8,170,9,12,32,34,25,21,9,8,150,11,8,20,17,26,9,7,10,108,13,6,19,20,12,13,5,6,94,4,6,14,11,11,7,3,7,63,605,271,649,540,285,109,63,130,2652
103041077,207,141,55,15,25,41,645,71,69,216,140,83,19,14,35,647,73,58,199,146,69,20,10,26,601,52,41,195,150,61,20,18,24,561,42,32,141,105,59,18,14,32,443,32,16,108,108,60,30,23,25,402,27,22,85,98,60,37,39,22,390,26,23,67,73,64,24,22,29,328,43,50,82,95,48,27,30,29,404,2210,916,1937,1457,719,274,237,558,8308
103041078,228,140,54,21,5,16,568,54,59,189,137,49,11,5,13,517,39,39,146,130,50,11,5,18,438,29,24,165,111,52,21,10,17,429,34,27,85,73,33,13,5,8,278,20,9,55,55,45,16,13,12,225,11,19,45,38,30,15,10,14,182,11,8,34,18,21,13,17,12,134,6,17,25,35,20,4,11,8,126,1814,684,1744,1188,471,175,112,302,6490
103041079,126,118,54,12,13,12,394,53,29,128,125,58,14,6,8,421,23,26,129,112,43,9,3,9,354,38,33,143,94,49,13,7,8,385,31,27,85,68,39,11,5,6,272,11,7,43,53,33,14,11,8,180,7,11,31,39,24,17,14,7,150,12,4,20,23,15,8,19,4,105,7,4,12,17,15,5,5,13,78,935,352,1112,939,432,129,93,143,4135
104011080,209,143,69,15,6,27,595,64,56,237,198,78,22,11,25,691,43,57,234,141,76,13,9,23,596,59,45,203,131,72,23,13,15,561,55,34,182,133,54,24,6,24,512,40,26,113,117,50,30,23,23,422,42,22,92,104,78,24,26,30,418,19,27,85,78,55,27,37,29,357,42,34,91,71,67,23,31,56,415,1674,775,2130,1509,769,259,203,434,7753
104011081,189,125,66,24,12,29,578,87,61,226,147,79,21,14,20,655,80,60,218,171,72,19,5,24,649,58,39,200,176,75,19,9,23,599,55,40,143,102,62,18,16,23,459,27,19,64,46,62,17,12,10,257,12,11,34,43,28,21,15,12,176,8,13,22,21,24,13,9,9,119,8,5,29,24,13,3,7,3,92,1212,562,1627,1184,598,204,135,260,5782
104011082,163,116,58,11,8,19,500,75,78,217,163,51,10,4,19,617,89,66,247,160,49,18,5,17,651,76,58,331,232,59,17,17,26,816,60,53,282,201,93,29,15,32,765,48,35,167,162,99,41,19,29,600,43,25,89,123,75,38,22,26,441,38,25,66,76,48,27,29,25,334,36,44,82,54,28,16,13,35,308,1377,723,2123,1551,669,237,159,344,7183
104021083,87,38,26,0,4,4,224,50,34,90,52,31,9,3,7,276,45,29,64,56,14,3,3,8,222,25,20,62,45,17,6,4,9,188,15,21,41,26,23,5,3,6,140,6,9,25,19,21,4,8,0,92,7,9,20,21,6,11,3,6,83,0,5,10,13,13,10,0,7,58,11,18,18,23,10,9,3,12,104,558,306,647,404,207,68,39,92,2321
104021084,203,142,49,10,10,20,584,100,63,213,146,56,13,14,28,633,61,53,209,123,65,14,16,23,564,64,60,222,164,80,25,8,33,656,39,42,173,136,65,17,14,25,511,26,32,125,101,74,20,20,42,440,19,27,81,80,54,19,16,17,313,18,31,56,50,43,17,15,25,255,24,19,63,56,36,5,16,43,262,1703,823,2007,1308,637,171,156,457,7262
104021085,97,62,24,8,10,18,314,39,39,122,73,27,5,9,14,328,50,33,115,69,21,4,4,15,311,38,29,110,83,21,6,3,17,307,29,19,93,79,29,8,5,14,276,13,18,78,70,42,15,11,27,274,20,14,50,54,41,15,20,32,246,15,10,38,44,26,16,19,60,228,22,37,76,50,33,21,9,131,379,1196,536,1079,729,313,123,108,418,4502
104021086,53,36,14,3,0,5,158,21,18,68,40,18,7,3,6,181,15,8,50,39,8,3,3,3,129,12,10,44,22,12,3,3,5,111,7,4,18,24,13,4,0,6,76,3,5,15,9,14,3,3,6,58,4,0,3,3,7,5,3,0,25,0,0,3,6,3,3,3,0,18,0,4,5,0,3,0,0,0,12,333,145,396,255,121,43,21,51,1365
104021087,29,35,12,3,3,7,137,25,22,45,28,11,6,3,0,140,25,22,47,36,10,3,3,10,156,15,12,40,29,12,3,4,0,115,7,6,36,28,11,3,5,4,100,6,9,22,14,13,9,0,7,80,7,0,9,9,16,3,4,3,51,6,0,4,5,6,3,5,0,29,0,3,6,10,14,3,3,0,39,267,151,339,260,134,45,30,69,1295
104021088,146,63,24,0,4,11,320,40,33,133,86,25,6,3,13,339,35,31,121,79,27,7,4,8,312,26,39,122,79,14,11,0,24,315,12,12,75,61,15,5,7,10,197,17,17,39,40,21,10,5,3,152,6,4,31,22,14,4,3,7,91,0,15,12,19,9,0,3,4,62,3,6,10,17,3,6,3,3,51,741,366,1001,649,195,62,38,155,3207
104021089,278,190,82,18,13,22,771,73,87,264,192,73,26,19,15,749,60,56,254,201,67,18,8,26,690,58,57,247,175,57,24,10,16,644,38,39,187,143,72,25,9,32,545,43,36,120,101,71,24,9,19,423,26,25,92,93,40,22,22,26,346,25,13,52,54,40,21,12,30,247,17,20,67,56,30,14,9,49,262,1827,832,2323,1594,668,225,130,376,7975
104021090,66,44,13,4,6,3,188,38,19,66,50,17,5,3,3,201,25,23,67,64,14,3,5,3,204,25,23,73,52,17,3,0,8,201,18,6,59,40,27,15,4,6,175,15,12,38,32,39,4,6,6,152,7,11,29,31,16,8,5,11,118,7,7,21,22,11,6,9,7,90,3,3,10,9,11,3,7,8,54,425,199,558,432,191,64,51,77,1997
104021091,144,121,29,8,14,14,435,50,58,185,110,60,7,3,14,487,45,63,166,113,40,12,8,13,460,28,38,180,104,39,4,7,18,418,30,25,110,102,56,14,6,11,354,15,21,91,75,44,22,10,16,294,18,7,41,63,45,20,16,16,226,10,10,35,29,27,11,18,17,157,3,8,43,46,23,11,8,12,154,940,536,1388,1003,454,139,99,212,4771
105011092,41,35,21,6,15,13,161,21,13,30,35,22,3,7,16,147,8,9,34,29,21,7,6,12,126,11,4,40,32,9,0,10,11,117,9,3,29,24,17,8,3,15,108,3,9,13,14,12,10,10,8,79,5,0,11,17,10,7,8,3,61,3,6,6,4,12,3,10,9,53,4,0,3,3,3,4,3,8,28,384,189,316,294,178,80,100,224,1765
105011093,62,46,30,5,3,7,176,12,9,64,35,12,7,7,10,156,17,7,48,41,20,3,4,12,152,11,7,33,41,19,3,0,13,127,3,4,29,28,19,7,4,6,100,7,3,21,18,16,7,9,6,87,3,3,9,9,14,4,7,6,55,7,4,7,4,3,10,3,0,38,4,6,4,6,3,5,9,5,42,406,168,466,337,180,65,57,145,1824
105011094,37,35,12,6,6,10,130,17,12,59,43,20,3,3,6,163,9,10,38,29,16,8,6,9,125,9,4,36,27,26,0,8,12,122,10,3,16,26,19,10,9,7,100,4,7,17,26,18,12,4,3,91,0,3,12,15,13,7,11,6,67,4,3,13,14,11,3,6,5,59,4,3,12,7,3,6,3,9,47,364,143,366,313,192,69,76,112,1635
105011095,58,47,16,3,9,4,159,20,14,55,47,16,4,3,20,179,10,14,38,36,16,6,4,5,129,11,10,47,35,22,8,4,8,145,9,9,41,41,29,5,6,12,152,8,5,28,29,23,7,10,14,124,3,3,14,20,17,4,15,11,87,4,3,15,13,11,7,10,3,66,5,3,12,16,9,11,0,0,56,362,189,494,419,225,73,70,132,1964
105011096,54,46,29,11,8,16,217,24,19,64,69,23,16,10,15,240,25,20,83,47,26,9,10,26,246,21,19,84,60,31,16,8,9,248,11,14,70,43,27,13,16,15,209,11,9,21,41,30,12,13,6,143,8,6,8,16,6,9,10,12,75,4,5,9,9,9,4,7,13,60,3,4,3,7,6,3,7,10,43,534,266,595,468,268,127,123,227,2608
105021097,245,144,58,12,12,39,671,65,65,309,159,74,12,8,50,742,68,63,260,162,61,14,3,32,663,42,58,252,149,72,17,15,54,659,41,41,181,145,56,21,14,29,528,21,16,111,129,72,45,22,53,469,28,24,89,99,77,33,25,56,431,16,28,74,97,64,35,25,39,378,21,33,67,59,36,21,20,81,338,1668,843,2195,1509,725,253,171,650,8014
105021098,26,25,11,3,12,9,102,15,5,35,31,13,5,0,7,111,13,16,36,30,13,10,0,3,121,10,3,35,18,11,7,3,8,95,5,6,39,14,9,8,9,3,93,5,3,10,5,15,7,3,3,51,3,3,3,3,8,0,8,3,31,0,0,4,6,5,3,4,0,22,0,3,3,3,0,0,3,3,15,266,120,291,193,109,54,53,69,1155
105031099,79,74,35,10,7,5,269,29,17,90,58,36,11,13,16,270,20,30,113,80,38,11,11,16,319,26,17,88,93,48,11,7,3,293,23,8,72,58,34,17,10,15,237,21,5,40,43,40,24,13,17,203,12,12,36,40,41,17,12,18,188,7,8,28,27,28,7,20,7,132,9,16,34,34,19,14,12,15,153,571,257,823,701,412,143,129,190,3226
105031100,148,105,39,14,9,21,408,44,28,139,100,51,18,11,13,404,33,19,89,100,52,12,6,15,326,24,21,78,76,37,13,10,15,274,13,20,46,49,19,10,13,15,185,12,8,33,43,31,8,12,9,156,8,12,21,26,22,9,16,4,118,9,3,28,17,18,14,18,6,113,14,11,32,22,21,12,21,14,147,1206,454,1052,795,402,154,153,232,4448
105031101,177,122,42,13,12,24,521,78,51,200,155,70,17,11,24,606,46,36,129,115,42,16,8,17,409,39,27,129,109,55,9,10,18,396,28,30,93,89,57,28,7,30,362,27,17,83,72,58,27,18,14,316,19,11,63,73,45,24,29,31,295,19,18,71,62,44,13,21,14,262,23,30,70,67,36,23,18,27,294,1818,697,1628,1244,585,210,150,356,6688
105031102,88,67,23,8,11,15,261,18,17,77,64,25,8,4,12,225,27,26,75,55,37,10,6,17,253,21,20,87,62,24,6,7,0,227,6,6,51,61,38,9,10,14,195,5,7,19,43,28,16,11,18,147,6,3,13,30,21,11,11,6,101,3,3,7,12,11,4,4,3,47,0,4,6,6,5,3,3,4,31,678,340,734,602,307,104,93,164,3022
105031103,55,55,26,9,3,12,200,27,16,68,67,22,6,3,15,224,16,15,68,56,22,12,6,13,208,18,15,53,48,28,4,7,4,177,10,11,38,37,23,5,3,8,135,4,0,15,28,19,5,10,5,86,4,5,10,13,11,7,4,0,54,3,0,3,9,6,4,9,4,38,4,3,0,4,5,0,3,3,22,430,169,502,445,194,63,51,130,1984
105031104,42,43,20,3,3,11,158,23,16,52,57,19,10,9,3,189,13,9,44,37,25,9,6,6,149,10,6,54,38,34,3,7,7,159,7,12,26,41,26,13,4,15,144,8,3,31,38,20,8,10,12,130,10,0,16,20,13,11,3,8,81,3,4,10,20,12,11,6,12,78,3,3,9,23,7,7,7,12,71,361,148,431,425,229,89,61,118,1862
105031105,70,47,30,9,7,5,213,11,14,80,61,30,8,6,5,215,17,13,75,68,24,12,9,8,226,7,14,74,52,38,4,3,11,203,15,12,49,51,27,10,9,11,184,4,3,31,34,29,16,4,7,128,7,3,20,25,26,12,8,6,107,3,4,12,25,14,3,12,7,80,3,4,14,8,11,4,9,10,63,453,229,648,531,308,109,89,139,2506
105031106,64,74,38,12,7,11,253,37,27,77,69,38,10,13,9,280,25,26,66,78,29,16,11,17,268,19,21,68,81,53,17,10,11,280,27,21,59,57,33,15,13,9,234,26,12,50,31,33,16,28,17,213,21,12,32,34,30,11,21,19,180,13,10,20,24,27,9,12,13,128,8,14,14,28,16,5,13,8,106,629,315,720,655,384,150,162,238,3253
106011107,106,78,33,9,6,14,320,45,32,99,82,33,9,3,19,322,33,24,121,78,32,6,3,15,312,28,33,113,83,36,10,3,18,324,11,17,82,48,21,10,7,5,201,6,9,18,25,24,6,9,6,103,5,6,22,14,12,3,4,0,66,0,3,12,14,4,3,9,4,49,3,3,10,14,6,3,5,4,48,926,423,1005,684,287,90,61,163,3639
106011108,205,155,59,23,19,30,616,62,75,236,166,66,28,11,36,680,56,58,227,146,64,16,14,39,620,46,40,201,147,62,14,14,30,554,37,37,130,131,56,21,11,34,457,31,25,107,111,56,16,18,22,386,21,27,102,75,54,28,25,35,367,27,36,78,66,42,12,19,47,327,32,41,83,55,51,8,21,54,345,1878,950,2166,1492,668,218,179,568,8119
106011109,90,63,22,6,3,12,269,37,25,103,71,25,7,5,12,285,46,31,99,61,28,3,0,16,284,28,30,94,61,23,8,3,7,254,34,11,52,34,15,7,3,3,159,12,7,35,37,13,3,5,8,120,3,3,18,25,10,3,6,3,71,3,3,11,12,9,8,3,3,52,0,5,7,13,3,3,0,0,31,693,308,802,538,204,68,41,125,2779
106011110,115,57,36,7,3,8,322,38,29,102,103,39,6,9,16,342,39,21,118,78,38,9,4,10,317,26,19,108,90,38,12,4,6,303,21,12,69,76,20,3,3,6,210,15,8,51,55,29,13,3,16,190,13,0,21,27,15,11,12,9,108,14,10,12,18,24,3,9,4,94,10,15,18,26,21,12,4,5,111,772,311,920,696,341,84,62,152,3338
106011111,208,122,51,14,12,23,515,41,54,219,146,58,17,11,20,566,50,44,200,142,59,15,3,17,530,53,45,208,126,59,16,3,21,531,32,35,138,92,42,15,11,16,381,20,17,59,52,51,13,7,13,232,21,15,57,55,40,8,16,17,229,11,23,58,42,30,7,11,12,194,13,23,52,34,17,7,14,13,173,1467,753,1890,1208,543,165,129,275,6430
106011112,193,156,47,13,12,19,536,31,41,177,150,56,8,5,15,483,24,35,133,119,56,13,8,18,406,30,28,98,101,38,9,8,9,321,13,10,64,57,57,5,10,13,229,12,6,33,48,38,20,13,12,182,19,12,19,40,34,11,17,11,163,23,11,34,30,32,21,26,10,187,19,12,31,38,24,19,15,6,164,1613,647,1551,1159,532,160,136,272,6070
106011113,69,40,26,0,0,8,188,23,18,63,62,19,0,6,12,203,18,16,62,46,12,10,0,3,167,3,10,49,39,28,3,0,6,138,10,5,19,19,17,7,0,8,85,3,0,15,11,9,0,7,3,48,3,0,4,13,5,3,6,5,39,0,3,6,15,3,5,0,0,32,0,0,4,5,3,0,0,0,12,397,175,488,373,162,31,28,99,1753
106021114,61,32,17,3,4,10,169,10,11,57,36,10,3,0,13,140,12,13,49,39,18,3,0,4,138,9,10,42,42,12,3,3,12,133,10,7,30,16,9,4,3,10,89,11,6,22,14,14,6,4,11,88,10,11,17,16,7,9,8,9,87,16,7,13,15,7,3,11,13,85,17,5,24,22,26,8,9,23,134,532,221,496,346,162,63,45,178,2043
106021115,342,196,82,23,18,30,878,80,88,326,236,68,27,15,30,870,54,58,335,225,75,19,14,23,803,58,59,270,209,96,25,20,18,755,34,37,176,177,67,24,10,19,544,39,36,120,108,70,38,33,23,467,27,22,95,116,61,35,31,20,407,21,28,75,76,50,26,29,26,331,36,33,53,70,50,19,22,26,309,2687,1175,2943,1974,821,289,229,437,10555
106021116,97,50,13,8,3,7,238,28,23,90,69,23,0,3,4,240,37,16,67,79,15,5,0,4,223,9,20,67,59,20,6,0,5,186,10,10,50,43,21,7,3,8,152,10,10,32,35,15,11,9,4,126,6,0,19,20,13,6,6,8,78,8,6,17,16,14,4,3,3,71,9,5,21,26,13,0,6,6,86,681,240,785,551,193,53,42,80,2625
106021117,237,128,63,12,11,13,585,53,62,245,153,39,18,11,19,600,36,49,171,135,57,13,7,25,493,43,37,168,120,54,16,14,23,475,18,28,111,101,45,8,16,13,340,29,19,60,53,32,23,20,7,243,19,16,40,51,29,14,21,17,207,9,15,39,47,40,11,13,20,194,22,18,35,25,18,14,16,17,165,1877,860,2002,1256,547,165,155,326,7188
106021118,166,74,23,5,3,9,346,25,25,150,94,31,3,0,4,332,24,22,97,75,16,4,3,6,247,3,19,82,64,22,7,6,4,207,11,15,41,37,20,4,0,0,128,8,7,17,27,14,6,3,0,82,4,3,20,13,16,3,3,0,62,3,3,5,9,9,0,6,0,35,0,5,10,4,3,5,0,0,27,877,386,1050,623,216,44,30,79,3305
106031119,79,49,21,3,7,11,213,12,17,90,57,18,5,3,9,211,14,18,70,45,18,4,3,7,179,12,12,72,49,18,0,0,3,166,16,8,60,38,18,4,3,3,150,9,12,46,37,24,5,3,8,144,4,3,24,21,14,5,7,3,81,3,4,7,8,9,9,6,3,49,0,9,7,3,3,3,3,3,31,453,209,676,429,185,45,46,106,2149
106031120,66,46,18,9,3,7,205,24,30,96,46,22,8,3,3,232,30,13,87,67,16,3,3,7,226,20,22,91,70,38,7,3,9,260,24,17,67,65,25,12,5,6,221,22,10,47,46,20,12,13,3,173,7,9,28,31,18,10,3,8,114,9,9,12,28,5,4,4,11,82,8,14,21,20,12,3,5,3,86,527,301,727,561,224,83,54,89,2566
106031121,245,143,47,15,6,37,657,95,78,243,145,62,8,3,43,677,93,69,258,153,55,12,0,43,683,102,74,332,193,59,14,9,45,828,96,53,336,217,80,22,10,54,868,59,45,242,162,85,36,5,40,674,50,47,132,154,75,30,13,59,560,32,38,111,83,67,34,22,65,452,35,45,141,78,41,19,12,121,492,1843,887,2686,1613,675,213,92,681,8690
106031122,166,95,49,12,11,23,450,34,43,174,121,47,13,4,18,454,35,44,136,115,56,23,5,20,434,26,40,130,100,52,18,9,9,384,13,24,85,62,47,13,3,15,262,25,14,62,61,37,14,10,14,237,5,6,41,56,46,18,24,12,208,9,17,28,26,27,10,19,19,155,12,11,33,14,14,10,11,33,138,1284,626,1400,983,508,197,142,303,5443
106031123,113,55,19,8,3,3,246,17,8,70,58,27,3,5,12,200,21,13,74,66,14,4,0,8,200,17,9,56,35,22,4,0,4,147,8,6,34,27,14,3,0,5,97,7,5,18,15,4,6,5,0,60,0,4,7,10,11,6,0,0,38,4,3,6,6,4,0,0,0,23,0,0,5,0,10,0,4,3,22,529,159,615,414,164,40,27,74,2022
106031124,44,30,5,0,4,5,118,20,14,43,29,7,4,0,4,121,26,15,65,31,8,3,3,3,154,24,22,100,84,30,4,0,9,273,28,25,90,75,25,8,0,17,268,18,9,69,60,42,9,6,14,227,15,10,31,47,29,4,4,8,148,6,6,21,17,16,5,5,7,83,7,13,22,22,3,0,4,9,80,324,204,601,459,182,43,30,100,1943
106031125,198,100,39,9,9,16,450,34,38,155,100,38,11,6,15,397,23,31,150,135,38,7,0,21,405,28,29,131,110,29,8,4,5,344,10,20,113,89,36,12,7,22,309,12,13,51,46,29,13,11,13,188,6,3,29,34,23,14,6,7,122,3,0,12,22,16,3,9,6,71,7,3,14,20,10,6,4,0,64,1109,479,1488,946,347,98,70,194,4731
106041126,124,99,45,13,13,16,371,28,34,137,95,47,4,10,17,372,23,13,98,97,30,11,9,12,293,11,20,92,74,43,13,10,17,280,5,10,49,52,29,9,7,11,172,7,8,28,47,30,11,4,13,148,4,12,28,33,23,14,6,16,136,3,5,19,20,15,9,9,14,94,4,4,22,15,11,8,5,9,78,1037,468,1070,837,390,134,103,280,4319
106041127,46,46,15,5,7,5,147,12,11,37,45,19,6,0,9,139,11,11,30,34,13,7,0,3,109,10,0,33,27,18,3,0,6,97,3,8,33,32,12,3,3,3,97,3,0,12,11,8,4,3,4,45,4,0,9,7,6,5,10,6,47,3,3,6,10,0,4,6,0,32,3,3,6,6,4,4,6,0,32,372,125,388,313,129,54,39,95,1515
106041128,63,50,10,4,3,5,182,14,20,63,56,30,11,6,3,203,16,16,52,52,20,4,0,6,166,20,12,48,30,10,0,3,8,131,14,6,56,41,14,8,0,7,146,10,10,16,42,21,6,3,13,121,10,7,13,24,23,9,9,10,105,13,4,15,6,11,9,5,20,83,9,6,12,23,14,5,10,32,111,595,245,595,483,189,70,46,150,2373
106041129,94,82,27,6,3,15,296,28,21,78,85,29,11,0,13,265,30,23,83,84,31,8,6,11,276,18,22,70,67,34,12,4,13,240,19,10,56,46,22,14,4,21,192,15,11,40,41,22,10,3,10,152,10,15,19,25,14,10,12,5,110,9,7,20,7,15,16,10,11,95,3,12,20,14,8,9,8,8,82,698,307,786,617,279,111,64,185,3047
107011130,297,189,71,32,20,40,881,94,93,322,216,96,37,19,45,922,76,81,252,169,69,21,17,42,727,53,75,270,217,66,24,11,45,761,50,58,226,178,105,21,15,50,703,43,50,214,209,110,48,29,39,742,37,43,180,154,89,43,41,62,649,18,31,135,131,80,42,19,39,495,19,36,81,74,42,36,24,24,336,2583,1207,2940,2018,926,368,243,674,10959
