region_id,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000mo,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_199,C11_CFNC_1F1P_200_399,C11_CFNC_1F1P_400_599,C11_CFNC_1F1P_600_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_199,C11_CFNC_1E1A_200_399,C11_CFNC_1E1A_400_599,C11_CFNC_1E1A_600_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_199,C11_CFNC_1F1NW_200_399,C11_CFNC_1F1NW_400_599,C11_CFNC_1F1NW_600_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_199,C11_CFNC_1P1NW_200_399,C11_CFNC_1P1NW_400_599,C11_CFNC_1P1NW_600_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_mr,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_199,C11_CFNC_1A1NW_200_399,C11_CFNC_1A1NW_400_599,C11_CFNC_1A1NW_600_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_199,C11_CFNC_BA_200_399,C11_CFNC_BA_400_599,C11_CFNC_BA_600_799,C11_CFNC_BA_800_999,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000m,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_N,C11_CFNC_BNW_1_199,C11_CFNC_BNW_200_399,C11_CFNC_BNW_400_599,C11_CFNC_BNW_600_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000m,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_199,C11_CFNC_LFns_200_399,C11_CFNC_LFns_400_599,C11_CFNC_LFns_600_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000mo,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_199,C11_CFNC_T_200_399,C11_CFNC_T_400_599,C11_CFNC_T_600_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000M,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CF_BFT_N,C11_CF_BFT_1_199,C11_CF_BFT_200_399,C11_CF_BFT_400_599,C11_CF_BFT_600_799,C11_CF_BFT_800_999,C11_CF_BFT_1000_1499,C11_CF_BFT_1500_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_mr,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_N,C11_CF_BPT_1_199,C11_CF_BPT_200_399,C11_CF_BPT_400_599,C11_CF_BPT_600_799,C11_CF_BPT_800_999,C11_CF_BPT_1000_1499,C11_CF_BPT_1500_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_mr,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_N,C11_CF_1F1P_1_199,C11_CF_1F1P_200_399,C11_CF_1F1P_400_599,C11_CF_1F1P_600_799,C11_CF_1F1P_800_999,C11_CF_1F1P_1000_1499,C11_CF_1F1P_1500_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000mo,C11_CF_1F1P_Ns,C11_CF_1F1P_T,C11_CF_1E1A_N,C11_CF_1E1A_1_199,C11_CF_1E1A_200_399,C11_CF_1E1A_400_599,C11_CF_1E1A_600_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_mr,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_N,C11_CF_1F1NW_1_199,C11_CF_1F1NW_200_399,C11_CF_1F1NW_400_599,C11_CF_1F1NW_600_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_199,C11_CF_1P1NW_200_399,C11_CF_1P1NW_400_599,C11_CF_1P1NW_600_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_mr,C11_CF_1P1NW_Ns
113031271,9,7,4,4,3,77,3,0,5,9,21,37,58,58,32,8,27,7,265,0,0,0,3,3,9,5,8,3,5,0,3,39,3,0,4,10,32,18,39,23,4,9,9,3,154,0,3,0,14,31,9,19,4,4,3,0,3,90,0,0,0,0,3,3,8,5,0,0,0,0,19,0,0,0,0,3,0,6,3,3,3,0,5,23,11,18,10,175,77,65,22,3,3,0,0,13,397,0,0,0,3,3,0,3,0,0,0,0,94,103,27,32,26,233,200,186,241,189,126,54,88,140,1542,3,3,6,11,7,19,48,63,71,44,71,61,407,0,0,0,0,3,5,15,10,7,0,3,9,52,0,3,0,7,22,30,136,110,78,34,63,63,546,0,0,0,4,0,0,16,18,6,10,3,11,68,0,0,4,7,34,30,101,58,20,18,9,22,303,4,0,0,11,11,12,16,10,0,0,3,4
114011272,8,5,3,4,0,74,0,0,0,8,5,17,43,22,26,14,20,3,158,0,3,0,3,0,4,0,3,3,3,5,0,24,3,3,0,3,11,8,11,14,7,5,8,0,73,0,3,5,16,22,9,21,13,3,3,5,5,105,0,0,0,0,3,3,5,0,3,3,0,0,17,0,0,0,0,0,3,3,0,0,0,0,0,6,11,18,10,214,106,113,76,38,14,9,10,33,652,3,3,0,3,3,0,0,0,0,0,0,72,84,20,30,15,258,157,183,207,122,92,53,87,116,1340,0,3,0,0,0,3,14,16,26,18,39,27,146,0,0,0,0,0,8,18,5,3,0,15,10,59,0,0,0,3,6,3,35,43,45,29,34,34,232,0,0,4,0,0,3,4,5,3,5,6,4,34,0,0,0,0,7,19,41,39,15,17,12,10,160,0,0,0,5,4,4,6,8,3,3,0,3
114011273,0,0,3,3,0,20,0,0,3,0,3,3,13,8,3,4,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,4,3,3,3,3,32,0,0,3,3,6,3,0,0,3,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,98,50,52,32,7,0,0,4,13,277,0,0,0,4,0,0,0,0,0,0,0,40,44,0,18,9,105,69,70,64,26,20,20,18,56,475,0,0,0,0,3,5,5,13,4,9,16,10,65,0,0,0,0,0,3,6,3,3,0,0,4,19,0,3,0,0,3,0,17,23,16,9,5,7,83,0,0,0,0,0,0,4,0,5,0,3,0,12,0,0,0,3,6,7,17,21,0,5,0,4,63,0,0,0,0,4,3,8,5,0,0,0,0
114011274,3,5,0,0,0,21,3,0,0,0,3,5,21,8,9,8,5,0,62,0,0,0,0,3,3,3,3,0,3,0,0,15,0,0,0,3,5,12,15,3,0,3,0,0,41,0,0,3,8,4,4,9,3,0,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,6,16,14,154,67,69,38,7,4,3,4,18,400,0,0,0,6,3,0,0,0,0,0,0,40,49,9,16,17,171,94,102,104,51,32,23,21,62,702,0,0,0,0,0,5,15,9,12,4,13,11,69,0,3,0,0,0,0,10,0,7,0,0,0,20,0,0,0,3,5,6,28,25,11,5,13,16,112,0,0,0,0,0,0,0,4,0,7,4,0,15,0,0,0,3,8,12,23,6,4,3,3,10,72,0,0,3,3,6,3,4,0,0,0,0,6
114011275,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,5,0,0,3,5,26,0,0,0,0,0,3,20,12,12,4,11,0,62,0,0,0,0,0,0,3,4,4,3,0,0,14,0,0,0,0,7,3,7,12,0,8,3,0,40,0,3,0,4,7,3,6,3,3,0,3,0,32,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,3,0,6,6,10,6,89,63,53,33,18,13,6,4,14,315,0,0,0,4,0,0,0,0,0,0,0,49,53,6,13,6,100,77,81,86,67,49,25,40,68,618,0,0,0,0,0,7,4,6,11,10,20,4,62,0,0,0,3,0,0,7,4,3,0,0,0,17,0,0,0,0,3,7,14,15,14,7,13,5,78,0,0,0,0,0,3,0,5,3,0,5,0,16,0,0,0,0,0,0,18,16,5,5,3,3,50,0,0,0,0,3,3,5,3,3,0,3,3
114011277,9,4,3,8,0,77,3,0,0,0,9,25,56,35,30,23,24,3,208,0,0,0,4,0,7,3,3,9,3,3,0,32,0,0,3,3,18,15,32,33,8,20,3,9,144,0,0,4,16,38,21,18,9,5,3,3,0,117,0,0,0,0,3,0,5,0,0,3,0,3,14,0,0,0,0,3,0,6,5,4,0,3,0,21,3,24,15,240,175,135,83,28,13,0,6,21,743,5,0,0,6,0,0,0,0,0,0,0,97,108,11,24,25,278,259,235,275,186,137,81,94,137,1742,0,0,0,4,5,3,25,51,66,38,101,28,321,0,3,0,5,0,5,21,11,9,0,4,5,63,0,3,0,0,6,22,98,112,100,53,84,42,520,0,0,0,3,3,0,17,17,14,9,5,4,72,0,0,0,3,17,29,105,68,14,28,14,25,303,0,0,0,7,15,16,24,9,9,4,6,7
114011278,5,3,0,3,0,54,0,0,0,4,9,15,50,48,39,6,10,11,192,0,0,0,0,0,6,7,10,5,3,4,4,39,0,0,3,8,22,26,49,29,8,9,3,5,162,0,3,3,28,37,17,16,4,0,0,0,5,113,0,0,0,3,3,0,8,0,0,0,0,0,14,0,0,0,0,0,3,3,3,0,3,3,3,18,10,18,15,302,156,109,82,16,3,3,3,28,745,0,3,0,4,3,3,3,0,0,0,3,106,125,10,27,24,356,236,210,261,178,134,36,60,166,1698,3,0,0,0,3,4,35,50,60,46,55,25,281,0,0,3,3,3,7,15,12,4,3,3,10,63,0,0,0,0,15,20,116,106,90,33,43,33,456,0,0,0,0,4,4,21,14,20,4,5,9,81,0,3,3,9,16,32,119,72,23,20,11,22,330,0,0,3,13,12,20,25,13,0,3,0,8
114011279,8,3,0,0,4,52,3,0,0,6,3,18,41,22,8,0,9,0,110,0,0,0,3,0,4,6,6,4,0,0,0,23,0,0,0,8,19,19,34,16,5,18,3,3,125,0,3,3,26,23,14,12,11,0,0,0,3,95,0,0,0,3,0,0,9,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,16,431,200,133,85,13,10,0,5,28,962,0,3,0,5,5,3,0,0,0,0,0,89,105,9,47,19,485,258,213,225,120,70,23,37,132,1638,0,0,0,6,0,3,22,35,30,18,29,17,160,0,3,3,3,8,8,11,16,5,0,3,3,63,0,3,0,3,6,19,77,70,49,17,13,33,290,0,0,0,0,0,3,18,12,0,4,3,4,44,0,0,0,3,24,28,93,38,13,9,0,19,227,0,0,3,5,9,25,20,12,4,0,0,5
114011280,0,0,0,0,0,28,0,0,0,0,3,0,17,4,8,5,0,0,37,0,0,0,0,0,0,0,3,4,3,0,0,10,0,0,3,5,3,3,5,5,0,0,0,3,27,0,0,0,14,7,13,3,0,0,0,0,3,40,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,9,202,96,85,32,11,0,0,0,20,479,0,0,0,0,3,0,4,0,0,0,0,33,40,4,20,15,226,120,117,81,29,21,11,10,62,716,0,0,0,3,3,0,7,6,6,0,7,7,39,0,0,0,0,3,4,4,3,0,0,3,3,20,0,0,0,0,3,4,20,19,11,0,7,3,67,0,0,0,0,0,0,5,0,3,0,0,4,12,0,0,0,0,3,8,14,6,5,0,0,4,40,0,0,0,3,3,4,3,3,3,0,0,3
114011281,3,5,0,0,3,30,0,0,0,0,3,8,9,17,5,4,0,3,49,0,0,0,0,0,0,3,0,0,4,5,0,12,0,3,0,0,7,5,9,8,0,3,0,3,38,0,3,0,9,11,5,7,0,3,0,0,0,38,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,6,60,27,24,17,6,3,0,5,3,161,0,0,0,5,0,0,0,0,0,0,0,30,35,4,12,6,74,57,51,70,46,29,22,15,48,434,0,0,0,0,6,0,9,11,17,10,10,14,77,0,0,0,0,0,0,8,7,5,0,0,0,20,0,3,0,0,3,6,28,36,21,9,17,3,126,0,0,0,0,4,4,4,3,0,0,3,7,25,0,0,0,0,5,4,19,14,6,3,3,5,59,0,0,4,0,3,4,3,3,3,4,3,3
114011282,3,8,3,5,0,85,0,3,0,9,10,33,53,23,26,7,12,10,186,0,0,0,0,5,3,7,3,7,0,0,0,25,0,0,0,5,27,11,14,12,5,8,3,3,88,0,0,0,33,34,17,22,10,5,0,0,3,124,0,3,3,3,3,3,6,3,0,0,0,0,24,0,0,0,0,0,3,3,3,0,3,3,0,15,21,37,19,412,233,203,140,27,16,4,10,46,1168,3,0,0,12,4,11,0,0,3,0,0,134,167,24,49,25,478,335,315,308,104,95,32,48,199,2012,0,3,0,0,6,17,30,44,27,20,23,21,191,0,0,0,0,6,8,36,12,7,3,6,10,88,3,0,0,6,14,30,90,91,62,26,14,32,368,0,0,0,0,7,6,8,10,5,5,6,8,55,3,0,4,17,29,27,62,23,5,10,4,11,195,0,0,0,14,11,15,25,15,3,3,0,4
114011283,0,6,0,0,0,34,0,0,0,4,6,9,10,17,5,4,6,0,61,0,0,0,3,4,3,13,3,3,0,4,0,33,0,0,3,4,3,6,3,9,0,4,0,3,35,3,3,0,10,7,7,11,4,3,5,0,5,58,0,0,0,0,0,3,3,0,3,0,0,3,12,0,0,0,0,0,0,3,0,0,0,0,0,3,3,13,9,136,67,68,52,9,6,3,4,13,383,0,0,0,4,3,3,0,0,0,0,0,41,51,9,16,12,167,97,109,119,52,31,16,28,65,721,0,0,0,0,0,0,3,9,11,10,14,4,51,0,0,0,6,4,4,7,7,0,0,0,5,33,0,3,0,0,6,12,30,26,19,7,10,7,120,0,0,0,0,0,3,4,3,5,3,0,4,22,0,0,0,3,10,11,29,13,5,0,0,9,80,0,0,0,7,4,7,9,3,0,4,0,4
114021284,5,10,5,12,0,83,0,3,0,0,3,10,41,27,26,13,29,3,155,0,0,0,4,0,0,6,4,4,7,4,0,29,0,3,0,4,13,9,25,16,5,17,15,6,113,0,0,4,5,11,32,37,14,10,10,17,3,143,0,0,0,0,0,3,3,3,3,3,3,3,21,0,0,0,0,0,0,3,0,3,3,4,0,13,20,8,14,153,132,169,155,85,42,22,33,30,863,0,3,0,0,5,3,5,0,0,0,0,108,124,23,20,18,171,174,254,318,188,136,108,174,156,1740,0,0,0,0,3,10,24,30,45,30,87,31,260,0,0,0,0,3,4,7,10,12,4,6,8,54,0,0,0,0,8,19,45,70,69,62,86,34,393,3,0,0,0,0,3,10,3,14,5,8,4,50,0,0,0,0,4,11,42,39,21,63,30,18,228,0,0,0,3,6,3,9,8,6,12,0,3
114021285,0,3,0,0,3,18,0,0,0,0,3,7,35,19,6,3,3,3,79,0,0,0,3,0,3,5,4,3,0,3,0,21,0,0,0,0,7,4,16,9,3,4,4,0,47,0,4,0,3,8,3,11,3,0,3,0,0,35,0,0,0,3,3,3,0,3,0,3,0,0,15,0,0,0,0,0,0,3,0,0,3,0,3,9,4,3,6,53,32,19,11,3,3,0,0,6,140,0,0,0,3,0,0,0,0,0,0,0,45,48,4,7,6,71,60,47,103,71,43,26,26,65,529,0,0,0,0,0,0,19,37,28,14,38,23,159,0,0,0,0,0,0,12,5,3,0,0,3,23,0,0,0,0,3,9,53,61,43,23,29,15,236,0,0,0,0,0,3,6,6,5,3,0,4,27,0,0,0,0,12,19,69,37,13,24,10,9,193,0,3,0,6,0,5,12,7,3,0,0,0
114021286,6,3,3,3,0,44,0,0,0,0,0,11,26,31,27,10,13,0,118,0,0,0,0,0,0,4,3,3,3,3,0,16,0,0,0,3,13,5,15,7,0,7,3,4,57,0,3,3,11,7,13,15,4,3,3,3,0,65,0,0,0,0,3,3,6,0,0,0,0,0,12,0,0,3,0,0,0,0,4,0,0,0,4,11,10,14,3,121,88,58,35,14,6,3,10,16,378,0,0,0,0,0,0,0,5,0,0,0,70,75,10,20,9,141,121,107,130,92,65,39,70,99,903,0,0,0,0,0,3,17,22,19,19,43,26,149,0,3,0,0,0,3,11,8,5,0,6,4,40,0,3,0,0,3,5,54,65,59,28,44,12,273,0,0,0,0,0,3,3,15,11,3,8,7,50,0,0,0,3,8,15,37,32,9,19,6,16,145,0,0,3,0,0,0,13,11,3,3,0,3
114021287,10,0,3,0,0,41,0,0,3,4,0,9,44,24,26,9,7,0,126,0,0,0,0,4,5,6,0,4,0,3,0,22,0,0,3,0,14,7,29,19,4,11,4,6,97,0,0,0,9,32,14,16,5,0,3,6,0,85,0,0,0,0,0,3,0,0,0,0,4,0,7,0,0,0,0,0,0,6,0,0,0,3,0,9,3,12,4,114,88,66,51,18,9,0,5,20,390,4,0,0,4,3,0,0,0,0,0,0,43,54,7,15,13,137,150,115,191,129,92,38,65,76,1028,0,0,0,0,0,4,21,29,46,28,57,29,214,0,0,0,0,3,3,12,4,8,0,4,3,37,0,0,0,0,6,16,66,70,60,22,33,30,303,0,0,0,0,3,0,8,9,8,3,7,3,41,0,0,0,0,3,22,68,41,10,23,5,12,184,0,0,3,0,3,10,7,8,4,3,3,3
114021288,4,8,0,0,0,27,0,3,0,3,0,9,12,14,10,3,14,3,71,0,0,0,0,0,3,3,0,3,3,3,0,15,0,0,0,10,0,3,12,3,4,12,0,3,47,0,0,3,3,10,3,8,3,0,3,4,0,37,0,0,0,0,0,3,3,0,0,3,0,0,9,0,0,0,3,0,0,0,3,0,0,0,0,6,4,8,4,34,13,37,21,10,8,4,6,3,152,0,0,0,0,4,3,0,0,0,0,0,29,36,4,11,7,56,32,64,75,52,48,38,42,38,467,0,0,0,0,0,0,9,9,8,18,27,7,78,0,0,0,0,0,3,4,0,5,4,3,0,19,0,0,0,0,3,9,23,23,22,7,16,20,123,0,0,0,0,0,3,0,5,0,4,3,3,18,0,0,0,4,3,9,16,18,7,7,6,6,76,0,0,0,0,5,4,5,0,3,0,0,7
114021289,3,11,3,5,0,49,0,0,3,3,5,7,26,21,14,8,18,3,108,0,0,0,3,0,0,3,3,5,3,6,0,23,0,3,0,3,4,11,26,11,3,11,0,0,72,0,3,0,9,9,23,14,9,3,5,3,3,81,0,3,0,0,0,0,0,0,0,4,0,3,10,0,0,0,0,0,0,0,3,0,0,3,3,9,4,8,8,83,69,70,60,16,10,7,10,21,366,0,0,0,4,0,0,0,0,0,0,0,63,67,7,23,14,108,99,119,154,88,57,51,66,99,885,4,3,0,4,3,3,7,24,19,16,31,16,130,0,0,3,0,0,3,7,3,0,0,7,0,23,0,0,0,0,6,10,36,31,38,33,36,21,211,0,0,0,3,0,3,3,3,4,3,5,6,30,0,0,0,0,6,7,25,15,12,28,8,14,115,0,0,3,0,0,3,4,3,0,5,0,7
115011290,6,9,4,10,0,68,0,0,0,3,3,13,30,49,38,39,33,3,211,0,0,0,0,0,0,6,3,8,5,15,0,37,0,0,0,4,16,22,45,40,12,51,17,5,212,0,3,3,14,30,31,35,11,8,0,5,0,140,0,0,0,3,0,3,4,3,3,4,0,3,23,0,0,0,0,0,0,0,6,0,0,5,0,11,31,32,9,162,134,150,88,22,4,7,8,17,664,0,0,0,7,0,0,0,0,0,0,0,87,94,31,35,12,199,189,242,243,195,222,212,325,118,2023,0,0,0,0,4,9,23,59,134,120,368,55,772,0,0,0,3,5,8,17,21,11,4,16,10,95,0,4,0,3,7,16,98,148,185,151,288,55,955,3,3,0,0,3,3,8,20,43,31,53,14,181,3,5,3,12,20,41,122,156,43,214,62,33,714,0,0,5,9,14,22,26,21,13,15,11,19
115011291,11,3,0,6,0,52,0,0,0,0,6,6,28,42,47,24,45,0,198,0,0,0,0,0,0,5,3,12,6,13,0,39,0,0,0,3,3,16,46,24,16,49,23,7,187,0,0,5,8,17,16,22,6,7,3,3,4,91,0,0,0,0,4,3,7,6,0,0,0,0,20,0,0,0,0,0,0,3,3,3,0,5,4,18,25,20,9,111,64,98,65,31,14,14,6,19,476,3,3,0,0,3,3,3,3,0,0,0,76,94,32,23,14,126,107,154,204,153,164,140,260,114,1491,3,3,0,0,0,3,35,49,101,93,554,92,933,4,0,0,0,7,7,20,4,14,12,15,8,91,3,0,0,0,3,17,65,130,152,141,372,70,953,3,0,0,0,4,0,9,11,13,27,62,24,153,0,4,0,3,14,21,67,106,32,191,114,53,605,0,0,5,6,5,12,6,17,11,9,14,15
115011292,14,19,3,20,0,105,0,0,0,0,4,14,61,60,61,29,84,9,322,5,0,0,0,0,0,5,5,6,9,15,0,45,0,0,5,9,17,20,52,44,24,99,32,9,311,0,0,10,16,30,29,41,33,18,12,8,6,203,0,0,0,0,0,3,0,5,5,3,0,4,20,0,0,0,3,3,0,0,0,0,3,9,0,18,49,46,10,153,141,149,158,59,28,14,17,25,849,0,3,0,11,0,4,0,0,0,0,0,136,154,58,49,25,195,204,239,378,277,286,268,457,200,2636,4,0,3,3,3,7,39,55,109,117,621,94,1055,0,0,3,0,3,5,12,17,16,12,29,13,110,0,3,3,4,4,27,107,148,181,169,529,81,1256,0,0,0,0,0,3,11,20,17,35,83,12,181,4,3,0,9,28,39,124,154,58,304,162,52,937,0,3,3,6,11,10,39,24,17,21,18,10
115011293,8,8,3,12,3,72,0,0,0,3,3,10,14,27,27,19,54,3,160,0,0,0,0,0,0,0,3,4,0,11,0,18,4,0,0,0,7,13,46,23,16,59,16,3,187,0,4,4,7,11,13,24,22,5,8,4,3,105,0,0,3,0,3,5,0,3,0,4,3,0,21,0,0,0,0,0,0,0,4,3,0,12,0,19,44,35,17,133,111,134,105,31,24,7,13,21,675,0,0,3,3,3,0,0,0,0,0,0,76,85,48,42,27,152,147,190,217,148,149,132,295,112,1659,0,0,0,0,3,11,25,61,120,113,681,93,1107,0,0,3,3,7,10,21,14,9,15,24,11,117,3,3,0,3,11,21,73,121,169,216,513,72,1205,0,0,0,0,0,4,7,13,16,18,55,8,121,3,0,0,7,9,16,98,125,37,342,155,47,839,0,3,5,6,9,15,18,21,21,14,16,21
115011294,4,0,3,5,0,27,0,0,0,0,3,3,3,12,20,9,19,0,69,0,0,0,3,0,0,3,0,0,3,3,0,12,0,0,0,0,3,4,9,5,7,17,8,0,53,0,0,0,4,3,4,10,0,6,3,4,0,34,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,3,37,36,60,49,14,9,5,9,10,249,0,0,0,0,0,0,0,3,0,0,0,31,34,4,13,3,47,48,77,87,45,55,46,93,41,559,3,0,0,0,3,0,4,15,12,30,143,23,233,0,0,0,0,0,0,9,5,5,3,7,4,33,0,0,0,3,0,4,15,36,39,40,152,30,319,3,0,0,0,0,3,0,3,7,3,11,4,34,3,0,0,0,3,3,7,15,17,63,41,16,168,0,0,0,0,3,0,4,3,0,4,4,5
115011295,8,6,0,11,0,55,0,0,0,3,0,7,30,43,41,23,49,0,196,0,0,0,0,0,0,4,8,7,3,12,0,34,0,0,3,4,9,14,39,35,11,50,10,8,183,0,4,8,15,16,21,18,3,4,0,0,3,92,0,0,0,0,3,0,10,0,0,4,0,3,20,0,0,0,3,0,0,0,0,4,3,3,3,16,38,18,8,101,86,50,50,20,9,6,6,13,405,0,0,0,0,0,3,0,0,0,3,0,89,95,41,25,19,129,120,105,180,163,178,161,260,126,1507,8,3,0,0,0,4,39,70,160,145,678,104,1211,0,3,0,3,3,6,20,21,9,13,32,13,123,0,0,0,0,6,16,106,193,210,222,510,80,1343,0,0,0,0,0,0,5,14,16,24,81,17,157,5,4,0,7,26,27,111,188,49,288,119,56,880,0,0,5,8,14,19,19,16,10,16,5,12
115011296,5,6,6,7,0,48,0,0,0,0,5,5,18,19,12,20,47,3,129,0,0,0,0,0,0,3,0,3,3,10,3,22,0,0,3,3,0,7,24,17,11,37,23,3,128,3,3,3,4,14,8,20,7,7,9,10,0,88,0,0,0,0,3,0,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,3,3,3,3,12,15,12,8,43,42,43,65,33,15,11,10,5,302,0,0,0,0,0,0,0,0,0,0,0,51,51,18,15,14,50,75,69,157,106,91,114,228,71,1008,0,0,0,0,0,3,14,30,40,53,384,52,576,0,0,0,0,0,3,8,9,8,11,22,15,76,0,3,0,0,0,9,30,54,78,86,317,52,629,0,0,0,0,3,3,3,9,6,13,49,7,93,0,0,3,6,11,15,39,57,26,162,125,34,478,0,0,3,0,6,3,11,13,8,15,16,12
