region_id,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85ov,C11_C_Sev_day_Adv_Tot,C11_Chr_Unit_Ch_0_14,C11_Chr_Unit_Ch_15_24,C11_Chr_Unit_Ch_25_34,C11_Chr_Unit_Ch_35_44,C11_Chr_Unit_Ch_45_54,C11_Chr_Unit_Ch_55_64,C11_Chr_Unit_Ch_65_74,C11_Chr_Unit_Ch_75_84,C11_Chr_Unit_Ch_85ov,C11_Chr_Unit_Ch_Tot,C11_Chr_Chi_nfd_0_14,C11_Chr_Chi_nfd_15_24,C11_Chr_Chi_nfd_25_34,C11_Chr_Chi_nfd_35_44,C11_Chr_Chi_nfd_45_54,C11_Chr_Chi_nfd_55_64,C11_Chr_Chi_nfd_65_74,C11_Chr_Chi_nfd_75_84,C11_Chr_Chi_nfd_85ov,C11_Chr_Chi_nfd_Tot,C11_Chr_Oth_Chi_0_14,C11_Chr_Oth_Chi_15_24,C11_Chr_Oth_Chi_25_34,C11_Chr_Oth_Chi_35_44,C11_Chr_Oth_Chi_45_54,C11_Chr_Oth_Chi_55_64,C11_Chr_Oth_Chi_65_74,C11_Chr_Oth_Chi_75_84,C11_Chr_Oth_Chi_85ov,C11_Chr_Oth_Chi_Tot,C11_Christ_Tot_0_14,C11_Christ_Tot_15_24,C11_Christ_Tot_25_34,C11_Christ_Tot_35_44,C11_Christ_Tot_45_54,C11_Christ_Tot_55_64,C11_Christ_Tot_65_74,C11_Christ_Tot_75_84,C11_Christ_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_O_R_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_Oth_Rel_Tot_0_14,C11_Oth_Rel_Tot_15_24,C11_Oth_Rel_Tot_25_34,C11_Oth_Rel_Tot_35_44,C11_Oth_Rel_Tot_45_54,C11_Oth_Rel_Tot_55_64,C11_Oth_Rel_Tot_65_74,C11_Oth_Rel_Tot_75_84,C11_Oth_Rel_Tot_85ov,C11_Other_Rel_T_T,C11_No_religion_0_14,C11_No_religion_15_24,C11_No_religion_25_34,C11_No_religion_35_44,C11_No_religion_45_54,C11_No_religion_55_64,C11_No_religion_65_74,C11_No_religion_75_84,C11_No_religion_85ov,C11_No_religion_Tot,C11_Oth_rel_affi_0_14,C11_Oth_rel_aff_15_24,C11_Oth_rel_aff_25_34,C11_Oth_rel_aff_35_44,C11_Oth_rel_aff_45_54,C11_Oth_rel_aff_55_64,C11_Oth_rel_aff_65_74,C11_Oth_rel_aff_75_84,C11_Oth_rel_affil_85ov,C11_Oth_rel_affil_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_T,C11_OS_vis_0_14,C11_OS_vis_15_24,C11_OS_vis_25_34,C11_OS_vis_35_44,C11_OS_vis_45_54,C11_OS_vis_55_64,C11_OS_vis_65_74,C11_OS_vis_75_84,C11_OS_vis_85ov,C11_OS_vis_Tot,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T
105021097,5,4,4,0,4,7,7,5,4,40,202,163,110,193,365,451,403,323,108,2318,51,35,35,34,49,37,21,7,0,269,0,0,0,0,0,4,0,0,0,4,1393,1045,912,1202,1848,1889,1446,1092,353,11180,7,0,16,7,0,3,0,0,0,33,12,3,3,4,0,3,5,0,0,30,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,8,8,8,7,9,3,0,0,50,7,8,8,8,7,9,3,0,0,50,1361,798,668,606,631,491,225,124,35,4939,31,29,20,21,11,12,5,0,0,129,492,274,263,251,269,239,215,189,103,2295,4,10,6,4,11,7,6,0,0,48,3323,2173,1920,2115,2801,2670,1905,1405,491,18803
105021098,0,0,0,0,0,0,0,0,0,0,35,21,23,31,49,67,38,12,0,276,9,6,5,3,7,5,6,0,0,41,0,0,0,0,0,0,0,0,0,0,382,222,252,276,350,423,267,78,15,2265,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,3,3,0,0,0,12,3,0,0,6,3,3,0,0,0,15,120,105,108,87,81,84,39,16,0,640,7,0,5,6,0,0,0,0,0,18,37,44,40,40,54,35,38,7,3,298,0,14,26,0,3,3,4,0,0,50,553,385,434,415,494,554,348,101,18,3302
105031099,7,6,0,7,4,5,5,3,3,40,45,29,20,28,54,73,48,43,16,356,42,13,11,15,17,17,21,11,3,150,0,0,0,3,0,3,4,3,0,13,1081,487,432,646,842,1014,775,514,196,5987,0,0,0,0,4,0,0,0,0,4,4,0,3,3,0,0,0,0,0,10,0,0,0,3,0,3,0,0,0,6,3,3,3,0,3,0,0,0,0,12,3,3,3,3,3,3,3,0,0,21,6,6,6,3,6,3,3,0,0,33,397,160,151,140,138,136,83,34,10,1249,8,9,7,7,6,3,0,0,0,40,148,68,49,89,97,89,76,52,18,686,0,9,9,4,3,4,3,0,0,32,1647,742,660,898,1106,1255,943,600,224,8075
105031100,10,6,7,6,6,3,3,3,0,44,96,106,87,74,115,109,54,33,26,700,54,36,28,18,43,19,10,9,3,220,0,0,0,0,0,0,3,0,0,3,1878,1261,1005,1087,1281,956,580,364,179,8591,5,4,8,3,10,4,3,0,0,37,13,6,0,6,8,3,0,0,0,36,0,0,3,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,6,0,8,3,0,0,0,17,0,0,6,3,8,3,0,0,0,20,404,245,239,130,130,95,38,21,6,1308,13,11,9,11,7,3,0,0,0,54,191,132,81,77,101,97,50,14,10,753,0,15,14,4,0,5,3,0,0,41,2507,1679,1371,1341,1549,1169,674,399,198,10887
105031101,7,3,11,3,9,3,7,5,3,51,160,101,113,124,145,145,95,108,60,1051,90,45,49,38,45,20,7,17,0,311,0,3,0,4,0,0,0,0,0,7,2564,1589,1480,1588,1678,1371,1103,848,381,12602,19,10,20,10,9,4,0,0,0,72,19,5,14,11,4,0,0,3,3,59,0,0,3,0,0,0,0,0,3,6,0,3,0,0,3,3,0,0,0,9,9,11,7,14,7,0,0,0,0,48,9,14,7,14,10,3,0,0,0,57,489,318,336,251,188,127,45,40,20,1814,22,24,24,12,10,0,3,0,0,95,210,171,139,139,177,121,89,66,20,1132,4,4,4,4,8,9,5,4,0,42,3354,2154,2037,2044,2108,1641,1248,961,427,15974
105031102,5,4,6,4,3,9,0,3,0,34,89,64,62,72,78,92,57,36,8,558,44,22,20,22,21,12,7,0,0,148,0,0,3,0,0,0,0,0,0,3,1465,765,682,834,803,811,593,239,49,6241,4,0,6,6,3,0,0,0,0,19,8,10,4,3,3,0,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,10,0,0,4,4,4,0,0,0,0,12,0,3,4,7,4,4,0,0,0,22,296,195,161,118,89,53,38,9,0,959,17,15,12,3,6,0,0,0,0,53,131,72,52,60,64,58,44,24,8,513,0,3,3,0,3,3,0,4,0,16,1921,1069,935,1035,982,929,675,280,57,7883
105031103,0,0,0,0,3,4,4,0,0,11,54,43,18,52,54,61,44,19,0,345,33,13,8,21,15,6,8,7,0,111,0,0,0,0,0,0,0,0,0,0,807,421,306,528,654,661,402,186,38,4003,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,3,0,3,3,0,0,0,0,12,3,3,0,3,6,0,0,0,0,15,192,79,69,79,79,78,34,7,0,617,0,0,3,3,3,0,0,0,0,9,103,59,37,43,58,43,40,19,3,405,0,0,0,3,0,0,4,0,0,7,1108,565,415,663,806,788,480,212,41,5078
105031104,0,0,0,0,8,3,4,0,0,15,18,28,24,23,48,47,42,22,10,262,9,9,6,10,17,8,10,6,0,75,5,3,0,3,0,0,0,0,0,11,633,362,299,389,567,515,470,257,90,3582,3,0,3,0,3,0,0,0,0,9,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,9,3,0,3,0,3,0,0,0,0,9,157,60,59,59,46,44,30,8,0,463,5,4,0,0,4,4,0,0,0,17,85,24,24,26,51,40,46,26,24,346,0,0,0,0,0,3,0,0,0,3,886,450,388,485,674,612,546,291,114,4446
105031105,23,8,11,17,7,17,8,3,0,94,134,62,56,73,109,95,101,53,14,697,27,9,4,11,4,17,13,6,0,91,0,0,0,0,3,0,0,0,0,3,1158,524,484,637,751,771,599,316,84,5324,3,3,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,0,0,3,0,18,3,3,3,3,6,0,0,3,0,21,280,81,95,74,48,65,26,9,3,681,14,10,3,3,3,0,0,0,0,33,120,61,34,54,49,47,28,30,9,432,0,3,3,3,3,3,0,0,0,15,1582,688,625,782,860,892,656,358,99,6542
105031106,3,3,0,3,0,6,0,0,0,15,106,57,41,59,93,73,102,62,24,617,47,15,16,19,14,19,4,6,4,144,5,0,0,6,0,0,0,0,0,11,1289,621,507,716,907,892,797,501,152,6382,3,0,3,0,3,0,3,0,0,12,0,3,0,0,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0,0,0,6,3,0,0,3,3,3,3,0,0,15,6,0,0,6,3,3,3,0,0,21,329,121,108,133,93,100,45,22,6,957,3,3,9,4,3,4,3,0,0,29,142,178,237,169,114,92,60,46,9,1047,0,5,0,0,0,0,0,0,0,5,1775,934,867,1031,1130,1094,917,569,167,8484
106011107,6,0,0,3,0,3,0,0,0,12,62,53,47,74,80,96,43,8,7,470,45,15,22,23,23,18,12,3,0,161,0,0,0,3,0,0,0,0,0,3,1456,792,890,1048,949,991,537,200,66,6929,3,3,3,0,0,0,0,0,0,9,3,3,3,3,3,3,0,0,0,18,0,0,3,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,3,3,7,3,5,3,0,0,0,24,3,3,7,3,5,3,0,0,0,24,539,244,272,248,198,190,75,17,6,1789,16,8,11,6,3,5,0,0,0,49,151,84,95,95,112,100,42,14,4,697,8,9,15,30,13,24,5,0,0,104,2190,1154,1304,1443,1295,1331,659,234,76,9686
106011108,13,0,12,12,4,10,7,7,3,68,207,150,129,168,234,230,171,151,67,1507,81,36,43,35,39,39,18,8,0,299,0,3,0,0,3,3,0,3,0,12,2513,1712,1601,1786,1948,1846,1314,987,426,14133,3,3,4,3,3,3,3,0,0,22,3,3,12,4,3,0,0,3,0,28,0,0,3,3,3,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,9,8,6,12,8,0,3,3,0,49,9,11,6,12,8,0,3,3,0,52,1080,637,530,381,296,238,124,57,33,3376,20,20,30,4,12,6,3,0,0,95,393,331,385,337,270,217,158,103,29,2223,5,6,8,12,3,3,4,0,0,41,4043,2736,2599,2558,2558,2321,1612,1153,488,20068
106011109,20,6,6,12,15,7,6,3,3,78,87,54,40,84,94,109,59,32,5,564,36,17,11,12,16,19,11,0,0,122,9,0,0,5,6,4,0,0,0,24,878,466,386,678,719,742,420,189,54,4532,3,3,3,3,3,3,0,0,0,18,3,3,0,3,0,3,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,7,11,4,0,0,0,36,0,7,7,7,11,4,0,0,0,36,469,219,162,226,227,236,105,29,4,1677,21,14,10,5,26,9,3,0,0,88,97,63,31,57,87,83,51,27,7,503,3,3,3,4,3,3,0,0,0,19,1477,781,605,991,1089,1090,591,245,65,6934
106011110,3,0,0,3,4,0,4,3,0,17,75,42,43,65,114,99,65,28,11,542,23,31,9,17,34,28,10,3,0,155,0,0,0,0,0,0,3,3,0,6,1075,640,465,791,1017,955,721,332,136,6132,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,0,0,19,0,3,3,4,3,3,3,0,0,19,345,187,152,144,205,198,97,39,11,1378,11,8,0,7,0,4,0,0,0,30,128,58,58,73,88,79,55,39,17,595,3,0,3,3,3,3,0,0,0,15,1565,899,690,1032,1326,1246,880,410,164,8212
106011111,14,4,12,9,6,9,8,0,3,65,141,146,119,144,201,230,170,100,53,1304,62,46,25,39,41,24,20,3,3,263,0,3,0,0,0,0,0,0,0,3,2188,1442,1316,1588,1646,1702,1073,585,232,11772,3,0,9,0,0,3,0,0,0,15,5,4,3,3,3,0,0,0,0,18,0,0,0,0,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,6,4,8,10,10,4,3,0,0,45,6,4,8,10,10,4,3,0,0,45,997,490,441,330,286,212,78,44,6,2884,41,20,26,11,12,6,3,3,0,122,264,164,140,124,150,153,74,74,19,1162,3,0,0,4,3,3,0,0,0,13,3513,2132,1951,2080,2119,2094,1231,709,257,16086
106011112,11,0,11,9,3,5,3,0,0,42,133,132,106,143,150,143,83,64,29,983,86,43,54,50,32,25,13,3,3,309,7,5,3,11,0,10,9,7,0,52,2573,1815,1689,1869,1772,1296,704,534,207,12459,8,3,19,4,0,0,0,0,0,34,8,6,14,8,11,3,0,0,0,50,4,5,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,6,7,7,7,5,0,3,0,0,35,6,7,7,7,5,0,3,0,0,35,761,517,529,382,259,140,44,20,0,2652,27,27,20,19,10,11,3,0,0,117,222,143,165,160,127,108,59,26,16,1026,3,16,17,4,5,10,0,0,0,55,3630,2548,2478,2475,2203,1579,816,580,223,16532
106011113,3,0,3,3,3,0,0,0,0,12,48,44,29,50,71,50,31,20,0,343,23,12,6,10,15,13,3,4,0,86,0,0,0,0,0,0,0,0,0,0,700,426,322,532,649,516,270,125,24,3564,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,5,8,0,0,0,0,22,3,6,0,5,8,0,0,0,0,22,206,86,93,95,92,75,38,6,0,691,3,3,4,4,4,3,0,0,0,21,72,57,34,47,65,57,35,10,6,383,3,3,0,0,0,3,3,0,0,12,993,581,457,686,821,657,346,141,30,4712
106021114,3,0,0,3,3,3,0,0,0,12,37,28,21,39,41,30,38,24,16,274,23,10,15,13,8,5,8,0,0,82,0,0,0,0,0,0,0,0,0,0,563,428,370,473,502,434,292,237,138,3437,0,0,5,0,0,3,0,0,0,8,4,3,6,0,3,0,0,0,0,16,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,3,0,3,0,22,0,0,7,6,3,3,0,3,0,22,243,138,137,111,89,76,30,13,9,846,7,8,8,4,0,0,0,0,0,27,90,64,71,73,76,53,53,62,30,572,0,3,3,0,0,0,0,0,0,6,910,650,617,679,682,577,378,318,177,4988
106021115,23,11,5,17,14,13,5,6,0,94,245,176,146,202,232,285,214,143,50,1693,156,73,84,110,51,55,29,11,0,569,4,3,3,0,3,6,0,3,0,22,3832,2297,2268,2652,2626,2497,1685,1119,414,19390,29,7,37,23,6,0,6,4,0,112,16,13,19,12,7,7,0,3,0,77,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24,24,19,24,29,10,3,0,0,133,24,24,19,24,29,10,3,0,0,133,1148,749,682,600,444,302,101,51,10,4087,25,39,39,35,25,15,3,0,4,185,373,245,212,197,175,145,88,63,33,1531,8,4,9,7,7,7,0,0,0,42,5462,3402,3300,3571,3341,2994,1886,1240,461,25657
106021116,3,0,3,3,3,4,4,0,0,20,92,49,27,67,76,66,57,42,24,500,44,22,10,22,23,29,12,3,3,168,0,0,5,0,0,0,0,0,0,5,1076,567,429,739,723,633,458,248,106,4979,0,0,0,3,0,0,0,0,0,3,4,3,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,6,6,0,0,0,27,0,7,5,3,6,6,0,0,0,27,312,179,129,149,127,114,44,16,6,1076,3,16,3,5,3,0,0,0,0,30,74,35,32,41,49,46,22,16,9,324,0,3,3,3,3,3,3,0,0,18,1472,813,607,955,919,806,527,280,121,6500
106021117,12,13,7,8,10,10,3,3,3,69,157,134,113,131,179,141,113,46,20,1034,97,49,56,47,50,21,9,4,3,336,3,3,3,3,3,3,0,0,0,18,2952,1813,1919,1957,1914,1579,1017,604,234,13989,7,4,17,11,4,3,0,0,0,46,6,8,7,3,0,0,0,0,0,24,0,0,3,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,9,3,8,15,12,7,6,0,0,0,51,3,11,18,15,7,6,0,0,0,60,902,468,529,339,213,163,72,26,5,2717,9,17,22,19,15,4,0,0,0,86,286,132,145,178,130,118,64,52,12,1117,4,3,3,9,4,3,3,0,0,29,4183,2461,2679,2550,2306,1887,1159,682,251,18158
106021118,0,5,0,0,0,7,0,4,0,16,108,79,57,88,112,77,57,18,5,601,52,19,17,28,18,10,7,0,0,151,0,0,0,0,3,3,0,0,0,6,1492,913,758,1056,1086,758,382,156,29,6630,8,4,0,3,0,0,0,0,0,15,8,4,10,3,3,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,8,7,3,0,3,0,0,34,7,6,8,7,3,0,3,0,0,34,399,221,229,189,142,94,19,12,6,1311,8,10,9,6,5,0,0,0,0,38,91,83,51,75,67,66,28,9,3,473,0,0,0,3,0,3,3,0,0,9,2016,1244,1070,1347,1316,931,438,177,38,8577
106031119,3,0,3,0,0,3,3,0,0,12,36,28,21,37,50,51,36,24,6,289,69,34,14,24,33,13,18,0,0,205,0,0,0,0,0,3,0,0,0,3,679,443,249,498,569,517,468,219,49,3691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,6,3,0,0,3,0,0,3,0,0,9,316,184,116,167,168,91,61,24,3,1130,11,9,6,6,3,0,0,0,0,35,98,52,34,47,51,41,30,26,3,382,6,10,4,0,5,3,3,0,0,31,1118,704,414,733,803,656,568,269,55,5320
106031120,0,3,0,3,3,6,3,3,0,21,46,31,28,44,71,60,56,29,8,373,42,19,20,26,19,16,14,4,0,160,0,0,0,0,0,3,0,0,0,3,708,378,370,510,644,762,677,320,111,4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,6,4,4,4,3,0,0,24,3,0,6,4,7,4,3,0,0,27,406,176,166,137,135,130,86,28,11,1275,19,9,8,6,5,8,0,3,0,58,88,53,28,30,43,35,38,27,3,345,0,0,3,3,0,3,3,0,0,12,1230,619,585,693,837,947,807,381,125,6224
106031121,0,0,0,0,9,0,3,0,3,15,119,62,65,91,136,218,259,193,95,1238,130,63,45,56,71,56,44,20,3,488,3,3,0,3,6,3,3,3,0,24,1962,1093,941,1472,1808,2085,2427,1461,538,13787,10,7,12,5,4,0,0,0,0,38,5,3,5,3,0,0,0,0,0,16,0,0,0,3,0,8,6,0,0,17,0,0,0,0,0,0,0,0,0,0,6,0,14,9,9,15,10,0,0,63,6,0,14,9,9,15,10,0,0,63,826,477,387,447,463,438,315,154,49,3556,13,16,21,12,20,8,10,0,0,100,313,191,136,195,220,225,267,231,188,1966,25,7,11,16,16,24,12,0,4,115,3174,1802,1551,2184,2559,2819,3057,1846,779,19771
106031122,8,8,0,6,3,4,3,4,0,36,161,112,83,119,144,136,84,66,13,918,79,43,48,31,31,20,10,5,3,270,0,4,0,0,3,3,0,3,0,13,1951,1284,1133,1252,1415,1301,849,557,146,9888,10,5,10,9,10,0,0,0,0,44,16,5,7,4,7,0,0,0,0,39,0,0,0,0,4,0,0,0,0,4,0,3,0,0,3,0,3,0,0,9,0,15,15,17,5,9,0,0,0,61,0,18,15,17,8,9,3,0,0,70,786,464,361,279,228,184,68,25,9,2404,11,21,32,16,8,6,0,0,4,98,214,135,132,97,127,105,81,68,68,1027,0,0,3,5,0,5,0,0,0,13,2997,1938,1705,1690,1817,1629,1001,650,227,13654
106031123,3,3,3,3,0,3,0,0,0,15,50,47,17,51,99,67,19,13,6,369,28,10,5,14,25,29,8,3,4,126,0,0,0,3,3,0,0,0,0,6,877,552,241,595,697,562,279,103,37,3943,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,6,0,3,0,22,3,0,7,0,3,6,0,3,0,22,234,137,65,144,119,95,28,13,0,835,6,8,4,5,9,3,0,0,0,35,60,46,11,36,50,48,22,8,0,281,3,3,3,0,0,3,0,0,0,12,1186,749,331,783,892,720,332,127,37,5157
106031124,0,0,0,0,0,0,0,0,0,0,24,16,14,19,27,58,81,38,17,294,17,3,9,8,6,9,10,3,0,65,3,0,0,0,0,3,3,3,0,12,401,186,184,279,373,614,804,405,99,3345,7,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,3,0,3,0,21,3,0,9,3,0,3,0,3,0,21,107,61,50,58,81,119,120,57,21,674,0,7,3,4,8,3,3,0,0,28,143,33,15,19,37,56,64,37,12,416,0,0,15,0,0,0,0,0,0,15,676,287,279,366,509,795,994,502,132,4540
106031125,3,3,10,3,3,3,6,3,0,34,116,97,71,101,109,127,85,36,3,745,95,55,41,49,58,25,12,6,0,341,0,0,0,0,0,0,0,0,0,0,1787,1026,899,1313,1297,1148,853,346,85,8754,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,3,0,0,3,3,0,3,0,0,12,5,3,0,5,3,0,0,0,0,16,0,0,4,4,11,3,0,0,0,22,5,3,4,9,14,3,0,0,0,38,784,397,409,362,254,192,98,25,9,2530,16,25,20,18,12,3,3,0,0,97,156,103,92,103,111,135,76,33,6,815,4,9,4,3,4,3,0,0,0,27,2770,1577,1440,1828,1716,1495,1036,408,100,12370
106041126,9,0,14,4,3,3,3,0,0,36,54,49,63,56,104,75,35,28,3,467,59,21,41,28,21,21,3,3,3,200,0,3,0,4,4,0,0,0,0,11,1790,1144,1186,1171,1299,1033,578,341,104,8646,7,0,5,5,5,0,0,0,0,22,8,0,10,6,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,4,3,7,0,0,0,36,0,7,15,4,3,7,0,0,0,36,567,322,341,242,161,81,35,9,0,1758,9,9,28,9,8,3,0,0,0,66,302,210,248,236,176,124,52,53,14,1415,0,3,6,0,4,0,0,0,0,13,2692,1704,1856,1687,1668,1262,665,403,118,12055
106041127,3,0,0,3,0,0,3,0,0,9,30,14,13,31,27,33,18,7,0,173,15,6,9,8,6,0,0,0,0,44,5,0,0,0,0,0,0,0,0,5,641,360,347,464,492,381,256,136,43,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,7,0,4,0,0,3,0,0,0,0,7,155,66,82,72,57,40,14,6,5,497,3,3,5,3,3,0,0,0,0,17,100,39,39,61,43,39,23,13,3,360,0,9,8,4,3,0,0,0,0,24,902,481,487,613,601,463,293,155,51,4046
106041128,0,3,0,0,0,0,0,0,0,3,64,22,41,52,47,56,45,28,15,370,17,12,14,10,6,3,0,4,0,66,3,3,0,0,0,0,0,0,0,6,898,518,503,624,642,540,419,306,138,4588,3,3,3,3,0,0,0,0,0,12,0,0,8,0,3,0,0,0,0,11,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,9,3,0,3,0,3,0,0,0,0,9,276,143,148,95,76,52,28,11,4,833,3,10,3,3,4,3,0,0,3,29,81,58,55,57,57,46,42,21,7,424,0,11,8,4,6,0,0,0,0,29,1275,747,750,789,794,645,489,338,152,5979
106041129,0,3,3,0,0,5,4,3,0,18,59,27,39,42,70,80,43,26,8,394,10,10,11,13,9,12,8,3,0,76,0,0,3,0,0,0,0,0,0,3,1134,645,671,785,940,900,611,337,113,6136,0,0,0,0,6,0,0,0,0,6,8,0,5,6,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,7,330,143,142,128,115,86,56,20,7,1027,5,4,4,6,0,4,0,0,0,23,115,51,73,74,54,77,60,33,10,547,0,19,20,3,0,0,0,0,0,42,1597,865,932,1006,1119,1073,730,390,130,7842
107011130,3,4,3,0,6,4,4,3,0,27,110,59,50,69,94,72,107,59,16,636,79,33,42,42,66,31,15,11,4,323,3,5,3,0,4,4,6,5,0,30,2931,2100,1938,2312,2794,2425,2326,1932,500,19258,6,3,15,14,8,3,0,0,0,49,360,183,218,160,93,81,67,10,0,1172,0,0,0,3,3,0,0,0,0,6,3,0,0,3,3,0,0,0,0,9,7,5,11,8,12,6,4,5,0,58,10,5,11,11,15,6,4,5,0,67,957,669,586,448,453,266,143,94,22,3638,22,25,32,27,14,18,12,0,0,150,407,245,240,195,248,229,167,134,38,1903,16,18,6,14,3,12,0,0,0,69,4753,3286,3086,3246,3690,3096,2731,2175,563,26626
