region_id,C11_75_79_N_mar_M,C11_75_79_N_mar_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Mar_RegM_M,C11_80_84_Mar_RegM_F,C11_80_84_Mar_DFM_M,C11_80_84_Mar_DFM_F,C11_80_84_N_mar_M,C11_80_84_N_mar_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Mar_RegM_M,C11_85o_Mar_RegM_F,C11_85o_Mar_DFM_M,C11_85o_Mar_DFM_F,C11_85o_N_mar_M,C11_85o_N_mar_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_T_Marr_reg_marr_M,C11_T_Marr_reg_marr_F,C11_T_Mar_de_fa_mar_M,C11_T_Mar_de_fa_mar_F,C11_Tot_N_mar_M,C11_Tot_N_mar_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
109021178,15,34,61,80,141,36,18,0,0,23,24,59,42,101,7,4,0,0,14,38,21,42,63,1081,1115,216,226,739,740,2036,2081,4117
109021179,18,19,55,43,98,18,12,0,0,13,20,31,32,63,4,4,0,0,7,15,11,19,30,677,679,120,125,484,376,1281,1180,2461
109031180,35,53,124,123,247,56,34,0,0,24,59,80,93,173,34,16,0,3,24,69,58,88,146,1072,1079,180,187,734,826,1986,2092,4078
109031181,39,45,129,133,262,76,33,0,0,27,49,103,82,185,26,10,0,0,22,39,48,49,97,1360,1385,218,225,844,692,2422,2302,4724
109031182,26,82,118,148,266,64,40,3,0,39,68,106,108,214,24,5,0,0,33,90,57,95,152,1199,1215,253,254,985,1192,2437,2661,5098
109031183,27,48,102,91,193,41,34,3,0,39,52,83,86,169,24,10,0,0,26,32,50,42,92,1383,1390,228,234,897,706,2508,2330,4838
109031184,22,51,102,113,215,52,24,0,0,16,54,68,78,146,19,12,0,0,16,39,35,51,86,1028,1051,178,185,554,640,1760,1876,3636
109031185,42,81,174,159,333,94,65,3,0,40,84,137,149,286,52,30,0,0,32,78,84,108,192,1808,1817,282,287,1216,1209,3306,3313,6619
110011186,47,179,213,278,491,95,64,0,0,56,173,151,237,388,57,38,0,0,40,157,97,195,292,3244,3305,766,801,2855,3789,6865,7895,14760
110011187,14,28,46,55,101,26,6,0,0,17,38,43,44,87,12,7,0,0,10,26,22,33,55,816,820,158,157,543,520,1517,1497,3014
110011188,18,32,76,87,163,33,25,0,0,14,32,47,57,104,18,4,0,0,10,23,28,27,55,1217,1229,169,177,708,747,2094,2153,4247
110011189,7,33,39,51,90,19,7,0,0,20,29,39,36,75,8,7,0,0,7,27,15,34,49,681,682,91,94,390,379,1162,1155,2317
110021190,43,79,143,154,297,66,36,0,3,30,101,96,140,236,30,18,0,0,20,73,50,91,141,1527,1540,316,317,1146,1307,2989,3164,6153
110021191,54,112,165,195,360,92,40,0,3,31,116,123,159,282,39,17,0,0,30,140,69,157,226,1943,1977,369,380,1464,1856,3776,4213,7989
110021192,21,37,78,79,157,29,7,3,3,12,37,44,47,91,13,3,0,0,10,23,23,26,49,981,996,183,184,690,626,1854,1806,3660
110021193,38,48,115,100,215,35,19,0,3,18,57,53,79,132,18,8,0,0,17,48,35,56,91,1122,1146,207,215,699,711,2028,2072,4100
110021194,30,59,116,102,218,36,26,0,0,16,65,52,91,143,15,8,0,0,19,49,34,57,91,1197,1207,211,225,912,973,2320,2405,4725
110031195,27,55,81,86,167,19,19,0,0,16,50,35,69,104,8,3,0,0,16,51,24,54,78,1146,1157,314,330,1141,1252,2601,2739,5340
110031196,21,15,54,30,84,15,9,0,0,10,14,25,23,48,0,3,0,0,7,15,7,18,25,915,914,282,291,749,553,1946,1758,3704
110031197,30,59,86,101,187,28,28,0,0,19,52,47,80,127,27,7,0,3,14,50,41,60,101,1180,1202,275,277,864,989,2319,2468,4787
110031198,19,29,60,57,117,26,15,0,3,9,27,35,45,80,10,5,0,0,8,21,18,26,44,924,923,145,144,636,532,1705,1599,3304
110041199,40,98,137,171,308,56,39,0,3,28,89,84,131,215,26,10,0,0,27,95,53,105,158,1445,1468,306,313,1169,1420,2920,3201,6121
110041200,18,23,60,49,109,20,15,0,0,12,23,32,38,70,9,3,0,0,4,12,13,15,28,884,893,151,152,593,471,1628,1516,3144
110041201,45,59,135,126,261,47,32,4,3,24,61,75,96,171,27,10,0,0,35,53,62,63,125,1368,1373,263,281,1044,1041,2675,2695,5370
110041202,62,156,296,310,606,135,80,0,0,41,181,176,261,437,62,29,0,0,45,175,107,204,311,3401,3500,670,702,2527,3235,6598,7437,14035
110041203,39,135,168,227,395,93,57,3,4,25,141,121,202,323,50,29,0,0,36,171,86,200,286,2191,2225,462,482,1644,2405,4297,5112,9409
110041204,3,32,27,44,71,10,8,3,0,6,23,19,31,50,0,4,0,0,5,13,5,17,22,643,656,220,231,719,939,1582,1826,3408
110041205,68,112,252,228,480,101,52,0,0,58,114,159,166,325,41,10,0,4,39,105,80,119,199,3503,3605,505,532,2097,2207,6105,6344,12449
111011206,68,169,275,325,600,137,97,5,0,51,160,193,257,450,79,37,0,0,47,179,126,216,342,3352,3414,476,498,2343,2730,6171,6642,12813
111011207,25,69,85,122,207,51,41,3,3,33,71,87,115,202,21,8,0,0,26,53,47,61,108,941,961,201,208,950,1047,2092,2216,4308
111011208,79,226,353,463,816,210,130,0,3,85,222,295,355,650,108,57,3,0,76,185,187,242,429,4392,4475,787,805,3290,3990,8469,9270,17739
111011209,43,140,217,285,502,127,79,5,3,55,173,187,255,442,89,38,0,0,40,182,129,220,349,4309,4400,774,787,3171,3617,8254,8804,17058
111011210,37,75,108,122,230,36,29,0,0,25,71,61,100,161,29,13,0,0,20,74,49,87,136,1293,1320,292,295,1319,1716,2904,3331,6235
111011211,18,43,69,74,143,25,25,3,3,15,34,43,62,105,24,11,0,3,13,25,37,39,76,720,718,85,88,489,520,1294,1326,2620
111011212,49,106,193,218,411,100,67,0,3,49,119,149,189,338,52,28,0,0,43,134,95,162,257,2116,2144,276,289,1546,1724,3938,4157,8095
111011213,23,64,159,164,323,90,56,0,0,23,73,113,129,242,36,15,0,0,30,80,66,95,161,2790,2882,259,262,1298,1558,4347,4702,9049
111011214,31,124,197,249,446,108,91,4,3,35,129,147,223,370,70,27,0,0,50,135,120,162,282,2514,2560,401,411,1681,2226,4596,5197,9793
111021215,39,71,126,129,255,45,34,0,0,30,64,75,98,173,33,16,0,0,15,74,48,90,138,1432,1445,277,284,1259,1520,2968,3249,6217
111021216,23,46,134,117,251,67,51,4,0,28,60,99,111,210,28,17,0,0,22,48,50,65,115,1549,1580,243,254,1036,1220,2828,3054,5882
111021217,20,85,93,132,225,46,40,0,0,26,67,72,107,179,26,7,0,0,25,65,51,72,123,2210,2248,405,432,1319,1561,3934,4241,8175
111021218,66,148,247,309,556,148,102,0,0,55,142,203,244,447,86,52,0,0,63,140,149,192,341,2540,2577,395,420,1825,2135,4760,5132,9892
111021219,55,110,217,241,458,112,75,4,0,54,124,170,199,369,78,40,0,0,44,150,122,190,312,2412,2479,425,446,1934,2231,4771,5156,9927
111021220,36,51,135,123,258,70,34,0,0,28,61,98,95,193,24,18,0,0,29,47,53,65,118,1830,1859,310,326,1119,1206,3259,3391,6650
111021221,16,25,45,40,85,13,7,0,0,14,26,27,33,60,7,3,3,0,10,20,20,23,43,1123,1146,227,243,872,869,2222,2258,4480
111031222,44,109,272,272,544,133,104,0,0,53,137,186,241,427,78,41,0,0,44,125,122,166,288,2924,2996,478,497,2015,2464,5417,5957,11374
111031223,23,71,105,120,225,37,40,0,3,29,48,66,91,157,33,16,4,0,19,47,56,63,119,1428,1454,309,320,1254,1374,2991,3148,6139
111031224,62,108,149,177,326,81,53,0,0,54,114,135,167,302,45,19,0,0,42,134,87,153,240,1637,1671,490,508,2240,2309,4367,4488,8855
111031225,33,182,159,293,452,110,86,3,0,51,193,164,279,443,77,37,0,0,47,214,124,251,375,2842,2883,555,583,2249,3012,5646,6478,12124
111031226,10,39,57,72,129,24,13,0,0,9,24,33,37,70,13,0,0,0,5,22,18,22,40,2255,2302,329,342,1303,1474,3887,4118,8005
111031227,64,117,153,182,335,63,43,0,0,51,135,114,178,292,37,21,0,0,48,138,85,159,244,1911,1935,706,744,2598,2809,5215,5488,10703
111031228,26,95,128,171,299,80,58,3,3,36,129,119,190,309,41,26,0,0,47,128,88,154,242,2306,2379,507,522,2228,2284,5041,5185,10226
111031229,18,63,68,97,165,37,32,0,0,25,59,62,91,153,29,9,0,0,21,68,50,77,127,1258,1276,528,513,2154,2119,3940,3908,7848
111031230,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,7,6,13
111031231,20,87,99,150,249,63,49,0,0,24,96,87,145,232,41,25,0,0,40,102,81,127,208,1252,1273,301,305,1976,2024,3529,3602,7131
111031232,15,53,81,101,182,40,33,4,0,27,61,71,94,165,17,7,0,0,17,65,34,72,106,1001,1014,199,212,920,941,2120,2167,4287
111031233,55,175,234,325,559,104,81,3,3,59,209,166,293,459,80,32,3,0,45,196,128,228,356,3431,3460,569,608,2649,3399,6649,7467,14116
111031234,43,102,126,177,303,65,57,3,3,42,126,110,186,296,49,26,0,0,33,141,82,167,249,1594,1604,479,505,2095,2403,4168,4512,8680
111031235,34,65,73,96,169,19,21,0,0,29,59,48,80,128,13,3,0,0,19,54,32,57,89,852,861,481,489,1486,1593,2819,2943,5762
112011236,70,239,305,436,741,197,144,4,3,107,282,308,429,737,140,61,3,6,99,279,242,346,588,2633,2662,594,621,2486,3258,5713,6541,12254
112011237,50,116,221,242,463,130,84,4,3,38,121,172,208,380,79,44,3,0,50,144,132,188,320,3173,3233,500,526,1819,2272,5492,6031,11523
112011238,12,22,43,48,91,19,12,0,0,11,15,30,27,57,16,3,0,0,3,29,19,32,51,858,879,277,263,677,790,1812,1932,3744
112011239,22,58,86,111,197,50,36,4,0,28,57,82,93,175,33,11,3,0,19,54,55,65,120,1082,1123,382,401,1161,1503,2625,3027,5652
112011240,18,38,45,70,115,28,17,0,0,19,65,47,82,129,16,5,0,0,12,64,28,69,97,978,1002,398,414,1574,1696,2950,3112,6062
112011241,33,53,105,107,212,50,23,4,0,28,41,82,64,146,14,6,3,0,24,60,41,66,107,845,856,205,215,779,796,1829,1867,3696
112011242,23,39,75,80,155,35,32,0,0,12,45,47,77,124,23,11,0,0,12,24,35,35,70,1402,1437,262,279,817,1052,2481,2768,5249
112011243,24,46,73,91,164,34,15,0,0,15,43,49,58,107,21,13,0,0,23,46,44,59,103,1022,1047,357,366,1049,1256,2428,2669,5097
112021244,49,132,187,242,429,100,52,3,3,34,134,137,189,326,39,21,0,0,41,151,80,172,252,1950,1975,413,429,1612,2038,3975,4442,8417
112021245,23,31,98,73,171,36,18,3,0,13,36,52,54,106,14,6,0,0,22,27,36,33,69,1275,1296,272,275,952,847,2499,2418,4917
112021246,38,103,157,214,371,85,59,3,3,26,122,114,184,298,43,19,4,0,31,111,78,130,208,2179,2201,452,471,1624,2353,4255,5025,9280
112021247,29,55,107,127,234,55,25,0,3,24,65,79,93,172,25,8,0,0,22,69,47,77,124,1254,1283,313,323,1129,1149,2696,2755,5451
112021248,56,135,167,217,384,101,64,3,0,44,149,148,213,361,52,32,0,0,42,157,94,189,283,1919,1943,645,680,2768,3190,5332,5813,11145
112021249,40,54,144,123,267,66,40,0,0,24,49,90,89,179,26,9,0,0,19,47,45,56,101,2663,2700,619,631,1969,1984,5251,5315,10566
112031250,66,120,199,230,429,92,48,6,3,35,93,133,144,277,46,15,0,0,42,93,88,108,196,1906,1955,362,389,1494,1817,3762,4161,7923
112031251,35,78,119,145,264,66,44,3,0,31,89,100,133,233,43,25,3,0,30,127,76,152,228,1273,1289,257,262,1161,1531,2691,3082,5773
112031252,32,44,119,99,218,44,22,0,0,22,26,66,48,114,17,7,0,0,23,41,40,48,88,1709,1749,405,402,1344,1300,3458,3451,6909
112031253,46,69,171,185,356,89,35,3,0,24,48,116,83,199,29,22,3,0,16,39,48,61,109,2067,2122,528,583,1505,1695,4100,4400,8500
112031254,111,254,382,499,881,233,152,5,4,106,256,344,412,756,127,66,5,0,99,261,231,327,558,3007,3089,671,689,2872,3453,6550,7231,13781
112031255,135,363,617,759,1376,394,267,15,6,129,355,538,628,1166,207,106,7,6,151,360,365,472,837,4965,5054,776,827,3438,4749,9179,10630,19809
113011256,59,142,227,272,499,128,72,0,3,44,137,172,212,384,70,27,0,3,29,136,99,166,265,3173,3206,495,504,2328,2638,5996,6348,12344
113011257,38,54,148,120,268,61,32,3,0,32,61,96,93,189,26,12,0,0,20,48,46,60,106,2488,2500,387,394,1711,1310,4586,4204,8790
113011258,31,83,122,156,278,44,17,0,0,21,83,65,100,165,18,7,0,0,22,62,40,69,109,1632,1659,295,307,1168,1367,3095,3333,6428
113011259,36,54,103,95,198,44,28,0,0,26,62,70,90,160,13,13,0,0,19,56,32,69,101,1054,1069,166,172,849,895,2069,2136,4205
113021260,21,26,53,56,109,9,11,0,0,12,23,21,34,55,14,3,0,0,13,27,27,30,57,634,646,125,131,434,364,1193,1141,2334
113021261,23,41,83,78,161,35,27,3,3,23,55,61,85,146,28,9,3,0,11,61,42,70,112,1023,1038,294,301,845,907,2162,2246,4408
113021262,17,38,76,73,149,36,20,0,0,19,33,55,53,108,14,7,3,0,8,27,25,34,59,921,935,170,176,634,518,1725,1629,3354
113031263,28,46,128,128,256,68,47,0,0,27,98,95,145,240,24,7,0,0,18,81,42,88,130,1455,1490,202,205,882,1097,2539,2792,5331
113031264,15,30,49,56,105,22,12,0,0,10,32,32,44,76,16,10,0,0,11,30,27,40,67,669,681,149,158,476,428,1294,1267,2561
113031265,16,38,54,69,123,21,6,0,0,18,40,39,46,85,12,4,0,0,9,40,21,44,65,919,928,163,165,648,691,1730,1784,3514
113031266,33,68,113,129,242,53,25,0,0,24,84,77,109,186,22,11,0,0,17,80,39,91,130,1237,1257,160,163,829,892,2226,2312,4538
113031267,27,97,166,200,366,79,45,0,3,33,101,112,149,261,42,18,0,0,22,89,64,107,171,3021,3074,455,474,1930,2395,5406,5943,11349
113031268,4,10,31,34,65,22,17,0,0,4,16,26,33,59,13,4,0,0,4,28,17,32,49,538,539,94,98,343,454,975,1091,2066
113031269,49,151,188,271,459,94,55,3,0,42,147,139,202,341,59,37,0,0,45,137,104,174,278,3467,3564,769,817,2645,3289,6881,7670,14551
113031270,28,101,113,169,282,51,34,3,0,42,114,96,148,244,39,18,0,0,39,124,78,142,220,1486,1508,508,537,1975,2403,3969,4448,8417
113031271,49,80,169,156,325,89,54,3,0,43,54,135,108,243,41,15,0,0,29,81,70,96,166,2738,2753,375,397,1606,1567,4719,4717,9436
114011272,55,83,209,196,405,89,67,4,3,44,82,137,152,289,52,21,0,0,32,91,84,112,196,1769,1792,283,300,963,1136,3015,3228,6243
114011273,19,30,71,74,145,37,21,0,0,18,24,55,45,100,17,0,0,0,12,25,29,25,54,673,685,103,115,443,434,1219,1234,2453
114011274,30,44,113,104,217,60,49,3,0,25,50,88,99,187,27,10,0,0,28,67,55,77,132,918,929,146,151,768,714,1832,1794,3626
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,8,6,14
114011276,14,39,70,92,162,48,37,0,0,20,48,68,85,153,30,12,0,3,16,42,46,57,103,747,764,131,136,415,579,1293,1479,2772
114011277,58,128,214,258,472,118,75,3,0,53,127,174,202,376,52,22,0,0,46,107,98,129,227,2796,2844,502,528,2024,2414,5322,5786,11108
114011278,59,131,238,257,495,88,62,0,3,40,139,128,204,332,55,19,4,0,22,110,81,129,210,2652,2713,584,617,2340,2878,5576,6208,11784
114011279,59,129,265,270,535,121,86,0,3,58,118,179,207,386,50,22,3,0,35,101,88,123,211,2268,2328,412,426,1594,1968,4274,4722,8996
114011280,35,66,132,139,271,59,50,3,3,30,59,92,112,204,37,13,0,0,41,68,78,81,159,851,857,106,117,644,650,1601,1624,3225
114011281,13,9,42,27,69,10,7,0,0,10,12,20,19,39,3,3,3,0,3,16,9,19,28,700,708,120,123,396,371,1216,1202,2418
114011282,84,182,325,379,704,183,119,4,3,66,152,253,274,527,101,59,3,0,64,149,168,208,376,2726,2764,419,432,1778,2350,4923,5546,10469
114011283,25,38,91,86,177,43,21,6,0,13,28,62,49,111,20,8,0,0,25,24,45,32,77,963,985,170,167,644,532,1777,1684,3461
114021284,41,159,294,310,604,130,89,0,0,38,153,168,242,410,90,51,0,0,44,191,134,242,376,2566,2629,261,273,1229,1952,4056,4854,8910
114021285,14,20,43,35,78,22,10,0,0,8,18,30,28,58,3,3,0,0,9,14,12,17,29,1043,1067,202,218,703,707,1948,1992,3940
114021286,38,89,142,163,305,61,34,0,0,26,73,87,107,194,34,17,0,0,23,77,57,94,151,1416,1435,239,254,1009,1310,2664,2999,5663
114021287,27,74,122,141,263,82,44,3,0,25,70,110,114,224,31,13,0,0,18,70,49,83,132,1627,1644,308,298,1122,1453,3057,3395,6452
114021288,7,17,45,37,82,23,7,0,0,11,15,34,22,56,3,3,0,0,9,12,12,15,27,727,735,96,100,366,418,1189,1253,2442
114021289,25,50,112,123,235,42,29,4,0,9,39,55,68,123,26,11,4,0,16,28,46,39,85,1255,1282,208,200,678,842,2141,2324,4465
115011290,47,133,221,248,469,97,54,0,0,25,111,122,165,287,52,33,0,0,39,120,91,153,244,4732,4776,450,452,2436,2968,7618,8196,15814
115011291,23,54,145,120,265,54,26,0,3,13,56,67,85,152,19,8,0,0,13,53,32,61,93,4343,4429,222,233,2315,2634,6880,7296,14176
115011292,41,133,239,285,524,156,70,0,0,37,163,193,233,426,59,22,3,0,35,122,97,144,241,6208,6331,468,492,3439,3968,10115,10791,20906
115011293,26,129,205,256,461,130,101,3,0,48,167,181,268,449,90,41,0,0,60,246,150,287,437,5371,5513,175,174,3006,3733,8552,9420,17972
115011294,7,28,76,82,158,57,35,0,0,10,43,67,78,145,22,10,0,0,7,22,29,32,61,1364,1411,68,66,711,812,2143,2289,4432
115011295,18,64,125,124,249,59,18,0,0,9,58,68,76,144,24,12,0,0,11,61,35,73,108,5368,5471,283,298,2523,3020,8174,8789,16963
115011296,8,36,63,74,137,38,27,0,0,12,41,50,68,118,16,5,0,0,20,61,36,66,102,3005,3072,120,129,1632,1839,4757,5040,9797
115021297,45,92,231,202,433,113,56,0,0,47,99,160,155,315,68,31,0,3,28,118,96,152,248,4393,4464,373,391,2640,2782,7406,7637,15043
115021298,7,21,50,55,105,29,23,3,0,18,51,50,74,124,20,9,0,0,25,53,45,62,107,1084,1095,97,107,672,752,1853,1954,3807
115031299,11,6,39,24,63,16,5,0,0,6,7,22,12,34,3,3,0,0,10,10,13,13,26,445,459,97,89,342,258,884,806,1690
115031300,27,73,150,162,312,67,40,4,0,20,58,91,98,189,36,12,0,3,22,84,58,99,157,4366,4427,618,636,2679,2626,7663,7689,15352
115041301,18,44,65,82,147,33,15,3,3,14,46,50,64,114,13,8,0,3,7,42,20,53,73,1855,1876,249,261,1190,1181,3294,3318,6612
115041302,17,39,79,79,158,29,16,0,0,7,31,36,47,83,16,3,3,0,12,34,31,37,68,3925,3999,286,280,1862,1929,6073,6208,12281
116011303,31,80,114,136,250,65,37,0,0,31,87,96,124,220,32,18,0,0,13,61,45,79,124,3016,3028,355,354,2420,2269,5791,5651,11442
116011304,53,117,158,201,359,69,37,0,0,31,114,100,151,251,30,13,0,0,25,80,55,93,148,3061,3084,376,379,2680,2911,6117,6374,12491
116011305,75,197,287,321,608,112,62,0,0,52,168,164,230,394,54,22,4,0,41,157,99,179,278,5043,5094,576,593,3967,4368,9586,10055,19641
116011306,27,115,110,168,278,44,27,0,3,30,80,74,110,184,25,9,3,0,19,74,47,83,130,3632,3663,307,324,3011,3560,6950,7547,14497
116011307,62,224,227,342,569,104,61,3,0,81,134,188,195,383,39,28,3,0,40,112,82,140,222,4582,4617,596,632,3562,3871,8740,9120,17860
116011308,58,155,208,250,458,80,44,3,0,42,111,125,155,280,38,24,4,3,30,121,72,148,220,4643,4673,407,414,3216,3551,8266,8638,16904
116021309,14,42,42,65,107,26,13,0,0,10,27,36,40,76,7,3,0,0,3,25,10,28,38,3309,3351,220,239,1778,1943,5307,5533,10840
116021310,19,40,72,66,138,17,8,0,0,13,42,30,50,80,4,3,0,0,7,28,11,31,42,4838,4892,431,450,1956,2279,7225,7621,14846
116021311,22,76,86,109,195,36,16,0,0,11,62,47,78,125,7,6,0,0,14,49,21,55,76,5340,5405,572,575,3051,3593,8963,9573,18536
116021312,44,57,115,114,229,45,29,0,0,30,57,75,86,161,22,9,0,0,13,67,35,76,111,1944,1962,335,346,1908,1805,4187,4113,8300
116031313,40,92,130,135,265,32,16,4,0,23,37,59,53,112,15,5,0,0,4,41,19,46,65,2385,2400,477,493,3021,3781,5883,6674,12557
116031314,4,19,18,30,48,9,9,0,0,3,14,12,23,35,8,0,0,0,0,12,8,12,20,1503,1513,220,219,1006,1114,2729,2846,5575
116031315,13,70,45,93,138,28,9,0,3,10,68,38,80,118,8,0,0,0,7,49,15,49,64,3683,3715,384,407,2612,2927,6679,7049,13728
116031316,36,83,118,123,241,22,19,0,0,33,46,55,65,120,16,3,0,0,10,39,26,42,68,2056,2054,485,491,2538,3159,5079,5704,10783
116031317,44,115,165,179,344,54,26,0,0,36,104,90,130,220,27,8,0,0,22,69,49,77,126,3512,3537,399,408,3413,3761,7324,7706,15030
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
116031319,16,87,95,139,234,47,34,0,0,22,65,69,99,168,25,8,0,0,21,55,46,63,109,3666,3674,375,387,2780,3155,6821,7216,14037
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4
117011321,26,43,75,81,156,28,21,0,0,17,65,45,86,131,15,4,0,0,13,52,28,56,84,1540,1571,286,280,1147,1409,2973,3260,6233
117011322,56,167,235,293,528,126,60,0,0,47,168,173,228,401,46,19,0,0,41,138,87,157,244,3586,3604,553,512,3297,3634,7436,7750,15186
117011323,46,95,136,145,281,62,33,3,0,42,85,107,118,225,31,18,0,0,30,105,61,123,184,1862,1884,254,247,1784,2077,3900,4208,8108
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,77,162,271,296,567,103,65,0,0,51,128,154,193,347,51,16,0,0,42,99,93,115,208,3543,3560,1187,1230,4310,4722,9040,9512,18552
117021327,47,99,125,164,289,64,35,3,0,37,65,104,100,204,33,12,0,0,22,70,55,82,137,2328,2345,1203,1191,3142,3726,6673,7262,13935
117021328,20,25,62,62,124,22,15,0,0,20,33,42,48,90,13,8,0,0,12,30,25,38,63,985,990,425,430,1293,1299,2703,2719,5422
117031329,28,21,43,30,73,11,7,4,0,27,21,42,28,70,0,0,4,0,14,10,18,10,28,680,675,1217,695,2406,1791,4303,3161,7464
117031330,31,50,48,63,111,10,4,0,0,6,31,16,35,51,4,4,0,0,7,28,11,32,43,1503,1518,1634,1306,2672,2703,5809,5527,11336
117031331,53,80,91,120,211,40,18,0,0,36,93,76,111,187,12,7,0,0,16,68,28,75,103,1714,1741,1164,1068,3216,3872,6094,6681,12775
117031332,49,72,93,108,201,25,8,0,0,25,56,50,64,114,14,5,0,0,13,50,27,55,82,1843,1840,1840,1600,4122,4296,7805,7736,15541
117031333,80,86,147,117,264,25,23,0,0,49,84,74,107,181,25,8,0,0,42,98,67,106,173,1217,1223,1803,1138,4031,3687,7051,6048,13099
117031334,29,49,76,77,153,22,8,0,0,20,46,42,54,96,10,0,0,0,5,35,15,35,50,2126,2131,1214,1057,3616,3765,6956,6953,13909
117031335,63,99,122,149,271,54,25,0,3,46,79,100,107,207,19,4,0,0,24,70,43,74,117,1319,1333,1422,887,4383,3501,7124,5721,12845
117031336,50,62,79,88,167,34,15,0,0,21,52,55,67,122,17,11,0,0,16,70,33,81,114,1117,1110,1780,1018,3807,2799,6704,4927,11631
117031337,39,47,85,80,165,32,15,0,0,32,47,64,62,126,21,8,0,0,28,36,49,44,93,2155,2179,1015,859,5111,5212,8281,8250,16531
117031338,92,118,194,194,388,58,28,0,0,62,90,120,118,238,32,8,0,0,33,107,65,115,180,2397,2410,1378,1005,4618,4259,8393,7674,16067
118011339,45,108,135,177,312,78,40,4,0,33,99,115,139,254,44,21,0,4,36,162,80,187,267,2345,2380,1106,1078,2658,3107,6109,6565,12674
118011340,39,78,114,141,255,62,31,0,0,30,83,92,114,206,40,12,0,0,40,118,80,130,210,2280,2313,1289,1224,3332,3514,6901,7051,13952
118011341,51,133,146,198,344,70,66,4,0,41,131,115,197,312,59,21,3,3,47,195,109,219,328,2107,2145,785,736,2291,3046,5183,5927,11110
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,59,181,248,318,566,155,97,6,3,51,238,212,338,550,140,67,10,0,84,367,234,434,668,3535,3603,1156,1018,2987,4628,7678,9249,16927
118011344,19,71,106,133,239,65,42,3,0,20,94,88,136,224,50,21,0,0,36,106,86,127,213,2017,2031,337,326,1325,1744,3679,4101,7780
118011345,35,64,89,91,180,37,15,3,0,25,61,65,76,141,23,6,0,0,22,53,45,59,104,1740,1747,933,776,2274,2994,4947,5517,10464
118011346,16,83,124,148,272,79,48,7,3,24,83,110,134,244,57,21,3,0,41,130,101,151,252,2221,2269,284,281,1258,1704,3763,4254,8017
118011347,21,65,80,92,172,38,21,3,0,29,72,70,93,163,36,13,0,0,29,128,65,141,206,1094,1103,390,313,912,1541,2396,2957,5353
118021348,61,144,201,225,426,87,55,0,0,60,169,147,224,371,65,35,0,0,57,181,122,216,338,3342,3384,1348,1393,3446,4570,8136,9347,17483
118021349,47,139,217,272,489,146,76,0,0,39,164,185,240,425,78,22,3,0,50,148,131,170,301,3563,3607,811,759,5297,5209,9671,9575,19246
118021350,75,175,253,300,553,141,84,0,3,78,195,219,282,501,74,35,0,0,82,181,156,216,372,3569,3629,448,467,2972,3524,6989,7620,14609
118021351,80,243,337,441,778,182,120,0,0,62,263,244,383,627,121,39,3,3,85,289,209,331,540,4847,4893,884,953,4762,5797,10493,11643,22136
118021352,52,160,189,250,439,106,68,0,0,73,180,179,248,427,65,26,0,4,57,193,122,223,345,3896,3930,1463,1438,4120,5568,9479,10936,20415
119011353,57,157,231,289,520,137,56,3,3,65,172,205,231,436,58,29,0,4,44,190,102,223,325,5410,5439,321,333,4563,5250,10294,11022,21316
119011354,61,144,238,246,484,96,68,0,3,48,153,144,224,368,42,15,0,0,38,134,80,149,229,3760,3785,226,221,3080,3464,7066,7470,14536
119011355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119011356,16,65,104,124,228,61,36,0,3,28,72,89,111,200,42,16,0,0,29,63,71,79,150,1962,1968,118,117,1482,1645,3562,3730,7292
119011357,60,156,231,268,499,124,62,4,0,53,182,181,244,425,73,40,0,3,47,154,120,197,317,4436,4443,181,189,3711,4141,8328,8773,17101
119011358,59,145,215,262,477,110,80,0,0,66,189,176,269,445,58,31,0,0,73,172,131,203,334,3098,3114,312,311,2281,2800,5691,6225,11916
119011359,74,174,268,346,614,180,101,0,0,80,215,260,316,576,80,35,0,0,81,206,161,241,402,5044,5088,455,469,3409,3891,8908,9448,18356
119011360,43,130,181,252,433,109,73,0,0,27,153,136,226,362,71,27,0,0,55,149,126,176,302,2783,2816,270,289,2221,2629,5274,5734,11008
