region_id,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_CF_T,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_CF_T
119031372,8,11,7,0,26,841,1112,438,127,2518
119031373,6,13,3,0,22,470,402,149,53,1074
119031374,16,15,4,0,35,1237,1323,491,127,3178
119041375,10,4,8,8,30,651,627,300,171,1749
119041376,24,16,4,0,44,1341,1389,513,190,3433
119041377,13,5,4,0,22,651,780,252,91,1774
119041378,12,4,0,0,16,591,477,121,25,1214
119041379,14,13,5,5,37,896,783,248,75,2002
119041380,11,3,0,6,20,620,592,189,50,1451
119041381,20,19,3,3,45,962,767,237,96,2062
119041382,8,6,6,0,20,729,753,238,63,1783
120011383,9,13,4,0,26,1026,1228,438,98,2790
120011384,5,4,4,0,13,956,912,259,51,2178
120011385,9,4,5,0,18,802,962,283,60,2107
120011386,16,16,3,0,35,1049,978,282,56,2365
120021387,5,3,3,3,14,699,645,175,30,1549
120021388,14,8,0,0,22,1225,1141,247,41,2654
120021389,3,3,0,0,6,669,633,147,27,1476
120031390,16,6,0,4,26,1133,887,211,55,2286
120031391,9,17,7,0,33,1026,1065,310,85,2486
120031392,5,6,3,0,14,511,554,188,50,1303
120031393,14,10,0,3,27,806,940,362,100,2208
120031394,10,3,5,0,18,722,706,190,40,1658
120031395,6,0,8,0,14,595,761,208,52,1616
120031396,6,8,0,0,14,722,618,145,40,1525
120031397,16,10,7,4,37,1213,1328,512,195,3248
121011398,11,10,4,0,25,1342,1204,342,50,2938
121011399,8,12,3,0,23,925,1063,270,42,2300
121011400,9,12,5,0,26,1105,1486,641,128,3360
121011401,0,4,0,0,4,461,390,91,12,954
121011402,9,4,3,6,22,1122,1780,713,129,3744
121021403,13,12,6,0,31,958,1297,520,123,2898
121021404,0,11,3,4,18,581,820,348,70,1819
121021405,16,15,8,0,39,1747,1588,434,98,3867
121021406,4,8,3,0,15,855,1315,473,123,2766
121031407,8,13,5,3,29,878,1313,536,117,2844
121031408,7,14,0,0,21,927,1532,739,152,3350
121031409,8,3,3,0,14,799,1198,511,130,2638
121031410,5,11,3,0,19,903,1398,532,141,2974
121031411,6,7,4,0,17,784,1294,507,99,2684
121031412,4,14,5,0,23,765,1179,509,157,2610
121041413,4,3,0,0,7,793,713,195,37,1738
121041414,4,9,3,0,16,731,457,102,14,1304
121041415,16,6,7,0,29,1097,1398,622,121,3238
121041416,7,5,3,0,15,559,394,82,21,1056
121041417,4,3,0,0,7,366,213,46,11,636
122011418,3,3,4,0,10,824,1450,590,96,2960
122011419,11,7,0,0,18,819,759,236,37,1851
122021420,4,0,9,0,13,538,712,307,89,1646
122021421,5,10,0,0,15,460,670,273,52,1455
122021422,9,8,4,0,21,588,860,291,64,1803
122021423,20,15,0,3,38,956,1441,544,112,3053
122031424,10,10,3,0,23,573,935,327,85,1920
122031425,9,8,3,3,23,343,508,206,35,1092
122031426,7,14,0,0,21,1164,1056,290,82,2592
122031427,6,8,7,0,21,555,932,374,66,1927
122031428,13,16,3,0,32,1119,1886,732,152,3889
122031429,10,6,6,4,26,873,1047,352,86,2358
122031430,3,13,0,3,19,741,1137,375,76,2329
122031431,14,17,3,0,34,979,1204,451,102,2736
122031432,3,5,3,0,11,150,263,120,31,564
123011433,6,4,4,0,14,537,702,291,98,1628
123011434,7,11,3,3,24,732,1151,461,177,2521
123011435,11,14,4,3,32,1091,1819,695,241,3846
123021436,10,14,11,3,38,746,836,420,242,2244
123021437,7,8,7,4,26,674,727,311,163,1875
123021438,14,16,8,10,48,929,1160,500,267,2856
123021439,0,0,0,0,0,0,0,0,0,0
123021440,4,8,7,6,25,840,954,360,130,2284
123021441,11,8,4,3,26,795,756,291,156,1998
123021442,12,15,6,3,36,995,1069,406,205,2675
123021443,15,12,12,3,42,877,1044,392,200,2513
123021444,12,22,6,8,48,879,1072,497,265,2713
123031445,13,5,0,3,21,228,302,151,67,748
123031446,0,7,7,0,14,342,464,208,75,1089
123031447,12,23,13,4,52,652,847,392,147,2038
123031448,8,9,4,5,26,380,468,280,114,1242
124011449,0,0,3,0,3,169,181,63,25,438
124011450,9,4,4,0,17,905,1157,501,159,2722
124011451,0,0,0,0,0,0,0,6,0,6
124011452,9,0,4,3,16,420,404,148,70,1042
124011453,7,7,0,0,14,486,609,231,90,1416
124011454,14,9,3,0,26,1041,1216,541,206,3004
124011455,3,3,3,0,9,236,222,94,34,586
124021456,0,0,0,0,0,0,0,0,0,0
124031457,13,13,7,5,38,841,792,335,126,2094
124031458,10,14,9,7,40,788,1027,477,208,2500
124031459,5,5,3,0,13,624,831,308,123,1886
124031460,10,21,6,5,42,1030,1626,639,213,3508
124031461,11,6,3,0,20,801,833,343,136,2113
124031462,8,15,4,0,27,727,776,350,135,1988
124031463,3,16,3,5,27,252,376,197,116,941
124031464,3,7,3,3,16,431,382,149,59,1021
124031465,6,12,3,3,24,238,322,170,62,792
124041466,8,8,3,4,23,554,532,232,112,1430
124041467,10,16,5,0,31,698,764,371,139,1972
124041468,10,4,5,4,23,287,347,217,85,936
124051469,6,10,6,0,22,311,509,241,76,1137
124051470,13,17,15,3,48,1070,1335,514,192,3111
124051471,23,20,10,13,66,1028,1049,464,250,2791
125011472,28,32,31,35,126,1536,1529,750,574,4389
125011473,4,5,0,0,9,547,527,125,50,1249
125011474,18,26,16,10,70,1554,1650,591,287,4082
125011475,0,0,0,0,0,0,0,0,0,0
125021476,12,7,9,3,31,1410,1817,519,147,3893
125021477,14,14,7,0,35,918,1189,390,129,2626
125021478,12,9,3,0,24,745,929,340,105,2119
125031479,9,14,5,3,31,716,810,381,261,2168
125031480,17,8,8,12,45,518,613,353,275,1759
125031481,20,19,7,17,63,832,799,412,334,2377
125031482,11,29,9,3,52,1255,1469,562,195,3481
125031483,12,20,12,17,61,692,730,477,499,2398
125031484,14,18,10,7,49,808,868,425,280,2381
125031485,17,10,19,6,52,1188,1156,582,350,3276
125031486,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,3,0,0,3
125041488,13,15,7,5,40,1563,1474,429,159,3625
125041489,11,8,0,4,23,991,740,206,80,2017
125041490,3,3,3,0,9,401,595,169,43,1208
125041491,11,0,0,3,14,1064,849,213,54,2180
125041492,26,11,0,3,40,1379,762,140,73,2354
125041493,10,12,5,3,30,1121,1148,446,161,2876
125041494,10,9,0,0,19,542,724,244,67,1577
126011495,9,11,3,0,23,1359,1705,501,88,3653
126011496,12,4,0,0,16,972,1393,571,131,3067
126021497,4,7,3,3,17,1251,1539,459,98,3347
126021498,6,7,4,0,17,617,786,300,51,1754
126021499,3,9,0,0,12,393,529,269,72,1263
126021500,3,3,4,0,10,894,663,137,30,1724
126021501,6,8,3,0,17,589,824,264,49,1726
126021502,18,7,3,4,32,1326,1567,600,100,3593
126021503,0,12,6,0,18,921,842,232,55,2050
127011504,18,11,5,16,50,549,563,365,312,1789
127011505,13,10,4,0,27,403,492,284,176,1355
127011506,13,11,4,0,28,253,321,193,94,861
127011507,24,33,16,5,78,1353,2089,967,398,4807
127011508,15,27,15,7,64,928,1422,672,219,3241
127021509,10,8,4,4,26,695,981,414,166,2256
127021510,14,21,17,6,58,957,1255,602,201,3015
127021511,21,29,16,5,71,1053,1099,453,176,2781
127021512,8,18,7,3,36,652,771,368,189,1980
127021513,18,23,15,3,59,852,1031,445,168,2496
127021514,8,10,7,3,28,459,647,315,119,1540
127021515,13,13,11,9,46,809,827,380,221,2237
127021516,15,11,17,10,53,738,896,509,234,2377
127021517,10,8,6,3,27,389,496,229,104,1218
127021518,9,4,0,0,13,194,231,158,68,651
127021519,18,4,12,7,41,800,829,457,200,2286
127021520,7,11,5,3,26,536,677,295,95,1603
127021521,0,0,0,0,0,0,0,0,0,0
127031522,14,5,11,4,34,668,924,391,185,2168
127031523,19,10,4,0,33,845,941,383,114,2283
127031524,7,15,8,0,30,935,1564,539,133,3171
127031525,23,29,16,9,77,1342,1350,486,267,3445
127031526,21,15,11,7,54,1134,1665,778,360,3937
128011527,13,11,0,4,28,1104,1560,666,168,3498
128011528,10,20,9,0,39,1197,1366,555,140,3258
128011529,7,10,5,0,22,756,1167,469,102,2494
128011530,4,4,4,0,12,790,949,337,85,2161
128011531,7,11,3,0,21,730,848,328,66,1972
128021532,11,16,5,0,32,1342,1999,881,221,4443
128021533,4,3,0,0,7,307,450,165,61,983
128021534,12,4,5,0,21,530,879,364,95,1868
128021535,4,14,5,4,27,1034,1634,679,178,3525
128021536,12,12,3,0,27,1052,1464,600,106,3222
128021537,0,0,0,0,0,0,0,0,0,0
128021538,12,13,3,0,28,865,924,318,74,2181
197979799,0,0,0,0,0,0,0,0,0,0
