SA4_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
111,21555,37833,18086,17979,7450,2911,105808,3960,2493,608,299,107,38,7504,1595,1832,718,373,118,49,4683,5555,4328,1323,672,225,83,12187,4916,2210,514,182,56,35,7903,1182,723,155,52,14,4,2128,723,725,162,51,10,0,1672,..,..,..,..,..,..,..,100,58,15,8,4,4,186,6918,3710,849,294,84,42,11890,365,197,29,11,0,7,610,4,0,3,0,0,3,10,121,102,28,26,3,6,286,493,300,59,38,5,12,909,71,38,10,3,0,0,117,34585,46201,20327,18982,7764,3052,130911,21496,37733,18688,18873,7501,3060,107356,4833,3099,713,338,116,40,9137,2686,2667,1089,575,197,77,7291,7520,5765,1802,908,314,122,16428,3482,1512,379,150,43,15,5579,1362,782,173,59,14,9,2400,1045,945,194,66,10,0,2258,..,..,..,..,..,..,..,114,61,14,10,0,0,198,5999,3302,761,287,62,23,10439,365,142,18,10,4,6,547,12,13,0,0,0,0,29,112,81,38,18
112,14233,25568,10303,9840,4543,2165,66652,3026,2624,770,411,132,54,7016,1440,1412,566,284,73,38,3824,4472,4033,1337,699,205,87,10841,3504,2052,579,242,76,14,6466,616,547,124,48,14,4,1346,256,289,42,19,4,0,618,..,..,..,..,..,..,..,156,65,10,8,5,3,254,4537,2948,760,317,95,23,8684,1408,721,82,39,12,11,2269,54,12,6,4,4,0,72,113,79,34,17,9,0,249,1575,804,124,55,23,14,2595,37,34,10,10,4,0,92,24846,33393,12532,10916,4871,2299,88855,14691,25570,10431,9922,4597,2149,67360,3964,2878,773,449,135,52,8247,1834,1699,676,389,98,21,4709,5796,4577,1444,838,231,72,12959,2629,1369,366,175,47,24,4612,782,648,180,70,14,9,1694,346,385,58,17,3,3,807,..,..,..,..,..,..,..,23,18,4,0,0,0,44,3783,2425,598,261,60,32,7161,1486,703,84,40,9,13,2320,73,25,7,5,3,0,114,94,120,43,32
113,11018,17599,7231,7046,3843,1869,48604,847,470,145,67,28,10,1564,133,94,30,19,9,0,288,978,564,175,91,39,9,1850,2195,1021,222,132,48,16,3628,63,26,3,0,0,0,94,50,23,10,0,0,0,83,..,..,..,..,..,..,..,24,12,3,0,0,4,40,2329,1089,234,136,48,21,3844,171,59,9,0,0,0,237,13,11,4,7,0,0,32,69,69,28,15,6,3,190,247,133,40,20,7,4,460,38,18,11,6,5,0,76,14611,19401,7691,7293,3943,1905,54842,11280,17985,7145,7013,3728,1770,48928,1036,443,99,72,15,10,1672,139,81,27,13,0,4,265,1174,526,130,79,19,10,1942,2173,932,324,167,43,17,3659,82,19,5,0,0,0,115,19,9,0,0,0,0,35,..,..,..,..,..,..,..,5,9,0,0,0,0,20,2291,972,335,172,47,16,3831,119,65,9,10,3,4,214,14,12,6,0,4,0,37,79,94,32,31
114,11028,18978,6469,6228,2861,1321,46877,1302,856,187,119,58,24,2541,219,207,49,25,8,8,509,1514,1055,236,145,63,30,3043,1149,433,73,26,6,3,1691,16,6,4,0,0,0,21,8,0,0,0,0,0,18,..,..,..,..,..,..,..,55,21,7,0,0,0,85,1229,459,83,31,9,5,1811,426,199,16,8,6,0,651,0,4,3,5,0,0,8,33,39,12,6,7,0,96,465,239,27,13,10,4,758,42,27,4,3,0,4,76,14276,20757,6812,6424,2945,1364,52571,11755,20096,6845,6313,2959,1456,49423,1658,832,152,73,18,10,2745,488,310,53,23,20,4,895,2139,1146,205,96,34,19,3640,774,336,75,27,17,3,1243,12,0,0,0,0,0,19,0,0,0,0,0,0,4,..,..,..,..,..,..,..,14,0,0,0,0,0,20,804,344,76,33,17,3,1284,622,334,30,23,10,3,1024,14,11,6,0,0,0,30,28,32,7,3
115,5392,15437,10590,15120,7062,3199,56800,778,613,165,129,33,12,1725,909,1397,907,727,193,68,4199,1678,2009,1072,854,230,79,5929,506,189,48,30,7,0,790,231,246,126,51,11,0,671,262,383,124,47,11,0,829,..,..,..,..,..,..,..,37,38,16,12,0,3,108,1041,851,319,146,28,9,2392,162,76,17,4,4,4,270,4,0,3,5,0,0,15,8,6,4,3,0,0,19,180,84,17,11,6,3,306,18,14,3,8,3,0,48,8309,18397,11998,16141,7328,3296,65473,5541,15479,10946,15437,7483,3726,58616,756,538,112,87,20,10,1527,966,1463,1262,1369,430,165,5653,1724,1997,1378,1456,445,174,7177,633,351,115,66,24,8,1198,393,371,187,98,14,4,1071,353,439,187,114,28,19,1148,..,..,..,..,..,..,..,14,9,6,0,0,3,30,1391,1174,497,276,70,38,3454,125,57,18,10,0,5,213,12,3,4,3,4,0,30,9,14,12,6
116,10811,20147,15214,17443,8609,5902,78131,1142,1101,672,627,274,177,4001,1137,1651,1619,1378,660,483,6932,2282,2757,2298,2009,939,660,10934,943,221,79,46,13,11,1317,490,499,298,179,61,39,1570,419,636,459,289,73,39,1914,..,..,..,..,..,..,..,67,49,14,5,7,0,145,1924,1408,846,518,161,89,4945,175,63,22,13,0,0,275,3,0,0,0,0,0,11,34,34,19,11,8,6,107,217,98,44,25,8,3,394,24,18,12,12,8,0,69,15250,24423,18420,20002,9716,6661,94468,10629,19371,15557,17977,8930,6715,79171,1284,1574,1209,1439,553,297,6356,1523,2167,2244,2513,1054,651,10152,2806,3739,3459,3954,1603,947,16505,806,314,184,183,63,27,1581,265,234,154,89,34,13,795,660,957,715,472,136,61,3006,..,..,..,..,..,..,..,22,14,7,5,0,0,49,1755,1514,1066,747,231,109,5433,138,65,14,10,0,0,224,33,12,4,11,3,4,67,31,47,36,25
117,3009,4972,3150,3086,1244,714,16180,2496,3683,1683,1125,295,108,9391,3473,5468,2924,2080,619,245,14815,5968,9155,4607,3207,919,352,24212,3545,2518,793,346,91,27,7317,5888,5168,1711,909,230,89,13993,19667,18073,4722,2511,580,229,45778,..,..,..,..,..,..,..,100,59,18,11,3,0,186,29207,25813,7239,3766,899,339,67274,4,3,5,0,0,0,10,5,0,0,0,0,0,0,162,221,110,76,30,18,614,167,227,107,76,32,18,626,350,163,55,22,10,0,600,38709,40325,15163,10158,3103,1434,108891,2217,3738,2532,2901,1183,709,13288,2471,3595,1765,1438,343,142,9754,3817,5673,3473,2737,824,346,16860,6287,9266,5234,4170,1162,488,26615,3220,2547,896,488,141,62,7360,6306,5817,1880,966,277,76,15324,22825,23880,7328,3974,1155,830,59991,..,..,..,..,..,..,..,83,91,28,16,10,3,233,32429,32331,10132,5444,1583,984,82905,4,3,0,4,0,0,5,37,9,4,0,0,0,49,325,330,171,98
118,3733,6707,4245,5891,2857,1100,24528,1597,2122,1277,1348,384,83,6800,2177,3562,2203,2011,655,162,10763,3774,5685,3477,3356,1037,246,17566,3560,3716,1487,744,182,34,9716,7748,8403,2821,1229,252,52,20510,8933,8702,2768,1242,276,66,21985,..,..,..,..,..,..,..,39,40,15,5,0,3,105,20281,20860,7090,3223,717,151,52319,5,5,0,0,0,0,11,0,0,0,0,0,0,0,123,141,66,56,15,12,410,130,143,65,56,16,12,418,58,56,22,15,10,4,175,27976,33443,14892,12539,4640,1511,95000,2935,5804,3774,5511,2892,1178,22091,1441,1811,1235,1328,371,77,6267,2144,3662,2468,2893,919,272,12349,3579,5470,3702,4226,1285,345,18616,3738,4004,1838,1092,254,106,11032,8896,10836,4077,1909,354,95,26170,7461,7554,2618,1297,329,80,19348,..,..,..,..,..,..,..,52,55,23,19,10,0,164,20151,22453,8560,4317,947,281,56707,4,5,3,0,0,0,6,0,0,0,0,0,0,0,334,317,147,93
119,15756,27433,18307,21015,11181,7740,101443,3464,2887,1560,1360,548,361,10170,2202,3115,2519,2493,1198,706,12230,5664,6002,4082,3853,1747,1058,22405,5714,4821,3122,2242,796,373,17075,5972,6059,3953,2506,849,310,19650,3346,4397,2674,1664,520,204,12806,..,..,..,..,..,..,..,118,72,44,37,10,10,294,15152,15350,9800,6453,2176,895,49829,94,19,10,5,0,3,129,4,4,3,0,0,0,13,213,237,108,115,48,35,743,303,259,124,113,52,34,889,79,76,55,38,23,16,281,36962,49119,32366,31474,15178,9753,174852,14378,25290,17314,20672,11278,8892,97820,3189,2647,1414,1282,498,276,9318,3097,4214,3420,3724,1915,1300,17668,6287,6866,4830,5006,2411,1576,26987,4983,4169,2736,1992,823,388,15100,5041,5422,3735,2754,953,453,18359,5688,7963,5251,3493,1160,550,24106,..,..,..,..,..,..,..,88,73,47,32,15,6,254,15806,17629,11768,8270,2952,1392,57816,54,18,9,0,0,0,81,0,0,0,0,0,0,4,267,269,187,152
120,6783,12070,8035,9276,3936,1833,41927,1917,2589,1359,1131,285,62,7352,2004,3132,1744,1386,356,116,8743,3925,5725,3109,2515,645,177,16092,4519,3750,1607,872,239,80,11066,4579,4902,2271,1265,286,88,13393,3979,5323,2515,1339,349,92,13599,..,..,..,..,..,..,..,103,61,20,25,7,6,220,13190,14032,6417,3501,869,264,38277,0,0,0,0,0,0,5,3,0,0,0,0,0,0,215,246,116,77,29,14,705,218,247,116,77,29,14,711,51,61,21,15,3,5,157,24169,32138,17687,15384,5487,2293,97160,5213,9499,6605,8489,3582,1896,35293,2117,2952,1807,1767,450,122,9222,2187,3692,2260,2270,676,270,11351,4302,6641,4069,4035,1127,396,20570,4538,4055,1769,1093,286,115,11851,4909,5293,2783,1635,460,158,15237,5051,7609,3992,2341,650,254,19894,..,..,..,..,..,..,..,85,84,33,13,3,9,233,14581,17035,8572,5084,1397,531,47211,4,3,5,0,0,0,14,0,0,0,0,0,0,0,301,401,211,111
121,9459,20965,13236,18522,8525,2704,73403,1294,1398,618,545,122,25,4003,1810,2843,1320,1115,273,74,7435,3102,4248,1943,1662,399,96,11435,4073,3552,1112,559,106,28,9429,6895,6525,2190,1031,183,54,16877,10086,10363,3797,1853,335,85,26519,..,..,..,..,..,..,..,102,66,19,10,3,3,205,21163,20501,7115,3457,616,170,53032,23,16,4,0,0,0,39,3,0,0,0,0,0,3,105,70,32,22,7,8,234,124,86,40,19,7,8,280,83,72,32,23,15,5,223,33929,45871,22356,23683,9559,2982,138374,8543,19381,12831,19302,8545,3068,71679,982,1182,707,667,178,36,3749,2029,2861,1544,1318,364,87,8204,3006,4044,2256,1985,538,119,11953,3728,3610,1378,843,169,47,9772,7374,7683,3220,1602,309,84,20258,11085,12262,5342,2810,552,161,32214,..,..,..,..,..,..,..,57,46,17,11,3,0,138,22236,23599,9954,5265,1033,289,62379,9,8,0,0,0,0,15,0,0,0,0,0,0,0,89,85,38,27
122,6537,14930,8943,13193,5792,2031,51425,892,748,304,298,98,29,2367,1208,1627,778,789,234,64,4701,2101,2372,1087,1083,331,91,7062,3282,2565,856,422,97,29,7248,4492,5120,1790,777,125,26,12335,2554,2934,824,354,67,13,6750,..,..,..,..,..,..,..,145,95,37,34,11,4,325,10474,10711,3507,1588,301,72,26652,53,24,4,4,0,0,84,3,0,0,0,0,0,3,87,92,34,26,7,7,245,140,116,38,28,8,7,333,33,20,3,9,8,0,70,19282,28153,13572,15901,6437,2199,85541,5912,13524,8701,13913,6268,2390,50711,956,610,270,276,79,15,2214,1643,1854,874,975,260,76,5681,2604,2464,1149,1253,336,91,7895,2710,2269,910,593,159,41,6689,4452,5284,2095,1037,172,32,13070,3079,3600,1219,605,109,22,8633,..,..,..,..,..,..,..,42,33,15,9,0,0,102,10279,11185,4239,2248,448,99,28496,105,39,9,7,0,4,163,28,3,0,0,0,0,37,59,106,50,25
123,8802,18529,12278,14136,6708,4155,64605,1827,1523,646,439,188,88,4715,1126,1128,727,538,238,223,3974,2952,2646,1376,979,425,305,8688,866,356,107,59,12,4,1399,217,193,39,11,0,0,464,118,122,34,9,3,0,281,..,..,..,..,..,..,..,59,33,11,6,6,0,113,1259,703,184,84,19,9,2265,117,32,10,0,0,0,161,6,6,0,5,3,0,15,38,47,31,39,8,11,175,162,79,40,43,5,12,347,15,12,3,4,0,0,41,13187,21972,13887,15255,7167,4479,75954,8977,19532,13370,15218,7489,4853,69442,2138,1626,700,483,185,90,5226,1553,1378,892,666,313,222,5019,3691,3006,1590,1152,494,315,10242,657,384,124,62,21,10,1258,171,147,45,21,6,5,398,278,359,118,39,9,4,806,..,..,..,..,..,..,..,10,7,10,5,0,0,32,1120,903,295,132,35,16,2496,100,32,5,4,0,0,136,7,5,8,3,6,0,26,24,28,13,17
124,14604,25989,15163,16182,7648,4055,83636,2166,1516,608,369,134,74,4871,1548,1490,835,538,206,110,4730,3711,3009,1442,907,344,184,9604,1462,743,286,168,77,42,2771,1004,611,193,80,24,7,1918,246,153,64,32,7,3,506,..,..,..,..,..,..,..,155,95,46,33,14,5,341,2861,1601,588,307,124,56,5540,110,51,9,7,0,0,182,0,0,0,0,0,0,12,77,37,28,12,5,3,159,187,92,40,19,7,9,352,60,32,3,9,3,0,104,21427,30717,17241,17425,8124,4301,99234,15197,27498,15855,16702,7935,4497,87679,2512,1428,592,341,133,65,5068,1926,1882,1016,656,274,131,5881,4439,3311,1606,999,400,194,10945,1408,618,202,117,29,13,2386,850,542,174,90,21,9,1688,299,252,88,40,4,0,686,..,..,..,..,..,..,..,32,15,8,3,0,0,59,2585,1432,470,253,55,24,4816,104,43,11,0,0,0,162,16,15,4,0,0,0,40,48,33,17,3
125,11514,20171,13692,15502,8141,6155,75181,2481,1980,1295,1123,456,284,7616,1555,2386,2048,1990,774,535,9288,4033,4371,3342,3108,1229,817,16901,4526,3421,2027,1334,486,235,12036,3994,4770,3031,2028,639,311,14766,2414,3182,1883,1191,371,208,9251,..,..,..,..,..,..,..,115,62,38,30,16,4,268,11057,11438,6982,4581,1510,761,36320,14,0,0,0,0,0,18,11,0,4,0,0,0,17,80,62,43,28,21,24,258,98,70,43,29,22,28,291,78,54,39,34,14,7,216,26778,36095,24100,23256,10916,7771,128910,10278,18002,13116,15360,8517,7522,72791,2225,1449,885,835,311,183,5888,2664,3745,3502,3536,1579,1033,16066,4891,5196,4389,4370,1894,1217,21953,3757,2778,1869,1463,527,269,10672,3874,4280,3355,2347,818,404,15070,4237,6318,4359,2632,854,491,18893,..,..,..,..,..,..,..,62,60,25,27,14,11,199,11932,13430,9601,6473,2213,1173,44829,4,9,3,4,4,0,24,3,7,3,7,0,4,25,122,125,116,111
126,4979,9628,6409,8406,3692,1472,34588,1079,1025,612,489,140,35,3382,998,1300,819,647,179,73,4006,2078,2325,1428,1136,323,104,7394,1666,951,331,187,49,20,3205,2919,2634,1166,611,117,23,7470,1808,1919,887,452,98,24,5189,..,..,..,..,..,..,..,33,14,0,3,5,4,57,6424,5517,2379,1252,272,68,15919,11,0,0,0,0,0,9,0,0,0,0,0,0,0,40,35,16,12,5,0,111,49,33,16,12,5,0,120,8,12,4,3,3,0,30,13537,17517,10241,10817,4297,1649,58057,4482,9029,6247,8499,3843,1995,34093,927,968,607,509,156,44,3218,1552,1716,1191,1029,305,148,5928,2475,2686,1797,1537,460,187,9148,1012,546,225,142,35,11,1968,2973,3020,1573,894,190,50,8696,2257,3367,1706,854,182,49,8410,..,..,..,..,..,..,..,20,7,6,4,0,0,48,6262,6938,3508,1899,406,108,19124,7,6,3,0,0,0,14,0,0,0,0,0,0,0,40,35,22,15
127,9429,18690,15168,18505,10794,8110,80695,1357,1292,926,919,444,296,5233,1424,1923,1691,1719,947,556,8262,2785,3209,2619,2641,1396,854,13494,1407,749,510,334,148,70,3223,1771,1573,1030,743,225,101,5447,988,1092,735,579,203,70,3668,..,..,..,..,..,..,..,74,60,26,15,19,15,194,4241,3476,2291,1666,595,261,12529,126,42,5,4,0,0,176,4,0,0,0,0,0,5,30,33,22,11,0,5,105,157,73,34,12,0,7,289,31,28,13,18,3,3,105,16640,25483,20128,22850,12781,9239,107118,9972,19616,16335,19963,12040,10030,87960,936,761,429,371,165,119,2786,1899,2429,2138,2168,1107,718,10454,2830,3188,2571,2539,1272,837,13233,1608,853,519,414,159,94,3643,1970,1868,1255,895,298,96,6384,1002,1406,933,693,248,119,4403,..,..,..,..,..,..,..,56,44,31,27,8,3,174,4640,4174,2734,2023,707,319,14603,68,20,0,0,0,0,86,15,11,11,13,3,0,50,92,88,73,63
128,6179,14766,9025,12461,5803,1977,50210,1396,1012,333,214,67,21,3039,1403,2081,1035,780,205,58,5562,2801,3089,1368,992,275,83,8606,2012,1152,304,115,30,3,3620,3046,2916,905,400,78,16,7358,2029,2030,572,238,40,8,4921,..,..,..,..,..,..,..,64,32,7,15,3,7,117,7151,6123,1792,770,154,27,16025,92,41,12,6,0,0,158,3,0,0,0,0,0,8,58,45,24,12,8,0,143,158,81,38,17,8,5,305,5,10,0,3,0,0,15,16288,24071,12222,14242,6243,2093,75160,5703,13822,8620,12447,5818,2103,48518,1040,719,308,274,89,28,2456,2156,2713,1482,1154,316,86,7911,3189,3435,1791,1432,413,114,10367,1819,1180,380,185,47,12,3622,3262,3425,1252,487,102,18,8549,1791,1835,586,260,49,7,4526,..,..,..,..,..,..,..,8,11,4,0,0,0,23,6879,6454,2218,928,199,38,16715,99,49,14,5,7,3,176,5,0,0,0,0,0,5,68,65,35,18
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
