region_id,Netherlands_C01_P,Netherlands_C06_M,Netherlands_C06_F,Netherlands_C06_P,Netherlands_C11_M,Netherlands_C11_F,Netherlands_C11_P,New_Zealand_C01_M,New_Zealand_C01_F,New_Zealand_C01_P,New_Zealand_C06_M,New_Zealand_C06_F,New_Zealand_C06_P,New_Zealand_C11_M,New_Zealand_C11_F,New_Zealand_C11_P,Philippines_C01_M,Philippines_C01_F,Philippines_C01_P,Philippines_C06_M,Philippines_C06_F,Philippines_C06_P,Philippines_C11_M,Philippines_C11_F,Philippines_C11_P,Poland_C01_M,Poland_C01_F,Poland_C01_P,Poland_C06_M,Poland_C06_F,Poland_C06_P,Poland_C11_M,Poland_C11_F,Poland_C11_P,Singapore_C01_M,Singapore_C01_F,Singapore_C01_P,Singapore_C06_M,Singapore_C06_F,Singapore_C06_P,Singapore_C11_M,Singapore_C11_F,Singapore_C11_P,South_Africa_C01_M,South_Africa_C01_F,South_Africa_C01_P,South_Africa_C06_M,South_Africa_C06_F,South_Africa_C06_P,South_Africa_C11_M,South_Africa_C11_F,South_Africa_C11_P,Sth_East_Eur_nf_C01_M,Sth_East_Eur_nf_C01_F,Sth_East_Eur_nf_C01_P,Sth_East_Eur_nf_C06_M,Sth_East_Eur_nf_C06_F,Sth_East_Eur_nf_C06_P,Sth_East_Eur_nf_C11_M,Sth_East_Eur_nf_C11_F,Sth_East_Eur_nf_C11_P,Sri_Lanka_C01_M,Sri_Lanka_C01_F,Sri_Lanka_C01_P,Sri_Lanka_C06_M,Sri_Lanka_C06_F,Sri_Lanka_C06_P,Sri_Lanka_C11_M,Sri_Lanka_C11_F,Sri_Lanka_C11_P,Thailand_C01_M,Thailand_C01_F,Thailand_C01_P,Thailand_C06_M,Thailand_C06_F,Thailand_C06_P,Thailand_C11_M,Thailand_C11_F,Thailand_C11_P,Turkey_C01_M,Turkey_C01_F,Turkey_C01_P,Turkey_C06_M,Turkey_C06_F,Turkey_C06_P,Turkey_C11_M,Turkey_C11_F,Turkey_C11_P,Unitd_Kingdom_C01_M,Unitd_Kingdom_C01_F,Unitd_Kingdom_C01_P,Unitd_Kingdom_C06_M,Unitd_Kingdom_C06_F,Unitd_Kingdom_C06_P,Unitd_Kingdom_C11_M,Unitd_Kingdom_C11_F,Unitd_Kingdom_C11_P,Unit_Sts_Amer_C01_M,Unit_Sts_Amer_C01_F,Unit_Sts_Amer_C01_P,Unit_Sts_Amer_C06_M,Unit_Sts_Amer_C06_F,Unit_Sts_Amer_C06_P,Unit_Sts_Amer_C11_M,Unit_Sts_Amer_C11_F,Unit_Sts_Amer_C11_P,Vietnam_C01_M,Vietnam_C01_F,Vietnam_C01_P,Vietnam_C06_M,Vietnam_C06_F,Vietnam_C06_P,Vietnam_C11_M,Vietnam_C11_F,Vietnam_C11_P,Born_elsewhere_C01_M,Born_elsewhere_C01_F,Born_elsewhere_C01_P,Born_elsewhere_C06_M,Born_elsewhere_C06_F,Born_elsewhere_C06_P,Born_elsewhere_C11_M,Born_elsewhere_C11_F,Born_elsewhere_C11_P,Country_birt_ns_C01_M,Country_birt_ns_C01_F,Country_birt_ns_C01_P,Country_birt_ns_C06_M,Country_birt_ns_C06_F,Country_birt_ns_C06_P,Country_birt_ns_C11_M,Country_birt_ns_C11_F,Country_birt_ns_C11_P,OS_vis_C01_M,OS_vis_C01_F,OS_vis_C01_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,Tot_C01_M,Tot_C01_F,Tot_C01_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P
111,916,427,405,832,422,418,840,1544,1578,3122,1658,1670,3328,1831,1815,3646,152,680,832,181,710,891,276,882,1158,437,473,910,324,408,732,230,333,563,73,69,142,77,82,159,79,96,175,262,296,558,332,373,705,499,512,1011,337,267,604,229,204,433,165,145,310,105,105,210,128,122,250,160,146,306,49,119,168,60,146,206,85,243,328,43,29,72,45,22,67,44,32,76,5481,5499,10980,5279,5265,10544,5334,5226,10560,281,279,560,352,365,717,455,483,938,113,123,236,102,137,239,110,153,263,2187,2106,4293,2455,2345,4800,3025,2928,5953,7837,7839,15676,9150,9515,18665,7602,7434,15036,584,746,1330,676,772,1448,753,770,1523,156037,163830,319867,159507,167503,327010,166494,173718,340212
112,815,407,430,837,423,449,872,1746,1904,3650,1985,2112,4097,2302,2481,4783,82,400,482,93,440,533,127,540,667,78,69,147,65,72,137,60,70,130,39,38,77,39,43,82,48,62,110,195,203,398,276,268,544,361,377,738,60,53,113,50,43,93,38,39,77,32,26,58,41,31,72,46,46,92,38,100,138,52,132,184,67,212,279,11,5,16,12,8,20,18,12,30,5046,5081,10127,5390,5437,10827,5533,5710,11243,373,350,723,470,434,904,516,528,1044,31,24,55,46,30,76,43,58,101,1206,1211,2417,1473,1438,2911,1727,1762,3489,5736,5667,11403,6883,6993,13876,6104,6130,12234,1161,1292,2453,922,1111,2033,942,1136,2078,104453,108996,213449,109542,115320,224862,112278,119617,231895
113,346,167,147,314,139,141,280,702,578,1280,710,581,1291,770,671,1441,46,201,247,47,190,237,150,307,457,51,45,96,30,45,75,33,29,62,9,10,19,16,22,38,22,24,46,86,85,171,129,131,260,254,215,469,50,31,81,31,34,65,15,17,32,45,54,99,52,60,112,73,73,146,16,24,40,19,44,63,26,76,102,92,68,160,74,51,125,67,53,120,1375,1294,2669,1349,1275,2624,1299,1230,2529,97,99,196,91,87,178,101,91,192,31,31,62,27,27,54,53,43,96,799,665,1464,1011,855,1866,1222,1078,2300,3853,3509,7362,4153,3969,8122,4003,3845,7848,247,238,485,243,251,494,317,241,558,74808,73171,147979,74395,73969,148364,75068,75090,150158
114,633,291,317,608,285,329,614,680,760,1440,702,801,1503,808,902,1710,38,188,226,47,224,271,80,271,351,103,84,187,75,78,153,65,90,155,18,40,58,24,32,56,32,39,71,99,102,201,112,143,255,168,208,376,65,59,124,60,58,118,45,44,89,29,37,66,20,30,50,22,25,47,15,32,47,17,51,68,36,72,108,7,4,11,8,10,18,11,7,18,3935,4050,7985,4042,4200,8242,4129,4258,8387,160,182,342,161,194,355,202,232,434,18,14,32,27,40,67,36,49,85,858,809,1667,972,900,1872,1013,1048,2061,3384,3364,6748,3727,3838,7565,3812,3729,7541,186,261,447,198,239,437,248,274,522,60897,63489,124386,62643,66107,128750,65621,69257,134878
115,764,397,326,723,341,314,655,1562,1497,3059,1563,1538,3101,1565,1552,3117,608,874,1482,1009,1318,2327,1024,1399,2423,235,216,451,278,309,587,245,306,551,256,288,544,306,372,678,378,441,819,871,902,1773,1148,1260,2408,1511,1618,3129,155,157,312,126,125,251,87,97,184,658,683,1341,960,1049,2009,1266,1374,2640,40,78,118,64,131,195,88,172,260,92,87,179,126,126,252,137,152,289,4922,4902,9824,4937,4843,9780,5012,4792,9804,349,425,774,398,486,884,446,513,959,147,160,307,194,231,425,258,304,562,3221,3242,6463,3931,4145,8076,4532,4807,9339,4204,4266,8470,4076,4183,8259,3215,3295,6510,459,642,1101,526,729,1255,594,843,1437,88633,91284,179917,97940,101150,199090,102983,106373,209356
116,833,360,338,698,326,302,628,2899,2815,5714,3361,3333,6694,3742,3677,7419,6236,7408,13644,7295,8807,16102,8814,10567,19381,615,750,1365,541,648,1189,490,633,1123,139,170,309,175,193,368,209,238,447,553,629,1182,648,705,1353,839,920,1759,634,604,1238,408,425,833,286,309,595,981,982,1963,1272,1281,2553,1811,1775,3586,70,157,227,105,215,320,142,344,486,619,609,1228,618,605,1223,659,685,1344,4785,4503,9288,4054,3804,7858,3800,3655,7455,213,193,406,299,251,550,358,345,703,436,442,878,448,490,938,431,500,931,7796,7825,15621,9922,9876,19798,12247,12361,24608,8353,7911,16264,9079,8979,18058,7051,6811,13862,502,683,1185,663,935,1598,782,1247,2029,128198,130133,258331,136011,138507,274518,150704,153626,304330
117,480,277,175,452,355,235,590,4299,3353,7652,4015,3174,7189,4415,3517,7932,825,1235,2060,858,1282,2140,1173,1650,2823,324,347,671,310,396,706,362,459,821,453,502,955,592,555,1147,644,664,1308,466,408,874,632,494,1126,844,659,1503,531,473,1004,243,242,485,179,202,381,200,159,359,209,178,387,302,231,533,641,782,1423,1100,1480,2580,1719,2513,4232,539,456,995,517,433,950,595,463,1058,6356,4302,10658,6829,4495,11324,8289,5613,13902,796,575,1371,957,774,1731,1399,1224,2623,1998,2165,4163,1666,1955,3621,1876,2105,3981,9565,8227,17792,9565,8710,18275,12124,10686,22810,18474,15497,33971,28014,22235,50249,18807,14708,33515,8576,7871,16447,7401,6929,14330,8226,7796,16022,126532,115656,242188,140791,128114,268905,152099,140396,292495
118,545,262,280,542,250,293,543,3520,3513,7033,3103,3061,6164,3187,3224,6411,329,713,1042,367,701,1068,504,1005,1509,721,816,1537,582,738,1320,549,723,1272,589,602,1191,516,547,1063,575,634,1209,2322,2313,4635,2644,2736,5380,3105,3223,6328,316,345,661,132,175,307,111,121,232,199,183,382,174,175,349,187,191,378,393,537,930,298,477,775,304,575,879,145,163,308,181,154,335,173,149,322,7487,6426,13913,7205,6618,13823,8296,7537,15833,858,890,1748,941,1042,1983,1206,1346,2552,328,311,639,304,333,637,341,413,754,9259,9883,19142,8900,9875,18775,10113,10949,21062,10808,11071,21879,15199,13829,29028,11585,11092,22677,2840,3209,6049,2559,2771,5330,2297,2645,4942,115006,122870,237876,116337,122919,239256,122920,130166,253086
119,536,234,229,463,212,206,418,4399,4325,8724,4160,4253,8413,3970,3954,7924,1841,3019,4860,1849,3145,4994,2263,3742,6005,623,752,1375,550,699,1249,489,615,1104,290,349,639,334,392,726,387,457,844,528,576,1104,572,590,1162,595,610,1205,830,781,1611,482,448,930,328,322,650,405,397,802,370,369,739,411,400,811,271,556,827,321,731,1052,487,1078,1565,437,421,858,478,463,941,522,460,982,5308,5026,10334,4381,4026,8407,4178,3672,7850,357,337,694,386,390,776,435,457,892,6685,7286,13971,6701,7645,14346,7398,8823,16221,14839,14055,28894,17322,16116,33438,23201,21125,44326,15764,16172,31936,19219,18705,37924,16446,15507,31953,1616,1962,3578,1465,1918,3383,1720,2425,4145,235066,243352,478418,242068,250692,492760,259357,267307,526664
120,453,235,183,418,231,180,411,2550,2540,5090,2359,2484,4843,2467,2543,5010,880,1401,2281,858,1364,2222,1010,1700,2710,431,482,913,382,478,860,347,454,801,242,303,545,253,359,612,302,395,697,384,424,808,429,503,932,557,586,1143,415,450,865,212,240,452,144,166,310,1151,1169,2320,1052,1140,2192,1071,1177,2248,271,427,698,302,497,799,358,690,1048,352,320,672,337,316,653,376,350,726,4872,4316,9188,4851,4190,9041,5354,4618,9972,442,503,945,465,542,1007,606,674,1280,1172,1288,2460,1077,1339,2416,1220,1569,2789,6708,6448,13156,6462,6450,12912,8549,7965,16514,7512,7680,15192,10491,9876,20367,8594,7864,16458,1363,1640,3003,1204,1553,2757,1239,1647,2886,112830,120213,233043,118351,126272,244623,128146,136631,264777
121,1235,635,549,1184,688,553,1241,4542,4783,9325,4175,4463,8638,4247,4549,8796,750,1210,1960,874,1441,2315,1183,1852,3035,501,592,1093,481,615,1096,448,656,1104,504,725,1229,683,886,1569,846,1063,1909,3110,3353,6463,3303,3462,6765,3719,3922,7641,248,248,496,152,181,333,121,122,243,399,421,820,512,546,1058,639,685,1324,260,455,715,325,602,927,413,904,1317,171,185,356,173,169,342,159,167,326,12248,11118,23366,12419,11046,23465,13392,11799,25191,1674,1685,3359,1616,1709,3325,1838,1966,3804,248,343,591,322,451,773,434,636,1070,8103,8823,16926,8732,9652,18384,10572,11729,22301,8329,9236,17565,10575,11236,21811,8798,8972,17770,2289,2880,5169,2153,2641,4794,2350,2795,5145,163024,179299,342323,169033,184946,353979,180602,196375,376977
122,1278,608,619,1227,564,611,1175,3105,3050,6155,2883,2829,5712,2997,2882,5879,314,653,967,365,734,1099,476,886,1362,167,195,362,172,212,384,185,254,439,152,179,331,163,212,375,201,217,418,951,931,1882,1138,1139,2277,1505,1453,2958,403,424,827,274,299,573,194,239,433,69,71,140,71,94,165,85,82,167,106,259,365,120,327,447,162,437,599,111,101,212,98,110,208,99,98,197,9244,8871,18115,9592,9279,18871,11061,10600,21661,781,797,1578,873,906,1779,1006,1146,2152,109,109,218,124,172,296,150,207,357,3882,4070,7952,4219,4468,8687,5155,5713,10868,6562,6558,13120,7177,6722,13899,5020,4984,10004,1306,1391,2697,1209,1406,2615,1028,1216,2244,107436,111794,219230,109398,114574,223972,115228,120951,236179
123,647,303,271,574,276,225,501,1914,1953,3867,1966,2100,4066,2293,2508,4801,1142,1681,2823,1340,1985,3325,1552,2372,3924,348,383,731,317,367,684,281,354,635,51,74,125,63,65,128,62,75,137,572,579,1151,589,607,1196,629,672,1301,274,235,509,172,165,337,166,141,307,219,235,454,209,236,445,272,286,558,146,197,343,141,266,407,170,350,520,67,52,119,54,30,84,49,28,77,6126,6223,12349,5358,5453,10811,5222,5243,10465,194,194,388,209,191,400,236,223,459,300,335,635,292,317,609,299,374,673,5072,5180,10252,5690,5811,11501,6687,6861,13548,6417,6296,12713,6769,6986,13755,5633,6049,11682,382,498,880,308,412,720,296,404,700,107624,110447,218071,109646,113301,222947,115193,120074,235267
124,1532,666,641,1307,590,588,1178,2091,2130,4221,2278,2215,4493,2457,2433,4890,1123,1662,2785,1154,1710,2864,1347,2047,3394,323,378,701,292,329,621,253,303,556,80,108,188,90,123,213,95,132,227,517,565,1082,463,522,985,488,575,1063,356,311,667,226,238,464,161,167,328,423,444,867,371,347,718,400,399,799,59,124,183,90,166,256,103,266,369,136,109,245,142,114,256,130,99,229,9151,9022,18173,8076,8065,16141,7724,7795,15519,357,315,672,370,333,703,403,388,791,115,124,239,124,168,292,136,204,340,3703,3648,7351,3774,3787,7561,4284,4468,8752,7887,7705,15592,7667,7641,15308,7095,6848,13943,571,707,1278,566,712,1278,480,604,1084,138197,142140,280337,137086,141931,279017,141019,146890,287909
125,628,283,241,524,256,207,463,3192,2994,6186,3211,3169,6380,3171,3056,6227,2107,3096,5203,2077,3227,5304,2591,3896,6487,619,781,1400,509,706,1215,449,638,1087,231,244,475,309,377,686,380,427,807,484,481,965,449,453,902,545,608,1153,622,604,1226,340,364,704,224,228,452,1994,1844,3838,2485,2429,4914,3227,3116,6343,193,402,595,232,512,744,353,710,1063,2117,2078,4195,2230,2216,4446,2287,2282,4569,4609,4223,8832,3887,3544,7431,3560,3085,6645,327,233,560,362,292,654,416,348,764,4340,4699,9039,4392,4836,9228,4532,5321,9853,12209,11177,23386,14951,13770,28721,18446,16728,35174,11713,11074,22787,15097,13420,28517,13248,11796,25044,1309,1347,2656,1458,1784,3242,1832,2365,4197,169667,168840,338507,180380,178918,359298,200527,198956,399483
126,391,186,145,331,164,137,301,1380,1327,2707,1207,1184,2391,1169,1131,2300,506,829,1335,494,837,1331,749,1124,1873,263,279,542,201,264,465,193,244,437,214,261,475,256,321,577,307,372,679,413,387,800,422,442,864,495,505,1000,194,200,394,120,123,243,83,75,158,757,776,1533,734,743,1477,846,842,1688,125,261,386,126,268,394,141,351,492,114,107,221,115,101,216,128,103,231,3156,2914,6070,2871,2635,5506,2790,2452,5242,318,360,678,351,349,700,357,424,781,263,308,571,315,398,713,418,558,976,4023,4280,8303,3864,4214,8078,4432,4799,9231,3109,3384,6493,4954,4821,9775,3285,3182,6467,971,1194,2165,1018,1352,2370,1126,1509,2635,73719,78762,152481,75621,80793,156414,79839,84782,164621
127,491,199,199,398,156,170,326,2074,2093,4167,2218,2261,4479,2622,2613,5235,2179,2824,5003,2205,2952,5157,2388,3219,5607,851,982,1833,690,822,1512,609,759,1368,118,130,248,113,106,219,124,127,251,266,312,578,302,357,659,303,323,626,2865,2726,5591,1555,1530,3085,962,978,1940,344,320,664,304,293,597,348,337,685,648,873,1521,643,861,1504,671,966,1637,605,617,1222,598,622,1220,620,640,1260,3310,3172,6482,2576,2576,5152,2247,2218,4465,192,156,348,188,202,390,224,209,433,13271,14036,27307,12851,14592,27443,14070,16614,30684,15107,15342,30449,14945,15665,30610,15764,16574,32338,9976,9620,19596,12922,12521,25443,10359,10234,20593,544,698,1242,450,611,1061,592,855,1447,164155,164382,328537,167320,170160,337480,178216,182591,360807
128,730,313,318,631,281,297,578,1686,1678,3364,1657,1587,3244,1619,1678,3297,217,519,736,234,526,760,278,640,918,161,200,361,135,182,317,148,211,359,123,142,265,118,143,261,115,155,270,504,517,1021,541,583,1124,596,654,1250,146,116,262,107,92,199,82,98,180,66,69,135,63,63,126,67,71,138,37,121,158,55,173,228,65,250,315,57,52,109,66,63,129,67,65,132,5121,4860,9981,4736,4507,9243,4808,4628,9436,282,345,627,304,338,642,334,385,719,135,160,295,143,184,327,154,232,386,2227,2332,4559,2252,2534,4786,2676,2937,5613,4290,4458,8748,5175,5171,10346,3842,3716,7558,386,543,929,395,436,831,390,456,846,99535,103019,202554,99012,103585,202597,101594,106850,208444
