region_id,C01_N_inc_R0_74,C01_N_inc_R75_99,C01_Ne_Ni_inc_R100_149,C01_Ne_Ni_inc_R150_199,C01_Ne_Ni_inc_R200_224,C01_Ne_Ni_inc_R225_274,C01_Ne_Ni_inc_R275_349,C01_Ne_Ni_inc_R350_449,C01_Ne_Ni_inc_R450_549,C01_Ne_Ni_inc_R550_649,C01_Ne_Ni_inc_R650m,C01_Ne_Nil_inc_R_NS,C01_N_inc_Re_Tot,C01_1_199_R0_74,C01_1_199_R75_99,C01_1_199_R100_149,C01_1_199_R150_199,C01_1_199_R200_224,C01_1_199_R225_274,C01_1_199_R275_349,C01_1_199_R350_449,C01_1_199_R450_549,C01_1_199_R550_649,C01_1_199_R650m,C01_1_199_R_NS,C01_1_199_R_Tot,C01_200_299_R0_74,C01_200_299_R75_99,C01_200_299_R100_149,C01_200_299_R150_199,C01_200_299_R200_224,C01_200_299_R225_274,C01_200_299_R275_349,C01_200_299_R350_449,C01_200_299_R450_549,C01_200_299_R550_649,C01_200_299_R650m,C01_200_299_R_NS,C01_200_299_R_Tot,C01_300_399_R0_74,C01_300_399_R75_99,C01_300_399_R100_149,C01_300_399_R150_199,C01_300_399_R200_224,C01_300_399_R225_274,C01_300_399_R275_349,C01_300_399_R350_449,C01_300_399_R450_549,C01_300_399_R550_649,C01_300_399_R650m,C01_300_399_R_NS,C01_300_399_R_Tot,C01_400_599_R0_74,C01_400_599_R75_99,C01_400_599_R100_149,C01_400_599_R150_199,C01_400_599_R200_224,C01_400_599_R225_274,C01_400_599_R275_349,C01_400_599_R350_449,C01_400_599_R450_549,C01_400_599_R550_649,C01_400_599_R650m,C01_400_599_R_NS,C01_400_599_R_Tot,C01_600_799_R0_74,C01_600_799_R75_99,C01_600_799_R100_149,C01_600_799_R150_199,C01_600_799_R200_224,C01_600_799_R225_274,C01_600_799_R275_349,C01_600_799_R350_449,C01_600_799_R450_549,C01_600_799_R550_649,C01_600_799_R650m,C01_600_799_R_NS,C01_600_799_R_Tot,C01_800_999_R0_74,C01_800_999_R75_99,C01_800_999_R100_149,C01_800_999_R150_199,C01_800_999_R200_224,C01_800_999_R225_274,C01_800_999_R275_349,C01_800_999_R350_449,C01_800_999_R450_549,C01_800_999_R550_649,C01_800_999_R650m,C01_800_999_R_NS,C01_800_999_R_Tot,C01_1000_1249_R0_74,C01_1000_1249_R75_99,C01_1000_1249_R_100_149,C01_1000_1249_R_150_199,C01_1000_1249_R_200_224,C01_1000_1249_R_225_274,C01_1000_1249_R_275_349,C01_1000_1249_R_350_449,C01_1000_1249_R_450_549,C01_1000_1249_R_550_649,C01_1000_1249_R650m,C01_1000_1249_R_NS,C01_1000_1249_R_Tot,C01_1250_1499_R0_74,C01_1250_1499_R75_99,C01_1250_1499_R_100_149,C01_1250_1499_R_150_199,C01_1250_1499_R_200_224,C01_1250_1499_R_225_274,C01_1250_1499_R_275_349,C01_1250_1499_R_350_449,C01_1250_1499_R_450_549,C01_1250_1499_R_550_649,C01_1250_1499_R650m,C01_1250_1499_R_NS,C01_1250_1499_R_Tot,C01_1500_1999_R0_74,C01_1500_1999_R75_99,C01_1500_1999_R_100_149,C01_1500_1999_R_150_199,C01_1500_1999_R_200_224,C01_1500_1999_R_225_274,C01_1500_1999_R_275_349,C01_1500_1999_R_350_449,C01_1500_1999_R_450_549,C01_1500_1999_R_550_649,C01_1500_1999_R650m,C01_1500_1999_R_NS,C01_1500_1999_R_Tot,C01_2000_2499_R0_74,C01_2000_2499_R75_99,C01_2000_2499_R100_149,C01_2000_2499_R150_199,C01_2000_2499_R200_224,C01_2000_2499_R225_274,C01_2000_2499_R275_349,C01_2000_2499_R350_449,C01_2000_2499_R450_549,C01_2000_2499_R550_649,C01_2000_2499_R650m,C01_2000_2499_R_NS,C01_2000_2499_R_Tot,C01_2500_2999_R0_74,C01_2500_2999_R75_99,C01_2500_2999_R_100_149,C01_2500_2999_R_150_199,C01_2500_2999_R_200_224,C01_2500_2999_R_225_274,C01_2500_2999_R_275_349,C01_2500_2999_R_350_449,C01_2500_2999_R_450_549,C01_2500_2999_R_550_649,C01_2500_2999_Re_650mo,C01_2500_2999_R_NS,C01_2500_2999_Re_Tot,C01_3000m_R0_74,C01_3000m_R75_99,C01_3000m_R100_149,C01_3000m_R150_199,C01_3000m_R200_224,C01_3000m_R225_274,C01_3000m_R275_349,C01_3000m_R350_449,C01_3000m_R450_549,C01_3000m_R550_649,C01_3000m_R650m,C01_3000m_R_NS,C01_3000m_R_Tot,C01_PI_S_R0_74,C01_PI_S_R75_99,C01_PI_S_R100_149,C01_PI_S_R150_199,C01_PI_S_R200_224,C01_PI_S_R225_274,C01_PI_S_R275_349,C01_PI_S_R350_449,C01_PI_S_R450_549,C01_PI_S_R550_649,C01_PI_S_Re_650mo,C01_PI_S_R_NS,C01_PI_S_Re_Tot,C01_AI_NS_R0_74,C01_AI_NS_R75_99,C01_AI_NS_R100_149,C01_AI_NS_R150_199,C01_AI_NS_R200_224,C01_AI_NS_R225_274,C01_AI_NS_R275_349,C01_AI_NS_R350_449,C01_AI_NS_R450_549,C01_AI_NS_R550_649,C01_AI_NS_R650m,C01_AI_NS_R_NS,C01_AI_NS_R_Tot,C01_Tot_R0_74,C01_Tot_R75_99,C01_Tot_R100_149,C01_Tot_R150_199,C01_Tot_R200_224
111,33,14,49,51,16,10,5,5,0,0,3,17,203,1517,282,596,280,28,18,8,15,5,3,14,158,2924,1799,538,1088,534,50,29,12,6,6,3,25,184,4274,996,489,1140,1304,113,47,24,10,0,0,22,139,4284,624,627,1759,2396,265,149,33,16,8,4,40,146,6067,291,240,1124,1890,272,135,36,14,0,0,17,82,4101,140,88,658,1454,255,155,39,14,0,0,14,47,2864,124,51,501,1202,264,188,66,18,8,3,12,52,2489,52,12,170,509,136,105,36,6,3,0,5,21,1055,76,23,168,493,178,176,114,28,14,5,7,23,1305,25,4,35,113,52,58,47,25,5,3,3,6,376,7,4,5,23,16,34,24,16,0,0,0,3,132,4,3,7,11,3,7,17,7,3,0,3,0,65,188,86,326,617,178,137,81,38,6,5,10,84,1756,394,112,265,212,43,10,12,17,7,5,31,251,1359,6270,2573,7891,11089,1869
112,37,10,51,33,17,8,7,4,0,0,0,13,180,726,222,537,191,29,39,12,3,3,3,17,108,1890,859,452,1308,451,61,42,23,4,4,3,27,122,3356,561,303,1272,1076,156,102,34,10,5,0,22,92,3633,537,323,1592,1883,373,264,63,28,5,3,28,109,5208,253,154,866,1200,285,200,75,14,10,3,16,52,3128,156,52,436,705,219,169,46,21,4,3,12,31,1854,124,44,252,490,173,144,45,19,9,3,5,23,1331,62,13,79,223,92,67,18,10,4,0,5,7,580,66,17,69,193,82,105,40,22,8,4,12,20,638,19,5,18,38,27,53,20,17,5,3,7,3,215,7,3,3,9,5,8,11,4,3,0,3,3,59,8,3,4,14,4,6,6,3,3,0,4,3,58,153,75,302,416,133,127,47,16,7,4,13,53,1346,209,85,257,158,33,25,19,14,14,7,31,160,1012,3777,1761,7046,7080,1689
113,28,15,27,12,0,4,0,0,0,3,0,9,98,581,176,187,65,0,7,0,3,0,3,8,54,1084,845,337,321,110,10,0,3,3,3,3,11,61,1707,580,344,565,223,11,6,0,3,0,3,13,67,1815,607,439,979,484,52,23,4,3,3,0,20,76,2690,394,258,790,540,65,22,10,3,0,0,15,44,2141,267,130,569,439,63,21,8,0,3,0,10,40,1550,227,92,421,445,75,36,12,6,3,3,10,29,1359,131,25,195,242,43,24,0,0,0,0,3,10,673,135,52,202,261,79,50,16,9,0,0,5,26,835,50,11,43,64,32,17,10,0,0,0,3,5,235,10,3,6,18,11,5,0,3,0,0,0,0,56,10,3,9,9,5,5,3,0,0,0,3,3,50,192,95,276,223,49,27,6,3,0,0,10,41,922,203,87,122,47,17,0,3,3,0,4,10,100,596,4260,2067,4712,3182,512
114,12,4,14,17,0,0,6,0,0,0,0,5,58,323,96,170,58,7,3,3,3,0,0,7,36,706,439,201,409,131,15,7,5,3,0,3,7,48,1268,358,214,496,321,31,15,5,4,3,0,6,44,1497,282,208,709,640,83,32,28,8,5,0,14,59,2068,136,91,459,540,78,38,23,4,0,0,4,31,1404,103,41,327,342,74,37,16,11,3,4,3,21,982,87,30,238,306,69,41,19,6,4,0,5,13,818,38,8,89,102,33,32,9,5,3,3,0,7,329,49,13,115,152,57,42,18,13,4,3,6,20,492,10,6,12,32,16,21,21,8,0,0,3,0,129,0,0,3,11,3,3,10,0,3,0,3,3,39,3,0,4,3,3,3,6,3,3,0,0,0,28,86,50,234,214,40,33,13,5,5,3,5,31,719,120,36,122,61,4,8,5,3,0,0,5,81,445,2046,998,3401,2930,513
115,17,0,3,5,3,9,14,14,5,0,4,5,79,55,7,25,15,4,9,15,9,4,3,3,13,162,114,23,47,29,8,14,30,7,4,0,3,22,301,76,18,59,49,32,26,31,20,4,3,0,18,336,127,24,69,124,67,80,112,63,8,0,3,35,712,102,22,60,106,72,108,171,65,15,0,3,18,742,79,9,51,73,60,111,153,73,18,4,5,15,651,80,7,47,57,47,137,237,113,25,3,6,12,771,50,4,37,33,34,65,166,86,17,3,0,11,506,68,10,76,63,53,110,380,281,99,40,48,12,1240,31,0,23,16,12,36,187,152,58,21,23,9,568,8,3,8,6,5,10,80,102,36,8,13,6,285,7,3,5,0,0,10,24,45,26,12,15,0,147,49,8,44,38,36,50,148,150,54,14,26,27,644,31,3,18,11,10,11,26,4,5,3,5,37,164,894,141,572,625,443
116,36,5,14,44,33,22,9,5,0,0,0,19,187,984,104,80,131,59,22,3,8,3,6,10,116,1526,1141,188,124,257,72,40,13,5,0,3,9,104,1956,953,464,279,586,217,100,28,0,4,5,11,135,2782,533,529,538,1121,530,227,51,15,4,4,22,123,3697,284,153,393,1145,541,310,65,17,0,7,16,88,3019,141,70,235,899,550,317,53,21,4,3,13,48,2354,113,43,140,843,539,357,82,21,6,3,6,44,2197,46,19,83,434,303,236,77,13,3,3,8,19,1244,69,15,89,410,393,395,162,49,5,0,5,39,1631,17,3,21,100,111,139,72,17,4,0,3,9,496,8,3,5,37,28,37,44,24,0,0,3,4,193,8,7,4,15,17,18,12,13,0,0,0,8,102,195,139,170,529,299,210,81,29,7,4,12,122,1797,325,101,70,204,62,33,11,10,3,3,12,223,1057,4853,1843,2245,6755,3754
117,100,13,44,103,72,104,153,179,67,28,38,58,959,2153,178,174,207,73,89,96,72,35,11,14,265,3367,1857,233,374,392,142,137,112,100,41,19,21,209,3637,936,373,283,434,248,186,171,108,45,19,32,136,2971,526,380,662,1160,657,569,512,356,108,47,60,183,5220,247,115,362,1125,666,664,685,438,134,27,53,117,4633,141,66,186,664,555,652,804,499,154,56,58,92,3927,131,34,148,576,543,821,1173,765,256,81,93,101,4722,54,9,52,140,170,338,615,452,113,38,28,46,2055,139,8,67,268,322,685,1677,1575,562,226,300,109,5938,45,0,24,59,77,193,651,883,340,101,98,32,2503,20,0,4,19,33,66,321,572,289,136,100,13,1573,23,4,3,7,11,22,110,276,281,122,152,18,1029,226,84,104,248,177,286,462,580,314,128,149,165,2923,565,87,114,199,133,156,205,221,124,57,126,397,2384,7163,1584,2601,5601,3879
118,58,7,16,37,45,109,169,144,74,23,30,39,751,898,81,66,79,63,121,145,85,28,11,22,134,1733,868,127,162,186,116,194,182,76,20,13,15,106,2065,426,163,132,176,131,242,256,114,29,13,25,93,1800,280,176,282,445,346,699,805,353,98,33,36,93,3646,176,54,167,376,375,792,977,470,102,48,77,97,3711,139,20,99,232,335,716,1034,512,130,47,55,78,3397,139,23,85,224,302,940,1409,774,236,95,103,64,4394,70,9,37,54,91,366,819,439,117,56,38,28,2124,176,9,95,124,179,755,1922,1400,537,248,478,107,6030,82,4,40,31,41,255,843,877,357,135,240,52,2957,42,0,12,17,18,91,399,613,381,152,191,24,1940,26,0,6,11,7,30,145,299,312,223,271,24,1354,133,40,88,90,95,284,629,572,350,185,247,125,2838,269,33,67,86,92,177,292,248,96,56,123,266,1805,3782,746,1354,2168,2236
119,79,14,60,207,109,142,115,44,3,3,5,56,837,1871,160,196,359,144,123,79,24,8,4,12,220,3200,1823,179,362,688,248,214,94,23,10,5,21,184,3851,1119,532,439,1097,515,480,176,41,8,6,36,178,4627,661,481,819,2120,1118,1195,451,106,10,8,57,242,7268,375,169,498,1840,1069,1230,544,99,16,8,48,164,6060,206,65,284,1162,868,1137,519,121,16,8,41,98,4525,193,42,205,1007,890,1422,669,175,26,11,36,84,4760,112,21,66,442,451,826,459,107,14,3,12,58,2571,170,18,95,460,554,1104,885,280,38,22,22,75,3723,65,0,25,107,116,413,366,141,17,10,9,20,1289,24,3,7,18,41,134,166,81,13,6,3,6,502,14,4,6,16,18,49,57,46,13,5,8,8,244,279,141,249,778,512,871,550,206,35,11,43,205,3880,540,103,143,376,197,226,121,39,12,5,31,394,2187,7531,1932,3454,10677,6850
120,45,8,22,68,79,96,119,101,16,9,9,28,600,647,62,108,138,75,74,73,31,10,3,7,113,1341,650,97,195,290,125,105,72,50,8,4,9,83,1688,301,129,178,375,211,226,137,72,8,5,14,54,1710,231,124,335,819,502,492,407,176,37,15,33,101,3272,139,34,215,887,574,581,510,265,42,16,34,77,3374,108,23,116,622,491,583,531,288,57,9,25,54,2907,118,15,91,570,476,819,789,500,104,33,42,59,3616,65,6,31,174,190,361,480,289,52,11,25,19,1703,111,10,71,237,293,683,1223,970,274,108,128,70,4178,60,6,27,80,104,231,630,667,223,55,55,21,2159,23,0,7,29,37,97,333,546,187,71,67,14,1411,16,0,3,9,15,19,105,279,186,88,85,7,812,104,19,73,229,207,313,443,431,175,52,56,89,2191,156,24,78,149,84,122,131,83,23,12,23,164,1049,2774,557,1550,4676,3463
