region_id,C06_F_65_69_Tot_LF,C06_F_65_69_Notin_LF,C06_F_65_69_LF_NS,C06_F_65_69_Tot,C06_F_70_74_Em_FT,C06_F_70_74_Em_PT,C06_F_70_74_Em_AFW,C06_F_70_74_Em_Hrs_NS,C06_F_70_74_Em_Tot,C06_F_70_74_Unem_Look_FT,C06_F_70_74_Unem_Look_PT,C06_F_70_74_Unem_Tot,C06_F_70_74_Tot_LF,C06_F_70_74_Notin_LF,C06_F_70_74_LF_NS,C06_F_70_74_Tot,C06_F_75ov_Em_FT,C06_F_75ov_Em_PT,C06_F_75ov_Emp_A_fr_wo,C06_F_75ov_Em_Hou_wor_ns,C06_F_75over_Em_Tot,C06_F_75ov_Unem_Lo_ft_wor,C06_F_75ov_Unem_Lo_pt_wor,C06_F_75over_Unem_Tot,C06_F_75ov_Tot_LF,C06_F_75over_N_lab_forc,C06_F_75ov_LF_NS,C06_F_75andOver_Tot,C06_F_Tot_Em_FT,C06_F_Tot_Em_PT,C06_F_Tot_Em_AFW,C06_F_Tot_Em_Hrs_NS,C06_F_Tot_Em_Tot,C06_F_Tot_Unem_Look_FT,C06_F_Tot_Unem_Look_PT,C06_F_Tot_Unem_Tot,C06_F_T_T_labo_for,C06_F_Tot_Notin_LF,C06_F_Tot_LF_NS,C06_F_T_T,C11_F_15_19_Em_FT,C11_F_15_19_Em_PT,C11_F_15_19_Em_AFW,C11_F_15_19_Em_Hrs_NS,C11_F_15_19_Em_Tot,C11_F_15_19_Unem_Look_FT,C11_F_15_19_Unem_Look_PT,C11_F_15_19_Unem_Tot,C11_F_15_19_Tot_LF,C11_F_15_19_Notin_LF,C11_F_15_19_LF_NS,C11_F_15_19_Tot,C11_F_20_24_Em_FT,C11_F_20_24_Em_PT,C11_F_20_24_Em_AFW,C11_F_20_24_Em_Hrs_NS,C11_F_20_24_Em_Tot,C11_F_20_24_Unem_Look_FT,C11_F_20_24_Unem_Look_PT,C11_F_20_24_Unem_Tot,C11_F_20_24_Tot_LF,C11_F_20_24_Notin_LF,C11_F_20_24_LF_NS,C11_F_20_24_Tot,C11_F_25_29_Em_FT,C11_F_25_29_Em_PT,C11_F_25_29_Em_AFW,C11_F_25_29_Em_Hrs_NS,C11_F_25_29_Em_Tot,C11_F_25_29_Unem_Look_FT,C11_F_25_29_Unem_Look_PT,C11_F_25_29_Unem_Tot,C11_F_25_29_Tot_LF,C11_F_25_29_Notin_LF,C11_F_25_29_LF_NS,C11_F_25_29_Tot,C11_F_30_34_Em_FT,C11_F_30_34_Em_PT,C11_F_30_34_Em_AFW,C11_F_30_34_Em_Hrs_NS,C11_F_30_34_Em_Tot,C11_F_30_34_Unem_Look_FT,C11_F_30_34_Unem_Look_PT,C11_F_30_34_Unem_Tot,C11_F_30_34_Tot_LF,C11_F_30_34_Notin_LF,C11_F_30_34_LF_NS,C11_F_30_34_Tot,C11_F_35_39_Em_FT,C11_F_35_39_Em_PT,C11_F_35_39_Em_AFW,C11_F_35_39_Em_Hrs_NS,C11_F_35_39_Em_Tot,C11_F_35_39_Unem_Look_FT,C11_F_35_39_Unem_Look_PT,C11_F_35_39_Unem_Tot,C11_F_35_39_Tot_LF,C11_F_35_39_Notin_LF,C11_F_35_39_LF_NS,C11_F_35_39_Tot,C11_F_40_44_Em_FT,C11_F_40_44_Em_PT,C11_F_40_44_Em_AFW,C11_F_40_44_Em_Hrs_NS,C11_F_40_44_Em_Tot,C11_F_40_44_Unem_Look_FT,C11_F_40_44_Unem_Look_PT,C11_F_40_44_Unem_Tot,C11_F_40_44_Tot_LF,C11_F_40_44_Notin_LF,C11_F_40_44_LF_NS,C11_F_40_44_Tot,C11_F_45_49_Em_FT,C11_F_45_49_Em_PT,C11_F_45_49_Em_AFW,C11_F_45_49_Em_Hrs_NS,C11_F_45_49_Em_Tot,C11_F_45_49_Unem_Look_FT,C11_F_45_49_Unem_Look_PT,C11_F_45_49_Unem_Tot,C11_F_45_49_Tot_LF,C11_F_45_49_Notin_LF,C11_F_45_49_LF_NS,C11_F_45_49_Tot,C11_F_50_54_Em_FT,C11_F_50_54_Em_PT,C11_F_50_54_Em_AFW,C11_F_50_54_Em_Hrs_NS,C11_F_50_54_Em_Tot,C11_F_50_54_Unem_Look_FT,C11_F_50_54_Unem_Look_PT,C11_F_50_54_Unem_Tot,C11_F_50_54_Tot_LF,C11_F_50_54_Notin_LF,C11_F_50_54_LF_NS,C11_F_50_54_Tot,C11_F_55_59_Em_FT,C11_F_55_59_Em_PT,C11_F_55_59_Em_AFW,C11_F_55_59_Em_Hrs_NS,C11_F_55_59_Em_Tot,C11_F_55_59_Unem_Look_FT,C11_F_55_59_Unem_Look_PT,C11_F_55_59_Unem_Tot,C11_F_55_59_Tot_LF,C11_F_55_59_Notin_LF,C11_F_55_59_LF_NS,C11_F_55_59_Tot,C11_F_60_64_Em_FT,C11_F_60_64_Em_PT,C11_F_60_64_Em_AFW,C11_F_60_64_Em_Hrs_NS,C11_F_60_64_Em_Tot,C11_F_60_64_Unem_Look_FT,C11_F_60_64_Unem_Look_PT,C11_F_60_64_Unem_Tot,C11_F_60_64_Tot_LF,C11_F_60_64_Notin_LF,C11_F_60_64_LF_NS,C11_F_60_64_Tot,C11_F_65_69_Em_FT,C11_F_65_69_Em_PT,C11_F_65_69_Em_AFW,C11_F_65_69_Em_Hrs_NS,C11_F_65_69_Em_Tot,C11_F_65_69_Unem_Look_FT,C11_F_65_69_Unem_Look_PT,C11_F_65_69_Unem_Tot,C11_F_65_69_Tot_LF,C11_F_65_69_Notin_LF,C11_F_65_69_LF_NS,C11_F_65_69_Tot,C11_F_70_74_Em_FT,C11_F_70_74_Em_PT,C11_F_70_74_Em_AFW,C11_F_70_74_Em_Hrs_NS,C11_F_70_74_Em_Tot,C11_F_70_74_Unem_Look_FT,C11_F_70_74_Unem_Look_PT,C11_F_70_74_Unem_Tot,C11_F_70_74_Tot_LF,C11_F_70_74_Notin_LF,C11_F_70_74_LF_NS,C11_F_70_74_Tot,C11_F_75ov_Em_FT,C11_F_75ov_Em_PT,C11_F_75ov_Emp_Aw_fr_w,C11_F_75ov_Emp_Hou_w_ns,C11_F_75over_Em_Tot,C11_F_75ov_Unem_Lo_ft_wor,C11_F_75ov_Unem_Lo_pt_wor,C11_F_75ov_Unemp_Tot,C11_F_75ov_Tot_lab_for,C11_F_75ov_N_lab_forc,C11_F_75ov_LF_NS,C11_F_75ov_yr_Tot,C11_F_Tot_Em_FT,C11_F_Tot_Em_PT,C11_F_Tot_Em_AFW,C11_F_Tot_Em_Hrs_NS
111,523,6250,369,7142,30,114,16,11,171,0,0,0,171,5773,473,6417,31,69,16,21,137,3,3,6,143,14603,1725,16471,28407,32418,2954,1487,65266,2308,2268,4576,69842,60734,6572,137148,946,4136,269,166,5517,310,632,942,6459,4001,353,10813,3772,3911,342,180,8205,364,384,748,8953,2537,432,11922,4623,2506,491,108,7728,238,193,431,8159,2222,382,10763,3105,3221,608,92,7026,162,197,359,7385,2466,321,10172,3085,4213,502,94,7894,162,219,381,8275,2623,345,11243,3665,4307,346,125,8443,183,204,387,8830,2245,316,11391,4287,4023,278,125,8713,158,169,327,9040,2360,345,11745,4356,3604,354,133,8447,117,137,254,8701,2737,389,11827,2976,3039,272,78,6365,73,98,171,6536,4073,311,10920,1274,1944,160,41,3419,34,65,99,3518,6362,369,10249,288,646,59,31,1024,0,9,9,1033,6910,373,8316,46,189,20,20,275,0,3,3,278,6160,382,6820,22,100,13,21,156,0,0,0,156,15116,1750,17022,32445,35839,3714,1214
112,500,4790,364,5654,70,114,18,18,220,4,7,11,231,4616,391,5238,36,56,17,23,132,6,3,9,141,10258,1498,11897,16872,21256,1845,979,40952,1721,1830,3551,44503,43353,5317,93173,389,2399,163,97,3048,199,378,577,3625,3008,292,6925,1327,1580,148,86,3141,229,207,436,3577,1370,239,5186,1433,1403,214,50,3100,174,149,323,3423,1524,209,5156,1398,1819,265,70,3552,159,188,347,3899,1733,252,5884,1732,2606,261,92,4691,168,161,329,5020,1961,294,7275,2309,2967,204,90,5570,161,203,364,5934,1782,303,8019,2837,2986,210,100,6133,200,198,398,6531,1746,289,8566,2998,3110,263,100,6471,181,184,365,6836,2129,331,9296,2186,2512,254,74,5026,121,141,262,5288,3052,345,8685,1056,1625,182,42,2905,45,89,134,3039,4623,321,7983,257,551,63,25,896,3,13,16,912,5219,294,6425,67,190,23,20,300,0,3,3,303,4752,319,5374,44,97,22,26,189,0,0,0,189,11284,1372,12845,18033,23845,2272,872
113,504,2385,167,3056,70,99,14,21,204,0,0,0,204,2174,183,2561,57,73,17,15,162,0,0,0,162,5108,637,5907,14258,13777,1252,756,30043,953,890,1843,31886,23265,2636,57787,543,1620,118,80,2361,155,224,379,2740,2350,215,5305,1581,1184,146,76,2987,183,134,317,3304,1416,226,4946,1642,1044,185,41,2912,121,90,211,3123,1131,184,4438,1200,1289,191,48,2728,69,80,149,2877,1128,158,4163,1394,1625,164,42,3225,82,81,163,3388,1087,159,4634,1731,1715,114,65,3625,73,60,133,3758,934,175,4867,1960,1642,122,61,3785,75,58,133,3918,840,158,4916,2029,1518,136,79,3762,55,45,100,3862,1017,198,5077,1460,1239,152,52,2903,39,39,78,2981,1365,152,4498,745,846,103,40,1734,20,20,40,1774,2112,176,4062,228,375,38,24,665,3,3,6,671,2387,179,3237,75,153,16,17,261,3,3,6,267,2373,160,2800,53,85,14,16,168,0,3,3,171,5485,675,6331,14641,14335,1499,641
114,360,3243,221,3824,28,95,8,11,142,0,0,0,142,2846,221,3209,19,41,11,12,83,0,0,0,83,5672,842,6597,8964,12197,970,535,22666,880,865,1745,24411,25935,2870,53216,329,1298,99,61,1787,122,181,303,2090,1934,176,4200,882,823,63,64,1832,119,61,180,2012,697,148,2857,831,658,134,24,1647,59,63,122,1769,793,120,2682,688,934,129,33,1784,65,71,136,1920,918,129,2967,947,1348,125,42,2462,69,82,151,2613,1026,159,3798,1280,1639,118,54,3091,94,86,180,3271,945,172,4388,1567,1708,118,44,3437,104,80,184,3621,952,183,4756,1628,1669,169,43,3509,77,70,147,3656,1171,192,5019,1132,1382,144,47,2705,66,53,119,2824,1753,180,4757,595,1016,83,40,1734,24,49,73,1807,3246,217,5270,160,383,32,21,596,3,11,14,610,3830,209,4649,50,138,7,10,205,0,4,4,209,3318,213,3740,23,56,13,15,107,0,3,3,110,6699,859,7668,10112,13052,1234,498
115,557,2268,144,2969,34,104,8,11,157,0,3,3,160,1781,117,2058,28,52,10,14,104,4,0,4,108,4809,433,5350,23545,21767,1767,1119,48198,636,990,1626,49824,26679,2794,79297,505,2480,160,94,3239,67,368,435,3674,3849,175,7698,2492,2287,176,129,5084,145,170,315,5399,960,168,6527,2579,911,197,76,3763,107,59,166,3929,801,126,4856,2104,1570,353,62,4089,68,84,152,4241,1316,143,5700,2517,2774,282,77,5650,82,145,227,5877,1830,192,7899,3143,3154,165,69,6531,95,152,247,6778,1686,229,8693,3596,2792,155,105,6648,104,114,218,6866,1371,212,8449,3515,2454,198,87,6254,79,97,176,6430,1374,170,7974,2493,2038,186,64,4781,53,62,115,4896,1835,202,6933,1319,1623,131,49,3122,26,48,74,3196,2826,184,6206,343,651,63,21,1078,3,16,19,1097,3143,145,4385,54,169,13,8,244,0,0,0,244,2521,143,2908,18,75,11,12,116,0,0,0,116,5236,545,5897,24678,22978,2090,853
116,306,3112,322,3740,17,47,5,5,74,0,3,3,77,2705,324,3106,18,19,4,10,51,0,4,4,55,4890,684,5629,30304,19003,1994,1666,52967,2200,1933,4133,57100,42032,5885,105017,709,2528,128,150,3515,338,529,867,4382,5874,434,10690,3486,2370,236,224,6316,461,328,789,7105,2577,454,10136,4741,1991,464,155,7351,368,247,615,7966,3353,442,11761,4157,2739,620,148,7664,321,293,614,8278,3660,471,12409,4059,3095,349,121,7624,316,281,597,8221,3373,421,12015,4182,2752,205,122,7261,267,243,510,7771,2848,370,10989,4370,2312,183,138,7003,258,184,442,7445,2471,404,10320,3866,1933,187,139,6125,208,138,346,6471,2512,353,9336,2775,1527,168,85,4555,123,80,203,4758,3065,340,8163,1378,1033,108,53,2572,52,56,108,2680,3995,331,7006,258,290,27,26,601,3,8,11,612,3835,296,4743,43,65,12,14,134,0,3,3,137,3060,240,3437,10,23,8,10,51,5,0,5,56,5965,671,6692,34034,22658,2695,1385
117,449,2492,635,3576,42,72,6,14,134,0,0,0,134,2195,525,2854,39,57,7,22,125,3,3,6,131,4637,1376,6144,36975,16822,2195,1137,57129,1296,1691,2987,60116,29095,19852,109063,302,1276,106,48,1732,79,329,408,2140,2768,556,5464,4116,3777,302,172,8367,324,692,1016,9383,3861,1791,15035,10435,3186,478,179,14278,407,341,748,15026,2636,2200,19862,8689,2692,635,122,12138,279,214,493,12631,2279,1768,16678,5758,2516,503,104,8881,198,147,345,9226,1840,1218,12284,4329,2003,266,95,6693,169,150,319,7012,1540,970,9522,3600,1599,184,90,5473,162,98,260,5733,1281,846,7860,3041,1352,148,59,4600,131,102,233,4833,1466,826,7125,2370,1204,147,46,3767,93,88,181,3948,1912,753,6613,1137,906,111,41,2195,42,57,99,2294,2544,578,5416,359,422,48,18,847,5,15,20,867,2704,436,4007,83,156,14,10,263,0,8,8,271,2515,403,3189,29,75,12,8,124,0,0,0,124,5166,975,6265,44248,21164,2954,992
118,883,2844,500,4227,77,221,12,18,328,3,3,6,334,2854,461,3649,63,210,36,37,346,3,3,6,352,8358,1723,10433,33376,20149,2305,1125,56955,913,1198,2111,59066,33107,11682,103855,227,1189,82,47,1545,39,323,362,1907,3574,428,5909,3015,2729,208,124,6076,187,443,630,6706,2847,931,10484,7524,1948,300,140,9912,213,138,351,10263,1427,1270,12960,6719,2070,622,112,9523,167,131,298,9821,1661,1067,12549,4415,2764,526,85,7790,151,139,290,8080,2002,920,11002,3518,2687,226,84,6515,117,143,260,6775,1753,698,9226,3317,2269,151,92,5829,106,135,241,6070,1446,625,8141,2928,1947,163,89,5127,117,90,207,5334,1386,546,7266,2193,1615,186,65,4059,80,73,153,4212,1715,467,6394,1364,1522,121,51,3058,32,62,94,3152,2669,489,6310,452,810,63,25,1350,4,18,22,1372,3057,438,4867,117,291,27,19,454,7,6,13,467,3076,389,3932,51,175,24,28,278,0,4,4,282,8457,1247,9986,35840,22016,2699,961
119,948,7774,735,9457,57,174,16,12,259,3,5,8,267,7458,755,8480,49,103,28,47,227,8,4,12,239,18595,2649,21483,50289,33761,3589,2948,90587,3096,3268,6364,96951,90725,14273,201949,677,3163,244,191,4275,245,698,943,5218,9525,729,15472,4990,4781,376,414,10561,599,657,1256,11817,5071,976,17864,8493,3426,644,344,12907,590,411,1001,13908,5612,1221,20741,6750,3809,858,206,11623,403,378,781,12404,6224,1134,19762,6053,4542,631,240,11466,322,425,747,12213,5984,1084,19281,6311,4818,346,288,11763,319,449,768,12531,5278,945,18754,6732,4600,312,281,11925,356,364,720,12645,4661,917,18223,6237,3736,357,229,10559,348,303,651,11210,5025,880,17115,4261,2919,253,177,7610,206,202,408,8018,5896,776,14690,2080,2048,182,84,4394,89,117,206,4600,7628,694,12922,522,805,74,39,1440,3,18,21,1461,7931,638,10030,85,278,18,19,400,4,6,10,410,7745,585,8740,37,115,17,32,201,0,4,4,205,19270,2327,21802,53228,39040,4312,2544
120,603,3410,335,4348,52,104,8,7,171,0,3,3,174,3270,385,3829,28,92,12,22,154,4,4,8,162,8060,1289,9511,35304,20019,2343,1264,58930,1144,1428,2572,61502,36440,7985,105927,278,1541,101,66,1986,43,280,323,2309,3744,289,6342,2723,2885,188,134,5930,244,378,622,6552,2291,586,9429,6511,2123,348,150,9132,329,225,554,9686,1920,828,12434,5809,2256,643,93,8801,226,163,389,9190,2190,666,12046,4630,3013,603,85,8331,170,181,351,8682,2338,650,11670,4353,2973,290,125,7741,148,174,322,8063,1958,514,10535,4410,2687,197,116,7410,178,149,327,7737,1695,491,9923,3914,2089,182,109,6294,143,115,258,6552,1624,377,8553,2903,1787,212,78,4980,95,114,209,5189,2132,370,7691,1487,1387,137,50,3061,46,65,111,3172,3204,356,6732,423,575,45,17,1060,0,19,19,1079,3448,276,4803,75,208,14,9,306,0,5,5,311,3474,296,4081,23,89,7,17,136,0,3,3,139,8656,1230,10025,37539,23613,2967,1049
121,1566,4567,398,6531,98,356,37,14,505,0,7,7,512,4489,363,5364,84,242,29,42,397,0,4,4,401,13993,1868,16262,46829,33979,3524,1561,85893,1187,1663,2850,88743,54502,9008,152253,342,2908,197,101,3548,59,484,543,4091,6347,350,10788,3665,3830,247,149,7891,207,366,573,8464,1943,494,10901,7893,1906,389,117,10305,275,146,421,10726,1565,741,13032,7166,2694,880,92,10832,220,179,399,11231,2622,739,14592,5703,4083,714,110,10610,215,234,449,11059,3511,673,15243,5611,4744,358,126,10839,215,285,500,11339,3545,585,15469,5873,4360,285,130,10648,227,250,477,11125,2928,510,14563,5502,3909,287,116,9814,168,151,319,10133,2597,446,13176,4129,3179,285,98,7691,112,95,207,7898,3055,435,11388,2256,2937,225,68,5486,52,99,151,5637,4705,415,10757,751,1445,110,35,2341,8,36,44,2385,5419,323,8127,157,586,55,17,815,3,11,14,829,5042,322,6193,65,271,38,32,406,3,11,14,420,14129,1404,15953,49113,36852,4070,1191
122,904,3169,236,4309,52,199,23,10,284,3,6,9,293,3051,261,3605,55,117,20,21,213,3,4,7,220,8994,1580,10794,26546,23865,2181,1141,53733,582,909,1491,55224,31960,5486,92670,357,2175,139,96,2767,50,266,316,3083,2963,175,6221,2342,1908,145,110,4505,110,113,223,4728,806,228,5762,3963,1258,217,84,5522,91,77,168,5690,777,302,6769,3644,2018,474,78,6214,88,91,179,6393,1385,355,8133,3216,3418,485,89,7208,78,170,248,7456,2035,359,9850,3288,3751,233,85,7357,75,189,264,7621,1889,318,9828,3509,3415,189,104,7217,101,138,239,7456,1364,272,9092,3175,2776,200,77,6228,95,100,195,6423,1213,255,7891,2414,2246,158,64,4882,50,82,132,5014,1659,246,6919,1274,1799,139,60,3272,24,49,73,3345,2747,227,6319,403,919,66,31,1419,3,17,20,1439,3781,200,5420,79,318,25,17,439,0,7,7,446,3423,199,4068,32,142,10,18,202,0,4,4,206,9467,977,10650,27696,26143,2480,913
123,268,2407,200,2875,22,46,3,8,79,0,4,4,83,1900,208,2191,30,29,6,3,68,0,0,0,68,3817,788,4673,23969,19280,1805,1237,46291,1833,1594,3427,49718,31920,4877,86515,733,2344,146,132,3355,330,441,771,4126,4344,370,8840,3028,2026,195,154,5403,380,199,579,5982,1799,390,8171,3501,1548,362,129,5540,217,142,359,5899,2064,330,8293,2566,2032,370,96,5064,170,172,342,5406,2404,326,8136,2775,2628,263,108,5774,198,178,376,6150,2372,329,8851,3071,2479,180,91,5821,174,168,342,6163,2056,339,8558,3484,2358,158,132,6132,158,135,293,6425,1715,344,8484,3411,2129,208,97,5845,134,90,224,6069,1972,318,8359,2372,1719,200,76,4367,71,68,139,4506,2564,257,7327,1078,1146,118,54,2396,31,48,79,2475,3500,311,6286,209,337,29,17,592,0,8,8,600,3205,210,4015,30,91,8,8,137,0,0,0,137,2481,186,2804,9,32,11,7,59,0,0,0,59,4584,751,5394,26267,20869,2248,1101
124,535,3454,252,4241,27,84,13,9,133,0,4,4,137,2968,274,3379,24,56,5,16,101,4,3,7,108,6621,1013,7742,30785,26496,2551,1521,61353,1686,1751,3437,64790,40674,5279,110743,998,3032,184,157,4371,314,455,769,5140,4497,379,10016,3803,2535,277,162,6777,371,261,632,7409,1919,388,9716,4076,2029,442,130,6677,214,181,395,7072,2252,371,9695,3079,2692,510,88,6369,164,182,346,6715,2588,348,9651,3199,3326,383,108,7016,162,207,369,7385,2508,365,10258,3741,3402,261,135,7539,178,199,377,7916,2212,387,10515,4209,3133,213,133,7688,166,166,332,8020,1932,412,10364,4372,3013,273,123,7781,148,122,270,8051,2216,384,10651,3090,2361,266,79,5796,97,81,178,5974,2915,353,9242,1537,1669,189,56,3451,44,72,116,3567,4425,343,8335,340,604,52,13,1009,9,16,25,1034,4347,271,5652,51,171,15,10,247,0,0,0,247,3585,262,4094,19,57,7,19,102,3,3,6,108,7211,972,8291,32514,28024,3072,1213
125,595,4855,431,5881,45,90,11,8,154,8,0,8,162,4509,482,5153,34,46,8,18,106,6,0,6,112,10799,1605,12516,37088,22982,2398,2012,64480,2446,2458,4904,69384,63034,10040,142458,480,2265,174,145,3064,186,545,731,3795,7271,558,11624,4120,3417,302,321,8160,526,506,1032,9192,4324,931,14447,7437,2868,525,261,11091,605,360,965,12056,5379,1115,18550,5780,2853,646,193,9472,462,300,762,10234,5562,917,16713,4679,3091,429,130,8329,329,322,651,8980,4812,751,14543,4523,3052,227,179,7981,289,310,599,8580,4205,721,13506,4769,2865,187,176,7997,277,260,537,8534,3707,645,12886,4414,2438,204,133,7189,228,212,440,7629,3725,633,11987,3095,1949,209,95,5348,146,143,289,5637,4261,542,10440,1540,1418,170,58,3186,62,80,142,3328,5154,406,8888,390,533,50,30,1003,4,14,18,1021,5245,407,6673,56,171,17,9,253,0,6,6,259,4855,364,5478,23,55,14,17,109,0,12,12,121,11079,1612,12812,41306,26975,3154,1747
126,566,2318,161,3045,28,115,10,6,159,0,6,6,165,2267,172,2604,20,67,6,13,106,0,3,3,109,6786,711,7606,18866,14389,1360,753,35368,616,941,1557,36925,25922,3692,66539,207,1272,88,44,1611,38,263,301,1912,2810,131,4853,1569,1876,140,83,3668,128,353,481,4149,2236,309,6694,3152,894,179,68,4293,178,127,305,4598,1110,244,5952,2528,1177,284,43,4032,99,105,204,4236,1254,205,5695,2245,1608,232,66,4151,100,117,217,4368,1423,171,5962,2354,1913,133,52,4452,105,118,223,4675,1283,168,6126,2552,1914,90,60,4616,90,107,197,4813,1098,170,6081,2451,1653,118,55,4277,63,74,137,4414,1173,172,5759,1869,1293,123,32,3317,52,56,108,3425,1417,165,5007,965,966,94,30,2055,21,35,56,2111,2037,133,4281,271,451,37,20,779,3,10,13,792,2329,114,3235,54,188,23,9,274,0,0,0,274,2446,129,2849,9,87,5,7,108,0,8,8,116,6802,587,7505,20226,15292,1546,569
127,336,4539,417,5292,32,65,6,12,115,3,4,7,122,3897,477,4496,30,45,9,10,94,4,6,10,104,6763,1125,7992,32018,20168,2039,2174,56399,3078,2654,5732,62131,60745,9069,131945,627,2470,200,156,3453,281,595,876,4329,8368,565,13262,3952,2986,228,324,7490,555,411,966,8456,3685,596,12737,5244,1819,394,233,7690,403,235,638,8328,4136,704,13168,3833,2231,427,175,6666,287,242,529,7195,4797,676,12668,3840,2970,301,197,7308,288,326,614,7922,4813,705,13440,4048,3016,216,187,7467,275,306,581,8048,4576,655,13279,4324,2737,213,233,7507,289,278,567,8074,4277,610,12961,3943,2315,256,200,6714,271,255,526,7240,4737,620,12597,2612,1620,181,175,4588,137,154,291,4879,5149,555,10583,1135,1051,86,81,2353,69,75,144,2497,5510,521,8528,245,313,24,24,606,4,5,9,615,4824,432,5871,43,79,9,12,143,0,5,5,148,4428,467,5043,15,40,9,11,75,3,7,10,85,8208,1082,9375,33861,23647,2544,2008
128,570,2860,178,3608,28,120,13,13,174,3,3,6,180,2835,228,3243,33,71,17,13,134,0,0,0,134,7108,1054,8296,23991,22690,2089,1088,49858,573,899,1472,51330,28613,3871,83814,500,2513,142,98,3253,87,304,391,3644,2746,131,6521,2867,2124,204,120,5315,161,119,280,5595,734,188,6517,3760,1150,312,67,5289,91,64,155,5444,728,221,6393,2574,1894,486,49,5003,85,66,151,5154,1241,236,6631,2384,3017,357,79,5837,61,130,191,6028,1550,179,7757,2635,3183,185,82,6085,84,125,209,6294,1353,179,7826,3029,2933,171,86,6219,105,106,211,6430,1058,189,7677,3125,2703,209,86,6123,77,67,144,6267,1156,186,7609,2349,2158,189,63,4759,47,54,101,4860,1671,155,6686,1113,1567,130,57,2867,26,47,73,2940,2887,170,5997,333,680,46,13,1072,0,11,11,1083,3450,190,4723,62,181,18,13,274,0,0,0,274,3051,133,3458,19,84,11,17,131,0,4,4,135,8142,819,9096,24750,24187,2460,830
197,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,3,0,33,3,0,3,36,32,22,90,0,0,6,0,6,0,0,0,6,5,6,17,4,0,12,0,16,3,3,6,22,6,6,34,7,4,3,0,14,0,3,3,17,8,3,28,6,6,4,0,16,0,0,0,16,6,5,27,4,5,14,0,23,0,0,0,23,7,11,41,0,0,33,0,33,3,0,3,36,8,8,52,10,3,27,0,40,0,0,0,40,13,12,65,9,4,39,0,52,0,0,0,52,9,20,81,7,11,50,0,68,0,0,0,68,27,18,113,6,9,37,0,52,0,0,0,52,82,24,158,0,0,12,0,12,0,0,0,12,107,12,131,0,0,3,0,3,0,0,0,3,100,25,128,0,0,0,0,0,0,0,0,0,131,23,154,53,42,240,0
