region_id,C06_Tot_resp_Bplace_ns,C06_Tot_resp_Tot_resp,C06_T_P_BP_B_OS,C06_T_P_Fa_only_bor_os,C06_T_P_Mo_O_B_OS,C06_T_P_BP_B_Aus,C06_T_P_Bplace_NS,C06_T_P_Tot_resp,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Polish_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Russian_Birthplac_ns,C11_Rus_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_Sinha_BP_B_OS,C11_Sinh_Fa_O_B_OS,C11_Sinh_Mo_O_B_OS,C11_Sinh_BP_B_Aus,C11_Sinha_Bplace_NS,C11_Sinha_Tot_resp,C11_S_Afr_BP_B_OS,C11_S_Af_Fa_O_B_OS,C11_S_Af_Mo_O_B_OS,C11_S_Af_BP_B_Aus,C11_S_Af_Bplace_NS,C11_S_Af_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_Turk_BP_B_OS,C11_Turk_Fa_O_B_OS,C11_Turk_Mo_O_B_OS,C11_Turk_BP_B_Aus,C11_Turk_Bplace_NS,C11_Turk_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Welsh_BP_B_OS,C11_Wels_Fa_O_B_OS,C11_Wels_Mo_O_B_OS,C11_Wels_BP_B_Aus,C11_Welsh_Bplace_NS,C11_Welsh_Tot_resp,C11_Other_BP_B_OS,C11_Othr_Fa_O_B_OS,C11_Othr_Mo_O_B_OS,C11_Othr_BP_B_Aus,C11_Other_Bplace_NS,C11_Other_Tot_resp,C11_Anc_ns_Bo_pa_born_os,C11_Anc_ns_Fa_on_born_os,C11_Anc_ns_Mo_on_born_os,C11_Anc_ns_Bo_pa_bor_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_T_resp
111,22828,423596,44008,20103,13217,227371,20868,325559,1124,11093,7921,122508,3310,145956,0,37,36,964,40,1077,2567,188,204,616,75,3650,642,123,35,153,27,980,1692,716,444,1352,66,4270,14085,10265,7053,104776,3210,139389,1181,44,376,34,23,1658,351,117,85,770,28,1351,2517,1131,658,8770,254,13330,1214,342,128,928,50,2662,380,108,34,149,10,681,1414,95,58,88,26,1681,2651,2070,1317,30439,718,37195,2511,921,309,3140,148,7029,566,14,33,38,11,662,176,65,28,196,3,468,1736,244,81,395,57,2513,346,163,81,313,10,913,517,223,115,146,21,1022,865,528,416,242,51,2102,1594,316,234,866,58,3068,411,96,80,208,10,805,4203,3026,2078,26465,599,36371,386,34,24,56,4,504,86,3,3,0,0,92,573,112,67,41,7,800,430,76,47,252,9,814,99,12,0,14,7,132,295,28,29,5,11,368,704,402,220,1888,50,3264,9445,2063,1344,3153,379,16384,853,370,293,5796,12478,19790
112,16820,293239,31261,14172,9567,152555,15267,222831,851,7874,5650,77746,2387,94508,3,49,23,1322,48,1445,810,106,97,421,44,1478,205,68,18,73,11,375,1594,492,320,731,56,3193,15675,7481,5264,66152,2257,96829,633,26,225,43,33,960,579,128,70,591,33,1401,2209,769,513,6675,206,10372,330,177,40,468,21,1036,281,83,33,91,3,491,588,87,79,107,18,879,2864,1852,1233,25249,633,31831,1681,781,255,3294,121,6132,76,3,4,8,4,95,97,66,16,194,7,380,44,15,3,26,0,88,300,104,66,201,21,692,608,173,123,127,38,1069,1099,412,299,142,44,1996,500,112,75,231,14,932,268,62,48,136,12,526,3654,1775,1355,17492,429,24705,69,22,0,8,3,102,6,0,0,0,0,6,398,94,49,29,11,581,292,37,28,249,12,618,31,28,0,8,0,67,94,20,21,6,0,141,552,163,114,639,20,1488,5348,1553,1085,2503,258,10747,554,277,198,4066,9511,14606
113,9956,189162,15959,6545,4294,111896,9178,147867,425,3062,2268,57165,1588,64508,3,19,0,673,41,736,749,32,47,264,14,1106,89,21,6,42,3,161,589,239,174,497,25,1524,3996,2871,1964,45405,1419,55655,451,5,76,13,5,550,109,28,21,338,8,504,701,315,213,5772,107,7108,142,75,24,210,7,458,86,15,4,55,7,167,1165,29,18,25,17,1254,782,607,450,16124,373,18336,3628,1036,313,4161,165,9303,83,0,3,7,4,97,71,26,14,97,0,208,18,12,0,11,0,41,109,41,34,141,4,329,264,65,34,51,28,442,298,154,108,88,17,665,208,37,25,154,7,431,54,11,14,26,3,108,1056,707,626,11300,238,13927,37,10,3,7,0,57,22,0,3,0,0,25,276,29,28,17,0,350,145,18,22,140,15,340,133,3,3,7,0,146,105,0,6,0,3,114,107,71,19,327,4,528,3827,571,351,959,192,5900,498,141,90,3127,6641,10497
114,8946,168434,21569,9264,6308,83018,8162,128318,544,5119,3729,46160,1383,56935,3,16,8,624,31,682,560,46,50,183,19,858,307,53,22,84,7,473,1068,304,184,499,31,2086,10246,5053,3579,37303,1426,57607,331,23,97,10,18,479,223,68,39,305,10,645,1431,363,225,3064,95,5178,422,92,40,297,22,873,286,43,25,75,13,442,253,25,17,19,5,319,1634,974,598,12432,361,15999,1054,411,133,1283,72,2953,54,5,3,5,4,71,78,34,16,95,9,232,89,17,7,9,3,125,482,99,41,246,18,886,181,65,54,42,8,350,445,208,176,81,20,930,450,97,44,163,10,764,168,34,22,75,9,308,2321,1235,864,9289,236,13945,120,10,4,21,3,158,4,0,0,0,0,4,218,54,22,31,4,329,196,26,20,112,10,364,48,12,4,4,4,72,77,7,4,8,3,99,397,108,86,363,15,969,2773,810,555,1233,133,5504,333,170,133,2062,6347,9045
115,9925,252640,74077,14327,9536,90815,9084,197838,1552,7518,5251,49156,1055,64532,0,16,6,142,3,167,15212,285,441,466,263,16667,1102,188,99,299,34,1722,1721,508,264,648,39,3180,14645,6022,4205,36575,1052,62499,3033,82,204,21,47,3387,436,85,89,313,16,939,2011,518,380,2829,68,5806,1394,319,143,824,48,2728,526,83,43,102,12,766,7384,141,129,67,146,7867,2982,1385,974,12335,253,17929,4489,1323,586,3404,147,9949,3077,17,53,19,67,3233,2154,394,238,778,101,3665,123,28,7,32,0,190,2157,569,288,1449,52,4515,335,76,46,36,13,506,974,352,302,106,13,1747,1132,149,127,278,17,1703,594,68,47,146,13,868,3006,1378,922,9418,206,14930,396,75,25,67,11,574,852,0,3,3,14,872,1806,110,88,49,21,2074,911,134,65,96,24,1230,491,68,10,23,13,605,588,20,21,6,21,656,441,129,76,415,6,1067,17138,1609,1151,1547,389,21834,1150,184,161,1665,5139,8299
116,22564,332571,127356,15649,10045,98855,21009,272920,4151,8323,5782,56580,2135,76971,12,64,37,993,57,1163,9035,144,243,303,216,9941,2017,204,115,355,52,2743,1467,453,235,723,58,2936,14383,6113,4148,38748,2070,65462,24065,339,811,113,602,25930,614,53,53,296,20,1036,2417,553,357,2850,104,6281,1945,336,194,747,98,3320,946,137,58,161,29,1331,21486,225,154,102,425,22392,2676,1274,864,11833,395,17042,3679,1146,421,2417,175,7838,1508,8,29,12,39,1596,3243,629,222,507,142,4743,332,27,22,37,10,428,4940,980,475,2046,196,8637,2598,284,197,89,116,3284,1227,404,258,158,54,2101,2044,199,149,400,45,2837,663,57,38,157,23,938,2935,1264,944,7958,321,13422,1000,66,31,74,31,1202,777,4,4,0,12,797,1145,111,63,30,14,1363,2126,110,97,154,58,2545,2049,130,108,100,71,2458,1099,20,20,16,28,1183,336,114,74,319,11,854,49905,2700,1659,1800,1493,57557,4152,355,260,2628,11325,18720
117,52759,315012,108656,13858,9011,71357,51698,254576,2005,7995,5901,36664,1144,53709,5,68,20,730,38,861,25970,457,569,629,434,28059,1169,158,91,179,25,1622,1449,508,328,493,20,2798,20694,6568,4648,33012,1287,66209,3195,45,327,26,71,3664,1946,211,132,547,34,2870,3238,785,511,3857,129,8520,6852,798,362,1670,213,9895,855,176,96,117,22,1266,4264,131,109,66,72,4642,6772,2122,1531,18028,491,28944,4708,1194,496,2328,177,8903,3369,27,44,33,70,3543,2156,274,148,418,59,3055,773,41,27,74,20,935,1004,266,150,371,26,1817,1121,124,80,57,31,1413,2140,393,277,101,28,2939,1604,271,151,362,34,2422,1971,120,112,177,35,2415,5167,1750,1252,11233,300,19702,1047,73,46,45,13,1224,111,3,0,0,3,117,906,112,75,20,14,1127,1965,117,97,205,54,2438,1633,137,60,45,40,1915,4347,46,66,18,101,4578,726,176,129,709,15,1755,35161,2417,1970,2337,843,42728,2110,180,147,1147,31577,35161
118,32130,297968,99977,16344,11034,75635,30942,233933,2093,8973,6675,36587,1170,55498,4,34,12,373,13,436,17255,449,545,537,325,19111,823,121,67,172,27,1210,1334,407,242,401,40,2424,22424,6744,4751,30294,1411,65624,1624,35,218,16,49,1942,2346,227,165,492,46,3276,3790,762,483,2950,132,8117,5833,1031,494,2571,208,10137,2406,302,197,309,41,3255,2399,117,103,70,49,2738,8329,2071,1483,17118,562,29563,4844,1126,487,2410,159,9026,1111,15,40,16,22,1204,1134,265,168,593,51,2211,151,28,10,24,3,216,916,210,113,318,31,1588,881,137,67,38,18,1141,1937,371,309,83,48,2748,2865,409,259,498,75,4106,3601,228,179,295,70,4373,4962,1699,1198,9731,298,17888,571,34,37,36,22,700,58,0,0,3,0,61,4154,366,227,43,74,4864,1636,105,109,151,55,2056,473,50,16,7,7,553,794,26,51,12,11,894,772,124,94,446,25,1461,28463,3109,2313,2602,679,37166,1646,240,187,1241,21831,25145
119,44114,571933,286052,26522,15081,119743,41981,489376,8230,10115,6617,54310,2329,81601,0,49,26,497,16,588,68844,631,944,749,1439,72607,3313,337,162,579,81,4472,997,287,195,411,33,1923,18371,6991,4626,42031,2363,74382,6807,120,507,58,252,7744,977,142,100,424,26,1669,2548,642,385,3181,164,6920,28031,3341,1501,8672,906,42451,992,137,55,113,26,1323,10145,170,150,68,213,10746,3592,1939,1074,17396,529,24530,12916,2588,1087,5141,483,22215,4875,31,86,21,114,5127,41229,5773,2226,4105,1883,55216,10814,911,410,1191,304,13630,2258,506,258,720,71,3813,3065,297,173,70,142,3747,1554,395,279,129,49,2406,1847,195,111,270,42,2465,1463,70,69,125,38,1765,3443,1663,1089,10219,334,16748,1776,133,68,102,43,2122,131,6,0,0,3,140,746,101,66,39,17,969,2821,171,141,210,95,3438,1630,163,62,108,61,2024,18700,112,207,92,532,19643,412,149,91,499,25,1176,72065,4268,2623,3029,2153,84138,8875,730,549,2688,25975,38817
120,22571,299612,122747,15687,9760,72107,21567,241864,2189,7872,5322,35122,999,51504,4,30,6,282,11,333,31365,524,727,731,678,34025,1514,164,99,324,29,2130,1025,378,190,417,26,2036,15274,5971,4028,28095,988,54356,3073,66,222,31,68,3460,941,117,114,382,24,1578,2062,571,402,2704,70,5809,6400,897,377,2004,218,9896,732,136,74,121,14,1077,8987,181,128,64,149,9509,5030,2023,1319,15803,399,24574,16688,2828,1187,5572,556,26831,7692,27,87,35,168,8009,4938,811,400,1006,192,7347,357,49,25,68,15,514,1045,276,142,417,25,1905,646,83,46,36,30,841,1510,346,292,93,40,2281,1526,204,151,300,29,2210,1038,108,92,194,21,1453,3682,1520,1020,9173,228,15623,780,70,50,90,17,1007,188,6,8,0,7,209,614,92,71,28,15,820,1768,124,88,175,55,2210,1050,70,37,31,22,1210,2476,30,72,18,58,2654,510,150,104,512,15,1291,25780,2323,1638,2003,608,32352,2148,229,193,1269,14473,18312
121,24998,456084,139548,26469,18598,141205,23357,349182,2774,15366,11999,70390,1536,102065,0,15,3,117,3,138,37007,900,1377,1013,596,40893,1349,200,115,342,28,2034,2822,781,486,834,77,5000,36552,12998,9123,60415,1903,120991,3298,56,289,25,74,3742,1766,306,250,785,49,3156,4876,1165,791,5104,154,12090,2052,547,220,1168,62,4049,1409,252,144,236,16,2057,8808,203,170,116,130,9427,7725,3277,2255,26653,584,40494,5042,1518,646,3208,127,10541,7525,29,134,61,151,7900,1483,325,136,558,55,2557,333,40,21,44,8,446,487,167,99,266,14,1033,522,85,55,35,16,713,2993,719,625,191,49,4577,2291,320,223,425,45,3304,1912,158,171,257,38,2536,8064,3110,2265,19827,446,33712,562,61,36,71,8,738,319,7,3,3,9,341,4792,313,229,35,68,5437,1475,131,104,190,29,1929,350,44,19,11,9,433,1080,27,73,7,28,1215,1203,296,186,900,34,2619,34067,3292,3002,3116,632,44109,1787,270,246,1773,15611,19687
122,17045,291929,71755,18674,12914,102327,15683,221358,1870,11133,8628,54748,1469,77848,0,9,4,70,4,87,5130,249,357,468,120,6324,1218,194,84,303,42,1841,2537,710,447,765,58,4517,30253,9698,6966,44371,1631,92919,1513,35,186,16,47,1797,1378,242,175,591,48,2434,3690,789,526,3459,145,8609,1230,330,146,717,27,2450,574,131,51,113,10,879,1603,92,65,62,43,1865,5687,2208,1561,17288,412,27156,5464,1323,541,2968,227,10523,922,11,31,14,33,1011,366,119,55,169,9,718,159,22,10,23,3,217,361,118,80,171,5,735,717,130,52,34,31,964,2097,592,475,190,53,3407,985,166,112,218,26,1507,636,81,75,151,12,955,6051,2265,1664,12647,293,22920,1217,95,41,91,31,1475,26,0,5,0,0,31,1934,216,132,39,29,2350,890,72,75,159,17,1213,182,19,8,3,5,217,384,11,32,7,11,445,1066,222,162,551,33,2034,15725,2401,2013,1972,389,22500,1088,228,222,1699,8860,12097
123,17757,283059,68205,15728,10205,111881,16210,222227,2176,8770,5970,66565,2000,85481,13,60,31,696,46,846,3409,127,165,274,112,4087,1181,194,109,331,38,1853,1135,445,220,635,33,2468,14705,7176,5027,45970,1891,74769,4759,137,381,52,117,5446,554,97,68,378,31,1128,2217,644,457,3628,133,7079,1188,332,168,623,87,2398,546,119,54,136,13,868,5628,132,83,69,124,6036,3022,1402,996,14208,400,20028,3079,1108,474,2926,149,7736,162,8,19,3,9,201,2160,422,147,432,106,3267,454,69,37,62,23,645,1538,493,291,1158,73,3553,1381,176,114,94,88,1853,937,368,246,157,48,1756,1319,179,133,397,31,2059,546,58,44,133,12,793,3631,1603,1152,9964,321,16671,612,78,46,86,16,838,123,0,0,0,3,126,1061,119,91,56,34,1361,1500,146,97,159,53,1955,175,45,5,25,15,265,929,30,40,18,27,1044,487,143,79,359,20,1088,23952,2270,1220,1942,906,30290,2150,322,267,2751,9193,14683
124,20635,363126,71887,22482,14448,150137,18786,277737,1996,12401,8328,87423,2597,112745,0,65,53,798,43,959,2372,200,197,477,64,3310,1564,273,95,385,43,2360,2455,838,567,1390,83,5333,20765,10617,7395,62389,2387,103553,4171,129,333,79,123,4835,560,154,95,615,30,1454,3019,1012,668,5133,181,10013,1549,360,156,841,91,2997,932,151,56,185,34,1358,3377,169,96,95,76,3813,4612,2365,1525,20750,581,29833,3274,1297,481,3514,166,8732,256,9,27,3,0,295,1299,300,133,290,81,2103,385,65,30,71,15,566,3949,1127,613,2823,129,8641,1239,228,137,121,80,1805,1199,548,373,182,51,2353,1547,316,197,576,27,2663,486,113,66,202,12,879,5056,2368,1714,14364,459,23961,513,95,33,72,29,742,159,0,3,0,3,165,743,150,97,51,11,1052,1036,128,88,229,26,1507,583,71,36,46,19,755,368,22,27,17,9,443,734,257,135,724,24,1874,15759,2487,1452,2417,639,22754,1596,399,275,3343,11932,17545
125,35015,417417,205348,18145,10649,88297,33623,356055,6143,7730,5283,43044,1861,64061,3,42,14,358,17,434,49755,342,617,501,1063,52278,2770,236,112,371,68,3557,1034,285,173,363,21,1876,15183,5474,3651,32412,1614,58334,7590,109,476,55,226,8456,631,95,69,289,15,1099,2048,497,330,2555,112,5542,3323,479,215,1009,118,5144,659,118,30,102,15,924,27320,184,140,82,461,28187,2871,1404,894,12765,354,18288,5823,1419,596,2642,253,10733,9526,22,79,33,199,9859,27353,4568,1579,3269,1320,38089,379,34,19,45,23,500,3272,497,271,885,131,5056,1833,152,146,57,87,2275,1150,310,223,110,38,1831,1886,167,110,249,46,2458,1334,93,75,197,24,1723,2740,1313,921,8194,225,13393,1181,70,36,64,22,1373,806,3,0,0,6,815,652,68,54,20,5,799,2043,105,90,179,46,2463,7337,543,302,255,239,8676,8232,56,99,45,264,8696,285,124,64,373,19,865,62619,2669,1774,1860,2031,70953,6474,509,333,1852,22920,32088
126,11193,192527,71068,10030,6574,55787,10583,154047,1322,5053,3694,26784,607,37460,0,5,5,61,3,74,28546,417,593,458,440,30454,752,68,59,147,19,1045,712,287,105,281,21,1406,8553,4032,2772,21903,636,37896,2048,31,141,26,65,2311,398,74,48,242,5,767,1256,336,223,1831,60,3706,1584,266,121,822,47,2840,438,80,30,71,4,623,5539,110,82,58,91,5880,2103,1046,749,9822,224,13944,4608,1158,450,2546,186,8948,6488,16,56,27,140,6727,1601,274,184,491,45,2595,219,21,18,32,10,300,369,105,75,177,15,741,252,37,23,18,7,337,733,253,178,112,13,1289,793,121,75,133,19,1141,628,51,54,85,12,830,2003,1064,706,6718,135,10626,425,31,13,36,9,514,378,0,3,3,3,387,587,90,49,20,7,753,609,32,54,66,9,770,294,21,11,15,3,344,871,23,32,3,20,949,312,91,59,330,5,797,15262,1230,979,1110,289,18870,1062,115,109,754,5504,7544
127,30680,388060,215428,15176,8855,67926,29028,336412,6162,5708,3668,34144,1634,51316,9,44,29,484,32,598,29522,245,377,321,752,31217,5053,459,196,643,141,6492,656,193,110,254,35,1248,11563,3835,2490,23094,1619,42601,6996,101,314,50,226,7687,607,71,34,206,29,947,2063,403,288,1784,103,4641,3329,608,306,1243,122,5608,769,107,34,103,22,1035,11407,120,104,43,311,11985,1589,799,511,7147,232,10278,15311,3098,1221,6191,612,26433,234,5,5,5,7,256,9223,1657,552,1040,438,12910,3105,294,150,358,142,4049,3956,778,380,1548,155,6817,1648,127,117,67,84,2043,697,195,118,51,46,1107,2376,200,109,273,65,3023,1173,88,41,92,28,1422,1887,759,558,4576,162,7942,8385,465,210,386,225,9671,151,0,0,0,0,151,399,59,43,18,13,532,4690,209,162,205,163,5429,2313,196,129,139,97,2874,34129,237,313,236,1286,36201,212,71,45,231,10,569,80059,2887,1804,1778,2628,89156,9041,464,399,2120,16073,28097
128,12388,263372,47892,15563,9964,117010,11338,201763,1126,8447,6072,63261,1323,80229,0,18,3,179,5,205,4515,168,272,424,95,5474,950,136,66,261,14,1427,1323,433,257,624,36,2673,13359,7317,5065,50533,1411,77685,1005,36,205,32,18,1296,475,128,76,481,19,1179,1811,633,396,3542,98,6480,3562,777,389,1832,156,6716,367,88,45,96,6,602,1534,112,59,47,24,1776,3005,1699,1101,18645,401,24851,3360,1162,449,3124,145,8240,207,5,25,18,3,258,1312,240,132,356,52,2092,1059,144,49,175,23,1450,979,324,158,633,24,2118,837,178,68,54,20,1157,992,423,291,137,27,1870,797,122,96,235,15,1265,748,61,60,96,16,981,3082,1630,1184,12156,302,18354,340,57,21,42,10,470,25,0,3,0,0,28,712,114,86,53,11,976,684,58,63,123,13,941,219,24,16,13,10,282,429,6,36,10,16,497,483,188,107,588,23,1389,8962,1670,1369,1965,236,14202,789,243,189,2145,6011,9377
197,67,476,80,23,7,207,66,380,6,70,42,527,13,658,0,0,0,3,0,3,12,0,0,0,0,12,7,0,0,0,0,7,20,3,3,11,3,40,239,91,49,458,19,856,4,0,0,0,0,4,5,0,0,8,0,13,28,8,3,47,0,86,7,3,0,0,0,10,6,0,0,0,0,6,8,0,0,0,0,8,27,10,7,163,9,216,38,4,3,13,0,58,6,0,0,0,0,6,0,0,0,3,0,3,3,0,0,0,0,3,18,3,0,4,0,25,7,0,3,0,0,10,6,0,3,0,0,9,9,4,0,3,0,16,10,0,0,0,0,10,32,20,7,98,0,157,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,4,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,15,72,7,4,10,0,93,5,0,0,10,341,356
