region_id,C01_15_19_Married_M,C01_15_19_Married_F,C01_15_19_Sep_M,C01_15_19_Sep_F,C01_15_19_Div_M,C01_15_19_Div_F,C01_15_19_Wid_M,C01_15_19_Wid_F,C01_15_19_Nvr_marrd_M,C01_15_19_Nvr_marrd_F,C01_15_19_T_M,C01_15_19_T_F,C01_15_19_T_P,C01_20_24_Married_M,C01_20_24_Married_F,C01_20_24_Sep_M,C01_20_24_Sep_F,C01_20_24_Div_M,C01_20_24_Div_F,C01_20_24_Wid_M,C01_20_24_Wid_F,C01_20_24_Nvr_marrd_M,C01_20_24_Nvr_marrd_F,C01_20_24_T_M,C01_20_24_T_F,C01_20_24_T_P,C01_25_29_Married_M,C01_25_29_Married_F,C01_25_29_Sep_M,C01_25_29_Sep_F,C01_25_29_Div_M,C01_25_29_Div_F,C01_25_29_Wid_M,C01_25_29_Wid_F,C01_25_29_Nvr_marrd_M,C01_25_29_Nvr_marrd_F,C01_25_29_T_M,C01_25_29_T_F,C01_25_29_T_P,C01_30_34_Married_M,C01_30_34_Married_F,C01_30_34_Sep_M,C01_30_34_Sep_F,C01_30_34_Div_M,C01_30_34_Div_F,C01_30_34_Wid_M,C01_30_34_Wid_F,C01_30_34_Nvr_marrd_M,C01_30_34_Nvr_marrd_F,C01_30_34_T_M,C01_30_34_T_F,C01_30_34_T_P,C01_35_39_Married_M,C01_35_39_Married_F,C01_35_39_Sep_M,C01_35_39_Sep_F,C01_35_39_Div_M,C01_35_39_Div_F,C01_35_39_Wid_M,C01_35_39_Wid_F,C01_35_39_Nvr_marrd_M,C01_35_39_Nvr_marrd_F,C01_35_39_T_M,C01_35_39_T_F,C01_35_39_T_P,C01_40_44_Married_M,C01_40_44_Married_F,C01_40_44_Sep_M,C01_40_44_Sep_F,C01_40_44_Div_M,C01_40_44_Div_F,C01_40_44_Wid_M,C01_40_44_Wid_F,C01_40_44_Nvr_marrd_M,C01_40_44_Nvr_marrd_F,C01_40_44_T_M,C01_40_44_T_F,C01_40_44_T_P,C01_45_49_Married_M,C01_45_49_Married_F,C01_45_49_Sep_M,C01_45_49_Sep_F,C01_45_49_Div_M,C01_45_49_Div_F,C01_45_49_Wid_M,C01_45_49_Wid_F,C01_45_49_Nvr_marrd_M,C01_45_49_Nvr_marrd_F,C01_45_49_T_M,C01_45_49_T_F,C01_45_49_T_P,C01_50_54_Married_M,C01_50_54_Married_F,C01_50_54_Sep_M,C01_50_54_Sep_F,C01_50_54_Div_M,C01_50_54_Div_F,C01_50_54_Wid_M,C01_50_54_Wid_F,C01_50_54_Nvr_marrd_M,C01_50_54_Nvr_marrd_F,C01_50_54_T_M,C01_50_54_T_F,C01_50_54_T_P,C01_55_59_Married_M,C01_55_59_Married_F,C01_55_59_Sep_M,C01_55_59_Sep_F,C01_55_59_Div_M,C01_55_59_Div_F,C01_55_59_Wid_M,C01_55_59_Wid_F,C01_55_59_Nvr_marrd_M,C01_55_59_Nvr_marrd_F,C01_55_59_T_M,C01_55_59_T_F,C01_55_59_T_P,C01_60_64_Married_M,C01_60_64_Married_F,C01_60_64_Sep_M,C01_60_64_Sep_F,C01_60_64_Div_M,C01_60_64_Div_F,C01_60_64_Wid_M,C01_60_64_Wid_F,C01_60_64_Nvr_marrd_M,C01_60_64_Nvr_marrd_F,C01_60_64_T_M,C01_60_64_T_F,C01_60_64_T_P,C01_65_69_Married_M,C01_65_69_Married_F,C01_65_69_Sep_M,C01_65_69_Sep_F,C01_65_69_Div_M,C01_65_69_Div_F,C01_65_69_Wid_M,C01_65_69_Wid_F,C01_65_69_Nvr_marrd_M,C01_65_69_Nvr_marrd_F,C01_65_69_T_M,C01_65_69_T_F,C01_65_69_T_P,C01_70_74_Married_M,C01_70_74_Married_F,C01_70_74_Sep_M,C01_70_74_Sep_F,C01_70_74_Div_M,C01_70_74_Div_F,C01_70_74_Wid_M,C01_70_74_Wid_F,C01_70_74_Nvr_marrd_M,C01_70_74_Nvr_marrd_F,C01_70_74_T_M,C01_70_74_T_F,C01_70_74_T_P,C01_75_79_Married_M,C01_75_79_Married_F,C01_75_79_Sep_M,C01_75_79_Sep_F,C01_75_79_Div_M,C01_75_79_Div_F,C01_75_79_Wid_M,C01_75_79_Wid_F,C01_75_79_Nvr_marrd_M,C01_75_79_Nvr_marrd_F,C01_75_79_T_M,C01_75_79_T_F,C01_75_79_T_P,C01_80_84_Married_M,C01_80_84_Married_F,C01_80_84_Sep_M,C01_80_84_Sep_F,C01_80_84_Div_M,C01_80_84_Div_F,C01_80_84_Wid_M,C01_80_84_Wid_F,C01_80_84_Nvr_marrd_M,C01_80_84_Nvr_marrd_F,C01_80_84_T_M,C01_80_84_T_F,C01_80_84_T_P,C01_85o_Married_M,C01_85o_Married_F,C01_85o_Seprtd_M,C01_85o_Seprtd_F,C01_85o_Divorce_M,C01_85o_Divorce_F,C01_85o_Wid_M,C01_85o_Wid_F,C01_85o_Nvr_mard_M,C01_85o_Nvr_mard_F,C01_85o_T_M,C01_85o_T_F,C01_85o_T_P,C01_OS_visitrs_Marr_M,C01_OS_visitrs_Marr_F,C01_OS_visitr_Separ_M,C01_OS_visitr_Separ_F,C01_OS_visit_Divorc_M
111,28,55,6,6,7,11,5,17,11247,10946,11293,11035,22328,496,1013,53,107,25,29,6,13,10159,9389,10739,10551,21290,2857,4183,174,351,190,332,5,22,6920,5447,10146,10335,20481,5272,6224,381,572,548,823,14,52,4361,3223,10576,10894,21470,6432,7317,519,684,845,1390,34,79,3186,2081,11016,11551,22567,7356,7739,590,823,1374,1811,45,169,2193,1402,11558,11944,23502,7351,7425,578,686,1482,1897,73,267,1448,842,10932,11117,22049,7273,7160,512,560,1493,1868,128,398,846,545,10252,10531,20783,6219,5859,353,339,1106,1335,178,585,613,368,8469,8486,16955,5068,4873,228,218,805,954,244,912,442,277,6787,7234,14021,4551,4182,173,174,567,655,329,1429,360,205,5980,6645,12625,4388,3786,161,108,449,495,595,2459,351,213,5944,7061,13005,3560,2612,89,80,262,326,808,3046,231,226,4950,6290,11240,1825,1195,44,30,101,143,699,2919,118,188,2787,4475,7262,780,433,28,19,51,96,730,3191,79,178,1668,3917,5585,145,143,14,5,17
112,21,37,8,3,3,4,3,9,7430,6842,7465,6895,14360,244,509,20,57,9,19,3,8,4648,4054,4924,4647,9571,1299,1946,102,208,64,164,5,14,3416,2948,4886,5280,10166,2572,3227,181,359,233,485,4,29,2511,2095,5501,6195,11696,3600,4287,355,523,573,941,23,96,2228,1749,6779,7596,14375,4638,5132,468,678,993,1448,35,150,1823,1413,7957,8821,16778,4797,4986,491,570,1267,1597,58,195,1318,895,7931,8243,16174,4811,4574,435,381,1260,1372,87,242,788,426,7381,6995,14376,4066,3914,226,237,807,901,112,373,436,253,5647,5678,11325,3677,3729,182,149,618,670,159,631,292,208,4928,5387,10315,3698,3473,168,134,482,479,234,1011,299,167,4881,5264,10145,3731,3117,117,110,360,380,454,1566,249,143,4911,5316,10227,2879,2121,87,46,219,232,548,2000,196,153,3929,4552,8481,1538,929,44,22,93,102,479,1870,101,109,2255,3032,5287,676,330,20,8,48,64,484,1989,63,110,1291,2501,3792,253,258,15,10,53
113,10,24,3,7,4,6,3,8,6055,5336,6075,5381,11456,309,612,14,38,3,5,3,3,4650,3761,4979,4419,9398,1648,2151,77,143,65,112,4,8,3130,2109,4924,4523,9447,2742,3239,158,225,192,291,13,21,1847,1142,4952,4918,9870,3512,3713,240,303,361,400,14,39,1305,754,5432,5209,10641,3891,3894,278,315,449,567,30,75,891,507,5539,5358,10897,3648,3530,271,253,545,565,32,112,602,314,5098,4774,9872,3499,3254,249,204,501,522,72,197,444,178,4765,4355,9120,2774,2617,154,125,367,344,86,260,301,134,3682,3480,7162,2485,2204,107,97,291,231,114,442,246,121,3243,3095,6338,1976,1719,77,57,168,149,175,693,221,84,2617,2702,5319,1733,1343,55,37,130,130,258,979,216,98,2392,2587,4979,1179,830,42,15,78,67,278,1217,112,103,1689,2232,3921,587,352,15,17,30,37,241,1124,69,72,942,1602,2544,290,129,15,7,10,25,253,1174,39,85,607,1420,2027,85,56,3,0,14
114,13,23,3,6,3,3,3,8,4140,3908,4162,3948,8110,199,381,16,44,3,6,0,3,2369,1946,2587,2380,4967,936,1339,85,115,49,87,3,8,1743,1334,2816,2883,5699,1731,2241,127,260,160,236,6,18,1184,883,3208,3638,6846,2554,2883,200,304,276,472,13,36,963,704,4006,4399,8405,2944,3218,259,329,423,669,24,58,798,508,4448,4782,9230,2799,2821,242,280,540,665,19,87,485,324,4085,4177,8262,2821,2912,203,203,520,661,62,172,301,227,3907,4175,8082,2635,2812,159,137,411,543,80,236,248,164,3533,3892,7425,2699,2607,130,99,371,418,130,389,185,142,3515,3655,7170,2458,2286,95,82,266,293,177,617,163,96,3159,3374,6533,2387,1829,75,48,249,204,269,938,142,103,3122,3122,6244,1641,1104,42,28,126,133,333,1093,78,82,2220,2440,4660,729,485,20,12,42,54,293,977,41,60,1125,1588,2713,325,183,9,8,15,31,263,1065,24,73,636,1360,1996,71,76,3,0,9
115,11,23,0,3,3,0,0,0,7632,7280,7646,7306,14952,206,478,6,25,7,7,0,3,5706,4975,5925,5488,11413,1667,2599,72,118,52,105,3,8,3237,2398,5031,5228,10259,3593,4609,130,204,191,269,7,13,1519,1059,5440,6154,11594,5130,5886,155,246,291,421,17,36,805,576,6398,7165,13563,5831,6549,205,271,350,566,20,44,566,419,6972,7849,14821,6022,6188,199,262,396,674,33,104,355,264,7005,7492,14497,6177,5950,198,185,459,675,43,164,263,199,7140,7173,14313,4825,4044,104,132,373,459,75,270,162,117,5539,5022,10561,3188,2356,74,72,187,253,82,296,90,85,3621,3062,6683,1857,1469,53,53,117,159,93,408,78,62,2198,2151,4349,1486,1112,46,45,74,109,142,611,74,62,1822,1939,3761,952,731,28,24,38,89,176,831,47,72,1241,1747,2988,528,344,8,17,23,43,209,848,21,60,789,1312,2101,243,152,5,3,6,42,225,1171,28,118,507,1486,1993,218,249,5,11,14
116,37,96,5,11,3,7,0,10,9923,9615,9968,9739,19707,789,1754,64,151,19,42,0,6,8497,7342,9369,9295,18664,3804,5279,211,429,137,268,3,15,5685,4410,9840,10401,20241,6070,7023,398,650,459,708,8,48,3435,2512,10370,10941,21311,6956,7115,456,661,689,949,17,75,2196,1555,10314,10355,20669,6703,6788,474,682,786,1154,34,174,1382,974,9379,9772,19151,6319,6273,486,576,945,1185,55,231,717,503,8522,8768,17290,6186,5646,402,461,889,1211,101,406,460,321,8038,8045,16083,4423,3712,283,318,666,836,125,472,251,176,5748,5514,11262,3224,2621,176,189,400,514,170,729,202,106,4172,4159,8331,2398,1893,131,147,232,324,215,996,148,93,3124,3453,6577,1855,1376,77,83,172,240,324,1206,87,66,2515,2971,5486,1154,747,32,47,80,113,313,1294,78,65,1657,2266,3923,464,290,14,13,30,42,217,929,33,39,758,1313,2071,183,113,8,8,23,39,173,836,41,63,428,1059,1487,189,274,11,12,11
117,32,52,6,7,7,8,4,8,5928,6144,5977,6219,12196,466,814,29,81,22,45,9,15,10771,10884,11297,11839,23136,2557,3374,159,291,182,276,9,21,11872,9800,14779,13762,28541,4561,4602,384,450,589,747,18,48,8597,6014,14149,11861,26010,4743,4231,503,490,953,950,38,73,5636,3339,11873,9083,20956,4250,3722,545,504,1092,1188,59,96,3736,2128,9682,7638,17320,3989,3513,466,478,1165,1258,69,162,2357,1410,8046,6821,14867,3782,3279,446,410,1238,1250,102,264,1767,978,7335,6181,13516,3007,2631,340,299,943,957,155,344,1170,583,5615,4814,10429,2496,2158,231,163,682,674,182,603,803,382,4394,3980,8374,2144,1731,145,119,473,446,239,736,728,280,3729,3312,7041,1781,1359,121,92,314,377,377,1094,610,297,3203,3219,6422,1085,780,62,49,191,210,412,1240,411,260,2161,2539,4700,523,364,25,19,64,117,312,1142,197,182,1121,1824,2945,326,182,19,12,42,63,312,1202,127,219,826,1678,2504,3537,2848,143,80,351
118,18,29,6,3,3,6,3,13,6508,6590,6538,6641,13179,286,500,25,41,18,21,6,6,9744,9791,10079,10359,20438,1961,2922,125,205,100,215,8,11,9922,9342,12116,12695,24811,4091,5000,254,354,424,659,12,27,6621,5775,11402,11815,23217,4925,5189,306,394,675,890,7,63,3728,2958,9641,9494,19135,4595,4869,322,430,835,1010,25,98,2361,1886,8138,8293,16431,4320,4496,349,407,914,1268,45,149,1631,1313,7259,7633,14892,4490,4566,312,353,981,1472,69,241,1206,1033,7058,7665,14723,3678,3430,226,259,752,1130,95,361,834,602,5585,5782,11367,3029,2727,181,175,551,708,143,527,572,442,4476,4579,9055,2470,2138,110,120,372,496,167,890,439,351,3558,3995,7553,2345,1986,116,90,262,407,308,1374,434,390,3465,4247,7712,1878,1464,76,50,206,332,412,2010,325,379,2897,4235,7132,1119,703,35,25,82,197,416,1875,178,260,1830,3060,4890,670,296,15,10,37,100,495,2250,126,303,1343,2959,4302,538,637,22,30,78
119,83,334,8,15,8,14,4,27,15762,14921,15865,15311,31176,1194,3042,58,227,28,104,7,16,14798,12644,16085,16033,32118,5805,8625,304,709,269,502,7,45,10850,8133,17235,18014,35249,10138,12263,587,973,766,1122,23,62,6321,4375,17835,18795,36630,12477,13065,750,1015,1133,1644,43,134,4261,2896,18664,18754,37418,12268,12182,767,1049,1466,2005,69,275,2866,2088,17436,17599,35035,11172,10959,697,861,1461,2045,98,390,1933,1404,15361,15659,31020,10699,10157,648,680,1518,2033,154,636,1405,983,14424,14489,28913,9116,7946,501,442,1225,1518,250,931,973,638,12065,11475,23540,7780,6871,338,339,896,1019,307,1439,670,476,9991,10144,20135,6794,5875,272,226,593,717,434,2111,557,359,8650,9288,17938,6130,4840,186,169,465,620,752,3348,517,423,8050,9400,17450,4763,3610,95,93,256,448,1044,4374,359,399,6517,8924,15441,2631,1711,60,56,122,221,972,3869,200,278,3985,6135,10120,1231,721,33,37,39,116,973,4092,143,310,2419,5276,7695,723,879,17,33,53
120,27,32,12,0,5,8,5,12,6444,6421,6493,6473,12966,314,713,20,68,7,27,0,10,7675,7505,8016,8323,16339,2381,3530,120,214,122,222,4,16,7532,6903,10159,10885,21044,4889,5869,260,419,437,623,6,35,5059,4489,10651,11435,22086,5743,6331,374,444,672,978,25,53,3150,2780,9964,10586,20550,5460,5793,344,457,865,1107,28,95,2125,1967,8822,9419,18241,5033,5083,395,471,893,1209,38,155,1439,1496,7798,8414,16212,4823,4640,349,383,991,1351,85,302,1124,977,7372,7653,15025,3708,3426,238,233,752,851,109,377,753,644,5560,5531,11091,3182,2924,163,160,484,575,135,630,572,390,4536,4679,9215,2883,2378,126,117,345,367,183,879,461,325,3998,4066,8064,2454,1875,92,79,225,359,325,1387,444,389,3540,4089,7629,1749,1194,48,61,147,235,402,1789,311,329,2657,3608,6265,984,602,31,27,69,128,375,1712,152,268,1611,2737,4348,526,265,14,11,29,72,473,2217,128,316,1170,2881,4051,452,532,11,16,38
121,23,33,0,0,6,4,4,12,10972,10963,11005,11012,22017,305,657,15,33,7,19,3,9,11025,10946,11355,11664,23019,2701,4186,102,235,113,225,7,15,9681,8733,12604,13394,25998,6325,7947,283,389,451,694,11,30,5650,4744,12720,13804,26524,8330,9701,315,462,705,1003,23,50,3081,2607,12454,13823,26277,9158,9869,419,558,890,1295,41,124,1978,1818,12486,13664,26150,8635,9321,450,497,1021,1680,56,187,1369,1342,11531,13027,24558,8908,8983,421,480,1241,1958,102,372,953,979,11625,12772,24397,7427,6602,294,296,932,1495,118,535,668,637,9439,9565,19004,5361,4667,182,159,636,923,152,697,425,515,6756,6961,13717,4129,3608,91,114,363,612,184,1020,323,455,5090,5809,10899,3801,3142,96,87,274,481,358,1819,345,479,4874,6008,10882,3059,2329,50,58,172,384,488,2596,226,461,3995,5828,9823,1764,1185,34,23,74,219,510,2843,146,442,2528,4712,7240,1017,559,16,22,35,158,705,3765,93,527,1866,5031,6897,896,977,20,30,70
122,28,24,3,0,3,3,0,7,6481,6147,6515,6181,12696,210,494,11,40,11,22,5,5,6542,5835,6779,6396,13175,1779,2693,86,162,73,142,5,10,6094,4869,8037,7876,15913,4159,5280,191,294,315,487,4,14,3892,2783,8561,8858,17419,5628,6221,281,351,571,737,14,46,2329,1669,8823,9024,17847,5650,5937,325,416,744,961,29,66,1521,1062,8269,8442,16711,5226,5343,322,367,754,1179,39,132,964,691,7305,7712,15017,5292,5116,313,335,902,1206,85,231,643,436,7235,7324,14559,4679,4565,216,208,738,997,102,304,372,278,6107,6352,12459,3801,3243,145,141,456,656,142,495,244,192,4788,4727,9515,2855,2407,84,92,288,461,175,771,166,151,3568,3882,7450,2594,2204,59,67,233,391,286,1251,176,199,3348,4112,7460,2101,1618,45,41,161,286,433,1878,144,201,2884,4024,6908,1199,837,31,30,93,163,492,1965,93,149,1908,3144,5052,695,340,9,8,35,91,537,2355,51,176,1327,2970,4297,293,319,18,13,42
123,21,63,3,3,5,3,3,7,9513,8899,9545,8975,18520,548,1221,36,111,15,41,3,7,6912,6149,7514,7529,15043,2890,3998,208,400,99,192,4,29,4519,3519,7720,8138,15858,4641,5455,323,537,282,538,10,35,2325,1882,7581,8447,16028,5579,6184,391,629,523,828,21,61,1487,1125,8001,8827,16828,6246,6540,407,656,675,1074,31,111,921,703,8280,9084,17364,5940,5818,409,521,809,1180,73,204,540,425,7771,8148,15919,5720,5129,370,400,753,1071,91,265,363,244,7297,7109,14406,3740,3104,218,238,545,667,104,342,243,161,4850,4512,9362,2570,2045,150,148,304,400,124,473,150,88,3298,3154,6452,1726,1329,96,86,153,230,141,610,100,87,2216,2342,4558,1234,962,57,42,119,164,204,887,79,64,1693,2119,3812,885,624,25,15,58,94,238,969,60,47,1266,1749,3015,439,274,13,10,18,45,193,818,30,47,693,1194,1887,187,103,10,7,11,28,149,827,28,36,385,1001,1386,120,146,4,12,9
124,25,57,10,7,6,8,3,7,11435,10634,11479,10713,22192,782,1490,45,127,12,35,4,4,9190,7756,10033,9412,19445,3837,5206,221,381,169,337,7,18,5953,4521,10187,10463,20650,6010,6866,390,657,539,777,12,52,3214,2455,10165,10807,20972,6893,7449,496,718,704,1133,21,72,2175,1624,10289,10996,21285,7647,8168,546,754,1043,1489,49,141,1501,1128,10786,11680,22466,7306,7203,551,620,1118,1602,50,224,976,731,10001,10380,20381,7175,6501,502,489,1166,1493,111,351,615,461,9569,9295,18864,4920,4228,300,308,757,1055,130,479,404,290,6511,6360,12871,3434,2889,172,190,457,715,159,637,256,208,4478,4639,9117,2493,1989,103,123,329,482,211,915,199,137,3335,3646,6981,1927,1547,81,74,228,321,303,1257,185,165,2724,3364,6088,1440,1093,56,32,142,217,382,1594,116,142,2136,3078,5214,724,503,20,31,55,113,299,1342,65,113,1163,2102,3265,354,190,16,6,22,55,305,1314,38,91,735,1656,2391,208,214,6,7,27
125,42,248,5,12,8,7,8,13,11547,10940,11610,11220,22830,1032,2389,61,182,30,78,6,9,11618,9710,12747,12368,25115,4462,6352,267,498,197,385,9,31,8866,5991,13801,13257,27058,7596,8620,497,685,555,852,10,66,5209,3163,13867,13386,27253,9240,9128,592,682,835,1110,34,98,3314,2097,14015,13115,27130,8983,8511,601,697,1123,1420,52,169,2232,1500,12991,12297,25288,7862,7480,517,612,1157,1524,64,302,1380,1005,10980,10923,21903,7568,7113,507,486,1157,1417,120,445,1006,721,10358,10182,20540,6344,5561,341,323,886,1028,152,581,617,391,8340,7884,16224,5219,4351,260,225,651,706,226,974,466,246,6822,6502,13324,4110,3387,161,140,439,514,311,1399,368,223,5389,5663,11052,3533,2773,140,122,281,385,535,2170,314,240,4803,5690,10493,2469,1831,80,78,164,276,633,2815,221,201,3567,5201,8768,1321,822,29,41,72,121,582,2390,103,144,2107,3518,5625,598,342,20,16,29,79,528,2378,91,196,1266,3011,4277,606,626,33,21,44
126,14,27,3,4,0,4,0,6,5601,4815,5618,4856,10474,207,467,9,20,0,6,3,0,5351,4938,5570,5431,11001,1376,2127,59,104,67,115,0,6,3650,3091,5152,5443,10595,2885,3671,113,194,206,267,4,12,2186,1729,5394,5873,11267,4107,4408,166,202,276,434,11,33,1406,1036,5966,6113,12079,4084,4424,175,271,408,559,25,54,943,802,5635,6110,11745,3817,4005,183,233,415,668,30,96,716,567,5161,5569,10730,3804,3544,163,190,464,726,54,170,486,433,4971,5063,10034,2798,2577,106,129,336,532,50,231,301,306,3591,3775,7366,2351,2144,89,102,221,362,71,360,207,228,2939,3196,6135,2005,1767,58,61,158,255,130,533,157,164,2508,2780,5288,1907,1547,39,40,109,233,194,1057,154,191,2403,3068,5471,1450,1142,30,30,54,175,294,1362,104,210,1932,2919,4851,841,539,21,16,31,76,270,1268,56,173,1219,2072,3291,419,222,11,6,16,47,321,1677,45,247,812,2199,3011,378,396,10,11,26
127,44,196,9,11,7,10,6,9,12914,11981,12980,12207,25187,980,2515,64,194,18,79,7,16,10861,9014,11930,11818,23748,4636,7029,261,585,233,466,7,45,7109,5026,12246,13151,25397,7591,9052,539,811,604,912,16,75,4165,2744,12915,13594,26509,9434,9277,642,856,877,1146,33,141,2755,1698,13741,13118,26859,9311,9379,638,828,988,1398,49,229,1799,1186,12785,13020,25805,8341,8090,550,685,1016,1282,73,345,890,689,10870,11091,21961,7895,7116,472,491,889,1167,106,537,630,422,9992,9733,19725,5914,4779,351,297,638,743,129,655,372,206,7404,6680,14084,4626,3843,263,235,493,530,195,1044,273,159,5850,5811,11661,3660,2799,182,160,322,385,297,1422,205,114,4666,4880,9546,2769,1977,104,106,210,235,404,1710,148,123,3635,4151,7786,1729,1066,62,52,99,135,417,1814,116,84,2423,3151,5574,730,430,19,18,35,54,310,1260,54,69,1148,1831,2979,348,143,17,14,25,38,294,1234,59,69,743,1498,2241,228,277,14,15,17
128,13,13,0,3,7,3,3,9,7342,6909,7365,6937,14302,285,634,25,27,3,17,3,4,6676,5752,6992,6434,13426,2157,3161,119,192,75,147,3,14,5060,3833,7414,7347,14761,3990,4902,211,288,286,423,7,23,2704,1852,7198,7488,14686,5152,5723,230,335,467,617,13,40,1626,1066,7488,7781,15269,5685,6088,283,386,583,879,28,70,1086,676,7665,8099,15764,5543,5661,252,364,699,911,38,142,659,436,7191,7514,14705,5688,5376,249,291,652,966,77,214,435,250,7101,7097,14198,4508,4052,156,177,488,749,97,311,216,127,5465,5416,10881,3210,2789,102,123,338,442,123,459,138,94,3911,3907,7818,2513,2280,73,81,232,324,136,700,111,78,3065,3463,6528,2471,2103,61,66,132,262,232,1181,115,94,3011,3706,6717,1791,1274,30,29,82,202,302,1488,79,74,2284,3067,5351,866,587,13,23,42,87,313,1350,41,71,1275,2118,3393,408,210,10,7,18,42,282,1504,27,89,745,1852,2597,152,179,9,3,12
197,0,0,0,0,0,0,0,0,49,39,49,39,88,19,4,3,3,0,0,0,0,204,76,226,83,309,47,11,8,3,8,0,0,0,90,23,153,37,190,80,10,4,3,9,3,0,0,48,9,141,25,166,67,4,10,0,14,0,0,0,28,3,119,7,126,51,8,4,3,4,3,0,0,12,0,71,14,85,31,3,3,0,9,6,0,0,0,0,43,9,52,26,3,5,0,11,3,3,0,5,0,50,6,56,29,5,5,3,9,0,3,0,4,0,50,8,58,25,11,0,3,9,3,3,3,4,3,41,23,64,11,5,3,0,4,0,3,5,3,3,24,13,37,17,4,0,0,0,0,3,9,0,0,20,13,33,3,4,0,0,0,0,7,6,0,0,10,10,20,7,3,0,0,0,0,5,3,0,0,12,6,18,8,0,0,0,0,0,21,4,4,3,33,7,40,29,8,0,0,5
