region_id,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_S_h_FH_CF_no_ch,C11_S_h_FH_CF_w_ch,C11_S_h_FH_One_PFam,C11_S_h_FH_oth_fa,C11_S_h_FH_Tot,C11_S_h_LP_H,C11_S_h_GH,C11_S_h_OH,C11_S_h_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch,C11_F_u_a_a_h_FH_One_PFam,C11_F_u_a_a_h_FH_oth_fa,C11_F_u_a_a_h_FH_Tot,C11_F_u_a_a_h_LP_H,C11_F_u_a_a_h_GH,C11_F_u_a_a_h_OH,C11_F_u_a_a_h_Tot,C11_F_u_a_T_FH_CF_no_ch,C11_F_u_a_T_FH_CF_w_ch,C11_F_u_a_T_FH_One_PFam,C11_F_u_a_T_FH_oth_fa,C11_F_u_a_T_FH_Tot,C11_F_u_a_T_LP_H,C11_F_u_a_T_GH,C11_F_u_a_T_OH,C11_F_u_a_T_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_T_FH_CF_no_ch,C11_OD_T_FH_CF_w_ch,C11_OD_T_FH_One_PFam,C11_OD_T_FH_oth_fa,C11_OD_T_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_T_T,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_T,C11_T_FH_CF_no_ch,C11_T_FH_CF_w_ch,C11_T_FH_One_PFam,C11_T_FH_oth_fa
111,36,3,95,181,13,24,313,1910,467,909,147,3433,6624,841,1109,12007,241,56,50,6,353,578,24,116,1071,6,3,0,0,9,31,0,3,43,88,58,64,11,221,149,30,53,453,335,117,114,17,583,758,54,172,1567,21,6,3,3,33,34,0,4,71,33267,37157,15490,1411,87325,33033,4958,4712,130028,29977,35898,13459,1176,80510,21554,3740,2546,108350,1698,621,791,87,3197,3959,345,257,7758,1134,632,730,85,2581,1597,508,281,4967,2832,1253,1521,172,5778,5556,853,538,12725,1325,372,672,95,2464,4914,524,452,8354,413,99,187,30,729,1183,221,213,2346,541,148,81,22,792,721,158,263,1934,32,16,20,0,68,102,17,13,200,2311,635,960,147,4053,6920,920,941,12834,153,30,41,6,230,363,13,132,738,0,3,3,0,6,5,3,80,94,59,44,28,0,131,121,36,37,325,212,77,72,6,367,489,52,249,1157,22,12,13,0,47,70,3,6,126,35354,37875,16025,1501
112,26,0,68,112,10,10,200,1677,604,1100,88,3469,4278,538,903,9188,698,142,163,15,1018,1434,61,1536,4049,211,20,22,0,253,359,13,59,684,89,57,27,3,176,103,30,27,336,998,219,212,18,1447,1896,104,1622,5069,4,12,4,0,20,14,4,20,58,24262,22247,10970,765,58244,22725,3493,5536,89998,20311,20187,8736,591,49825,14235,2593,2455,69108,1840,841,924,62,3667,3025,324,525,7541,888,528,645,39,2100,1444,282,220,4046,2728,1369,1569,101,5767,4469,606,745,11587,1201,481,878,65,2625,3504,337,464,6930,367,105,165,7,644,614,85,196,1539,228,44,46,3,321,259,40,141,761,30,15,37,4,86,158,12,24,280,1826,645,1126,79,3676,4535,474,825,9510,553,93,129,18,793,1407,69,1166,3435,3,9,3,0,15,52,3,288,358,56,37,29,0,122,114,16,26,278,612,139,161,18,930,1573,88,1480,4071,33,12,4,0,49,35,6,22,112,25510,22352,11596,789
113,3,0,10,24,0,7,41,567,259,348,77,1251,2506,313,362,4432,54,25,11,5,95,178,13,260,546,5,12,3,0,20,19,0,17,56,52,50,15,7,124,81,11,16,232,111,87,29,12,239,278,24,293,834,3,4,3,0,10,4,0,3,17,14580,17282,5830,567,38259,13730,1581,2039,55609,14336,15955,5487,503,36281,11018,1310,1529,50138,334,178,121,23,656,844,63,112,1675,64,38,18,4,124,132,29,37,322,398,216,139,27,780,976,92,149,1997,609,252,290,47,1198,2195,234,313,3940,23,4,0,0,27,65,5,24,121,16,6,6,3,31,47,4,13,95,10,4,4,0,18,21,3,3,45,658,266,300,50,1274,2328,246,353,4201,47,6,6,4,63,166,5,258,492,6,8,3,0,17,14,5,11,47,48,39,15,0,102,67,22,22,213,101,53,24,4,182,247,32,291,752,15,17,5,0,37,38,0,3,78,15508,16507,5955,584
114,9,0,34,61,3,3,101,304,85,138,14,541,1247,69,154,2011,201,30,23,7,261,445,16,139,861,7,9,0,0,16,9,0,4,29,18,33,10,0,61,27,3,8,99,226,72,33,7,338,481,19,151,989,3,3,0,0,6,4,0,3,13,16252,13607,5551,344,35754,12590,1172,2216,51732,15973,12972,5517,348,34810,11028,1039,1944,48821,655,240,266,28,1189,1297,50,141,2677,151,54,61,3,269,219,19,28,535,806,294,327,31,1458,1516,69,169,3212,280,54,139,17,490,1150,55,113,1808,0,0,6,0,6,12,0,4,22,4,0,0,0,4,10,0,0,14,15,7,6,0,28,53,3,12,96,299,61,151,17,528,1225,58,129,1940,166,18,21,9,214,431,9,178,832,5,4,0,0,9,0,3,4,16,28,20,8,0,56,34,6,12,108,199,42,29,9,279,465,18,194,956,26,12,0,0,38,42,0,4,84,17303,13381,6024,405
115,7,0,39,48,4,0,91,566,170,126,18,880,1185,85,100,2250,58,42,14,5,119,174,12,42,347,6,11,3,0,20,11,0,203,234,5,10,4,0,19,11,0,5,35,69,63,21,5,158,196,12,250,616,5,5,0,0,10,0,0,0,10,15126,32460,5225,477,53288,7738,964,2027,64017,13764,31651,4875,420,50710,5392,702,1396,58200,518,270,118,18,924,772,26,48,1770,1055,1502,566,40,3163,908,132,114,4317,1573,1772,684,58,4087,1680,158,162,6087,148,68,46,7,269,505,13,27,814,177,137,74,10,398,233,36,38,705,291,143,71,3,508,262,57,76,903,25,27,17,0,69,41,0,5,115,641,375,208,20,1244,1041,106,146,2537,60,18,14,0,92,167,14,29,302,3,6,3,0,12,6,0,3,21,3,6,0,3,12,6,0,4,22,66,30,17,3,116,179,14,36,345,17,9,3,0,29,20,0,3,52,16061,33837,5787,501
116,8,6,42,45,7,3,97,628,712,484,76,1900,1788,159,435,4282,108,35,55,5,203,321,16,77,617,3,5,0,0,8,11,0,0,19,17,20,10,0,47,34,6,7,94,128,60,65,5,258,366,22,84,730,5,12,3,0,20,3,0,3,26,17088,38143,13712,1119,70062,14355,1963,3455,89835,15536,37068,12142,969,65715,10815,1603,2020,80153,730,1285,687,64,2766,1142,91,141,4140,1166,3027,1326,97,5616,1136,179,252,7183,1896,4312,2013,161,8382,2278,270,393,11323,155,100,75,11,341,941,34,95,1411,305,428,208,46,987,495,87,97,1666,489,613,241,57,1400,416,100,114,2030,30,19,18,0,67,71,6,11,155,979,1160,542,114,2795,1923,227,317,5262,36,16,31,5,88,179,11,23,301,3,3,0,0,6,3,0,9,18,17,24,23,4,68,33,5,8,114,56,43,54,9,162,215,16,40,433,15,23,7,0,45,21,4,0,70,18482,42606,14758,1253
117,13,0,80,80,24,34,218,13931,4855,2924,1417,23127,24418,6584,16904,71033,5,7,3,5,20,7,3,7,37,6,0,0,0,6,344,0,6,356,137,121,50,17,325,223,98,194,840,148,128,53,22,351,574,101,207,1233,27,20,7,3,57,43,28,128,256,23826,15176,6968,2231,48201,33832,10930,21675,114638,3776,6065,1864,296,12001,3009,1173,793,16976,2540,2152,993,181,5866,2496,1030,551,9943,3942,3095,1291,313,8641,3473,2701,1450,16265,6482,5247,2284,494,14507,5969,3731,2001,26208,1697,717,465,140,3019,3549,753,964,8285,3346,1815,1060,292,6513,5887,1590,1575,15565,13525,3673,1732,1165,20095,19668,6014,8140,53917,43,12,17,0,72,102,9,33,216,18611,6217,3274,1597,29699,29206,8366,10712,77983,3,3,0,0,6,0,4,3,13,3,0,0,0,3,4,0,488,495,144,110,42,16,312,163,135,96,706,150,113,42,16,321,167,139,587,1214,109,48,39,9,205,355,43,54,657,29128,17690,7503,2412
118,14,4,75,65,15,27,182,11910,5274,3382,1183,21749,19564,6082,8419,55814,4,6,0,0,10,5,4,3,22,0,0,0,3,3,36,0,3,42,128,96,51,10,285,173,62,116,636,132,102,51,13,298,214,66,122,700,34,18,7,3,62,39,9,20,130,21775,22268,7384,1883,53310,27476,8409,11972,101167,5508,11716,2294,344,19862,3733,932,1336,25863,1495,2474,705,98,4772,1597,437,416,7222,2630,3806,1065,153,7654,2177,935,878,11644,4125,6280,1770,251,12426,3774,1372,1294,18866,2341,1557,795,177,4870,3561,1287,1383,11101,5374,2598,1573,418,9963,7745,2803,2519,23030,6019,2536,1206,530,10291,8932,2764,2951,24938,28,15,8,0,51,39,13,8,111,13762,6706,3582,1125,25175,20277,6867,6861,59180,4,0,0,0,4,3,0,6,13,0,0,0,0,0,3,0,22,25,87,86,32,10,215,126,66,71,478,91,86,32,10,219,132,66,99,516,37,36,6,5,84,57,28,16,185,23523,24824,7684,1735
119,29,7,153,100,9,24,286,9452,10860,5807,985,27104,15514,2812,4438,49868,26,34,11,5,76,92,5,42,215,3,6,5,0,14,12,0,3,29,97,177,86,12,372,175,35,97,679,126,217,102,17,462,279,40,142,923,9,26,3,3,41,54,3,19,117,36511,64395,20579,2643,124128,37582,5207,9136,176053,22172,47265,12845,1442,83724,15758,1959,3141,104582,2139,2954,1219,132,6444,3463,265,417,10589,2338,5339,1841,176,9694,2202,337,595,12828,4477,8293,3060,308,16138,5665,602,1012,23417,3448,4638,2062,357,10505,5714,856,1380,18455,4376,5194,2662,421,12653,5970,1030,1429,21082,3366,3226,1438,335,8365,3351,1094,936,13746,45,62,47,6,160,121,12,26,319,11235,13120,6209,1119,31683,15156,2992,3771,53602,17,13,6,0,36,93,0,37,166,0,4,5,0,9,3,0,9,21,150,187,101,27,465,211,72,133,881,167,204,112,27,510,307,72,179,1068,58,102,34,4,198,75,11,20,304,38109,68984,22260,2900
120,14,3,86,102,21,38,247,8000,5299,2915,828,17042,12580,3098,3627,36347,12,7,0,0,19,9,0,5,33,0,7,0,0,7,35,0,0,42,154,146,60,22,382,219,77,110,788,166,160,60,22,408,263,77,115,863,3,4,3,0,10,7,4,3,24,22273,28047,8564,1743,60627,23822,5781,6742,96972,9579,19094,4307,671,33651,6785,1490,1463,43389,1884,2286,679,121,4970,1917,463,379,7729,2367,2754,873,139,6133,2007,603,481,9224,4251,5040,1552,260,11103,3924,1066,860,16953,2556,1827,1028,224,5635,4521,910,970,12036,3541,2489,1231,329,7590,4581,1220,990,14381,4350,2542,996,326,8214,3983,1403,1459,15059,45,38,10,4,97,104,16,15,232,10492,6896,3265,883,21536,13189,3549,3434,41708,3,0,0,0,3,0,0,6,9,3,0,0,0,3,3,0,7,13,167,135,79,11,392,218,93,112,815,173,135,79,11,398,221,93,125,837,42,27,12,8,89,51,14,13,167,24537,31192,9215,1833
121,26,3,138,136,16,21,311,13108,5841,3047,996,22992,20518,3639,5524,52673,18,15,5,0,38,24,0,10,72,4,4,0,0,8,24,5,0,37,109,88,37,14,248,243,26,70,587,131,107,42,14,294,291,31,80,696,9,7,7,3,26,31,6,4,67,34312,45259,10163,1876,91610,33407,5563,8483,139063,18012,37864,6180,706,62762,9456,1187,1990,75395,1062,1107,339,46,2554,1292,158,167,4171,2253,2146,749,78,5226,1809,398,401,7834,3315,3253,1088,124,7780,3101,556,568,12005,2619,1322,647,137,4725,4079,622,763,10189,4721,2467,1209,278,8675,6896,1306,1390,18267,7870,4433,1772,555,14630,10089,1803,2671,29193,50,31,19,0,100,99,4,19,222,15260,8253,3647,970,28130,21163,3735,4843,57871,15,5,0,0,20,22,0,12,54,0,0,0,0,0,0,0,44,44,52,43,14,4,113,103,23,35,274,67,48,14,4,133,125,23,91,372,57,56,15,3,131,80,8,17,236,36711,49474,10944,1807
122,53,0,294,219,26,33,572,6947,2931,1803,304,11985,9877,1921,2564,26347,46,28,18,3,95,103,8,64,270,3,0,5,0,8,32,0,3,43,33,34,20,0,87,71,23,26,207,82,62,43,3,190,206,31,93,520,8,14,0,0,22,7,0,4,33,22038,28975,7169,834,59016,18830,3282,4591,85719,12872,25859,4700,431,43862,6534,1025,1418,52839,587,566,204,15,1372,895,98,103,2468,1271,1494,527,44,3336,1204,159,196,4895,1858,2060,731,59,4708,2099,257,299,7363,1854,1020,576,74,3524,3284,436,482,7726,3687,1985,1064,152,6888,4493,957,787,13125,2354,881,393,81,3709,2552,490,619,7370,66,62,37,0,165,145,11,21,342,7961,3948,2070,307,14286,10474,1894,1909,28563,16,5,6,0,27,54,3,47,131,0,0,0,0,0,4,0,31,35,51,48,28,3,130,88,30,26,274,67,53,34,3,157,146,33,104,440,12,14,5,4,35,30,5,7,77,22770,31934,7540,804
123,6,0,33,28,0,6,67,298,129,182,18,627,924,65,151,1767,25,21,13,0,59,135,19,28,241,6,10,0,0,16,4,0,0,20,15,16,7,0,38,40,3,16,97,46,47,20,0,113,179,22,44,358,0,15,5,0,20,0,0,3,23,15354,31104,11075,719,58252,11920,1350,2911,74433,14919,29512,9513,689,54633,8804,1180,1878,66495,991,924,758,70,2743,1827,143,187,4900,636,1031,980,64,2711,1124,139,266,4240,1627,1955,1738,134,5454,2951,282,453,9140,215,114,134,19,482,867,52,123,1524,159,39,31,3,232,217,17,35,501,91,24,33,4,152,119,14,12,297,21,19,9,4,53,55,6,15,129,486,196,207,30,919,1258,89,185,2451,18,7,12,0,37,117,4,26,184,3,5,3,0,11,5,0,7,23,38,66,25,4,133,42,0,11,186,59,78,40,4,181,164,4,44,393,15,10,5,0,30,14,3,0,47,17106,31751,11503,857
124,13,3,60,90,3,16,169,633,304,519,68,1524,3036,228,390,5178,69,31,18,0,118,161,5,26,310,0,9,0,0,9,34,0,7,50,21,15,17,3,56,61,4,17,138,90,55,35,3,183,256,9,50,498,3,13,3,3,22,7,0,4,33,22121,37002,12886,948,72957,19954,2527,3592,99030,20623,34458,11237,806,67124,14609,1945,2788,86466,936,717,825,53,2531,2165,171,216,5083,893,1036,980,79,2988,1548,195,226,4957,1829,1753,1805,132,5519,3713,366,442,10040,409,392,356,33,1190,1464,118,191,2963,324,200,238,34,796,1003,119,168,2086,95,77,52,13,237,244,27,42,550,82,61,42,0,185,150,5,18,358,910,730,688,80,2408,2861,269,419,5957,37,16,10,3,66,109,4,45,224,3,5,3,0,11,4,0,98,113,17,28,24,0,69,75,14,27,185,57,49,37,3,146,188,18,170,522,20,13,4,0,37,61,7,18,123,23439,37003,13771,1021
125,16,0,80,93,13,23,209,6442,6635,3102,787,16966,10252,2210,3610,33038,13,23,10,0,46,8,0,0,54,0,7,3,0,10,79,0,4,93,39,87,34,6,166,97,19,47,329,52,117,47,6,222,184,19,51,476,62,99,21,3,185,93,49,53,380,25334,45420,14443,2088,87285,26164,4372,7170,124991,16055,34993,9759,1149,61956,11516,1711,2418,77601,1395,2460,931,122,4908,2479,234,371,7992,1819,4039,1325,168,7351,1555,380,466,9752,3214,6499,2256,290,12259,4034,614,837,17744,2567,2866,1191,259,6883,4528,625,896,12932,3571,4235,1675,388,9869,3995,901,1227,15992,2688,2359,748,253,6048,2417,785,1045,10295,41,63,37,4,145,115,11,19,290,8867,9523,3651,904,22945,11055,2322,3187,39509,0,0,0,0,0,12,0,4,16,0,6,0,0,6,11,0,72,89,37,76,34,6,153,77,28,38,296,37,82,34,6,159,100,28,114,401,30,60,22,9,121,71,20,11,223,28203,51157,15722,2358
126,5,4,49,38,0,7,94,2944,1895,1063,351,6253,6228,1103,1458,15042,7,7,3,0,17,8,0,51,76,0,8,0,0,8,7,0,4,19,15,39,6,3,63,25,8,19,115,22,54,9,3,88,40,8,74,210,12,19,7,0,38,10,4,10,62,13166,20310,5011,925,39412,13360,2313,3083,58168,8095,17023,3225,415,28758,4981,854,785,35378,788,977,345,47,2157,1081,149,105,3492,988,1306,413,59,2766,996,242,113,4117,1776,2283,758,106,4923,2077,391,218,7609,685,395,218,46,1344,1666,196,154,3360,1823,1293,573,173,3862,2915,691,355,7823,1456,962,418,128,2964,1809,413,362,5548,5,8,3,3,19,35,3,3,60,3969,2658,1212,350,8189,6425,1303,874,16791,5,0,0,0,5,8,0,64,77,0,0,0,0,0,0,0,3,3,18,30,10,3,61,39,9,10,119,23,30,10,3,66,47,9,77,199,11,9,0,0,20,8,0,3,31,13874,22003,5205,874
127,14,3,52,33,0,15,100,1792,3010,1969,263,7034,4043,444,1203,12724,27,23,6,0,56,108,6,42,212,5,10,0,0,15,11,0,0,26,12,36,27,5,80,31,8,8,127,44,69,33,5,151,150,14,50,365,7,10,14,3,34,6,0,4,44,18123,47937,15898,1502,83460,15309,1909,5070,105748,14820,41345,12685,1130,69980,9418,1249,2892,83539,886,1814,995,86,3781,1360,95,203,5439,1248,3547,1702,136,6633,1427,201,306,8567,2134,5361,2697,222,10414,2787,296,509,14006,440,665,536,47,1688,1409,127,319,3543,899,1453,981,119,3452,1771,222,454,5899,664,1202,598,77,2541,986,134,464,4125,29,46,42,6,123,74,4,10,211,2032,3366,2157,249,7804,4240,487,1247,13778,31,7,8,0,46,127,5,7,185,0,0,0,0,0,5,0,13,18,20,32,15,3,70,31,7,4,112,51,39,23,3,116,163,12,24,315,15,37,16,0,68,30,4,9,111,19052,50148,17578,1604
128,12,0,55,60,4,9,128,3763,1471,1484,224,6942,6928,1023,1400,16293,24,15,6,0,45,67,6,36,154,0,0,0,0,0,6,0,3,9,13,30,21,7,71,29,11,12,123,37,45,27,7,116,102,17,51,286,9,10,6,0,25,7,0,0,32,18655,28715,7092,743,55205,15568,1935,2885,75593,12787,25553,4664,390,43394,6177,637,950,51158,772,445,346,23,1586,1396,56,93,3131,1581,1503,851,64,3999,1405,162,194,5760,2353,1948,1197,87,5585,2801,218,287,8891,771,272,331,39,1413,2009,201,241,3864,1856,978,849,107,3790,3046,523,544,7903,1462,614,466,76,2618,2034,271,341,5264,17,18,17,0,52,62,5,4,123,4106,1882,1663,222,7873,7151,1000,1130,17154,26,9,21,0,56,95,4,42,197,0,0,3,0,3,3,0,15,21,28,29,22,3,82,55,7,15,159,54,38,46,3,141,153,11,72,377,6,4,0,0,10,6,0,0,16,19306,29425,7570,702
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
