region_id,C11_P_NatPhy_sci_15_19,C11_P_NatPhy_sci_20_24,C11_P_NatPhy_sci_25_34,C11_P_NatPhy_sci_35_44,C11_P_NatPhy_sci_45_54,C11_P_NatPhy_sci_55_64,C11_P_NatPhy_sci_65_74,C11_P_NatPhy_sci_75_84,C11_P_NatPhy_sci_85_ov,C11_P_NatPhy_sci_Tot,C11_P_InfTec_15_19,C11_P_InfTec_20_24,C11_P_InfTec_25_34,C11_P_InfTec_35_44,C11_P_InfTec_45_54,C11_P_InfTec_55_64,C11_P_InfTec_65_74,C11_P_InfTec_75_84,C11_P_InfTec_85_ov,C11_P_InfTec_Tot,C11_P_EngRT_15_19,C11_P_EngRT_20_24,C11_P_EngRT_25_34,C11_P_EngRT_35_44,C11_P_EngRT_45_54,C11_P_EngRT_55_64,C11_P_EngRT_65_74,C11_P_EngRT_75_84,C11_P_EngRT_85_ov,C11_P_EngRT_Tot,C11_P_ArchBuild_15_19,C11_P_ArchBuild_20_24,C11_P_ArchBuild_25_34,C11_P_ArchBuild_35_44,C11_P_ArchBuild_45_54,C11_P_ArchBuild_55_64,C11_P_ArchBuild_65_74,C11_P_ArchBuild_75_84,C11_P_ArchBuild_85o,C11_P_Arch_building_Tot,C11_P_AgEnv_RS_15_19,C11_P_AgEnv_RS_20_24,C11_P_AgEnv_RS_25_34,C11_P_AgEnv_RS_35_44,C11_P_AgEnv_RS_45_54,C11_P_AgEnv_RS_55_64,C11_P_AgEnv_RS_65_74,C11_P_AgEnv_RS_75_84,C11_P_AgEnv_RS_85o,C11_P_AgEnv_RS_Tot,C11_P_Health_15_19,C11_P_Health_20_24,C11_P_Health_25_34,C11_P_Health_35_44,C11_P_Health_45_54,C11_P_Health_55_64,C11_P_Health_65_74,C11_P_Health_75_84,C11_P_Health_85o,C11_P_Healt_To,C11_P_Educ_15_19,C11_P_Educ_20_24,C11_P_Educ_25_34,C11_P_Educ_35_44,C11_P_Educ_45_54,C11_P_Educ_55_64,C11_P_Educ_65_74,C11_P_Educ_75_84,C11_P_Educ_85o,C11_P_Educ_Tot,C11_P_MngtCom_15_19,C11_P_MngtCom_20_24,C11_P_MngtCom_25_34,C11_P_MngtCom_35_44,C11_P_MngtCom_45_54,C11_P_MngtCom_55_64,C11_P_MngtCom_65_74,C11_P_MngtCom_75_84,C11_P_MngtCom_85o,C11_P_MngtCom_Tot,C11_P_Soc_cult_15_19,C11_P_Soc_cult_20_24,C11_P_Soc_cult_25_34,C11_P_Soc_cult_35_44,C11_P_Soc_cult_45_54,C11_P_Soc_cult_55_64,C11_P_Soc_cult_65_74,C11_P_Soc_cult_75_84,C11_P_Soc_cult_85o,C11_P_Society_cultur_Tot,C11_P_Creative_art_15_19,C11_P_Creative_art_20_24,C11_P_Creative_art_25_34,C11_P_Creative_art_35_44,C11_P_Creative_art_45_54,C11_P_Creative_art_55_64,C11_P_Creative_art_65_74,C11_P_Creative_art_75_84,C11_P_Creative_art_85o,C11_P_Creative_arts_Tot,C11_P_FoodHos_PS_15_19,C11_P_FoodHos_PS_20_24,C11_P_FoodHos_PS_25_34,C11_P_FoodHos_PS_35_44,C11_P_FoodHos_PS_45_54,C11_P_FoodHos_PS_55_64,C11_P_FoodHos_PS_65_74,C11_P_FoodHos_PS_75_84,C11_P_FoodHos_PS_85o,C11_P_Foo_hos_pers_S_Tot,C11_P_MixFld_pr_15_19,C11_P_MixFld_pr_20_24,C11_P_MixFld_pr_25_34,C11_P_MixFld_pr_35_44,C11_P_MixFld_pr_45_54,C11_P_MixFld_pr_55_64,C11_P_MixFld_pr_65_74,C11_P_MixFld_pr_75_84,C11_P_MixFld_pr_85_ov,C11_P_MixFld_pr_Tot,C11_P_FldStu_ID_15_19,C11_P_FldStu_ID_20_24,C11_P_FldStu_ID_25_34,C11_P_FldStu_ID_35_44,C11_P_FldStu_ID_45_54,C11_P_FldStu_ID_55_64,C11_P_FldStu_ID_65_74,C11_P_FldStu_ID_75_84,C11_P_FldStu_ID_85o,C11_P_FldStu_ID_Tot,C11_P_FldStu_NS_15_19,C11_P_FldStu_NS_20_24,C11_P_FldStu_NS_25_34,C11_P_FldStu_NS_35_44,C11_P_FldStu_NS_45_54,C11_P_FldStu_NS_55_64,C11_P_FldStu_NS_65_74,C11_P_FldStu_NS_75_84,C11_P_FldStu_NS_85o,C11_P_FldStu_NS_T,C11_P_Tot_15_19,C11_P_Tot_20_24,C11_P_Tot_25_34,C11_P_Tot_35_44,C11_P_Tot_45_54,C11_P_Tot_55_64,C11_P_Tot_65_74,C11_P_Tot_75_84,C11_P_Tot_85o,C11_P_T_T
111,7,264,750,792,672,611,311,111,35,3553,72,296,914,680,423,232,60,9,3,2689,153,1719,4945,5482,6319,5574,3648,2016,621,30477,98,765,1914,1946,1894,1451,960,554,176,9758,35,150,586,594,428,252,151,62,9,2267,83,947,3319,3655,3896,2797,1336,704,200,16937,18,378,2133,2382,2771,3069,1475,664,174,13064,408,2108,5638,5657,4980,3677,1743,740,235,25186,185,1142,3150,3215,2871,2158,951,359,86,14117,88,612,1346,779,593,407,230,88,32,4175,243,961,1903,1604,1115,757,432,216,50,7281,16,33,19,16,19,18,12,18,6,157,15,99,214,286,311,223,118,61,27,1354,1875,1424,2354,2647,3060,2812,3164,3652,2183,23171,3296,10898,29185,29735,29352,24038,14591,9254,3837,154186
112,4,52,245,398,383,438,212,83,27,1842,49,127,258,326,325,227,57,9,0,1378,79,510,1436,2016,2961,2921,2121,1252,397,13693,62,364,1006,1494,1708,1415,828,438,112,7427,58,183,626,808,713,504,216,98,21,3227,52,325,1409,2210,2950,2410,1123,559,179,11217,5,173,1015,1674,2184,2665,1194,482,127,9519,192,836,2413,3071,3202,2607,1345,645,207,14518,128,498,1613,2284,2470,2035,766,251,38,10083,51,265,817,975,822,628,234,95,31,3918,184,569,1355,1340,1103,721,382,199,45,5898,10,13,13,22,19,21,14,5,7,124,10,43,133,205,235,209,91,66,34,1026,1383,802,1488,1968,2335,2367,2462,2862,1536,17203,2267,4760,13827,18791,21410,19168,11045,7044,2761,101073
113,6,85,242,250,202,157,73,29,3,1047,26,73,244,156,122,81,21,0,0,723,141,751,1748,1825,2027,1503,792,322,88,9197,72,355,623,580,737,568,256,151,31,3373,67,234,593,758,669,507,267,105,30,3230,54,334,1023,1167,1232,964,481,241,100,5596,7,180,849,1111,1081,1040,434,195,57,4954,147,765,2021,2097,1954,1340,510,186,70,9090,102,408,1110,1103,940,645,220,93,17,4638,26,150,316,218,173,117,56,29,3,1088,138,459,806,642,502,315,152,55,16,3085,14,10,6,14,12,9,4,0,0,69,6,37,123,131,130,88,34,21,0,570,1109,849,1496,1552,1625,1495,1544,1437,686,11793,1915,4690,11200,11604,11406,8829,4844,2864,1101,58453
114,3,36,128,185,245,253,182,79,26,1137,14,46,123,133,137,105,53,13,0,624,83,433,1121,1644,2242,2070,1913,1042,283,10831,41,229,611,792,944,818,598,299,73,4405,34,108,298,413,369,257,154,71,12,1716,32,193,649,1060,1453,1256,742,419,92,5896,4,111,466,796,1134,1432,776,345,55,5119,90,480,1149,1719,1890,1776,1348,494,148,9094,60,326,803,1181,1347,1141,649,236,57,5800,17,107,245,377,355,280,225,86,22,1714,112,352,662,732,592,411,290,110,28,3289,9,9,14,7,15,8,12,7,3,84,9,23,71,122,149,126,74,43,14,631,951,576,987,1294,1485,1421,1761,1903,1035,11413,1459,3029,7327,10455,12357,11354,8777,5147,1848,61753
115,0,208,456,862,956,698,317,94,21,3612,31,256,1050,1371,988,381,71,4,0,4152,67,600,1777,3537,4228,3240,1889,710,223,16271,63,490,939,1479,1261,835,513,171,41,5792,29,155,391,431,365,229,97,42,14,1753,35,439,1180,1979,2147,1665,819,315,126,8705,3,303,1151,1820,2054,2022,904,304,101,8662,201,1620,4379,6627,6117,4399,1765,539,181,25828,121,888,1741,2218,2015,1477,536,190,56,9242,63,591,850,760,531,301,157,55,21,3329,122,487,745,1038,723,485,236,85,23,3944,6,5,11,12,17,17,6,6,7,87,8,70,179,250,269,192,94,35,12,1109,1051,564,888,1387,1424,1319,1157,929,807,9526,1800,6676,15737,23771,23095,17260,8561,3479,1633,102012
116,4,249,875,904,721,436,132,26,8,3355,84,469,2855,1965,640,218,32,0,0,6263,104,932,3670,4954,4971,3402,1537,622,120,20312,80,407,1280,1294,926,717,371,173,26,5274,34,121,405,391,309,141,59,11,4,1475,70,669,2218,2305,1936,1184,357,137,43,8919,11,342,1804,1785,1375,1178,458,184,49,7186,353,2358,8155,7017,4920,2907,837,240,66,26853,207,1088,3060,2641,1918,1137,376,98,19,10544,62,531,1054,614,301,220,91,26,5,2904,202,834,1816,1203,754,440,183,66,17,5515,28,22,33,37,43,30,18,6,7,224,18,103,464,472,379,195,90,29,0,1750,2183,1635,3200,3196,2995,2631,2072,1552,624,20088,3440,9760,30889,28778,22188,14836,6613,3170,988,120662
117,11,638,2206,1422,791,553,228,74,8,5931,22,513,3937,1899,721,256,45,7,0,7400,41,887,4021,2802,2307,1671,984,490,110,13313,35,390,1901,1489,936,615,313,144,27,5850,10,99,463,398,249,145,50,25,3,1442,24,631,3390,2389,1684,1188,567,223,85,10181,9,256,1755,1691,1475,1492,610,219,51,7558,178,3840,16390,9010,4590,2397,888,273,74,37640,76,1806,8675,5729,3610,2662,974,270,50,23852,97,1923,6604,3355,1697,729,235,88,19,14747,95,969,2506,1563,838,431,184,50,20,6656,59,79,61,29,25,19,12,12,0,296,14,239,863,673,442,253,123,40,19,2666,1632,4486,10099,6192,4929,3950,2707,1860,903,36758,2303,16756,62871,38641,24294,16361,7920,3775,1369,174290
118,15,434,1495,1144,799,610,350,128,56,5031,10,245,1600,1163,678,256,47,4,0,4003,33,826,3117,2181,2111,1809,1301,765,335,12478,19,457,1819,1428,1043,737,436,189,71,6199,5,82,423,315,203,101,62,40,9,1240,16,503,3056,2627,2275,1795,1082,633,267,12254,11,214,1576,1485,1597,1789,814,424,167,8077,120,2343,11240,8915,5280,3137,1476,655,312,33478,62,1246,6148,5233,3663,2833,1328,538,165,21216,63,1037,4186,2694,1460,655,279,139,63,10576,45,475,1346,1148,678,480,263,132,59,4626,42,56,25,14,16,26,16,12,8,215,9,161,521,596,411,251,146,65,29,2189,1421,2474,6044,4264,3254,2781,2420,1995,1278,25931,1871,10553,42596,33207,23468,17260,10020,5719,2819,147513
119,18,458,1533,1533,1440,716,343,129,38,6208,68,755,5166,2959,1363,377,61,10,3,10762,141,1344,5362,6730,7276,5094,3338,2118,725,32128,109,808,2348,2481,1899,1277,859,533,180,10494,21,127,425,373,374,202,93,44,15,1674,95,1127,3777,3279,2908,1841,935,489,154,14605,38,733,2739,2875,2815,2387,1099,524,145,13355,500,5236,17444,12942,8708,4921,1868,947,403,52969,235,1924,5901,4819,3824,2354,758,318,78,20211,102,926,2317,1568,955,493,238,112,42,6753,263,1487,3556,2467,1518,926,468,234,67,10986,50,88,61,63,92,76,35,28,12,505,17,207,695,693,552,303,138,100,35,2740,3448,3174,6768,6150,6040,5166,4369,4328,2569,42012,5105,18394,58092,48932,39764,26133,14602,9914,4466,225402
120,6,332,1411,1272,1048,674,289,94,22,5148,27,386,3231,1874,910,288,51,9,0,6776,38,530,2906,2979,3083,2171,1329,761,240,14037,16,326,1264,1506,1164,767,460,220,42,5765,0,78,342,303,241,161,47,19,8,1199,32,635,2860,2689,2405,1769,827,400,130,11747,9,286,1631,1785,1997,2160,875,358,122,9223,143,2960,11817,9359,5928,3294,1100,410,201,35212,68,1109,4941,4927,3535,2683,912,304,81,18560,68,977,3063,2332,1411,649,198,95,35,8828,85,765,1906,1276,758,432,186,91,36,5535,13,60,25,23,35,17,7,11,4,195,15,136,484,500,422,250,107,54,16,1984,1269,1744,4078,3172,2731,2218,1991,2053,1414,20670,1789,10324,39959,33997,25668,17533,8379,4879,2351,144879
121,6,452,1690,2033,2028,1528,1073,428,161,9399,28,336,3607,3295,2049,752,144,21,5,10237,34,567,3369,4279,4572,3457,2641,1560,630,21109,23,380,1324,1623,1535,1191,731,377,108,7292,12,140,549,552,464,304,194,106,33,2354,28,732,3423,4086,4366,3389,2277,1415,520,20236,12,305,1955,2599,3151,3432,2049,978,321,14802,136,3061,13940,15833,12356,8220,4149,1840,838,60373,82,1471,6276,7349,6455,4990,2552,1122,363,30660,99,1229,3501,2582,1825,1098,491,311,104,11240,121,578,1477,1386,915,553,273,129,64,5496,28,16,20,27,23,37,26,14,4,195,11,168,603,740,617,466,234,116,72,3027,1673,1390,3578,3183,2822,2407,2021,2048,1838,20960,2293,10825,45312,49567,43178,31824,18855,10465,5061,217380
122,3,150,639,1095,932,643,368,129,52,4011,23,184,1017,1219,919,355,78,8,3,3806,39,455,2094,3134,3377,2506,2002,1155,411,15173,34,386,1591,1960,1525,1054,646,355,118,7669,14,116,500,565,404,176,119,65,19,1978,28,321,1746,2240,2261,1596,1014,590,186,9982,5,184,1467,1911,1984,2010,1076,477,139,9253,124,1446,6112,8882,6498,4318,2471,1052,428,31331,83,826,2794,3962,2793,1983,991,385,116,13933,46,687,1970,1757,1082,610,303,152,73,6680,99,488,1308,1339,905,492,372,143,48,5194,9,4,12,24,13,12,11,12,8,105,14,75,238,409,291,213,109,60,32,1441,980,755,1924,1990,1844,1570,1512,1672,1708,13955,1501,6077,23412,30487,24828,17538,11072,6255,3341,124511
123,8,172,390,484,388,308,95,31,10,1886,60,247,1009,661,371,159,28,7,0,2542,138,996,2820,3817,4180,3416,1602,550,144,17663,100,578,1338,1309,987,800,379,138,33,5662,45,159,420,338,299,174,75,23,5,1538,74,465,1464,1668,1568,1097,424,148,45,6953,12,325,1524,1627,1472,1374,469,147,35,6985,287,1541,4372,4220,3627,2460,747,215,52,17521,202,1024,2488,2184,1717,1025,291,78,19,9028,63,453,624,374,285,207,88,22,9,2125,199,640,1279,1087,644,501,176,62,7,4595,21,10,15,29,29,14,15,3,3,139,28,73,211,276,235,172,61,28,9,1093,1886,1162,2041,2359,2401,2192,1627,1263,681,15612,3123,7845,19995,20433,18203,13899,6077,2715,1052,93342
124,6,169,476,601,580,462,219,68,14,2595,78,293,921,668,456,260,61,6,0,2743,157,1286,3558,4317,4818,3942,2042,780,233,21133,107,679,1656,1623,1335,1062,560,235,73,7330,56,282,608,578,446,285,133,47,16,2451,70,577,1945,2141,2364,1797,808,364,135,10201,10,388,1843,2175,2403,2417,894,337,74,10541,374,1861,4893,4953,4616,3413,1314,431,164,22019,201,1255,2953,2777,2553,1995,793,259,47,12833,68,535,1066,900,668,478,203,107,31,4056,277,944,1719,1294,899,612,252,92,35,6124,22,27,19,31,21,31,11,4,3,169,18,89,254,338,284,243,94,55,13,1388,1852,1548,2527,2729,2940,2697,2150,1762,986,19191,3296,9933,24438,25125,24383,19694,9534,4547,1824,122774
125,21,476,1785,1521,1184,713,317,113,23,6153,61,715,5697,2830,1093,318,50,6,3,10773,111,1095,5175,5255,5405,3875,2403,1267,355,24941,76,578,1837,1686,1255,882,556,278,89,7237,19,100,413,350,313,162,74,55,3,1489,48,1041,3799,2855,2268,1617,732,336,98,12794,29,468,2200,2079,1962,1716,931,399,92,9876,327,4049,15144,9563,6077,3729,1549,641,179,41258,185,1445,4639,3596,2800,1823,672,225,60,15445,70,707,1711,1074,598,389,156,79,21,4805,163,1380,2745,1530,881,536,257,104,42,7638,41,58,71,58,68,48,38,5,4,391,12,174,720,559,391,245,96,55,10,2262,2637,3280,6978,5229,4658,3460,2779,2734,1601,33356,3800,15566,52914,38185,28953,19513,10610,6297,2580,178418
