region_id,C01_M_Post_Deg_15_19_yrs,C01_M_Post_Deg_20_24_yrs,C01_M_Post_Deg_25_34_yrs,C01_M_Post_Deg_35_44_yrs,C01_M_Post_Deg_45_54_yrs,C01_M_Post_Deg_55_64_yrs,C01_M_Post_Deg_65_74_yrs,C01_M_Post_Deg_75_84_yrs,C01_M_Post_Deg_85o,C01_M_Post_Deg_Tot,C01_M_GrDip_GrCe_15_19,C01_M_GrDip_GrCe_20_24,C01_M_GrDip_GrCe_25_34,C01_M_GrDip_GrCe_35_44,C01_M_GrDip_GrCe_45_54,C01_M_GrDip_GrCe_55_64,C01_M_GrDip_GrCe_65_74,C01_M_GrDip_GrCe_75_84,C01_M_GrDip_GrCe_85ov,C01_M_GrDip_GrCe_Tot,C01_M_BD_15_19,C01_M_BD_20_24,C01_M_BD_25_34,C01_M_BD_35_44,C01_M_BD_45_54,C01_M_BD_55_64,C01_M_BD_65_74,C01_M_BD_75_84,C01_M_BD_85o,C01_M_BD_T,C01_M_AdD_DL_15_19,C01_M_AdD_DL_20_24,C01_M_AdD_DL_25_34,C01_M_AdD_DL_35_44,C01_M_AdD_DL_45_54,C01_M_AdD_DL_55_64,C01_M_AdD_DL_65_74,C01_M_AdD_DL_75_84,C01_M_AdD_DL_85o,C01_M_AdD_DL_Tot,C01_M_CL_CL_nfd_15_19,C01_M_CL_CL_nfd_20_24,C01_M_CL_CL_nfd_25_34,C01_M_CL_CL_nfd_35_44,C01_M_CL_CL_nfd_45_54,C01_M_CL_CL_nfd_55_64,C01_M_CL_CL_nfd_65_74,C01_M_CL_CL_nfd_75_84,C01_M_CL_CL_nfd_85_ov,C01_M_CL_CL_nfd_Tot,C01_M_CL_C_III_IV_15_19,C01_M_CL_C_III_IV_20_24,C01_M_CL_C_III_IV_25_34,C01_M_CL_C_III_IV_35_44,C01_M_CL_C_III_IV_45_54,C01_M_CL_C_III_IV_55_64,C01_M_CL_C_III_IV_65_74,C01_M_CL_C_III_IV_75_84,C01_M_CL_C_III_IV_85_ov,C01_M_CL_C_III_IV_Tot,C01_M_CL_C_I_II_15_19,C01_M_CL_C_I_II_20_24,C01_M_CL_C_I_II_25_34,C01_M_CL_C_I_II_35_44,C01_M_CL_C_I_II_45_54,C01_M_CL_C_I_II_55_64,C01_M_CL_C_I_II_65_74,C01_M_CL_C_I_II_75_84,C01_M_CL_C_I_II_85_ov,C01_M_CL_C_I_II_Tot,C01_M_CL_T_15_19,C01_M_CL_T_20_24,C01_M_CL_T_25_34,C01_M_CL_T_35_44,C01_M_CL_T_45_54,C01_M_CL_T_55_64,C01_M_CL_T_65_74,C01_M_CL_T_75_84,C01_M_CL_T_85_ov,C01_M_CL_T_Tot,C01_M_LE_ID_15_19,C01_M_LE_ID_20_24,C01_M_LE_ID_25_34,C01_M_LE_ID_35_44,C01_M_LE_ID_45_54,C01_M_LE_ID_55_64,C01_M_LE_ID_65_74,C01_M_LE_ID_75_84,C01_M_LE_ID_85o,C01_M_LE_ID_Tot,C01_M_LE_NS_15_19,C01_M_LE_NS_20_24,C01_M_LE_NS_25_34,C01_M_LE_NS_35_44,C01_M_LE_NS_45_54,C01_M_LE_NS_55_64,C01_M_LE_NS_65_74,C01_M_LE_NS_75_84,C01_M_LE_NS_85_ov,C01_M_LE_NS_T,C01_M_Tot_15_19_yrs,C01_M_Tot_20_24_yrs,C01_M_Tot_25_34_yrs,C01_M_Tot_35_44_yrs,C01_M_Tot_45_54_yrs,C01_M_Tot_55_64_yrs,C01_M_Tot_65_74_yrs,C01_M_Tot_75_84_yrs,C01_M_Tot_85o,C01_M_T_T,C06_M_Post_Deg_15_19_yrs,C06_M_Post_Deg_20_24_yrs,C06_M_Post_Deg_25_34_yrs,C06_M_Post_Deg_35_44_yrs,C06_M_Post_Deg_45_54_yrs,C06_M_Post_Deg_55_64_yrs,C06_M_Post_Deg_65_74_yrs,C06_M_Post_Deg_75_84_yrs,C06_M_Post_Deg_85o,C06_M_Post_Deg_Tot,C06_M_GrDip_GrCe_15_19,C06_M_GrDip_GrCe_20_24,C06_M_GrDip_GrCe_25_34,C06_M_GrDip_GrCe_35_44,C06_M_GrDip_GrCe_45_54,C06_M_GrDip_GrCe_55_64,C06_M_GrDip_GrCe_65_74,C06_M_GrDip_GrCe_75_84,C06_M_GrDip_GrCe_85ov,C06_M_GrDip_GrCe_Tot,C06_M_BD_15_19,C06_M_BD_20_24,C06_M_BD_25_34,C06_M_BD_35_44,C06_M_BD_45_54,C06_M_BD_55_64,C06_M_BD_65_74,C06_M_BD_75_84,C06_M_BD_85o,C06_M_BD_Tot,C06_M_AdD_DL_15_19,C06_M_AdD_DL_20_24,C06_M_AdD_DL_25_34,C06_M_AdD_DL_35_44,C06_M_AdD_DL_45_54,C06_M_AdD_DL_55_64,C06_M_AdD_DL_65_74,C06_M_AdD_DL_75_84,C06_M_AdD_DL_85o,C06_M_AdD_DL_Tot,C06_M_CL_CL_nfd_15_19,C06_M_CL_CL_nfd_20_24,C06_M_CL_CL_nfd_25_34,C06_M_CL_CL_nfd_35_44,C06_M_CL_CL_nfd_45_54,C06_M_CL_CL_nfd_55_64,C06_M_CL_CL_nfd_65_74,C06_M_CL_CL_nfd_75_84,C06_M_CL_CL_nfd_85_ov,C06_M_CL_CL_nfd_Tot,C06_M_CL_C_III_IV_15_19,C06_M_CL_C_III_IV_20_24,C06_M_CL_C_III_IV_25_34,C06_M_CL_C_III_IV_35_44,C06_M_CL_C_III_IV_45_54,C06_M_CL_C_III_IV_55_64,C06_M_CL_C_III_IV_65_74,C06_M_CL_C_III_IV_75_84,C06_M_CL_C_III_IV_85_ov,C06_M_CL_C_III_IV_Tot,C06_M_CL_C_I_II_15_19,C06_M_CL_C_I_II_20_24,C06_M_CL_C_I_II_25_34,C06_M_CL_C_I_II_35_44,C06_M_CL_C_I_II_45_54,C06_M_CL_C_I_II_55_64,C06_M_CL_C_I_II_65_74,C06_M_CL_C_I_II_75_84,C06_M_CL_C_I_II_85_ov,C06_M_CL_C_I_II_Tot,C06_M_CL_T_15_19,C06_M_CL_T_20_24,C06_M_CL_T_25_34,C06_M_CL_T_35_44,C06_M_CL_T_45_54,C06_M_CL_T_55_64,C06_M_CL_T_65_74,C06_M_CL_T_75_84,C06_M_CL_T_85_ov,C06_M_CL_T_Tot,C06_M_LE_ID_15_19,C06_M_LE_ID_20_24,C06_M_LE_ID_25_34,C06_M_LE_ID_35_44,C06_M_LE_ID_45_54,C06_M_LE_ID_55_64,C06_M_LE_ID_65_74,C06_M_LE_ID_75_84,C06_M_LE_ID_85o,C06_M_LE_ID_Tot
111,0,11,227,605,666,400,208,64,12,2193,0,5,144,306,346,133,74,19,0,1027,5,668,2434,2088,2040,952,442,219,49,8897,26,390,1281,1380,1398,806,480,290,51,6102,60,113,115,82,58,25,13,3,0,469,272,2008,6466,8041,6910,4740,3331,1784,242,33794,83,212,340,423,504,338,154,77,13,2144,415,2333,6921,8546,7472,5103,3498,1864,255,36407,24,76,175,256,269,191,131,71,16,1209,982,621,1289,1358,1295,1095,1486,1519,460,10105,1452,4104,12471,14539,13486,8680,6319,4046,843,65940,0,18,418,628,807,636,290,125,19,2941,0,5,125,249,407,199,90,28,3,1106,8,891,3010,2447,2442,1495,627,292,51,11263,46,461,1321,1627,1661,1199,578,393,69,7355,38,109,240,248,376,384,208,108,14,1725,355,2215,5741,7343,7043,5597,3553,2228,383,34458,103,268,231,180,153,163,52,19,4,1173,496,2592,6212,7771,7572,6144,3813,2355,401,37356,26,109,248,306,332,291,177,116,40,1645
112,0,4,58,226,341,199,113,39,3,983,0,4,59,189,297,112,46,15,3,725,3,214,958,1232,1453,651,369,180,36,5096,15,113,396,816,944,607,428,220,32,3571,29,61,53,51,44,22,8,0,3,271,182,920,2792,4539,4185,2752,2184,1120,155,18829,59,128,205,220,278,149,100,50,6,1195,270,1109,3050,4810,4507,2923,2292,1170,164,20295,17,44,118,192,196,145,131,95,11,949,727,421,896,962,1078,814,1241,1180,331,7650,1032,1909,5535,8427,8816,5451,4620,2899,580,39269,0,8,101,242,414,366,150,70,9,1360,0,6,87,164,279,192,67,22,3,820,7,206,1178,1492,1708,1143,484,261,50,6529,16,171,479,838,1127,928,546,293,66,4464,24,75,150,177,217,205,105,76,12,1041,240,1046,2908,4193,4939,3698,2543,1455,238,21260,85,197,189,133,114,70,30,12,3,833,349,1318,3247,4503,5270,3973,2678,1543,253,23134,20,60,129,180,270,216,164,104,27,1170
113,0,0,61,210,188,107,52,11,3,632,0,7,82,109,138,49,17,6,3,411,3,228,867,692,633,263,107,47,9,2849,10,118,421,551,491,267,130,52,7,2047,20,48,40,48,27,12,4,3,0,202,238,1164,2773,3246,2447,1376,716,283,42,12285,48,120,182,180,182,88,43,26,3,872,306,1332,2995,3474,2656,1476,763,312,45,13359,8,29,71,113,91,69,46,21,4,452,522,447,928,867,793,620,657,467,121,5422,849,2161,5425,6016,4990,2851,1772,916,192,25172,0,10,123,191,234,167,55,24,0,804,0,9,65,105,130,69,21,5,0,404,7,231,901,771,741,409,157,73,5,3295,8,126,387,542,602,415,180,97,19,2376,22,61,123,142,133,109,44,28,0,662,306,1213,2661,2975,2817,1859,944,407,77,13259,72,153,144,78,69,41,19,3,0,579,400,1427,2928,3195,3019,2009,1007,438,77,14500,15,49,101,105,139,116,43,30,12,610
114,0,0,30,151,181,149,106,32,5,654,0,3,35,104,146,67,42,19,0,416,0,60,426,666,728,434,309,150,23,2796,5,66,329,591,520,402,331,158,20,2422,20,27,37,38,30,14,6,5,0,177,137,674,2095,3061,2421,2098,1682,726,97,12991,28,50,85,141,142,123,93,34,3,699,185,751,2217,3240,2593,2235,1781,765,100,13867,6,18,58,102,91,94,76,53,7,505,461,253,498,600,547,565,784,631,158,4497,657,1151,3593,5454,4806,3946,3429,1808,313,25157,0,3,46,166,238,225,154,57,3,892,0,5,32,85,157,102,57,18,3,459,0,68,425,694,868,729,400,232,28,3444,14,57,278,617,656,568,416,227,48,2881,7,32,77,84,141,159,112,47,15,674,141,746,1980,2728,2879,2434,1987,1018,175,14088,31,84,75,65,76,53,34,15,3,436,179,862,2132,2877,3096,2646,2133,1080,193,15198,12,44,67,117,137,141,108,85,9,720
115,0,10,255,909,1086,423,129,38,13,2863,0,14,112,268,317,101,42,8,0,862,4,709,1891,2603,2623,1149,326,162,32,9499,27,293,936,1207,1302,775,296,132,32,5000,31,79,85,55,51,15,5,5,0,326,166,1019,3126,3721,3392,2554,987,360,67,15392,25,84,183,348,464,292,94,34,5,1529,222,1182,3394,4124,3907,2861,1086,399,72,17247,21,59,130,195,198,156,66,30,9,864,759,389,694,724,778,613,448,353,129,4887,1033,2656,7412,10030,10211,6078,2393,1122,287,41222,0,25,371,1132,1380,794,196,65,13,3976,3,5,103,234,306,181,53,15,4,904,10,799,2306,2857,3177,1912,615,237,61,11974,38,433,1104,1532,1520,1167,405,242,52,6493,20,93,146,232,361,337,123,31,10,1353,200,1020,2715,3925,3442,2885,1382,555,129,16253,59,101,92,82,111,101,25,19,5,595,279,1214,2953,4239,3914,3323,1530,605,144,18201,20,61,155,238,282,230,93,55,12,1146
116,6,5,274,572,432,131,46,11,5,1482,0,13,120,149,156,42,9,0,0,489,4,457,1816,2101,1491,489,162,60,9,6589,26,333,1319,1248,883,372,124,47,12,4364,27,105,129,82,57,16,4,3,0,423,246,1567,5192,4965,3971,2396,1138,387,53,19915,43,144,393,343,304,156,45,15,3,1446,316,1816,5714,5390,4332,2568,1187,405,56,21784,29,110,271,301,249,102,49,20,3,1134,1211,944,1698,1706,1481,1050,944,529,112,9675,1592,3678,11212,11467,9024,4754,2521,1072,197,45517,0,34,539,798,656,288,61,14,3,2393,3,10,146,156,135,63,22,3,3,541,10,653,2728,2512,2068,998,254,109,18,9350,41,593,1542,1629,1199,566,219,59,17,5865,31,101,298,279,224,189,70,26,3,1221,306,1579,4689,4953,4033,2862,1344,565,66,20397,96,151,241,158,102,53,14,0,3,818,433,1831,5228,5390,4359,3104,1428,591,72,22436,34,127,355,375,344,202,104,39,3,1583
117,6,106,1687,1590,1114,464,141,37,14,5159,0,33,529,474,308,93,26,6,0,1469,29,1791,7960,4238,2179,874,367,127,18,17583,80,839,2460,1618,951,438,220,79,10,6695,29,135,138,81,42,22,7,4,3,461,127,895,3252,2844,1884,1350,789,327,75,11543,39,187,455,352,212,101,51,10,5,1412,195,1217,3845,3277,2138,1473,847,341,83,13416,25,98,326,264,169,121,60,28,8,1099,1390,1677,3657,3369,3020,2087,1900,1047,291,18438,1725,5761,20464,14830,9879,5550,3561,1665,424,63859,8,212,2903,2264,1473,805,260,74,24,8023,0,50,557,553,382,154,42,9,0,1747,25,2262,9775,5401,2919,1471,513,211,43,22620,63,1020,2735,2055,1201,692,282,108,23,8179,19,114,332,304,226,156,42,20,3,1216,138,1141,3038,2860,1858,1443,812,392,81,11763,43,154,248,136,83,55,19,8,0,746,200,1409,3618,3300,2167,1654,873,420,84,13725,35,146,465,386,243,181,112,49,19,1636
118,5,99,1586,1747,1391,787,304,129,37,6085,0,31,442,348,296,138,67,25,6,1353,14,1724,7378,4445,2976,1472,710,414,96,19229,43,613,2018,1404,993,605,348,222,46,6292,31,92,132,58,35,9,7,0,0,364,85,911,3135,2795,2074,1776,1106,676,184,12742,24,141,335,292,255,153,77,43,7,1327,140,1144,3602,3145,2364,1938,1190,719,191,14433,30,108,293,230,212,146,91,57,28,1195,1064,1190,2285,2062,1886,1422,1246,1040,329,12524,1296,4909,17604,13381,10118,6508,3956,2606,733,61111,0,114,1978,2196,1519,1160,439,182,40,7628,0,19,389,440,251,160,71,38,3,1371,15,1771,7433,4929,3326,2215,888,518,146,21241,41,570,1842,1566,1039,747,399,258,81,6543,20,87,223,230,159,152,61,42,6,980,95,755,2465,2312,1886,1707,1089,713,182,11204,35,94,118,69,52,51,27,10,3,459,150,936,2806,2611,2097,1910,1177,765,191,12643,24,113,349,308,256,202,142,95,42,1531
119,6,65,1017,1569,947,346,138,55,15,4158,4,25,265,389,317,145,53,19,0,1217,24,1480,5437,5031,2943,1311,637,256,50,17169,69,1002,3056,2651,1826,902,555,307,55,10423,63,180,198,146,53,26,9,14,0,689,408,2371,7719,7405,6138,5051,3519,2132,384,35127,84,239,628,684,544,354,192,107,14,2846,555,2790,8545,8235,6735,5431,3720,2253,398,38662,44,174,404,475,401,254,165,130,31,2078,1892,1439,3027,3295,2882,2206,2256,1995,645,19637,2594,6975,21751,21645,16051,10595,7524,5015,1194,93344,5,177,2547,1937,1283,609,220,75,20,6873,0,23,326,359,344,194,78,27,5,1356,28,2020,6802,5498,3898,1998,828,368,69,21509,110,1361,3094,3102,2310,1246,592,348,108,12271,35,170,434,595,471,402,192,120,18,2437,431,2164,6236,7122,6073,5129,3318,2362,545,33380,101,232,312,268,212,129,43,32,4,1333,567,2566,6982,7985,6756,5660,3553,2514,567,37150,57,221,535,631,542,365,214,172,44,2781
120,3,54,1195,1628,1224,550,181,50,11,4896,3,28,352,430,366,128,46,10,3,1366,8,1224,5880,4298,2813,1071,443,202,60,15999,34,557,1976,1548,1133,524,256,129,31,6188,36,92,113,53,26,18,5,7,5,355,109,831,3058,3169,2454,1906,1173,621,128,13449,22,146,356,383,307,167,69,34,5,1489,167,1069,3527,3605,2787,2091,1247,662,138,15293,17,79,268,239,237,123,65,38,12,1078,919,719,1566,1484,1401,1008,1083,870,320,9370,1151,3730,14764,13232,9961,5495,3321,1961,575,54190,0,228,2286,2135,1550,903,275,93,16,7486,0,21,384,456,388,197,52,16,3,1517,24,1632,6540,4903,3349,1923,629,267,79,19346,54,720,1961,1864,1294,792,321,176,51,7233,25,62,226,302,243,204,70,57,11,1200,104,733,2378,2848,2323,1947,1169,702,180,12384,30,95,159,121,83,62,27,13,0,590,159,890,2763,3271,2649,2213,1266,772,191,14174,18,92,344,371,239,220,130,63,21,1498
121,3,88,1688,3307,3151,1906,703,294,62,11202,3,35,549,645,651,336,121,54,16,2410,25,2272,9163,8131,6849,3818,1878,1029,252,33417,50,701,2389,2135,2059,1588,1050,576,146,10694,42,161,150,98,64,39,12,10,3,579,138,962,3099,3184,2753,2326,1494,887,209,15052,22,171,439,494,551,415,203,97,13,2405,202,1294,3688,3776,3368,2780,1709,994,225,18036,27,98,270,353,357,271,191,129,41,1737,1188,797,1590,1547,1492,1232,1053,1000,410,10309,1498,5285,19337,19894,17927,11931,6705,4076,1152,87805,5,92,2289,3884,3610,2682,1053,408,102,14125,3,28,518,647,644,403,188,81,10,2522,20,2310,9307,8552,7539,5266,2383,1375,318,37070,58,901,2293,2510,2150,1938,1210,792,198,12050,37,119,316,343,410,383,230,104,40,1982,125,926,2643,2945,2403,2285,1439,1001,270,14037,33,112,144,115,117,127,66,26,4,744,195,1157,3103,3403,2930,2795,1735,1131,314,16763,21,103,393,486,449,399,269,211,68,2399
122,0,22,496,1019,822,525,202,94,14,3194,0,17,195,311,305,139,68,24,3,1062,4,643,3337,3477,2693,1406,715,385,76,12736,32,441,1738,1526,1276,979,596,346,70,7004,34,120,128,69,57,21,9,3,0,441,126,1143,4140,4250,3224,2787,1569,884,175,18298,31,116,327,440,475,358,163,85,12,2007,191,1379,4595,4759,3756,3166,1741,972,187,20746,14,76,232,298,208,179,128,89,35,1259,781,556,1193,1254,1079,918,868,927,403,7979,1022,3134,11786,12644,10139,7312,4318,2837,788,53980,6,20,588,1341,1040,743,319,134,17,4208,0,16,198,307,298,203,78,35,7,1142,0,693,3528,4020,3170,1959,894,514,115,14893,42,517,1578,1883,1489,1205,770,427,126,8037,13,76,243,264,338,322,191,74,22,1543,132,962,3477,3982,3185,2649,1765,998,232,17382,31,88,124,120,96,103,56,25,0,643,176,1126,3844,4366,3619,3074,2012,1097,254,19568,21,76,261,331,330,243,172,124,32,1590
123,0,13,128,307,348,108,39,14,0,957,0,13,89,134,179,65,15,3,0,498,4,347,1171,1062,1040,395,145,38,8,4210,15,237,876,1001,863,360,143,51,5,3551,26,62,94,73,37,12,5,0,0,309,254,1549,4779,5150,4629,2326,850,359,27,19923,45,122,278,358,368,153,50,16,3,1393,325,1733,5151,5581,5034,2491,905,375,30,21625,19,56,170,201,198,111,35,18,6,814,971,596,1091,1233,1132,804,636,460,116,7039,1334,2995,8676,9519,8794,4334,1918,959,165,38694,0,11,202,398,451,215,66,18,5,1366,0,7,80,121,172,97,16,3,0,496,3,436,1304,1285,1204,657,199,74,21,5183,40,365,1020,1137,1047,636,203,73,17,4538,25,89,188,233,278,213,64,24,8,1122,309,1714,4438,4993,4802,3142,1290,488,64,21240,95,184,170,109,101,76,11,5,3,754,429,1987,4796,5335,5181,3431,1365,517,75,23116,21,83,195,268,268,191,78,27,11,1142
124,3,8,186,513,643,268,116,40,7,1784,0,8,123,282,395,112,43,10,8,981,9,506,1708,1889,1761,662,288,147,29,6999,26,337,1222,1392,1244,659,308,130,37,5355,54,135,144,96,56,20,9,3,0,517,332,2066,6290,6706,5635,3129,1399,590,88,26235,71,158,360,485,475,238,102,33,8,1930,457,2359,6794,7287,6166,3387,1510,626,96,28682,33,99,214,257,275,162,81,37,9,1167,1139,889,1501,1463,1338,939,858,724,175,9026,1667,4206,11748,13083,11822,6189,3204,1714,361,53994,3,15,231,526,729,478,167,70,10,2229,0,6,136,202,367,199,57,18,0,985,12,559,1891,1901,2009,1178,392,196,34,8172,33,449,1272,1536,1465,989,403,174,23,6344,37,150,272,286,377,291,118,54,5,1590,421,2317,5650,6118,5578,3965,1724,798,138,26709,113,227,226,147,135,102,35,9,3,997,571,2694,6148,6551,6090,4358,1877,861,146,29296,23,105,285,322,301,261,125,53,18,1493
125,3,67,858,1392,869,372,115,33,7,3716,0,43,243,315,263,97,54,10,3,1028,15,1183,4385,3740,2441,1106,443,168,38,13519,41,702,2209,1963,1292,740,403,156,26,7532,44,144,174,102,56,31,15,4,3,573,237,1749,5218,5220,4390,3544,2162,1055,156,23731,47,209,501,508,456,279,135,32,6,2173,328,2102,5893,5830,4902,3854,2312,1091,165,26477,19,88,293,285,243,145,101,42,9,1225,1443,1486,3224,2982,2218,1568,1536,1211,396,16064,1849,5671,17105,16507,12228,7882,4964,2711,644,69561,11,263,2327,1747,1248,585,191,52,6,6430,0,31,321,267,268,147,58,17,4,1113,23,1922,5842,4356,3045,1629,646,239,52,17754,91,955,2406,2261,1674,1018,474,236,36,9151,32,148,318,356,354,295,137,59,6,1705,349,1553,4493,4681,4149,3548,2170,1253,251,22447,78,178,261,189,153,98,67,25,0,1049,459,1879,5072,5226,4656,3941,2374,1337,257,25201,40,193,517,450,382,273,191,96,16,2158
126,3,34,642,1390,1117,513,214,76,11,4000,0,16,173,322,263,110,42,10,3,939,7,818,2974,2959,2284,1044,527,259,54,10926,37,400,1094,1016,862,565,395,261,48,4678,27,79,71,61,23,11,8,3,3,286,74,607,1883,2047,1743,1424,1090,604,114,9586,11,99,215,268,280,167,93,47,8,1188,112,785,2169,2376,2046,1602,1191,654,125,11060,13,55,118,128,124,96,79,39,11,663,532,350,553,658,592,427,441,455,181,4189,704,2458,7723,8849,7288,4357,2889,1754,433,36455,0,65,975,1487,1357,858,312,124,11,5189,0,11,181,261,266,154,41,26,3,943,12,1197,3224,2996,2645,1577,690,364,79,12784,38,590,941,1123,932,717,373,305,68,5087,13,56,134,184,209,193,103,54,7,953,77,478,1362,1757,1595,1345,989,702,152,8457,17,59,69,70,65,62,21,23,3,389,107,593,1565,2011,1869,1600,1113,779,162,9799,17,53,147,210,194,144,78,62,28,933
127,3,8,204,409,307,96,21,5,0,1053,0,3,77,139,108,41,9,3,0,380,13,701,2359,1973,1387,469,150,43,15,7110,48,570,1793,1491,960,415,142,50,8,5477,46,143,145,103,63,30,11,7,3,551,364,1829,5621,5762,4495,2965,1434,453,66,22989,78,166,418,437,338,163,62,16,3,1681,488,2138,6184,6302,4896,3158,1507,476,72,25221,27,107,280,316,234,139,61,21,4,1189,1504,1091,2136,2337,1934,1443,1217,680,150,12492,2083,4618,13033,12967,9826,5761,3107,1278,249,52922,3,17,301,419,406,189,43,8,5,1391,0,13,97,114,137,60,13,4,0,438,13,862,2725,2165,1669,848,229,70,13,8594,66,848,1848,1884,1275,617,229,70,11,6848,34,142,338,371,281,200,70,23,5,1464,400,1884,4675,5522,4612,3428,1664,651,97,22933,98,229,248,171,132,65,21,8,0,972,532,2255,5261,6064,5025,3693,1755,682,102,25369,37,167,321,432,353,230,112,44,11,1707
128,0,14,294,612,635,316,120,38,4,2033,0,16,123,243,307,106,43,8,0,846,8,593,2150,2182,1946,748,335,146,27,8135,26,415,1368,1404,1208,712,375,183,26,5717,38,93,94,81,42,22,5,5,0,380,196,1666,5038,5208,4374,3278,2005,998,175,22938,32,97,246,396,507,284,142,61,6,1771,266,1856,5378,5685,4923,3584,2152,1064,181,25089,28,71,187,237,240,148,95,38,10,1054,652,378,776,769,749,560,568,572,165,5189,980,3343,10276,11132,10008,6174,3688,2049,413,48063,0,20,312,698,724,464,175,68,8,2469,0,6,141,197,313,145,42,18,5,867,4,669,2145,2136,2229,1312,433,262,32,9222,30,496,1382,1608,1345,993,443,277,63,6637,24,88,188,252,359,359,127,81,13,1491,211,1391,4235,4674,4287,3392,2087,1288,243,21808,61,105,124,114,121,136,36,17,0,714,296,1584,4547,5040,4767,3887,2250,1386,256,24013,15,68,176,209,264,237,126,72,16,1183
197,0,0,4,3,0,0,0,0,0,7,0,0,7,3,0,0,0,0,0,10,0,7,26,10,3,3,0,0,0,49,0,3,40,47,12,13,0,0,0,115,0,3,0,0,0,0,0,0,0,3,4,80,89,34,21,15,6,3,3,255,3,6,5,10,0,6,0,0,0,30,7,89,94,44,21,21,6,3,3,288,0,3,4,0,0,0,0,0,0,7,11,27,36,30,30,28,25,19,31,237,18,129,211,137,66,65,31,22,34,713,0,0,3,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,3,0,3,3,3,3,0,0,0,0,12,0,0,8,8,15,3,0,0,0,34,0,0,0,3,3,0,0,0,0,6,0,3,12,15,11,17,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,3,12,18,14,17,0,0,0,64,0,0,3,5,0,0,0,0,0,8
