region_id,C11_F_CL_C_III_IV_15_19,C11_F_CL_C_III_IV_20_24,C11_F_CL_C_III_IV_25_34,C11_F_CL_C_III_IV_35_44,C11_F_CL_C_III_IV_45_54,C11_F_CL_C_III_IV_55_64,C11_F_CL_C_III_IV_65_74,C11_F_CL_C_III_IV_75_84,C11_F_CL_C_III_IV_85_ov,C11_F_CL_C_III_IV_Tot,C11_F_CL_C_I_II_15_19,C11_F_CL_C_I_II_20_24,C11_F_CL_C_I_II_25_34,C11_F_CL_C_I_II_35_44,C11_F_CL_C_I_II_45_54,C11_F_CL_C_I_II_55_64,C11_F_CL_C_I_II_65_74,C11_F_CL_C_I_II_75_84,C11_F_CL_C_I_II_85_ov,C11_F_CL_C_I_II_Tot,C11_F_CL_T_15_19,C11_F_CL_T_20_24,C11_F_CL_T_25_34,C11_F_CL_T_35_44,C11_F_CL_T_45_54,C11_F_CL_T_55_64,C11_F_CL_T_65_74,C11_F_CL_T_75_84,C11_F_CL_T_85_ov,C11_F_CL_T_Tot,C11_F_LE_ID_15_19,C11_F_LE_ID_20_24,C11_F_LE_ID_25_34,C11_F_LE_ID_35_44,C11_F_LE_ID_45_54,C11_F_LE_ID_55_64,C11_F_LE_ID_65_74,C11_F_LE_ID_75_84,C11_F_LE_ID_85o,C11_F_LE_ID_Tot,C11_F_LE_NS_15_19,C11_F_LE_NS_20_24,C11_F_LE_NS_25_34,C11_F_LE_NS_35_44,C11_F_LE_NS_45_54,C11_F_LE_NS_55_64,C11_F_LE_NS_65_74,C11_F_LE_NS_75_84,C11_F_LE_NS_85_ov,C11_F_LE_NS_T,C11_F_Tot_15_19_yrs,C11_F_Tot_20_24_yrs,C11_F_Tot_25_34_yrs,C11_F_Tot_35_44_yrs,C11_F_Tot_45_54_yrs,C11_F_Tot_55_64_yrs,C11_F_Tot_65_74_yrs,C11_F_Tot_75_84_yrs,C11_F_Tot_85o,C11_F_T_T,C01_P_Post_Deg_15_19_yrs,C01_P_Post_Deg_20_24_yrs,C01_P_Post_Deg_25_34_yrs,C01_P_Post_Deg_35_44_yrs,C01_P_Post_Deg_45_54_yrs,C01_P_Post_Deg_55_64_yrs,C01_P_Post_Deg_65_74_yrs,C01_P_Post_Deg_75_84_yrs,C01_P_Post_Deg_85o,C01_P_Post_Deg_Tot,C01_P_GrDip_GrCe_15_19,C01_P_GrDip_GrCe_20_24,C01_P_GrDip_GrCe_25_34,C01_P_GrDip_GrCe_35_44,C01_P_GrDip_GrCe_45_54,C01_P_GrDip_GrCe_55_64,C01_P_GrDip_GrCe_65_74,C01_P_GrDip_GrCe_75_84,C01_P_GrDip_GrCe_85ov,C01_P_GrDip_GrCe_Tot,C01_P_BD_15_19,C01_P_BD_20_24,C01_P_BD_25_34,C01_P_BD_35_44,C01_P_BD_45_54,C01_P_BD_55_64,C01_P_BD_65_74,C01_P_BD_75_84,C01_P_BD_85o,C01_P_BD_Tot,C01_P_AdD_DL_15_19,C01_P_AdD_DL_20_24,C01_P_AdD_DL_25_34,C01_P_AdD_DL_35_44,C01_P_AdD_DL_45_54,C01_P_AdD_DL_55_64,C01_P_AdD_DL_65_74,C01_P_AdD_DL_75_84,C01_P_AdD_DL_85o,C01_P_AdD_DL_Tot,C01_P_CL_CL_nfd_15_19,C01_P_CL_CL_nfd_20_24,C01_P_CL_CL_nfd_25_34,C01_P_CL_CL_nfd_35_44,C01_P_CL_CL_nfd_45_54,C01_P_CL_CL_nfd_55_64,C01_P_CL_CL_nfd_65_74,C01_P_CL_CL_nfd_75_84,C01_P_CL_CL_nfd_85_ov,C01_P_CL_CL_nfd_Tot,C01_P_CL_C_III_IV_15_19,C01_P_CL_C_III_IV_20_24,C01_P_CL_C_III_IV_25_34,C01_P_CL_C_III_IV_35_44,C01_P_CL_C_III_IV_45_54,C01_P_CL_C_III_IV_55_64,C01_P_CL_C_III_IV_65_74,C01_P_CL_C_III_IV_75_84,C01_P_CL_C_III_IV_85_ov,C01_P_CL_C_III_IV_Tot,C01_P_CL_C_I_II_15_19,C01_P_CL_C_I_II_20_24,C01_P_CL_C_I_II_25_34,C01_P_CL_C_I_II_35_44,C01_P_CL_C_I_II_45_54,C01_P_CL_C_I_II_55_64,C01_P_CL_C_I_II_65_74,C01_P_CL_C_I_II_75_84,C01_P_CL_C_I_II_85_ov,C01_P_CL_C_I_II_Tot,C01_P_CL_T_15_19,C01_P_CL_T_20_24,C01_P_CL_T_25_34,C01_P_CL_T_35_44,C01_P_CL_T_45_54,C01_P_CL_T_55_64,C01_P_CL_T_65_74,C01_P_CL_T_75_84,C01_P_CL_T_85_ov,C01_P_CL_T_Tot,C01_P_LE_ID_15_19,C01_P_LE_ID_20_24,C01_P_LE_ID_25_34,C01_P_LE_ID_35_44,C01_P_LE_ID_45_54,C01_P_LE_ID_55_64,C01_P_LE_ID_65_74,C01_P_LE_ID_75_84,C01_P_LE_ID_85o,C01_P_LE_ID_Tot,C01_P_LE_NS_15_19,C01_P_LE_NS_20_24,C01_P_LE_NS_25_34,C01_P_LE_NS_35_44,C01_P_LE_NS_45_54,C01_P_LE_NS_55_64,C01_P_LE_NS_65_74,C01_P_LE_NS_75_84,C01_P_LE_NS_85_ov,C01_P_LE_NS_T,C01_P_Tot_15_19_yrs,C01_P_Tot_20_24_yrs,C01_P_Tot_25_34_yrs,C01_P_Tot_35_44_yrs,C01_P_Tot_45_54_yrs,C01_P_Tot_55_64_yrs,C01_P_Tot_65_74_yrs,C01_P_Tot_75_84_yrs,C01_P_Tot_85o,C01_P_T_T,C06_P_Post_Deg_15_19_yrs,C06_P_Post_Deg_20_24_yrs,C06_P_Post_Deg_25_34_yrs,C06_P_Post_Deg_35_44_yrs,C06_P_Post_Deg_45_54_yrs,C06_P_Post_Deg_55_64_yrs,C06_P_Post_Deg_65_74_yrs,C06_P_Post_Deg_75_84_yrs,C06_P_Post_Deg_85o,C06_P_Post_Deg_Tot,C06_P_GrDip_GrCe_15_19,C06_P_GrDip_GrCe_20_24,C06_P_GrDip_GrCe_25_34,C06_P_GrDip_GrCe_35_44,C06_P_GrDip_GrCe_45_54,C06_P_GrDip_GrCe_55_64,C06_P_GrDip_GrCe_65_74,C06_P_GrDip_GrCe_75_84,C06_P_GrDip_GrCe_85ov,C06_P_GrDip_GrCe_Tot,C06_P_BD_15_19,C06_P_BD_20_24,C06_P_BD_25_34,C06_P_BD_35_44,C06_P_BD_45_54,C06_P_BD_55_64,C06_P_BD_65_74,C06_P_BD_75_84,C06_P_BD_85o,C06_P_BD_Tot
111,450,1962,3623,3231,3018,1616,525,299,88,14812,215,376,536,489,476,307,108,28,12,2547,736,2538,4518,4378,4290,2655,1036,530,157,20838,29,108,160,247,480,497,324,176,84,2105,877,643,1086,1289,1682,1776,2220,2453,1608,13634,1719,5649,14817,14571,13815,10605,6041,4139,2107,73463,0,18,485,1026,1070,586,266,81,15,3547,0,25,497,908,947,325,155,37,7,2901,10,1805,5691,4683,4173,1816,843,393,95,19509,74,930,3129,3496,3264,1849,1035,532,132,14441,143,311,325,280,175,85,42,20,5,1386,530,2948,8465,9822,8157,5304,3735,2005,283,41249,265,730,1461,1584,1514,839,373,180,41,6987,938,3989,10251,11686,9846,6228,4150,2205,329,49622,65,223,463,806,727,441,306,171,43,3245,1882,1294,2662,3191,3059,2789,3891,4286,1626,24680,2969,8284,23178,25796,23086,14034,10646,7705,2247,117945,0,41,857,1237,1446,989,378,150,28,5126,0,34,435,723,1062,507,191,66,7,3025,18,2289,7495,5561,5305,3035,1255,541,119,25618
112,253,931,2037,2256,2588,1403,431,228,72,10199,146,233,395,314,381,246,78,27,10,1830,441,1273,2718,2994,3501,2135,743,361,122,14288,13,50,119,224,468,462,282,181,57,1856,641,340,701,957,1276,1487,1663,1889,1093,10047,1148,2429,7429,10020,10967,8946,4747,3175,1487,50348,0,7,139,422,588,301,141,50,7,1655,0,16,237,595,729,253,108,29,3,1970,7,553,2442,3018,3089,1335,661,316,70,11491,40,312,1281,2367,2487,1368,851,409,79,9194,76,141,157,174,147,57,26,13,6,797,323,1398,3954,5897,5199,3200,2501,1259,187,23918,168,399,705,964,862,444,260,114,14,3930,567,1938,4816,7035,6208,3701,2787,1386,207,28645,38,96,361,731,629,383,347,211,46,2842,1398,786,1783,2297,2336,2043,3081,3097,1027,17848,2050,3708,11059,16465,16066,9384,7976,5498,1439,73645,0,17,236,536,816,576,212,87,12,2492,3,16,249,506,775,483,154,43,6,2235,10,598,3164,3698,4039,2395,969,481,98,15452
113,245,919,1694,1480,1339,699,175,71,24,6646,129,198,302,256,264,122,39,13,3,1326,410,1217,2179,2018,1923,1078,327,124,40,9316,7,40,68,141,251,234,125,79,36,981,502,333,514,618,784,885,934,904,516,5990,947,2286,5630,5705,5346,3977,2156,1416,687,28150,0,4,132,310,293,154,65,14,3,975,0,23,256,324,336,130,31,11,6,1117,8,631,2137,1656,1422,615,262,107,25,6863,27,292,1038,1329,1134,635,327,151,25,4958,68,126,106,145,82,44,16,8,5,600,389,1627,3762,4105,2985,1581,818,327,51,15645,126,334,657,717,569,234,125,50,10,2822,583,2087,4525,4967,3636,1859,959,385,66,19067,40,83,271,470,376,200,114,66,13,1633,976,733,1527,1721,1620,1289,1555,1310,485,11216,1634,3853,9886,10777,8817,4882,3313,2044,623,45829,3,18,233,354,370,253,71,28,0,1330,0,24,229,296,364,178,54,14,0,1159,7,643,2530,1898,1764,956,396,173,32,8399
114,147,638,1228,1322,1334,801,328,172,49,6019,89,119,178,260,231,153,78,17,7,1132,264,845,1548,1827,1929,1308,659,293,70,8743,11,33,86,105,273,270,237,125,32,1172,443,217,376,586,803,898,1194,1235,777,6529,733,1489,3693,5274,6044,5339,3735,2278,1007,29592,3,3,82,262,315,234,132,36,9,1076,0,8,123,329,379,159,96,26,4,1124,3,199,1129,1577,1494,885,555,231,43,6116,17,196,910,1488,1311,963,656,286,51,5878,52,65,104,139,102,46,31,10,3,552,241,985,2780,3812,2997,2435,1929,817,119,16115,71,177,426,657,534,416,246,92,13,2632,364,1227,3310,4608,3633,2897,2206,919,135,19299,27,70,184,377,325,245,203,112,19,1562,867,468,1072,1374,1297,1459,1975,1666,495,10673,1281,2171,6810,10015,8754,6842,5823,3276,756,45728,0,6,127,322,431,402,216,74,6,1584,0,19,118,252,463,254,142,40,6,1294,3,256,1240,1744,1981,1461,783,384,68,7920
115,223,752,1149,1574,1365,819,328,119,53,6382,76,89,194,294,273,181,66,15,3,1191,329,937,1554,2361,2199,1501,623,227,82,9813,16,103,180,402,586,589,380,153,62,2471,501,256,363,672,728,734,682,601,642,5179,940,3444,8316,12300,11008,7806,3467,1519,971,49771,3,41,567,1418,1564,565,173,44,13,4388,0,38,348,678,803,246,80,20,3,2216,9,1729,4513,5522,4763,1808,511,261,69,19185,78,725,2316,2959,2978,1603,558,244,88,11549,94,194,211,158,156,55,20,12,0,900,265,1465,4151,4755,4202,2948,1149,439,105,19479,83,280,882,1331,1424,681,227,101,30,5039,442,1939,5244,6244,5782,3684,1396,552,135,25418,46,117,311,578,585,369,126,82,22,2236,1422,766,1496,1800,2028,1476,1113,1104,682,11887,2000,5355,14795,19199,18503,9751,3957,2307,1012,76879,4,74,895,1924,2075,1137,269,78,17,6473,3,36,334,648,805,416,125,29,8,2404,23,2133,5737,6441,6241,3283,950,407,113,25328
116,357,1318,2988,2475,1780,880,242,107,28,10175,162,253,574,530,362,197,47,15,4,2144,574,1746,4002,3651,2672,1458,412,158,45,14718,44,142,444,518,589,510,205,97,39,2588,956,661,1311,1372,1339,1358,1122,918,454,9491,1689,4995,16105,13927,10122,6479,2622,1460,614,58013,6,28,565,892,657,191,62,18,8,2427,0,49,342,350,332,88,23,7,0,1191,12,1430,4589,4499,3099,890,309,114,28,14970,82,832,3147,2642,1806,725,252,92,27,9605,87,287,344,232,136,47,7,8,0,1148,450,2332,6869,6058,4729,2705,1313,456,71,24983,143,550,1403,1189,846,345,110,33,13,4632,680,3169,8616,7479,5711,3097,1430,497,84,30763,63,224,668,747,585,253,115,60,11,2726,2368,1677,3419,3806,3212,2320,2235,1321,370,20728,3211,7409,21346,20415,15402,7564,4426,2109,528,82410,3,86,1169,1384,1002,442,91,24,6,4207,6,40,397,377,337,150,41,6,6,1360,19,1799,6860,5639,4281,1966,466,207,48,21285
117,157,908,1942,1282,812,520,211,92,31,5955,62,132,283,232,167,112,37,8,3,1036,239,1148,2561,1865,1302,877,375,150,45,8562,31,158,459,371,378,302,231,94,37,2061,762,2004,4318,2486,2016,1747,1244,986,639,16202,1153,8761,31029,17461,10564,7274,3467,1742,848,82299,11,216,3094,2744,1921,757,217,59,22,9041,0,94,1241,1092,745,227,65,14,5,3483,51,4333,16156,7536,3810,1538,619,267,59,34369,189,1810,5196,3115,1894,969,466,173,46,13858,75,301,307,171,92,50,14,7,9,1026,246,1539,4632,3676,2347,1611,919,397,100,15467,104,582,1229,863,566,258,114,46,14,3776,425,2422,6168,4710,3005,1919,1047,450,123,20269,47,218,672,581,371,231,116,73,17,2326,2721,3068,6662,6195,5463,4118,3800,2486,865,35378,3444,12161,39189,25973,17209,9759,6330,3522,1137,118724,14,485,5769,4045,2558,1406,412,118,40,14847,3,119,1382,1203,870,397,99,23,6,4102,53,5607,20613,9917,5139,2592,887,383,91,45282
118,81,601,1309,1010,787,569,283,191,107,4938,21,100,182,164,159,95,51,19,11,802,116,794,1761,1524,1338,1004,534,302,172,7545,26,98,366,346,483,498,416,242,134,2609,663,1094,2584,1860,1487,1422,1336,1258,913,12617,881,5655,22296,16892,11719,8557,4802,2868,1627,75297,11,230,3096,3093,2358,1190,433,184,49,10644,0,78,1139,986,879,352,161,57,17,3669,31,4217,16273,8980,5697,2622,1205,702,185,39912,101,1499,4959,3341,2655,1533,826,488,157,15559,69,229,300,151,106,51,30,16,11,963,189,1395,4486,3745,2790,2206,1352,926,260,17349,63,395,1141,956,887,502,280,151,28,4403,321,2019,5927,4852,3783,2759,1662,1093,299,22715,52,199,642,665,527,359,231,167,65,2907,2148,2208,4459,4145,4021,3141,3048,2988,1163,27321,2664,10450,36495,26062,19920,11956,7566,5679,1935,122727,6,257,4167,4017,2778,1911,648,267,49,14100,3,62,1066,1053,819,476,176,85,14,3754,26,4417,16948,10469,6616,4079,1571,898,261,45285
119,450,1658,3546,3103,2575,1359,586,359,131,13767,148,272,674,684,613,312,86,32,11,2832,663,2179,4812,4859,4323,2387,978,572,239,21012,59,306,717,971,1178,893,592,397,175,5288,1567,1375,2979,2937,2803,2581,2302,2572,1739,20855,2531,9560,29616,24422,18631,11554,5931,4472,2399,109116,6,153,1866,2404,1405,506,190,65,18,6613,4,87,724,911,782,304,116,35,4,2967,49,3758,12304,9685,5363,2189,1055,404,98,34905,203,2341,7148,5736,3875,1930,1109,578,107,23027,156,509,581,392,226,110,45,38,8,2065,706,3543,10493,9468,7504,5807,4064,2479,487,44551,219,907,2382,2421,1701,865,478,254,58,9285,1081,4959,13456,12281,9431,6782,4587,2771,553,55901,102,352,1041,1308,980,584,426,312,72,5177,3798,2928,6551,7468,6121,4852,5556,5892,2222,45388,5243,14578,43090,39793,27957,17147,13039,10057,3074,173978,9,397,4851,3308,2038,913,321,93,25,11955,3,89,820,903,830,469,160,56,12,3342,61,5036,15456,11359,7428,3486,1434,603,135,44998
120,127,652,1483,1364,1116,692,256,162,54,5906,43,112,253,257,221,111,48,18,10,1073,197,847,2021,2117,1840,1183,459,250,113,9027,19,120,352,426,585,516,291,198,93,2600,566,730,1753,1443,1256,1166,1023,1196,1037,10170,870,5395,20716,17800,13039,8679,3764,2367,1461,74091,6,119,2427,3046,2324,883,275,79,18,9177,3,70,1063,1226,1020,374,105,33,13,3907,16,3127,13195,8770,5406,1929,785,366,119,33713,83,1219,4610,3648,2653,1239,638,321,91,14502,79,232,291,182,91,54,18,26,11,984,203,1359,4422,4338,3163,2263,1394,764,168,18074,70,417,1250,1323,921,424,189,101,32,4727,352,2008,5963,5843,4175,2741,1601,891,211,23785,33,160,579,674,581,273,175,104,36,2615,1797,1439,3193,3373,3041,2220,2510,2506,1174,21253,2290,8142,31030,26580,19200,9659,6089,4300,1662,108952,0,440,4485,4138,2967,1633,429,145,23,14260,0,62,1018,1220,1116,546,145,52,10,4169,42,3779,15088,10678,6797,3537,1127,471,146,41665
121,161,714,1435,1506,1351,945,421,227,147,6907,57,108,184,259,292,243,138,71,27,1379,248,924,1864,2332,2345,1973,1079,581,354,11700,16,86,331,509,724,848,725,502,259,4000,766,620,1676,1569,1457,1417,1302,1474,1465,11746,1099,5837,24109,26222,22049,16036,8922,5205,2988,112467,8,170,3345,5501,4928,2712,952,398,85,18099,3,93,1523,1850,1894,890,358,129,46,6786,37,5421,19724,16341,12460,6284,3142,1636,462,65507,124,1626,5660,5646,5600,3836,2243,1196,366,26297,92,347,380,268,226,132,56,55,27,1583,263,1584,4610,4476,3861,2939,1824,1131,323,21011,83,509,1543,1851,2095,1434,712,422,102,8751,438,2440,6533,6595,6182,4505,2592,1608,452,31345,50,209,630,938,1043,693,492,372,151,4578,2368,1545,3279,3551,3675,2992,2962,3606,2002,25980,3028,11504,40694,40422,35782,21912,12741,8945,3564,178592,9,235,4966,7032,6033,4046,1478,562,129,24490,3,117,1447,1808,1799,1180,489,200,36,7079,42,5620,20691,18271,14678,9244,4000,2334,621,75501
122,152,650,1415,1554,1321,783,432,213,97,6617,48,99,203,300,280,193,86,29,15,1253,223,840,1859,2379,2214,1533,886,394,191,10519,10,42,199,336,424,391,300,218,77,1997,453,331,925,1082,1084,1146,1191,1327,1316,8855,738,3121,12217,15698,12155,8385,5015,2984,1923,62236,0,47,1013,1621,1295,763,284,122,18,5163,3,51,632,900,811,320,156,55,11,2939,9,1663,7608,6966,4749,2412,1156,630,151,25344,96,1124,4123,3822,3226,2117,1207,622,154,16491,80,267,305,206,172,101,41,24,8,1204,226,1669,5546,5482,4092,3348,1875,1085,234,23557,76,386,1229,1568,1423,1000,441,251,45,6419,382,2322,7080,7256,5687,4449,2357,1360,287,31180,27,159,551,813,643,481,325,230,99,3328,1520,1127,2514,2867,2563,2222,2311,2855,1347,19326,2037,6493,23521,24245,18974,12764,7796,5874,2067,103771,6,55,1410,2377,1762,1131,432,187,25,7385,0,31,575,882,880,506,186,92,16,3168,14,1718,8624,8540,6003,3492,1480,829,206,30906
123,385,1376,2526,2224,1824,953,247,83,28,9646,144,264,464,374,336,220,49,11,0,1862,592,1800,3387,3131,2717,1598,432,128,36,13821,43,122,264,401,479,479,220,88,41,2137,865,545,963,1184,1236,1188,941,760,491,8173,1600,4134,10403,10011,8451,5919,2387,1225,628,44758,0,25,279,505,562,156,48,17,3,1595,0,37,261,394,426,140,33,7,0,1298,7,1037,2943,2469,2071,715,248,68,18,9576,65,687,2161,2246,1939,727,292,106,27,8250,103,243,238,225,144,34,13,4,0,1004,420,2135,6037,6238,5412,2619,955,416,41,24273,149,504,1200,1283,1043,357,103,45,9,4693,672,2882,7475,7746,6599,3010,1071,465,50,29970,45,163,423,608,520,246,78,47,12,2142,1923,1213,2504,3002,2631,1789,1544,1277,436,16319,2712,6044,16046,16970,14748,6783,3314,1987,546,69150,0,32,471,686,731,365,85,25,5,2400,0,32,273,351,419,210,38,9,0,1332,7,1237,3781,3055,2612,1295,368,132,33,12520
124,442,1825,3511,2657,2411,1225,365,139,56,12631,191,315,560,453,416,265,75,13,5,2293,695,2358,4479,3737,3538,2072,654,251,92,17876,38,133,266,431,655,670,407,191,89,2880,895,592,1115,1253,1440,1399,1209,1070,730,9703,1725,5031,12610,12437,11731,8841,4093,2148,1094,59710,3,21,458,931,1086,415,159,52,10,3135,3,50,408,826,902,289,97,25,12,2612,20,1489,4466,4348,3669,1368,543,276,72,16251,81,814,3029,3199,2871,1418,656,276,84,12428,134,322,357,248,202,66,27,17,6,1379,591,2991,8118,8268,6711,3607,1624,725,116,32751,187,598,1446,1617,1376,581,242,109,27,6183,912,3911,9921,10133,8289,4254,1893,851,149,40313,73,231,547,762,681,351,196,106,23,2970,2229,1621,3135,3390,3111,2208,2199,1987,639,20519,3321,8137,21964,23589,20609,10303,5743,3573,989,98228,3,37,533,1022,1356,798,251,89,16,4105,4,42,423,600,938,456,122,44,3,2632,17,1614,5208,4553,4426,2412,817,355,86,19488
125,284,1409,2783,2189,1735,998,368,166,72,10004,106,238,534,476,416,213,73,39,7,2102,435,1840,3793,3347,2814,1744,684,294,125,15076,34,217,623,660,761,684,417,230,69,3695,1142,1296,2635,2173,2036,1649,1511,1610,1157,15209,1788,7793,26070,18348,13260,8474,4331,2783,1521,84368,12,111,1619,2157,1308,536,161,45,10,5959,3,99,648,702,640,230,99,17,8,2446,27,3013,9643,7313,4345,1861,760,264,83,27309,139,1622,4925,4165,2861,1538,747,322,77,16396,125,370,456,284,179,74,40,21,3,1552,463,2663,7117,6552,5288,4034,2447,1239,205,30008,175,699,1701,1616,1326,721,313,106,20,6677,763,3732,9274,8452,6793,4829,2800,1366,228,38237,47,216,672,776,670,336,214,95,26,3052,2768,2640,5836,5781,4493,3413,3652,3468,1378,33429,3759,11433,32617,29346,21110,12743,8433,5577,1810,126828,15,436,4179,2908,1930,900,263,65,13,10709,3,80,745,625,664,341,115,41,4,2618,51,4331,13088,8885,5738,2864,1121,407,100,36585
126,89,351,674,722,739,435,216,128,62,3416,37,72,113,129,168,103,36,26,14,698,140,460,914,1119,1253,870,469,285,134,5644,15,59,159,235,391,356,261,188,110,1774,308,412,541,490,539,559,565,763,825,5002,528,3409,9984,9858,8607,5830,3120,2033,1369,44738,3,74,1343,2262,1712,769,283,101,18,6565,0,51,532,787,708,283,123,36,11,2531,16,2064,6658,5989,4097,1814,860,418,114,22030,90,877,2499,2391,2148,1278,811,500,169,10763,58,174,174,137,101,44,29,13,9,739,143,950,2657,2730,2273,1706,1287,728,168,12642,57,267,687,994,904,521,276,159,35,3900,258,1391,3518,3861,3278,2271,1592,900,212,17281,28,114,263,410,378,256,182,128,45,1804,1021,630,1221,1577,1440,1149,1296,1636,804,10774,1416,5201,16034,17277,13761,7820,5147,3719,1373,71748,3,157,2174,2692,2222,1255,427,166,24,9120,0,49,477,706,712,431,135,52,6,2568,22,2854,7248,6516,5144,2785,1182,613,164,26528
127,353,1373,2968,2578,2073,965,303,99,30,10742,146,254,654,622,477,218,44,9,0,2424,560,1833,4138,3972,3220,1526,464,140,37,15890,57,172,466,592,709,524,232,108,24,2884,1416,924,1989,2201,2178,1942,1610,1233,589,14082,2228,6312,15700,13699,10654,6520,2975,1694,703,60485,3,33,459,636,477,131,28,8,0,1775,0,37,263,313,252,80,20,6,3,974,32,1965,5471,3853,2524,772,266,87,30,15000,163,1421,4045,3025,1992,816,260,98,20,11840,126,385,388,281,174,63,20,13,3,1453,593,2714,7729,7252,5446,3354,1599,533,86,29306,252,716,1742,1524,943,354,120,38,8,5697,971,3815,9859,9057,6563,3771,1739,584,97,36456,64,244,705,784,535,242,111,39,8,2732,2859,2159,4547,5073,4125,2990,2716,1742,530,26741,4092,9674,25349,22741,16468,8802,5140,2564,688,95518,3,59,668,722,648,298,59,13,8,2478,3,59,255,289,299,127,32,7,3,1074,30,2392,6683,4485,3227,1502,382,121,28,18850
128,213,883,1749,1683,1450,867,403,246,87,7581,66,127,267,305,297,228,72,28,11,1401,313,1137,2310,2551,2463,1706,786,409,157,11832,18,111,248,377,626,675,473,331,108,2967,438,275,596,627,729,761,783,1082,743,6034,869,3651,10164,11076,9694,7065,3481,2385,1156,49541,0,38,614,986,1011,420,144,43,7,3263,0,53,411,702,785,233,79,21,4,2288,16,1638,5110,4411,3445,1254,557,236,54,16721,84,1037,3354,3212,2706,1447,712,313,68,12933,113,264,248,234,148,80,29,26,7,1149,349,2280,6456,6378,5300,3774,2317,1151,214,28219,106,390,1203,1555,1493,752,402,150,17,6068,568,2934,7907,8167,6941,4606,2748,1327,238,35436,56,171,466,714,637,367,239,116,33,2799,1324,816,1777,2088,2045,1610,1781,1883,686,14010,2048,6687,19639,20280,17570,9937,6260,3939,1090,87450,0,46,725,1225,1222,688,232,78,8,4224,0,40,414,584,795,362,96,35,10,2336,10,1823,5695,4817,4367,2220,744,401,57,20134
197,0,0,5,11,14,29,8,3,0,70,0,3,0,3,3,3,3,0,0,15,0,6,8,14,20,35,16,3,0,102,0,0,0,0,5,8,5,6,0,24,7,4,9,20,33,43,46,36,4,202,7,21,41,64,91,147,110,56,4,541,0,0,7,3,0,0,0,0,0,10,0,0,7,3,0,0,0,0,0,10,0,15,40,13,3,3,0,3,0,77,0,6,45,50,12,13,0,0,0,126,3,3,0,0,0,0,0,0,0,6,4,92,97,34,24,15,9,6,3,284,6,9,5,10,0,6,3,0,0,39,13,104,102,44,24,21,12,6,3,329,0,3,7,3,0,0,3,3,0,19,16,36,41,33,35,33,29,29,37,289,29,164,249,149,74,70,44,41,40,860,0,0,3,0,0,0,3,0,0,6,0,0,0,3,0,3,0,0,0,6,0,3,3,6,6,0,0,0,0,18
