region_id,C06_M_Health_15_19,C06_M_Health_20_24,C06_M_Health_25_34,C06_M_Health_35_44,C06_M_Health_45_54,C06_M_Health_55_64,C06_M_Health_65_74,C06_M_Health_75_84,C06_M_Health_85o,C06_M_Healt_To,C06_M_Educ_15_19,C06_M_Educ_20_24,C06_M_Educ_25_34,C06_M_Educ_35_44,C06_M_Educ_45_54,C06_M_Educ_55_64,C06_M_Educ_65_74,C06_M_Educ_75_84,C06_M_Educ_85o,C06_M_Educ_Tot,C06_M_MngtCom_15_19,C06_M_MngtCom_20_24,C06_M_MngtCom_25_34,C06_M_MngtCom_35_44,C06_M_MngtCom_45_54,C06_M_MngtCom_55_64,C06_M_MngtCom_65_74,C06_M_MngtCom_75_84,C06_M_MngtCom_85o,C06_M_MngtCom_Tot,C06_M_Soc_cult_15_19,C06_M_Soc_cult_20_24,C06_M_Soc_cult_25_34,C06_M_Soc_cult_35_44,C06_M_Soc_cult_45_54,C06_M_Soc_cult_55_64,C06_M_Soc_cult_65_74,C06_M_Soc_cult_75_84,C06_M_Soc_cult_85o,C06_M_Society_cultur_Tot,C06_M_Creative_art_15_19,C06_M_Creative_art_20_24,C06_M_Creative_art_25_34,C06_M_Creative_art_35_44,C06_M_Creative_art_45_54,C06_M_Creative_art_55_64,C06_M_Creative_art_65_74,C06_M_Creative_art_75_84,C06_M_Creat_art_85andOve,C06_M_Creative_arts_Tot,C06_M_FoodHos_PS_15_19,C06_M_FoodHos_PS_20_24,C06_M_FoodHos_PS_25_34,C06_M_FoodHos_PS_35_44,C06_M_FoodHos_PS_45_54,C06_M_FoodHos_PS_55_64,C06_M_FoodHos_PS_65_74,C06_M_FoodHos_PS_75_84,C06_M_FoodHos_PS_85o,C06_M_Foo_hos_pers_S_Tot,C06_M_MixFld_pr_15_19,C06_M_MixFld_pr_20_24,C06_M_MixFld_pr_25_34,C06_M_MixFld_pr_35_44,C06_M_MixFld_pr_45_54,C06_M_MixFld_pr_55_64,C06_M_MixFld_pr_65_74,C06_M_MixFld_pr_75_84,C06_M_MixFld_pr_85_ov,C06_M_MixFld_pr_Tot,C06_M_FldStu_ID_15_19,C06_M_FldStu_ID_20_24,C06_M_FldStu_ID_25_34,C06_M_FldStu_ID_35_44,C06_M_FldStu_ID_45_54,C06_M_FldStu_ID_55_64,C06_M_FldStu_ID_65_74,C06_M_FldStu_ID_75_84,C06_M_FldStu_ID_85o,C06_M_FldStu_ID_Tot,C06_M_FldStu_NS_15_19,C06_M_FldStu_NS_20_24,C06_M_FldStu_NS_25_34,C06_M_FldStu_NS_35_44,C06_M_FldStu_NS_45_54,C06_M_FldStu_NS_55_64,C06_M_FldStu_NS_65_74,C06_M_FldStu_NS_75_84,C06_M_FldStu_NS_85o,C06_M_FldStu_NS_T,C06_M_Tot_15_19,C06_M_Tot_20_24,C06_M_Tot_25_34,C06_M_Tot_35_44,C06_M_Tot_45_54,C06_M_Tot_55_64,C06_M_Tot_65_74,C06_M_Tot_75_84,C06_M_Tot_85o,C06_M_T_T,C11_M_NatPhy_sci_15_19,C11_M_NatPhy_sci_20_24,C11_M_NatPhy_sci_25_34,C11_M_NatPhy_sci_35_44,C11_M_NatPhy_sci_45_54,C11_M_NatPhy_sci_55_64,C11_M_NatPhy_sci_65_74,C11_M_NatPhy_sci_75_84,C11_M_NatPhy_sci_85_ov,C11_M_NatPhy_sci_Tot,C11_M_InfTec_15_19,C11_M_InfTec_20_24,C11_M_InfTec_25_34,C11_M_InfTec_35_44,C11_M_InfTec_45_54,C11_M_InfTec_55_64,C11_M_InfTec_65_74,C11_M_InfTec_75_84,C11_M_InfTec_85_ov,C11_M_InfTec_Tot,C11_M_EngRT_15_19,C11_M_EngRT_20_24,C11_M_EngRT_25_34,C11_M_EngRT_35_44,C11_M_EngRT_45_54,C11_M_EngRT_55_64,C11_M_EngRT_65_74,C11_M_EngRT_75_84,C11_M_EngRT_85_ov,C11_M_EngRT_Tot,C11_M_ArchBuild_15_19,C11_M_ArchBuild_20_24,C11_M_ArchBuild_25_34,C11_M_ArchBuild_35_44,C11_M_ArchBuild_45_54,C11_M_ArchBuild_55_64,C11_M_ArchBuild_65_74,C11_M_ArchBuild_75_84,C11_M_ArchBuild_85o,C11_M_Arch_building_Tot,C11_M_AgEnv_RS_15_19,C11_M_AgEnv_RS_20_24,C11_M_AgEnv_RS_25_34,C11_M_AgEnv_RS_35_44,C11_M_AgEnv_RS_45_54,C11_M_AgEnv_RS_55_64,C11_M_AgEnv_RS_65_74,C11_M_AgEnv_RS_75_84,C11_M_AgEnv_RS_85o,C11_M_AgEnv_RS_Tot,C11_M_Health_15_19,C11_M_Health_20_24,C11_M_Health_25_34,C11_M_Health_35_44,C11_M_Health_45_54,C11_M_Health_55_64,C11_M_Health_65_74,C11_M_Health_75_84,C11_M_Health_85o,C11_M_Healt_To,C11_M_Educ_15_19,C11_M_Educ_20_24,C11_M_Educ_25_34,C11_M_Educ_35_44,C11_M_Educ_45_54,C11_M_Educ_55_64,C11_M_Educ_65_74,C11_M_Educ_75_84,C11_M_Educ_85o,C11_M_Educ_Tot,C11_M_MngtCom_15_19,C11_M_MngtCom_20_24,C11_M_MngtCom_25_34,C11_M_MngtCom_35_44,C11_M_MngtCom_45_54,C11_M_MngtCom_55_64,C11_M_MngtCom_65_74,C11_M_MngtCom_75_84,C11_M_MngtCom_85o,C11_M_MngtCom_Tot,C11_M_Soc_cult_15_19,C11_M_Soc_cult_20_24,C11_M_Soc_cult_25_34,C11_M_Soc_cult_35_44,C11_M_Soc_cult_45_54,C11_M_Soc_cult_55_64,C11_M_Soc_cult_65_74,C11_M_Soc_cult_75_84,C11_M_Soc_cult_85o,C11_M_Society_cultur_Tot,C11_M_Creative_art_15_19,C11_M_Creative_art_20_24,C11_M_Creative_art_25_34,C11_M_Creative_art_35_44,C11_M_Creative_art_45_54,C11_M_Creative_art_55_64,C11_M_Creative_art_65_74,C11_M_Creative_art_75_84,C11_M_Create_art_85andOv,C11_M_Creative_arts_Tot
111,22,115,608,734,843,480,219,135,30,3186,4,56,403,507,1007,721,375,190,28,3291,81,623,1419,1440,1511,1151,497,223,54,6999,29,241,727,837,779,556,298,155,28,3650,38,228,345,197,215,129,45,33,7,1237,64,300,635,487,362,271,184,70,16,2389,7,7,5,10,9,5,6,4,4,57,11,40,126,146,142,121,46,44,6,682,1183,980,1465,1770,1818,1554,1499,1805,541,12615,1740,5035,12772,14699,14953,11476,7073,5095,1134,73977,0,109,344,349,328,354,226,84,29,1823,68,264,770,481,283,139,31,3,3,2042,145,1628,4606,5177,6023,5399,3484,1872,567,28901,98,698,1737,1820,1802,1427,949,548,173,9252,16,85,397,427,318,207,125,53,9,1637,10,173,760,953,825,697,308,167,52,3945,5,81,466,603,769,968,505,248,47,3692,74,550,1807,1908,1814,1402,735,270,67,8627,45,286,862,1009,878,803,410,195,51,4539,41,230,520,270,227,163,83,28,5,1567
112,3,57,283,473,637,322,165,119,26,2085,4,34,209,355,882,666,338,142,25,2655,35,243,630,734,828,743,405,248,48,3914,13,80,338,482,662,494,218,103,26,2416,20,119,283,261,333,202,67,39,6,1330,49,207,490,508,403,276,161,80,14,2188,3,4,9,0,4,10,3,3,4,40,9,27,71,96,119,103,60,47,7,539,875,559,922,1230,1404,1235,1242,1459,455,9381,1248,2307,6129,8614,10486,8080,5354,3788,894,46900,4,26,112,206,212,280,149,64,19,1072,40,117,203,215,175,138,30,4,0,922,76,486,1351,1875,2801,2794,2027,1143,348,12901,59,353,936,1421,1628,1371,805,432,109,7114,35,126,434,544,520,397,185,91,21,2353,8,61,298,556,636,536,231,111,39,2476,0,47,228,415,602,923,443,201,43,2902,53,218,731,906,961,994,552,272,82,4769,33,118,377,603,675,772,344,133,18,3073,30,106,307,336,316,307,115,46,10,1573
113,9,41,123,178,189,141,58,36,3,778,7,30,194,229,392,233,89,50,5,1229,38,201,529,592,532,327,113,44,13,2389,10,60,255,267,266,160,74,39,6,1137,9,74,75,64,67,48,10,9,3,359,45,124,288,209,185,118,58,38,5,1070,0,0,5,8,13,5,3,0,3,37,10,38,72,60,91,66,25,7,4,373,650,523,994,1034,936,767,760,625,179,6468,1056,2357,5492,5910,5766,3971,2240,1305,302,28399,6,29,110,122,110,91,47,22,3,540,21,58,190,93,70,47,4,0,0,483,135,717,1649,1732,1937,1449,760,293,79,8751,69,349,596,549,718,557,253,147,28,3266,38,141,412,578,560,463,254,101,30,2577,10,62,168,211,201,173,78,37,11,951,0,43,180,260,282,323,119,66,17,1290,41,197,576,623,574,463,185,59,15,2733,9,70,258,345,264,218,108,46,6,1324,11,68,119,78,75,50,23,10,0,434
114,7,10,84,197,245,183,146,82,5,959,0,3,91,163,446,328,183,80,9,1303,18,105,244,432,516,553,353,162,35,2418,6,41,160,290,316,288,196,106,12,1415,5,37,74,77,86,79,58,33,7,456,22,88,222,236,195,175,95,51,9,1093,5,0,0,3,8,5,5,7,0,33,3,22,37,59,73,59,44,41,9,347,557,219,434,593,669,687,786,785,177,4907,756,1248,3406,5132,5835,5114,4082,2499,479,28551,0,15,51,89,118,151,126,59,16,625,11,42,97,83,75,58,24,8,0,398,78,420,1065,1536,2163,1995,1839,945,257,10298,41,226,583,755,901,788,575,295,70,4234,21,76,199,284,268,183,121,58,12,1222,3,27,119,254,281,235,164,112,22,1217,0,21,90,189,309,446,242,111,19,1427,20,115,293,482,558,670,549,206,57,2950,9,72,177,312,391,401,313,134,36,1845,6,41,81,121,121,99,83,29,13,594
115,4,61,252,361,409,318,167,69,15,1656,0,45,202,276,535,436,163,73,19,1749,80,577,1420,2394,2593,1761,501,201,48,9575,18,209,500,549,720,451,176,87,24,2734,25,188,274,167,162,112,41,20,4,993,32,110,239,246,218,131,65,18,6,1065,6,0,3,5,5,4,9,5,0,37,11,33,75,107,112,76,25,23,7,469,841,413,665,821,868,724,466,343,140,5281,1171,2948,7636,11005,11430,8331,3366,1589,431,47907,0,88,167,333,429,411,223,67,12,1730,26,226,791,952,696,276,54,4,0,3025,62,562,1601,3185,3878,3064,1775,643,187,14957,57,446,829,1357,1173,789,498,166,38,5353,18,107,268,286,253,165,73,35,11,1216,5,92,262,446,475,377,232,100,31,2020,0,48,210,312,382,494,275,99,34,1854,57,657,1685,2600,2832,2275,914,267,73,11360,37,282,524,697,684,574,275,108,36,3217,28,251,313,220,196,119,66,26,5,1224
116,11,88,325,324,303,127,41,28,4,1251,0,44,281,290,423,239,95,41,6,1419,110,642,1918,1785,1404,803,231,78,12,6983,31,182,627,616,531,280,120,39,9,2435,27,195,284,152,110,85,30,5,3,891,46,152,471,344,282,172,80,25,4,1576,8,12,12,6,26,8,8,6,0,86,14,51,143,182,159,85,29,16,5,684,1456,1088,2032,2160,1831,1461,1017,723,157,11925,1937,4283,12523,12870,10559,6653,3110,1533,284,53752,4,93,273,346,359,252,96,20,8,1451,70,395,2044,1432,466,155,19,0,0,4581,97,888,3289,4521,4542,3187,1415,557,93,18589,75,368,1180,1201,869,686,366,167,26,4938,23,75,268,291,233,109,52,8,4,1063,22,182,465,463,382,233,74,21,5,1847,0,58,311,374,362,337,144,54,8,1648,93,832,2945,2740,1955,1222,413,106,18,10324,55,340,864,805,623,422,196,48,11,3364,30,228,444,248,126,113,53,15,5,1262
117,6,114,866,739,452,285,141,79,17,2699,3,47,357,489,498,315,129,40,11,1889,77,1479,5236,3149,1653,820,223,93,29,12759,22,517,2759,2139,1453,865,289,106,25,8175,37,637,2093,1214,569,227,88,17,5,4887,43,341,986,696,304,164,58,25,5,2622,21,29,24,24,12,12,11,0,0,133,7,112,347,286,172,93,52,16,10,1095,1402,3761,8007,5454,3827,2906,1948,1186,334,28825,1726,8867,28083,19419,12193,7897,4037,2068,535,84825,5,305,1105,833,489,370,168,59,5,3339,13,420,3149,1468,543,189,32,4,0,5818,35,716,3334,2467,2086,1501,872,409,87,11507,28,258,1298,1117,792,552,290,135,24,4494,5,54,247,273,190,110,41,19,3,942,3,164,1049,901,575,409,180,71,28,3380,0,62,429,523,545,484,181,68,11,2303,52,1629,7597,4521,2354,1225,465,130,28,18001,24,636,3380,2597,1692,1327,470,147,29,10302,43,736,2874,1643,835,344,117,38,4,6634
118,3,100,696,762,688,553,373,275,74,3524,4,43,245,307,365,293,143,77,21,1498,45,940,4292,3384,1972,1259,466,261,76,12695,22,381,2049,1850,1390,1164,419,214,71,7560,25,313,1236,786,440,186,87,44,20,3137,17,149,564,381,234,180,89,48,20,1682,18,31,13,6,6,9,3,6,4,96,11,71,214,205,129,104,43,32,16,825,1035,1769,3963,2884,2166,1881,1288,1190,421,16597,1284,5320,18795,14954,10719,8340,4446,3093,955,67906,9,202,693,628,432,342,218,72,25,2621,10,200,1266,838,453,177,32,0,0,2976,28,681,2666,1912,1880,1653,1121,661,263,10865,16,323,1351,1114,849,636,404,176,68,4937,0,46,273,221,155,69,52,37,5,858,5,110,770,802,713,640,429,282,110,3861,4,37,305,289,319,365,160,94,35,1608,44,949,5165,4279,2607,1560,705,290,99,15698,33,424,2141,2161,1543,1300,664,279,84,8629,31,322,1476,982,561,236,106,45,19,3778
119,8,161,810,854,596,339,238,121,28,3155,8,79,389,609,804,537,263,117,41,2847,155,1641,4696,3864,2608,1651,627,408,104,15754,46,441,1455,1441,1193,726,295,148,33,5778,31,345,607,416,349,193,95,63,5,2104,69,385,800,763,481,365,184,94,36,3177,28,34,35,35,47,21,15,8,3,226,14,88,288,318,261,137,86,46,16,1254,2235,2039,3689,3823,3580,2811,2299,2221,810,23507,2956,8346,23936,23204,18620,12845,7803,5701,1619,105030,5,183,592,697,753,418,219,91,27,2985,55,632,4006,2142,948,261,41,4,3,8092,134,1214,4756,6093,6527,4712,3035,1855,624,28950,106,697,1998,2262,1750,1231,845,520,180,9589,10,85,277,269,280,149,75,37,12,1194,30,291,1007,928,829,456,274,143,28,3986,12,130,462,561,739,710,342,147,41,3144,158,2164,7277,4932,3342,2117,864,393,151,21398,65,595,1747,1674,1389,1042,386,177,50,7125,44,371,878,604,432,238,119,50,13,2749
120,6,100,681,703,638,429,239,153,18,2967,3,32,300,393,553,417,154,62,24,1938,71,1133,3857,3248,1913,1117,329,149,59,11876,13,301,1503,1574,1377,870,286,118,34,6076,22,323,900,694,407,209,51,12,3,2621,19,185,520,440,229,169,93,42,11,1708,19,29,13,13,12,12,4,6,3,111,8,70,206,202,160,93,45,20,9,813,948,1145,2295,1924,1733,1399,1084,1011,394,11933,1193,4739,16553,14920,11209,7708,3772,2412,774,63280,3,148,634,660,547,388,182,65,9,2636,20,305,2419,1365,638,186,24,6,0,4963,32,455,2424,2560,2718,1999,1190,639,201,12218,16,253,960,1218,988,698,441,214,42,4830,0,48,213,192,171,109,27,14,8,782,10,169,798,795,691,535,306,163,45,3512,4,59,330,356,457,550,241,96,29,2122,55,1316,5251,3983,2536,1566,530,171,72,15480,26,377,1646,1844,1353,1173,440,151,39,7049,20,370,1194,870,564,296,86,33,8,3441
121,7,131,724,904,1043,858,540,401,84,4692,6,47,377,430,605,521,298,146,48,2478,78,1530,5293,6280,5417,3915,1642,848,259,25262,42,500,2149,2583,2569,1980,949,469,124,11365,39,480,1110,659,506,335,156,80,26,3391,36,214,581,436,237,183,71,39,17,1814,13,14,9,13,7,7,12,6,5,86,8,84,225,221,210,172,114,61,32,1127,1124,1008,2325,1809,1597,1400,974,918,474,11629,1436,5611,20251,21299,18988,14970,7873,5019,1548,96995,6,209,772,990,1019,922,706,270,103,4997,24,271,2724,2382,1388,501,86,11,5,7392,34,492,2773,3632,4016,3204,2480,1402,556,18589,20,268,895,1196,1166,997,650,343,100,5635,6,85,339,344,297,203,137,84,24,1519,9,156,806,1072,1082,872,650,460,166,5273,5,60,397,443,563,586,364,217,58,2693,47,1430,6234,7202,6300,4306,2275,953,333,29080,37,530,2206,2828,2684,2252,1269,557,181,12544,49,456,1322,856,618,424,184,94,26,4029
122,4,51,328,409,376,237,216,157,33,1811,0,29,270,323,494,349,213,83,37,1798,47,618,2247,3086,2342,1800,860,416,103,11519,24,221,963,1144,1023,710,328,173,38,4624,27,263,617,488,368,206,89,58,15,2131,28,133,448,428,238,186,88,37,11,1597,5,8,8,6,4,3,3,3,3,43,9,28,98,151,134,74,46,35,10,585,792,638,1503,1364,1192,977,688,895,486,8535,1026,3090,11493,13601,11114,8437,4998,3278,1071,58108,3,71,257,550,489,380,256,93,40,2139,20,163,810,911,636,223,55,5,0,2823,34,423,1876,2823,3120,2359,1892,1043,350,13920,31,341,1372,1692,1361,974,620,350,115,6856,7,84,356,405,300,126,90,60,16,1444,10,69,387,473,405,318,225,153,64,2104,0,26,311,386,416,488,246,117,25,2015,39,578,2504,3790,2986,2083,1217,492,164,13853,29,281,941,1481,1114,873,469,195,58,5441,26,280,747,612,397,265,131,65,28,2551
123,12,62,180,212,274,158,61,29,6,994,0,45,227,332,482,330,107,33,6,1562,69,396,967,1146,1168,685,175,68,17,4691,21,174,537,488,398,289,79,23,9,2018,24,123,174,137,125,77,25,3,0,688,42,164,389,318,254,146,61,22,3,1399,3,4,9,9,7,8,3,3,3,49,6,32,114,120,138,67,29,13,3,522,1266,820,1203,1374,1366,1066,731,542,165,8533,1704,3649,8752,9830,9624,6308,2626,1249,301,44043,3,70,138,184,214,181,70,22,5,887,46,216,772,472,239,93,11,4,0,1853,131,958,2677,3573,3961,3259,1499,511,121,16690,93,544,1260,1241,940,786,374,135,33,5406,20,112,296,241,221,145,60,20,5,1120,11,87,247,337,278,231,93,39,11,1334,3,50,265,359,378,439,174,55,14,1737,67,433,1395,1490,1310,984,334,89,18,6120,46,249,705,654,466,364,140,36,13,2673,32,190,272,146,110,100,42,7,3,902
124,19,81,319,387,462,275,113,70,18,1744,3,62,357,483,836,534,203,63,10,2551,85,523,1217,1417,1641,1052,346,174,27,6482,32,251,721,750,752,532,214,102,11,3365,39,195,341,269,246,172,65,31,7,1365,59,254,515,392,289,251,94,35,6,1895,8,8,8,4,13,11,3,0,0,55,8,51,134,162,174,102,47,25,5,708,1236,1001,1514,1702,1601,1323,923,804,258,10362,1843,4776,11461,12621,12485,8787,3967,2190,505,58635,6,80,197,278,304,275,141,43,9,1333,67,260,733,496,281,166,45,6,0,2054,145,1241,3387,4082,4554,3752,1929,708,193,19991,104,644,1556,1523,1271,1019,544,235,73,6969,31,173,400,418,310,219,110,34,11,1706,13,128,362,431,464,386,165,79,22,2050,0,74,341,489,635,821,295,109,17,2781,85,544,1535,1692,1749,1463,601,180,51,7900,63,293,887,877,790,700,328,147,24,4109,33,226,399,337,290,228,72,34,11,1630
125,8,158,759,601,453,291,168,71,18,2527,9,81,400,457,598,427,218,90,13,2293,137,1472,3708,2807,2038,1311,519,217,47,12256,41,304,1032,974,874,570,242,107,19,4163,30,221,445,335,238,132,54,18,0,1473,56,234,597,439,289,209,100,55,6,1985,27,32,27,29,14,15,6,6,4,160,18,92,219,240,174,93,60,32,11,939,1868,2226,4256,3551,2752,2047,1513,1303,439,19955,2476,7446,20690,17792,14015,9665,5475,3268,824,81651,9,194,631,649,611,416,218,83,15,2826,49,518,4169,2086,775,227,35,3,0,7862,106,976,4394,4708,4852,3587,2225,1146,311,22305,70,503,1577,1533,1175,847,545,267,86,6603,12,67,253,248,232,128,57,48,3,1048,11,273,1063,794,531,375,206,90,19,3362,9,91,404,437,541,530,279,124,30,2445,91,1785,6534,3898,2485,1720,734,306,64,17617,60,429,1390,1209,1056,789,340,126,40,5439,33,309,673,405,267,173,72,33,5,1970
126,0,74,287,379,389,305,182,102,12,1730,3,36,164,208,330,293,150,89,20,1293,49,870,1847,2080,1746,1145,447,250,67,8501,13,252,612,728,717,558,249,124,36,3289,14,182,353,256,183,106,47,37,3,1181,15,110,227,206,128,98,55,33,14,886,11,20,0,0,6,4,3,3,3,50,4,33,92,102,103,63,21,24,13,455,570,635,898,894,857,638,498,528,237,5755,747,3133,7909,8960,8119,5729,3092,2200,610,40499,0,106,402,441,506,404,228,104,31,2222,18,152,1462,1038,649,235,34,7,0,3595,26,278,1521,1937,2335,1792,1096,715,236,9936,7,151,441,617,569,408,264,172,64,2693,4,40,115,137,154,99,48,24,11,632,4,93,373,394,415,349,211,132,45,2016,0,44,161,179,296,349,181,116,27,1353,60,1040,2626,2353,1937,1428,571,285,97,10397,17,269,707,810,796,668,339,153,37,3796,16,208,420,294,203,133,59,34,7,1374
127,14,85,401,343,278,148,65,37,3,1374,8,41,226,320,385,293,104,27,7,1411,100,845,1884,1599,1205,644,185,60,15,6537,32,232,574,545,481,290,111,38,6,2309,21,191,306,178,136,84,35,12,4,967,55,226,488,462,297,201,84,35,6,1854,12,22,31,39,27,26,14,4,0,175,18,51,159,212,181,102,40,17,5,785,1846,1390,2497,2958,2587,2010,1491,1029,232,16040,2457,5493,13003,13969,11387,7624,3870,1903,374,60080,10,142,238,332,295,194,81,24,3,1319,65,489,1648,844,389,113,19,0,3,3570,147,1082,3318,4441,4811,3362,1596,638,118,19513,88,540,1347,1432,1212,816,484,200,38,6157,10,54,155,136,162,125,35,20,3,700,15,213,483,487,333,256,77,41,7,1912,6,83,294,357,393,352,203,58,3,1749,143,973,2644,2081,1548,955,310,97,20,8771,68,404,776,676,562,403,162,51,11,3113,31,223,449,226,160,90,55,10,4,1248
128,5,72,300,322,343,214,138,95,9,1498,3,47,273,349,612,400,152,72,20,1928,60,558,1496,1865,2000,1414,473,278,48,8192,40,234,621,661,560,398,163,72,10,2759,22,192,261,184,151,117,45,22,5,999,37,146,375,321,208,157,77,34,15,1370,3,3,0,5,0,8,5,4,0,28,13,18,88,98,119,84,27,28,5,480,723,568,979,997,947,789,655,730,306,6694,1064,3379,9665,10809,10549,7809,4122,2803,677,50877,0,87,216,306,290,316,185,80,20,1500,22,160,626,464,317,151,24,7,0,1771,63,874,2361,3451,3892,3211,2138,1167,340,17497,55,547,1375,1523,1254,870,523,316,84,6547,5,66,237,237,210,113,48,26,9,951,11,109,331,375,402,258,162,113,30,1791,0,54,280,340,470,560,249,102,20,2075,55,517,1637,2147,2106,1797,736,315,80,9390,53,312,756,806,621,553,210,111,29,3451,23,219,384,256,149,138,75,26,13,1283
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,6,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,10,5,13,13,0,0,0,41,0,8,32,44,45,38,4,0,0,171,0,3,3,4,0,3,3,0,0,16,0,0,0,3,0,3,0,0,0,6,0,6,13,21,44,47,52,25,5,213,0,0,0,3,9,11,16,12,0,51,0,0,3,3,0,5,0,3,0,14,0,0,0,4,5,3,5,5,0,22,0,0,0,0,7,12,9,0,0,28,0,5,3,9,9,16,10,6,0,58,0,0,0,7,0,3,4,0,0,14,0,0,3,0,0,0,0,0,0,3
