region_id,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85ov,C11_C_Sev_day_Adv_Tot,C11_Chr_Unit_Ch_0_14,C11_Chr_Unit_Ch_15_24,C11_Chr_Unit_Ch_25_34,C11_Chr_Unit_Ch_35_44,C11_Chr_Unit_Ch_45_54,C11_Chr_Unit_Ch_55_64,C11_Chr_Unit_Ch_65_74,C11_Chr_Unit_Ch_75_84,C11_Chr_Unit_Ch_85ov,C11_Chr_Unit_Ch_Tot,C11_Chr_Chi_nfd_0_14,C11_Chr_Chi_nfd_15_24,C11_Chr_Chi_nfd_25_34,C11_Chr_Chi_nfd_35_44,C11_Chr_Chi_nfd_45_54,C11_Chr_Chi_nfd_55_64,C11_Chr_Chi_nfd_65_74,C11_Chr_Chi_nfd_75_84,C11_Chr_Chi_nfd_85ov,C11_Chr_Chi_nfd_Tot,C11_Chr_Oth_Chi_0_14,C11_Chr_Oth_Chi_15_24,C11_Chr_Oth_Chi_25_34,C11_Chr_Oth_Chi_35_44,C11_Chr_Oth_Chi_45_54,C11_Chr_Oth_Chi_55_64,C11_Chr_Oth_Chi_65_74,C11_Chr_Oth_Chi_75_84,C11_Chr_Oth_Chi_85ov,C11_Chr_Oth_Chi_Tot,C11_Christ_Tot_0_14,C11_Christ_Tot_15_24,C11_Christ_Tot_25_34,C11_Christ_Tot_35_44,C11_Christ_Tot_45_54,C11_Christ_Tot_55_64,C11_Christ_Tot_65_74,C11_Christ_Tot_75_84,C11_Christ_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_O_R_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_Oth_Rel_Tot_0_14,C11_Oth_Rel_Tot_15_24,C11_Oth_Rel_Tot_25_34,C11_Oth_Rel_Tot_35_44,C11_Oth_Rel_Tot_45_54,C11_Oth_Rel_Tot_55_64,C11_Oth_Rel_Tot_65_74,C11_Oth_Rel_Tot_75_84,C11_Oth_Rel_Tot_85ov,C11_Other_Rel_T_T,C11_No_religion_0_14,C11_No_religion_15_24,C11_No_religion_25_34,C11_No_religion_35_44,C11_No_religion_45_54,C11_No_religion_55_64,C11_No_religion_65_74,C11_No_religion_75_84,C11_No_religion_85ov,C11_No_religion_Tot,C11_Oth_rel_affi_0_14,C11_Oth_rel_aff_15_24,C11_Oth_rel_aff_25_34,C11_Oth_rel_aff_35_44,C11_Oth_rel_aff_45_54,C11_Oth_rel_aff_55_64,C11_Oth_rel_aff_65_74,C11_Oth_rel_aff_75_84,C11_Oth_rel_affil_85ov,C11_Oth_rel_affil_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_T,C11_OS_vis_0_14,C11_OS_vis_15_24,C11_OS_vis_25_34,C11_OS_vis_35_44,C11_OS_vis_45_54,C11_OS_vis_55_64,C11_OS_vis_65_74,C11_OS_vis_75_84,C11_OS_vis_85ov,C11_OS_vis_Tot,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T
111,703,606,494,458,459,430,358,281,147,3936,2734,2497,1814,2610,3530,3721,3040,2390,1099,23435,1557,1232,999,923,959,771,392,232,153,7218,139,93,83,108,80,71,55,30,15,674,38129,28260,24516,30428,33759,31712,23755,16776,7230,234565,235,144,309,206,141,70,46,17,5,1173,458,310,557,254,130,81,36,11,0,1837,24,21,31,26,29,30,20,10,5,196,3,8,8,10,4,0,0,0,0,33,116,169,251,212,186,134,64,23,8,1163,119,177,259,222,190,134,64,23,8,1196,17128,12779,12298,9480,8108,6153,3101,1525,575,71147,399,666,648,455,301,168,49,33,19,2738,4457,3249,2662,2669,3028,2618,1788,1466,841,22778,129,585,286,152,124,150,62,26,8,1522,61405,46685,42127,44482,46355,41478,29037,19940,8704,340213
112,272,151,127,178,227,161,150,138,76,1480,1310,999,716,1171,1839,2094,1849,1533,634,12145,1194,672,586,600,795,740,413,225,67,5292,105,59,68,49,75,81,38,27,6,508,22965,14409,11067,16713,21953,22039,17879,13193,5313,145531,176,64,132,128,122,115,23,12,3,775,71,47,65,60,29,24,11,3,0,310,118,17,48,112,77,65,37,18,10,502,24,12,7,20,19,15,3,0,0,100,224,192,262,343,362,290,88,41,6,1808,248,204,269,363,381,305,91,41,6,1908,13839,7114,6644,7657,7577,6819,2930,1349,588,54517,638,582,590,683,546,398,93,37,15,3582,4033,2085,1842,2234,2649,2585,1663,1291,601,18983,186,692,410,189,187,185,148,65,16,2078,42817,25528,21503,28837,34313,33232,23072,16036,6558,231896
113,130,101,49,72,85,53,35,36,7,568,1321,1075,867,1052,1450,1376,1027,713,347,9228,597,341,263,313,315,245,115,71,22,2282,19,15,10,14,12,12,6,4,3,95,23288,14994,11793,14424,16388,14705,10492,6956,2743,115783,142,56,191,113,53,29,16,4,0,604,230,140,186,139,74,28,11,0,4,812,4,3,3,3,8,7,3,3,3,37,4,6,4,3,0,0,0,0,0,17,228,174,304,166,124,103,29,12,9,1149,232,180,308,169,124,103,29,12,9,1166,5512,3741,2992,2363,2025,1525,690,271,69,19188,151,237,178,125,100,59,18,9,3,880,2212,1581,1435,1348,1332,1064,730,527,256,10485,28,194,161,54,43,41,30,4,3,558,31888,21237,17363,18871,20261,17621,12035,7791,3090,150157
114,46,19,16,25,38,24,33,20,5,226,870,638,399,605,875,1080,1068,691,253,6479,698,439,291,320,471,399,251,108,34,3011,24,15,10,27,24,28,24,21,3,176,15447,9193,6620,10384,13313,14053,12978,8127,2877,92992,31,14,38,32,26,17,11,3,3,175,48,30,31,40,19,14,5,0,3,190,11,8,11,13,23,59,48,13,3,189,5,6,3,8,6,3,0,0,0,31,89,75,61,114,106,64,43,14,0,566,94,81,64,122,112,67,43,14,0,597,6632,3678,2916,3235,3443,3312,2030,955,334,26535,174,190,168,180,185,106,36,18,3,1060,2236,1351,1073,1327,1481,1391,1218,907,493,11477,63,172,59,48,55,73,33,14,6,523,24936,14823,11096,15601,18882,19266,16471,10070,3731,134876
115,227,103,90,173,151,138,95,36,22,1035,1683,1234,676,1067,1413,1372,863,512,265,9085,919,663,479,567,623,516,251,97,35,4150,48,35,24,37,57,37,22,14,3,277,30960,20230,12908,21464,22294,18814,11711,5570,2663,146614,1299,758,718,1104,1013,555,222,98,27,5794,1026,670,542,674,599,370,138,49,14,4082,47,32,33,42,52,53,16,6,0,281,5,5,0,0,4,0,0,0,0,14,401,373,334,357,419,248,123,51,13,2319,406,378,334,357,423,248,123,51,13,2333,7421,4947,4064,4855,4722,3620,1492,574,229,31924,166,242,164,223,148,88,41,5,4,1081,2293,1472,1143,1440,1508,1380,765,421,210,10632,170,255,164,144,185,285,175,51,9,1438,44597,29614,20671,31189,32018,26188,14960,6921,3200,209358
116,455,237,231,259,207,195,109,61,43,1797,1839,1282,1041,1117,1141,934,549,266,85,8254,2069,1252,1092,1077,964,537,171,97,27,7286,181,129,119,118,115,85,32,16,8,803,45037,27632,27197,29466,27504,22808,12966,6874,2388,201872,4518,1927,4257,3464,1994,1004,419,152,24,17759,5390,2691,3278,2602,1976,1028,464,127,27,17583,25,20,12,27,21,23,15,3,3,149,0,7,0,5,3,0,0,0,0,15,1851,1195,2365,1240,721,406,188,73,10,8049,1851,1202,2365,1245,724,406,188,73,10,8064,9386,5424,5765,4798,3586,2135,870,377,105,32446,344,273,356,275,165,87,29,21,0,1550,4385,2689,2717,2403,2063,1623,921,597,215,17613,151,234,228,138,257,569,373,72,10,2032,72049,42691,47017,45413,39185,30290,16476,8400,2809,304330
117,31,40,74,47,49,39,23,14,3,320,347,579,1040,804,726,594,348,175,61,4674,387,682,1070,540,416,247,127,37,11,3517,10,31,62,67,54,42,24,10,3,303,12719,13828,26419,20543,15603,12792,9214,5719,1947,118784,345,672,1842,496,233,180,66,19,4,3857,1371,1421,2325,1136,713,490,241,63,7,7767,297,248,548,401,324,375,303,243,115,2854,10,10,21,15,7,10,3,0,0,76,108,195,541,359,231,175,60,24,3,1696,118,205,562,374,238,185,63,24,3,1772,7952,13723,25920,15989,9579,6159,2398,950,242,82912,221,651,1224,729,355,179,56,22,10,3447,3392,6181,10893,6546,5035,3789,1954,1044,455,39289,807,4217,4217,2210,2191,1640,590,121,29,16022,28190,43828,79605,50958,36010,27097,15404,8502,2900,292494
118,10,19,28,25,23,23,13,3,3,147,339,387,620,568,420,426,292,159,96,3307,279,435,529,367,313,224,111,54,23,2335,8,22,33,27,34,17,10,6,5,162,18890,13808,22713,19533,15712,12930,9966,7193,3448,124193,162,310,503,221,150,105,73,28,5,1557,464,675,814,386,281,163,82,18,3,2886,4725,2395,2549,3189,2917,3227,2089,1377,1090,23558,4,3,3,6,9,0,0,0,0,25,66,130,255,156,138,82,39,18,8,892,70,133,258,162,147,82,39,18,8,917,8569,9505,14122,10094,6415,4451,2165,992,375,56688,210,439,651,497,232,139,53,17,18,2256,4182,4126,6715,4763,3480,2712,1889,1195,685,29747,336,2091,1165,403,319,383,180,48,16,4941,38120,34719,50901,40291,30548,24950,16828,11044,5687,253088
119,165,118,128,107,103,87,74,32,13,827,1389,1211,989,1125,1477,1409,1045,949,649,10243,1355,1018,1191,1011,985,649,298,165,79,6751,147,132,115,103,152,114,53,50,27,893,52759,34573,35436,42321,40776,35642,27770,20572,9133,298982,1629,1900,4576,1533,802,573,247,118,24,11402,22424,11432,14452,9476,6151,3543,1520,524,137,69659,58,59,72,82,81,111,77,51,27,618,5,3,5,5,5,0,0,0,0,23,494,411,850,447,362,255,93,38,10,2960,499,414,855,452,367,255,93,38,10,2983,12723,10841,13078,9833,10670,6862,3017,1967,639,69630,295,374,466,327,270,170,72,27,8,2009,7799,5074,5981,4942,4738,3675,2251,1862,1137,37459,342,674,594,387,532,964,501,129,23,4146,102723,68985,80600,74291,69983,55383,37041,26248,11411,526665
120,66,59,77,69,49,46,7,20,9,402,872,645,826,908,868,773,479,324,207,5902,495,426,659,499,432,328,157,67,41,3104,44,35,37,52,44,32,18,14,3,279,24440,15042,20773,23745,20321,16491,12263,9176,4014,146265,1689,1811,4758,1469,887,589,280,181,61,11725,888,750,1286,704,496,353,175,55,19,4726,129,62,102,137,122,137,60,35,30,814,3,4,3,3,4,0,0,0,0,17,175,255,542,286,214,166,56,15,3,1712,178,259,545,289,218,166,56,15,3,1729,10211,9166,13451,10646,8383,6088,2234,1048,389,61616,238,383,516,401,263,175,53,15,11,2055,3575,2691,4348,3343,2699,2094,1280,938,552,21520,218,610,593,284,301,559,258,53,10,2886,42693,32309,48869,42885,35740,27981,17226,11877,5196,264776
121,189,185,230,172,176,138,102,66,57,1315,2500,1737,1445,2008,2288,2155,1711,1268,827,15939,1210,820,1071,968,957,774,431,237,75,6543,51,37,61,76,73,82,72,40,24,516,42110,23421,24736,32716,31529,25297,18687,12473,6975,217944,1437,784,2463,1373,715,349,190,83,15,7409,689,429,998,575,430,322,137,59,13,3652,1089,835,536,692,984,1097,556,400,209,6398,3,0,3,0,3,6,3,0,0,18,417,321,575,469,423,297,136,65,25,2728,420,321,578,469,426,303,139,65,25,2746,16599,12660,16134,15376,13031,9807,4904,2401,927,91839,289,575,648,471,345,218,107,24,12,2689,4809,3288,4640,4236,3648,3105,2052,1423,979,28180,572,1031,957,610,586,816,427,122,24,5145,69125,44433,53931,58795,53535,42721,27834,17326,9276,376976
122,37,12,40,37,24,21,25,11,6,213,1396,943,772,1139,1249,1225,1045,743,416,8928,959,534,556,632,591,400,252,119,56,4099,23,15,29,33,40,33,20,17,7,217,29505,14966,15968,23466,21825,17558,13735,9050,4868,150941,174,157,361,167,121,58,24,16,3,1081,217,173,224,198,172,87,36,11,4,1122,150,71,88,144,119,108,76,46,18,820,3,0,3,3,0,0,0,0,0,9,187,195,314,185,181,123,49,15,5,1254,190,195,317,188,181,123,49,15,5,1263,12733,6849,8856,10121,7626,5383,2838,1436,631,56473,296,373,459,423,304,151,44,21,8,2079,3286,1701,2286,2430,2173,1799,1212,862,652,16401,300,548,452,273,195,271,148,46,11,2244,47311,25431,29634,38267,33456,25993,18313,11555,6218,236178
123,245,181,134,102,140,79,35,19,3,938,1190,1040,698,853,1068,1073,614,318,155,7009,1357,798,644,678,571,415,160,63,27,4713,105,65,55,73,59,40,33,10,6,446,35349,23829,20909,23764,24476,21472,11154,5379,1971,168303,1147,571,942,946,644,312,138,37,12,4749,2854,1383,1561,1337,1030,472,205,49,12,8903,27,18,21,20,16,24,8,7,3,144,10,4,7,3,7,0,0,0,0,31,270,201,349,258,170,114,36,15,10,1423,280,205,356,261,177,114,36,15,10,1454,9011,5530,5059,4181,3381,2383,905,365,98,30913,232,249,266,222,149,80,24,7,0,1229,3794,2264,1875,1834,1832,1490,826,570,379,14864,70,136,71,72,77,134,106,27,5,698,53513,34740,31687,33362,32469,26916,13551,6522,2508,235268
