region_id,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_199,C11_CF_1A1NW_200_399,C11_CF_1A1NW_400_599,C11_CF_1A1NW_600_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_199,C11_CF_BA_200_399,C11_CF_BA_400_599,C11_CF_BA_600_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_199,C11_CF_BNW_200_399,C11_CF_BNW_400_599,C11_CF_BNW_600_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_N,C11_CF_LFns_1_199,C11_CF_LFns_200_399,C11_CF_LFns_400_599,C11_CF_LFns_600_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_more,C11_CF_LFns_Ns,C11_CF_LFns_T,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_199,C11_C_f_c_T_Fi_200_399,C11_C_f_c_T_Fi_400_599,C11_C_f_c_T_Fi_600_799,C11_C_f_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_199,C11_1PF_F_200_399,C11_1PF_F_400_599,C11_1PF_F_600_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_199,C11_1PF_P_200_399,C11_1PF_P_400_599,C11_1PF_P_600_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_199,C11_1PF_A_200_399,C11_1PF_A_400_599,C11_1PF_A_600_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_199,C11_1PF_U_200_399,C11_1PF_U_400_599,C11_1PF_U_600_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_199,C11_1PF_N_lf_Fi_200_399,C11_1PF_N_lf_Fi_400_599,C11_1PF_N_lf_Fi_600_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_199,C11_1PF_LFns_200_399,C11_1PF_LFns_400_599,C11_1PF_LFns_600_799,C11_1PF_LFns_800_999,C11_1PF_lf_ns_Fi_1000_1499,C11_1PF_lf_ns_Fi_1500_1999,C11_1PF_lf_ns_Fi_2000_2499,C11_1PF_lf_ns_Fi_2500_2999,C11_1PF_LFns_3000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_199,C11_1PF_TFI_200_399,C11_1PF_TFI_400_599,C11_1PF_TFI_600_799,C11_1PF_TFI_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_TFI_3000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_199,C11_TFI_200_399,C11_TFI_400_599,C11_TFI_600_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_more,C11_TFI_Ns,C11_T_T
111,1689,4,7,4,24,43,58,126,103,39,64,42,66,580,4,0,0,6,3,7,49,54,79,46,128,68,444,34,47,64,284,482,338,757,390,186,77,84,397,3140,3,0,0,3,17,8,29,11,8,6,5,2171,2261,94,111,145,580,1187,1572,5556,6318,5498,4729,7010,5302,38102,15,14,37,141,391,520,1195,837,345,328,138,546,4507,6,36,277,752,827,490,588,205,92,39,26,368,3706,5,3,35,59,62,45,89,45,20,14,11,99,487,19,35,195,198,93,42,53,23,5,3,0,74,740,117,128,988,1357,1336,673,990,304,133,52,41,696,6815,4,5,6,13,13,11,24,6,3,0,0,211,296,166,221,1538,2520,2722,1781,2939,1420,598,436,216,1994,16551,546,877,2107,8926,8103,7335,13798,11721,9677,7324,10462,10182,91058
112,1600,3,4,10,21,38,37,105,50,21,15,12,53,369,4,0,0,4,8,13,25,40,33,24,24,64,239,37,45,81,250,460,247,546,204,77,31,22,267,2267,6,4,0,8,9,10,13,13,0,3,5,1459,1530,103,123,184,647,1439,1785,5092,3781,2547,1553,1830,3411,22495,8,21,41,143,347,352,719,392,104,88,27,296,2538,9,23,289,815,697,416,404,100,45,23,9,302,3132,5,8,37,46,41,34,54,11,6,11,0,45,298,15,35,210,283,103,44,24,5,5,3,0,82,809,77,97,785,1200,957,548,581,114,45,20,19,510,4953,0,0,9,13,10,8,12,5,4,0,0,149,210,114,184,1371,2500,2155,1402,1794,627,209,145,55,1384,11940,482,794,1927,7983,7314,6730,11276,6997,4577,2464,3013,7062,60619
113,597,3,0,5,9,23,35,62,30,17,6,4,53,247,0,0,0,0,9,4,43,32,29,22,32,43,214,19,37,39,144,197,139,251,97,39,13,15,119,1109,3,0,0,5,8,3,16,7,3,3,0,1011,1059,92,104,134,399,794,1000,3346,2898,2285,1308,1659,2558,16577,5,11,28,80,233,224,449,258,80,73,23,197,1661,3,21,138,334,269,156,176,45,18,10,8,114,1292,3,3,15,27,19,21,29,18,0,5,3,26,169,3,21,113,104,39,13,17,0,0,0,0,32,342,46,77,472,575,482,207,289,73,27,21,15,241,2525,3,0,4,4,9,4,7,0,0,0,0,95,126,63,133,770,1124,1051,625,967,394,125,109,49,705,6115,379,574,1154,4076,3655,3421,6895,5194,3798,2066,2575,4693,38480
114,780,0,0,3,11,23,37,51,30,9,14,14,34,226,3,3,0,3,4,6,22,16,21,16,15,32,141,16,25,31,131,244,166,278,111,31,29,23,152,1237,0,0,0,0,7,7,16,4,3,0,0,860,897,43,65,82,317,699,974,2739,2269,1602,1131,1416,2137,13474,0,8,27,96,187,198,374,212,66,64,16,187,1435,3,20,137,369,346,195,215,48,12,5,5,167,1522,3,5,13,32,32,18,18,14,5,0,3,44,187,5,18,110,119,54,20,15,5,0,0,0,35,381,41,74,418,609,494,268,282,82,25,19,7,270,2589,6,0,6,5,10,0,5,3,0,0,0,86,121,58,125,711,1230,1123,699,909,364,108,88,31,789,6235,261,555,1029,4931,4207,4075,6425,4241,2882,1851,2351,4557,37365
115,1196,0,4,4,8,18,30,70,50,26,56,41,74,381,0,0,3,3,3,6,33,30,37,31,119,74,339,58,36,58,109,139,98,309,257,171,114,189,205,1743,3,0,0,3,4,11,16,13,3,9,9,1773,1844,143,126,145,327,581,909,3138,4089,3926,5385,10838,4544,34151,6,11,18,45,121,144,532,424,221,349,229,264,2364,3,29,96,188,199,165,261,141,69,49,34,147,1381,0,5,11,11,15,11,17,33,17,22,10,43,195,20,20,42,37,21,13,16,19,3,3,0,13,207,96,64,221,235,211,168,283,152,95,87,65,184,1861,0,0,3,4,3,0,4,0,3,0,0,39,56,125,129,391,520,570,501,1113,769,408,510,338,690,6064,622,570,743,2386,2567,3116,6663,6769,6245,7492,13991,6529,57693
116,2098,11,11,17,58,63,80,185,109,54,52,26,126,792,6,0,4,3,9,14,49,50,72,60,96,81,444,126,146,223,420,649,413,901,526,257,124,154,507,4446,3,6,12,17,34,21,34,24,20,7,13,1886,2077,256,314,448,1051,1917,2344,7212,7266,6454,4772,6435,4981,43450,13,13,26,157,395,515,1135,744,387,290,186,428,4289,7,32,227,479,469,334,404,171,87,40,20,238,2508,6,11,25,57,69,38,92,37,21,12,13,71,452,30,46,244,239,135,58,77,29,10,3,8,100,979,170,191,1231,1494,1132,556,936,370,168,90,74,722,7134,10,9,18,11,15,12,24,5,4,0,3,304,415,236,302,1771,2437,2215,1513,2668,1356,677,435,304,1863,15777,970,1059,2581,6576,6022,5624,12932,11165,9643,6503,8386,8399,79860
117,897,0,3,8,21,18,25,51,29,23,34,26,31,269,0,0,3,4,9,9,23,20,22,23,81,22,216,74,38,69,151,219,165,388,241,132,83,137,216,1913,3,4,3,6,9,3,9,3,3,9,3,916,971,108,92,176,412,707,806,2218,2044,1965,2361,4955,2027,17871,14,15,27,80,169,214,476,382,166,388,153,242,2326,5,30,115,253,240,168,242,104,41,48,24,128,1398,0,7,12,16,17,19,32,38,10,24,6,31,212,15,16,88,67,36,18,32,13,3,4,3,40,335,145,125,455,513,510,293,479,200,102,68,71,386,3347,0,3,7,3,10,7,7,3,0,0,3,101,144,179,196,704,932,982,719,1268,740,322,532,260,928,7762,791,632,1178,3361,3040,2967,6364,5696,6126,5764,14139,5478,55536
118,1091,4,0,3,8,12,20,39,33,20,95,58,66,358,3,0,0,0,0,7,11,15,29,29,115,55,264,69,34,34,98,130,101,288,175,132,131,250,191,1633,3,0,4,4,0,10,9,13,6,13,14,1439,1515,136,86,108,265,444,623,1900,2232,2313,4077,9333,3433,24950,8,8,15,61,117,179,577,488,191,489,187,308,2628,16,30,98,231,252,205,314,162,55,112,45,234,1754,0,5,7,17,21,18,41,20,6,32,13,41,221,20,18,65,51,28,18,27,17,0,4,4,33,285,156,90,284,364,360,256,412,213,114,116,115,378,2858,0,0,3,0,6,3,7,3,0,0,0,86,108,200,151,472,724,784,679,1378,903,366,753,364,1080,7854,708,556,776,2389,2372,2731,5635,5382,5580,7158,16960,6752,56999
119,5375,18,18,53,121,155,170,323,159,92,88,78,247,1522,4,4,4,4,25,39,96,98,104,72,147,163,760,304,315,525,1142,1427,843,1996,1167,653,346,542,1246,10506,15,13,20,36,55,56,81,67,22,13,19,3435,3832,522,624,1198,2897,4564,4873,11655,9748,7931,6326,10782,9039,70159,23,28,67,261,559,623,1464,1045,534,490,284,631,6009,11,72,401,716,664,460,657,295,154,85,74,350,3939,13,8,35,76,86,49,109,57,30,28,13,97,601,64,72,310,242,121,74,88,36,8,13,5,95,1128,409,347,1497,1723,1706,1032,1785,778,430,234,208,1115,11264,15,6,15,22,15,17,31,6,3,5,3,366,504,535,533,2325,3040,3151,2255,4134,2217,1159,855,587,2654,23445,2318,2386,4467,13284,12362,11230,21570,16174,12854,9184,14795,15093,135717
120,1597,6,3,21,19,32,24,79,49,27,71,57,70,458,0,0,0,3,5,7,30,29,40,23,139,69,345,91,51,113,160,296,195,519,399,229,132,241,315,2741,3,4,6,4,10,3,21,16,6,7,3,1739,1822,181,126,273,542,1075,1177,3389,3496,3163,4286,9817,3922,31447,6,16,34,75,190,247,712,588,227,521,194,355,3165,8,28,143,275,287,206,332,181,74,80,36,162,1812,4,3,15,18,18,24,42,44,17,25,10,36,256,31,20,96,79,32,22,44,19,7,13,7,41,411,216,131,399,479,466,303,633,271,187,140,109,384,3718,4,0,4,3,7,5,11,3,4,0,0,107,148,269,198,691,929,1000,807,1774,1106,516,779,356,1085,9510,1044,788,1348,3962,3741,3666,8037,7154,6507,7223,16300,7061,66831
121,2083,6,4,6,11,23,23,62,58,34,170,103,92,592,3,4,0,4,3,4,17,35,26,52,195,72,415,141,93,75,147,171,134,430,346,239,278,469,298,2821,8,0,0,3,7,10,14,6,4,18,20,3145,3235,266,206,191,461,756,992,3310,4033,3796,9525,19314,6875,49725,17,23,21,79,186,259,822,765,279,897,361,459,4168,15,27,148,285,326,232,420,291,128,174,78,279,2403,0,0,15,25,18,17,56,37,18,34,16,54,290,45,38,77,61,40,18,40,11,8,24,5,32,399,375,166,325,355,393,276,594,317,238,200,172,405,3816,0,0,0,5,4,3,5,0,3,0,0,73,93,452,254,586,810,967,805,1937,1421,674,1329,632,1302,11169,1265,911,1087,3076,3495,4344,9535,9236,8605,14859,31188,11231,98832
122,1322,5,0,12,8,13,17,52,37,22,100,37,60,363,3,3,0,0,3,13,25,39,51,30,110,65,342,42,28,36,67,104,89,299,243,166,143,209,203,1629,0,0,3,0,5,8,11,9,11,15,6,1805,1873,120,105,112,229,495,770,2745,3477,3479,5815,10398,4426,32171,7,9,29,59,144,231,629,524,234,480,205,388,2939,7,29,116,282,290,243,395,188,77,68,37,243,1975,3,3,14,7,25,16,33,17,11,12,5,42,188,6,16,39,45,30,26,26,12,4,6,3,30,243,84,57,216,277,302,234,428,195,95,81,67,272,2308,0,0,3,5,0,0,14,5,0,0,0,72,99,107,114,417,675,791,750,1525,941,421,647,317,1047,7752,476,503,729,2525,2871,3647,7554,7060,6795,8478,15561,7483,63682
123,1366,6,7,9,20,44,59,115,87,42,50,19,95,553,3,4,0,0,9,7,28,66,66,30,78,82,373,59,58,93,268,414,250,529,300,142,69,75,263,2520,4,0,0,15,20,20,43,16,13,7,10,1423,1571,147,140,198,613,1215,1520,5142,5423,4957,3584,5185,4135,32259,20,10,24,121,339,444,975,659,326,233,144,401,3696,11,25,174,441,454,282,359,173,79,28,27,247,2300,3,5,28,53,44,41,61,42,24,10,12,65,388,14,32,177,182,93,34,44,14,8,12,6,60,676,71,128,931,1052,738,405,619,222,98,49,27,529,4869,5,6,6,9,10,3,15,0,0,0,0,170,224,124,206,1340,1858,1678,1209,2073,1110,535,332,216,1472,12153,508,649,1785,4895,4699,4376,10082,9006,7813,5118,6899,7066,62896
