region_id,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
1010,10035,10226,20261,731,709,1440,1354,1295,2649,698,671,1369,699,664,1363,1391,1221,2612,1320,1248,2568,1271,1314,2585,1168,1202,2370,795,863,1658,463,696,1159,145,344,489,9557,9801,19358,481,425,906,479,452,931,20,26,46,23,21,44,522,499,1021,8706,8934,17640,644,598,1242,8854,9482,18336,149,179,328,8651,9302,17953,159,152,311,1165,1136,2301,435,394,829,119,151,270,168,285,453,1610,2007,3617,586,553,1139,2795,2822,5617,990,1202,2192,621,706,1327,76,73,149,8770,9309,18079,1164,790,1954
1011,31063,33180,64243,1962,1956,3918,4298,4024,8322,2256,2151,4407,1638,1699,3337,3006,3250,6256,3687,4140,7827,4297,4917,9214,4501,4596,9097,2999,3236,6235,1821,2122,3943,598,1089,1687,29054,31378,60432,2007,1803,3810,1194,1332,2526,42,34,76,36,30,66,1272,1396,2668,25516,27183,52699,3951,4413,8364,28011,29897,57908,1744,2020,3764,27890,29941,57831,458,492,950,3850,3623,7473,1503,1549,3052,451,582,1033,791,1572,2363,8745,9791,18536,1948,1976,3924,7863,8657,16520,2474,2715,5189,1604,1577,3181,113,124,237,28754,30778,59532,3002,2910,5912
1012,16244,17753,33997,1433,1349,2782,2483,2429,4912,1329,1233,2562,1044,1173,2217,1944,2277,4221,2043,2298,4341,2132,2386,4518,1772,1852,3624,1166,1357,2523,685,939,1624,213,460,673,15114,16813,31927,1130,939,2069,2213,2418,4631,20,42,62,25,42,67,2258,2502,4760,14456,15991,30447,939,987,1926,14986,16571,31557,544,586,1130,14897,16527,31424,302,282,584,2186,2186,4372,801,795,1596,170,274,444,371,698,1069,3964,5232,9196,887,1001,1888,4253,4333,8586,1202,1332,2534,947,914,1861,55,55,110,14863,16526,31389,1817,1442,3259
1013,9303,10197,19500,414,418,832,987,916,1903,505,489,994,327,339,666,626,655,1281,823,934,1757,1109,1257,2366,1395,1575,2970,1570,1664,3234,1168,1296,2464,378,655,1033,8602,9582,18184,701,616,1317,364,375,739,9,9,18,0,8,8,373,392,765,7720,8543,16263,923,940,1863,8562,9414,17976,221,238,459,8406,9245,17651,130,111,241,866,821,1687,339,315,654,57,69,126,143,304,447,2117,2184,4301,519,560,1079,2663,3093,5756,1069,1280,2349,666,693,1359,20,28,48,8417,9280,17697,914,1071,1985
1014,10760,10724,21484,728,645,1373,1423,1276,2699,748,671,1419,648,624,1272,1335,1226,2561,1411,1415,2826,1512,1424,2936,1327,1283,2610,934,1021,1955,533,768,1301,160,372,532,10183,10251,20434,576,475,1051,333,291,624,13,15,28,3,3,6,349,309,658,9378,9480,18858,870,779,1649,9458,9980,19438,342,330,672,9466,9997,19463,190,143,333,1280,1154,2434,474,445,919,108,159,267,257,447,704,2403,2849,5252,540,545,1085,2797,3019,5816,934,978,1912,655,670,1325,58,36,94,9438,9990,19428,1603,786,2389
1015,8864,9495,18359,645,571,1216,1249,1159,2408,618,620,1238,550,509,1059,900,955,1855,1026,1060,2086,1185,1280,2465,1129,1157,2286,826,980,1806,565,788,1353,172,416,588,8358,9024,17382,506,473,979,681,690,1371,22,13,35,9,12,21,712,715,1427,7968,8529,16497,444,493,937,8135,8956,17091,156,167,323,8040,8834,16874,160,143,303,1082,1018,2100,384,398,782,89,113,202,155,342,497,1887,2097,3984,442,528,970,2369,2822,5191,834,952,1786,575,620,1195,32,29,61,8063,8801,16864,808,709,1517
1016,8884,9016,17900,717,635,1352,1343,1217,2560,639,596,1235,577,629,1206,1218,1190,2408,1129,1172,2301,1150,1100,2250,898,960,1858,617,670,1287,455,574,1029,141,273,414,8479,8639,17118,406,377,783,401,415,816,8,5,13,3,3,6,412,423,835,6347,6614,12961,1788,1771,3559,6232,6456,12688,1985,2009,3994,7318,7587,14905,144,132,276,1119,1054,2173,376,380,756,89,120,209,190,306,496,1974,2324,4298,499,491,990,2171,2095,4266,614,640,1254,681,722,1403,95,108,203,8081,8247,16328,941,755,1696
1017,7988,8208,16196,630,599,1229,1177,1119,2296,548,562,1110,489,526,1015,978,983,1961,1062,1025,2087,1038,1091,2129,1056,1075,2131,630,622,1252,302,427,729,77,180,257,7617,7928,15545,372,280,652,416,436,852,4,6,10,8,10,18,428,452,880,7214,7368,14582,404,447,851,7614,7808,15422,112,122,234,7465,7685,15150,155,134,289,1047,1005,2052,320,347,667,89,107,196,104,225,329,1127,1392,2519,432,427,859,2677,2476,5153,885,1051,1936,533,586,1119,29,14,43,7654,7903,15557,271,244,515
1018,13588,14697,28285,968,857,1825,1829,1754,3583,993,1024,2017,1075,1074,2149,1641,1718,3359,1634,1816,3450,1883,2033,3916,1678,1750,3428,982,1205,2187,673,956,1629,232,510,742,12851,14021,26872,737,676,1413,693,744,1437,22,20,42,32,27,59,747,791,1538,11852,12831,24683,1108,1215,2323,12497,13595,26092,591,628,1219,12507,13647,26154,226,221,447,1658,1580,3238,660,737,1397,399,473,872,518,854,1372,4066,4535,8601,719,812,1531,3368,3848,7216,1042,1143,2185,780,876,1656,50,37,87,12598,13669,26267,1068,1144,2212
1019,6228,6021,12249,422,373,795,764,636,1400,392,373,765,392,357,749,702,617,1319,778,708,1486,884,858,1742,842,774,1616,619,679,1298,357,419,776,76,226,302,5888,5713,11601,340,306,646,302,239,541,19,14,33,0,0,0,321,253,574,5229,5137,10366,598,516,1114,5416,5528,10944,176,214,390,5332,5477,10809,96,86,182,667,558,1225,233,251,484,56,84,140,120,176,296,1141,1371,2512,353,357,710,1813,1728,3541,535,630,1165,402,422,824,19,11,30,5450,5577,11027,744,341,1085
1020,10698,11076,21774,580,566,1146,1403,1304,2707,768,731,1499,645,559,1204,974,1003,1977,1261,1277,2538,1431,1515,2946,1374,1482,2856,1179,1259,2438,779,927,1706,304,452,756,10102,10490,20592,598,583,1181,296,292,588,8,13,21,5,0,5,309,305,614,8844,9151,17995,1402,1509,2911,9833,10176,20009,438,442,880,9798,10153,19951,138,120,258,1278,1189,2467,500,517,1017,216,215,431,283,435,718,2809,3151,5960,623,609,1232,3027,3035,6062,967,1026,1993,592,614,1206,67,30,97,9708,10189,19897,935,794,1729
1021,6124,5667,11791,492,481,973,881,844,1725,426,418,844,440,423,863,963,811,1774,871,743,1614,862,728,1590,644,575,1219,338,333,671,166,232,398,41,78,119,5855,5393,11248,269,275,544,355,337,692,8,8,16,0,4,4,363,349,712,5245,4937,10182,475,377,852,5304,5184,10488,173,182,355,5134,5049,10183,97,89,186,765,723,1488,253,251,504,46,74,120,88,159,247,1135,1327,2462,359,371,730,1726,1474,3200,504,484,988,313,267,580,14,8,22,5417,5277,10694,986,363,1349
1022,12175,12899,25074,648,612,1260,1534,1413,2947,777,725,1502,564,480,1044,936,980,1916,1380,1534,2914,1616,1737,3353,1662,1911,3573,1782,1844,3626,961,1137,2098,314,526,840,11304,12102,23406,871,796,1667,220,239,459,21,15,36,5,3,8,246,257,503,9520,10126,19646,1697,1855,3552,10902,11602,22504,407,495,902,10689,11389,22078,190,170,360,1372,1275,2647,499,512,1011,133,140,273,182,395,577,3452,3651,7103,756,754,1510,3177,3622,6799,949,1142,2091,532,550,1082,49,29,78,10805,11605,22410,1260,1278,2538
1023,195429,203341,398770,12999,12413,25412,25408,23876,49284,13513,12917,26430,13930,13845,27775,25073,25182,50255,25955,27178,53133,26626,27649,54275,23645,24667,48312,15759,17025,32784,9363,12497,21860,3158,6092,9250,185233,194644,379877,10197,8698,18895,5667,5999,11666,151,155,306,108,98,206,5926,6252,12178,166170,173472,339642,19690,20711,40401,177487,185117,362604,10092,11086,21178,178603,186855,365458,3171,3110,6281,23094,21786,44880,9381,9281,18662,4870,5523,10393,5722,8386,14108,58643,64192,122835,10848,9816,20664,50578,52151,102729,15780,18081,33861,8584,9610,18194,714,734,1448,182873,191148,374021,10199,10267,20466
1024,16514,16824,33338,1128,1102,2230,2301,2144,4445,1214,1157,2371,1147,964,2111,1882,1838,3720,1999,2080,4079,2246,2261,4507,1967,2150,4117,1488,1530,3018,886,1095,1981,257,502,759,15540,16038,31578,976,784,1760,1138,1138,2276,21,31,52,10,8,18,1169,1177,2346,13367,13748,27115,1894,1921,3815,14586,15335,29921,454,573,1027,14366,15126,29492,312,286,598,1983,1876,3859,748,756,1504,205,237,442,365,702,1067,3869,4380,8249,948,944,1892,4096,4472,8568,1475,1564,3039,951,894,1845,44,41,85,14502,15384,29886,1890,1304,3194
1025,17738,18730,36468,1546,1424,2970,2604,2519,5123,1291,1333,2624,1203,1177,2380,2281,2443,4724,2315,2420,4735,2229,2374,4603,1977,2060,4037,1289,1394,2683,768,1061,1829,235,525,760,16679,17823,34502,1057,906,1963,929,975,1904,24,20,44,16,19,35,969,1014,1983,15038,16004,31042,1510,1630,3140,15840,16898,32738,867,960,1827,15855,16969,32824,314,279,593,2278,2209,4487,841,918,1759,249,342,591,468,771,1239,4782,5664,10446,896,982,1878,4309,4460,8769,1279,1417,2696,983,954,1937,113,99,212,16020,17113,33133,2171,1615,3786
1026,5311,5630,10941,401,407,808,865,852,1717,351,390,741,329,274,603,570,662,1232,655,678,1333,710,700,1410,583,579,1162,440,497,937,312,391,703,95,199,294,4963,5331,10294,348,300,648,396,396,792,3,7,10,4,3,7,403,406,809,4656,4938,9594,261,287,548,4862,5157,10019,113,142,255,4783,5075,9858,99,76,175,731,713,1444,215,265,480,61,48,109,89,185,274,1108,1294,2402,290,341,631,1386,1473,2859,437,457,894,373,344,717,17,16,33,4791,5127,9918,564,444,1008
1027,19749,21974,41723,1203,1135,2338,2506,2415,4921,1253,1224,2477,931,882,1813,1710,1895,3605,2319,2557,4876,2601,3041,5642,2571,2911,5482,2415,2776,5191,1680,2112,3792,560,1025,1585,18451,20784,39235,1298,1189,2487,600,621,1221,12,14,26,20,19,39,632,654,1286,16252,18225,34477,2484,2761,5245,18343,20582,38925,560,614,1174,17904,20092,37996,316,296,612,2289,2228,4517,867,921,1788,180,236,416,450,812,1262,5741,6319,12060,1304,1304,2608,5001,6098,11099,1634,2031,3665,980,1055,2035,38,38,76,18160,20380,38540,1897,1889,3786
1028,8253,7882,16135,642,591,1233,1241,1171,2412,682,586,1268,662,504,1166,1211,1107,2318,1185,1210,2395,1120,1026,2146,805,734,1539,406,430,836,237,357,594,62,167,229,7860,7535,15395,394,348,742,314,336,650,14,7,21,4,9,13,332,352,684,7145,6862,14007,712,699,1411,7668,7401,15069,255,225,480,7466,7173,14639,158,136,294,1113,1067,2180,390,411,801,129,104,233,157,310,467,1970,2112,4082,666,484,1150,2329,2150,4479,605,643,1248,351,317,668,21,22,43,7554,7393,14947,1108,423,1531
1029,6093,6518,12611,393,386,779,818,809,1627,384,345,729,251,262,513,476,531,1007,640,769,1409,771,821,1592,860,902,1762,850,897,1747,515,566,1081,134,231,365,5685,6172,11857,407,345,752,305,348,653,11,3,14,3,3,6,319,354,673,4928,5315,10243,801,855,1656,5576,6021,11597,212,220,432,5543,5959,11502,106,81,187,731,715,1446,231,245,476,45,58,103,94,235,329,1103,1360,2463,332,355,687,1848,1912,3760,651,725,1376,434,410,844,22,8,30,5545,5956,11501,313,368,681
1030,1985922,2042602,4028524,141529,134144,275673,255411,240420,495831,129112,121965,251077,144098,143050,287148,315658,323787,639445,296543,309229,605772,268042,276534,544576,211240,219285,430525,128582,135588,264170,71811,91015,162826,23896,47586,71482,1918324,1983846,3902170,67601,58754,126355,20696,21356,42052,865,820,1685,418,444,862,21979,22620,44599,1156023,1184451,2340474,708043,744587,1452630,1190105,1214494,2404599,680201,726943,1407144,1619649,1679804,3299453,31754,30190,61944,227674,215210,442884,99170,97042,196212,60345,63382,123727,72162,97394,169556,906730,942763,1849493,84778,82081,166859,292283,308620,600903,78501,87156,165657,69238,85099,154337,18282,27205,45487,1842063,1913610,3755673,138022,126410,264432
1031,18767,19968,38735,1508,1344,2852,2777,2559,5336,1430,1351,2781,1230,1261,2491,2274,2409,4683,2289,2469,4758,2385,2671,5056,2153,2271,4424,1524,1770,3294,918,1250,2168,280,613,893,17571,18992,36563,1196,975,2171,1750,1834,3584,30,43,73,23,32,55,1803,1909,3712,16600,17713,34313,1004,999,2003,17250,18566,35816,453,429,882,16994,18295,35289,375,324,699,2474,2248,4722,914,842,1756,200,280,480,418,752,1170,4493,5544,10037,997,1151,2148,4838,5183,10021,1618,1613,3231,1006,1028,2034,57,45,102,16845,18465,35310,1974,1653,3627
1032,12123,13298,25421,792,729,1521,1755,1665,3420,864,842,1706,588,640,1228,1041,1192,2233,1299,1481,2780,1620,1783,3403,1570,1762,3332,1382,1472,2854,899,1127,2026,312,606,918,11412,12630,24042,710,668,1378,853,923,1776,26,13,39,15,23,38,894,959,1853,10583,11610,22193,840,932,1772,11278,12421,23699,276,317,593,11095,12258,23353,226,192,418,1575,1484,3059,552,536,1088,91,130,221,202,442,644,2234,2749,4983,645,689,1334,3375,3880,7255,1336,1436,2772,969,965,1934,36,30,66,11230,12280,23510,819,927,1746
1033,6742,7407,14149,355,358,713,795,834,1629,454,446,900,270,237,507,456,481,937,689,812,1501,890,1034,1924,1006,1140,2146,974,1039,2013,649,737,1386,205,289,494,6246,6954,13200,495,454,949,151,157,308,5,8,13,6,3,9,162,168,330,5538,6073,11611,815,891,1706,6184,6806,12990,230,253,483,6154,6777,12931,93,120,213,707,738,1445,315,319,634,55,49,104,111,231,342,1717,1912,3629,406,410,816,1864,2184,4048,671,740,1411,399,372,771,20,14,34,6169,6818,12987,423,461,884
1034,25071,26971,52042,1933,1925,3858,3578,3501,7079,2010,1961,3971,2191,2396,4587,3359,3562,6921,3148,3355,6503,3097,3368,6465,2725,2820,5545,1669,1919,3588,1010,1433,2443,352,730,1082,23521,25583,49104,1549,1388,2937,1188,1258,2446,25,17,42,7,16,23,1220,1291,2511,21874,23627,45501,2094,2167,4261,22960,24784,47744,1241,1336,2577,22938,24820,47758,427,433,860,3281,3167,6448,1349,1379,2728,707,1096,1803,887,1347,2234,7793,9257,17050,1490,1495,2985,5984,6288,12272,1733,1865,3598,1148,1156,2304,65,69,134,23165,24953,48118,2217,2269,4486
1035,132771,136173,268944,8716,8319,17035,17693,16716,34409,9533,8967,18500,9684,9153,18837,16337,16197,32534,17584,18383,35967,18409,18896,37305,15322,15840,31162,10742,11736,22478,6761,8405,15166,1991,3561,5552,126695,131012,257707,6076,5162,11238,2972,3041,6013,97,104,201,45,50,95,3114,3195,6309,99557,101803,201360,26830,28340,55170,108255,111276,219531,19302,20205,39507,117500,121412,238912,2425,2366,4791,16108,15228,31336,6981,6860,13841,4088,3967,8055,3996,5622,9618,41510,43409,84919,7282,6700,13982,32554,33302,65856,9221,10450,19671,7002,8014,15016,695,1011,1706,124711,128624,253335,6404,6326,12730
