region_id,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
1010,4,11,15,14,10,17,4,3,0,78,11,41,225,187,227,123,4,0,0,818,40,91,144,152,130,88,6,3,0,654,3,10,7,13,15,8,0,0,0,56,27,56,107,83,80,61,4,0,0,418,10,23,34,30,25,17,0,0,0,139,61,53,73,76,40,31,11,0,0,345,70,51,87,43,28,28,8,0,0,315,8,10,29,43,52,48,9,0,0,199,0,5,0,3,3,3,0,0,0,14,0,3,5,3,3,4,0,0,0,18,7,6,14,10,9,0,0,0,0,46,0,13,19,16,21,18,5,0,0,92,13,10,48,34,24,16,3,0,0,148,5,13,38,39,75,32,8,0,0,210,0,6,14,22,22,19,3,0,0,86,3,12,17,32,50,41,10,0,0,165,4,8,10,6,8,3,3,0,0,42,27,42,53,46,41,20,4,0,0,233,9,13,30,21,20,16,0,3,0,112
1011,13,47,115,133,133,125,29,9,0,604,0,9,17,23,16,14,0,0,0,79,58,94,192,240,261,172,29,0,0,1046,3,9,41,55,46,50,0,0,0,204,125,229,446,466,502,333,38,3,0,2142,31,26,79,120,129,95,14,5,0,499,256,191,285,278,264,251,48,3,0,1576,267,155,211,177,168,130,25,5,0,1138,17,35,86,163,199,200,38,0,0,738,15,14,25,43,55,26,3,0,0,181,0,6,41,60,64,52,8,3,0,234,10,4,36,42,75,47,13,0,3,230,8,29,94,159,127,138,32,4,0,591,14,24,71,91,110,85,12,5,0,412,11,28,120,218,273,194,20,3,0,867,10,19,84,141,202,233,14,0,0,703,6,41,134,232,264,210,29,3,0,919,28,16,30,45,60,31,3,4,0,217,44,62,101,150,143,109,14,4,0,627,33,22,54,56,53,44,14,8,0,284
1012,5,7,29,34,46,46,18,14,6,205,0,13,41,33,23,13,0,0,0,123,82,118,212,193,167,86,14,4,0,876,0,11,41,56,44,24,3,0,0,179,88,170,227,191,175,136,26,0,0,1013,34,47,96,125,112,54,25,0,0,493,176,104,177,178,141,117,27,4,0,924,129,50,70,56,64,50,11,4,0,434,12,28,91,118,177,146,53,3,0,628,6,5,30,20,20,19,3,0,0,103,6,11,34,33,49,21,7,0,0,161,9,14,15,27,22,21,5,0,0,113,6,30,74,59,66,49,14,0,0,298,11,32,39,42,44,34,8,0,0,210,6,29,128,198,195,104,11,0,0,671,11,13,84,89,104,78,23,3,0,405,9,22,86,107,145,100,11,6,0,486,13,5,22,25,38,25,7,0,0,135,33,66,93,81,87,69,24,3,0,456,15,17,21,28,21,21,11,3,0,137
1013,7,7,10,23,33,16,9,5,0,110,0,3,10,13,18,6,0,0,0,50,10,26,31,43,45,26,7,0,0,188,0,7,14,13,22,11,3,0,0,70,12,36,83,112,122,71,19,0,0,455,0,6,9,11,16,15,11,0,0,68,62,43,64,76,74,75,20,3,0,417,67,32,56,43,63,39,15,3,0,318,0,3,14,26,34,52,4,0,0,133,3,3,3,3,7,0,3,0,0,22,6,0,0,8,15,11,0,0,0,40,0,0,5,9,15,16,8,3,0,56,4,0,14,18,24,40,14,0,0,114,4,7,11,24,28,28,5,0,0,107,4,8,18,40,58,38,6,0,4,176,0,0,17,22,45,51,4,0,0,139,3,10,26,43,64,40,8,3,0,197,4,3,11,11,19,15,3,0,0,66,6,12,23,29,22,21,7,0,0,120,3,6,11,11,19,13,8,3,0,74
1014,0,6,20,22,17,19,4,10,0,98,0,8,13,12,14,3,0,0,0,50,45,54,87,109,105,72,16,0,0,488,0,10,20,26,21,27,3,0,0,107,54,103,148,128,121,92,12,3,0,661,6,16,31,51,47,26,9,3,0,189,67,52,111,102,133,62,16,4,0,547,89,51,52,37,42,32,10,3,0,316,9,14,69,88,110,105,25,3,0,423,7,7,14,10,20,6,0,0,0,64,0,3,14,20,12,7,0,0,0,56,4,12,11,13,10,18,6,3,0,77,9,12,31,24,34,30,13,3,0,156,0,13,21,22,30,15,3,0,0,104,9,25,127,195,214,93,9,0,0,672,5,6,25,37,54,59,16,0,0,202,3,14,45,60,85,79,25,3,0,314,13,6,4,9,11,6,0,0,0,49,13,27,43,47,37,30,15,0,0,212,6,17,31,27,23,16,7,3,4,134
1015,5,10,18,19,17,20,21,5,0,115,0,0,5,5,6,7,0,0,0,23,20,66,107,115,113,64,6,0,0,491,4,9,20,31,28,20,0,0,0,112,18,61,73,80,83,61,5,0,0,381,9,15,27,23,32,27,3,0,0,136,80,55,77,63,74,52,14,5,0,420,59,25,29,31,40,28,0,0,0,212,5,8,34,46,69,54,21,0,0,237,0,5,4,9,10,5,0,0,0,33,3,4,8,12,7,8,3,4,0,49,5,0,5,7,14,9,4,0,0,44,3,7,14,16,25,21,4,3,0,93,0,5,6,12,29,23,0,0,0,75,6,16,56,100,119,108,4,0,0,409,0,14,24,29,48,27,3,0,0,145,5,12,36,64,77,54,12,0,0,260,5,4,7,10,6,3,5,0,0,40,5,28,31,27,30,20,6,3,0,150,11,6,14,14,12,10,9,3,0,79
1016,11,25,99,77,111,60,30,18,5,436,0,0,7,3,4,3,0,0,0,17,52,111,282,250,183,117,19,0,0,1014,0,3,24,30,31,17,6,0,0,111,46,78,107,92,93,60,13,0,0,489,10,20,47,53,59,31,10,3,0,233,104,44,103,67,66,48,21,0,0,453,41,26,38,26,27,26,3,0,0,187,4,3,23,45,42,39,12,0,0,168,3,4,5,8,9,0,0,0,0,29,0,3,13,13,17,8,3,0,0,57,0,4,5,15,10,8,3,0,0,45,0,18,21,20,27,20,6,0,0,112,4,5,16,14,16,12,0,4,0,71,0,13,35,59,50,39,3,0,0,199,3,5,19,30,38,30,0,0,0,125,0,0,33,27,45,26,8,0,0,139,3,5,0,8,9,0,0,0,0,25,20,21,39,27,44,31,9,0,0,191,5,24,28,19,23,20,12,4,0,135
1017,0,0,8,5,8,10,3,0,0,34,5,41,120,107,107,70,4,0,0,454,35,97,168,214,198,141,10,0,0,863,0,10,16,15,21,5,0,0,0,67,26,59,118,123,81,50,3,0,0,460,4,11,29,33,22,8,3,3,0,113,36,25,49,45,21,34,10,3,0,223,55,17,27,28,15,13,0,0,0,155,3,9,41,54,66,56,10,0,0,239,0,3,3,5,5,3,0,0,0,19,3,5,4,9,3,0,0,0,0,24,4,3,13,13,8,7,0,0,0,48,6,12,16,15,19,14,8,0,0,90,7,9,33,28,26,12,3,0,0,118,3,12,21,38,47,30,4,0,0,155,0,6,3,12,27,18,0,0,0,66,3,4,17,17,32,23,3,0,0,99,3,8,8,8,7,6,3,0,0,43,16,30,60,41,46,27,3,0,0,223,9,19,26,41,17,5,4,0,0,121
1018,11,14,39,32,34,25,6,7,0,168,0,0,7,10,9,5,0,0,0,31,30,85,142,121,153,71,19,3,0,624,0,0,19,31,23,8,0,0,0,81,38,87,167,124,152,115,17,0,0,700,10,20,58,54,56,37,4,0,0,239,113,135,177,150,123,93,19,3,0,813,87,92,78,54,42,37,10,0,0,400,4,9,40,65,68,91,27,3,0,307,6,13,26,18,24,22,6,0,0,115,3,3,12,36,32,17,0,0,0,103,6,9,10,13,20,12,6,3,0,79,6,20,55,50,58,55,11,0,0,255,5,10,34,41,62,47,8,0,0,207,9,19,73,82,117,71,4,0,0,375,0,33,88,92,132,106,8,0,0,459,8,32,80,132,152,106,16,0,0,526,4,11,18,13,14,7,3,0,0,70,18,32,60,74,68,40,9,3,0,304,6,11,21,28,24,15,5,3,4,117
1019,0,3,3,0,3,0,3,0,0,12,9,49,121,136,153,101,0,0,0,569,12,34,41,63,57,33,8,0,0,248,8,9,29,36,55,42,0,0,0,179,10,23,48,39,52,35,9,0,0,216,4,13,12,15,9,5,0,0,0,58,23,23,39,31,22,20,4,0,0,162,42,22,21,16,21,18,3,0,0,143,4,10,27,45,60,66,9,0,0,221,0,0,7,3,5,0,0,0,0,15,0,0,0,0,4,4,3,0,0,11,3,3,5,4,3,3,3,0,0,24,3,5,9,9,10,11,4,6,0,57,11,8,12,7,15,3,3,0,0,59,3,18,26,45,70,45,3,0,0,210,0,3,12,17,16,16,8,0,0,72,3,6,11,19,9,20,3,0,0,71,0,0,3,0,8,3,0,0,0,14,8,7,16,22,14,12,5,0,0,84,5,3,5,16,13,15,4,0,0,61
