region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
1016,5170,14061,443,890,58,140,501,1030,552,1156,3,3,0,0,4,9,559,1168,34,47,3,5,3,15,40,67,0,4,6270,16330,684,0,6954,16330
1017,5569,14756,245,477,33,59,278,536,155,235,0,0,0,0,0,4,155,239,3,5,0,3,10,13,13,21,4,5,6019,15557,399,0,6418,15557
1018,8710,22452,640,1057,246,463,886,1520,1044,1669,75,102,47,60,48,64,1214,1895,199,292,6,8,55,99,260,399,3,3,11073,26269,897,0,11970,26269
1019,4184,9951,387,642,26,46,413,688,154,214,37,54,0,0,0,0,191,268,23,35,0,0,37,73,60,108,10,12,4858,11027,474,0,5332,11027
1020,7210,18636,311,491,24,65,335,556,221,319,3,4,0,0,14,24,238,347,203,321,3,5,9,10,215,336,6,22,8004,19897,1143,0,9147,19897
1021,3673,9849,120,209,34,65,154,274,297,470,0,0,0,0,0,3,297,473,36,55,0,3,5,14,41,72,21,27,4186,10695,509,0,4695,10695
1022,6797,16811,977,1811,902,2053,1879,3864,522,932,139,234,147,255,14,22,822,1443,143,207,0,5,24,53,167,265,13,28,9678,22411,4149,0,13827,22411
1023,122964,325806,8770,15142,5068,10496,13838,25638,9002,13955,2129,3440,1670,2919,191,325,12992,20639,699,1017,9,30,358,708,1066,1755,118,184,150978,374022,12111,0,163089,374022
1024,10308,26871,753,1428,63,121,816,1549,799,1112,0,0,0,0,20,37,819,1149,166,246,0,0,12,27,178,273,15,45,12136,29887,1054,0,13190,29887
1025,11440,30207,920,1552,57,92,977,1644,743,1024,28,36,19,31,15,25,805,1116,45,56,5,6,47,85,97,147,6,19,13325,33133,1270,0,14595,33133
1026,3642,9349,177,264,0,0,177,264,150,203,10,12,0,0,6,4,166,219,28,55,3,0,9,25,40,80,4,6,4029,9918,363,0,4392,9918
1027,11346,28933,1970,3414,786,1443,2756,4857,1183,1803,543,884,746,1303,16,21,2488,4011,309,479,0,0,150,236,459,715,14,24,17063,38540,2007,0,19070,38540
1028,4738,13398,303,617,96,203,399,820,348,558,0,0,0,0,5,9,353,567,79,113,3,4,17,37,99,154,3,10,5592,14949,456,0,6048,14949
1029,4616,11058,174,273,33,67,207,340,20,31,0,0,0,0,3,3,23,34,36,40,0,0,3,7,39,47,15,25,4900,11504,1984,0,6884,11504
1030,816995,2514173,74217,173711,105611,278470,179828,452181,90017,179881,136415,280752,154011,307043,2629,5361,383072,773037,1326,2058,99,242,4004,9512,5429,11812,2114,4469,1387438,3755672,99021,0,1486459,3755672
1031,12299,31761,585,869,179,325,764,1194,1373,2083,37,55,14,28,8,10,1432,2176,53,75,3,5,22,47,78,127,23,52,14596,35310,1270,0,15866,35310
1032,8308,21067,499,757,28,66,527,823,995,1403,21,30,0,0,4,8,1020,1441,51,73,3,7,31,59,85,139,20,38,9960,23508,940,0,10900,23508
1033,5098,11900,168,284,100,158,268,442,233,392,9,18,0,0,10,13,252,423,106,157,4,9,16,36,126,202,14,21,5758,12988,2261,0,8019,12988
1034,16106,43075,710,1134,161,295,871,1429,2034,3206,79,116,32,42,20,28,2165,3392,22,25,7,29,69,129,98,183,18,38,19258,48117,1978,0,21236,48117
1035,73355,205423,5537,10345,5771,12521,11308,22866,6863,11614,3130,5380,3096,5731,184,338,13273,23063,811,1212,6,7,310,661,1127,1880,51,100,99114,253332,8257,0,107371,253332
