region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
1010,3,3,6,19,7,26,0,0,0,0,0,0,9,13,22,2849,2371,5220,358,243,601,102,3,105,38,3,41,29,3,32,5,5,10,98,114,212,3510,2765,6275,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,58,19,77,67,22,89,3,0,3,3,0,3,3,0,3,9,0,9,50,116,166,449,617,1066,106,70,176,4191,3590,7781
1011,10,6,16,67,75,142,8,0,8,0,4,4,25,24,49,8980,8209,17189,807,1026,1833,383,12,395,208,15,223,244,44,288,101,48,149,459,488,947,11292,9951,21243,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,5,0,5,0,14,14,0,5,5,5,19,24,105,48,153,110,72,182,3,3,6,3,3,6,3,0,3,9,6,15,520,735,1255,1157,1871,3028,206,208,414,13294,12843,26137
1012,4,3,7,47,31,78,4,3,7,0,0,0,27,27,54,5714,5484,11198,627,666,1293,232,12,244,88,10,98,97,18,115,26,17,43,305,263,568,7171,6534,13705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,31,88,57,31,88,3,4,7,0,0,0,4,0,4,7,4,11,152,258,410,572,975,1547,89,97,186,8048,7899,15947
1013,0,0,0,10,13,23,4,0,4,0,0,0,9,6,15,1876,1834,3710,201,219,420,81,3,84,20,6,26,64,18,82,27,10,37,146,164,310,2438,2273,4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,23,16,39,23,21,44,0,0,0,0,0,0,0,5,5,0,5,5,128,143,271,280,480,760,51,64,115,2920,2986,5906
1014,5,3,8,25,13,38,0,0,0,0,0,0,16,26,42,3380,2926,6306,382,399,781,126,4,130,42,4,46,38,6,44,17,8,25,197,211,408,4228,3600,7828,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,7,0,7,35,14,49,42,17,59,0,0,0,3,0,3,0,0,0,3,0,3,95,148,243,467,621,1088,84,58,142,4919,4444,9363
1015,4,4,8,14,16,30,0,0,0,0,0,0,9,8,17,2233,1999,4232,237,232,469,94,4,98,61,6,67,122,43,165,28,10,38,199,181,380,3001,2503,5504,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,24,16,40,24,22,46,3,0,3,0,3,3,3,0,3,6,3,9,100,144,244,297,495,792,74,61,135,3502,3228,6730
1016,0,0,0,22,6,28,0,0,0,0,0,0,11,16,27,3024,2512,5536,354,314,668,89,3,92,30,6,36,38,6,44,38,11,49,159,145,304,3765,3019,6784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,40,27,13,40,0,0,0,0,0,0,3,0,3,3,0,3,66,108,174,288,453,741,89,79,168,4238,3672,7910
1017,3,4,7,9,17,26,0,0,0,3,0,3,3,5,8,2572,1995,4567,243,167,410,120,0,120,33,6,39,8,3,11,15,5,20,62,60,122,3071,2262,5333,4,3,7,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,7,9,16,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,4,4,8,38,13,51,49,26,75,0,3,3,0,0,0,3,3,6,3,6,9,37,85,122,368,495,863,86,63,149,3614,2937,6551
1018,3,0,3,39,38,77,3,3,6,3,0,3,18,16,34,4055,3790,7845,373,479,852,165,5,170,96,9,105,80,15,95,41,15,56,280,246,526,5156,4616,9772,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,4,3,3,6,3,7,10,51,43,94,57,50,107,0,0,0,3,0,3,3,0,3,6,0,6,167,250,417,492,844,1336,96,71,167,5974,5831,11805
1019,23,17,40,7,12,19,0,0,0,0,0,0,16,17,33,1764,1353,3117,155,150,305,41,3,44,10,5,15,12,4,16,11,6,17,119,107,226,2158,1674,3832,4,0,4,0,0,0,0,0,0,3,3,6,0,3,3,0,0,0,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,11,5,16,18,14,32,0,0,0,0,0,0,0,0,0,0,0,0,39,68,107,229,336,565,39,43,82,2483,2135,4618
1020,100,102,202,14,13,27,0,0,0,0,0,0,0,0,0,2979,2559,5538,246,202,448,174,3,177,35,5,40,27,4,31,32,12,44,116,104,220,3723,3004,6727,16,14,30,0,0,0,0,0,0,23,26,49,5,16,21,4,4,8,48,60,108,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,51,16,67,104,76,180,8,7,15,3,0,3,0,0,0,11,7,18,181,298,479,424,601,1025,93,72,165,4536,4058,8594
1021,4,0,4,8,5,13,3,3,6,0,0,0,0,12,12,2246,1515,3761,229,153,382,43,0,43,35,3,38,11,3,14,14,8,22,82,92,174,2675,1794,4469,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,33,27,9,36,0,0,0,3,0,3,0,0,0,3,0,3,41,80,121,331,330,661,60,39,99,3137,2252,5389
1022,8,6,14,62,48,110,0,0,0,0,0,0,4,5,9,3454,2785,6239,254,301,555,79,3,82,36,5,41,38,16,54,35,19,54,173,194,367,4143,3382,7525,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,0,10,10,0,0,0,6,10,16,44,30,74,53,40,93,3,3,6,0,3,3,3,0,3,6,6,12,213,304,517,495,808,1303,92,73,165,5002,4613,9615
1023,695,579,1274,1139,1502,2641,58,41,99,3,5,8,134,131,265,68904,56445,125349,5047,5120,10167,1767,52,1819,1189,128,1317,1424,319,1743,450,183,633,2241,2280,4521,83051,66785,149836,104,76,180,12,0,12,0,0,0,179,147,326,76,61,137,70,22,92,441,306,747,14,24,38,0,0,0,42,115,157,89,128,217,29,33,62,174,300,474,743,358,1101,1358,964,2322,83,62,145,25,38,63,31,17,48,139,117,256,2088,3295,5383,8570,13667,22237,1363,1143,2506,96569,85971,182540
1024,27,11,38,20,19,39,3,0,3,0,0,0,6,21,27,4565,3973,8538,409,442,851,178,3,181,111,13,124,120,11,131,49,24,73,298,204,502,5786,4721,10507,3,0,3,0,0,0,0,0,0,3,3,6,0,0,0,0,3,3,6,6,12,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,58,32,90,69,38,107,0,3,3,3,0,3,3,3,6,6,6,12,179,283,462,620,976,1596,98,98,196,6758,6122,12880
1025,4,6,10,110,50,160,0,3,3,0,0,0,31,31,62,5919,5163,11082,686,629,1315,207,10,217,59,7,66,89,13,102,47,31,78,397,286,683,7549,6229,13778,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,16,3,19,7,9,16,3,3,6,26,15,41,51,41,92,80,56,136,0,0,0,0,0,0,3,4,7,3,4,7,157,295,452,730,1077,1807,135,108,243,8654,7769,16423
1026,3,0,3,31,11,42,0,0,0,0,0,0,10,16,26,1586,1321,2907,194,160,354,71,0,71,16,0,16,28,0,28,20,8,28,129,117,246,2088,1633,3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,4,3,7,21,6,27,25,9,34,0,0,0,3,0,3,0,0,0,3,0,3,52,103,155,199,331,530,45,39,84,2412,2115,4527
1027,7,5,12,30,50,80,4,0,4,0,0,0,11,24,35,5625,5201,10826,437,684,1121,178,3,181,144,23,167,90,21,111,48,28,76,313,315,628,6887,6354,13241,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,7,7,14,0,0,0,7,11,18,58,33,91,65,48,113,0,0,0,0,0,0,6,3,9,6,3,9,328,415,743,657,1149,1806,130,100,230,8073,8069,16142
1028,4,4,8,22,10,32,0,0,0,0,0,0,6,4,10,3264,2263,5527,357,214,571,76,0,76,45,4,49,24,4,28,54,14,68,197,114,311,4049,2631,6680,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,0,3,3,3,0,3,6,3,9,45,11,56,51,17,68,3,0,3,0,0,0,4,0,4,7,0,7,56,116,172,524,454,978,77,61,138,4764,3279,8043
1029,5,0,5,8,3,11,3,0,3,0,0,0,4,0,4,1462,1281,2743,101,120,221,84,0,84,15,0,15,7,0,7,11,7,18,36,50,86,1736,1461,3197,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,10,8,18,18,8,26,3,0,3,3,0,3,0,0,0,6,0,6,46,96,142,171,289,460,40,25,65,2017,1879,3896
1030,94794,87589,182383,48780,57591,106371,3879,2545,6424,598,547,1145,3753,2098,5851,582649,426699,1009348,34150,51366,85516,19132,323,19455,10510,1462,11972,12215,3000,15215,6085,2699,8784,40294,41288,81582,856839,677207,1534046,20960,21549,42509,675,538,1213,331,243,574,13548,10698,24246,3357,5859,9216,1754,754,2508,40625,39641,80266,730,756,1486,69,91,160,2122,2230,4352,986,2198,3184,807,690,1497,4714,5965,10679,6081,3140,9221,51420,48746,100166,5327,5065,10392,473,444,917,458,172,630,6258,5681,11939,32045,42069,74114,60495,99740,160235,15281,12616,27897,1022338,886059,1908397
1031,0,0,0,37,34,71,3,3,6,0,0,0,28,23,51,6063,5555,11618,627,639,1266,304,10,314,124,10,134,81,9,90,61,32,93,344,244,588,7672,6559,14231,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,56,26,82,59,32,91,3,0,3,0,0,0,3,0,3,6,0,6,212,361,573,663,1081,1744,124,129,253,8736,8162,16898
1032,3,3,6,19,25,44,0,0,0,0,0,0,12,14,26,3011,2740,5751,305,334,639,146,3,149,52,11,63,44,4,48,32,17,49,193,179,372,3817,3330,7147,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,6,0,6,27,10,37,36,10,46,3,0,3,0,0,0,3,0,3,6,0,6,111,173,284,397,593,990,84,71,155,4451,4177,8628
1033,0,3,3,9,10,19,3,0,3,0,0,0,0,4,4,1675,1441,3116,153,182,335,88,0,88,24,3,27,23,5,28,22,12,34,104,108,212,2101,1768,3869,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,13,11,24,20,11,31,3,0,3,0,3,3,0,0,0,3,3,6,126,170,296,229,430,659,57,63,120,2536,2445,4981
1034,5,5,10,74,75,149,4,3,7,3,0,3,44,39,83,9384,8120,17504,880,898,1778,233,11,244,152,16,168,205,34,239,167,48,215,492,441,933,11643,9690,21333,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,3,0,9,9,0,3,3,0,15,15,66,34,100,70,49,119,0,5,5,0,0,0,6,0,6,6,5,11,192,414,606,936,1620,2556,187,168,355,13034,11946,24980
1035,1736,1154,2890,730,924,1654,11,3,14,9,3,12,87,72,159,42857,34038,76895,3036,3468,6504,1125,21,1146,598,65,663,614,138,752,328,120,448,1546,1659,3205,52677,41665,94342,142,149,291,0,0,0,11,5,16,581,362,943,111,116,227,66,23,89,911,655,1566,0,0,0,0,0,0,54,56,110,38,74,112,22,13,35,114,143,257,419,208,627,1444,1006,2450,111,82,193,12,15,27,25,10,35,148,107,255,1293,1991,3284,5651,8388,14039,972,838,1810,62185,53995,116180
