region_id,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_school_quals_Cert_Level_M,Non_school_quals_Cert_Level_F,Non_school_quals_Cert_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
1010,7949,8226,16175,3206,1458,4664,688,1862,2550,296,272,568,280,289,569,4470,3881,8351,2973,3857,6830,6.3,7.4,6.8,56.2,47.2,51.6,52.7,43.7,48.1,48,24,72,33,46,79,243,450,693,276,479,755,2382,1361,3743,7504,8086,15590,1369,1460,2829,5063,5367,10430,3133,3529,6662
1011,24806,27204,52010,9107,5310,14417,3372,6627,9999,816,903,1719,1341,1015,2356,14636,13855,28491,8865,12012,20877,9.2,7.3,8.3,59.0,50.9,54.8,53.6,47.2,50.3,450,375,825,222,385,607,2108,3012,5120,1483,2481,3964,7438,4423,11861,24142,25783,49925,5187,5723,10910,15290,16186,31476,12181,13386,25567
1012,12327,13975,26302,6433,4076,10509,1241,3349,4590,375,475,850,461,396,857,8510,8296,16806,3175,5095,8270,5.4,4.8,5.1,69.0,59.4,63.9,65.3,56.5,60.6,183,199,382,108,218,326,844,1661,2505,567,941,1508,3626,2498,6124,12659,13907,26566,2561,2938,5499,7798,8589,16387,6142,7049,13191
1013,7901,8867,16768,1917,1136,3053,808,1618,2426,200,229,429,336,229,565,3261,3212,6473,4100,5038,9138,10.3,7.1,8.7,41.3,36.2,38.6,37.0,33.6,35.2,67,75,142,73,84,157,436,569,1005,449,631,1080,2498,1319,3817,7312,8012,15324,1380,1522,2902,4930,5448,10378,3321,3654,6975
1014,8610,8802,17412,3726,2225,5951,877,1943,2820,314,275,589,332,279,611,5249,4722,9971,2935,3679,6614,6.3,5.9,6.1,61.0,53.6,57.3,57.1,50.5,53.8,110,105,215,67,114,181,490,702,1192,436,714,1150,2319,1464,3783,8179,8634,16813,1496,1598,3094,5408,5730,11138,3600,3877,7477
1015,6970,7767,14737,2537,1333,3870,740,1669,2409,228,225,453,349,326,675,3854,3553,7407,2764,3848,6612,9.1,9.2,9.1,55.3,45.7,50.3,50.3,41.5,45.7,71,51,122,46,71,117,365,529,894,304,488,792,1849,1275,3124,6840,7488,14328,1292,1485,2777,4442,4908,9350,3085,3503,6588
1016,6825,7162,13987,3278,1731,5009,676,1669,2345,280,276,556,246,214,460,4480,3890,8370,1751,2709,4460,5.5,5.5,5.5,65.6,54.3,59.8,62.0,51.3,56.6,93,77,170,38,74,112,406,638,1044,251,439,690,1704,994,2698,6819,7105,13924,1251,1226,2477,4417,4605,9022,3020,3149,6169
1017,6186,6491,12677,2833,1180,4013,514,1520,2034,265,240,505,291,228,519,3903,3168,7071,2003,3044,5047,7.5,7.2,7.3,63.1,48.8,55.8,58.4,45.3,51.7,21,28,49,20,31,51,139,293,432,226,304,530,2173,1175,3348,6705,6808,13513,899,1033,1932,4787,4815,9602,2226,2436,4662
1018,10789,12085,22874,4067,2592,6659,1593,2866,4459,317,370,687,648,548,1196,6625,6376,13001,3685,5264,8949,9.8,8.6,9.2,61.4,52.8,56.8,55.4,48.2,51.6,212,196,408,107,231,338,992,1456,2448,561,953,1514,2919,1951,4870,10532,11502,22034,2274,2506,4780,6596,7247,13843,5358,5950,11308
1019,5040,5008,10048,1919,909,2828,404,1069,1473,162,159,321,247,169,416,2732,2306,5038,2021,2426,4447,9.0,7.3,8.3,54.2,46.0,50.1,49.3,42.7,46.0,48,40,88,26,68,94,209,323,532,195,274,469,1513,737,2250,4778,4942,9720,707,710,1417,3331,3458,6789,1781,1859,3640
1020,8713,9209,17922,3293,1724,5017,913,2028,2941,330,305,635,307,243,550,4843,4300,9143,3472,4405,7877,6.3,5.7,6.0,55.6,46.7,51.0,52.0,44.1,47.9,265,175,440,76,125,201,677,946,1623,545,878,1423,2750,1499,4249,8829,9217,18046,1401,1427,2828,5956,6239,12195,3670,3798,7468
1021,4754,4344,9098,2548,1076,3624,382,1028,1410,205,147,352,153,158,311,3288,2409,5697,1164,1659,2823,4.7,6.6,5.5,69.2,55.5,62.6,66.0,51.8,59.2,42,34,76,21,49,70,220,308,528,213,277,490,1503,729,2232,4292,4190,8482,1087,1070,2157,2706,2593,5299,2255,2268,4523
1022,9996,10872,20868,3524,1802,5326,1125,2468,3593,352,345,697,326,294,620,5327,4909,10236,3887,5187,9074,6.1,6.0,6.1,53.3,45.2,49.1,50.0,42.4,46.1,225,157,382,90,140,230,747,1021,1768,777,1018,1795,3246,1670,4916,9353,9989,19342,1832,1996,3828,5793,6314,12107,4788,5085,9873
1023,157020,167051,324071,73743,38131,111874,17275,42005,59280,5552,5839,11391,5725,4860,10585,102295,90835,193130,47115,69139,116254,5.6,5.4,5.5,65.1,54.4,59.6,61.5,51.5,56.3,4364,3814,8178,1545,2755,4300,15355,20796,36151,10425,14247,24672,47544,24863,72407,157933,165257,323190,26717,28195,54912,107579,112726,220305,65515,69581,135096
1024,13089,13569,26658,4974,2534,7508,1361,3131,4492,422,457,879,596,490,1086,7353,6612,13965,4789,6090,10879,8.1,7.4,7.8,56.2,48.7,52.4,51.6,45.1,48.3,160,153,313,100,206,306,797,1148,1945,885,1119,2004,3811,2421,6232,12398,13129,25527,2381,2521,4902,7989,8462,16451,5835,6227,12062
1025,13591,14781,28372,6922,3873,10795,1289,3342,4631,446,547,993,401,372,773,9058,8134,17192,3684,5900,9584,4.4,4.6,4.5,66.6,55.0,60.6,63.7,52.5,57.9,338,263,601,142,231,373,1178,1770,2948,753,1315,2068,3715,2380,6095,13439,14396,27835,2946,3149,6095,8518,9139,17657,6569,7160,13729
1026,4047,4372,8419,1914,970,2884,348,978,1326,154,165,319,116,99,215,2532,2212,4744,1210,1877,3087,4.6,4.5,4.5,62.6,50.6,56.3,59.7,48.3,53.8,42,42,84,30,30,60,201,362,563,149,271,420,1126,689,1815,4146,4433,8579,736,772,1508,2769,2950,5719,1751,1895,3646
1027,16035,18422,34457,5651,3541,9192,1988,4022,6010,429,509,938,670,506,1176,8738,8578,17316,6462,9044,15506,7.7,5.9,6.8,54.5,46.6,50.3,50.3,43.8,46.8,340,257,597,196,267,463,1431,1837,3268,1164,1783,2947,4788,3076,7864,15341,17246,32587,3325,3712,7037,9311,10536,19847,8255,9321,17576
1028,6372,6121,12493,4008,1540,5548,487,1518,2005,268,222,490,138,178,316,4901,3458,8359,1184,2421,3605,2.8,5.1,3.8,76.9,56.5,66.9,74.7,53.6,64.4,73,66,139,41,61,102,403,559,962,340,422,762,2203,1155,3358,6363,6207,12570,1447,1289,2736,3988,3954,7942,3239,3039,6278
1029,4877,5326,10203,1436,763,2199,446,991,1437,130,130,260,269,193,462,2281,2077,4358,2290,2933,5223,11.8,9.3,10.6,46.8,39.0,42.7,41.2,35.4,38.2,33,39,72,22,58,80,173,289,462,279,351,630,1655,904,2559,4904,5259,10163,813,898,1711,3271,3455,6726,2072,2328,4400
1030,1588987,1668035,3257022,783489,481267,1264756,185076,348373,533449,53773,56417,110190,60543,54226,114769,1082881,940283,2023164,406596,633878,1040474,5.6,5.8,5.7,68.1,56.4,62.1,64.3,53.1,58.6,103990,89698,193688,20732,32152,52884,268102,307854,575956,128017,167880,295897,300123,170024,470147,1578589,1639935,3218524,266071,276066,542137,1035854,1085034,2120888,686553,713652,1400205
1031,14485,16060,30545,6788,4024,10812,1447,3604,5051,502,535,1037,602,507,1109,9339,8670,18009,4219,6464,10683,6.4,5.8,6.2,64.5,54.0,59.0,60.3,50.8,55.3,209,178,387,123,240,363,952,1575,2527,724,1282,2006,4165,2683,6848,14237,15266,29503,3118,3370,6488,8899,9736,18635,7095,7640,14735
1032,9578,10903,20481,3097,1764,4861,1055,2137,3192,297,275,572,535,428,963,4984,4604,9588,4028,5761,9789,10.7,9.3,10.0,52.0,42.2,46.8,46.5,38.3,42.1,74,53,127,64,113,177,413,634,1047,402,742,1144,2657,1824,4481,9604,10630,20234,1768,1934,3702,6689,7256,13945,3902,4558,8460
1033,5592,6217,11809,1647,808,2455,718,1450,2168,169,192,361,231,179,410,2765,2629,5394,2503,3238,5741,8.4,6.8,7.6,49.4,42.3,45.7,45.3,39.4,42.2,77,61,138,38,92,130,367,508,875,314,529,843,1836,913,2749,5509,6008,11517,851,997,1848,3927,4245,8172,2105,2428,4533
1034,19560,21543,41103,10268,5820,16088,2025,5310,7335,740,817,1557,698,697,1395,13731,12644,26375,5011,8104,13115,5.1,5.5,5.3,70.2,58.7,64.2,66.6,55.5,60.8,547,451,998,210,370,580,1747,2797,4544,1104,1634,2738,5656,3574,9230,19294,20791,40085,4489,4911,9400,11985,12875,24860,10087,11127,21214
1035,106356,111141,217497,46893,23173,70066,11355,26912,38267,3941,3910,7851,4654,3812,8466,66843,57807,124650,34396,48701,83097,7.0,6.6,6.8,62.8,52.0,57.3,58.5,48.6,53.4,3738,3283,7021,1118,1927,3045,9860,12649,22509,7429,9702,17131,30986,16780,47766,109272,112561,221833,16526,17220,33746,76707,79103,155810,41283,43234,84517
