region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
1010,30,57,87,3029,3493,6522,0,0,0,97,95,192,3,6,9,1962,2122,4084,3,3,6,22,9,31,34,62,96,17,18,35,12,31,43,4,7,11,32,31,63,58,67,125,478,566,1044,54,72,126,35,30,65,694,834,1528,145,161,306,12,3,15,6691,7610,14301,13,10,23,20,16,36,3,3,6,4,0,4,14,36,50,18,36,54,1806,1569,3375,54,36,90,1401,889,2290,10036,10226,20262
1011,271,388,659,7343,8431,15774,0,0,0,516,576,1092,3,0,3,6836,7583,14419,43,50,93,82,96,178,152,220,372,56,64,120,163,181,344,8,6,14,48,80,128,565,690,1255,1313,1497,2810,103,129,232,92,114,206,1213,1620,2833,770,943,1713,30,43,73,19336,22323,41659,78,74,152,103,88,191,11,15,26,16,13,29,601,628,1229,617,641,1258,7664,6848,14512,431,299,730,2553,2505,5058,31064,33181,64245
1012,60,92,152,4447,5144,9591,0,0,0,250,309,559,8,17,25,5284,5952,11236,28,26,54,70,89,159,33,43,76,12,14,26,74,106,180,6,3,9,30,18,48,184,227,411,690,815,1505,71,87,158,56,75,131,1008,1282,2290,327,346,673,3,0,3,12581,14553,27134,64,71,135,80,44,124,3,7,10,15,11,26,35,40,75,50,51,101,2089,1847,3936,125,67,192,1192,1022,2214,16244,17754,33998
1013,50,74,124,3060,3553,6613,0,0,0,132,156,288,0,0,0,2174,2446,4620,21,20,41,32,33,65,88,107,195,16,20,36,39,33,72,6,0,6,20,27,47,50,72,122,356,428,784,47,53,100,9,13,22,441,660,1101,148,182,330,3,5,8,6642,7808,14450,0,12,12,21,20,41,6,6,12,11,13,24,12,22,34,23,35,58,1612,1344,2956,80,37,117,868,862,1730,9302,10198,19500
1014,69,84,153,3161,3560,6721,0,0,0,147,161,308,70,65,135,3251,3587,6838,0,4,4,75,35,110,33,42,75,13,13,26,31,34,65,11,9,20,12,9,21,60,69,129,269,305,574,33,39,72,32,39,71,517,550,1067,135,144,279,8,5,13,7858,8670,16528,22,20,42,20,22,42,3,0,3,0,0,0,28,33,61,28,33,61,1428,1216,2644,102,65,167,1230,614,1844,10760,10724,21484
1015,28,36,64,2766,3265,6031,0,0,0,123,120,243,0,0,0,2053,2264,4317,5,7,12,12,9,21,60,77,137,19,22,41,19,26,45,6,3,9,3,3,6,69,85,154,518,657,1175,60,65,125,13,31,44,322,426,748,155,179,334,0,7,7,6203,7246,13449,3,4,7,15,5,20,0,3,3,6,3,9,22,38,60,28,41,69,1590,1425,3015,80,47,127,917,689,1606,8864,9496,18360
1016,26,42,68,1335,1502,2837,0,0,0,51,46,97,37,40,77,3655,3826,7481,0,3,3,17,18,35,28,44,72,46,44,90,49,50,99,3,3,6,38,37,75,112,120,232,303,325,628,20,28,48,112,99,211,516,653,1169,121,130,251,13,25,38,6456,6993,13449,141,134,275,197,139,336,3,3,6,3,4,7,340,288,628,343,292,635,835,692,1527,52,39,91,831,683,1514,8884,9017,17901
1017,22,24,46,2460,2681,5141,0,0,0,123,115,238,0,0,0,1735,1824,3559,15,7,22,12,10,22,26,44,70,28,27,55,24,22,46,0,0,0,30,39,69,47,55,102,354,381,735,67,57,124,31,34,65,587,727,1314,127,138,265,0,3,3,5666,6164,11830,4,10,14,10,9,19,3,3,6,0,0,0,20,24,44,20,24,44,1553,1350,2903,72,52,124,640,573,1213,7990,8209,16199
1018,170,216,386,2611,3004,5615,0,0,0,118,146,264,3,6,9,3468,3983,7451,36,38,74,28,25,53,72,109,181,32,37,69,32,38,70,0,0,0,40,36,76,172,201,373,793,868,1661,44,54,98,113,143,256,796,987,1783,306,364,670,62,66,128,8726,10105,18831,31,29,60,39,27,66,7,11,18,10,17,27,91,118,209,101,135,236,3245,2992,6237,276,213,489,993,969,1962,13588,14697,28285
1019,51,62,113,1429,1541,2970,0,0,0,97,97,194,75,59,134,1509,1662,3171,0,0,0,17,16,33,24,57,81,7,8,15,17,12,29,3,3,6,10,13,23,41,46,87,304,349,653,31,41,72,21,22,43,452,512,964,80,93,173,4,0,4,4121,4531,8652,14,11,25,13,20,33,3,3,6,3,3,6,17,32,49,20,35,55,1090,878,1968,57,35,92,859,447,1306,6228,6022,12250
1020,49,69,118,2536,2791,5327,0,0,0,230,241,471,3,7,10,1829,2008,3837,0,5,5,42,30,72,74,94,168,16,19,35,39,39,78,0,0,0,33,40,73,57,82,139,277,289,566,96,99,195,1248,1416,2664,486,598,1084,339,433,772,66,66,132,7371,8257,15628,7,4,11,28,19,47,7,5,12,0,0,0,18,37,55,18,37,55,2219,1818,4037,94,51,145,905,815,1720,10698,11075,21773
1021,33,35,68,1948,2062,4010,0,0,0,110,92,202,0,0,0,1551,1519,3070,0,3,3,11,20,31,18,28,46,3,8,11,21,9,30,0,3,3,10,3,13,20,26,46,190,177,367,9,17,26,15,22,37,219,236,455,104,92,196,3,5,8,4232,4322,8554,14,9,23,19,12,31,0,0,0,0,0,0,12,21,33,12,21,33,909,779,1688,41,17,58,863,473,1336,6123,5668,11791
1022,67,85,152,3318,3818,7136,0,0,0,199,230,429,0,0,0,2753,3054,5807,8,12,20,78,91,169,40,48,88,12,7,19,72,84,156,0,0,0,9,18,27,124,160,284,514,536,1050,20,44,64,12,17,29,688,837,1525,304,383,687,16,14,30,8167,9353,17520,21,18,39,13,0,13,11,5,16,0,3,3,29,42,71,29,45,74,2529,2180,4709,81,56,137,1257,1157,2414,12175,12899,25074
1023,1449,1853,3302,47732,53626,101358,3,0,3,4354,4719,9073,229,234,463,47712,52426,100138,166,255,421,2534,2519,5053,518,689,1207,400,449,849,636,724,1360,48,35,83,428,502,930,2193,2521,4714,6679,7336,14015,1020,1263,2283,729,865,1594,12371,15399,27770,3754,4341,8095,291,320,611,131797,148223,280020,705,668,1373,1097,894,1991,100,99,199,26,13,39,637,794,1431,663,807,1470,43282,36897,80179,2022,1048,3070,14314,12852,27166,195429,203341,398770
1024,92,121,213,4429,4868,9297,0,0,0,275,298,573,0,3,3,3324,3807,7131,66,72,138,89,64,153,100,113,213,28,36,64,61,67,128,3,5,8,15,33,48,262,315,577,782,877,1659,75,87,162,17,17,34,727,834,1561,413,472,885,18,14,32,10684,11982,22666,23,25,48,36,42,78,9,9,18,11,0,11,59,97,156,70,97,167,3301,2876,6177,163,101,264,2138,1570,3708,16516,16823,33339
1025,94,114,208,4114,4739,8853,0,0,0,211,219,430,107,134,241,5640,6189,11829,34,34,68,112,90,202,35,50,85,23,22,45,60,75,135,8,8,16,91,86,177,197,239,436,492,524,1016,41,55,96,39,39,78,1257,1595,2852,452,503,955,20,19,39,12933,14620,27553,59,55,114,82,65,147,14,3,17,5,3,8,48,69,117,53,72,125,2861,2417,5278,132,72,204,1510,1314,2824,17738,18732,36470
1026,18,27,45,1572,1718,3290,0,0,0,143,172,315,33,41,74,1616,1717,3333,0,3,3,13,5,18,4,6,10,9,8,17,39,49,88,7,10,17,4,3,7,46,59,105,220,255,475,19,34,53,5,13,18,396,475,871,73,84,157,0,0,0,4199,4652,8851,5,10,15,9,5,14,0,0,0,0,3,3,5,9,14,5,12,17,566,490,1056,23,14,37,485,420,905,5310,5630,10940
1027,116,168,284,5268,6385,11653,3,0,3,221,268,489,0,0,0,5081,6016,11097,30,48,78,67,70,137,79,119,198,29,27,56,98,119,217,9,9,18,59,57,116,236,286,522,851,997,1848,113,169,282,113,164,277,979,1260,2239,535,648,1183,10,16,26,13781,16658,30439,45,45,90,29,24,53,17,25,42,5,7,12,61,58,119,66,65,131,3924,3442,7366,219,137,356,1553,1409,2962,19750,21973,41723
1028,36,52,88,2733,2836,5569,0,0,0,103,121,224,70,52,122,2155,2143,4298,3,3,6,15,14,29,21,18,39,8,5,13,38,34,72,0,0,0,20,24,44,43,54,97,231,195,426,8,12,20,23,15,38,462,505,967,138,154,292,24,31,55,6095,6216,12311,14,18,32,24,22,46,6,5,11,0,0,0,20,13,33,20,13,33,1435,1106,2541,74,29,103,549,421,970,8253,7882,16135
1029,35,36,71,1890,2134,4024,0,0,0,65,102,167,3,3,6,1351,1469,2820,0,0,0,74,56,130,44,56,100,8,10,18,36,42,78,0,0,0,4,14,18,58,68,126,182,231,413,19,18,37,3,9,12,231,315,546,109,122,231,0,4,4,4077,4653,8730,0,0,0,6,4,10,3,4,7,0,0,0,6,18,24,6,18,24,1344,1249,2593,62,33,95,560,520,1080,6093,6517,12610
1030,80280,96959,177239,284068,320258,604326,4124,4514,8638,27100,30460,57560,1642,1782,3424,548101,595636,1143737,2047,2463,4510,89194,91916,181110,4887,6308,11195,5444,5970,11414,7373,7987,15360,11466,11322,22788,5878,6669,12547,20744,24127,44871,44466,50101,94567,2901,3655,6556,4552,5578,10130,49326,59993,109319,31253,35503,66756,2862,3140,6002,1147428,1267382,2414810,59780,52775,112555,107165,99714,206879,18059,19533,37592,153,165,318,19715,18541,38256,19868,18706,38574,376073,331410,707483,16127,9682,25809,161142,146441,307583,1985922,2042602,4028524
1031,78,81,159,6396,7096,13492,0,0,0,187,241,428,65,78,143,4952,5537,10489,10,10,20,34,31,65,88,101,189,26,39,65,51,58,109,0,0,0,19,28,47,136,155,291,856,936,1792,72,89,161,36,48,84,883,1142,2025,355,437,792,12,14,26,14178,16040,30218,42,39,81,41,34,75,4,4,8,9,7,16,40,67,107,49,74,123,2628,2170,4798,154,83,237,1594,1442,3036,18768,19967,38735
1032,63,89,152,3976,4481,8457,0,0,0,295,341,636,0,4,4,2160,2574,4734,47,53,100,30,32,62,74,107,181,48,60,108,20,25,45,4,7,11,16,26,42,99,114,213,564,617,1181,135,153,288,56,86,142,761,1026,1787,320,364,684,8,10,18,8613,10080,18693,21,17,38,22,20,42,7,0,7,4,8,12,23,27,50,27,35,62,2290,2033,4323,78,50,128,1002,974,1976,12123,13298,25421
1033,101,106,207,1904,2198,4102,0,0,0,124,167,291,0,0,0,1570,1819,3389,3,0,3,39,37,76,36,36,72,13,10,23,39,43,82,6,3,9,4,7,11,66,70,136,203,253,456,16,23,39,4,8,12,394,481,875,129,171,300,4,6,10,4554,5332,9886,3,3,6,5,5,10,5,5,10,0,0,0,14,36,50,14,36,50,1429,1287,2716,72,35,107,559,598,1157,6742,7407,14149
1034,143,167,310,5797,6554,12351,0,0,0,297,306,603,103,98,201,8294,9272,17566,42,48,90,82,81,163,48,66,114,29,29,58,373,449,822,70,75,145,76,81,157,222,273,495,1397,1703,3100,64,73,137,63,82,145,1204,1548,2752,438,501,939,9,10,19,18608,21249,39857,106,98,204,196,139,335,3,8,11,3,5,8,75,91,166,78,96,174,4166,3646,7812,253,120,373,1519,1447,2966,25072,26970,52042
1035,1444,1759,3203,28108,31974,60082,3,5,8,1253,1360,2613,145,134,279,37131,39853,76984,222,260,482,7283,7134,14417,534,721,1255,183,239,422,897,1029,1926,102,71,173,211,289,500,1198,1416,2614,3776,4427,8203,496,618,1114,154,192,346,5540,6731,12271,2066,2324,4390,113,137,250,89415,98914,188329,495,452,947,2403,2200,4603,67,72,139,31,22,53,417,554,971,448,576,1024,28083,23298,51381,1283,716,1999,9134,8186,17320,132772,136173,268945
