region_id,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
1010,28,557,114,699,37,539,124,700,90,1033,268,1391,133,953,234,1320,148,973,147,1268,175,869,125,1169,103,580,112,795,40,350,72,462,8,111,26,145,762,5965,1222,7949,32,556,84,672,59,571,34,664,176,964,81,1221,230,925,93,1248,273,954,87,1314,264,825,114,1203,135,623,105,863,48,524,125,697,8,292,44,344,1225,6234,767,8226,60,1113,198,1371,96,1110,158,1364,266,1997,349,2612,363,1878,327,2568,421,1927,234,2582,439,1694,239,2372,238,1203,217,1658,88,874,197,1159,16,403,70,489,1987,12199,1989,16175
1011,95,1923,239,2257,84,1438,115,1637,200,2592,215,3007,377,3067,244,3688,535,3505,256,4296,641,3598,263,4502,321,2404,274,2999,186,1320,316,1822,52,394,151,597,2491,20241,2073,24805,106,1832,215,2153,103,1480,117,1700,354,2730,166,3250,667,3252,222,4141,903,3783,232,4918,993,3356,247,4596,486,2397,353,3236,209,1498,414,2121,40,767,283,1090,3861,21095,2249,27205,201,3755,454,4410,187,2918,232,3337,554,5322,381,6257,1044,6319,466,7829,1438,7288,488,9214,1634,6954,510,9098,807,4801,627,6235,395,2818,730,3943,92,1161,434,1687,6352,41336,4322,52010
1012,57,1100,172,1329,58,912,73,1043,132,1681,130,1943,188,1728,127,2043,236,1746,149,2131,243,1422,108,1773,111,939,115,1165,68,525,94,687,19,159,36,214,1112,10212,1004,12328,88,1015,130,1233,92,1016,67,1175,266,1922,90,2278,377,1799,121,2297,467,1800,121,2388,409,1347,96,1852,201,1001,154,1356,84,723,130,937,19,373,67,459,2003,10996,976,13975,145,2115,302,2562,150,1928,140,2218,398,3603,220,4221,565,3527,248,4340,703,3546,270,4519,652,2769,204,3625,312,1940,269,2521,152,1248,224,1624,38,532,103,673,3115,21208,1980,26303
1013,21,407,78,506,11,281,34,326,55,527,44,626,110,650,62,822,153,874,82,1109,213,1072,110,1395,163,1254,151,1568,112,838,218,1168,27,235,118,380,865,6138,897,7900,21,407,61,489,28,285,27,340,89,516,51,656,154,728,54,936,286,899,70,1255,410,1073,93,1576,215,1293,158,1666,131,880,285,1296,30,397,228,655,1364,6478,1027,8869,42,814,139,995,39,566,61,666,144,1043,95,1282,264,1378,116,1758,439,1773,152,2364,623,2145,203,2971,378,2547,309,3234,243,1718,503,2464,57,632,346,1035,2229,12616,1924,16769
1014,33,633,84,750,40,509,97,646,97,988,251,1336,139,1055,215,1409,195,1151,166,1512,185,1009,135,1329,124,702,109,935,53,374,105,532,11,114,34,159,877,6535,1196,8608,45,566,58,669,44,552,29,625,139,1028,59,1226,249,1103,65,1417,307,1059,57,1423,293,923,67,1283,150,739,131,1020,62,541,165,768,18,266,89,373,1307,6777,720,8804,78,1199,142,1419,84,1061,126,1271,236,2016,310,2562,388,2158,280,2826,502,2210,223,2935,478,1932,202,2612,274,1441,240,1955,115,915,270,1300,29,380,123,532,2184,13312,1916,17412
1015,32,501,85,618,30,456,65,551,82,681,136,899,100,792,132,1024,178,904,103,1185,175,873,81,1129,99,650,77,826,57,401,108,566,9,128,36,173,762,5386,823,6971,53,493,74,620,61,405,43,509,137,760,59,956,203,791,69,1063,294,922,65,1281,266,827,63,1156,140,736,103,979,70,570,146,786,14,344,58,416,1238,5848,680,7766,85,994,159,1238,91,861,108,1060,219,1441,195,1855,303,1583,201,2087,472,1826,168,2466,441,1700,144,2285,239,1386,180,1805,127,971,254,1352,23,472,94,589,2000,11234,1503,14737
1016,25,510,105,640,34,467,76,577,77,994,148,1219,103,897,127,1127,163,868,117,1148,120,679,99,898,54,468,96,618,48,322,86,456,7,103,32,142,631,5308,886,6825,39,469,87,595,46,509,73,628,123,955,111,1189,189,874,110,1173,216,799,84,1099,213,639,108,960,91,481,98,670,59,421,95,575,13,185,74,272,989,5332,840,7161,64,979,192,1235,80,976,149,1205,200,1949,259,2408,292,1771,237,2300,379,1667,201,2247,333,1318,207,1858,145,949,194,1288,107,743,181,1031,20,288,106,414,1620,10640,1726,13986
1017,31,446,71,548,29,438,24,491,68,852,58,978,95,896,70,1061,140,839,60,1039,158,814,86,1058,82,474,73,629,34,202,68,304,0,59,18,77,637,5020,528,6185,26,462,74,562,34,460,30,524,145,800,39,984,179,796,51,1026,265,766,60,1091,280,722,73,1075,98,445,79,622,24,288,114,426,4,143,33,180,1055,4882,553,6490,57,908,145,1110,63,898,54,1015,213,1652,97,1962,274,1692,121,2087,405,1605,120,2130,438,1536,159,2133,180,919,152,1251,58,490,182,730,4,202,51,257,1692,9902,1081,12675
1018,32,842,118,992,51,940,83,1074,132,1403,106,1641,179,1369,85,1633,270,1497,115,1882,248,1338,92,1678,125,784,73,982,63,519,92,674,18,182,32,232,1118,8874,796,10788,54,873,97,1024,78,937,59,1074,204,1431,83,1718,312,1420,84,1816,427,1514,93,2034,406,1279,66,1751,195,900,108,1203,83,748,124,955,13,436,61,510,1772,9538,775,12085,86,1715,215,2016,129,1877,142,2148,336,2834,189,3359,491,2789,169,3449,697,3011,208,3916,654,2617,158,3429,320,1684,181,2185,146,1267,216,1629,31,618,93,742,2890,18412,1571,22873
1019,21,331,40,392,18,302,70,390,51,499,153,703,78,584,115,777,95,656,132,883,93,668,82,843,68,478,73,619,27,265,65,357,4,57,15,76,455,3840,745,5040,13,301,57,371,22,317,21,360,73,505,39,617,102,561,45,708,159,654,45,858,170,543,60,773,101,509,69,679,29,296,92,417,6,178,42,226,675,3864,470,5009,34,632,97,763,40,619,91,750,124,1004,192,1320,180,1145,160,1485,254,1310,177,1741,263,1211,142,1616,169,987,142,1298,56,561,157,774,10,235,57,302,1130,7704,1215,10049
1020,22,653,95,770,31,574,40,645,66,855,53,974,140,1056,64,1260,180,1194,56,1430,202,1107,64,1373,137,945,97,1179,88,582,109,779,33,213,56,302,899,7179,634,8712,45,615,70,730,39,499,21,559,128,832,41,1001,210,1010,59,1279,314,1139,64,1517,369,1049,65,1483,210,935,115,1260,99,689,140,928,21,337,94,452,1435,7105,669,9209,67,1268,165,1500,70,1073,61,1204,194,1687,94,1975,350,2066,123,2539,494,2333,120,2947,571,2156,129,2856,347,1880,212,2439,187,1271,249,1707,54,550,150,754,2334,14284,1303,17921
1021,15,346,64,425,19,349,72,440,49,751,164,964,62,669,140,871,81,677,107,865,78,499,67,644,26,263,51,340,18,113,35,166,4,22,14,40,352,3689,714,4755,23,334,63,420,26,357,41,424,90,675,45,810,106,575,60,741,121,565,41,727,101,430,44,575,48,242,42,332,29,153,51,233,3,59,17,79,547,3390,404,4341,38,680,127,845,45,706,113,864,139,1426,209,1774,168,1244,200,1612,202,1242,148,1592,179,929,111,1219,74,505,93,672,47,266,86,399,7,81,31,119,899,7079,1118,9096
1022,24,635,119,778,15,483,64,562,58,794,83,935,141,1128,113,1382,182,1303,130,1615,238,1297,128,1663,182,1402,198,1782,81,691,191,963,23,206,86,315,944,7939,1112,9995,29,623,71,723,36,410,35,481,124,787,70,981,228,1213,92,1533,347,1271,118,1736,414,1349,148,1911,255,1406,184,1845,104,781,250,1135,20,358,150,528,1557,8198,1118,10873,53,1258,190,1501,51,893,99,1043,182,1581,153,1916,369,2341,205,2915,529,2574,248,3351,652,2646,276,3574,437,2808,382,3627,185,1472,441,2098,43,564,236,843,2501,16137,2230,20868
1023,573,11528,1414,13515,655,12376,899,13930,1571,22000,1502,25073,2439,22029,1486,25954,3579,21438,1608,26625,3673,18530,1441,23644,2015,12267,1477,15759,986,6863,1511,9360,285,2264,609,3158,15776,129295,11947,157018,622,11219,1073,12914,888,12212,745,13845,2584,21453,1146,25183,4217,21729,1231,27177,6060,20247,1344,27651,6180,17184,1303,24667,2741,12586,1699,17026,1184,9193,2120,12497,223,4809,1060,6092,24699,130632,11721,167052,1195,22747,2487,26429,1543,24588,1644,27775,4155,43453,2648,50256,6656,43758,2717,53131,9639,41685,2952,54276,9853,35714,2744,48311,4756,24853,3176,32785,2170,16056,3631,21857,508,7073,1669,9250,40475,259927,23668,324070
1024,60,969,184,1213,59,886,202,1147,121,1430,331,1882,216,1528,258,2002,288,1702,254,2244,297,1524,148,1969,173,1154,160,1487,104,647,136,887,23,185,50,258,1341,10025,1723,13089,62,948,148,1158,84,796,84,964,239,1476,122,1837,348,1591,139,2078,498,1612,151,2261,496,1497,153,2146,243,1122,166,1531,102,795,196,1093,15,369,117,501,2087,10206,1276,13569,122,1917,332,2371,143,1682,286,2111,360,2906,453,3719,564,3119,397,4080,786,3314,405,4505,793,3021,301,4115,416,2276,326,3018,206,1442,332,1980,38,554,167,759,3428,20231,2999,26658
1025,50,1070,171,1291,51,1050,102,1203,133,1970,178,2281,229,1900,187,2316,234,1829,166,2229,249,1569,160,1978,144,1002,145,1291,65,605,96,766,18,175,43,236,1173,11170,1248,13591,56,1144,133,1333,96,1010,70,1176,233,2060,150,2443,360,1890,170,2420,441,1806,127,2374,415,1512,132,2059,206,1043,142,1391,91,796,175,1062,25,423,75,523,1923,11684,1174,14781,106,2214,304,2624,147,2060,172,2379,366,4030,328,4724,589,3790,357,4736,675,3635,293,4603,664,3081,292,4037,350,2045,287,2682,156,1401,271,1828,43,598,118,759,3096,22854,2422,28372
1026,12,274,65,351,16,268,44,328,49,465,55,569,74,522,61,657,87,566,58,711,73,463,47,583,46,336,58,440,23,225,65,313,6,70,18,94,386,3189,471,4046,11,324,55,390,30,224,20,274,103,513,47,663,133,503,41,677,145,504,51,700,124,400,56,580,77,342,79,498,37,280,74,391,6,157,37,200,666,3247,460,4373,23,598,120,741,46,492,64,602,152,978,102,1232,207,1025,102,1334,232,1070,109,1411,197,863,103,1163,123,678,137,938,60,505,139,704,12,227,55,294,1052,6436,931,8419
1027,57,1079,118,1254,50,780,99,929,107,1494,110,1711,200,1998,119,2317,337,2105,161,2603,368,2033,170,2571,265,1928,221,2414,176,1250,253,1679,53,415,89,557,1613,13082,1340,16035,45,1070,108,1223,57,774,51,882,205,1622,69,1896,393,2059,104,2556,568,2348,124,3040,685,2071,154,2910,388,2130,258,2776,193,1545,375,2113,35,802,189,1026,2569,14421,1432,18422,102,2149,226,2477,107,1554,150,1811,312,3116,179,3607,593,4057,223,4873,905,4453,285,5643,1053,4104,324,5481,653,4058,479,5190,369,2795,628,3792,88,1217,278,1583,4182,27503,2772,34457
1028,29,582,73,684,22,597,42,661,68,1067,76,1211,85,1029,72,1186,122,924,74,1120,88,657,61,806,44,321,41,406,18,185,33,236,3,53,6,62,479,5415,478,6372,32,496,57,585,36,445,25,506,115,934,58,1107,154,999,55,1208,168,820,40,1028,142,549,42,733,61,318,50,429,26,268,64,358,8,143,16,167,742,4972,407,6121,61,1078,130,1269,58,1042,67,1167,183,2001,134,2318,239,2028,127,2394,290,1744,114,2148,230,1206,103,1539,105,639,91,835,44,453,97,594,11,196,22,229,1221,10387,885,12493
1029,16,311,55,382,23,204,22,249,36,396,44,476,71,535,36,642,125,588,59,772,117,681,60,858,100,650,100,850,59,360,96,515,5,103,25,133,552,3828,497,4877,32,283,30,345,24,222,16,262,78,425,27,530,126,596,46,768,208,564,50,822,222,619,63,904,118,675,104,897,42,403,122,567,11,169,51,231,861,3956,509,5326,48,594,85,727,47,426,38,511,114,821,71,1006,197,1131,82,1410,333,1152,109,1594,339,1300,123,1762,218,1325,204,1747,101,763,218,1082,16,272,76,364,1413,7784,1006,10203
1030,5329,108106,15677,129112,6717,123108,14275,144100,17361,268962,29335,315658,25263,248539,22743,296545,31451,216805,19788,268044,27642,167885,15713,211240,13977,101822,12783,128582,7312,54170,10327,71809,1963,17342,4591,23896,137015,1306739,145232,1588986,6147,103043,12774,121964,9175,122520,11355,143050,28393,271210,24185,323788,41937,247241,20050,309228,51111,208362,17060,276533,45241,159238,14806,219285,20294,101787,13507,135588,8531,68190,14295,91016,1722,36548,9314,47584,212551,1318139,137346,1668036,11476,211149,28451,251076,15892,245628,25630,287150,45754,540172,53520,639446,67200,495780,42793,605773,82562,425167,36848,544577,72883,327123,30519,430525,34271,203609,26290,264170,15843,122360,24622,162825,3685,53890,13905,71480,349566,2624878,282578,3257022
1031,47,1192,190,1429,47,1065,120,1232,149,1941,185,2275,217,1874,199,2290,291,1890,203,2384,280,1710,164,2154,150,1196,178,1524,86,666,166,918,16,204,60,280,1283,11738,1465,14486,69,1119,165,1353,84,1103,70,1257,272,1990,145,2407,374,1934,160,2468,522,1993,157,2672,485,1623,162,2270,253,1304,212,1769,108,895,248,1251,21,465,127,613,2188,12426,1446,16060,116,2311,355,2782,131,2168,190,2489,421,3931,330,4682,591,3808,359,4758,813,3883,360,5056,765,3333,326,4424,403,2500,390,3293,194,1561,414,2169,37,669,187,893,3471,24164,2911,30546
1032,40,708,114,862,34,509,46,589,106,864,72,1042,153,1056,91,1300,247,1264,108,1619,229,1223,119,1571,176,1056,150,1382,92,636,171,899,28,216,68,312,1105,7532,939,9576,53,692,98,843,55,549,35,639,188,941,64,1193,278,1125,76,1479,392,1300,92,1784,409,1231,122,1762,219,1097,157,1473,113,795,219,1127,22,491,92,605,1729,8221,955,10905,93,1400,212,1705,89,1058,81,1228,294,1805,136,2235,431,2181,167,2779,639,2564,200,3403,638,2454,241,3333,395,2153,307,2855,205,1431,390,2026,50,707,160,917,2834,15753,1894,20481
1033,27,380,46,453,16,238,14,268,34,391,32,457,81,571,38,690,132,699,60,891,144,798,62,1004,113,761,100,974,75,463,113,651,18,130,56,204,640,4431,521,5592,18,392,38,448,11,212,15,238,59,398,22,479,139,635,37,811,215,766,54,1035,247,828,66,1141,149,779,112,1040,68,511,157,736,10,201,79,290,916,4722,580,6218,45,772,84,901,27,450,29,506,93,789,54,936,220,1206,75,1501,347,1465,114,1926,391,1626,128,2145,262,1540,212,2014,143,974,270,1387,28,331,135,494,1556,9153,1101,11810
