region_id,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_199_cpl_fam_no_child,FI_1_199_cpl_fam_with_child,FI_1_199_One_parent_fam,FI_1_199_Other_fam,FI_1_199_Tot,FI_200_299_cpl_fam_no_child,FI_200_299_cpl_fam_with_child,FI_200_299_One_parent_fam,FI_200_299_Other_fam,FI_200_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_599_cpl_fam_no_child,FI_400_599_cpl_fam_with_child,FI_400_599_One_parent_fam,FI_400_599_Other_fam,FI_400_599_Tot,FI_600_799_cpl_fam_no_child,FI_600_799_cpl_fam_with_child,FI_600_799_One_parent_fam,FI_600_799_Other_fam,FI_600_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_with_child,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1999_cpl_fam_no_child,FI_1500_1999_cpl_fam_wth_chld,FI_1500_1999_One_parent_fam,FI_1500_1999_Other_fam,FI_1500_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cple_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cple_fam_no_child,All_inc_ns_cple_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cple_fam_no_child,Tot_cple_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
1010,15,8,7,4,34,32,10,14,0,56,5,0,51,0,56,18,3,109,4,134,410,51,222,7,690,245,103,214,16,578,188,134,136,7,465,130,176,114,5,425,125,188,54,4,371,183,347,71,3,604,153,243,29,3,428,91,257,23,0,371,68,170,7,0,245,13,64,0,3,80,17,67,7,0,91,119,239,99,7,464,49,33,30,9,121,1861,2093,1187,72,5213
1011,55,21,42,6,124,144,28,45,4,221,32,16,106,5,159,80,28,229,4,341,1350,173,736,26,2285,1040,407,627,44,2118,976,471,394,15,1856,650,759,356,19,1784,650,628,183,19,1480,751,1159,174,13,2097,572,811,52,3,1438,242,483,43,3,771,204,281,11,3,499,52,123,0,0,175,79,143,3,0,225,468,841,288,11,1608,145,82,98,7,332,7490,6454,3387,182,17513
1012,33,8,9,3,53,49,15,26,3,93,5,5,70,0,80,28,8,127,3,166,444,52,334,8,838,302,133,313,27,775,344,225,205,23,797,272,313,179,16,780,289,301,108,13,711,417,648,129,9,1203,353,549,37,9,948,138,338,35,8,519,118,235,3,3,359,34,95,0,0,129,57,113,4,3,177,231,578,182,8,999,97,59,70,4,230,3211,3675,1831,140,8857
1013,27,7,7,3,44,71,4,17,3,95,15,4,30,0,49,29,13,78,0,120,746,53,204,6,1009,566,102,218,16,902,464,113,103,16,696,186,170,67,7,430,219,155,44,0,418,179,217,41,6,443,118,150,8,3,279,72,83,15,0,170,55,54,3,0,112,20,23,0,0,43,30,23,4,0,57,169,191,82,6,448,84,20,30,3,137,3050,1382,951,69,5452
1014,10,3,9,3,25,31,12,17,3,63,7,7,43,0,57,24,8,99,6,137,355,63,204,3,625,232,75,204,16,527,247,115,119,9,490,171,179,125,11,486,160,211,77,6,454,252,422,73,7,754,207,362,22,13,604,103,208,12,0,323,83,141,4,0,228,17,52,4,0,73,23,62,0,0,85,142,265,103,7,517,61,37,24,0,122,2125,2222,1139,84,5570
1015,17,5,13,0,35,38,4,22,0,64,11,7,49,3,70,19,3,112,0,134,435,51,234,9,729,280,119,197,21,617,259,141,114,16,530,172,208,104,8,492,143,203,54,0,400,177,304,37,9,527,103,188,10,4,305,51,84,18,0,153,45,61,0,3,109,6,22,0,0,28,25,28,3,0,56,131,213,95,7,446,58,28,53,3,142,1970,1669,1115,83,4837
1016,33,14,13,0,60,45,13,12,4,74,17,13,31,4,65,25,20,54,0,99,269,65,127,8,469,191,96,143,13,443,182,131,58,11,382,122,212,77,11,422,149,239,44,5,437,217,349,53,9,628,149,263,9,3,424,71,162,10,0,243,46,102,9,3,160,18,52,3,0,73,21,48,0,0,69,68,246,61,8,383,51,49,31,5,136,1674,2074,735,84,4567
1017,9,5,7,0,21,40,9,9,0,58,0,8,52,0,60,16,8,87,5,116,351,27,206,6,590,196,86,186,17,485,163,112,87,10,372,113,189,94,9,405,118,202,38,7,365,169,308,62,0,539,132,241,23,0,396,72,184,16,0,272,57,125,7,0,189,17,49,3,0,69,6,44,4,0,54,87,226,71,6,390,60,25,48,0,133,1606,1848,1000,60,4514
1018,21,5,8,0,34,50,13,15,3,81,6,3,54,0,63,28,7,145,6,186,488,81,350,16,935,360,170,318,29,877,349,201,223,20,793,272,358,182,11,823,246,333,100,12,691,330,465,97,17,909,213,295,37,7,552,70,188,18,0,276,64,118,4,0,186,11,37,0,3,51,20,43,4,0,67,167,289,125,0,581,42,24,49,4,119,2737,2630,1729,128,7224
1019,10,7,7,3,27,30,4,11,3,48,7,3,43,0,53,16,10,53,3,82,274,29,144,3,450,145,59,127,19,350,151,63,57,3,274,92,88,62,7,249,72,77,28,7,184,118,184,41,3,346,71,129,16,0,216,70,145,7,0,222,62,115,3,3,183,22,53,0,0,75,17,38,0,0,55,75,140,45,0,260,36,25,13,0,74,1268,1169,657,54,3148
1020,23,10,15,0,48,53,11,10,6,80,7,6,36,0,49,25,10,59,0,94,479,50,175,0,704,368,110,164,16,658,357,124,100,10,591,190,187,102,3,482,215,190,39,5,449,228,392,72,10,702,194,316,41,6,557,123,196,18,0,337,69,156,9,0,234,17,65,4,3,89,39,72,3,0,114,167,343,101,0,611,70,43,35,4,152,2624,2281,983,63,5951
1021,3,3,6,0,12,14,4,12,0,30,3,3,24,0,30,4,0,46,0,50,129,27,99,5,260,83,54,79,5,221,80,43,54,7,184,63,81,44,13,201,67,92,31,5,195,119,166,29,8,322,127,153,17,4,301,110,260,23,0,393,96,150,0,0,246,37,58,5,0,100,52,73,0,3,128,61,144,51,3,259,20,21,22,0,63,1068,1332,542,53,2995
1022,49,3,8,0,60,55,18,19,0,92,13,0,29,3,45,33,10,59,3,105,619,44,200,3,866,473,88,204,11,776,499,136,121,8,764,244,194,102,9,549,269,235,66,4,574,315,374,67,8,764,212,339,24,3,578,139,235,14,0,388,94,160,5,0,259,31,68,4,0,103,48,72,0,0,120,190,354,111,6,661,75,39,26,0,140,3358,2369,1059,58,6844
1023,316,101,178,25,620,581,140,263,36,1020,138,62,623,15,838,325,96,1255,46,1722,6542,653,3015,137,10347,4682,1345,3198,309,9534,4418,1857,2097,208,8580,2987,3122,2081,217,8407,3025,3604,1330,130,8089,4708,7596,1656,191,14151,4198,6628,671,137,11634,2540,5818,527,49,8934,2040,4233,162,23,6458,757,1825,45,19,2646,934,2352,41,16,3343,2468,5620,1741,85,9914,808,526,556,58,1948,41467,45578,19439,1701,108185
1024,21,12,12,3,48,53,15,33,0,101,11,4,67,3,85,38,8,133,7,186,634,76,358,9,1077,493,177,324,26,1020,440,232,203,12,887,276,340,154,17,787,266,379,91,6,742,362,585,106,5,1058,275,429,29,6,739,117,256,18,3,394,97,205,6,0,308,27,82,5,0,114,29,68,0,0,97,227,447,154,11,839,77,42,50,3,172,3443,3357,1743,111,8654
1025,27,11,13,0,51,40,19,34,7,100,6,8,78,0,92,27,14,123,3,167,500,54,281,12,847,337,109,263,24,733,339,140,185,13,677,229,321,192,23,765,261,359,109,13,742,368,726,143,14,1251,392,542,39,7,980,208,487,36,4,735,178,327,4,3,512,82,129,8,0,219,85,193,3,3,284,228,499,156,5,888,83,43,79,10,215,3390,3981,1746,141,9258
1026,6,3,5,0,14,29,3,7,4,43,7,4,31,0,42,14,4,53,0,71,191,12,92,3,298,129,58,78,8,273,118,64,63,3,248,104,120,58,3,285,78,100,28,3,209,94,205,29,3,331,97,141,10,3,251,45,102,9,0,156,32,87,5,0,124,10,30,0,0,40,14,27,0,0,41,80,176,45,0,301,33,21,21,3,78,1081,1157,534,33,2805
1027,56,9,14,0,79,98,12,35,4,149,18,9,56,3,86,58,17,140,0,215,1090,84,403,20,1597,854,222,365,23,1464,853,261,220,25,1359,450,391,197,20,1058,434,408,134,7,983,516,615,125,12,1268,351,474,26,3,854,189,372,45,3,609,145,275,3,3,426,39,90,0,0,129,84,104,4,0,192,330,499,185,6,1020,125,46,56,0,227,5690,3888,2008,129,11715
1028,12,10,4,0,26,24,10,8,0,42,5,0,35,0,40,11,0,60,0,71,175,18,84,0,277,111,28,94,0,233,106,42,77,6,231,74,98,56,8,236,90,130,42,0,262,157,271,62,4,494,149,209,22,4,384,155,457,30,6,648,145,245,11,3,404,66,117,3,0,186,72,164,5,0,241,91,238,46,3,378,25,30,20,6,81,1468,2067,659,40,4234
1029,9,3,5,4,21,46,8,8,0,62,3,3,35,0,41,17,6,69,0,92,486,43,174,4,707,260,90,132,11,493,215,116,64,0,395,110,145,70,7,332,111,136,27,4,278,122,192,28,0,342,73,105,4,0,182,24,51,4,0,79,23,34,0,0,57,7,6,0,0,13,5,12,0,0,17,83,178,50,0,311,45,17,32,0,94,1639,1145,702,30,3516
1030,6867,3098,3374,804,14143,6535,3180,3416,551,13682,1645,1894,5495,285,9319,3225,3045,9241,503,16014,38692,12312,19875,1217,72096,27495,21271,20023,2288,71077,28819,24157,15193,2003,70172,21953,33448,16655,2188,74244,23470,35255,12069,1787,72581,37430,68162,16588,2622,124802,39045,61158,8169,2289,110661,26455,66878,8510,1011,102854,25008,48466,2751,816,77041,11864,25708,1145,304,39021,22444,47302,1079,469,71294,20875,60127,14859,864,96725,7051,6807,4294,525,18677,348873,522268,162736,20526,1054403
1031,23,10,13,0,46,50,19,33,4,106,17,9,102,0,128,42,9,165,7,223,608,67,434,14,1123,495,157,403,30,1085,494,244,233,21,992,356,393,211,18,978,355,444,131,25,955,442,701,123,25,1291,395,562,44,7,1008,155,327,35,0,517,141,209,8,3,361,50,63,8,0,121,54,99,3,3,159,231,502,170,12,915,111,57,61,4,233,4019,3872,2177,173,10241
1032,26,8,8,0,42,62,16,29,3,110,9,7,74,0,90,27,21,132,3,183,701,80,347,19,1147,463,187,305,21,976,401,209,156,15,781,241,317,120,13,691,215,253,60,4,532,255,394,55,3,707,138,243,12,0,393,64,99,11,0,174,45,53,4,0,102,7,26,0,0,33,19,29,3,0,51,173,295,110,9,587,83,38,69,4,194,2929,2275,1495,94,6793
1033,22,3,10,0,35,47,5,15,3,70,4,7,34,0,45,21,8,68,3,100,478,56,160,8,702,335,105,135,16,591,313,123,99,3,538,151,152,55,3,361,155,149,28,0,332,104,214,23,0,341,95,114,6,5,220,32,75,3,0,110,29,21,0,0,50,6,16,0,0,22,15,16,0,0,31,146,170,66,0,382,58,14,17,3,92,2011,1248,719,44,4022
1034,33,15,24,4,76,67,23,53,4,147,13,11,86,3,113,42,15,177,11,245,636,86,427,19,1168,502,178,380,40,1100,561,244,248,41,1094,416,481,261,23,1181,492,502,164,32,1190,678,1077,177,27,1959,605,924,59,15,1603,282,564,48,3,897,227,403,9,3,642,51,151,5,3,210,95,190,0,3,288,388,683,210,10,1291,97,52,78,8,235,5185,5599,2406,249,13439
1035,333,110,121,31,595,525,133,218,25,901,109,70,422,11,612,246,111,898,45,1300,5078,526,2137,126,7867,3163,1135,2017,161,6476,2876,1470,1410,134,5890,1731,2363,1211,102,5407,1738,2615,835,75,5263,2652,5392,1037,111,9192,2418,4733,432,73,7656,1465,3884,338,35,5722,1155,2928,125,23,4231,386,1183,38,6,1613,517,1532,31,12,2092,1539,3951,1156,59,6705,639,383,366,35,1423,26570,32519,12792,1064,72945
