POA_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
POA2640,11,75,1148,5666,4820,720,111,126,12683,8,348,1430,352,21,0,0,42,2209,0,111,139,65,16,4,0,8,341,7,459,1568,421,40,7,0,46,2553,0,87,54,15,0,0,0,8,175,4,7,24,0,0,0,0,0,37,0,0,22,4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,97,109,17,0,0,0,12,239,4,8,11,0,4,0,0,8,30,0,0,0,6,9,0,0,8,21,27,630,2844,6118,4874,725,121,190,15527
POA2641,9,55,746,2725,1459,170,53,92,5310,3,72,942,158,9,0,0,42,1234,0,13,38,34,0,0,0,0,90,3,85,984,191,14,3,0,45,1322,0,0,38,3,0,0,0,0,48,0,0,36,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,76,3,4,0,0,0,89,6,7,8,3,0,0,0,0,24,0,0,0,6,5,0,0,12,22,17,154,1811,2926,1475,174,54,153,6766
POA2642,9,19,144,691,656,135,30,29,1711,0,0,14,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,3,9,27,160,698,659,134,38,29,1744
POA2643,6,23,116,604,311,41,9,14,1114,0,0,38,21,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,38,21,0,0,0,0,60,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,28,162,625,313,41,9,18,1198
POA2644,0,12,130,421,262,59,17,14,916,0,16,8,0,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,142,423,266,59,22,19,953
POA2645,0,3,19,69,30,3,7,4,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,70,33,3,7,5,142
POA2646,3,18,276,1264,698,113,16,42,2433,0,29,251,58,3,0,0,12,358,0,0,0,0,0,0,0,0,0,0,29,251,58,3,0,0,12,358,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,6,13,9,0,0,0,0,33,0,0,0,5,0,0,0,0,8,6,59,547,1332,707,116,21,53,2836
POA2647,0,12,125,371,281,45,3,21,859,0,11,86,15,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,11,86,15,0,0,0,0,113,0,0,16,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,225,391,286,45,3,20,988
POA2648,0,26,190,385,184,35,8,30,854,0,3,19,8,0,0,0,5,36,0,0,0,0,0,0,0,0,0,0,3,19,8,3,0,0,5,35,0,0,0,4,0,0,0,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,11,20,0,4,0,4,0,0,0,15,21,0,3,0,0,0,0,0,5,10,0,37,215,401,179,35,10,63,944
POA2649,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12
POA2650,21,115,1468,8400,7712,1428,244,242,19632,4,99,642,162,19,3,0,29,948,0,8,115,89,5,0,0,0,217,7,107,756,252,21,4,0,27,1169,3,277,1485,183,15,6,3,55,2026,0,40,50,16,0,0,0,0,113,0,10,21,16,0,0,0,0,40,0,0,0,0,0,0,0,0,3,0,5,4,6,7,0,0,0,25,8,332,1567,223,23,3,3,57,2209,4,18,25,14,5,4,10,9,78,0,6,11,15,0,4,0,4,42,39,571,3818,8899,7765,1439,262,340,23133
POA2651,0,6,28,347,316,30,9,16,747,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,3,50,11,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,11,0,0,0,0,66,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,22,84,363,316,30,5,15,831
POA2652,9,27,151,686,591,132,33,33,1654,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,6,9,31,153,692,595,130,33,36,1676
POA2653,5,30,138,438,248,45,6,18,936,0,3,15,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,18,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,4,5,36,152,448,252,45,6,18,965
POA2655,0,4,63,196,143,47,11,8,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,8,5,63,200,145,47,11,11,491
POA2656,0,8,51,218,169,32,4,7,496,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,3,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,61,219,173,32,4,8,524
POA2658,0,19,86,251,142,28,9,14,548,0,0,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6,0,22,100,255,142,28,10,14,572
POA2659,0,8,36,141,91,12,5,10,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,38,149,92,18,5,10,317
POA2660,0,10,82,290,148,31,9,13,586,0,7,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,3,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,91,292,145,31,9,15,606
POA2661,0,0,0,29,26,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,0,0,0,51
POA2663,0,14,184,769,481,71,17,32,1561,0,8,13,3,0,0,0,0,25,0,6,0,3,0,0,0,0,3,0,13,13,10,0,0,0,0,35,0,18,33,6,0,0,0,4,58,0,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,6,0,0,0,4,63,0,0,0,8,3,0,0,0,14,0,0,0,0,0,0,0,0,5,0,45,239,787,485,70,17,33,1681
POA2665,7,33,115,326,218,49,13,25,779,0,6,11,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,11,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,14,41,120,333,218,49,13,25,804
POA2666,0,33,245,955,646,111,25,30,2039,0,43,60,14,0,0,0,3,124,0,0,4,8,0,0,0,0,5,0,48,65,20,0,0,0,3,135,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0,5,11,9,0,0,0,0,32,0,0,0,0,0,0,0,4,9,7,91,323,987,644,117,25,40,2223
POA2668,0,3,18,66,48,10,0,4,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,18,66,48,11,0,4,153
POA2669,6,21,64,215,187,42,13,14,558,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,6,21,67,224,192,43,13,15,571
POA2671,0,19,139,661,438,81,16,18,1380,0,16,42,17,5,0,0,4,80,0,0,0,0,0,0,0,0,0,0,16,42,17,5,0,0,4,80,0,18,13,0,6,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,6,0,0,0,41,7,3,0,6,3,0,0,0,18,0,0,0,3,4,0,0,15,29,7,53,200,689,459,81,22,36,1544
POA2672,3,11,69,222,146,26,17,6,495,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,19,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,19,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,9,27,83,226,149,26,16,6,545
POA2675,0,18,58,240,156,26,5,13,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,23,0,7,5,5,0,0,0,0,19,0,0,5,4,0,0,0,0,9,0,26,86,249,159,26,5,14,562
POA2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2680,4,56,517,3255,2775,385,62,142,7198,0,42,134,155,10,3,0,8,355,0,30,17,8,4,0,0,6,64,0,71,156,165,10,3,0,10,420,5,126,517,179,8,4,0,27,865,0,4,18,3,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,10,5,133,538,187,14,3,0,27,901,9,33,17,13,5,0,3,9,85,0,3,10,7,10,5,0,9,42,19,294,1230,3626,2818,397,67,193,8641
POA2681,0,7,63,284,194,47,8,4,597,0,0,3,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,10,0,13,13,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,72,283,200,47,8,3,634
POA2700,0,24,259,790,488,88,18,30,1694,0,3,22,5,0,0,0,4,34,0,0,0,6,0,0,0,0,6,0,3,22,3,0,0,0,4,38,0,8,31,8,0,0,0,3,52,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,8,0,0,0,3,51,0,0,7,8,3,4,0,0,13,0,0,0,3,0,0,0,0,7,3,37,322,807,494,94,17,41,1813
POA2701,0,3,90,347,328,83,9,11,873,0,4,6,0,3,0,0,3,19,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,3,18,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,96,356,328,83,9,13,911
POA2702,0,14,34,154,77,18,3,7,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,154,82,18,3,7,316
POA2703,0,9,32,81,51,7,0,6,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,33,79,55,7,0,0,198
POA2705,9,26,272,1445,1199,194,56,61,3257,0,12,54,33,0,0,0,4,105,0,0,0,5,0,0,0,0,12,0,12,50,41,0,0,0,4,113,0,39,197,72,3,0,0,9,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,197,72,3,0,0,9,319,0,10,7,8,3,0,0,10,49,0,0,0,8,6,4,0,0,19,6,88,532,1574,1222,200,54,83,3765
POA2706,0,9,59,212,77,17,3,10,384,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,16,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,69,214,77,17,3,10,406
POA2707,0,0,25,191,144,28,5,9,402,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,24,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,21,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,52,195,147,27,5,12,442
POA2710,9,57,406,1740,982,177,42,60,3467,0,44,217,13,6,0,0,12,288,0,0,4,3,0,0,0,0,14,0,44,219,16,3,0,0,12,298,0,6,13,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,6,0,0,0,0,21,0,0,9,7,0,0,0,0,18,3,0,18,6,5,0,0,6,35,11,103,662,1767,992,179,49,83,3842
POA2711,0,29,153,512,314,80,21,29,1140,0,14,51,3,4,0,0,4,80,0,0,0,0,0,0,0,0,0,0,14,51,3,4,0,0,4,80,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,12,3,39,218,525,324,85,22,34,1241
POA2712,3,8,59,237,141,22,7,7,485,0,14,33,3,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,14,33,3,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,21,94,242,138,22,7,11,542
POA2713,0,16,109,482,286,44,11,17,966,0,0,61,3,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,61,3,0,0,0,0,69,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,4,0,0,0,4,0,0,5,4,0,0,0,3,10,0,18,178,489,290,44,11,23,1046
POA2714,4,23,147,525,250,40,8,42,1029,0,6,35,21,0,0,0,6,64,0,0,0,0,0,0,0,0,0,0,6,35,21,0,0,0,6,64,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,3,5,4,0,0,0,0,0,14,0,0,5,5,4,0,0,0,12,6,33,191,555,255,44,4,52,1136
POA2715,0,11,56,212,138,22,3,10,448,0,9,12,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,25,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,6,5,0,5,0,0,11,3,19,77,218,140,23,7,13,495
POA2716,0,5,35,182,107,14,6,10,359,0,8,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,15,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,43,185,105,16,6,10,385
POA2717,0,6,59,179,93,12,3,17,375,0,11,12,0,0,0,0,7,27,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,68,179,93,12,3,25,399
POA2720,4,30,302,1465,858,137,13,32,2845,6,33,217,27,4,0,0,11,304,0,0,0,7,0,0,0,0,7,6,33,219,36,4,0,0,11,311,0,19,24,0,0,0,0,0,44,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,27,0,0,0,0,0,50,0,6,0,4,0,0,0,0,13,0,3,3,0,3,0,0,5,18,15,89,551,1512,864,137,14,49,3231
POA2721,0,0,11,33,28,5,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,27,5,0,0,82
