POA_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA2424,191,175,368,3,3,7,25,21,43,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,48,0,0,0,0,0,0,31,26,56,27,27,58,250,228,482
POA2425,803,778,1585,26,31,58,55,63,120,0,0,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,59,67,131,7,0,4,0,0,0,95,107,200,105,108,213,1005,991,1994
POA2426,349,341,687,9,8,20,34,42,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,42,77,0,3,3,0,5,10,51,49,102,31,31,57,424,420,842
POA2427,1387,1385,2767,62,69,132,143,139,285,0,4,4,6,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,158,312,0,3,8,0,0,4,222,230,452,116,101,225,1726,1720,3441
POA2428,9341,10225,19573,572,641,1215,1014,1062,2078,21,30,51,46,40,88,4,4,4,4,8,21,7,4,4,0,9,11,4,9,16,0,0,0,1106,1171,2270,29,30,62,35,48,88,1741,1897,3640,867,957,1824,11951,13089,25038
POA2429,3870,3936,7805,111,118,231,374,397,763,3,3,7,16,18,36,0,0,0,0,0,0,0,0,3,4,4,7,3,0,0,0,0,0,396,424,818,4,10,11,8,3,10,518,551,1067,341,335,678,4730,4827,9557
POA2430,13735,14697,28430,895,1050,1946,1240,1300,2541,35,45,85,74,66,140,9,10,17,13,10,25,5,4,10,8,5,17,7,11,21,0,0,0,1391,1459,2849,39,42,81,53,49,105,2381,2604,4979,1518,1587,3102,17632,18879,36512
POA2431,2220,2292,4507,116,141,257,171,174,345,8,10,12,18,23,42,3,3,6,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,209,210,420,13,9,23,16,11,27,354,373,721,165,189,347,2734,2851,5583
POA2439,1636,1706,3345,92,89,181,101,116,218,0,9,12,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,131,244,10,5,10,13,8,17,221,232,452,107,99,205,1962,2036,4000
POA2440,8573,8991,17560,472,532,1012,631,625,1262,20,22,41,66,70,140,0,0,0,4,5,7,0,0,0,0,6,6,0,0,0,0,0,0,726,723,1450,28,18,44,38,16,54,1264,1296,2556,1753,1079,2840,11585,11368,22958
POA2441,1822,1723,3549,52,52,103,106,110,217,4,0,8,15,16,35,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,129,134,263,6,0,6,0,3,5,191,193,386,158,155,315,2172,2074,4248
POA2443,3437,3604,7037,199,239,434,247,268,517,13,14,31,21,18,37,5,3,3,3,0,7,0,5,5,0,0,3,0,3,7,0,0,0,292,314,605,13,11,27,7,4,13,509,564,1077,299,283,583,4248,4451,8698
POA2444,18916,21048,39965,848,893,1737,2463,2846,5304,92,106,195,120,130,253,14,12,29,27,26,53,14,16,36,15,12,24,40,31,72,0,0,0,2791,3179,5962,100,103,203,87,89,178,3822,4263,8085,1236,1359,2598,23975,26673,50647
POA2445,2964,3132,6095,134,121,257,271,317,592,3,3,13,19,24,41,0,0,0,4,0,6,0,0,0,3,0,3,4,5,6,0,0,0,306,357,665,12,16,30,10,6,13,466,502,964,120,122,237,3540,3750,7298
POA2446,5865,6218,12085,291,285,574,584,659,1242,7,10,18,39,28,64,6,0,6,4,6,13,0,0,0,0,0,0,4,5,7,0,0,0,641,718,1354,10,13,19,18,26,41,954,1030,1986,413,411,825,7237,7661,14899
POA2447,3096,3159,6255,116,134,244,250,262,517,15,6,19,25,15,42,3,0,8,4,3,9,0,0,3,4,3,4,3,4,10,0,0,0,305,301,609,5,9,18,14,7,18,436,451,888,293,303,603,3828,3914,7745
POA2448,3602,3930,7536,142,158,297,290,331,618,20,26,45,28,44,65,0,0,0,5,4,7,0,0,4,5,3,9,3,5,12,0,0,0,347,425,769,10,11,18,20,13,30,522,597,1121,429,453,884,4557,4982,9543
POA2449,848,838,1683,22,44,63,49,73,123,3,0,3,10,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,76,145,0,3,0,0,4,3,85,128,218,122,121,238,1055,1079,2138
POA2450,17742,18954,36696,707,814,1527,2034,2178,4213,91,104,197,183,179,362,14,19,34,26,15,43,9,10,25,9,9,16,24,26,45,0,0,0,2389,2541,4930,99,129,229,79,73,153,3270,3562,6835,1625,1763,3386,22638,24280,46920
POA2452,5830,6456,12284,308,345,659,474,503,977,16,24,42,36,46,85,0,0,0,9,0,3,0,0,0,4,3,10,7,12,21,0,0,4,542,599,1144,21,26,43,31,24,53,901,1002,1904,441,467,911,7175,7925,15102
POA2453,1121,1119,2244,42,50,99,58,75,136,0,0,0,12,13,18,0,0,0,4,0,3,0,0,0,4,0,4,4,0,0,0,0,0,73,100,173,4,5,10,0,3,3,125,154,279,125,115,246,1371,1392,2768
POA2454,3028,3279,6307,131,120,255,251,283,525,27,24,48,12,28,38,4,7,9,3,0,3,0,0,4,6,8,12,4,9,10,0,0,0,302,351,651,18,13,36,4,9,14,456,501,958,310,322,635,3801,4106,7897
POA2455,1271,1265,2535,46,63,106,90,113,209,9,8,20,10,8,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,116,135,249,0,3,7,5,5,9,165,206,372,130,132,257,1564,1600,3162
POA2456,6540,6753,13288,427,467,896,595,687,1277,70,70,145,69,83,158,6,3,15,3,0,10,30,32,61,4,9,15,5,16,19,0,0,0,793,902,1696,55,60,115,39,31,68,1317,1464,2776,455,435,892,8310,8647,16954
POA2460,11690,12151,23844,718,740,1454,782,852,1637,30,30,63,125,134,259,7,3,8,12,15,26,4,9,12,15,12,26,0,4,3,0,0,0,979,1050,2032,23,30,55,36,48,86,1751,1876,3628,2072,1256,3328,15517,15281,30798
POA2462,1069,1005,2072,34,35,75,78,89,164,0,0,5,4,9,16,0,0,0,4,5,7,0,0,0,0,0,4,0,0,0,0,0,0,90,103,198,3,0,4,0,0,0,135,143,274,95,72,168,1293,1215,2510
POA2463,3246,3313,6555,240,264,506,173,218,394,31,33,55,48,52,101,0,0,0,4,4,7,8,3,10,0,3,3,3,0,5,0,0,0,261,309,577,12,19,34,8,12,21,526,607,1133,288,273,554,4057,4184,8249
POA2464,2579,2834,5413,234,270,502,189,197,394,24,24,46,54,69,119,0,4,4,5,3,4,3,0,4,6,4,6,0,4,8,0,0,0,278,307,578,18,14,27,7,5,15,535,591,1130,233,226,455,3346,3656,7001
POA2465,128,133,259,7,4,11,12,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,32,3,0,3,0,0,0,19,18,42,21,13,35,173,167,341
POA2466,721,690,1410,35,27,61,56,43,90,5,5,12,19,11,29,0,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,84,67,149,5,0,4,3,0,3,125,93,217,70,64,134,912,847,1759
POA2469,1685,1625,3310,69,55,121,101,97,202,13,12,23,25,23,44,3,0,3,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,148,133,287,18,16,33,4,3,6,244,210,455,298,269,569,2226,2105,4334
POA2470,5879,6158,12039,347,346,696,435,433,868,3,0,11,62,76,140,6,5,12,3,3,9,5,4,4,0,0,0,0,0,0,0,0,0,514,527,1041,20,14,30,24,23,43,898,915,1817,747,712,1455,7521,7789,15311
POA2471,1059,1094,2155,28,31,60,92,86,183,5,9,9,17,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,102,217,0,4,5,0,4,3,141,148,285,182,181,368,1383,1421,2801
POA2472,815,751,1567,25,23,51,61,58,118,4,4,8,5,10,21,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,71,73,149,0,0,0,4,4,3,109,108,212,111,81,192,1033,935,1971
POA2473,1195,1254,2452,76,75,149,83,93,179,0,3,3,23,32,62,0,0,0,3,4,7,0,0,0,4,0,4,0,0,5,0,0,0,123,135,257,0,4,7,12,10,23,209,227,432,138,150,290,1545,1623,3171
POA2474,2490,2524,5016,130,167,302,143,154,301,7,10,14,42,44,90,5,3,6,0,4,5,6,3,6,0,0,0,0,0,3,0,0,0,195,226,422,11,9,22,4,3,13,347,405,746,327,348,676,3171,3276,6447
POA2475,163,157,323,3,4,4,5,13,20,0,0,0,5,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,32,0,0,0,0,0,3,12,30,41,15,19,35,198,203,398
POA2476,333,304,639,0,0,4,13,18,23,0,0,0,20,30,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,75,0,0,4,0,0,0,38,49,87,61,59,123,433,405,842
POA2477,5095,5439,10537,213,244,455,410,461,871,32,36,67,57,69,123,0,4,5,7,4,9,12,10,19,6,0,5,4,0,5,0,0,0,531,572,1098,24,16,39,25,16,44,787,852,1643,287,311,601,6178,6597,12774
POA2478,11972,12905,24878,664,755,1421,1204,1398,2607,98,103,197,154,171,322,6,11,21,7,3,16,11,9,17,4,3,13,7,6,12,3,0,3,1486,1713,3203,93,92,187,55,38,95,2301,2599,4897,916,1035,1948,15191,16543,31734
POA2479,2112,2122,4233,75,85,160,270,318,587,33,52,78,22,29,51,3,3,5,0,3,9,0,4,3,0,0,0,4,0,4,0,0,0,337,406,743,21,25,43,3,8,11,436,515,951,276,269,544,2826,2913,5732
POA2480,17673,18262,35937,671,763,1435,1629,1775,3399,101,114,214,219,196,417,21,9,26,28,22,46,17,7,28,12,11,28,16,13,33,0,0,0,2047,2146,4195,98,92,190,77,70,143,2890,3078,5971,1805,1834,3640,22365,23177,45545
POA2481,4588,4808,9393,439,493,925,489,614,1105,106,122,232,88,123,211,17,11,22,15,15,27,0,8,4,5,3,4,4,8,17,0,0,0,722,903,1627,82,94,173,49,48,103,1288,1542,2828,651,671,1322,6524,7022,13547
POA2482,2469,2529,4996,140,182,323,240,257,496,36,43,79,26,38,66,0,3,8,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,311,341,655,25,29,51,9,6,16,488,560,1046,423,426,852,3380,3519,6895
POA2483,4155,4535,8688,212,241,450,370,499,872,51,72,119,60,98,159,9,8,15,3,4,7,3,4,9,0,0,7,0,6,6,0,0,0,499,695,1193,43,39,77,20,29,49,774,997,1769,509,526,1038,5441,6066,11501
POA2484,7754,7913,15665,249,315,563,537,565,1102,31,41,77,182,198,379,0,4,4,3,8,15,0,3,5,7,10,14,4,4,5,0,0,0,777,829,1605,29,39,73,35,34,67,1091,1215,2311,971,978,1951,9822,10100,19919
POA2485,5298,5891,11192,255,299,549,442,498,943,29,43,78,391,418,807,12,13,24,4,4,7,5,0,3,3,0,7,0,6,7,0,0,0,887,988,1880,45,46,98,32,28,60,1225,1364,2592,683,744,1424,7205,8001,15206
POA2486,12353,13901,26251,369,407,774,1102,1156,2252,65,65,131,410,430,840,3,11,15,12,14,31,12,8,19,9,13,23,8,11,13,0,0,0,1621,1711,3331,62,62,122,60,48,109,2108,2226,4334,928,1042,1971,15385,17170,32555
POA2487,5774,6141,11913,297,313,611,433,462,890,53,60,109,203,246,445,7,7,12,6,5,6,0,0,0,7,5,10,4,4,10,0,0,0,712,780,1494,42,68,114,30,24,52,1077,1187,2271,385,392,781,7238,7726,14963
POA2488,1354,1417,2766,61,80,136,80,95,172,22,25,48,39,40,77,0,0,0,5,0,6,0,0,0,0,5,5,0,0,0,0,0,0,147,165,314,9,12,19,5,0,6,224,265,488,108,132,233,1683,1814,3494
POA2489,3034,3277,6309,166,176,339,200,274,471,19,32,47,46,81,126,0,0,0,0,8,7,0,0,0,3,0,5,4,4,6,0,0,0,282,388,671,16,16,33,13,11,19,474,597,1068,205,243,449,3709,4114,7827
POA2490,280,255,531,8,7,20,29,31,61,0,0,0,11,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,43,82,3,0,5,0,0,0,51,50,102,24,20,44,355,326,681
POA2500,15447,15298,30738,926,844,1771,3410,3606,7010,92,93,185,63,86,149,13,16,31,11,13,27,21,15,38,7,11,18,67,87,151,0,0,0,3695,3916,7611,182,188,369,90,63,151,4890,5017,9902,1204,1224,2434,21539,21532,43073
POA2502,5146,5199,10347,104,114,215,466,461,922,10,9,18,12,6,18,0,0,5,0,5,9,0,0,0,0,0,0,5,7,9,0,0,0,495,493,982,16,26,44,9,15,22,625,651,1268,373,380,753,6147,6228,12374
POA2505,2112,2066,4181,59,59,119,172,200,366,0,4,6,4,6,11,0,3,3,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,182,214,394,9,16,26,10,14,20,259,303,559,153,132,283,2527,2496,5025
POA2506,3165,3294,6458,72,72,144,258,286,538,7,0,5,8,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,268,291,560,11,16,29,22,4,22,369,385,750,261,239,496,3799,3917,7714
POA2508,4039,3976,8016,162,167,330,271,240,510,0,0,4,4,5,11,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,275,251,528,18,20,43,10,4,13,474,445,916,139,157,293,4647,4583,9226
POA2515,4940,4962,9899,197,194,392,387,429,819,12,13,28,12,9,24,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,0,0,0,423,463,890,43,54,94,11,5,14,673,717,1385,169,170,341,5785,5848,11633
POA2516,2881,2928,5813,80,84,161,236,235,470,0,3,4,4,3,8,0,4,4,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,252,243,494,14,8,22,5,4,10,351,340,687,96,105,207,3328,3376,6707
POA2517,5568,6247,11820,188,210,398,438,493,926,8,3,12,11,8,17,0,0,0,5,0,5,0,0,0,0,0,5,0,0,7,0,0,0,458,510,971,24,18,40,15,15,28,685,749,1436,277,281,559,6531,7281,13814
POA2518,7856,8369,16221,205,259,468,814,935,1744,12,12,31,12,14,28,4,3,9,0,3,3,0,3,3,0,0,0,6,10,17,0,0,0,853,983,1834,48,40,92,26,12,35,1122,1299,2426,451,536,992,9426,10206,19632
POA2519,6933,7102,14036,232,226,456,744,813,1554,18,9,26,15,16,31,0,3,3,0,0,3,3,0,3,0,0,0,22,14,41,0,0,0,801,866,1668,33,21,59,14,13,24,1078,1117,2204,400,402,800,8414,8621,17040
POA2525,5195,5370,10566,111,116,224,457,469,924,4,10,15,3,7,12,0,0,0,9,10,21,0,3,3,0,0,0,4,7,5,0,0,0,484,504,989,13,22,35,4,9,12,611,646,1261,154,210,356,5965,6221,12182
POA2526,6719,7069,13793,167,172,339,761,790,1548,21,27,48,10,9,13,3,3,5,5,4,8,0,0,6,0,0,0,0,8,6,0,0,0,803,831,1637,21,12,36,10,9,19,1001,1032,2038,314,369,683,8037,8477,16512
POA2527,10265,10675,20932,403,428,828,1281,1407,2689,15,11,26,24,28,53,5,0,5,3,8,12,6,5,8,4,4,6,9,19,21,0,0,0,1339,1475,2818,17,29,47,30,28,60,1792,1958,3755,486,487,976,12538,13122,25660
POA2528,9500,9867,19362,298,320,623,737,795,1528,14,16,34,32,28,59,0,3,4,0,3,3,6,4,6,0,3,4,4,7,15,0,0,0,798,860,1659,39,41,80,36,36,75,1174,1260,2429,813,893,1697,11477,12011,23493
POA2529,11584,12155,23745,438,452,891,1266,1381,2652,17,24,40,26,32,56,0,0,0,5,5,14,0,0,4,4,4,5,16,19,33,0,0,0,1335,1464,2799,50,47,101,27,31,64,1856,1997,3848,675,576,1251,14110,14731,28842
POA2530,14496,15056,29552,415,438,848,1231,1393,2625,15,21,43,21,18,36,5,3,4,8,5,16,0,0,3,0,3,3,13,13,21,0,0,0,1297,1457,2751,37,34,68,46,28,74,1793,1960,3750,646,674,1316,16934,17687,34622
POA2533,6880,7207,14089,242,246,492,657,742,1392,16,16,28,17,18,32,0,5,5,7,3,12,3,4,4,0,0,0,7,15,25,0,0,0,704,801,1500,35,29,66,20,19,35,997,1094,2090,410,437,841,8291,8734,17021
POA2534,2271,2410,4682,109,131,238,218,235,452,6,9,15,3,0,3,0,0,0,5,4,9,0,0,0,0,0,0,8,4,7,0,0,0,241,252,493,9,9,21,0,0,3,358,397,759,139,139,278,2771,2950,5715
POA2535,3129,3342,6476,137,150,292,295,336,633,8,3,15,9,10,18,0,0,0,0,3,0,0,0,0,5,5,7,7,10,15,0,0,0,328,364,692,14,11,23,7,3,6,477,533,1009,225,224,446,3832,4101,7928
POA2536,7266,7668,14934,323,361,687,728,792,1520,26,30,60,32,49,77,11,5,14,8,9,12,0,6,7,0,0,0,127,116,250,3,0,3,934,1016,1948,36,30,67,27,14,40,1316,1425,2739,764,747,1513,9344,9842,19185
POA2537,5034,5169,10201,265,250,518,379,416,794,14,23,37,13,22,32,3,0,3,5,5,7,0,7,8,8,0,9,55,67,123,0,0,0,475,540,1020,13,22,37,16,0,22,773,812,1590,552,551,1101,6360,6529,12887
POA2538,960,1067,2024,61,84,142,99,84,181,0,3,3,0,4,8,0,0,0,3,0,6,8,0,8,0,0,0,5,0,6,0,0,0,109,95,204,4,0,0,5,3,6,180,183,359,91,90,178,1222,1339,2560
POA2539,7891,8161,16047,512,510,1021,699,698,1402,30,30,62,41,40,75,3,4,11,3,14,18,0,6,8,7,8,10,32,45,77,0,0,0,824,843,1668,31,36,65,12,17,30,1383,1399,2777,657,655,1309,9925,10216,20135
POA2540,18882,19140,38024,744,817,1553,1778,1838,3620,67,64,130,76,82,157,6,17,17,44,29,66,11,5,19,23,20,40,70,66,133,9,5,13,2077,2121,4194,56,61,117,47,36,90,2926,3034,5954,2303,1518,3819,24112,23685,47794
POA2541,10364,10987,21348,653,720,1372,1100,1195,2294,50,46,95,43,58,102,7,0,10,23,13,42,0,0,4,5,12,18,22,31,55,0,0,0,1253,1364,2613,38,53,91,48,47,101,1990,2182,4176,1066,1124,2191,13416,14292,27715
POA2545,450,426,879,7,4,13,33,42,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,36,47,89,0,0,0,4,0,3,54,55,107,62,57,123,565,541,1106
POA2546,3871,4040,7902,235,262,494,243,263,506,35,27,65,12,13,26,6,5,15,5,3,10,0,0,0,0,0,5,29,50,80,0,0,0,332,369,705,12,16,28,17,14,26,595,661,1257,407,425,828,4874,5124,9990
POA2548,3132,3442,6566,286,299,586,209,251,464,49,50,103,25,28,51,0,6,10,3,0,7,0,0,5,0,0,0,32,30,57,0,0,0,327,365,693,13,10,20,8,5,19,630,687,1315,229,260,488,3987,4384,8371
POA2549,1672,1649,3317,95,114,208,99,108,210,18,19,32,10,11,18,5,0,5,0,3,4,0,0,0,0,0,0,8,7,14,0,0,0,136,149,287,5,7,12,0,0,0,242,271,507,118,111,235,2032,2032,4063
POA2550,6714,6827,13536,324,364,685,427,453,876,51,45,97,23,30,51,3,3,5,7,6,8,0,8,8,8,3,11,44,63,103,0,0,0,554,610,1164,18,24,39,24,15,36,922,1011,1929,692,629,1324,8325,8463,16791
POA2551,1394,1444,2841,75,96,163,99,115,216,18,23,48,8,3,12,0,0,0,5,0,3,0,0,0,0,0,0,12,3,19,0,0,0,140,153,292,4,4,4,4,4,9,225,251,475,192,173,375,1816,1871,3688
POA2555,68,63,130,0,0,4,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,7,5,15,8,16,23,81,86,168
POA2556,1059,989,2047,12,13,29,67,61,128,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,65,70,137,3,3,9,0,0,0,86,87,175,106,90,194,1257,1166,2417
POA2557,7672,7554,15224,150,141,291,1583,1636,3218,10,14,29,27,25,56,0,5,4,0,0,6,4,3,11,5,0,3,0,0,0,0,0,0,1630,1685,3317,34,40,72,20,15,35,1823,1885,3710,316,342,654,9809,9787,19593
POA2558,4714,4760,9472,79,95,172,382,397,780,0,4,4,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,405,799,17,15,32,10,5,21,496,530,1025,227,248,475,5439,5540,10974
POA2559,1014,1205,2220,28,32,56,103,115,216,3,6,3,0,0,4,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,107,122,231,10,5,10,5,3,8,145,159,308,196,213,411,1352,1582,2935
POA2560,32724,34018,66746,776,875,1645,3597,3542,7148,43,43,81,57,49,106,12,8,17,8,9,14,12,10,23,0,6,12,10,12,25,0,0,0,3739,3684,7430,203,207,414,92,86,183,4817,4852,9669,2460,2546,5001,39998,41413,81416
POA2563,105,105,211,0,0,0,12,12,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,32,0,0,0,0,0,0,20,13,32,20,10,31,144,130,273
POA2564,5606,6008,11616,152,145,296,454,467,920,4,6,9,4,4,5,7,4,9,0,0,0,0,0,4,0,3,6,0,5,5,0,0,0,470,489,958,27,51,79,8,9,16,656,691,1352,495,561,1054,6758,7267,14028
POA2565,12021,12442,24463,322,312,639,2091,2097,4193,14,21,41,29,32,55,3,5,10,6,5,15,6,5,10,4,3,9,4,4,11,0,0,0,2167,2177,4340,92,110,210,26,25,48,2605,2628,5230,671,656,1328,15293,15725,31020
POA2566,11592,11739,23329,247,281,526,951,980,1932,7,9,15,26,20,44,0,0,0,3,6,13,0,0,0,0,0,0,0,4,7,0,0,0,983,1022,2011,66,56,125,28,16,41,1325,1378,2702,695,746,1445,13619,13857,27477
POA2567,17188,17729,34921,278,272,550,1734,1837,3570,21,8,29,23,19,44,5,5,9,7,8,11,4,0,0,5,3,5,3,3,11,0,0,0,1791,1876,3677,56,66,121,41,33,73,2164,2246,4413,542,539,1077,19892,20518,40409
POA2568,491,553,1044,4,3,10,31,34,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,70,3,3,7,0,0,0,42,42,87,45,62,105,583,656,1237
POA2569,619,581,1199,11,13,23,42,32,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,78,0,0,0,0,0,4,55,49,104,37,34,71,707,665,1372
POA2570,24755,25785,50536,610,681,1290,3737,3939,7672,46,47,87,49,51,106,5,4,9,11,11,19,3,4,5,5,4,11,11,9,14,0,0,0,3868,4062,7928,120,124,243,60,67,129,4661,4935,9597,1121,1209,2331,30538,31922,62465
POA2571,5546,5427,10969,179,179,368,485,484,974,4,7,13,8,7,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,506,501,1007,17,13,27,9,5,11,707,702,1406,325,285,613,6575,6415,12995
POA2572,2052,2108,4156,128,161,287,250,266,516,0,0,0,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,277,532,4,4,8,6,3,11,393,447,840,184,206,393,2635,2760,5394
POA2573,2194,2381,4575,130,134,264,263,287,552,3,4,11,3,3,7,3,4,5,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,279,301,585,3,3,11,7,3,12,420,446,868,114,118,230,2727,2940,5666
POA2574,2555,2545,5104,49,48,104,196,206,402,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,209,406,8,5,15,3,4,9,253,269,527,138,123,257,2950,2943,5884
POA2575,6857,7306,14156,268,318,583,889,973,1860,18,13,32,20,25,47,0,0,0,5,5,14,4,0,7,0,0,0,13,18,27,0,0,0,950,1042,1990,31,35,70,31,20,49,1275,1420,2694,389,391,782,8520,9109,17633
POA2576,5189,5968,11157,273,318,591,658,717,1383,13,14,27,12,8,26,5,0,6,5,4,17,0,0,0,0,0,0,9,13,25,0,0,0,711,768,1481,28,42,76,6,9,13,1017,1131,2154,357,441,794,6565,7544,14108
POA2577,6418,6650,13067,305,316,618,765,828,1590,8,10,26,14,16,30,3,0,10,10,5,13,7,0,4,0,0,0,10,10,22,0,0,0,811,878,1693,43,37,80,13,9,16,1167,1242,2411,545,541,1087,8123,8440,16564
POA2578,1088,1231,2317,55,61,115,112,116,225,5,3,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,120,128,251,9,4,17,5,8,9,188,201,394,54,67,116,1326,1502,2828
POA2579,1826,1847,3670,36,39,78,196,213,404,0,8,5,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,214,227,435,8,6,10,0,0,0,262,268,529,195,197,398,2285,2313,4597
POA2580,12074,12254,24327,964,1073,2032,904,877,1783,27,30,57,41,45,93,4,3,11,8,9,17,3,0,3,3,0,6,101,102,204,0,0,0,1098,1077,2173,85,61,144,48,40,94,2195,2254,4448,1523,997,2523,15797,15505,31304
POA2581,1000,991,1999,24,34,54,51,68,118,3,8,10,6,3,11,0,0,0,0,5,4,0,0,0,0,0,0,32,28,62,0,0,0,96,108,202,7,3,5,0,0,4,125,141,264,110,97,208,1242,1232,2477
POA2582,5549,5842,11394,196,220,415,224,215,436,21,18,36,7,10,17,0,0,8,8,6,11,4,0,4,4,0,5,216,240,455,0,0,0,489,488,975,25,27,55,9,15,19,720,750,1468,371,328,698,6638,6920,13556
