POA_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
POA2321,..,1254,1254,2316,112,2427,1200,16,1213,1257,5,1259,559,4,567,253,0,258,5587,1384,6972
POA2322,..,1676,1676,2715,200,2915,1533,40,1568,1548,13,1556,626,4,635,300,7,306,6717,1942,8656
POA2323,..,2775,2775,3171,204,3375,1524,34,1564,1404,7,1412,591,6,594,319,0,319,7007,3029,10034
POA2324,..,2639,2639,3756,236,3997,1261,24,1287,1081,8,1088,530,4,530,305,0,305,6937,2917,9852
POA2325,..,2867,2867,3397,245,3643,1695,33,1729,1506,0,1506,729,0,736,381,6,385,7706,3152,10862
POA2326,..,657,657,848,76,922,456,4,461,435,0,435,204,0,204,120,0,120,2069,737,2804
POA2327,..,942,942,954,76,1030,484,12,493,373,0,373,140,0,140,101,0,101,2044,1031,3073
POA2328,..,278,278,318,18,339,139,0,139,113,0,113,61,0,62,32,0,32,668,300,967
POA2329,..,227,227,269,17,281,85,0,86,90,0,90,48,0,52,28,0,28,526,247,775
POA2330,..,1815,1815,2366,153,2522,1158,17,1179,1192,3,1196,592,0,589,305,0,302,5612,1986,7601
POA2331,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
POA2333,..,1431,1431,1522,124,1650,739,10,754,719,0,722,333,0,335,175,0,180,3491,1577,5072
POA2334,..,245,245,321,26,351,189,5,196,217,0,222,99,0,99,53,0,53,880,278,1157
POA2335,..,459,459,869,36,903,490,0,494,514,0,515,263,0,259,119,0,119,2249,499,2749
POA2336,..,291,291,365,20,388,132,4,137,118,0,118,77,0,77,17,0,17,706,312,1027
POA2337,..,846,846,1056,68,1127,408,22,428,401,3,408,213,0,213,67,0,67,2147,945,3093
POA2338,..,212,212,223,15,237,57,0,56,54,0,54,22,0,22,11,0,11,360,230,591
POA2339,..,67,67,91,9,100,33,3,41,28,0,32,21,0,21,3,0,3,181,72,254
POA2340,..,5472,5472,6163,470,6641,2781,86,2863,2584,31,2622,1217,21,1238,629,11,636,13370,6096,19464
POA2341,..,219,219,216,15,228,78,0,78,42,0,42,27,0,27,17,0,17,383,233,619
POA2342,..,37,37,60,5,57,21,0,21,25,0,25,13,0,13,8,0,8,120,45,162
POA2343,..,546,546,634,44,676,202,3,200,215,0,222,111,0,113,44,0,44,1211,590,1796
POA2344,..,51,51,107,3,115,31,0,31,37,0,37,16,0,16,7,0,7,202,54,251
POA2345,..,69,69,103,5,105,37,0,37,36,0,36,20,0,20,6,0,6,203,73,275
POA2346,..,389,389,404,23,430,154,3,160,139,0,138,52,0,52,30,0,30,772,420,1196
POA2347,..,311,311,296,25,320,77,0,77,52,0,52,28,0,28,15,0,15,470,335,807
POA2350,..,3080,3080,3216,291,3512,1200,75,1272,1157,40,1198,501,0,504,283,5,289,6358,3490,9848
POA2352,..,259,259,382,18,401,172,5,173,155,0,155,62,0,62,39,0,39,815,284,1094
POA2353,..,121,121,144,7,154,62,0,62,55,0,55,29,0,29,3,0,3,291,132,428
POA2354,..,410,410,544,18,569,156,0,163,130,0,130,74,0,74,23,0,23,928,430,1363
POA2355,..,89,89,95,9,104,29,0,29,18,0,18,11,0,11,9,0,9,165,94,258
POA2356,..,17,17,20,4,19,7,0,7,0,0,0,3,0,3,0,0,0,33,21,48
POA2357,..,457,457,537,31,566,173,0,173,142,0,147,66,0,66,49,0,49,966,486,1454
POA2358,..,437,437,559,29,586,173,0,174,156,0,156,76,0,76,41,0,41,1004,467,1473
POA2359,..,56,56,84,10,92,31,0,29,30,0,30,20,0,20,14,0,14,172,62,233
POA2360,..,1627,1627,1914,119,2039,788,15,809,607,7,612,295,3,306,170,0,170,3783,1778,5562
POA2361,..,121,121,140,9,150,45,0,45,26,0,26,15,0,15,14,0,14,240,126,370
POA2365,..,424,424,476,30,511,153,8,160,142,9,150,82,0,83,43,0,43,899,471,1372
POA2369,..,90,90,118,7,126,38,0,41,33,0,33,18,0,18,11,0,11,226,101,327
POA2370,..,1102,1102,1113,69,1179,337,12,346,292,0,294,144,0,149,55,0,53,1942,1182,3120
POA2371,..,194,194,196,11,211,39,0,39,30,0,30,12,0,12,10,0,10,295,207,498
POA2372,..,716,716,818,44,865,198,5,202,161,0,161,77,0,77,34,0,34,1289,766,2054
POA2379,..,21,21,24,5,27,28,0,28,17,0,17,0,0,0,4,0,4,73,22,95
POA2380,..,1157,1157,1280,100,1376,536,18,549,554,4,557,286,0,288,125,0,126,2766,1281,4050
POA2381,..,107,107,173,16,185,69,0,69,56,0,56,34,0,34,20,0,20,336,120,460
POA2382,..,159,159,171,14,182,66,0,68,62,0,62,29,0,29,10,0,10,334,171,507
POA2386,..,22,22,36,4,40,10,3,15,6,0,6,10,0,10,6,0,6,76,29,101
POA2387,..,14,14,19,5,25,11,0,10,9,0,9,9,0,9,0,0,0,43,21,62
POA2388,..,272,272,263,25,293,133,0,132,92,0,92,52,0,52,38,0,38,580,295,875
POA2390,..,851,851,1079,64,1147,406,12,421,359,3,366,235,0,238,94,0,95,2178,935,3111
POA2395,..,120,120,110,8,116,30,0,30,20,0,20,9,0,9,4,0,4,176,130,303
POA2396,..,112,112,106,11,111,36,0,36,22,0,22,22,0,22,7,0,7,195,121,312
POA2397,..,33,33,35,3,38,9,0,9,6,0,6,11,0,11,5,0,5,63,41,103
POA2398,..,10,10,21,0,23,10,0,10,7,0,7,6,0,6,10,0,10,43,14,58
POA2399,..,42,42,68,5,72,28,0,34,18,0,18,16,0,16,3,0,3,137,47,186
POA2400,..,930,930,995,90,1088,450,3,457,388,4,388,216,0,216,102,0,103,2150,1036,3184
POA2401,..,26,26,35,0,36,21,0,21,12,0,12,13,0,13,7,0,7,84,26,109
POA2402,..,232,232,242,23,264,70,0,70,66,0,66,33,0,33,21,0,21,442,250,688
POA2403,..,53,53,99,0,99,28,0,28,33,0,33,18,0,18,8,0,8,179,53,236
POA2404,..,231,231,307,19,325,62,0,68,53,0,53,26,0,26,12,0,12,463,255,720
POA2405,..,46,46,43,0,43,11,0,8,25,0,25,6,0,6,9,0,9,86,48,136
POA2406,..,99,99,87,6,86,23,0,24,32,0,33,22,0,22,3,0,3,159,103,266
POA2408,..,25,25,37,0,37,15,0,15,14,0,14,8,0,8,4,0,4,74,25,100
POA2409,..,69,69,65,0,65,27,0,24,42,0,42,21,0,21,27,0,27,185,76,256
POA2410,..,25,25,33,0,33,11,0,11,8,0,8,6,0,6,0,0,0,53,25,84
POA2411,..,5,5,9,0,9,4,0,4,6,0,6,3,0,3,0,0,0,21,5,29
POA2415,..,34,34,57,4,58,19,0,19,24,0,24,7,0,7,5,0,5,105,38,146
POA2420,..,490,490,595,33,622,212,0,212,162,0,163,87,0,87,48,0,48,1095,520,1616
POA2421,..,133,133,259,4,260,102,0,104,123,0,123,70,0,70,21,0,21,575,138,713
POA2422,..,717,717,950,53,1000,261,0,263,200,0,201,103,0,103,49,0,45,1560,774,2342
POA2423,..,370,370,511,42,555,163,0,168,102,3,110,61,0,61,28,0,28,872,417,1288
POA2424,..,50,50,55,6,60,29,0,29,21,0,21,9,0,9,11,0,11,120,54,171
POA2425,..,195,195,245,10,253,99,3,107,84,0,82,65,0,65,23,0,23,513,208,717
POA2426,..,76,76,107,17,122,40,0,40,32,0,32,18,0,18,14,0,14,216,89,306
POA2427,..,496,496,840,25,871,136,0,140,77,0,77,35,0,35,16,0,16,1108,521,1629
POA2428,..,3906,3906,4395,284,4679,1052,28,1081,897,6,901,353,3,355,167,0,168,6858,4229,11086
POA2429,..,1077,1077,1417,94,1504,483,10,493,397,0,398,197,0,195,118,0,118,2604,1177,3789
POA2430,..,4358,4358,5379,361,5738,1770,40,1801,1486,9,1498,706,13,719,402,5,414,9746,4787,14527
POA2431,..,729,729,1073,67,1137,252,3,257,183,4,180,76,0,76,43,0,43,1624,795,2421
POA2439,..,330,330,697,29,730,200,9,205,168,0,168,89,0,89,42,0,42,1196,363,1566
POA2440,..,2324,2324,2747,229,2969,1153,30,1184,875,6,882,457,0,456,344,0,342,5573,2593,8170
POA2441,..,419,419,563,53,623,199,3,204,208,0,208,78,0,78,72,0,72,1117,475,1595
POA2443,..,1399,1399,1654,98,1755,368,9,377,254,0,254,106,0,106,60,0,60,2448,1498,3949
POA2444,..,6451,6451,7514,521,8039,2536,115,2649,2307,34,2343,970,9,982,429,8,435,13754,7140,20893
POA2445,..,638,638,1250,47,1292,355,5,357,378,0,378,143,0,146,71,0,71,2190,694,2883
POA2446,..,1193,1193,1976,128,2100,791,11,803,746,0,746,368,0,368,214,0,214,4098,1328,5426
POA2447,..,828,828,1102,74,1178,392,9,396,326,3,324,174,0,174,94,0,94,2080,918,2998
POA2448,..,1581,1581,1413,128,1538,443,6,451,322,3,325,163,0,163,91,0,91,2433,1711,4144
POA2449,..,240,240,288,29,319,91,0,91,82,0,82,49,0,49,30,0,33,540,273,815
POA2450,..,4906,4906,5956,488,6442,2371,90,2463,2195,28,2223,981,9,997,644,4,649,12147,5529,17675
POA2452,..,1829,1829,1998,166,2168,897,18,918,697,8,704,318,0,318,143,0,143,4057,2029,6085
POA2453,..,412,412,447,34,485,119,0,119,108,0,109,48,0,48,18,0,18,744,450,1187
POA2454,..,744,744,992,94,1091,421,17,442,378,6,379,177,0,177,87,0,87,2050,866,2914
POA2455,..,435,435,494,52,550,155,3,157,121,0,124,57,0,59,22,0,19,845,497,1341
POA2456,..,1498,1498,2195,175,2371,857,34,897,864,13,877,407,8,413,227,13,237,4555,1750,6304
POA2460,..,3357,3357,3967,352,4322,1593,28,1621,1255,7,1269,631,0,635,363,4,367,7808,3759,11563
POA2462,..,301,301,417,32,454,108,0,110,83,0,83,50,0,50,36,0,36,694,335,1030
POA2463,..,808,808,1329,76,1409,380,9,385,354,0,354,154,0,154,97,0,97,2321,888,3215
POA2464,..,935,935,1304,84,1384,316,14,326,261,0,266,82,0,82,42,0,42,2007,1035,3042
POA2465,..,39,39,47,4,52,18,0,18,16,0,16,7,0,7,4,0,4,87,48,135
POA2466,..,305,305,365,39,400,72,0,75,57,0,57,9,0,9,5,0,5,511,345,854
POA2469,..,557,557,661,50,710,179,3,181,124,4,121,72,0,72,47,0,47,1078,613,1696
POA2470,..,1685,1685,1987,128,2114,750,19,771,639,3,640,336,0,336,229,0,229,3941,1833,5773
POA2471,..,192,192,319,35,353,124,0,124,110,0,110,71,0,71,47,0,47,673,234,907
POA2472,..,198,198,241,31,274,103,0,99,96,0,98,40,0,40,27,0,27,507,234,740
POA2473,..,485,485,549,39,584,129,0,130,114,0,120,45,0,45,28,0,28,867,524,1390
POA2474,..,852,852,932,82,1019,301,7,316,229,0,233,129,0,129,69,0,69,1667,944,2611
POA2475,..,61,61,54,6,63,21,0,21,13,0,13,16,0,16,0,0,0,93,71,166
POA2476,..,121,121,141,14,150,34,0,31,20,0,20,9,0,9,13,0,13,217,128,345
POA2477,..,1279,1279,1788,120,1911,709,14,727,628,3,627,309,0,311,135,0,137,3572,1419,4988
POA2478,..,3782,3782,4490,394,4884,1659,74,1738,1559,26,1588,580,5,585,239,3,240,8530,4294,12824
POA2479,..,355,355,630,64,695,330,25,356,293,8,306,131,0,131,75,0,73,1458,459,1923
POA2480,..,5367,5367,5619,645,6264,2437,115,2553,2059,28,2094,914,12,930,514,7,521,11542,6181,17725
POA2481,..,1336,1336,1372,263,1638,651,149,795,585,94,676,221,40,262,104,16,120,2929,1901,4831
POA2482,..,686,686,679,114,800,382,48,427,310,9,319,120,5,129,82,0,82,1577,863,2439
POA2483,..,1183,1183,1314,245,1562,652,66,719,541,22,555,213,5,225,109,6,116,2832,1528,4356
POA2484,..,1908,1908,2454,209,2659,992,33,1028,952,3,957,444,0,445,255,0,255,5096,2156,7250
POA2485,..,2556,2556,2334,290,2619,756,50,812,540,11,548,182,3,189,84,0,84,3894,2909,6799
POA2486,..,3605,3605,4418,342,4764,1740,59,1794,1596,9,1608,693,8,696,337,3,345,8783,4029,12816
POA2487,..,1563,1563,1929,153,2085,689,31,720,828,3,833,365,0,368,149,0,148,3965,1751,5711
POA2488,..,308,308,401,37,437,172,3,178,221,0,224,85,0,85,31,0,31,906,354,1261
POA2489,..,665,665,1004,45,1046,370,6,375,508,0,510,187,0,187,71,0,71,2135,712,2850
POA2490,..,40,40,85,8,91,36,0,34,41,0,41,11,0,13,13,0,13,186,48,236
POA2500,..,5903,5903,5454,1019,6467,2034,532,2567,1627,198,1830,674,70,749,268,52,320,10054,7776,17838
POA2502,..,1382,1382,1322,113,1433,689,17,702,574,8,577,306,0,309,229,0,229,3112,1528,4637
POA2505,..,626,626,609,48,659,301,9,312,263,0,263,92,0,95,53,0,53,1311,692,2008
POA2506,..,793,793,850,74,927,432,9,439,414,6,417,176,0,176,115,0,115,1989,887,2875
POA2508,..,448,448,908,33,941,562,5,574,724,4,729,275,0,279,92,0,93,2575,495,3066
POA2515,..,790,790,1351,59,1414,652,31,682,820,12,834,331,0,332,96,4,103,3253,890,4146
POA2516,..,495,495,651,28,680,384,7,392,515,7,520,216,0,216,62,0,62,1828,528,2354
POA2517,..,1397,1397,1572,70,1639,747,19,767,945,8,956,351,0,353,97,0,100,3712,1499,5213
POA2518,..,2520,2520,2424,224,2649,1125,51,1176,1102,18,1118,393,9,406,162,0,162,5215,2824,8036
POA2519,..,1741,1741,2015,170,2185,991,80,1078,969,57,1022,370,12,383,167,7,178,4515,2074,6592
POA2525,..,862,862,1242,76,1322,673,22,686,915,16,924,350,5,356,133,0,137,3311,974,4290
POA2526,..,1151,1151,1789,86,1871,1026,21,1044,1148,3,1150,412,3,416,201,0,201,4572,1263,5834
POA2527,..,1587,1587,2940,124,3066,1591,23,1619,1676,15,1691,694,9,703,358,0,358,7255,1764,9018
POA2528,..,2902,2902,3079,205,3282,1359,18,1381,1103,8,1110,496,0,498,266,0,266,6311,3136,9443
POA2529,..,1951,1951,3410,160,3570,1673,36,1710,1949,19,1962,764,0,764,325,0,325,8123,2164,10287
POA2530,..,2659,2659,4083,210,4297,2086,28,2114,2151,8,2163,941,0,937,429,0,429,9689,2916,12603
POA2533,..,1457,1457,2554,94,2646,842,18,864,943,4,944,409,0,407,143,0,143,4888,1572,6464
POA2534,..,487,487,790,41,832,255,10,266,291,0,292,175,0,175,53,0,53,1559,533,2099
POA2535,..,934,934,1413,61,1479,335,6,341,343,0,344,153,0,153,61,0,61,2304,1006,3305
POA2536,..,2417,2417,3125,176,3298,847,17,863,746,10,757,312,0,311,185,0,185,5211,2615,7833
POA2537,..,1597,1597,2201,111,2309,578,9,589,516,5,519,209,0,210,96,0,96,3597,1724,5322
POA2538,..,207,207,402,19,417,91,0,90,115,0,115,60,0,60,26,0,26,694,226,925
POA2539,..,2461,2461,3436,172,3608,984,24,1004,854,5,857,341,3,344,140,0,140,5751,2661,8411
POA2540,..,5121,5121,7278,433,7713,2337,36,2375,2047,19,2069,918,9,928,494,3,494,13078,5616,18694
POA2541,..,3298,3298,3516,292,3810,1488,46,1537,1260,22,1282,560,3,563,288,4,288,7117,3671,10785
POA2545,..,112,112,201,10,211,47,0,47,34,0,34,18,0,18,13,0,13,313,125,433
POA2546,..,1425,1425,1833,102,1932,371,9,382,306,0,305,142,0,140,83,0,83,2731,1537,4270
POA2548,..,1221,1221,1478,86,1561,375,5,382,295,3,291,122,0,122,58,0,58,2323,1317,3642
POA2549,..,420,420,603,36,637,195,3,204,198,0,198,82,0,82,34,0,34,1114,459,1574
POA2550,..,1945,1945,2549,151,2701,812,19,829,715,0,719,333,0,331,177,0,179,4580,2116,6700
POA2551,..,502,502,582,40,620,147,3,149,123,0,124,67,0,67,34,0,34,955,549,1501
POA2555,..,4,4,17,4,18,5,0,5,10,0,10,6,0,6,4,0,4,41,12,51
POA2556,..,105,105,203,15,217,95,4,97,109,0,107,85,0,83,78,0,78,562,123,689
POA2557,..,651,651,1485,64,1549,1248,26,1273,1435,9,1444,680,4,683,391,0,389,5237,750,5991
POA2558,..,531,531,969,75,1039,731,5,736,670,0,673,337,0,337,226,0,226,2925,610,3535
POA2559,..,173,173,158,22,176,155,0,155,151,4,152,89,0,93,86,0,86,630,193,826
POA2560,..,6224,6224,7735,615,8348,4942,88,5031,4352,23,4376,2197,12,2206,1665,5,1673,20885,6971,27861
POA2563,..,19,19,21,3,29,12,0,12,11,0,14,10,0,10,7,0,7,64,21,82
POA2564,..,1009,1009,1116,88,1200,898,10,905,872,0,877,356,0,356,272,0,272,3511,1111,4623
POA2565,..,1620,1620,2346,155,2497,1988,28,2023,2096,6,2105,932,3,934,646,0,650,8008,1815,9825
POA2566,..,1441,1441,2147,138,2291,1601,26,1619,1804,11,1807,855,0,851,601,3,599,7003,1617,8615
POA2567,..,1623,1623,3105,148,3250,2279,18,2297,3081,15,3096,1573,9,1579,735,0,737,10770,1810,12584
POA2568,..,94,94,151,4,152,35,0,35,69,0,69,24,0,24,20,0,20,304,100,401
POA2569,..,64,64,130,7,135,58,0,62,85,0,85,48,0,48,32,0,32,359,66,427
POA2570,..,3100,3100,5546,251,5798,3682,46,3727,4333,17,4348,2167,4,2168,1097,0,1097,16830,3416,20245
POA2571,..,647,647,1261,48,1307,670,3,674,896,0,896,442,0,442,235,0,235,3500,701,4205
POA2572,..,407,407,651,22,676,271,0,271,297,0,297,156,0,156,91,0,91,1470,430,1902
POA2573,..,459,459,579,36,622,325,9,329,340,0,343,187,3,188,84,0,84,1511,513,2023
POA2574,..,403,403,608,25,636,302,0,302,306,0,306,202,0,202,134,0,134,1553,427,1983
POA2575,..,1553,1553,2116,141,2257,997,18,1016,995,9,1000,440,4,439,233,0,238,4784,1715,6505
POA2576,..,1665,1665,2357,77,2431,577,14,591,637,5,646,296,8,303,116,0,116,3985,1762,5749
POA2577,..,1634,1634,2355,110,2468,847,17,858,802,4,809,392,4,395,179,0,181,4576,1772,6344
POA2578,..,370,370,530,17,549,110,4,113,105,0,107,50,0,50,22,0,25,817,393,1209
POA2579,..,397,397,624,35,662,220,0,223,217,0,220,125,0,125,64,0,64,1250,437,1687
POA2580,..,3646,3646,3998,247,4247,1544,37,1579,1452,7,1464,682,7,687,347,5,356,8030,3956,11981
POA2581,..,182,182,303,5,312,124,0,125,144,0,145,63,0,63,35,0,35,669,191,862
POA2582,..,1009,1009,1633,54,1682,728,11,742,769,0,770,399,0,399,172,0,172,3699,1075,4774
POA2583,..,577,577,722,22,745,200,0,200,182,0,182,87,0,87,56,0,56,1255,598,1855
POA2584,..,70,70,78,10,82,20,0,20,21,0,21,9,0,9,8,0,8,139,77,218
POA2585,..,30,30,23,3,28,9,0,9,10,0,10,10,0,10,0,0,0,49,30,81
POA2586,..,341,341,409,18,422,114,0,116,92,0,92,58,0,58,39,0,39,711,361,1069
POA2587,..,384,384,451,26,475,129,0,137,110,0,110,63,0,63,30,0,30,787,407,1198
POA2588,..,30,30,51,0,51,15,0,15,12,0,12,6,0,6,3,0,3,90,30,115
POA2590,..,984,984,1133,55,1181,306,0,309,283,0,285,132,0,132,66,0,66,1921,1043,2964
POA2594,..,1389,1389,1535,104,1639,566,11,573,518,0,518,308,0,308,185,0,185,3105,1500,4608
POA2619,..,420,420,861,19,882,606,7,610,793,0,795,320,0,322,93,0,93,2670,450,3121
POA2620,..,4688,4688,4914,340,5259,2657,61,2713,2553,26,2585,1023,7,1029,512,6,512,11668,5132,16796
POA2621,..,308,308,768,19,790,404,3,408,464,0,464,186,0,186,76,0,76,1901,337,2230
POA2622,..,502,502,661,30,690,162,0,165,172,0,172,80,0,80,35,0,35,1113,529,1642
POA2623,..,71,71,90,4,94,30,0,30,29,0,29,16,0,16,7,0,7,163,79,242
POA2624,..,5,5,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,3,5,8
POA2625,..,38,38,26,5,30,12,3,11,8,0,11,4,0,4,0,0,0,47,53,91
POA2626,..,30,30,83,0,80,32,0,32,21,0,24,8,0,8,5,0,5,149,36,186
POA2627,..,431,431,495,102,595,240,43,283,258,29,294,123,3,126,36,13,54,1161,622,1784
POA2628,..,226,226,298,21,324,120,0,121,116,0,116,39,0,39,13,0,13,591,246,838
POA2629,..,86,86,89,9,96,17,0,17,8,0,8,3,0,3,3,0,3,124,92,219
POA2630,..,1134,1134,1200,75,1281,455,8,464,368,7,372,168,0,168,76,3,76,2271,1232,3496
POA2631,..,89,89,83,0,84,20,0,20,29,0,29,11,0,11,8,0,8,146,87,237
POA2632,..,256,256,290,11,303,73,3,70,76,0,75,44,0,44,14,0,12,491,272,763
POA2633,..,56,56,57,0,55,9,0,9,6,0,6,7,0,7,5,0,5,83,59,140
POA2640,..,4636,4636,5007,429,5438,2089,98,2183,2015,33,2052,883,10,893,330,0,327,10323,5203,15527
POA2641,..,2375,2375,2037,206,2243,840,33,873,741,13,753,327,4,335,184,4,189,4137,2633,6766
POA2642,..,339,339,605,23,632,260,4,261,261,0,263,148,0,148,99,0,99,1371,368,1744
POA2643,..,316,316,490,22,516,138,6,145,142,6,146,56,0,60,22,0,22,847,352,1198
POA2644,..,295,295,370,19,388,105,0,108,89,0,89,51,0,51,25,0,25,642,310,953
POA2645,..,43,43,51,3,60,19,0,17,10,0,10,8,0,8,3,0,3,94,44,142
POA2646,..,1001,1001,1023,61,1086,305,0,306,266,0,266,121,0,121,59,0,59,1784,1062,2836
POA2647,..,287,287,415,22,441,90,0,95,94,0,96,47,0,47,23,0,23,680,311,988
POA2648,..,303,303,360,13,375,120,0,119,87,0,87,49,0,49,17,0,17,631,314,944
POA2649,..,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12
POA2650,..,6530,6530,7148,632,7777,3242,188,3425,3015,72,3084,1538,28,1556,757,11,767,15693,7441,23133
POA2651,..,160,160,230,14,251,154,0,151,166,0,165,55,0,55,40,0,40,646,182,831
POA2652,..,374,374,604,29,635,228,7,238,224,0,224,142,0,142,59,0,59,1263,414,1676
POA2653,..,270,270,402,12,416,105,0,111,103,0,105,48,0,48,26,0,26,679,284,965
POA2655,..,129,129,157,11,172,62,0,62,66,0,66,29,0,29,37,0,37,352,139,491
POA2656,..,159,159,197,9,207,48,0,51,47,0,47,32,0,32,24,0,24,347,177,524
POA2658,..,178,178,219,10,229,54,0,55,41,0,39,52,0,52,17,0,17,384,190,572
POA2659,..,83,83,131,11,141,35,0,35,36,0,32,17,0,17,10,0,10,225,94,317
POA2660,..,180,180,198,10,213,72,0,75,77,0,79,38,0,38,23,0,23,412,191,606
POA2661,..,0,0,16,0,16,7,0,7,10,0,10,9,0,9,7,0,7,49,0,51
POA2663,..,494,494,538,37,580,218,5,222,220,5,225,105,3,109,52,5,53,1133,546,1681
POA2665,..,259,259,290,19,312,79,0,79,73,0,73,52,0,52,30,0,30,532,275,804
POA2666,..,702,702,816,27,844,248,0,248,233,0,234,107,0,107,87,0,87,1492,730,2223
POA2668,..,50,50,54,5,57,22,0,22,12,0,12,10,0,10,3,0,3,105,54,153
POA2669,..,196,196,186,8,191,73,0,74,62,0,62,33,0,33,27,0,27,373,202,571
POA2671,..,489,489,540,22,558,195,3,197,164,0,164,94,0,94,43,0,43,1034,511,1544
POA2672,..,180,180,176,7,179,76,0,76,49,0,49,42,0,42,19,0,19,363,184,545
POA2675,..,168,168,193,12,201,68,6,79,66,0,69,32,0,36,11,0,12,374,194,562
POA2678,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2680,..,2122,2122,2581,163,2746,1309,58,1369,1306,19,1325,660,8,672,401,9,406,6263,2382,8641
POA2681,..,153,153,199,4,207,96,0,97,93,0,93,53,0,53,31,0,31,475,164,634
POA2700,..,578,578,613,40,654,239,0,242,169,6,173,105,0,105,60,0,60,1185,624,1813
POA2701,..,227,227,332,13,345,119,0,119,88,3,93,91,0,92,32,0,32,666,239,911
POA2702,..,95,95,113,9,122,34,0,30,30,0,30,24,0,24,14,0,15,209,112,316
POA2703,..,51,51,69,9,70,28,0,28,21,0,21,16,0,16,13,0,13,137,61,198
POA2705,..,1058,1058,1219,68,1287,523,17,542,477,3,475,276,3,281,122,6,120,2618,1150,3765
POA2706,..,131,131,142,13,159,49,0,50,37,0,37,20,0,20,15,0,15,262,145,406
POA2707,..,137,137,154,4,162,62,0,62,41,0,41,32,0,32,16,0,16,306,137,442
POA2710,..,1287,1287,1381,89,1465,399,10,403,404,0,406,187,0,189,87,0,89,2455,1386,3842
POA2711,..,406,406,448,19,461,152,3,155,113,0,111,69,0,69,37,0,37,813,430,1241
POA2712,..,172,172,208,8,217,69,0,69,49,0,49,22,0,22,14,0,14,364,181,542
POA2713,..,351,351,401,24,421,93,0,96,98,0,98,56,0,56,25,0,25,675,374,1046
POA2714,..,371,371,458,21,482,120,6,126,90,0,90,49,0,49,17,0,17,739,396,1136
POA2715,..,161,161,171,8,181,61,6,59,41,0,43,33,0,33,21,0,22,324,174,495
POA2716,..,130,130,137,12,150,43,0,43,34,0,34,24,0,24,3,0,3,241,143,385
POA2717,..,110,110,137,7,143,58,4,63,44,0,44,30,0,30,16,0,16,284,115,399
POA2720,..,955,955,1111,42,1153,438,10,442,420,0,420,182,3,186,77,0,77,2223,1007,3231
POA2721,..,27,27,21,0,26,15,0,15,10,0,10,8,0,8,3,0,3,62,22,82
POA2722,..,375,375,402,21,422,152,8,156,130,5,131,106,0,106,36,0,36,827,403,1231
POA2725,..,43,43,60,4,65,17,0,17,11,0,11,7,0,7,0,0,0,105,45,146
POA2726,..,28,28,34,0,36,3,0,3,7,0,7,5,0,5,4,0,4,65,30,96
POA2727,..,30,30,29,0,29,16,0,16,14,0,14,13,0,13,10,0,10,77,30,102
POA2729,..,175,175,231,15,246,82,0,82,75,0,75,34,0,34,21,0,21,444,188,638
POA2730,..,168,168,207,8,220,64,6,60,44,0,44,31,0,29,11,0,11,356,183,532
POA2731,..,695,695,1113,47,1160,351,8,354,345,0,343,186,0,186,54,0,54,2055,752,2802
POA2732,..,271,271,314,16,323,70,0,68,68,0,68,29,0,34,18,0,17,493,287,778
POA2733,..,72,72,75,0,76,23,0,23,25,0,25,11,0,11,11,0,11,137,74,216
POA2734,..,24,24,69,0,69,25,0,25,24,0,24,13,0,13,8,0,8,136,26,164
POA2735,..,30,30,54,0,66,19,0,19,22,0,22,9,0,9,8,0,8,110,36,142
POA2736,..,34,34,51,5,56,14,0,15,16,5,19,8,0,8,4,0,7,94,46,138
POA2737,..,43,43,81,8,86,27,0,27,36,0,36,21,0,21,12,0,12,181,54,235
POA2738,..,110,110,251,3,258,106,0,105,143,0,143,66,0,66,25,0,25,588,118,707
POA2739,..,118,118,171,8,183,69,0,69,71,0,77,33,0,35,15,0,15,362,123,493
POA2745,..,1235,1235,2522,106,2630,1890,14,1901,2339,5,2345,1156,0,1161,573,3,572,8470,1369,9844
POA2747,..,3775,3775,4707,437,5145,3373,65,3431,3365,18,3389,1520,4,1521,886,9,885,13853,4302,18147
POA2748,..,78,78,172,4,176,94,0,97,89,0,89,63,0,63,55,0,55,470,81,558
POA2749,..,914,914,1506,87,1586,1076,8,1077,1018,0,1018,539,4,537,322,0,322,4456,1006,5463
