POA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
POA2431,0,0,0,0,5,6,0,13,5,6,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,4,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,14,15,38,53,41,23,13,8,8,3,0,0,0,0,3,10,217,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,13,8,14,5,13,6,0,0,0,0,4,0,7,68,36,67,89,77,58,34,55,48,16,9,10,6,15,3,30,551
POA2439,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,33,53,33,22,19,19,6,0,0,0,0,0,0,7,192,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,9,8,3,7,6,0,0,0,0,0,0,0,58,9,62,94,67,49,44,41,22,3,7,0,8,0,0,16,416
POA2440,0,0,0,0,22,20,24,28,6,7,7,10,0,0,11,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,5,9,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,6,10,4,0,0,5,0,0,7,40,24,71,184,81,49,16,24,15,0,0,0,0,0,0,41,512,0,5,3,6,3,4,6,0,8,0,0,0,4,4,0,47,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19,23,5,26,28,39,27,17,18,14,4,0,11,0,5,0,24,212,54,164,300,198,194,123,169,129,46,25,39,37,14,4,178,1661
POA2441,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,15,50,31,18,10,19,10,0,0,0,0,0,0,4,167,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,7,9,14,10,4,0,0,6,0,0,0,0,0,0,3,51,12,41,80,67,59,32,50,23,5,6,3,4,4,0,13,402
POA2443,0,0,0,0,3,9,5,3,0,0,0,0,0,0,8,22,0,0,0,0,0,0,6,0,3,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,11,0,0,0,0,0,0,0,0,22,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,11,31,77,152,83,30,23,31,5,0,0,0,3,0,0,35,470,0,0,4,0,0,4,8,6,0,0,0,4,0,3,0,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,5,6,27,17,10,7,12,0,0,0,0,0,0,0,0,85,55,139,227,161,95,67,101,36,4,8,6,17,5,8,54,981
POA2444,0,0,4,8,45,34,65,49,15,17,26,28,3,4,8,315,0,5,4,3,8,0,7,5,0,0,0,0,0,0,0,39,0,0,5,6,9,0,12,0,0,0,0,3,0,0,0,35,4,4,8,18,35,38,102,28,3,11,6,5,0,8,15,277,4,0,0,0,8,5,11,19,0,0,0,4,0,0,0,53,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,17,0,0,0,0,6,13,22,12,8,3,3,10,0,0,3,89,94,279,665,421,249,203,337,153,25,39,24,36,11,5,114,2659,0,0,9,23,18,20,35,34,6,0,7,6,6,0,4,177,0,0,0,6,9,5,15,19,0,5,0,0,7,0,5,61,31,93,125,126,103,66,158,112,27,34,22,24,8,8,20,950,209,624,1098,900,810,635,1181,729,154,207,179,186,78,32,259,7287
POA2445,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,3,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,11,40,118,57,41,31,30,16,3,3,0,3,0,0,9,373,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,27,18,13,5,14,0,0,0,0,0,0,0,5,93,19,86,186,129,89,65,79,31,10,10,11,12,6,0,27,756
POA2446,0,0,0,7,13,0,5,4,0,0,7,10,0,0,0,42,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,12,15,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,17,14,46,169,89,59,26,45,24,0,0,10,4,4,0,25,515,0,0,4,7,0,9,12,4,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,16,14,13,31,23,8,16,6,0,9,0,0,0,0,0,150,47,114,234,193,202,80,154,69,11,10,15,19,6,3,46,1210
POA2447,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,12,13,27,75,28,23,16,10,0,0,0,4,0,0,0,11,214,0,0,3,0,6,0,5,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,19,8,4,11,10,3,4,5,13,0,0,0,96,23,66,128,93,96,41,69,38,12,9,15,30,8,0,31,657
POA2448,0,0,0,0,7,6,7,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,6,5,9,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,3,0,4,0,0,0,3,0,3,0,16,27,72,161,78,50,19,26,9,0,0,0,0,0,0,21,469,0,0,0,4,7,0,6,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,5,20,25,14,19,14,22,11,6,0,0,4,0,0,5,137,50,140,243,169,150,85,99,52,11,11,10,13,9,5,48,1108
POA2449,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,12,21,16,12,6,6,0,0,0,0,0,0,0,10,78,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,5,0,0,0,0,0,0,0,0,15,5,12,32,38,30,12,12,14,0,0,10,12,5,0,13,193
POA2450,0,0,0,11,27,26,49,51,27,16,14,9,4,0,7,243,0,4,0,0,11,5,7,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,22,0,0,18,29,31,43,115,27,9,4,7,7,8,4,4,307,0,0,5,3,6,0,9,3,4,0,0,0,0,0,0,39,0,0,0,0,0,9,5,7,0,4,0,3,0,0,0,29,0,0,0,5,9,10,31,24,10,18,3,8,3,0,19,138,70,209,473,231,162,121,236,115,10,12,13,20,9,3,72,1764,0,5,8,26,24,16,35,15,4,3,0,6,3,0,3,147,0,0,0,4,5,5,0,10,0,0,5,12,3,0,3,60,20,56,105,117,100,98,339,322,81,101,103,150,32,66,57,1749,138,477,842,702,711,567,1296,922,244,347,380,458,129,88,267,7584
POA2452,0,0,0,5,21,13,14,18,3,3,4,4,0,0,4,94,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,7,8,3,12,0,5,0,4,0,4,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,5,0,0,4,0,4,0,0,29,17,71,186,103,56,38,75,29,4,12,3,0,0,4,19,620,0,0,6,3,8,4,9,9,4,0,0,3,0,0,0,39,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,16,11,25,38,23,22,11,31,22,10,6,10,9,8,0,0,235,49,160,274,209,186,126,268,136,52,41,45,50,22,6,47,1676
POA2453,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10,40,29,15,11,9,7,0,6,0,0,0,0,3,120,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,4,14,0,8,0,0,0,0,0,0,0,0,53,10,28,63,48,50,18,30,11,7,3,0,3,0,0,9,289
POA2454,0,0,0,0,0,0,4,3,3,3,0,0,0,0,4,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,10,5,11,4,15,0,8,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,42,97,73,65,49,73,35,0,0,4,0,7,0,26,475,0,6,0,8,15,7,11,3,6,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,17,17,29,23,25,19,0,0,4,0,4,0,15,174,29,76,170,170,196,122,180,88,21,11,13,15,12,0,60,1157
POA2455,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,52,29,15,3,13,5,0,4,0,0,0,0,7,140,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,8,0,3,0,0,0,0,3,0,0,37,10,32,64,57,35,22,27,10,0,6,8,4,3,0,13,292
POA2456,0,0,0,0,17,12,9,9,4,3,8,9,0,0,0,65,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,12,8,6,21,8,0,0,3,4,0,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,5,14,22,4,0,5,60,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,20,28,79,188,98,68,48,63,28,3,10,5,9,10,4,21,650,0,0,4,9,17,7,20,13,0,0,0,3,0,0,0,80,0,0,0,0,0,0,0,6,0,0,0,6,6,0,0,15,8,25,28,33,21,19,49,23,6,14,21,94,16,7,25,392,58,168,333,285,258,208,516,342,102,121,157,296,89,21,103,3054
POA2460,0,0,0,0,17,14,32,24,3,4,9,6,3,0,10,118,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,4,3,0,8,11,0,3,0,0,3,0,0,5,42,0,0,0,0,11,0,5,3,0,0,0,0,0,0,0,25,0,0,0,0,0,5,0,3,0,0,3,0,0,0,4,14,0,0,0,0,0,4,5,5,0,3,0,0,0,0,3,29,24,84,228,110,53,22,53,18,0,3,5,0,3,0,51,661,0,0,12,17,3,4,12,6,0,3,0,0,0,0,5,67,0,0,0,0,0,0,6,3,0,0,0,0,0,0,12,31,8,25,48,39,29,21,40,23,5,3,6,4,4,0,60,316,55,185,352,265,253,116,300,159,37,44,42,39,29,9,266,2149
POA2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,24,10,7,5,7,0,0,0,0,0,0,0,9,76,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,7,0,0,0,0,0,0,0,0,0,3,23,5,26,39,25,17,19,14,9,10,0,4,0,0,0,12,175
POA2463,0,0,0,5,5,3,3,6,0,4,0,3,0,7,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,14,0,3,0,0,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,7,15,42,93,54,29,14,26,28,0,0,0,0,0,0,14,318,0,0,0,4,0,0,3,3,6,3,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,9,10,19,5,12,19,13,0,0,0,0,0,0,0,102,32,84,129,136,106,61,104,72,17,18,10,7,6,10,30,824
POA2464,0,0,0,0,6,4,0,12,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,4,0,4,4,13,3,0,0,0,0,0,0,0,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,7,5,0,0,0,0,0,25,6,49,91,52,21,17,24,17,3,0,4,6,0,0,12,312,0,0,0,0,7,4,4,6,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,16,13,5,21,15,0,8,3,4,5,0,3,117,28,95,145,124,105,56,115,77,23,17,15,15,8,5,45,873
POA2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,5,0,0,0,0,0,0,0,17
POA2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,18,4,0,0,0,0,0,0,0,0,0,4,57,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,5,0,0,6,15,5,14,36,34,15,12,7,3,0,0,0,9,0,0,9,152
POA2469,0,0,0,0,3,0,0,5,5,3,0,0,3,0,0,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,5,0,0,0,0,3,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,17,64,24,10,4,9,3,0,0,0,0,0,0,9,146,0,0,3,9,7,3,0,0,0,0,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,10,3,11,3,0,0,0,11,0,6,13,96,7,34,107,71,52,37,54,29,14,10,3,14,8,14,37,484
POA2470,0,0,0,0,12,15,31,25,0,8,0,9,0,0,4,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,3,5,3,3,0,0,0,0,0,0,15,11,31,83,39,37,16,13,5,0,3,0,4,0,0,18,267,0,0,3,0,5,3,7,7,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,18,22,14,9,6,15,0,0,3,0,0,0,9,102,25,89,143,117,97,81,97,76,7,17,24,27,8,0,42,853
POA2471,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,8,9,4,0,3,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,3,14,5,20,25,20,25,18,21,9,4,0,0,6,0,0,14,163
POA2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,9,0,6,17,10,0,3,6,0,0,0,0,0,0,0,4,42,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,4,0,0,0,0,0,0,0,17,0,13,21,16,12,8,24,4,5,6,9,0,0,0,8,139
POA2473,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,25,4,3,0,5,3,0,0,0,0,0,0,6,73,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,18,10,36,51,24,20,22,31,18,3,0,9,3,3,0,8,235
POA2474,0,0,0,0,0,3,10,4,0,3,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,0,9,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,7,7,24,57,41,27,13,19,7,0,0,0,0,0,0,14,200,0,0,0,6,5,3,5,0,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,13,17,17,16,18,13,7,0,0,6,0,5,0,103,11,45,96,109,108,55,89,45,7,3,0,3,8,8,26,621
POA2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,4,0,0,0,0,0,0,0,0,0,0,24
