POA_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
POA2152,15,29,17,9,17,11,0,96,4,0,0,0,3,0,0,14,0,0,5,0,0,0,0,7,26,68,45,28,56,25,10,258,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,8,0,4,3,3,6,0,0,13,31,75,49,31,61,25,10,271,23,31,13,15,15,15,3,115,0,0,0,0,0,0,0,0,52,101,63,40,77,36,16,387
POA2153,33,90,75,47,69,36,18,376,13,19,9,5,17,7,5,72,0,6,0,0,0,3,0,16,93,253,220,167,247,146,82,1205,0,6,3,4,3,3,0,28,7,4,3,5,3,0,0,32,12,11,6,7,9,8,3,59,103,268,226,179,264,154,88,1265,62,91,42,40,64,31,14,345,0,0,0,0,0,0,0,0,162,355,271,217,318,186,106,1613
POA2154,15,46,56,45,54,34,21,272,5,7,3,7,9,5,8,38,0,0,0,0,0,0,0,7,44,131,139,117,165,111,57,759,3,3,6,3,10,4,0,25,0,6,0,0,0,0,0,12,3,11,3,3,13,5,0,34,46,138,136,120,168,114,62,795,42,69,51,25,51,33,20,285,4,0,0,3,0,0,0,4,89,204,190,152,215,146,86,1085
POA2155,70,114,76,52,75,48,20,451,35,31,29,13,17,17,3,151,0,10,8,0,3,0,0,23,182,325,286,219,300,197,88,1598,8,8,4,9,7,6,4,40,8,10,3,3,9,0,0,32,14,20,13,14,11,6,9,75,196,342,295,230,312,202,95,1672,94,114,65,45,51,38,20,430,7,4,0,3,0,0,0,11,294,461,363,283,363,238,115,2112
POA2156,11,15,6,11,6,6,9,63,0,3,4,3,3,3,3,18,0,0,0,0,0,0,0,0,17,39,21,24,34,23,15,167,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,18,36,16,24,34,23,15,173,15,21,12,8,11,8,0,76,0,0,0,0,0,0,0,6,37,58,33,29,51,27,18,249
POA2157,3,13,10,3,6,0,3,38,4,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,24,12,22,15,13,10,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,12,22,15,13,10,92,3,3,6,9,5,0,5,29,0,0,0,0,0,0,0,0,9,28,20,26,16,9,6,118
POA2158,4,21,13,9,11,7,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,30,28,41,12,9,163,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,16,14,32,33,32,41,20,9,175,9,12,11,6,12,6,0,54,0,0,0,0,0,0,0,0,20,37,47,35,56,19,6,226
POA2159,0,5,9,8,7,6,0,41,6,4,0,0,0,0,0,8,0,0,0,0,0,0,0,4,9,20,20,17,17,11,0,102,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,9,20,28,20,17,11,0,110,6,4,0,0,4,4,0,22,0,0,0,0,0,0,0,0,12,23,31,18,25,14,0,130
POA2160,34,62,37,25,43,26,14,237,11,5,7,5,14,10,3,61,3,0,5,0,3,3,0,18,89,140,93,69,126,76,42,628,8,9,8,6,6,0,0,40,11,8,10,10,12,4,0,51,21,16,19,16,13,3,3,84,110,159,107,83,138,76,44,715,214,239,127,81,103,70,36,874,3,0,0,7,3,0,0,17,327,401,233,169,246,144,77,1606
POA2161,31,54,45,41,40,25,8,246,14,23,9,11,15,8,0,87,3,5,5,5,4,4,0,27,68,119,88,75,123,60,28,567,7,11,5,8,10,5,0,44,6,3,11,5,5,7,0,41,15,15,13,12,15,9,3,88,78,137,104,92,137,73,34,649,263,285,163,120,169,69,39,1108,9,7,3,0,0,0,0,19,353,428,271,212,302,139,74,1783
POA2162,17,40,23,18,37,24,6,164,4,6,5,7,14,4,10,43,0,0,0,0,0,0,0,4,28,67,40,50,79,51,22,335,6,4,4,0,4,5,0,18,3,0,4,0,8,0,3,19,7,3,8,4,3,5,3,37,39,74,47,53,83,54,24,372,163,196,125,59,93,43,15,691,9,7,5,0,0,0,4,25,205,273,178,113,180,101,44,1091
POA2163,10,13,10,3,8,4,0,54,3,6,4,0,0,0,0,25,0,0,0,0,0,0,0,3,26,36,32,9,21,10,7,140,4,3,0,0,7,0,0,18,0,0,5,3,3,3,0,14,4,7,4,3,12,5,3,33,29,41,35,15,35,13,14,176,73,95,64,37,66,28,14,379,3,0,5,0,0,0,0,9,100,135,102,56,103,44,27,567
POA2164,27,31,33,20,29,7,10,152,9,13,8,6,15,13,3,61,4,0,3,0,0,0,0,10,51,70,65,71,89,49,24,426,9,5,0,3,5,0,0,19,0,3,4,5,3,0,0,18,12,11,4,6,12,0,0,36,59,82,75,81,97,48,28,461,124,138,96,58,68,37,30,538,3,4,0,3,0,0,0,10,183,214,167,141,169,86,58,1017
POA2165,29,39,44,49,76,44,21,296,10,21,14,13,21,19,14,104,0,9,3,3,3,3,4,28,69,137,110,110,162,105,57,746,8,9,7,4,5,6,5,37,6,20,9,8,11,3,3,61,12,30,15,12,15,5,9,96,80,165,127,119,185,110,60,843,259,358,216,151,187,122,73,1370,5,4,10,3,3,4,0,35,349,531,353,270,377,240,142,2253
POA2166,54,121,93,65,93,67,38,528,49,53,33,27,48,27,17,251,5,14,8,8,13,6,5,51,155,285,219,168,262,180,98,1367,8,18,12,12,15,19,6,86,13,30,15,13,13,11,7,109,24,48,23,24,28,32,18,192,177,333,244,192,288,207,116,1561,359,509,286,253,300,193,96,1994,11,13,8,8,7,0,3,55,550,856,542,450,597,398,212,3615
POA2167,12,21,7,8,7,7,0,58,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,8,27,40,13,16,29,21,10,160,8,3,0,0,0,0,0,20,0,0,0,0,0,0,0,9,8,4,3,5,4,0,0,22,36,42,19,19,37,21,6,183,57,46,18,17,14,11,4,171,0,4,0,0,0,0,0,0,90,98,41,39,52,28,10,355
POA2168,54,88,77,72,67,30,8,401,17,27,26,17,33,12,16,147,4,11,4,12,5,3,0,35,120,210,189,164,196,94,58,1037,8,20,14,9,10,5,0,60,10,24,21,18,14,0,0,95,13,42,32,19,27,12,5,152,131,250,221,186,221,106,61,1181,467,542,338,206,257,121,65,2002,12,25,10,6,0,0,3,52,615,817,568,403,487,223,131,3238
POA2170,127,215,145,123,122,73,51,854,64,77,43,31,39,30,14,297,16,24,13,9,15,7,7,87,315,550,387,320,401,216,157,2349,23,42,17,28,23,11,9,159,28,48,38,26,27,18,3,180,51,85,58,49,48,30,14,332,362,643,444,368,449,248,169,2681,719,787,476,303,385,199,109,2975,19,23,17,12,6,0,0,76,1098,1457,939,682,836,445,279,5732
POA2171,34,76,48,48,61,23,16,300,17,19,21,12,23,17,11,109,3,7,4,7,6,0,0,34,100,198,143,154,193,86,55,919,6,6,7,6,3,9,0,38,3,6,0,12,7,5,3,39,9,13,5,14,14,13,3,79,112,210,148,163,206,95,59,997,155,212,124,76,111,59,30,772,3,5,0,3,0,0,0,13,273,428,273,247,322,158,90,1788
POA2172,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,6,11,3,8,9,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,3,8,9,4,43,4,5,0,0,0,9,0,26,0,0,0,0,0,0,0,4,11,16,11,7,12,15,4,68
POA2173,14,25,17,8,24,13,4,99,11,4,8,9,9,8,7,52,4,0,3,0,5,0,0,10,49,67,62,34,76,37,21,347,0,6,0,0,0,0,0,4,0,3,3,0,0,0,0,8,0,7,3,0,0,0,0,12,50,72,65,38,75,43,21,359,36,58,28,19,6,0,0,145,0,3,0,3,0,0,0,12,88,126,94,55,84,46,22,514
POA2174,8,24,7,6,9,0,0,60,9,7,0,0,0,3,3,22,0,4,0,3,0,0,0,5,30,58,29,27,36,20,10,215,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,5,0,0,0,0,0,11,31,59,30,35,36,20,10,218,54,37,26,16,17,9,6,168,0,0,0,0,0,0,0,0,89,100,57,49,54,29,13,385
POA2175,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,5,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,0,6,6,0,27,8,6,5,0,0,0,0,20,0,0,0,0,0,0,0,0,16,10,7,0,4,6,0,52
POA2176,40,70,64,36,65,37,20,327,18,13,18,7,20,24,14,121,4,3,8,0,5,4,0,22,85,151,137,98,175,110,55,817,3,11,7,0,12,6,6,39,4,13,10,3,7,3,4,46,3,26,15,7,18,3,11,84,93,176,150,108,192,114,64,902,182,261,161,122,173,115,65,1077,10,5,0,0,0,0,0,16,277,447,318,228,363,233,128,1991
POA2177,16,28,28,26,40,11,9,163,13,22,9,17,11,10,6,77,0,0,0,0,0,0,0,0,39,88,74,82,97,36,16,434,0,9,5,4,0,0,0,13,0,3,7,5,3,5,0,24,0,10,15,8,5,9,0,42,42,95,82,91,107,45,16,472,128,154,118,73,123,65,33,697,0,6,0,0,0,0,0,10,172,259,203,162,231,106,49,1177
POA2178,0,3,3,0,6,0,0,12,5,9,5,0,0,0,0,16,0,0,0,0,0,0,0,0,6,13,21,10,7,4,3,58,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,11,13,22,10,7,4,3,66,17,12,8,3,8,4,0,57,0,0,0,0,0,0,0,0,31,30,27,13,14,3,4,125
POA2179,14,25,15,7,7,10,0,83,6,14,9,5,5,7,5,44,4,3,0,0,0,0,3,12,42,81,60,34,49,32,14,311,0,0,0,0,4,0,0,11,5,4,0,0,0,0,0,13,7,7,0,0,5,0,0,21,49,88,59,31,55,34,18,335,79,75,42,17,17,7,4,246,0,0,0,0,0,0,0,3,126,161,104,50,68,43,16,580
POA2190,23,48,42,25,47,31,20,236,10,15,3,13,9,8,5,63,4,0,3,0,0,0,0,9,60,104,85,65,91,55,31,487,4,4,3,10,5,0,0,28,0,9,0,3,5,6,0,21,8,10,5,11,8,3,0,49,60,114,88,72,101,57,40,537,200,201,138,90,95,66,39,825,4,10,7,3,0,0,0,31,269,330,236,168,195,131,78,1392
POA2191,4,19,11,11,10,4,6,60,8,4,0,0,0,0,0,10,0,0,0,0,0,0,0,5,16,30,18,23,22,12,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,18,24,24,12,3,141,18,17,20,13,19,12,0,102,0,0,0,0,0,0,0,0,36,50,42,34,44,29,14,239
POA2192,20,27,17,4,12,15,11,113,18,6,4,7,7,8,0,56,3,4,0,0,3,3,0,19,44,63,44,29,45,37,32,286,0,3,6,0,3,0,0,12,4,4,0,0,5,0,4,20,0,7,3,6,12,0,5,30,48,72,45,32,56,38,34,315,61,56,36,28,29,27,21,260,0,0,0,0,0,0,0,3,107,130,88,61,79,67,51,580
POA2193,8,20,25,16,40,14,9,131,3,5,9,8,3,3,8,39,8,0,0,0,0,0,0,8,27,57,65,49,75,53,25,351,0,0,0,0,6,3,0,12,4,4,0,0,0,0,0,11,4,7,0,5,6,0,4,21,30,58,71,50,83,60,26,379,30,46,26,14,24,11,11,166,0,0,0,0,0,0,0,6,67,106,95,66,104,68,36,544
POA2194,19,42,26,13,31,18,10,164,9,8,13,10,17,9,9,75,6,7,4,0,5,0,0,19,48,96,67,59,76,51,30,434,3,0,3,0,0,0,0,14,5,5,5,0,4,3,0,23,4,5,8,0,5,4,4,34,56,98,80,57,85,55,32,464,66,94,59,44,62,47,26,399,0,5,0,0,0,0,0,13,122,208,140,96,144,103,57,874
POA2195,22,41,22,10,16,10,9,126,14,8,6,6,7,9,0,53,0,3,0,3,0,0,0,11,49,84,44,31,42,34,18,310,3,5,6,3,3,0,0,18,6,4,4,0,8,3,4,33,10,5,12,6,8,9,4,52,58,90,57,32,54,45,25,356,121,127,90,53,75,38,23,523,5,3,0,3,0,0,0,14,184,221,144,90,131,85,46,899
POA2196,40,54,44,33,42,24,17,251,9,14,13,13,24,9,12,90,3,7,3,0,6,4,0,19,75,111,87,72,104,58,55,563,6,7,7,3,3,3,0,37,7,14,14,11,5,3,3,50,13,16,19,11,8,8,3,81,88,131,106,86,120,63,57,647,195,235,133,100,148,54,32,902,6,3,7,0,4,0,6,21,294,371,244,181,266,125,89,1569
POA2197,12,20,13,7,19,7,5,79,6,8,0,0,0,0,0,25,0,10,3,0,0,4,0,16,25,51,25,36,44,24,11,215,0,0,3,0,3,4,0,10,0,7,6,0,0,0,0,12,3,7,5,4,3,4,0,22,33,55,29,35,43,24,15,243,89,94,67,41,46,18,8,362,0,0,5,5,3,0,0,15,121,153,100,79,91,43,21,614
POA2198,16,30,18,18,15,7,7,112,8,10,6,5,6,0,5,25,0,0,0,0,0,0,0,3,34,59,44,35,35,15,15,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,35,64,44,35,35,15,21,244,77,87,39,20,21,14,14,273,5,4,0,0,0,0,0,9,111,157,80,53,57,31,37,526
POA2199,31,37,20,20,31,15,4,154,11,19,12,14,19,12,5,88,4,3,0,0,0,0,0,16,72,95,58,58,81,43,17,410,5,4,0,0,0,4,4,20,9,8,3,0,3,0,0,32,11,16,11,0,4,4,10,45,81,108,62,60,86,43,23,460,158,179,94,64,79,41,25,653,3,0,4,3,3,0,0,18,240,279,166,125,168,90,53,1127
POA2200,50,86,74,60,63,48,33,411,21,28,19,11,26,18,20,136,8,4,8,5,4,6,6,31,115,215,161,112,152,117,96,973,0,12,9,9,9,10,4,47,12,14,5,6,13,6,5,75,12,33,14,18,23,14,6,118,125,241,176,128,179,131,107,1092,368,362,255,143,203,119,58,1522,8,18,3,4,6,4,0,43,505,633,438,277,387,251,170,2655
POA2203,12,28,22,10,20,9,8,112,6,4,0,0,6,3,0,15,0,0,0,0,0,0,0,0,31,54,64,44,79,40,18,326,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,6,3,0,5,0,5,0,0,12,32,54,65,45,79,35,18,335,23,25,23,7,19,3,8,116,0,0,0,0,0,0,0,3,60,81,91,54,98,43,22,450
POA2204,30,39,29,34,33,18,6,188,0,6,4,3,7,4,3,28,0,0,0,0,0,0,0,3,54,104,81,85,93,47,29,491,0,5,0,3,0,0,4,17,3,3,0,3,5,6,4,22,3,9,4,4,7,0,3,41,61,113,84,93,102,48,36,534,40,55,35,33,26,21,9,218,0,0,0,0,0,0,0,5,101,169,123,126,126,68,45,756
POA2205,17,34,17,17,22,13,8,123,11,8,0,5,4,0,0,29,0,4,0,3,5,0,0,12,59,77,47,47,52,39,26,334,0,3,0,0,3,3,0,15,0,0,0,0,0,0,0,5,0,4,0,0,3,3,3,17,58,85,44,47,54,37,27,351,58,57,32,31,36,22,17,247,3,0,0,0,0,0,3,6,122,142,77,78,86,59,45,606
POA2206,4,31,22,12,30,15,11,123,5,8,3,9,8,5,4,31,0,0,0,0,0,0,0,3,26,70,62,50,70,44,27,356,0,0,0,3,3,0,0,10,0,0,3,0,0,0,0,8,0,0,4,4,3,0,4,22,27,75,64,52,75,41,32,369,40,35,27,19,32,14,7,184,0,0,0,0,0,0,0,4,68,109,93,74,107,63,40,553
POA2207,29,35,34,26,26,21,16,193,9,11,7,7,14,9,0,49,3,0,0,4,0,3,0,8,68,106,96,67,100,73,43,548,0,0,0,5,7,0,0,10,4,0,0,0,3,0,3,13,4,0,3,5,7,3,4,27,66,108,98,68,108,72,49,578,73,95,58,39,53,42,20,388,3,4,3,5,0,0,0,23,147,213,161,111,164,113,76,981
POA2208,4,10,19,17,23,13,9,93,9,6,0,0,6,0,4,30,0,0,0,0,0,0,0,5,29,34,36,25,54,36,21,238,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,6,0,4,0,0,9,29,36,38,25,59,36,20,249,47,59,43,28,33,9,10,233,0,0,0,0,0,0,0,3,69,96,83,55,97,47,32,479
POA2209,22,50,27,18,22,10,3,142,8,3,6,9,0,3,5,31,3,4,0,5,4,0,3,14,48,77,51,43,51,30,23,318,4,6,4,0,3,0,0,14,0,3,3,0,0,0,0,10,0,3,9,3,3,0,0,23,51,84,53,47,50,27,25,339,51,63,41,22,32,24,10,247,0,3,0,0,0,0,0,8,97,147,98,76,89,51,33,595
POA2210,30,52,52,43,51,26,21,271,21,21,16,7,9,12,4,82,0,3,9,8,3,0,0,21,74,133,111,101,134,73,54,683,0,3,0,0,0,3,0,6,5,5,4,3,0,0,0,19,4,8,10,3,4,5,0,30,75,137,120,104,141,81,55,709,102,118,75,73,68,55,18,513,0,0,0,3,0,0,3,11,173,260,196,181,208,138,74,1234
POA2211,9,17,16,19,21,15,9,107,5,13,9,8,9,5,5,49,0,0,0,0,0,0,0,0,33,60,61,58,61,40,33,345,0,0,3,4,0,3,0,18,0,0,3,0,3,0,0,3,0,8,7,4,3,3,0,22,36,62,69,58,63,46,33,366,52,68,35,21,36,24,8,249,0,0,0,0,0,0,0,3,92,131,108,77,100,67,43,621
POA2212,8,40,23,13,24,13,5,127,8,9,12,10,6,3,0,47,5,5,0,0,0,0,3,12,39,80,69,54,71,35,26,377,0,0,0,0,0,5,0,15,0,3,8,3,4,4,0,23,5,5,10,3,4,5,0,33,42,84,74,52,73,44,29,410,64,76,43,45,48,26,24,328,0,0,0,0,4,0,0,3,112,162,122,102,126,72,52,745
POA2213,15,42,21,23,39,15,9,166,15,18,5,8,9,0,4,53,0,0,0,0,0,5,0,5,40,114,66,61,96,42,30,442,0,5,4,3,0,0,0,16,0,0,4,3,0,3,0,6,0,11,5,4,3,4,0,27,40,118,73,64,96,42,30,468,90,74,64,36,48,14,13,336,0,4,5,0,0,0,0,7,127,201,143,99,151,62,38,819
POA2214,8,15,4,4,7,3,3,48,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,18,17,14,20,11,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,17,14,20,11,3,98,20,9,8,5,8,4,0,48,0,0,0,0,0,0,0,0,34,27,20,18,28,15,3,153
POA2216,27,49,23,27,23,16,9,166,6,3,7,7,3,7,0,25,0,0,0,5,0,6,3,9,55,98,75,67,75,53,33,457,0,0,4,0,3,3,0,23,3,6,0,3,4,4,3,30,7,12,6,3,10,3,6,54,67,108,84,72,87,59,39,510,86,78,51,26,37,27,19,316,0,0,0,0,0,0,0,0,152,184,126,100,122,83,55,830
POA2217,21,46,33,16,48,23,14,208,9,19,7,9,9,3,8,52,0,3,0,0,0,0,0,6,59,107,84,63,114,52,35,512,0,6,5,0,5,0,0,22,4,12,0,3,4,0,0,22,8,16,3,3,9,0,3,46,62,125,94,63,127,56,38,558,45,46,49,21,40,21,13,243,4,3,0,0,6,0,0,4,114,174,139,84,170,75,52,808
POA2218,4,21,18,11,27,16,14,117,4,3,4,0,4,3,9,31,5,0,0,0,0,0,0,5,28,67,50,32,77,35,30,325,0,0,0,4,3,3,4,18,0,0,0,3,4,3,5,11,0,3,3,8,7,3,3,32,28,68,54,45,82,40,34,356,27,29,18,18,22,20,11,141,0,6,0,0,0,0,0,11,54,104,77,63,105,60,40,503
POA2219,12,20,25,16,23,12,5,119,0,8,0,0,5,0,0,20,4,0,0,0,0,0,0,6,29,64,61,47,70,29,25,319,0,0,3,0,0,0,0,11,7,0,0,0,0,0,0,7,3,6,3,4,0,0,0,17,30,66,66,50,74,29,25,338,26,36,21,12,12,8,8,127,0,0,0,0,0,0,0,3,61,106,89,61,82,35,29,467
POA2220,28,68,28,25,33,32,18,236,3,7,12,3,12,13,11,66,0,4,3,0,4,0,0,9,66,140,74,56,84,87,53,549,3,6,0,0,4,0,0,21,3,3,3,6,3,5,0,20,6,5,6,7,9,4,0,38,65,147,82,66,91,92,49,589,77,110,66,41,72,50,33,449,3,4,0,0,0,0,0,15,151,256,154,105,161,145,84,1049
POA2221,4,33,14,19,37,11,13,126,7,10,0,3,5,3,6,37,0,0,0,0,0,0,0,4,20,70,49,46,68,50,32,333,0,0,0,0,3,0,0,4,3,0,0,7,4,7,0,19,3,0,0,7,4,7,0,20,25,70,45,53,76,53,39,351,35,36,36,28,27,11,11,186,4,0,0,0,0,0,0,7,59,105,81,81,103,62,45,544
POA2222,6,14,17,11,16,18,10,85,5,10,5,0,3,3,5,43,0,4,0,0,0,0,0,7,24,53,42,39,37,29,19,241,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,4,3,0,3,3,5,0,3,13,24,54,44,39,39,32,21,259,38,26,20,14,21,14,8,133,0,0,0,0,0,0,0,0,63,81,70,55,62,38,26,390
POA2223,17,25,19,13,28,16,11,126,6,13,6,0,0,7,3,40,0,0,0,0,0,0,0,0,33,84,67,42,62,60,41,401,0,0,0,3,4,3,0,11,0,4,0,0,4,0,0,16,0,4,0,0,8,3,0,21,31,93,67,52,72,66,44,428,24,35,20,11,21,18,8,128,0,0,4,0,0,0,0,8,59,124,94,57,92,83,55,559
POA2224,6,30,23,16,24,7,9,110,18,5,7,5,14,3,0,42,0,0,0,0,0,0,0,3,28,65,53,44,71,27,13,302,0,0,0,0,0,0,0,5,0,7,3,0,0,0,0,7,0,7,0,0,0,0,0,9,34,62,56,44,69,35,16,316,21,19,24,12,24,8,6,110,0,0,0,0,0,0,0,4,54,85,76,55,96,42,29,429
POA2225,0,6,0,6,3,5,3,26,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,3,16,21,14,24,14,5,88,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,19,20,15,24,14,5,93,5,3,0,0,0,4,0,20,0,0,0,0,0,0,0,0,9,22,25,21,24,18,5,112
POA2226,11,28,21,12,20,20,3,121,4,9,0,0,5,0,0,24,0,0,0,0,0,0,0,9,32,65,51,41,61,37,11,299,0,5,0,0,0,0,0,4,0,4,0,0,0,0,0,11,5,5,0,3,0,0,0,13,34,74,51,36,65,36,11,310,19,12,11,10,3,0,0,62,0,0,0,0,0,0,0,0,52,87,65,48,71,41,17,376
POA2227,11,30,36,18,29,9,0,140,5,11,3,3,0,0,0,26,0,0,0,0,0,0,0,0,29,73,69,75,85,42,17,383,0,0,3,0,5,0,0,6,0,4,0,0,0,0,0,3,0,4,3,0,5,0,0,10,32,74,75,75,88,43,17,395,25,23,11,6,11,0,5,84,0,0,0,0,0,0,0,3,50,98,83,78,101,47,16,473
POA2228,23,40,31,30,32,19,13,187,9,14,16,10,4,7,0,61,0,0,4,0,0,0,0,12,48,112,93,81,99,53,28,516,0,3,0,3,0,3,0,13,4,4,4,0,0,4,0,16,4,7,4,4,0,4,0,23,51,118,101,87,102,59,28,542,32,40,29,23,28,7,6,156,5,0,0,4,0,0,0,7,84,159,125,114,125,68,35,711
POA2229,34,64,54,33,42,24,11,265,12,21,6,3,12,6,0,63,0,0,3,0,0,5,0,11,75,153,124,91,130,71,36,677,0,0,0,0,3,0,0,7,5,3,0,0,0,0,0,13,5,3,0,0,5,0,0,16,74,158,124,97,139,69,36,694,31,44,25,15,37,19,6,181,0,3,0,0,0,0,0,4,105,203,150,113,172,85,47,887
POA2230,20,65,48,31,40,21,10,228,13,18,10,6,10,0,3,56,0,0,0,0,0,0,0,0,51,145,104,82,108,57,37,585,7,0,0,0,0,0,0,14,5,0,4,4,3,0,7,16,6,0,4,0,5,0,3,28,63,144,112,85,122,57,42,614,28,47,21,18,30,17,5,162,0,0,0,0,0,0,0,0,95,193,129,99,147,72,48,774
POA2231,0,9,4,7,6,0,3,34,0,5,0,0,0,0,0,9,6,0,0,0,0,0,0,5,5,20,13,15,20,5,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,13,15,20,5,5,77,6,5,8,4,0,0,0,30,0,0,0,0,0,0,0,0,10,25,24,20,20,5,5,104
POA2232,39,90,56,46,75,26,11,348,11,19,12,11,6,0,4,62,7,3,0,0,0,0,0,12,78,219,156,117,195,76,52,890,5,4,3,5,5,0,0,18,3,6,3,0,3,0,0,16,4,6,9,9,7,0,0,39,86,227,164,121,200,75,52,921,51,69,49,23,30,5,3,228,0,0,0,0,0,0,0,0,132,296,211,140,225,83,61,1152
