POA_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
POA2322,0,12,..,131,15,150,0,150,..,17,0,22,0,22,..,0,0,0,0,0,..,5,0,3,0,3,..,24,8,36,0,36,..,4,0,3,0,3,..,91,11,106,3,103,..,5,0,5,0,5,..,10,4,17,0,17,..,4,0,4,0,4,..,8,0,8,0,8,..,11,5,11,0,14,..,6,0,6,0,6,..,34,0,32,0,32,..,7,0,7,0,7,..,41,7,48,0,48,..,14,4,15,0,15,..,91,13,101,0,101,..,22,3,27,0,27,..,14,0,14,0,14,..,24,0,28,0,28,..,0,0,0,0,0,..,22,14,32,0,32,..,117,21,143,5,151,..,747,149,901,12,915,..,27,3,29,353,378,11070,779,153,925,358,12360,21867,..,..,..,..,21867,..,64,0,69,0,69,..,27,0,27,0,27,..,19,0,19,0,19,..,24,9,32,0,32,..,101,78,182,0,182
POA2323,0,0,..,93,7,101,0,101,..,12,0,10,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,3,4,6,0,6,..,0,0,0,0,0,..,12,0,12,0,12,..,5,0,5,0,5,..,9,0,8,0,5,..,13,3,14,0,14,..,16,0,16,0,16,..,11,0,11,0,11,..,0,0,6,0,6,..,33,0,31,0,31,..,8,0,8,0,8,..,55,4,56,0,56,..,14,0,14,0,13,..,110,3,109,0,114,..,30,0,33,0,33,..,5,0,5,0,5,..,24,8,34,0,34,..,0,0,3,0,3,..,14,10,22,0,22,..,115,12,125,4,136,..,651,97,744,4,751,..,26,0,30,535,565,12036,678,98,775,543,13351,23480,..,..,..,..,23480,..,24,0,24,0,24,..,50,4,55,0,55,..,14,0,13,0,18,..,68,46,114,0,114,..,79,30,111,0,106
POA2324,0,0,..,37,0,37,0,37,..,8,0,12,0,12,..,5,0,5,0,5,..,4,0,4,0,4,..,3,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,3,0,3,..,9,0,9,0,9,..,12,0,12,0,12,..,3,0,3,0,3,..,14,0,14,0,14,..,5,0,9,0,9,..,36,0,36,0,36,..,15,6,19,0,19,..,74,6,79,0,79,..,15,0,15,0,15,..,4,0,4,0,4,..,20,5,28,0,28,..,0,0,0,0,0,..,11,4,20,0,20,..,95,8,107,0,107,..,421,47,460,0,466,..,26,0,33,729,762,11554,447,49,492,730,12780,22934,..,..,..,..,22934,..,7,0,7,0,7,..,17,0,17,0,17,..,35,0,33,0,33,..,18,3,25,0,25,..,26,22,47,0,47
POA2325,0,0,..,42,7,42,0,42,..,9,0,9,0,9,..,4,4,10,0,10,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,10,0,10,0,8,..,6,0,6,0,6,..,6,0,6,0,6,..,0,0,4,0,5,..,9,0,9,0,9,..,5,0,5,0,5,..,4,0,4,0,4,..,16,0,16,0,16,..,5,0,5,0,5,..,29,0,35,0,35,..,9,0,9,0,9,..,55,0,58,0,58,..,16,0,21,0,21,..,3,0,3,0,3,..,39,9,49,0,49,..,0,0,0,0,0,..,5,8,13,0,13,..,74,9,78,5,81,..,384,48,438,10,441,..,27,0,31,751,788,13890,418,52,471,763,15118,27227,..,..,..,..,27227,..,22,0,22,0,22,..,13,4,19,0,19,..,20,0,23,0,23,..,25,9,32,0,32,..,34,13,45,0,51
POA2326,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,17,4,19,..,62,7,61,3,66,..,5,0,5,170,180,3686,67,7,69,173,3935,7359,..,..,..,..,7359,..,9,0,9,0,9,..,5,0,5,0,5,..,15,0,15,0,15,..,0,3,0,0,0,..,3,0,3,0,3
POA2327,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,5,16,0,16,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,23,5,27,0,27,..,9,0,9,0,9,..,0,0,0,0,0,..,16,4,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,12,5,17,0,17,..,83,9,97,0,97,..,10,0,12,195,208,3700,95,10,107,195,3999,7253,..,..,..,..,7253,..,0,0,0,0,0,..,0,0,3,0,3,..,12,0,12,0,12,..,5,3,3,0,3,..,0,0,0,0,0
POA2328,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,20,6,22,0,22,..,8,0,8,84,91,1129,25,6,24,84,1240,2281,..,..,..,..,2281,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0
POA2329,0,0,..,7,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,8,0,8,..,4,3,5,0,5,..,16,9,23,0,23,..,4,0,4,106,114,955,26,9,25,106,1090,1886,..,..,..,..,1886,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA2330,0,3,..,34,10,46,0,45,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,3,0,3,..,3,0,3,0,3,..,5,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,31,0,31,0,31,..,0,0,0,0,0,..,45,0,47,0,47,..,0,4,0,0,0,..,82,3,89,0,89,..,15,3,19,0,19,..,0,0,0,0,0,..,22,6,29,0,32,..,4,0,4,0,4,..,16,8,21,0,21,..,51,9,56,0,56,..,337,48,389,3,395,..,33,0,32,517,546,9701,366,48,422,519,10638,19497,..,..,..,..,19497,..,85,3,88,0,89,..,17,0,17,0,17,..,6,0,6,0,6,..,14,11,24,0,24,..,29,13,45,0,45
POA2331,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,18,4,0,4,0,19,376,..,..,..,..,376,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5
POA2333,0,0,..,48,0,47,0,47,..,6,0,6,0,6,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,29,0,29,0,25,..,4,0,4,0,4,..,30,0,30,0,30,..,4,0,4,0,4,..,66,0,66,0,66,..,10,0,12,0,12,..,3,5,10,0,5,..,20,0,26,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,45,3,51,0,51,..,297,32,329,3,331,..,12,0,12,391,398,5945,308,32,340,392,6680,12062,..,..,..,..,12062,..,24,0,24,0,24,..,18,0,18,0,18,..,17,0,17,0,17,..,18,7,26,0,26,..,26,5,32,0,32
POA2334,0,0,..,7,0,7,0,7,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,3,4,8,0,8,..,10,0,11,0,9,..,57,3,61,0,65,..,3,0,4,55,62,1545,62,7,66,56,1672,3133,..,..,..,..,3133,..,7,0,7,0,7,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,3,3,4,0,4
POA2335,0,3,..,9,0,9,0,11,..,11,0,11,0,11,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,20,0,20,0,20,..,5,0,5,0,5,..,0,0,0,0,0,..,7,0,9,0,9,..,0,0,0,0,6,..,3,14,17,0,17,..,24,3,24,0,26,..,125,20,148,6,151,..,11,3,10,158,175,3746,134,26,162,162,4072,7505,..,..,..,..,7505,..,23,0,23,0,23,..,0,0,0,0,5,..,0,0,0,0,0,..,0,7,3,0,3,..,8,4,8,0,8
POA2336,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,10,0,10,..,32,11,44,0,44,..,4,0,4,59,63,1147,37,11,45,59,1254,2381,..,..,..,..,2381,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,5,4,0,4,..,4,6,7,0,7
POA2337,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,7,4,12,0,12,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,24,0,24,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,37,0,37,0,37,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,27,6,27,0,30,..,154,44,193,5,198,..,10,0,11,208,216,3631,164,46,203,209,4047,7173,..,..,..,..,7173,..,8,0,9,0,9,..,0,5,4,0,4,..,3,0,3,0,3,..,14,7,16,0,15,..,43,50,94,0,97
POA2338,0,0,..,9,4,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,18,4,21,0,21,..,3,0,3,69,69,625,19,4,23,69,715,1227,..,..,..,..,1227,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0
POA2339,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,48,48,285,8,0,8,48,341,611,..,..,..,..,611,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0
POA2340,0,3,..,307,22,331,6,337,..,16,0,14,0,18,..,12,5,11,0,14,..,0,0,0,0,0,..,14,0,9,0,9,..,0,0,0,0,0,..,58,4,65,0,65,..,9,0,15,0,15,..,5,0,5,0,5,..,5,0,5,0,5,..,10,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,68,0,68,3,69,..,13,0,13,0,13,..,141,5,144,0,144,..,18,0,18,4,21,..,245,8,249,0,251,..,24,0,24,0,24,..,9,0,9,0,9,..,29,7,39,0,39,..,0,0,0,0,0,..,99,81,179,0,181,..,287,31,314,11,327,..,1377,273,1651,28,1683,..,93,10,106,1764,1873,23279,1469,285,1758,1793,26828,45313,..,..,..,..,45313,..,33,4,41,0,41,..,75,12,87,0,87,..,179,6,181,3,186,..,60,18,73,4,82,..,192,236,429,6,433
POA2341,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,16,0,17,0,17,..,0,0,0,47,48,656,20,0,19,47,727,1343,..,..,..,..,1343,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,0,0,0,..,3,0,3,0,3
POA2342,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,18,18,205,4,0,4,18,224,429,..,..,..,..,429,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA2343,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,3,27,0,27,..,74,9,84,0,84,..,9,0,9,273,281,2086,88,9,94,273,2452,4121,..,..,..,..,4121,..,0,0,0,0,0,..,6,0,6,0,6,..,65,0,68,0,68,..,6,4,11,0,11,..,0,0,3,0,3
POA2344,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,5,0,5,0,5,..,0,0,0,11,13,314,10,0,10,11,330,635,..,..,..,..,635,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0
POA2345,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,3,20,24,316,10,0,10,20,347,655,..,..,..,..,655,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0
POA2346,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,11,0,11,..,26,6,35,0,35,..,0,0,0,129,129,1363,26,6,35,129,1521,2698,..,..,..,..,2698,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,0,4,3,0,3,..,4,0,4,0,4
POA2347,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,4,0,4,..,19,0,22,0,22,..,0,0,0,83,84,823,24,0,26,83,927,1647,..,..,..,..,1647,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
