POA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
POA2448,0,0,0,0,0,0,0,0,6,0,5,0,0,4,0,0,0,7,0,5,12,27,44,98,101,61,340,0,9,12,26,45,98,101,61,349,364,288,334,428,621,709,415,101,3261,37,42,40,38,49,62,27,16,311,401,338,384,492,720,868,540,176,3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,10,8,6,7,41,0,6,6,6,8,8,6,7,41,345,345,407,509,794,831,532,221,3983,33,44,30,35,52,57,48,23,324,378,394,436,547,858,899,581,252,4348,0,4,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,5,3,6,12,26,54,106,106,66,379,3,17,12,30,56,106,106,66,390,707,634,743,940,1419,1542,943,318,7239,72,87,74,70,106,120,80,39,638,776,734,824,1036,1579,1769,1129,422,8271
POA2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,11,14,21,4,56,0,4,4,3,11,14,21,4,63,106,84,69,115,162,139,51,6,728,26,16,5,5,29,15,6,3,106,129,100,75,127,197,169,74,15,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,98,91,91,128,181,135,54,20,799,21,9,14,18,23,8,6,4,99,122,103,99,143,206,144,64,17,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,10,18,23,4,59,0,4,4,3,10,18,23,4,61,201,177,156,245,344,270,104,27,1525,46,23,15,21,52,25,7,3,200,245,202,177,272,405,317,134,33,1790
POA2450,4,3,5,0,5,0,0,0,17,3,0,3,0,5,0,0,0,19,17,49,73,136,164,301,217,134,1086,19,54,80,142,170,301,217,134,1114,2354,2248,2380,2529,2693,2418,1245,326,16195,178,209,176,195,182,150,157,96,1344,2552,2507,2635,2866,3045,2865,1620,555,18652,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,0,0,9,7,3,7,27,29,31,10,15,135,7,7,16,31,29,31,10,15,149,2369,2410,2711,2956,3127,2846,1633,620,18678,188,198,184,186,166,181,213,215,1536,2565,2614,2908,3174,3331,3055,1861,851,20365,4,8,5,3,3,0,0,0,16,3,3,7,5,5,0,0,0,21,16,52,83,166,196,338,230,149,1218,22,63,96,171,206,338,230,149,1262,4722,4654,5089,5489,5821,5258,2878,948,34871,367,408,362,379,348,330,371,310,2880,5121,5120,5546,6038,6371,5926,3481,1408,39011
POA2452,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,7,0,19,26,47,52,92,95,60,379,0,23,28,46,54,92,95,60,392,756,730,707,793,832,772,418,122,5132,58,60,60,56,34,31,29,29,361,812,809,788,894,924,891,539,213,5888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,8,5,8,8,3,39,0,3,4,8,5,8,8,3,43,691,761,861,961,1052,1007,637,285,6250,34,55,54,35,33,40,51,42,344,720,823,913,1003,1092,1059,691,333,6638,0,0,0,0,0,0,0,0,4,0,0,4,5,3,0,0,0,8,0,24,27,52,55,94,100,61,424,0,25,35,54,58,94,100,61,435,1444,1493,1568,1752,1885,1782,1052,407,11388,92,110,109,91,77,68,81,73,703,1538,1636,1707,1902,2014,1952,1232,544,12526
POA2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,29,12,14,82,5,0,4,4,13,29,12,14,86,86,90,99,138,235,203,109,23,980,10,7,16,10,17,13,12,3,92,97,103,119,156,273,238,138,38,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,4,0,3,0,0,7,61,104,112,157,262,244,121,47,1104,11,8,18,9,14,10,15,0,95,76,118,127,171,273,255,135,50,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,18,25,17,16,94,5,0,3,11,18,25,17,16,89,156,200,208,295,500,446,232,69,2085,20,23,35,21,35,20,27,4,187,174,218,247,329,547,492,270,88,2362
POA2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,15,26,46,30,10,140,0,5,11,14,26,46,30,10,143,344,280,351,443,527,497,178,47,2680,28,20,37,48,35,47,20,9,250,374,312,400,507,588,590,228,70,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,4,4,9,0,24,3,0,3,10,6,4,9,0,30,338,286,428,597,671,469,216,97,3103,33,19,38,50,42,41,32,22,274,376,306,469,654,714,513,253,123,3412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,9,27,26,50,35,10,168,3,3,9,24,26,50,35,10,171,685,568,783,1039,1202,968,393,149,5784,61,42,79,94,71,88,50,33,524,751,611,867,1162,1301,1101,480,196,6477
POA2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,12,31,21,9,87,3,6,3,12,12,31,21,9,95,105,114,115,158,226,266,133,38,1161,12,9,12,19,10,18,12,5,98,116,122,133,188,256,317,167,47,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,12,0,0,5,4,4,5,0,0,13,92,131,118,170,278,272,160,65,1281,12,12,10,14,14,25,12,6,103,103,141,130,188,291,300,167,67,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,18,34,21,12,104,3,8,4,8,18,34,21,12,106,197,242,235,333,508,540,294,96,2436,20,14,24,33,26,41,26,12,195,220,264,265,376,547,618,337,119,2738
POA2456,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,8,3,19,24,51,51,119,84,42,393,8,25,24,55,53,119,84,42,406,753,920,920,874,972,1055,390,101,5975,41,64,77,52,67,54,22,17,396,796,1008,1020,978,1094,1231,495,155,6779,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,17,9,16,7,0,52,0,8,10,14,9,16,7,0,59,720,1060,1033,980,1167,1131,508,198,6787,36,82,53,49,44,48,43,28,380,758,1139,1096,1046,1212,1191,555,229,7228,0,0,0,4,0,0,0,0,8,0,0,7,6,4,0,0,0,11,3,26,29,63,58,135,92,40,444,8,30,31,68,63,135,92,40,466,1470,1975,1961,1853,2137,2184,901,296,12767,82,150,127,99,104,103,62,47,772,1551,2153,2113,2023,2305,2418,1053,379,14003
POA2460,4,0,0,4,0,0,0,0,6,0,5,7,0,0,0,0,0,21,6,28,53,93,136,228,187,108,841,9,36,61,98,139,228,187,108,866,1484,1285,1255,1526,1918,1694,850,211,10220,271,496,378,262,209,116,78,29,1823,1767,1814,1685,1881,2263,2032,1114,347,12908,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,6,18,30,29,8,9,115,3,12,6,18,35,29,8,9,122,1380,1468,1416,1793,2096,1886,1120,501,11665,135,187,156,156,135,120,100,74,1063,1518,1661,1587,1968,2259,2038,1236,590,12849,0,6,0,4,3,0,0,0,11,6,5,7,0,0,0,0,0,20,8,35,61,111,165,256,198,118,959,13,40,69,121,172,256,198,118,989,2865,2751,2671,3321,4006,3582,1973,717,21887,402,680,535,417,341,229,178,107,2885,3286,3472,3275,3855,4524,4072,2349,936,25759
POA2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,29,13,9,72,0,5,3,8,11,29,13,9,72,110,75,108,125,198,222,105,13,959,10,8,13,13,19,20,5,0,82,119,82,128,144,231,271,113,26,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,6,0,0,8,91,91,113,168,204,203,101,34,993,5,0,6,9,18,12,3,0,48,95,96,120,171,217,221,103,34,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,38,13,14,83,0,5,9,9,11,38,13,14,82,209,164,216,293,402,422,202,47,1956,11,11,22,17,33,33,6,0,129,214,177,249,316,442,490,216,62,2168
POA2463,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,4,26,28,81,63,33,245,3,7,7,23,28,81,63,33,252,334,263,335,417,611,591,297,82,2928,27,17,32,34,42,44,24,13,231,357,292,370,479,685,717,385,126,3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,7,6,0,4,25,0,4,5,5,13,6,0,4,31,320,303,364,492,676,672,365,179,3367,22,15,32,22,29,33,26,18,195,344,324,395,524,711,709,384,195,3595,3,0,0,0,0,0,0,0,7,0,3,5,0,0,0,0,0,7,0,9,9,31,38,87,63,31,265,3,12,10,33,37,87,63,31,283,647,572,697,913,1289,1261,660,258,6296,48,38,60,57,71,72,52,30,426,702,615,767,1001,1395,1426,774,322,7003
POA2464,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,17,16,28,85,72,42,257,0,5,22,17,28,85,72,42,260,240,238,269,296,435,558,325,81,2440,25,24,30,32,28,34,29,9,213,261,263,313,344,491,674,425,129,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,4,8,4,37,0,4,3,0,7,4,8,4,37,228,263,334,362,553,672,418,165,2994,23,29,26,16,36,35,34,13,209,253,296,360,379,599,712,462,178,3235,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,18,17,40,93,76,45,292,0,6,23,17,40,93,76,45,292,470,498,605,657,987,1231,747,241,5427,49,49,51,46,66,71,58,24,415,513,561,676,720,1089,1390,884,310,6142
POA2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,17,15,14,25,22,19,19,0,129,0,5,0,4,3,0,0,0,8,17,18,14,30,22,23,18,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,6,17,18,18,22,23,14,8,3,128,0,0,6,0,0,0,5,0,7,20,18,15,22,26,19,10,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,9,35,33,35,46,44,36,21,5,256,0,5,0,6,7,0,3,0,19,37,33,36,49,51,41,26,5,281
POA2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,28,23,12,75,0,0,0,7,9,28,23,12,75,49,41,50,71,158,201,118,19,704,0,7,3,0,14,4,10,0,50,49,44,56,79,191,238,153,32,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,5,0,0,10,37,31,50,90,174,201,112,30,725,0,0,3,3,16,6,5,6,41,37,31,56,96,187,208,118,42,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,30,23,11,84,0,0,0,6,13,30,23,11,84,84,70,96,167,330,400,227,52,1429,0,7,9,5,32,14,14,9,90,90,76,109,172,376,442,266,70,1601
POA2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,27,41,22,7,109,0,5,9,9,27,41,22,7,112,159,132,151,230,429,375,125,22,1607,31,22,24,42,56,45,32,6,250,188,150,182,270,513,453,172,31,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,15,0,0,0,3,3,4,0,0,16,141,137,154,259,424,298,127,34,1569,27,19,34,35,46,36,19,9,229,170,160,182,297,475,334,149,45,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,29,47,25,8,122,0,5,9,10,29,47,25,8,122,295,267,304,484,847,674,249,52,3171,55,38,61,75,107,73,49,18,479,354,310,364,567,990,792,320,75,3771
POA2470,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9,0,13,17,41,51,121,80,52,369,5,13,19,43,50,121,80,52,383,835,671,627,786,828,812,463,116,5130,95,66,87,72,78,65,54,27,541,933,753,736,899,952,1000,598,193,6058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,17,8,7,50,0,0,5,4,15,17,8,7,53,777,742,719,827,950,966,576,253,5801,82,89,74,56,72,64,65,57,556,849,833,788,890,1032,1056,646,318,6410,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,9,0,14,23,50,61,143,90,50,427,5,13,19,47,62,143,90,50,433,1604,1411,1345,1605,1777,1773,1039,378,10936,171,155,163,128,146,135,118,85,1095,1780,1579,1526,1787,1983,2051,1244,512,12469
POA2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,15,10,7,49,0,0,4,6,7,15,10,7,51,145,102,123,156,178,155,67,22,950,33,9,24,34,15,22,7,4,142,174,113,156,196,203,189,78,33,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,15,0,0,0,0,4,0,3,0,15,151,125,147,153,184,141,69,28,1004,36,14,30,26,19,18,10,6,162,188,143,174,184,204,167,87,34,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,14,16,7,63,0,0,4,6,12,14,16,7,65,296,228,269,311,364,298,142,48,1960,64,28,52,60,40,45,16,10,302,359,258,332,381,410,351,168,65,2321
POA2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,11,10,6,53,0,0,6,4,11,11,10,6,53,80,87,99,110,163,121,52,3,717,13,9,11,19,17,11,8,4,92,94,94,118,133,194,144,68,13,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,3,82,81,112,115,128,120,43,17,692,7,6,13,12,7,4,11,4,66,88,86,121,130,135,130,51,16,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,11,14,10,6,57,0,3,6,8,11,14,10,6,57,166,166,209,227,290,245,97,16,1409,19,12,26,30,27,16,17,3,155,188,183,240,264,331,274,118,28,1620
POA2473,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,6,4,8,13,39,22,17,114,6,0,9,9,15,39,22,17,114,113,110,119,160,219,249,113,35,1120,25,9,18,20,15,14,8,8,109,138,126,143,185,249,306,147,63,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,13,0,0,3,0,0,3,3,0,11,114,102,136,184,260,273,138,71,1279,13,15,14,13,8,25,13,11,113,126,115,149,203,271,305,154,81,1403,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,5,11,13,42,22,21,120,4,5,7,13,16,42,22,21,131,224,212,255,341,477,523,250,109,2397,34,19,32,30,23,42,25,19,226,265,237,288,387,522,608,294,146,2753
POA2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,23,29,63,29,12,163,0,3,13,22,29,63,29,12,168,242,209,266,307,533,475,172,43,2249,26,26,26,34,53,41,23,13,242,272,234,300,366,615,577,226,63,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,4,3,33,0,0,0,5,3,10,4,3,33,243,236,287,395,524,464,219,86,2453,30,26,37,31,40,40,23,33,264,268,263,325,431,575,513,249,120,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,32,39,71,33,13,198,0,3,14,31,39,71,33,13,196,480,449,548,701,1060,939,392,125,4705,54,46,62,63,93,81,50,52,504,540,495,626,797,1190,1097,473,186,5413
POA2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,10,0,0,0,0,0,5,4,0,10,21,10,9,30,36,25,12,3,141,3,6,3,5,0,0,0,0,17,22,15,14,34,33,39,17,3,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,4,0,0,5,12,15,14,28,21,40,15,12,158,0,0,0,0,4,7,0,0,15,12,20,15,34,25,45,15,14,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,0,16,0,0,0,0,3,12,4,0,16,29,23,22,53,55,65,26,12,301,4,4,8,6,5,6,0,0,31,34,29,28,67,61,84,36,14,351
POA2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,3,29,0,0,0,0,3,11,8,3,24,24,30,26,46,63,65,25,3,285,9,11,5,10,7,11,4,3,58,29,43,32,55,73,95,35,11,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,19,53,77,49,34,9,306,4,4,3,9,18,7,3,0,46,34,42,23,58,94,55,34,9,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,3,28,0,0,0,0,3,11,6,3,29,52,72,48,99,146,111,54,15,592,11,15,12,21,23,18,5,3,109,66,85,61,120,167,144,72,17,733
POA2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,6,13,32,55,90,83,47,333,5,9,13,32,55,90,83,47,342,636,494,584,712,814,706,413,118,4480,47,30,31,27,48,31,24,15,243,694,533,629,775,918,827,511,185,5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,12,7,3,6,43,0,4,4,14,12,7,3,6,48,590,566,697,863,915,884,570,250,5330,29,33,30,37,24,36,27,35,251,615,601,722,910,955,930,606,295,5634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,21,43,64,99,86,56,376,5,16,19,43,71,99,86,56,386,1232,1064,1276,1579,1727,1595,979,375,9811,73,59,56,68,70,64,53,51,496,1307,1135,1352,1684,1868,1757,1115,478,10696
POA2478,4,0,3,0,0,0,0,0,6,4,3,0,0,4,0,0,0,19,3,28,42,65,101,238,205,171,853,7,34,42,73,105,238,205,171,874,1390,1260,1671,1724,1858,1889,978,275,11052,106,107,111,100,94,114,81,59,765,1502,1401,1831,1892,2063,2238,1265,500,12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,22,18,23,16,13,102,0,4,3,20,17,23,16,13,106,1299,1496,1829,2003,2223,2345,1364,689,13243,80,109,107,102,109,123,126,146,897,1381,1608,1939,2122,2354,2488,1505,846,14246,7,0,6,0,0,0,0,0,9,4,7,0,8,4,0,0,0,18,3,31,44,83,124,258,224,184,954,10,35,49,87,128,258,224,184,980,2686,2757,3501,3724,4082,4237,2346,959,24292,184,215,218,200,208,235,203,205,1665,2883,3014,3769,4014,4411,4733,2774,1347,26942
POA2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,7,11,19,13,6,60,0,3,8,9,8,19,13,6,66,195,233,323,357,390,323,110,16,1945,22,36,39,39,48,45,13,18,256,216,277,367,408,441,383,140,31,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,3,4,0,0,0,7,228,289,376,412,372,321,96,31,2115,26,38,40,43,45,19,18,26,254,248,326,421,452,425,345,108,54,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,10,15,19,13,6,65,0,3,8,13,16,19,13,6,77,419,522,699,769,760,644,199,44,4062,49,75,81,77,91,64,29,46,511,466,598,784,856,865,727,251,89,4646
POA2480,3,3,3,7,0,0,0,0,18,6,8,9,8,11,0,0,0,38,8,42,38,135,166,243,164,105,896,17,52,46,146,174,243,164,105,949,2393,2146,2284,2606,3050,2416,969,253,16121,234,205,195,244,252,197,79,43,1452,2642,2405,2528,2993,3479,2854,1218,401,18515,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,8,0,6,12,26,36,24,13,10,127,0,8,13,28,39,24,13,10,142,2195,2271,2609,2983,3258,2702,1316,580,17904,248,218,234,208,206,190,135,107,1544,2446,2504,2854,3216,3499,2915,1458,697,19593,6,4,3,10,0,0,0,0,16,6,7,9,10,12,0,0,0,45,8,46,54,158,198,264,175,117,1029,17,58,62,178,216,264,175,117,1091,4588,4419,4894,5585,6308,5111,2286,834,34027,483,425,429,447,455,389,215,153,2993,5090,4907,5384,6215,6978,5770,2673,1099,38110
POA2481,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,5,15,3,31,62,32,22,173,0,9,11,10,31,62,32,22,175,475,993,874,765,770,722,232,39,4872,58,133,120,91,73,65,31,7,581,535,1136,1006,864,869,854,301,66,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,8,3,3,0,23,0,6,4,3,8,3,3,0,25,586,1192,948,831,847,721,266,111,5509,75,132,113,83,80,50,28,20,590,667,1334,1063,921,934,774,299,128,6125,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,7,15,10,34,66,39,22,196,0,10,19,10,34,66,39,22,197,1062,2191,1816,1598,1618,1449,500,151,10376,134,268,230,177,147,110,58,33,1173,1196,2468,2069,1783,1801,1626,597,204,11748
POA2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,16,23,17,11,83,0,4,10,9,16,23,17,11,84,288,280,334,429,431,413,142,36,2350,51,50,47,61,61,59,15,5,351,344,334,390,501,503,494,174,49,2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,16,0,0,6,0,8,0,0,0,16,243,319,418,510,506,405,145,74,2615,44,44,53,76,75,43,14,9,361,288,362,474,585,584,456,166,86,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,14,20,20,23,7,96,0,5,9,9,20,20,23,7,98,536,596,749,937,933,818,285,109,4974,95,95,106,135,135,102,27,11,714,633,701,869,1087,1091,945,337,133,5781
