POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA2406,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,9,0,3,0,3,0,9,4,71
POA2408,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,10,0,6,0,0,0,0,0,36
POA2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,3,15,0,0,8,0,7,0,8,0,19,5,59
POA2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,3,0,14,0,29
POA2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,11
POA2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,4,0,0,0,3,3,21,5,54
POA2420,0,0,0,43,0,0,0,0,0,0,0,3,0,0,20,24,0,0,0,0,0,0,0,0,0,3,3,10,72,40,5,61,9,40,9,57,12,224,28,552
POA2421,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,6,48,17,4,37,6,20,5,19,4,90,10,254
POA2422,0,3,0,29,0,0,0,0,0,0,0,0,0,0,29,38,0,0,3,0,0,0,0,0,0,6,4,11,98,43,13,91,6,67,9,66,16,418,51,879
POA2423,3,3,0,24,0,0,0,0,0,0,0,0,0,0,23,27,0,0,0,0,0,0,0,0,0,3,8,10,41,24,9,62,10,27,0,37,8,237,36,493
POA2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,7,5,20,3,54
POA2425,0,0,0,16,0,0,0,0,0,0,0,0,0,5,4,11,0,0,0,0,0,0,0,0,0,0,3,9,33,10,0,38,3,19,0,25,10,88,11,241
POA2426,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,7,0,8,0,11,0,41,6,102
POA2427,0,3,0,23,0,0,0,0,0,0,0,0,0,3,15,18,0,0,0,0,0,0,0,0,0,12,5,16,43,27,0,24,4,29,3,62,5,566,25,793
POA2428,0,33,0,149,8,3,0,0,0,3,0,3,0,23,132,166,0,0,4,0,0,0,0,5,0,59,42,109,310,181,27,300,32,174,33,337,31,2351,206,3984
POA2429,0,6,0,44,0,0,0,0,0,0,0,4,0,5,39,52,0,0,0,0,0,0,0,0,0,14,8,28,170,91,7,138,12,102,15,101,19,573,57,1278
POA2430,0,22,3,161,5,0,4,4,6,7,3,0,0,25,149,191,4,0,0,0,0,3,0,4,0,77,39,132,482,207,32,444,72,330,53,385,83,2518,232,4836
POA2431,0,9,0,40,0,0,0,0,0,0,0,0,0,3,24,28,0,0,5,0,0,0,0,0,0,9,4,16,71,43,10,72,13,41,10,87,14,607,33,998
POA2439,0,0,0,16,0,0,0,0,0,0,0,0,0,5,14,20,0,0,0,0,0,0,0,0,0,7,4,9,54,26,0,56,8,33,3,47,10,435,19,685
POA2440,0,12,0,64,0,0,0,0,0,0,0,0,5,11,68,92,4,0,3,0,0,3,0,0,0,24,22,60,277,164,19,268,34,173,19,216,56,1093,114,2434
POA2441,0,0,0,26,0,0,0,0,0,0,0,0,0,0,17,25,0,0,0,0,0,0,0,0,0,9,0,9,75,37,3,69,7,52,8,60,12,197,29,549
POA2443,0,8,0,33,0,0,0,0,0,0,0,0,0,8,41,59,0,0,0,0,0,0,0,0,0,12,13,29,98,59,8,112,20,77,12,116,20,1003,69,1587
POA2444,5,46,0,384,4,4,4,8,0,0,0,7,0,19,181,226,4,8,0,0,0,0,0,0,0,41,33,92,924,336,40,708,69,408,54,511,76,3328,246,6706
POA2445,0,0,0,46,0,0,0,0,0,4,0,0,0,6,31,38,0,0,0,0,0,0,0,0,0,7,7,16,115,57,5,100,16,58,6,87,16,693,43,1192
POA2446,0,3,0,76,0,0,0,0,0,0,0,3,0,3,47,59,6,0,5,0,0,0,0,0,0,12,17,35,274,94,13,226,19,135,17,158,26,823,73,1852
POA2447,0,0,0,27,0,0,0,0,0,0,0,8,0,7,42,50,3,3,0,0,0,0,0,0,0,0,10,20,93,62,9,98,15,74,8,97,16,484,54,1013
POA2448,0,4,0,43,0,0,0,0,0,0,0,0,0,0,37,40,0,0,0,3,0,0,0,0,0,10,14,33,111,73,12,114,7,70,10,136,17,683,65,1287
POA2449,0,3,0,6,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,5,0,3,21,17,0,22,0,21,4,25,10,106,6,244
POA2450,4,36,0,329,4,0,0,3,3,5,0,4,3,22,180,216,5,0,5,3,0,7,0,3,0,55,30,110,823,325,34,766,59,366,45,447,75,2322,236,5507
POA2452,4,5,0,61,0,0,0,0,0,0,0,0,0,3,50,54,0,0,4,0,0,0,0,0,0,12,18,31,225,87,8,217,32,108,16,131,21,807,77,1725
POA2453,0,3,0,11,0,0,0,0,0,0,0,0,0,0,20,25,0,0,0,0,0,0,0,0,0,6,3,15,66,37,3,59,5,28,8,40,6,152,27,429
POA2454,0,8,0,36,0,0,0,0,0,0,3,0,0,0,26,32,0,3,0,0,0,0,0,0,0,11,0,12,91,82,10,137,15,85,6,97,19,346,35,908
POA2455,0,0,0,19,0,0,0,0,0,0,0,0,0,4,12,18,0,0,0,0,0,0,0,0,0,7,4,11,41,20,5,43,6,34,6,39,12,243,17,456
POA2456,0,13,0,83,4,3,0,0,0,0,0,0,0,9,63,83,5,4,0,0,0,0,0,0,0,15,17,41,289,139,9,243,17,164,16,198,24,932,90,2141
POA2460,0,22,0,143,0,0,0,4,0,4,0,4,0,8,107,136,0,0,0,0,0,0,0,0,0,33,19,58,499,145,35,439,44,295,25,291,48,1613,162,3593
POA2462,0,0,0,12,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,4,6,56,15,0,48,0,17,4,31,3,180,30,379
POA2463,0,9,0,38,0,0,0,0,4,0,0,7,0,9,39,54,0,0,0,0,0,0,0,0,0,7,8,14,109,65,11,130,17,84,4,105,15,659,60,1254
POA2464,4,7,0,55,0,0,0,0,0,0,0,0,0,3,46,52,0,0,0,0,0,0,0,0,0,4,3,12,97,67,3,94,6,61,11,93,19,671,62,1188
POA2465,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,5,0,14,0,34
POA2466,0,5,0,4,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,9,0,6,20,18,0,13,0,15,0,25,6,221,15,331
POA2469,0,3,0,14,0,0,0,0,0,0,0,0,0,5,22,21,0,0,0,0,0,3,0,0,0,0,8,9,76,27,6,64,0,46,6,65,8,270,30,604
POA2470,0,6,0,32,0,0,0,6,3,0,0,0,0,0,59,76,0,0,0,0,0,4,0,0,0,20,20,47,248,101,19,233,22,124,24,121,29,760,95,1764
POA2471,0,0,0,15,0,0,0,0,0,0,0,0,0,5,14,17,0,0,0,0,0,0,0,0,0,0,5,8,51,20,4,35,6,25,9,24,3,109,21,295
POA2472,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,35,20,0,34,0,20,4,14,3,84,14,228
POA2473,0,0,0,10,0,0,0,0,0,0,0,0,0,5,18,19,0,0,0,0,0,0,0,0,0,5,10,12,50,22,3,33,7,29,3,47,3,263,28,487
POA2474,0,0,0,34,0,0,0,0,0,0,0,0,0,3,39,38,0,0,0,0,0,0,0,0,0,14,11,28,106,52,12,102,9,61,9,70,12,345,53,840
POA2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11,0,7,0,3,0,24,0,56
POA2476,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,3,0,5,22,10,0,21,3,15,0,17,0,41,10,128
POA2477,0,9,0,93,3,0,0,0,0,4,0,0,0,0,47,58,0,0,0,0,4,0,0,0,0,10,7,17,237,99,12,222,27,103,25,135,27,717,61,1667
POA2478,3,30,0,294,0,0,0,0,0,0,0,5,0,11,111,141,6,0,4,0,0,0,0,6,0,39,24,80,513,273,43,523,48,247,62,330,47,1816,162,4053
POA2479,0,8,0,96,0,0,0,0,0,3,0,0,0,0,26,34,4,0,0,0,0,0,0,0,0,0,3,12,81,79,3,110,6,43,6,76,6,179,31,628
POA2480,3,18,0,267,8,0,0,4,6,0,0,0,4,13,153,186,7,0,3,9,0,0,0,4,0,24,17,71,841,349,32,729,68,425,64,405,78,1676,206,4871
POA2481,0,29,0,216,0,0,0,0,0,0,0,0,3,0,61,70,0,0,3,0,0,0,0,0,0,3,5,15,175,179,13,219,23,91,27,161,27,406,65,1391
POA2482,0,9,0,48,0,0,0,0,0,0,0,3,0,0,25,28,0,0,0,0,0,0,0,0,0,3,0,3,49,61,7,87,7,49,7,87,13,218,25,620
POA2483,0,0,0,81,0,5,0,0,0,4,5,0,0,5,60,67,0,0,0,0,0,0,0,0,0,8,6,17,148,120,9,179,17,83,21,118,17,425,73,1201
POA2484,0,14,0,100,0,0,0,4,0,0,0,0,5,12,74,97,0,0,0,0,3,3,0,0,0,16,14,42,270,146,20,316,31,181,30,232,29,895,110,2264
POA2485,0,18,0,84,0,0,0,0,0,0,0,0,4,12,68,88,0,0,3,0,0,0,0,0,0,14,23,46,212,107,19,198,36,115,32,148,29,998,105,2002
POA2486,0,24,0,128,0,0,0,0,0,0,0,0,0,22,111,143,5,4,3,0,0,0,0,0,0,44,37,93,442,186,26,424,52,255,58,306,46,2058,179,4040
POA2487,5,21,0,172,4,0,0,0,0,0,0,0,0,5,62,75,0,0,0,7,0,0,0,0,0,18,12,27,206,100,8,214,22,135,20,163,41,817,85,1805
POA2488,0,3,0,25,0,0,0,0,0,3,0,0,0,0,17,23,0,0,0,0,0,0,0,0,0,5,0,5,46,33,0,63,5,31,4,31,4,124,17,359
POA2489,0,3,0,33,0,0,0,0,0,0,0,0,0,0,24,33,0,0,0,0,0,0,0,0,0,6,5,16,82,41,10,89,13,54,5,72,16,516,34,925
POA2490,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,4,8,7,0,15,0,8,0,8,4,23,6,78
POA2500,3,44,0,508,5,0,0,0,0,5,3,0,4,16,112,150,0,0,0,0,0,6,0,5,0,15,21,45,942,225,60,641,187,450,109,356,88,1699,152,4904
POA2502,0,0,0,25,0,0,0,0,0,0,0,0,0,0,31,34,0,4,3,0,0,0,0,0,0,9,7,26,117,42,14,94,33,93,16,64,20,556,46,1084
POA2505,0,0,0,30,0,0,0,0,0,0,0,0,0,5,4,10,0,0,0,0,0,0,0,0,0,3,0,5,75,17,4,50,10,48,8,33,9,209,14,480
POA2506,0,3,0,20,0,0,0,0,0,0,0,0,0,0,13,22,0,0,0,0,0,0,0,0,0,14,11,23,88,22,8,69,21,93,17,53,17,308,31,712
POA2508,0,11,0,144,0,0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,0,0,0,0,3,0,4,186,39,15,111,31,73,24,68,18,295,24,880
POA2515,0,13,0,230,0,0,0,0,0,0,0,0,0,6,28,33,0,0,0,0,0,0,0,0,0,0,3,3,210,66,7,154,31,127,20,133,21,519,35,1319
POA2516,0,5,0,90,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,4,91,26,9,56,15,46,12,44,10,254,17,585
POA2517,0,10,0,149,0,0,0,0,0,3,0,0,0,6,16,26,0,0,0,0,0,0,0,0,0,12,12,31,223,39,6,136,49,97,24,88,33,627,32,1357
POA2518,0,3,0,146,0,3,0,0,0,0,0,0,0,8,43,58,0,0,0,0,0,0,0,0,0,13,17,30,330,95,17,223,54,176,47,107,36,829,67,1990
POA2519,4,13,0,152,0,0,0,0,0,3,0,0,0,3,36,49,0,0,0,0,0,0,0,0,0,10,10,19,241,77,14,184,51,137,30,140,31,784,55,1749
POA2525,0,8,0,118,0,0,0,0,0,0,0,0,0,3,25,26,0,0,0,0,0,0,0,0,0,6,3,8,165,47,10,113,35,87,11,73,19,567,29,1155
POA2526,0,4,0,130,0,0,5,0,0,0,0,4,0,5,20,40,0,0,0,0,0,0,0,0,0,7,9,13,292,70,17,196,46,151,28,121,35,689,38,1687
POA2527,4,3,0,117,4,0,0,0,0,3,0,0,0,9,78,94,0,0,0,0,3,0,0,0,0,18,14,34,525,89,35,380,101,247,50,161,45,980,105,2717
POA2528,0,10,0,87,0,0,0,0,0,0,0,3,0,13,77,98,0,0,0,4,0,0,0,0,0,18,27,53,272,86,26,231,68,186,33,167,42,1320,132,2568
POA2529,5,22,0,219,0,0,0,0,0,0,0,3,0,8,53,71,0,0,0,0,0,0,0,0,0,17,22,41,417,97,29,333,100,254,49,226,74,1474,86,3139
POA2530,0,10,0,168,0,0,4,3,0,4,0,3,3,18,89,121,0,0,0,0,0,0,0,0,0,24,27,50,561,125,29,398,136,308,71,207,100,1614,138,3679
POA2533,7,36,0,234,0,0,0,0,0,0,0,0,0,7,64,72,0,0,4,0,0,4,0,0,0,13,8,32,240,90,13,253,56,155,27,193,46,1310,77,2469
POA2534,3,6,0,83,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,5,0,7,6,16,92,54,6,83,11,56,4,77,17,327,34,761
POA2535,0,11,0,105,0,0,0,0,0,0,0,3,0,0,38,46,0,0,0,0,0,0,0,0,0,22,0,28,124,73,6,112,13,93,19,131,13,742,49,1375
POA2536,3,18,0,121,0,0,0,3,0,0,0,0,0,21,86,110,0,3,3,0,0,0,0,0,0,26,19,55,274,134,21,282,25,183,35,258,40,1551,134,2937
POA2537,0,11,0,92,0,4,0,0,0,5,0,0,0,10,62,79,0,0,0,0,0,0,0,4,0,14,12,32,192,113,20,190,23,117,14,188,28,1117,89,2082
POA2538,0,4,0,29,0,0,0,0,0,0,0,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,0,5,36,26,0,31,6,28,7,42,5,187,18,385
POA2539,0,33,0,145,0,0,0,0,0,5,0,5,0,11,75,98,0,0,0,0,0,0,0,0,0,28,16,49,249,179,15,270,27,165,27,278,49,1791,131,3179
POA2540,4,41,0,325,0,0,3,0,0,4,0,0,0,32,203,248,3,4,0,6,0,4,0,0,0,55,50,127,720,319,49,660,102,454,76,510,102,3571,301,6871
POA2541,0,6,0,108,0,0,0,0,0,0,0,0,0,8,91,107,0,3,0,0,0,0,0,0,0,35,18,65,408,111,16,384,55,216,37,203,37,1339,132,2943
POA2545,0,6,0,7,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,3,0,4,23,14,0,26,0,14,4,16,0,87,5,188
POA2546,0,11,0,58,0,0,0,0,0,0,0,0,0,12,54,72,4,0,0,0,0,0,4,0,0,13,10,35,106,96,5,153,22,92,25,173,26,935,80,1715
POA2548,0,17,0,72,0,0,0,0,0,0,0,0,0,0,46,56,0,0,0,0,0,0,0,0,0,13,6,17,148,74,9,135,14,70,16,128,14,740,60,1405
POA2549,0,3,0,22,0,0,0,0,0,0,0,0,0,0,28,27,0,0,0,0,0,0,0,0,0,0,3,6,65,32,0,68,11,32,3,55,5,288,31,588
POA2550,0,16,0,114,3,3,0,3,0,0,0,3,0,5,73,93,0,0,0,0,0,0,0,0,0,15,16,34,300,167,19,319,35,155,40,223,34,945,102,2331
POA2551,0,3,0,10,0,0,0,0,0,0,0,0,0,3,24,29,0,0,0,0,0,0,0,0,0,0,8,15,54,30,4,57,11,40,4,47,5,236,36,528
POA2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,19
POA2556,0,0,0,15,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,5,4,27,8,10,19,8,24,0,17,10,108,15,238
POA2557,0,10,0,177,3,0,6,0,0,0,0,0,0,3,31,39,0,0,0,4,0,0,0,0,0,3,11,20,543,67,28,181,95,139,44,72,35,352,46,1591
POA2558,0,3,0,40,0,0,0,0,0,4,0,0,0,5,23,25,3,0,0,0,0,0,0,0,0,5,4,13,128,34,23,96,59,124,24,63,38,279,27,899
POA2559,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,7,17,3,0,12,4,9,0,6,0,42,6,102
POA2560,0,14,0,355,0,0,5,3,5,4,3,6,0,9,158,194,0,0,9,0,0,0,0,5,3,37,51,99,1079,228,127,640,361,786,140,409,221,2578,248,6818
POA2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,19
POA2564,0,0,0,23,0,0,0,0,0,0,0,0,0,4,22,27,0,0,0,0,0,0,0,0,0,8,8,22,111,28,12,80,36,97,15,56,25,356,30,841
POA2565,3,8,0,206,0,0,0,0,3,0,0,0,0,6,56,71,0,0,0,0,0,0,0,0,0,13,9,27,546,68,21,237,96,257,38,126,69,749,76,2294
POA2566,0,5,0,92,3,0,0,0,0,0,0,0,0,0,48,52,0,0,5,0,0,0,0,0,3,13,15,35,303,62,43,204,105,238,51,124,59,714,68,1973
POA2567,6,3,0,283,0,0,0,0,0,4,0,0,3,9,59,78,0,0,0,0,0,0,0,0,0,15,17,43,644,111,45,394,150,335,67,173,72,889,82,2961
POA2568,0,6,0,12,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,5,5,12,3,0,17,4,3,0,8,5,100,12,162
POA2569,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,4,6,15,0,12,6,10,9,60,7,150
POA2570,6,30,0,546,3,0,0,5,7,11,5,8,3,20,124,181,0,0,0,0,5,0,0,5,6,29,25,65,1310,193,84,714,247,504,118,314,106,1755,167,5505
POA2571,0,7,0,139,0,0,0,0,0,0,0,0,5,6,35,38,4,3,3,0,0,0,0,0,0,7,5,32,260,61,20,176,53,139,32,93,43,377,42,1294
POA2572,0,0,0,38,0,0,0,0,4,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,5,3,10,120,21,6,85,27,49,11,41,14,245,20,643
POA2573,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,9,0,10,104,18,4,63,20,49,6,26,4,197,9,502
POA2574,0,0,0,37,5,0,0,0,0,5,0,0,0,0,23,25,0,0,0,0,0,0,0,0,0,3,3,9,96,12,7,86,17,72,10,48,17,237,26,629
POA2575,0,3,0,164,0,0,0,6,0,0,0,0,0,7,59,69,0,0,6,0,0,0,0,0,0,14,8,25,351,131,17,285,48,174,24,159,31,734,73,2033
POA2576,8,55,0,320,0,0,0,0,0,0,0,4,0,12,60,83,0,0,0,4,0,0,0,0,0,17,9,30,207,100,14,209,14,138,17,203,32,1211,90,2228
POA2577,3,37,0,278,0,0,0,0,3,3,0,0,0,7,55,66,0,3,0,0,0,0,0,0,0,18,12,32,349,153,16,267,34,200,33,212,32,852,81,2230
POA2578,0,7,0,47,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,3,5,10,41,34,5,47,5,32,0,41,4,276,15,509
POA2579,0,6,0,60,0,0,0,0,0,5,0,0,0,0,23,33,0,0,0,0,0,0,0,0,0,8,5,14,91,30,6,88,8,60,6,58,14,256,30,647
POA2580,3,19,0,262,0,0,4,0,0,3,0,0,0,11,109,129,0,0,3,0,4,0,0,0,3,30,21,59,725,183,41,525,75,320,31,246,57,1246,154,3593
POA2581,0,6,0,46,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,3,4,74,16,6,54,12,38,3,22,4,59,13,296
POA2582,4,10,0,253,0,0,0,0,0,0,0,3,0,3,35,39,5,0,0,0,0,4,0,0,0,4,5,17,374,57,17,225,38,138,13,123,23,492,51,1558
POA2583,0,3,0,41,0,0,0,0,0,0,0,0,0,0,23,27,0,0,0,0,0,0,0,0,0,6,6,14,121,27,5,97,12,60,6,44,12,239,39,673
POA2584,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,5,0,0,0,0,0,22,7,63
POA2585,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,3,0,5,0,24
POA2586,0,4,0,19,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,4,7,15,65,29,4,47,3,41,7,33,3,136,18,391
POA2587,0,0,0,19,0,0,0,0,0,0,0,0,0,0,15,23,0,0,0,0,0,0,0,0,0,9,3,16,63,26,0,53,11,29,0,34,0,148,27,396
POA2588,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,0,6,0,4,3,15,0,51
POA2590,0,0,4,55,4,0,0,0,0,0,0,0,0,3,33,37,0,0,0,0,0,0,0,0,0,11,6,25,143,38,13,121,13,81,8,73,16,484,53,1034
POA2594,0,5,0,72,0,0,0,0,0,0,0,0,0,6,61,76,4,3,3,0,0,0,0,0,0,14,12,40,241,69,11,159,18,114,16,98,20,511,80,1331
POA2619,0,5,0,232,0,0,3,0,0,0,0,0,0,0,27,31,0,0,0,0,0,0,0,0,0,4,3,6,263,29,4,88,19,85,13,53,11,223,29,820
POA2620,3,36,0,785,10,0,3,6,0,4,0,3,0,3,134,173,10,0,0,0,0,0,0,0,0,16,27,56,1501,181,42,627,116,457,47,268,49,1130,181,4588
POA2621,0,5,0,186,0,0,0,0,3,0,0,0,0,0,29,33,0,0,0,0,0,0,0,0,0,0,0,5,242,40,6,110,21,73,4,61,10,186,36,784
POA2622,0,3,0,64,0,0,0,0,0,3,0,0,0,0,35,41,3,0,0,0,0,0,0,0,0,0,4,7,125,42,8,93,8,55,10,61,11,195,40,643
POA2623,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,6,0,11,0,0,0,10,7,69
POA2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
POA2625,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,4,24
POA2626,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,10,0,9,0,3,0,20,8,79
POA2627,0,5,0,50,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,0,0,0,0,0,7,11,132,51,3,99,9,32,7,45,9,113,20,522
POA2628,0,0,0,19,0,0,0,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,0,0,0,0,3,6,54,20,4,44,5,26,4,18,5,69,25,261
POA2629,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,11,4,0,0,5,0,33,7,88
POA2630,0,7,0,82,6,0,0,0,0,0,0,0,0,0,54,62,0,0,0,0,0,0,0,0,0,12,9,29,227,44,10,152,15,100,7,84,15,364,67,1087
POA2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,10,0,5,0,8,0,30,0,74
POA2632,0,3,0,16,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,3,0,5,57,17,0,41,4,18,9,17,7,84,9,262
POA2633,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,3,0,17,0,49
POA2640,0,28,5,303,0,0,0,3,3,0,0,0,0,11,132,151,8,7,0,0,0,0,0,3,0,26,22,68,909,210,18,707,79,354,36,347,52,1498,174,4381
POA2641,0,4,0,41,6,0,0,0,0,0,0,0,0,5,67,73,0,3,0,0,0,0,0,0,0,11,13,39,270,72,14,269,23,137,14,122,32,635,99,1693
POA2642,4,0,0,37,3,0,0,0,0,0,0,0,0,4,19,26,0,0,0,4,0,0,0,0,0,10,3,18,143,30,13,101,14,47,4,36,10,149,29,577
POA2643,0,3,0,12,0,0,0,0,0,3,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,6,0,19,60,20,0,51,6,43,0,36,8,210,25,453
POA2644,0,0,0,22,0,0,0,0,0,0,0,0,0,0,23,27,0,0,0,0,0,0,0,0,0,5,4,12,64,17,5,36,9,23,3,21,4,120,24,330
POA2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,3,0,0,0,21,3,48
POA2646,0,0,0,35,0,0,0,0,0,0,0,0,0,4,36,46,4,0,0,4,0,0,0,0,0,13,7,25,148,37,9,133,13,65,5,64,19,390,47,930
POA2647,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13,21,0,0,3,0,0,0,0,0,0,8,9,18,46,16,7,40,6,29,3,28,7,190,28,392
POA2648,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,4,9,63,16,7,41,5,28,0,24,4,130,13,332
POA2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2650,0,40,0,446,4,0,0,3,7,5,0,0,0,23,259,307,14,0,3,5,4,0,0,4,3,32,38,101,1485,273,50,960,97,513,50,447,70,1964,319,6233
POA2651,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,5,5,58,5,3,39,0,19,3,14,0,41,17,193
POA2652,0,0,0,31,4,0,0,0,0,0,0,0,0,0,24,27,8,0,0,0,0,0,0,0,0,14,6,23,158,31,5,94,9,45,3,29,8,153,32,579
POA2653,0,0,0,26,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,3,3,8,62,19,0,51,9,26,4,21,6,141,18,361
