POA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
POA2156,0,0,0,0,0,0,5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,10,6,12,5,0,0,4,0,0,0,0,0,50,10,68,53,10,4,0,3,0,0,0,0,0,0,0,6,157,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,5,17,21,18,4,0,0,0,0,0,0,0,62,0,9,33,20,22,15,4,0,0,0,0,0,0,0,0,111,0,0,10,16,22,3,7,13,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,17,11,0,3,0,3,0,0,0,0,0,0,0,0,47,0,0,19,42,45,29,31,6,0,0,0,0,3,0,5,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,8,7,10,0,0,0,0,0,0,0,0,33
POA2157,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,18,5,38,34,7,0,0,0,0,0,0,0,0,0,0,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,10,0,0,0,0,0,0,0,0,26,0,4,17,23,12,12,7,8,0,0,0,0,6,0,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,7,14,13,7,5,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2158,0,0,0,6,0,0,7,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,4,0,0,0,5,0,0,0,0,0,25,11,48,33,8,0,3,0,0,0,0,0,0,0,0,12,110,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,13,0,0,0,0,10,26,17,17,4,0,0,4,0,0,0,75,0,12,38,27,22,17,14,0,0,0,0,0,0,0,3,136,0,0,8,0,30,22,15,33,8,0,0,5,0,0,0,121,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,0,6,0,4,0,3,3,0,0,0,0,0,0,0,0,23,4,5,10,17,12,14,21,4,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,4,0,0,0,0,0,0,0,30
POA2159,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,12,7,22,16,0,0,4,0,4,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,9,12,3,0,3,0,0,0,0,0,0,0,0,0,35,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,15,16,19,7,5,0,0,0,0,3,0,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2160,16,30,21,15,8,6,9,630,0,0,3,5,9,188,240,183,30,22,5,23,17,6,17,749,0,0,10,10,4,0,3,3,0,0,0,0,0,0,0,32,8,83,112,14,8,7,4,4,0,0,3,0,0,0,4,244,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,14,0,0,0,8,32,29,41,16,0,3,0,0,0,0,0,133,8,51,381,612,505,475,437,165,27,28,35,36,36,11,98,2905,0,0,0,3,24,21,52,24,19,18,13,12,3,0,7,207,0,0,0,0,0,43,224,118,63,111,203,150,34,4,17,977,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,5,17,54,115,113,60,12,9,11,0,0,3,14,425,0,0,8,3,4,9,3,0,0,0,0,0,0,0,0,29,0,0,0,6,17,50,157,324,73,95,121,107,74,21,19,1066
POA2161,6,18,3,12,7,0,9,410,0,0,4,13,10,229,286,207,49,27,28,29,4,5,17,915,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,23,0,52,66,17,13,0,0,5,0,3,0,4,0,0,13,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,37,23,27,13,3,0,0,0,0,0,0,112,10,26,339,642,553,608,605,228,63,78,48,45,20,14,126,3407,0,0,0,7,9,15,14,13,19,16,11,10,3,0,7,121,0,0,0,0,0,14,140,61,9,22,66,52,19,0,9,405,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,27,57,87,101,34,4,11,5,6,0,3,18,361,0,3,3,5,4,4,0,0,3,0,0,0,0,0,0,22,0,0,0,3,15,49,126,237,49,57,72,107,45,13,11,790
POA2162,5,10,0,0,0,0,0,93,0,0,0,0,0,89,71,79,0,8,7,0,0,0,3,270,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,13,0,39,39,11,0,0,4,5,0,0,0,0,0,0,8,108,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,18,0,0,0,3,13,26,48,19,0,4,0,0,0,0,4,116,5,10,94,328,264,242,278,122,18,22,9,21,6,8,57,1496,0,0,0,10,24,18,6,16,12,21,15,11,0,0,3,136,0,0,0,0,0,0,6,4,0,4,11,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,0,3,16,30,41,50,43,6,3,4,3,5,0,4,214,0,0,10,4,3,8,0,4,0,0,0,0,0,0,0,33,0,0,0,0,6,26,46,55,12,3,25,29,10,7,0,232
POA2163,0,0,0,0,0,0,42,82,0,0,0,4,8,64,91,60,7,8,6,12,0,0,19,279,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,7,4,18,8,3,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,0,15,0,0,29,101,115,100,112,45,12,11,18,8,11,0,37,603,0,0,0,3,5,8,6,4,6,9,0,17,0,0,6,61,0,0,0,0,0,0,8,3,4,0,0,0,0,0,9,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,19,36,31,20,0,4,3,9,0,0,73,193,0,0,6,4,4,3,0,0,0,0,0,0,0,0,5,18,0,0,0,0,3,6,27,14,9,4,13,15,11,4,7,122
POA2164,7,0,0,0,0,0,0,150,0,0,27,71,38,528,761,712,420,303,151,408,97,3,51,3576,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,17,7,165,226,60,12,0,0,0,0,0,0,5,0,0,10,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,16,0,0,45,81,79,76,80,51,22,14,7,22,9,0,11,495,0,0,0,0,4,3,3,6,0,0,3,0,4,0,0,37,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,21,0,0,8,12,25,61,50,57,15,7,8,3,3,0,10,259,0,0,36,41,8,9,0,3,0,0,0,0,0,0,0,105,0,0,0,4,10,6,8,4,0,0,6,0,4,0,0,42
POA2165,10,0,4,0,0,0,8,341,0,0,66,110,90,1157,1853,1823,1186,781,434,1285,337,4,145,9268,0,5,3,3,0,0,4,0,0,0,0,0,0,0,0,21,13,120,181,33,15,3,0,0,0,0,0,3,0,0,20,404,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,11,0,0,0,11,4,5,4,3,0,0,0,0,0,0,0,26,0,3,45,154,102,95,93,37,38,31,24,32,9,0,32,692,0,0,0,7,25,12,17,10,0,0,0,12,0,0,9,91,0,0,0,0,0,0,5,10,8,3,7,7,4,0,0,44,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,5,20,42,99,140,88,12,12,8,0,11,3,17,450,0,3,31,44,20,11,3,4,0,0,0,0,0,0,4,128,0,0,0,0,0,8,16,41,5,9,10,12,10,0,0,109
POA2166,0,0,7,0,0,0,5,138,0,0,15,21,17,170,239,300,146,116,56,135,32,0,31,1276,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,11,13,104,122,41,16,5,0,3,0,0,0,0,0,0,18,329,0,3,0,0,3,0,4,0,0,0,0,0,4,0,0,20,0,0,0,0,5,5,16,3,0,5,0,3,0,0,0,42,4,4,17,44,37,20,28,11,0,0,4,10,0,0,13,198,0,0,0,11,43,32,61,55,49,46,32,37,3,0,17,377,0,0,0,0,0,0,3,7,0,6,14,3,0,0,0,37,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,19,55,132,154,116,33,22,6,12,10,4,22,586,0,0,25,24,24,14,3,0,0,7,0,0,0,0,12,108,0,0,0,0,0,3,4,12,0,0,3,0,0,0,0,35
POA2167,0,0,0,0,0,0,0,17,0,0,0,0,0,4,27,15,3,5,0,0,0,0,4,59,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,15,0,10,0,0,0,0,9,6,0,0,3,0,0,0,7,34,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,20,0,0,0,0,4,0,9,3,0,0,0,0,0,0,0,18,0,3,5,7,11,15,10,6,0,4,0,0,0,0,3,59,0,0,0,4,7,7,12,0,0,0,0,0,0,0,5,31,0,0,0,0,0,18,255,118,15,21,32,25,10,3,4,495,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,22,54,63,35,7,7,8,6,3,3,14,242,0,0,3,0,0,7,3,0,0,0,0,3,0,0,0,20,0,0,0,0,4,9,30,30,21,11,4,9,0,0,7,125
POA2168,0,0,4,0,0,4,6,198,0,0,25,35,65,546,1077,670,275,178,73,246,37,9,36,3276,0,0,10,0,3,3,0,0,0,0,0,0,0,0,0,18,8,78,131,43,15,10,13,6,0,0,0,0,0,0,14,321,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,18,3,5,77,264,269,261,302,143,23,18,17,20,9,4,59,1478,0,0,8,3,28,13,9,4,3,0,5,0,0,0,3,74,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,28,0,14,3,0,0,0,0,4,0,0,0,0,0,0,0,21,0,0,6,31,94,182,193,172,29,17,27,19,6,3,47,827,0,0,42,49,40,31,5,12,5,0,0,0,0,0,4,192,0,0,0,0,12,24,46,35,9,6,7,7,8,0,0,162
POA2170,11,11,6,11,15,7,9,457,0,0,12,24,37,676,1825,1839,686,477,357,529,127,15,101,6714,0,5,14,4,14,10,21,15,5,0,0,0,0,0,14,107,41,396,405,134,47,21,34,19,0,5,0,0,0,0,69,1185,0,4,0,0,3,11,20,4,0,4,0,0,0,0,0,46,0,0,0,4,22,21,46,11,4,7,0,6,5,0,3,133,0,14,216,510,581,460,499,215,43,47,46,50,22,15,94,2818,0,0,12,28,77,35,62,40,18,23,19,12,9,0,7,347,0,0,0,0,3,48,246,126,22,51,76,83,16,9,16,700,7,29,13,0,4,0,5,0,0,0,0,0,0,0,0,58,0,0,17,91,246,415,468,240,48,28,44,33,17,6,55,1716,0,7,114,155,132,181,107,44,9,11,8,16,0,3,14,800,0,0,0,11,84,164,336,333,63,96,87,74,34,13,18,1322
POA2171,0,0,0,0,0,0,8,281,0,0,49,65,137,1082,1351,528,236,115,57,81,24,7,40,3765,0,0,5,4,0,0,3,10,0,0,0,0,0,0,0,27,8,104,159,77,27,19,10,14,12,5,0,4,0,0,15,450,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,12,6,0,0,0,0,0,0,0,25,6,0,25,86,95,72,60,27,13,3,6,6,0,0,9,404,0,0,0,6,36,26,24,13,0,0,0,0,0,0,0,108,0,0,0,0,0,5,10,3,0,0,0,0,0,0,0,20,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,22,65,171,143,120,5,21,22,27,0,0,20,620,0,0,36,73,31,28,14,0,0,0,0,0,0,0,9,186,0,0,5,3,34,48,79,46,9,12,3,6,0,6,0,244
POA2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,4,4,6,3,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,10,4,0,3,0,0,0,0,0,0,0,0,19,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,9,5,0,0,5,0,0,0,0,24,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,7,3,12,0,0,0,0,0,0,0,0,0,19
POA2173,0,0,0,0,0,0,0,4,0,0,0,0,0,3,8,11,0,0,3,0,0,0,0,28,0,0,0,0,11,3,5,3,0,0,0,0,0,0,0,33,0,8,14,0,4,4,4,8,0,0,0,0,0,0,0,51,0,0,0,4,0,6,3,8,0,0,0,0,0,0,0,19,0,0,0,0,4,3,8,8,0,0,0,0,0,0,0,26,0,0,12,14,23,6,12,4,0,0,0,4,0,0,0,78,0,0,5,4,30,23,27,8,0,4,0,0,0,0,0,96,0,0,0,0,0,3,54,12,6,0,5,4,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,12,44,48,55,31,4,3,0,14,0,0,5,222,0,0,3,24,8,4,3,0,0,0,0,0,0,0,6,57,0,0,0,0,8,5,8,10,0,9,0,4,0,0,0,48
POA2174,0,0,0,0,0,0,0,29,0,0,0,5,4,80,123,75,22,25,7,4,3,0,4,352,0,0,0,0,0,0,0,10,0,3,4,5,0,0,0,21,0,24,17,6,5,0,0,3,0,0,0,0,0,0,4,69,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,6,8,15,0,0,0,0,0,0,0,0,35,0,0,3,11,24,22,8,3,0,3,0,3,0,0,5,82,0,0,0,0,10,3,28,6,0,0,0,0,0,0,0,49,0,0,0,0,0,21,312,122,18,22,18,31,15,0,5,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,61,91,48,10,10,10,19,6,3,10,296,0,0,5,9,5,15,15,3,0,0,0,0,0,0,0,55,0,0,0,0,21,40,89,85,10,14,13,18,0,0,6,296
POA2175,0,0,0,0,0,0,0,8,0,0,0,9,6,26,11,0,0,0,0,0,0,0,0,54,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,6,71,45,0,0,0,0,0,0,0,0,0,0,0,7,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2176,0,0,0,0,0,0,5,422,0,0,193,259,235,1661,2024,1438,940,572,327,834,133,12,102,8727,0,0,3,11,12,0,0,0,0,0,0,0,0,0,3,36,54,446,462,146,31,14,6,6,4,0,8,6,0,0,56,1231,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,3,6,0,4,0,0,3,0,0,0,0,15,0,3,49,110,87,42,38,14,32,15,13,36,4,0,13,458,0,3,5,11,55,13,8,5,0,0,0,0,0,0,3,105,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,3,0,0,0,3,9,0,0,0,0,0,0,0,22,0,0,4,27,49,115,126,61,0,12,16,3,6,0,9,439,0,0,83,159,39,20,8,0,0,0,0,0,0,0,8,330,0,0,0,6,6,3,6,0,0,0,0,0,0,0,0,19
POA2177,0,0,4,0,3,0,0,97,0,0,11,33,42,259,414,227,129,113,29,119,23,0,20,1422,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,11,4,38,67,33,10,0,4,0,0,0,0,0,0,0,12,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,5,14,54,24,12,18,3,0,3,0,9,0,0,0,157,0,0,3,8,14,13,5,0,0,0,0,0,0,0,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,8,16,47,45,25,0,4,8,0,0,0,8,175,0,0,17,17,10,9,0,3,0,0,0,0,0,0,0,68,0,0,0,0,7,8,7,5,4,3,3,3,0,0,0,48
POA2178,0,0,0,0,0,0,0,37,0,0,19,19,12,71,19,14,5,0,0,4,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,86,102,23,3,0,0,0,0,0,0,0,0,0,10,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,15,13,13,0,0,6,0,5,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,6,3,4,0,0,0,0,0,0,0,21,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6
POA2179,3,0,4,3,0,0,0,71,0,0,9,5,12,187,222,140,16,43,3,15,5,3,6,665,0,0,0,9,8,0,3,12,0,0,5,0,0,0,5,34,12,93,101,20,6,6,0,0,0,0,0,0,0,0,99,350,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,18,10,0,0,0,0,0,0,0,33,0,4,18,38,44,18,54,17,6,8,0,3,0,0,3,210,0,0,0,0,5,0,10,5,0,0,0,0,0,0,0,27,0,0,0,0,0,5,260,170,16,14,10,26,9,0,3,516,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,19,0,0,5,8,25,63,64,64,14,22,10,10,6,0,19,316,0,0,13,13,7,12,4,0,4,0,0,0,0,0,0,46,0,0,0,0,9,30,103,75,11,15,15,19,3,0,0,295
POA2190,3,0,0,0,0,0,0,20,0,0,0,0,4,58,74,43,5,0,0,6,5,0,4,198,0,0,0,3,5,5,0,3,0,0,0,0,0,0,3,22,8,76,132,24,12,10,16,16,0,0,0,0,0,0,13,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,26,99,122,113,15,4,0,3,0,0,0,6,395,4,33,381,1008,778,513,471,189,37,39,35,24,14,6,150,3683,0,0,3,9,26,9,15,16,13,15,16,13,0,0,0,130,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,20,0,5,3,0,5,0,0,0,0,0,0,0,0,0,0,14,0,0,9,15,38,42,66,13,0,6,0,8,0,0,11,203,0,0,9,9,3,0,0,0,0,0,0,0,0,0,0,28,0,0,0,6,41,94,136,79,17,7,26,27,14,0,14,470
POA2191,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,4,8,3,5,3,4,0,0,0,0,0,0,0,29,0,31,73,31,7,4,7,6,0,0,0,0,0,0,4,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26,61,56,46,13,3,0,0,0,0,0,8,215,0,17,59,103,70,52,44,17,3,4,0,6,3,0,18,395,0,0,4,13,17,5,5,0,0,0,0,0,0,0,0,43,0,0,0,0,0,4,21,4,0,5,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,14,20,10,3,3,0,0,0,0,3,0,61,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,14
POA2192,0,0,0,0,0,0,0,18,0,0,0,0,0,5,7,12,0,0,0,0,0,0,0,26,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,18,0,32,47,14,6,0,7,13,4,0,0,0,0,0,10,142,0,0,0,0,0,4,5,0,6,0,0,0,0,0,5,20,0,0,0,24,72,93,66,32,4,0,0,8,4,0,16,318,0,17,112,165,109,67,66,16,10,3,4,4,8,5,19,603,0,0,0,4,11,12,24,15,0,10,3,7,0,0,0,100,0,0,0,0,0,6,51,25,22,23,37,34,11,0,3,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,21,34,50,20,0,5,6,3,12,3,7,168,0,0,12,3,16,3,4,0,0,0,0,0,0,0,0,39,0,0,0,0,5,16,27,47,6,15,16,20,9,0,9,170
POA2193,0,0,0,5,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,4,8,8,14,10,15,13,0,0,5,0,0,0,0,82,0,100,181,40,15,9,7,24,0,10,0,4,0,0,7,392,0,0,0,0,5,10,16,9,0,0,0,0,0,0,0,46,0,0,0,21,21,15,37,25,0,3,6,0,4,0,3,134,0,20,106,136,51,26,16,5,0,0,3,4,0,0,9,384,0,0,5,7,22,8,26,21,15,17,8,10,0,0,7,148,0,0,0,0,0,12,76,38,33,43,48,39,9,0,7,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,21,51,50,55,19,0,0,0,0,0,3,4,214,0,0,0,5,3,4,5,0,0,0,0,0,0,0,0,18,0,0,0,0,5,6,5,12,5,3,4,9,0,0,0,57
POA2194,0,0,0,0,0,0,3,33,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,18,0,0,0,7,3,0,15,8,0,5,0,0,0,0,0,42,0,27,81,16,10,0,10,11,3,0,0,4,0,0,13,187,0,0,0,3,11,12,23,15,9,0,4,0,0,0,0,73,0,0,0,50,146,150,191,55,15,3,8,8,0,0,25,664,12,23,194,251,98,41,14,15,0,3,6,0,4,0,25,701,0,0,0,10,60,26,140,190,124,178,123,156,28,0,82,1112,0,0,0,0,0,15,380,277,181,372,546,473,87,10,50,2392,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,16,33,45,54,23,0,0,0,3,0,5,8,188,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,6,27,21,8,6,4,10,8,0,0,91
POA2195,0,0,0,0,0,0,0,28,0,0,4,0,0,28,30,25,0,4,0,4,0,0,0,94,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,3,31,32,15,5,10,4,4,0,0,0,0,4,0,0,104,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,9,0,0,0,21,39,28,28,0,4,3,0,3,0,0,0,128,7,22,184,335,186,137,119,62,4,8,10,16,0,8,26,1133,0,0,0,7,24,8,13,64,8,20,19,17,3,8,0,188,0,0,0,0,0,7,61,30,16,43,44,31,6,0,6,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,32,44,32,18,8,0,13,9,5,0,12,186,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,28,0,0,0,8,44,99,311,406,96,90,138,154,62,24,28,1467
