POA_CODE_2021,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
POA2484,48,12,110,64,30,35,14,41,5,353,0,0,0,0,0,0,0,0,0,4,18,13,15,12,11,0,3,9,0,85,28,15,37,22,12,10,15,34,33,202,758,1371,971,803,564,281,254,463,98,5558
POA2485,36,10,122,69,31,28,14,54,4,364,0,0,0,4,0,0,0,4,0,8,7,10,5,3,6,0,3,9,3,42,20,14,35,17,9,8,12,33,17,167,425,1019,750,697,383,261,160,343,84,4135
POA2486,80,17,232,119,66,73,23,89,12,709,0,0,3,0,0,0,0,0,0,3,8,11,10,14,6,12,4,11,0,85,21,24,45,37,26,21,27,33,40,273,1073,2169,1637,1417,1049,552,335,645,154,9029
POA2487,33,10,83,53,35,25,10,22,3,283,0,0,0,0,0,0,0,0,0,0,9,19,8,12,14,0,0,7,3,66,23,19,17,13,11,13,12,15,28,151,825,1594,672,550,548,232,115,248,86,4876
POA2488,12,5,22,12,6,10,3,12,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,5,7,4,7,0,0,3,5,34,154,358,224,155,118,72,24,82,12,1212
POA2489,25,4,53,31,17,9,3,9,0,144,0,0,0,0,0,0,0,0,0,0,7,7,10,3,0,0,0,3,0,37,0,8,7,12,4,3,6,6,6,57,314,698,409,329,256,92,46,124,31,2290
POA2490,3,0,8,4,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,5,4,0,0,0,0,0,4,4,8,29,53,56,28,31,11,12,26,7,256
POA2500,89,17,211,131,79,40,19,46,6,643,3,0,4,4,0,0,0,6,0,17,24,55,20,22,23,9,8,13,6,190,28,36,39,33,23,26,27,26,42,279,2034,6196,1861,1934,1779,872,633,730,239,16272
POA2502,12,6,44,16,19,10,13,27,4,158,0,0,0,0,0,0,0,0,0,4,5,10,7,0,10,4,10,11,0,44,7,7,18,10,8,5,5,16,15,97,265,547,516,433,357,144,163,244,51,2708
POA2505,8,3,30,12,15,5,5,11,0,85,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,0,5,4,0,19,5,6,3,5,0,0,0,5,4,26,153,369,238,192,186,66,77,117,20,1424
POA2506,6,0,44,16,9,12,5,21,0,116,0,0,0,0,0,0,0,0,0,3,0,5,6,5,5,3,4,8,0,38,4,0,8,8,8,6,9,16,16,66,144,363,379,275,227,100,119,156,32,1798
POA2508,21,3,30,19,17,13,7,11,0,129,0,0,0,0,0,0,0,0,0,0,3,12,5,7,0,0,0,0,0,34,8,6,13,9,13,4,5,4,21,83,564,1192,640,412,436,165,130,135,65,3733
POA2515,19,7,28,17,16,6,3,3,3,107,0,0,0,0,0,0,0,0,0,0,16,17,11,7,11,4,0,5,0,64,8,17,5,6,5,9,0,4,7,62,862,2045,548,408,422,135,91,90,63,4659
POA2516,8,4,12,11,16,5,0,9,0,72,0,0,0,0,0,0,0,0,0,3,8,11,6,5,6,0,7,4,0,44,0,3,5,4,6,0,10,3,0,28,461,980,329,270,268,77,77,89,23,2575
POA2517,27,9,47,46,24,16,13,17,4,203,0,0,0,0,0,0,0,0,0,0,10,23,5,12,5,0,4,7,0,67,5,6,6,12,8,5,10,5,6,79,722,1632,703,585,534,176,190,198,49,4792
POA2518,36,11,89,54,49,21,20,35,0,313,0,0,0,0,0,0,0,0,0,0,12,15,11,9,9,4,6,8,3,77,12,17,10,20,13,6,8,23,14,119,759,1953,1083,908,769,268,284,337,79,6442
POA2519,31,13,83,50,36,15,12,24,5,265,0,0,0,0,0,0,0,0,0,3,10,21,0,8,14,0,4,5,5,70,13,13,13,12,13,9,6,8,18,101,777,2051,820,675,710,283,232,245,65,5850
POA2525,24,4,49,35,24,13,6,6,0,169,0,0,0,0,0,0,0,0,0,0,10,20,8,7,9,0,4,5,0,64,3,10,11,11,13,5,4,9,18,76,638,1559,590,494,532,185,171,158,60,4393
POA2526,34,10,59,42,44,24,16,28,3,266,0,0,0,0,0,0,0,0,0,0,8,6,7,16,9,3,14,9,0,67,8,0,23,10,16,12,12,6,20,99,713,1769,939,653,766,241,264,255,83,5688
POA2527,50,13,159,88,60,56,43,49,8,520,0,0,0,0,0,0,0,0,0,4,14,9,8,3,8,3,12,11,4,79,12,9,37,14,26,16,24,22,29,180,888,1842,1728,1439,1157,485,584,498,123,8748
POA2528,42,5,114,66,36,30,22,46,8,371,0,0,0,0,0,0,0,0,0,4,7,9,13,5,14,3,4,8,3,58,13,11,36,23,21,11,20,36,37,198,569,1140,1154,996,667,261,361,448,102,5688
POA2529,57,23,146,88,75,56,37,47,5,523,3,0,0,0,0,0,0,0,0,10,19,20,20,10,21,7,17,4,5,128,19,11,33,27,20,12,23,22,42,217,1180,2455,1728,1316,1273,483,494,498,147,9578
POA2530,67,15,201,132,94,66,44,71,3,689,0,0,0,4,0,3,0,4,0,6,11,18,17,12,19,10,22,8,15,132,32,15,46,40,31,12,31,27,42,268,1121,2357,2168,1717,1480,565,621,596,169,10787
POA2533,30,15,75,46,29,16,16,17,3,258,0,0,0,0,0,0,0,3,0,5,12,29,6,10,5,6,9,3,0,71,13,13,25,12,16,12,12,13,14,122,966,2013,881,635,616,234,184,191,79,5801
POA2534,10,0,25,14,15,0,0,10,0,83,0,0,0,0,0,0,0,0,0,0,9,7,4,5,4,0,0,0,0,27,0,6,10,0,0,4,0,3,14,37,395,733,308,207,215,74,37,92,31,2097
POA2535,19,6,33,21,8,8,4,4,0,115,0,0,0,0,0,0,0,0,0,0,7,5,4,0,3,5,3,0,0,30,12,9,13,9,6,9,5,5,5,82,438,747,366,255,231,101,64,115,42,2359
POA2536,46,10,118,73,42,32,19,48,5,393,0,0,0,0,0,3,0,0,0,8,8,12,13,6,13,8,4,5,4,70,15,15,27,29,18,25,14,18,14,187,617,979,822,738,557,349,171,371,86,4694
POA2537,21,3,65,31,33,20,11,24,9,208,0,0,0,0,0,4,0,0,0,3,9,13,0,10,3,5,7,5,0,44,11,11,14,13,8,10,7,16,17,107,471,947,618,496,417,174,143,245,70,3589
POA2538,6,4,19,8,8,0,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,0,0,3,0,4,5,0,0,24,123,221,128,77,74,33,14,50,11,728
POA2539,55,6,143,72,37,39,7,47,10,417,0,0,0,0,0,3,0,0,0,3,14,8,11,6,8,9,4,8,0,66,22,8,28,18,21,13,11,27,15,162,752,1253,1075,726,567,356,156,394,79,5348
POA2540,92,21,273,165,81,82,35,99,6,844,0,0,0,4,0,0,0,0,0,6,32,38,25,38,28,6,17,17,8,203,46,24,71,42,33,37,30,58,41,377,1760,3088,2505,1985,1453,711,459,858,183,13010
POA2541,67,18,182,110,42,55,31,71,4,577,0,0,3,3,0,3,0,0,0,11,13,14,15,20,4,5,7,11,7,100,21,15,36,44,20,24,23,25,39,246,800,1718,1352,1405,772,471,293,593,102,7514
POA2545,3,0,5,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,0,0,5,0,0,6,24,53,59,56,39,28,6,15,27,7,299
POA2546,25,3,71,27,14,13,10,23,3,195,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,4,4,6,0,30,7,8,11,10,3,10,0,19,18,93,359,563,447,362,254,143,78,198,48,2445
POA2548,27,9,75,33,25,24,10,20,0,227,0,0,0,0,0,0,0,0,0,0,12,0,5,6,4,0,0,0,0,37,9,4,11,6,4,9,8,8,0,62,344,644,413,330,264,200,70,154,25,2441
POA2549,14,3,35,12,11,12,6,13,0,92,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,4,8,0,0,4,6,3,0,33,161,268,247,166,124,53,57,103,11,1185
POA2550,40,9,95,49,24,25,5,51,8,309,0,0,0,0,0,0,0,0,0,3,17,21,3,9,12,7,6,4,7,82,21,12,22,17,8,8,14,29,21,150,749,1272,781,690,508,234,202,437,74,4946
POA2551,13,0,24,14,7,6,4,6,0,86,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,12,5,3,4,9,3,0,3,8,3,31,97,131,149,144,82,51,49,96,15,808
POA2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,0,3,0,0,0,0,25
POA2556,6,0,4,3,8,3,0,3,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,7,0,3,3,3,0,3,0,4,14,85,111,120,44,77,36,54,33,20,575
POA2557,47,10,91,37,61,36,29,28,8,352,0,0,0,0,0,0,3,0,0,4,15,8,15,4,11,9,15,3,0,83,21,14,26,23,22,10,18,7,29,176,1008,1970,1069,747,973,378,397,283,130,6949
POA2558,14,4,24,25,32,16,16,24,0,151,0,0,0,0,0,0,0,0,0,3,5,16,9,4,9,0,9,9,0,60,10,5,9,11,10,10,12,12,12,85,308,686,538,453,481,182,246,198,51,3141
POA2559,5,0,0,5,3,3,8,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,5,0,0,0,7,8,4,29,47,101,49,71,48,49,53,37,21,472
POA2560,121,36,282,163,162,123,101,131,17,1138,3,0,3,6,4,5,0,7,0,34,42,45,31,45,41,24,34,44,17,320,42,54,84,62,77,39,86,80,132,668,2329,5364,3290,2937,3078,1263,1512,1356,447,21578
POA2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,12,12,9,0,6,3,6,71
POA2564,14,0,28,19,18,14,20,28,0,141,0,0,0,0,0,0,0,0,0,0,7,6,10,14,8,10,11,9,0,72,13,6,0,12,12,0,15,27,17,101,274,815,430,550,490,208,263,268,66,3362
POA2565,51,18,104,50,50,34,43,47,8,400,0,0,3,0,8,0,0,0,0,13,19,24,17,20,25,15,22,18,0,155,18,31,20,14,28,15,37,21,63,248,1249,3156,1118,1137,1494,605,628,546,212,10134
POA2566,27,9,70,47,60,42,29,34,0,320,0,0,0,3,0,0,0,4,0,6,21,15,12,14,21,13,29,20,3,154,19,10,31,25,21,10,24,41,63,246,815,1739,1088,1128,1115,467,580,497,181,7615
POA2567,90,24,184,77,117,74,48,53,6,677,0,0,0,0,4,0,0,3,0,9,24,23,31,10,23,11,20,18,10,164,38,22,51,25,54,19,25,14,63,311,2241,3474,2378,1617,1985,808,734,596,212,14035
POA2568,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,58,88,62,20,50,15,21,20,8,348
POA2569,0,0,10,5,4,4,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,68,89,96,58,57,21,27,22,20,451
POA2570,145,34,225,192,200,118,95,100,12,1114,0,0,4,0,4,0,3,0,0,16,48,25,42,28,35,29,25,17,13,268,70,37,78,53,73,40,57,39,84,540,3252,5674,3658,2658,2916,1156,1143,1014,324,21791
POA2571,24,8,59,26,50,19,10,15,5,218,0,4,0,0,0,0,0,0,0,0,10,10,5,4,6,0,9,7,0,58,13,12,19,8,19,13,12,11,27,123,787,1036,948,503,587,216,256,238,80,4664
POA2572,9,3,25,25,22,12,6,5,0,108,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,0,3,3,0,24,4,3,15,10,3,0,4,0,7,49,238,345,388,225,203,98,103,108,22,1718
POA2573,9,5,27,22,21,11,6,9,0,113,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,19,7,8,4,0,3,3,11,4,7,42,190,328,374,229,244,101,134,122,24,1752
POA2574,8,0,25,15,13,7,16,17,4,111,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,3,0,0,21,7,5,9,3,4,0,7,7,14,58,243,320,404,200,206,87,150,121,42,1775
POA2575,45,10,112,62,31,29,26,42,4,366,0,0,0,0,0,0,4,0,0,3,15,20,3,5,16,3,10,8,5,97,15,15,23,17,19,22,25,17,30,179,894,1465,1192,778,631,372,294,423,96,6144
POA2576,30,6,66,31,35,22,6,21,0,217,0,0,0,0,0,0,0,0,0,4,19,26,14,3,7,5,0,8,0,84,18,16,13,6,10,12,5,8,8,89,899,1549,494,340,450,258,92,159,54,4315
POA2577,37,12,136,59,28,23,16,41,10,360,0,0,0,0,0,0,0,0,0,5,17,22,13,5,8,11,3,7,0,90,23,4,21,12,14,17,16,23,18,150,1038,1488,996,555,586,291,242,387,84,5670
POA2578,11,3,15,6,4,3,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,15,8,0,0,3,0,3,0,0,4,28,138,235,152,97,100,42,26,39,21,843
POA2579,8,0,21,14,4,5,3,8,0,64,0,0,0,3,0,0,0,0,0,3,8,8,0,3,4,5,0,0,0,21,6,10,11,5,10,3,3,4,5,55,235,334,295,155,160,70,79,74,23,1427
POA2580,58,22,167,113,65,56,39,69,6,600,0,0,0,0,4,5,0,7,0,20,28,29,20,15,14,4,13,10,3,136,31,30,42,44,18,13,36,50,52,310,1378,2007,1524,1583,1069,486,514,645,167,9380
POA2581,5,5,7,7,9,5,3,0,0,38,0,0,0,0,0,0,0,0,0,0,5,4,0,6,5,0,0,5,0,16,4,0,5,0,4,0,0,0,3,27,252,219,136,93,120,32,31,37,21,943
POA2582,19,11,63,35,37,16,12,16,0,210,0,0,0,0,0,0,0,0,0,0,25,18,8,12,15,3,0,9,0,90,21,14,15,7,15,8,7,14,14,127,1066,1330,742,557,661,159,134,207,95,4954
POA2583,11,4,21,15,3,3,3,7,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,4,0,4,0,8,5,5,37,324,231,190,159,110,52,50,103,21,1239
POA2584,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,34,20,17,25,4,8,7,0,162
POA2585,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,14,6,7,7,0,5,7,3,70
POA2586,3,0,6,9,6,3,0,3,0,37,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,0,7,5,6,0,4,5,3,41,210,128,116,76,83,34,23,74,11,754
POA2587,3,0,17,7,6,0,3,5,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,9,9,4,0,5,0,0,46,160,152,121,109,76,25,48,66,9,767
POA2588,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,34,19,7,7,7,8,4,15,0,92
POA2590,16,3,37,12,11,9,7,14,0,107,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,16,9,6,9,15,7,12,9,19,10,86,238,360,276,275,175,97,115,144,34,1709
POA2594,20,5,70,47,21,24,9,27,5,234,0,0,0,0,0,0,0,0,0,0,7,6,0,6,5,0,0,3,0,30,15,5,9,6,9,5,9,27,19,111,512,625,542,463,340,195,129,261,53,3122
POA2619,17,9,42,25,44,14,5,3,0,153,0,0,0,0,0,0,0,0,0,4,29,32,0,13,15,3,3,3,5,98,14,8,10,10,13,5,0,3,8,61,1122,1315,406,337,628,107,78,66,68,4119
POA2620,106,46,254,96,176,63,35,73,10,859,4,0,0,5,4,0,0,0,0,12,91,91,27,44,43,14,23,20,13,354,43,42,72,44,61,25,20,32,85,422,3230,4821,2511,1807,2602,730,554,765,375,17391
POA2621,18,3,33,12,28,9,4,10,8,128,0,0,0,0,0,0,0,0,0,0,14,9,4,6,11,0,0,5,0,53,6,3,3,4,6,0,11,3,10,47,651,826,390,214,379,77,62,81,73,2757
POA2622,13,4,24,12,6,9,3,5,0,70,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,5,0,0,4,23,9,7,7,0,3,5,0,3,5,38,325,340,195,114,155,63,77,86,15,1370
POA2623,3,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,12,31,42,38,14,22,10,10,8,3,181
POA2624,4,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,33,4,9,13,4,0,3,16,0,80
POA2625,9,0,12,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12,21,21,6,8,10,13,3,132
POA2626,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,38,32,34,18,28,3,10,10,9,185
POA2627,40,0,45,23,16,17,3,27,5,170,0,0,0,0,0,0,0,4,0,0,4,10,5,5,0,0,0,3,0,27,7,3,16,11,5,4,0,3,15,69,407,442,372,342,204,154,87,202,55,2253
POA2628,6,0,12,8,3,3,3,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,0,4,6,4,0,4,0,21,161,164,129,99,85,44,37,73,15,787
POA2629,0,0,6,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,45,19,21,13,13,4,9,8,5,144
POA2630,15,3,40,18,18,18,8,16,0,136,0,0,0,0,0,0,0,0,0,0,12,7,4,9,4,0,3,6,0,48,17,3,17,10,7,8,8,12,10,96,483,698,431,342,326,158,140,163,53,2793
POA2631,0,0,8,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,23,27,17,15,12,11,21,0,171
POA2632,6,0,5,3,4,0,5,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,5,0,0,0,0,3,0,18,124,89,67,57,49,26,62,52,9,526
POA2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,9,13,10,4,4,12,0,74
POA2640,94,19,291,163,97,67,46,67,4,850,0,4,0,4,4,0,4,3,0,20,32,39,20,24,13,14,15,16,7,171,32,25,48,25,31,19,25,45,43,300,1962,4214,2091,1780,1617,652,552,660,176,13705
POA2641,41,9,118,62,39,32,35,46,3,384,0,0,0,4,4,3,0,0,0,15,4,5,11,12,6,5,13,15,4,70,11,8,31,29,8,9,13,26,23,160,434,796,891,823,503,306,302,378,85,4515
POA2642,12,0,25,20,12,17,0,7,0,98,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,0,3,3,17,17,4,8,4,0,6,9,9,11,65,360,360,310,185,217,71,76,106,31,1723
POA2643,5,0,15,9,4,4,3,10,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,13,0,0,8,4,5,0,5,9,7,41,104,125,155,96,84,39,57,75,22,761
POA2644,6,0,9,7,3,0,4,11,0,44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,3,0,0,5,4,0,0,5,0,18,197,114,84,74,84,30,39,64,11,695
POA2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,8,23,15,11,8,9,0,6,8,4,79
POA2646,18,6,29,21,13,11,5,28,0,132,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,7,0,16,7,4,10,6,5,3,7,14,3,63,311,317,298,223,184,92,106,224,20,1775
POA2647,12,0,16,6,12,3,0,8,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,6,3,0,3,4,7,36,96,115,152,82,65,34,31,46,14,632
POA2648,10,0,11,4,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,6,9,4,6,28,132,109,101,69,57,20,37,60,11,606
POA2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,14
POA2650,136,42,335,251,121,118,47,141,9,1198,5,3,6,13,10,9,0,13,0,57,41,46,32,36,26,17,13,29,6,253,56,44,78,63,50,39,44,79,89,534,2677,6107,3249,2835,2344,1045,714,1170,285,20418
POA2651,4,0,22,15,4,6,0,6,0,61,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,11,4,0,7,0,0,0,8,0,12,35,92,177,244,246,87,50,51,46,30,1017
POA2652,16,0,15,13,5,8,6,12,3,78,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,19,15,0,3,5,0,9,9,7,9,69,415,240,209,154,146,59,98,123,15,1449
POA2653,6,0,17,13,7,4,3,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,4,0,3,0,0,3,3,7,25,123,113,85,107,61,21,56,63,13,637
POA2655,0,0,4,3,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,0,12,4,0,4,0,0,0,0,0,0,8,61,84,80,52,44,17,22,23,11,389
POA2656,0,3,4,0,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,3,0,0,0,0,0,13,116,64,47,55,38,24,15,30,4,386
POA2658,0,0,6,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,9,93,77,42,48,32,16,12,29,4,351
POA2659,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,5,0,0,0,0,0,0,10,63,35,41,20,24,9,17,18,3,234
POA2660,5,0,12,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,15,74,86,67,56,45,19,27,34,10,412
POA2661,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,15,38,7,71,10,0,9,0,0,151
POA2663,6,0,13,21,11,8,6,10,6,72,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,6,6,0,10,3,0,7,3,7,3,9,11,3,50,166,208,164,207,122,47,101,116,12,1131
POA2665,3,0,0,3,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,6,0,27,177,99,55,51,39,21,26,36,7,511
POA2666,11,3,34,23,3,6,3,13,0,95,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,12,13,0,5,5,10,3,3,10,7,60,311,339,246,207,158,79,71,120,16,1546
POA2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,34,13,9,7,4,0,3,4,0,78
POA2669,3,0,0,4,5,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,173,59,30,27,29,6,27,24,3,375
POA2671,11,0,24,4,0,0,7,6,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,4,3,4,3,0,5,19,7,8,61,162,219,231,126,130,55,119,77,16,1135
POA2672,10,0,8,0,5,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,66,62,40,38,31,12,20,17,3,299
POA2675,3,0,4,3,4,0,3,6,0,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,9,10,0,4,0,0,0,3,11,4,31,118,57,64,54,39,10,43,82,9,470
POA2678,0,0,0,3,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,18,6,9,0,8,0,69
POA2680,35,12,141,76,49,27,24,76,6,449,0,0,0,0,0,0,4,10,0,11,15,10,13,15,7,3,14,53,3,139,26,16,47,25,24,15,23,87,57,331,1094,1562,1272,839,826,386,351,902,157,7384
POA2681,0,0,10,6,3,3,4,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,0,0,6,8,8,0,4,3,35,98,97,107,50,69,26,34,51,18,556
POA2700,9,0,29,7,4,4,0,14,0,68,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,4,0,12,7,0,9,3,4,0,3,15,11,55,181,228,214,169,110,48,50,108,18,1128
POA2701,6,4,12,9,8,0,3,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,3,0,4,0,0,0,3,21,146,167,111,110,92,31,38,31,11,745
POA2702,3,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,33,33,32,45,23,6,13,10,0,198
POA2703,0,0,3,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,15,15,33,30,9,18,3,16,21,0,140
POA2705,22,0,41,47,17,15,11,24,0,175,4,0,0,0,0,0,0,0,0,3,8,3,6,0,3,0,5,6,0,34,17,6,9,8,9,7,11,23,10,99,449,572,523,361,318,110,173,258,56,2819
