POA_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
POA2371,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,23,29,23,10,18,3,0,105,0,0,0,0,0,0,0,0,23,30,23,15,18,3,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,5,4,0,29,0,0,0,0,0,0,0,0,6,8,0,0,5,4,0,31,30,46,25,15,25,10,0,142
POA2372,7,10,4,0,4,0,0,20,7,0,4,4,0,0,0,23,0,4,7,4,0,0,0,19,118,124,77,71,67,16,0,478,0,0,0,0,0,0,0,4,131,147,91,80,79,17,0,545,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,8,3,0,6,0,0,0,0,10,44,52,27,26,25,3,0,177,0,9,4,4,0,0,0,20,48,62,40,35,27,5,0,214,177,211,129,111,106,20,5,757
POA2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,10,8,5,9,8,3,0,39,0,0,0,0,0,0,0,0,13,12,6,9,10,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,17,12,8,10,14,3,0,60
POA2380,21,26,9,12,14,0,0,83,14,15,5,7,3,0,0,55,35,30,14,5,4,0,0,88,517,533,292,188,175,29,12,1744,0,4,4,0,0,0,0,5,595,607,329,214,196,34,12,1975,0,3,0,0,0,0,0,4,6,8,3,0,3,0,0,23,3,4,4,4,0,0,0,13,119,179,119,65,47,4,0,539,5,0,0,0,0,0,0,13,138,190,126,73,53,5,3,594,727,795,456,286,254,36,9,2571
POA2381,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,53,49,27,18,17,11,0,178,0,0,0,0,0,0,0,0,64,60,31,18,17,11,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,17,26,16,9,3,0,0,70,0,0,0,0,0,0,0,4,19,24,14,7,3,0,0,76,78,85,46,27,22,9,0,267
POA2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,6,74,46,37,19,20,0,0,203,0,0,0,0,0,0,0,0,74,50,34,23,23,0,0,207,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,6,9,8,12,0,0,43,0,0,0,0,0,0,0,0,12,14,9,8,15,0,0,48,84,64,45,28,33,0,0,253
POA2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,9,8,0,4,0,0,37,0,0,0,0,0,0,0,0,9,14,10,0,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,8,14,10,5,5,0,0,42
POA2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,6,0,0,0,0,30,0,0,0,0,0,0,0,0,16,8,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,16,7,9,0,0,0,0,37
POA2388,0,4,0,0,0,0,0,5,0,3,0,0,0,0,0,9,0,11,5,0,0,0,0,18,115,106,69,38,47,4,4,379,0,0,0,0,0,0,0,0,120,122,73,39,47,13,0,411,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,22,33,24,8,16,0,0,97,6,3,0,0,0,0,0,11,28,40,27,11,21,0,0,121,148,161,96,57,66,8,8,541
POA2390,10,13,9,4,5,0,0,33,9,3,4,7,7,0,0,37,18,12,12,4,3,0,0,43,335,355,249,133,152,30,5,1249,0,0,0,0,0,0,0,6,371,383,271,143,166,31,3,1371,0,0,0,0,0,0,0,5,0,3,3,0,6,0,0,10,0,0,0,0,3,0,0,6,76,116,64,55,48,4,0,366,5,9,3,0,0,0,0,17,83,132,75,62,57,4,0,405,457,512,349,202,218,35,3,1774
POA2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,19,10,7,0,0,77,0,0,0,0,0,0,0,0,20,25,19,10,5,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,0,3,0,0,22,0,0,0,0,0,0,0,0,3,11,4,0,3,0,0,26,26,37,25,7,14,0,0,105
POA2396,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,29,29,18,18,13,0,0,107,0,0,0,0,0,0,0,0,27,31,17,18,16,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,9,9,9,8,8,0,0,31,0,0,0,0,0,0,0,0,9,10,6,8,8,0,0,34,40,38,26,24,24,0,0,149
POA2397,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,22,10,3,3,5,0,50,0,0,0,0,0,0,0,0,9,27,9,3,8,5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,25,9,3,8,5,0,60
POA2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,10,4,5,0,3,46,0,0,0,0,0,0,0,0,11,11,10,4,5,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,18,7,3,5,0,3,55
POA2399,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,27,14,3,9,0,3,75,0,0,0,0,0,0,0,0,17,36,14,3,9,0,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,8,6,0,0,32,0,0,0,0,0,0,0,0,7,5,7,8,6,0,0,32,22,39,22,12,7,0,3,116
POA2400,18,21,16,6,0,0,0,71,12,5,3,4,0,0,0,25,19,21,10,0,4,0,0,57,341,346,183,103,99,16,9,1103,3,5,0,0,0,0,0,15,387,405,217,123,112,20,9,1263,3,0,0,0,0,0,0,3,7,5,3,0,0,0,0,13,0,6,0,0,0,0,0,8,119,112,86,53,36,8,0,414,14,4,7,7,0,0,0,30,140,127,94,59,41,8,0,474,528,531,311,184,152,24,9,1740
POA2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,15,6,14,0,5,65,0,0,0,0,0,0,0,0,16,14,15,6,14,0,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,10,16,22,17,13,11,0,5,77
POA2402,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,45,89,35,21,20,8,0,221,0,0,0,0,0,0,0,0,46,93,40,23,22,8,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,24,25,16,10,12,3,0,78,0,0,0,0,0,0,0,0,22,30,12,14,15,3,0,91,72,121,52,36,40,4,0,326
POA2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,29,24,20,14,14,3,0,99,0,0,0,0,0,0,0,0,29,24,20,15,13,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,6,5,0,0,31,0,0,0,0,0,0,0,0,3,11,4,6,5,0,0,31,36,36,28,23,21,3,0,140
POA2404,0,7,4,0,0,0,0,10,0,0,0,0,0,0,0,4,0,4,0,3,5,0,0,9,39,47,32,21,13,3,0,154,0,0,0,0,0,0,0,0,40,58,35,21,18,3,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,13,7,9,5,0,62,0,3,0,0,0,0,0,3,8,22,13,7,9,3,0,67,47,81,48,30,25,6,0,240
POA2405,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,13,4,5,8,4,59,0,0,0,0,0,0,0,3,16,19,13,3,5,8,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,10,22,18,18,3,5,8,4,77
POA2406,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,10,3,4,3,0,73,0,0,0,0,0,0,0,0,26,32,11,3,3,6,0,83,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,3,4,0,0,31,0,0,0,0,0,0,0,0,8,8,9,3,4,0,0,34,32,44,17,6,8,6,0,121
POA2408,4,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,10,3,5,0,0,45,0,0,0,0,0,0,0,0,17,19,11,3,5,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,11,3,5,0,0,58
POA2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,20,37,19,9,9,5,0,100,0,0,0,0,0,0,0,0,23,42,26,9,10,5,4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,13,7,10,0,0,80,0,0,0,3,0,0,0,6,17,26,13,15,10,0,0,83,38,66,41,23,19,7,4,195
POA2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,6,4,0,26,0,0,0,0,0,0,0,0,8,12,0,0,6,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,8,12,6,4,6,4,0,33
POA2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,0,0,0,0,15
POA2415,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,12,13,7,11,8,0,55,0,0,0,0,0,0,0,0,13,13,13,7,13,8,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,8,13,14,14,12,13,8,0,69
POA2420,0,0,0,0,0,0,0,3,7,7,11,4,5,0,0,31,8,3,4,5,3,0,0,21,110,157,77,61,51,19,4,478,0,0,0,0,0,0,0,0,127,165,94,65,59,14,10,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,4,0,0,6,38,35,21,25,16,4,0,136,0,0,0,0,0,0,0,4,38,43,24,30,19,4,0,153,160,208,118,102,75,22,11,690
POA2421,0,0,0,3,0,0,0,9,3,3,5,0,0,0,0,22,5,3,0,0,0,0,0,18,89,117,81,54,42,7,13,397,0,0,0,0,0,0,0,0,98,123,88,58,43,11,10,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,8,12,0,3,30,0,0,0,0,0,0,0,0,3,5,11,16,13,0,3,39,103,126,98,69,53,12,13,475
POA2422,0,5,6,3,3,0,0,21,3,4,3,0,0,3,0,20,12,17,6,5,4,0,0,36,123,178,99,69,78,17,7,564,0,0,0,0,0,0,0,0,144,197,112,79,89,21,7,644,3,6,0,0,0,0,0,8,6,0,0,4,4,0,0,11,0,0,0,0,7,0,0,11,30,58,36,36,37,6,0,205,3,5,6,0,0,0,0,14,36,69,48,41,43,10,0,245,177,265,160,122,130,28,6,891
POA2423,6,3,0,0,0,0,0,8,7,0,0,4,4,0,0,21,0,4,4,6,0,0,0,19,53,72,60,25,46,6,0,268,4,0,3,0,0,0,0,7,66,83,69,38,54,6,0,325,4,0,0,0,0,0,0,3,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,4,16,44,24,26,23,0,0,135,0,5,0,0,0,4,0,11,21,53,28,30,21,5,0,159,87,133,100,67,78,8,0,480
POA2424,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,6,7,7,0,0,55,0,0,0,0,0,0,0,0,13,11,10,7,7,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,5,0,0,17,0,0,0,0,0,0,0,0,4,9,4,0,5,0,0,17,14,17,20,7,14,5,0,75
POA2425,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,4,3,0,4,0,0,0,11,80,67,56,30,44,7,5,286,0,0,0,0,0,0,0,3,84,75,61,37,45,13,3,318,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,13,10,12,8,0,0,57,0,0,0,0,0,0,0,11,9,16,16,20,8,0,0,70,97,91,79,54,53,14,3,392
POA2426,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,30,25,18,14,21,0,0,111,0,0,0,0,0,0,0,0,32,33,22,13,21,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,9,8,5,0,0,41,0,0,0,0,0,0,0,0,9,17,9,8,8,0,0,44,38,48,29,18,32,0,0,174
POA2427,4,0,0,0,0,0,0,6,4,6,3,4,0,0,0,18,4,3,3,0,0,0,0,12,48,51,30,15,29,0,0,179,0,0,0,0,0,0,0,4,55,61,38,24,30,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,29,21,21,10,18,0,0,101,0,0,0,0,0,0,0,0,29,24,21,12,13,0,0,106,89,85,60,37,45,0,3,321
POA2428,52,41,28,12,14,7,0,153,44,40,28,15,10,3,0,144,29,58,26,17,17,5,0,158,438,530,354,259,293,55,17,1948,3,0,5,0,0,0,0,16,561,675,446,309,342,66,14,2415,3,8,4,6,3,0,0,20,15,26,18,10,8,0,0,77,3,10,16,3,5,0,0,32,176,248,179,140,134,22,11,902,10,8,12,4,4,0,0,40,210,294,226,156,154,27,7,1075,768,971,676,472,494,93,26,3492
POA2429,3,7,6,9,11,3,0,33,13,13,6,3,9,0,0,47,19,18,5,7,13,0,0,57,257,276,211,146,133,18,3,1054,8,6,0,0,0,0,0,15,294,319,235,169,162,23,4,1205,0,0,0,0,0,0,0,0,0,5,4,0,0,5,0,20,4,0,8,0,4,0,0,21,100,127,81,72,60,10,0,448,5,3,8,4,0,0,0,16,113,140,96,81,68,12,0,509,402,459,329,248,233,39,5,1716
POA2430,73,75,44,26,30,9,0,261,53,64,48,29,33,3,0,231,49,47,38,34,28,0,3,202,983,1085,709,476,519,96,26,3887,4,11,9,8,0,0,0,34,1167,1290,850,566,611,110,25,4617,5,7,15,7,5,0,0,42,25,28,22,15,11,6,0,116,8,21,16,6,16,0,0,66,397,535,335,235,222,46,8,1776,24,28,20,16,8,0,0,96,458,616,412,278,264,53,12,2092,1622,1912,1260,848,867,159,39,6714
POA2431,12,8,4,0,0,0,0,19,12,10,4,0,0,0,0,26,7,6,7,7,4,0,0,32,133,134,86,46,53,18,5,476,0,4,0,0,0,0,0,6,163,162,102,49,61,18,5,565,0,0,0,0,0,0,0,0,0,9,5,5,0,0,0,13,0,3,9,0,0,0,0,13,47,43,39,8,26,0,0,167,0,0,0,0,7,3,0,11,53,49,46,15,31,6,0,200,222,211,150,69,92,24,5,767
POA2439,0,5,9,3,4,0,0,23,5,4,5,3,4,0,0,28,10,5,3,0,3,0,0,25,99,137,80,61,67,14,0,454,0,0,0,0,0,0,0,0,112,154,96,66,74,14,0,523,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,14,0,0,0,0,0,0,0,0,38,38,34,22,27,6,0,162,0,4,0,0,0,0,0,9,42,40,36,30,34,8,0,192,157,193,135,98,107,23,5,716
POA2440,30,24,12,12,12,7,0,99,29,37,15,13,10,0,0,113,27,30,13,15,15,0,0,108,628,606,474,289,310,60,17,2385,8,11,6,3,7,0,0,25,722,714,524,334,353,67,18,2734,0,8,6,0,0,0,0,16,15,26,12,9,10,5,0,70,6,12,9,5,12,0,0,35,309,386,263,195,203,25,12,1382,19,20,15,7,7,0,0,73,346,449,299,208,232,33,14,1578,1067,1159,820,550,584,100,33,4309
POA2441,3,5,6,3,0,5,0,25,3,8,13,0,10,0,0,40,8,20,11,10,3,0,0,49,134,130,86,54,78,16,6,500,0,6,0,0,0,0,0,5,147,167,115,72,94,22,9,616,0,0,0,0,0,0,0,5,0,3,3,0,3,0,0,13,0,5,0,0,0,0,0,4,39,46,24,21,25,6,0,156,0,0,0,0,0,0,0,4,35,59,32,28,27,3,0,184,181,221,146,98,116,29,9,806
POA2443,5,4,4,4,8,0,0,20,10,12,9,4,3,0,0,38,6,14,13,5,7,4,0,53,151,155,124,67,95,13,13,610,0,0,0,0,0,0,0,0,172,186,154,85,111,19,11,733,0,0,0,0,0,0,0,4,3,4,5,3,6,0,0,22,0,4,0,3,8,0,0,13,40,70,60,39,48,12,3,274,0,8,3,0,0,0,0,9,50,86,66,46,59,14,9,319,220,268,217,132,167,28,16,1054
POA2444,172,205,104,78,109,15,8,689,162,184,135,73,106,24,9,686,165,176,125,77,85,15,8,639,1238,1469,927,648,808,179,67,5343,10,5,6,8,3,0,0,29,1735,2036,1296,879,1114,236,94,7394,15,15,15,17,26,4,6,91,32,49,28,30,35,4,6,187,15,25,19,20,24,8,4,114,356,451,373,283,316,53,18,1841,19,17,10,10,0,0,0,62,438,566,443,357,405,69,29,2299,2171,2600,1742,1234,1517,304,126,9693
POA2445,4,5,8,5,8,0,0,28,17,26,15,12,12,6,0,82,19,23,8,3,5,4,3,70,177,265,172,106,140,40,9,910,0,0,0,0,0,0,0,4,222,321,201,128,161,48,20,1096,0,5,0,0,0,0,0,4,3,10,9,6,5,0,0,34,5,5,0,5,0,0,0,19,31,59,50,26,42,3,0,214,0,0,3,0,0,0,0,9,39,70,63,38,54,6,0,268,256,398,266,163,213,54,21,1367
POA2446,11,16,10,12,7,3,4,54,33,34,20,14,27,4,0,131,47,43,24,10,16,4,4,152,509,558,390,258,308,66,18,2102,5,0,5,0,0,0,0,6,603,647,445,300,361,78,28,2449,0,0,4,0,0,0,0,7,15,11,7,6,3,0,0,43,3,9,4,0,7,0,0,23,148,209,131,100,94,19,7,710,7,9,0,0,0,0,0,18,173,233,140,115,105,31,7,809,778,885,586,410,464,100,32,3260
POA2447,18,3,3,3,6,9,0,39,14,18,8,14,6,0,0,63,18,22,24,10,14,0,0,85,235,248,154,113,121,24,3,906,0,0,0,0,0,0,0,3,280,291,188,138,145,31,7,1092,0,9,0,3,5,0,0,19,3,11,0,5,3,0,0,23,6,5,0,0,4,0,0,12,66,91,63,51,38,6,0,310,8,3,0,0,3,0,0,15,78,112,70,56,49,6,0,379,360,409,259,199,194,41,8,1469
POA2448,21,0,4,4,4,0,0,34,13,13,7,5,10,0,0,53,17,8,4,6,3,0,0,47,208,216,134,109,130,17,11,822,5,0,0,0,0,0,0,8,266,240,155,125,150,17,11,967,0,7,4,4,0,0,0,12,12,13,10,4,11,0,0,47,0,5,3,4,7,0,0,17,87,123,64,52,63,13,3,414,8,4,7,0,3,0,0,22,111,144,87,76,83,13,3,514,382,384,241,199,231,31,12,1478
POA2449,5,0,0,0,3,0,0,14,0,4,4,0,4,0,0,8,3,0,5,0,3,0,0,16,73,60,35,27,20,6,3,227,0,0,0,0,0,0,0,4,84,63,43,31,30,10,3,267,0,0,0,0,0,0,0,0,0,3,3,6,6,0,0,13,0,0,0,0,0,0,0,6,33,35,24,14,20,0,0,131,0,0,0,3,0,0,0,16,37,42,28,25,24,0,0,159,120,106,72,53,53,16,3,425
POA2450,284,364,209,118,166,52,20,1213,131,151,83,63,83,10,4,531,137,169,97,57,57,13,5,532,1234,1367,885,571,690,152,38,4930,7,9,4,0,4,0,0,31,1792,2064,1277,809,997,222,70,7232,26,54,35,35,42,24,11,230,44,44,41,23,22,3,4,180,11,31,26,15,18,0,5,100,337,470,349,243,251,50,13,1723,23,11,5,4,4,6,0,50,442,613,461,321,338,82,28,2284,2235,2677,1739,1125,1331,312,99,9514
POA2452,44,39,27,15,19,6,5,159,34,54,34,21,23,5,0,175,54,37,28,19,17,6,0,148,429,437,318,201,223,49,15,1671,0,0,0,0,0,0,0,0,554,572,407,257,282,63,20,2153,0,4,8,6,8,0,0,26,10,17,23,12,16,4,4,88,4,15,4,11,8,3,0,46,151,197,135,117,107,22,6,730,3,12,4,0,0,0,0,24,172,246,171,144,140,30,6,911,725,816,581,395,421,94,29,3067
POA2453,0,4,3,4,3,0,0,11,5,6,8,0,0,0,0,22,5,8,4,0,0,0,0,17,74,96,47,46,24,9,3,295,0,0,0,0,0,0,0,5,83,106,61,53,30,7,3,345,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,16,20,22,8,12,0,0,74,3,0,0,0,0,0,0,7,17,26,22,13,14,5,0,92,98,134,83,62,43,12,3,436
POA2454,10,30,22,8,16,0,0,91,29,43,26,17,29,4,0,151,26,35,29,8,22,5,0,120,194,229,181,116,118,20,5,863,0,0,0,0,0,0,0,0,263,333,258,148,180,30,5,1224,0,4,3,3,4,0,0,18,4,19,15,9,27,4,0,76,0,13,8,7,11,0,0,42,26,78,67,47,60,3,3,286,0,4,0,0,0,0,0,9,34,121,92,66,99,10,3,425,300,453,353,214,282,40,15,1650
POA2455,4,0,0,0,0,0,0,5,3,0,3,8,0,0,0,16,5,7,0,3,0,0,0,18,85,74,50,37,19,11,5,280,0,0,3,0,0,0,0,3,95,85,55,42,27,13,5,320,0,0,0,0,0,0,0,0,4,3,5,6,3,0,0,23,0,0,0,3,0,0,0,8,32,42,26,19,21,0,0,133,0,0,0,0,0,0,0,3,36,48,30,19,25,0,0,169,127,135,89,68,57,11,5,490
POA2456,139,104,88,34,26,14,6,412,53,56,32,23,18,14,4,207,81,66,37,18,33,4,0,245,454,559,336,214,229,41,10,1843,3,3,3,0,0,0,0,18,733,793,495,299,308,76,25,2720,7,8,4,3,6,3,0,33,4,8,17,3,10,0,0,47,10,11,12,5,8,0,0,45,147,168,136,97,85,13,4,649,5,9,0,0,0,0,0,17,177,207,166,106,114,20,4,797,911,997,664,401,426,94,24,3522
POA2460,45,40,26,18,12,4,3,154,26,43,25,20,17,9,0,140,46,41,20,28,23,3,0,161,953,973,624,430,478,72,16,3544,0,0,6,0,4,0,0,10,1079,1098,695,493,535,89,17,4007,8,6,5,0,3,0,0,22,16,23,20,11,15,0,0,85,5,8,13,4,11,0,0,44,341,478,324,210,215,24,12,1602,18,19,9,4,4,0,0,53,386,532,364,236,252,32,12,1809,1459,1631,1064,731,784,119,22,5814
POA2462,0,0,4,0,5,0,0,7,0,6,0,4,0,0,0,15,6,5,0,0,0,0,0,12,57,78,48,42,37,0,3,261,0,0,0,0,0,0,0,0,64,85,50,47,42,0,0,292,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,4,4,0,0,0,0,10,14,20,22,14,9,0,0,90,0,0,0,0,0,0,0,5,22,26,27,16,9,0,0,111,89,109,73,69,51,6,0,401
