POA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA2172,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,4,0,0,0,7,0,12,0,0,0,0,0,5,0,3,0,6,0,17,0,0,3,0,0,0,0,4,0,9,0,16,11,0,0,8,0,3,0,0,0,7,0,27,14,0,0,5,3,3,3,0,0,0,0,29,11,0,0,7,0,9,0,0,0,0,0,34,10,0,0,3,0,3,0,3,0,0,0,20,22,0,3,9,0,0,3,0
POA2173,0,0,0,0,0,0,0,0,0,29,0,31,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,0,0,0,5,15,0,13,0,0,0,0,0,0,0,0,3,62,0,67,0,0,0,0,0,3,0,4,3,23,0,38,0,0,0,3,0,12,0,7,4,21,0,47,0,0,0,8,0,16,4,3,0,26,0,63,0,5,0,5,0,22,0,8,0,3,0,49,6,4,3,5,0,8,4,3,0,10,0,43,26,9,4,27,14,33,0,3,0,7,0,114,48,7,0,22,16,12,5,8,0,4,0,124,45,3,0,22,3,10,0,0,0,0,0,91,39,6,0,8,3,0,0,0,0,0,0,52,81,5,0,11,12,11,0,0
POA2174,0,0,0,0,0,0,0,0,0,39,0,37,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,4,3,4,0,10,0,0,0,0,0,0,0,0,0,27,0,29,0,0,0,0,0,5,0,3,0,20,0,31,0,0,0,0,0,0,0,6,0,5,0,16,0,3,3,0,3,0,5,5,4,6,0,27,0,0,3,9,0,10,4,0,0,7,0,30,4,3,0,5,5,6,0,6,0,4,0,35,36,0,7,24,12,21,9,6,5,7,0,118,42,7,0,18,15,0,6,0,0,6,0,88,35,0,0,7,8,7,0,0,0,0,0,68,35,0,0,3,11,0,0,0,0,0,0,39,59,0,6,5,5,3,0,0
POA2175,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,29,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,7,3,0,0,7,0,0,0,0,0,3,0,12,0,0,0,0,3,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
POA2176,0,0,0,0,0,0,0,0,3,196,3,208,0,0,0,0,0,0,0,0,0,43,0,46,0,0,0,0,0,0,0,6,0,28,0,31,0,0,0,0,0,0,0,6,0,24,0,35,0,0,0,0,0,0,0,4,7,164,0,180,0,0,0,0,0,4,0,10,4,72,0,92,0,0,0,0,0,15,0,23,13,709,16,773,0,0,0,0,0,28,0,31,8,254,0,338,0,10,0,7,0,50,4,32,20,141,0,266,9,11,11,12,3,41,5,24,26,135,5,274,5,0,11,12,6,34,8,23,28,51,0,170,12,10,7,17,4,31,10,19,10,34,0,157,59,13,10,53,31,50,11,19,12,49,5,302,59,12,5,31,20,27,6,3,7,15,0,197,55,3,3,20,19,6,4,7,3,19,0,144,32,0,7,12,3,6,6,3,0,5,0,73,51,9,5,26,14,11,0,5
POA2177,0,0,0,0,0,3,0,0,0,56,0,63,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,47,0,52,0,0,0,0,0,4,0,9,0,32,0,47,0,0,0,0,0,3,0,11,10,175,0,199,0,4,5,0,0,11,5,6,8,58,0,90,5,0,0,5,0,23,0,14,7,40,0,93,3,0,0,10,0,20,4,12,6,40,0,82,0,4,3,0,5,9,6,0,6,11,0,43,13,0,0,0,7,10,0,5,4,6,0,40,29,0,7,17,13,13,0,4,3,15,0,109,20,7,0,9,12,7,0,0,0,3,0,68,16,0,0,9,6,3,0,4,0,0,0,38,6,0,0,3,4,0,0,0,0,3,0,18,22,0,0,10,0,0,0,0
POA2178,0,0,0,0,0,0,0,0,0,23,0,22,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,18,0,19,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,39,0,48,0,0,0,0,0,0,0,0,0,12,0,23,0,0,0,0,0,0,0,5,0,7,0,18,0,0,0,3,0,3,0,4,0,10,0,17,0,0,0,0,0,8,0,0,5,6,0,20,4,0,0,0,0,3,0,0,3,7,0,21,4,0,0,4,4,6,0,4,0,3,0,29,7,0,5,0,0,6,4,0,0,7,0,25,3,0,0,5,0,4,0,0,0,4,0,13,6,0,0,0,0,0,0,4,0,0,0,10,14,0,0,8,5,3,0,4
POA2179,0,0,0,0,0,0,0,0,0,61,0,61,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19,0,23,0,0,0,0,0,0,0,3,0,12,0,13,0,0,0,0,0,4,0,3,4,99,0,115,0,0,0,0,0,0,0,0,4,45,0,55,0,0,0,0,0,14,0,12,0,43,0,67,0,7,3,7,0,18,4,9,7,36,4,94,6,0,3,15,0,10,5,7,4,12,0,57,7,3,0,7,4,8,0,8,3,19,0,70,61,8,7,39,21,25,13,4,0,11,0,190,76,3,5,43,12,12,0,8,0,10,0,174,68,0,0,16,9,6,0,6,0,5,0,116,69,0,0,11,9,3,3,3,0,0,0,96,89,0,0,9,11,13,0,0
POA2190,0,0,0,0,0,0,0,0,0,83,0,83,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,4,0,57,6,66,0,0,0,0,0,4,0,5,0,35,0,37,0,0,0,0,0,0,0,8,4,235,6,256,0,4,0,0,0,13,0,7,10,95,0,126,0,0,4,0,0,13,3,18,9,56,0,110,5,7,0,7,0,17,3,16,3,47,0,105,5,0,0,5,0,13,0,4,5,16,0,54,3,0,0,12,3,12,0,4,0,7,0,47,17,9,7,19,12,29,6,10,3,14,0,121,19,4,0,6,3,10,5,0,4,7,0,56,24,0,6,9,10,12,0,0,0,0,0,59,14,0,0,5,0,4,0,0,3,0,0,21,33,3,0,5,5,7,0,5
POA2191,0,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,20,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,71,0,73,0,0,0,0,0,0,0,3,0,22,3,33,0,0,0,0,0,8,0,0,4,14,0,31,0,0,4,0,0,6,0,0,0,16,0,27,0,0,0,0,0,9,0,0,3,0,0,22,0,0,0,3,4,0,0,0,0,9,0,20,4,5,4,13,9,9,0,0,0,17,0,54,6,6,0,10,0,3,3,3,4,3,0,33,13,0,0,5,5,3,0,3,0,0,0,38,6,0,0,0,5,0,0,0,0,0,0,13,20,0,0,0,0,7,0,0
POA2192,0,0,0,0,0,0,0,3,0,36,0,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,35,0,36,0,0,0,0,0,0,0,4,5,16,0,31,0,0,3,0,0,3,0,4,0,146,0,159,0,0,0,0,0,5,0,9,7,53,0,80,0,3,0,3,0,9,0,17,9,40,0,80,0,14,8,8,0,13,0,13,5,28,0,87,3,3,4,9,0,16,0,0,3,6,0,53,12,3,4,6,5,10,6,4,0,10,0,62,31,8,7,22,15,18,3,4,11,12,0,138,18,4,0,16,8,17,0,0,0,0,0,70,22,0,3,7,6,4,0,0,0,0,0,49,29,0,0,0,0,0,0,0,0,0,0,38,37,0,0,7,8,4,0,3
POA2193,0,0,0,0,0,0,0,0,0,67,0,66,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,5,0,48,0,53,0,0,0,0,0,0,0,0,0,22,0,23,0,0,0,0,0,3,0,8,3,156,0,170,0,0,4,0,0,13,0,9,6,49,0,84,0,7,0,0,0,15,8,12,5,67,4,113,5,4,5,13,3,20,3,16,11,52,0,121,5,13,3,8,5,18,6,12,7,20,0,100,10,9,4,15,9,20,3,5,4,18,0,104,51,15,15,32,32,40,12,19,12,25,0,252,57,15,8,40,30,21,9,7,6,11,0,200,47,10,3,32,15,13,3,5,5,5,0,138,57,0,0,20,9,7,4,0,0,3,0,97,156,10,0,31,10,13,0,10
POA2194,0,0,0,0,0,0,0,0,0,109,0,109,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,3,3,9,0,12,0,0,0,0,0,0,0,0,6,14,0,20,0,0,5,0,0,0,0,10,0,64,0,85,0,0,0,0,0,0,0,12,4,49,0,68,0,3,4,0,0,11,0,13,20,233,0,287,4,4,9,0,0,8,0,22,16,87,0,150,0,17,3,3,0,29,6,34,11,89,3,201,7,26,13,20,6,24,9,39,9,69,0,225,5,15,9,23,9,29,9,17,15,23,0,156,18,14,12,30,16,26,10,16,8,24,0,169,64,23,17,55,26,50,17,13,6,37,0,310,68,7,15,35,31,23,8,13,3,12,0,211,52,6,3,27,13,12,0,0,6,7,0,132,40,7,0,9,8,8,0,0,0,0,0,77,51,5,0,4,12,6,0,0
POA2195,0,0,0,0,0,0,0,0,0,55,6,57,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,5,0,11,0,17,0,0,0,0,0,0,0,4,0,10,0,14,0,0,0,0,0,0,0,0,4,44,0,50,0,0,0,0,0,3,0,7,9,31,0,43,0,0,0,0,0,9,4,11,7,183,4,221,0,3,0,0,0,17,5,14,13,73,0,138,0,8,4,8,0,29,4,20,5,40,3,124,9,11,3,15,0,32,7,21,15,31,0,145,3,0,6,7,3,25,0,7,7,9,0,71,8,0,3,13,3,16,0,7,9,13,4,75,27,15,3,19,6,20,10,12,3,14,0,132,25,0,4,8,13,4,4,0,0,0,0,57,17,0,5,5,0,3,0,0,0,5,4,35,6,0,0,5,0,0,0,0,0,0,0,16,14,0,0,6,0,4,0,6
POA2196,0,0,0,0,0,0,0,0,0,121,0,121,0,0,0,0,0,0,0,4,0,25,0,26,0,0,0,0,0,0,0,3,0,22,0,33,0,0,0,0,0,0,0,5,0,20,0,23,0,0,0,0,0,0,0,9,4,68,0,86,0,0,0,0,0,0,0,9,3,34,0,50,0,3,0,0,0,12,0,22,9,299,6,341,0,3,0,0,0,21,0,17,12,126,0,186,0,9,3,4,0,17,5,27,10,64,0,137,0,9,7,8,0,31,0,18,9,63,0,159,3,3,4,13,4,12,3,9,8,29,0,88,12,0,7,18,5,18,8,9,3,23,0,97,30,12,7,32,25,35,12,8,11,22,0,184,32,4,5,28,7,13,5,8,5,13,0,120,31,3,4,11,9,9,3,0,0,4,0,77,18,0,0,10,7,3,0,0,0,3,0,44,49,0,0,9,6,6,0,3
POA2197,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,21,0,24,0,0,0,0,0,0,0,3,0,9,0,14,0,0,0,0,0,0,0,4,0,107,0,113,0,0,0,0,0,4,0,5,4,36,0,47,0,0,0,0,0,5,0,7,0,34,0,53,0,0,0,4,0,0,0,3,7,16,0,37,0,0,0,0,0,3,0,0,0,9,0,15,5,0,0,0,5,3,0,0,3,4,0,26,7,3,3,0,3,13,0,10,0,7,0,52,7,0,0,8,4,5,0,5,0,4,0,32,7,3,0,3,0,3,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,14,7,0,0,4,0,7,0,0
POA2198,0,0,0,0,0,0,0,0,0,22,0,21,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,3,6,0,15,0,0,0,0,0,0,0,4,0,85,0,98,0,0,0,0,0,0,0,3,3,35,0,53,0,0,0,0,0,8,0,4,0,50,0,72,0,3,0,0,0,9,4,0,5,51,0,67,0,4,0,3,0,5,0,0,0,9,0,18,0,5,0,0,3,3,0,3,7,10,0,32,7,3,0,7,3,8,5,5,10,18,0,68,14,0,0,9,4,3,0,6,0,0,0,37,5,4,0,3,3,7,0,0,0,5,0,31,14,0,0,0,0,0,0,0,0,0,0,21,12,0,0,0,5,3,0,0
POA2199,0,0,0,0,0,0,0,0,0,82,0,82,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,4,0,9,0,15,0,0,0,0,0,0,0,0,0,48,0,56,0,0,0,0,0,4,0,4,4,27,0,41,0,4,0,0,0,0,0,8,4,166,0,186,0,0,0,0,0,8,0,6,8,56,0,82,0,3,0,0,0,23,0,10,9,47,0,100,0,3,6,4,0,17,4,12,0,38,0,91,0,4,3,3,0,14,0,9,3,13,0,59,11,9,0,10,0,16,5,4,8,11,0,68,27,9,6,20,8,17,9,10,6,6,0,111,25,0,3,5,3,10,0,4,3,5,0,67,12,4,0,8,5,6,5,0,0,0,0,52,16,0,4,3,0,0,3,0,0,0,0,28,21,0,4,6,0,0,0,0
POA2200,0,0,0,0,0,0,0,0,0,137,0,139,0,0,0,0,0,0,0,0,0,24,3,31,0,0,0,0,0,0,0,0,0,21,0,28,0,0,0,0,0,0,0,9,0,32,0,39,0,0,0,0,0,0,0,9,3,123,0,134,0,0,6,0,0,3,0,14,5,65,6,89,0,0,0,0,0,12,0,15,16,427,4,475,0,8,3,4,0,26,4,34,13,138,4,238,0,14,6,3,5,53,4,36,18,104,0,244,9,7,7,21,3,60,11,22,17,91,3,257,10,3,9,8,5,31,16,15,12,30,0,148,16,17,13,17,3,30,18,7,12,40,0,176,76,22,15,41,38,63,10,22,7,25,0,336,58,7,0,36,18,26,10,11,5,6,0,180,55,3,4,25,10,21,8,4,0,3,0,139,34,0,4,5,6,6,3,0,0,3,0,68,50,4,0,20,9,3,0,4
POA2203,0,0,0,0,0,0,0,0,0,32,0,35,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,20,0,0,0,0,0,0,0,0,3,8,0,14,0,3,0,0,0,0,0,12,8,70,3,94,0,0,0,0,0,3,6,4,0,39,3,55,4,7,0,3,0,9,0,8,0,24,0,55,0,10,4,6,0,16,5,20,3,27,0,87,0,10,3,14,7,11,7,7,0,7,0,64,4,9,0,13,9,14,5,7,0,12,0,72,53,11,4,45,7,26,5,12,6,23,0,186,84,7,0,46,12,14,4,4,3,10,0,174,95,8,0,33,16,11,9,0,0,0,0,161,81,0,4,26,4,3,0,0,0,0,0,124,228,3,0,28,11,27,4,9
POA2204,0,0,0,0,0,0,0,0,0,59,0,59,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,52,0,53,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,3,0,10,0,174,3,199,0,4,0,0,0,8,3,19,4,64,0,106,0,5,0,5,0,17,7,20,4,58,0,121,3,10,3,11,0,21,7,22,7,58,0,160,7,7,3,23,3,14,10,14,0,17,0,88,15,10,4,18,8,19,9,9,3,25,0,116,93,16,0,79,23,46,8,20,6,19,0,313,157,16,0,77,18,25,5,6,7,14,0,315,143,17,0,55,18,29,7,3,0,10,0,279,177,10,3,37,13,11,0,0,0,3,0,251,471,9,0,97,29,45,0,8
POA2205,0,0,0,0,0,0,0,0,0,78,0,86,0,0,0,0,0,0,0,0,0,21,0,20,0,0,0,0,0,0,0,5,0,16,0,22,0,0,0,0,0,0,0,8,0,8,0,19,0,0,0,0,0,0,0,11,0,35,0,46,0,0,0,0,0,5,0,9,9,11,0,28,0,6,0,0,0,0,5,8,0,117,0,138,0,4,0,0,0,14,0,16,6,79,0,128,0,21,4,0,0,20,6,28,9,42,0,129,4,39,5,15,9,31,11,33,4,50,3,200,8,17,10,28,5,35,12,16,0,31,0,161,25,26,5,36,19,21,8,24,6,32,0,192,145,53,12,114,49,88,20,45,13,41,5,579,167,18,6,78,31,31,5,11,0,4,0,362,150,7,0,58,32,30,7,16,5,3,0,303,163,0,8,23,15,7,0,3,0,0,0,230,345,7,4,42,17,24,3,13
POA2206,0,0,0,0,0,0,0,0,0,71,0,71,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,5,0,6,0,9,0,0,0,0,0,0,0,0,0,69,0,70,0,0,0,0,0,0,0,5,4,24,0,26,0,0,0,0,0,0,0,9,0,248,0,268,0,0,0,0,0,0,3,10,5,85,0,103,0,0,4,5,0,10,0,11,8,79,0,113,0,5,3,8,0,15,0,16,11,61,0,130,5,0,0,7,0,7,0,3,5,23,0,59,5,0,0,8,6,9,4,10,8,28,0,79,28,7,6,17,18,18,9,19,7,19,0,149,31,0,0,29,12,9,0,8,0,7,0,99,27,8,0,22,8,8,9,3,0,15,0,98,40,0,3,15,3,6,0,0,0,0,0,71,145,5,3,30,8,17,3,11
POA2207,0,0,0,0,0,0,4,0,0,104,0,107,0,0,0,0,0,0,0,0,0,26,0,30,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,82,0,87,0,0,0,0,0,6,0,5,3,38,0,61,0,0,0,0,0,8,0,10,7,283,0,309,0,4,0,0,0,15,0,14,8,112,0,159,3,3,3,0,0,15,3,12,6,79,0,141,0,11,0,11,5,24,4,14,4,80,0,162,5,7,3,16,3,26,3,14,3,24,0,113,19,8,0,22,3,19,3,12,5,31,3,121,54,13,0,42,25,45,10,18,0,35,0,246,56,5,0,36,10,16,7,5,5,21,0,165,67,11,0,19,10,17,6,11,0,9,0,145,61,0,0,22,8,8,0,0,0,5,0,103,160,6,0,41,10,18,3,3
POA2208,0,0,0,0,0,0,0,0,0,47,0,52,0,0,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,42,0,49,0,4,0,0,0,0,0,3,4,26,0,37,0,0,0,0,0,3,0,5,5,157,0,167,0,0,0,0,0,6,0,12,3,65,0,88,0,6,0,3,0,11,0,9,0,51,0,82,0,10,4,0,0,13,0,6,3,45,0,94,0,4,0,6,4,8,3,0,3,8,0,41,4,0,0,0,0,10,0,8,0,18,0,51,16,8,0,11,5,15,7,8,4,23,0,99,25,4,7,8,3,6,7,3,0,7,0,79,22,0,0,3,3,9,7,0,0,5,0,55,17,5,0,5,0,5,0,4,6,3,0,35,45,0,3,16,6,6,0,0
POA2209,0,0,0,0,0,0,0,0,0,72,0,71,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,68,0,76,0,0,0,0,0,0,0,0,0,35,0,36,0,0,3,0,0,0,0,8,3,170,0,192,0,0,0,0,0,9,0,11,3,70,0,94,0,4,0,0,0,14,9,8,12,56,0,102,0,6,0,13,7,16,4,12,4,54,0,104,0,7,11,3,0,7,4,5,0,23,0,55,12,0,0,4,0,15,3,12,0,25,0,74,28,14,3,27,13,26,9,6,3,18,0,146,34,7,0,23,3,13,5,6,0,7,0,94,31,5,0,5,6,13,0,0,0,3,0,66,28,0,0,7,3,0,0,0,0,4,0,42,48,3,0,11,5,7,0,0
POA2210,0,0,0,0,0,0,0,0,0,128,0,130,0,0,0,0,0,0,0,0,0,35,0,42,0,0,0,0,0,0,0,0,0,36,0,40,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,3,3,109,0,117,0,0,0,0,0,4,0,12,6,58,0,79,0,0,0,0,0,7,0,14,12,311,6,347,7,3,5,0,0,7,0,15,11,157,0,208,0,13,3,5,3,19,4,24,14,142,0,232,0,13,9,11,0,17,5,20,11,134,0,226,5,5,3,13,5,24,6,16,3,52,0,137,19,7,9,15,7,38,4,17,9,51,0,167,67,4,12,36,15,52,16,25,13,59,0,299,76,13,5,35,24,19,9,15,3,27,0,225,64,4,0,33,24,25,3,7,0,19,0,179,54,0,0,13,8,9,0,0,0,6,0,100,143,12,6,31,10,27,0,9
