POA_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA2386,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,21
POA2387,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
POA2388,0,4,5,0,0,0,13,3,0,0,0,0,0,3,6,0,0,0,0,0,6,3,0,0,6,0,0,9,10,12,6,0,3,0,25,6,12,0,0,0,0,25,8,15,0,0,0,0,31,4,13,9,0,0,0,22,0,6,0,0,0,0,14,6,4,0,3,0,0,14,0,0,0,0,0,0,5,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,9,0,0,0,0,16,58,83,25,11,14,4,191
POA2390,12,8,5,0,4,0,28,4,3,0,0,0,0,5,7,0,0,0,0,0,3,4,4,0,4,0,0,11,17,7,0,5,0,0,29,27,13,8,7,3,0,60,35,24,14,8,7,3,86,36,51,14,7,9,0,108,25,46,21,4,9,0,102,23,43,14,0,0,0,86,14,25,10,3,4,0,44,17,47,11,4,0,0,81,3,12,3,0,0,0,23,5,7,0,0,0,0,18,16,20,12,0,0,0,47,7,20,11,0,0,0,41,3,8,0,0,0,0,14,0,3,0,0,0,0,3,20,18,13,0,4,0,57,260,364,137,46,37,6,860
POA2395,4,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,9,5,3,0,0,0,0,5,0,0,5,0,0,0,3,3,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,13,0,0,0,49
POA2396,0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,3,0,0,0,0,3,0,4,0,0,0,0,3,5,3,0,0,0,0,9,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,21,8,6,0,0,56
POA2397,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,8,4,4,6,0,0,0,16
POA2398,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,15
POA2399,4,4,0,0,0,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,5,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,15,16,7,9,3,0,49
POA2400,15,6,10,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,10,5,0,0,0,21,13,13,3,3,0,0,38,16,26,11,0,0,0,49,20,47,13,6,5,0,88,34,41,12,8,5,0,92,24,32,6,3,0,0,61,24,38,13,4,0,0,76,6,13,0,0,0,0,26,16,22,11,0,0,0,55,4,9,0,0,0,0,9,4,9,0,0,0,0,12,9,14,5,0,0,0,22,17,14,0,0,0,0,29,3,5,3,0,0,0,15,0,4,0,0,0,0,12,22,15,9,0,8,0,54,222,303,102,38,21,3,699
POA2401,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,10,16,6,4,4,0,27
POA2402,6,4,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,5,4,4,0,0,0,0,11,5,0,0,0,0,0,11,9,11,0,0,0,0,22,7,7,0,0,0,0,18,6,5,3,3,0,0,20,8,3,0,0,0,0,19,0,3,0,0,0,0,8,3,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,5,49,54,9,13,3,0,141
POA2403,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,11,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,5,17,23,9,8,5,0,60
POA2404,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,3,0,12,4,3,0,0,0,0,6,0,3,0,0,0,0,7,3,3,0,0,0,0,19,6,0,0,0,0,0,10,5,4,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,44,36,16,14,6,0,110
POA2405,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,3,0,0,0,20
POA2406,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,3,3,3,0,31
POA2408,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,11
POA2409,4,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,8,4,0,0,0,31
POA2410,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,16
POA2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3
POA2415,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,9,0,5,0,41
POA2420,0,3,0,0,0,0,11,3,0,0,0,0,0,3,6,0,0,0,0,0,8,6,0,4,0,0,0,7,5,0,3,0,3,0,13,12,8,9,4,0,0,33,10,9,4,5,0,0,26,17,19,6,6,4,0,51,8,7,7,6,0,0,27,12,28,4,0,0,0,49,10,10,3,0,3,0,23,13,11,8,0,3,0,33,0,6,0,0,0,0,12,8,9,0,0,0,0,16,12,19,6,0,0,0,33,11,13,7,7,0,0,37,0,0,0,0,0,0,7,0,0,8,0,0,0,9,3,5,4,0,0,0,12,137,151,68,33,20,6,403
POA2421,0,3,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,7,6,4,0,0,0,0,11,0,4,4,0,0,0,3,3,6,4,0,0,0,8,9,9,5,4,0,0,23,7,10,4,0,0,0,15,3,6,3,0,0,0,17,0,11,4,0,0,0,13,3,21,6,0,0,0,32,3,7,0,0,0,0,9,4,6,5,0,0,0,20,8,20,7,4,0,0,37,15,26,7,0,0,0,47,4,13,0,0,0,0,17,3,4,0,0,0,0,14,4,11,9,0,0,0,22,75,158,52,11,6,0,308
POA2422,10,4,7,3,0,0,18,5,3,0,0,0,0,7,7,4,0,0,0,0,9,11,4,3,0,0,0,15,8,5,0,5,0,0,14,14,5,7,3,0,0,29,22,20,3,0,0,0,58,17,12,9,3,4,0,47,10,13,4,4,3,0,33,14,15,7,0,0,0,35,6,9,0,5,0,0,18,18,11,6,0,0,0,32,9,12,0,0,0,0,19,0,0,0,0,0,0,5,7,7,0,0,0,0,21,7,10,0,0,0,0,19,0,4,0,0,0,0,9,3,0,0,0,0,0,9,8,3,4,3,0,0,21,172,138,62,24,24,4,415
POA2423,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,9,12,3,0,0,0,0,20,7,5,4,8,4,0,24,10,11,4,0,0,0,29,6,11,0,0,4,0,24,12,0,5,3,0,0,21,14,8,0,0,5,0,29,7,4,0,3,0,0,19,12,8,5,0,0,0,25,4,4,0,0,0,0,7,4,0,0,0,0,0,4,3,0,0,0,0,0,12,9,3,4,0,0,0,17,0,0,0,0,0,0,3,3,0,0,0,0,0,3,12,0,0,0,0,0,18,140,80,32,21,22,0,301
POA2424,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,16,4,4,4,0,36
POA2425,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,7,5,0,0,0,12,6,0,4,0,0,0,14,6,7,3,0,0,0,17,11,10,0,6,0,0,27,0,11,5,0,0,0,19,6,9,4,0,0,0,18,3,10,0,0,0,0,13,11,19,7,3,0,0,32,3,7,0,0,0,0,12,0,3,0,0,0,0,6,3,6,0,3,0,0,13,6,13,0,0,0,0,17,7,0,0,0,0,0,3,4,7,4,0,0,0,16,0,8,3,0,0,0,11,88,110,35,15,13,3,258
POA2426,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,9,0,0,0,0,10,0,3,0,3,0,0,6,6,4,0,0,0,0,10,0,4,0,0,4,0,13,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,8,29,37,11,8,10,0,87
POA2427,3,0,0,0,0,0,7,5,0,0,0,0,0,0,8,0,0,0,0,0,6,4,0,0,0,0,0,3,5,0,0,0,0,0,5,7,0,0,0,0,0,13,5,5,0,0,0,0,15,8,6,3,0,3,0,19,10,3,0,0,6,0,17,5,7,0,5,0,0,15,7,10,5,0,5,0,22,6,8,5,0,0,0,21,3,0,0,0,0,0,3,0,6,0,0,0,0,9,7,3,3,0,0,0,12,3,0,6,0,0,0,11,4,0,0,0,0,0,8,0,0,0,0,0,0,0,9,3,0,5,0,0,16,96,57,31,10,14,0,204
POA2428,35,7,6,0,12,0,59,16,0,6,0,0,0,23,23,0,7,6,0,0,43,30,4,4,0,0,0,38,39,9,8,8,8,0,74,67,25,20,12,10,0,127,47,26,15,7,18,0,114,59,40,26,12,8,6,151,39,60,22,17,8,0,153,45,72,19,7,7,3,154,22,63,21,8,8,0,127,55,80,26,17,6,0,192,22,32,15,7,5,0,76,23,22,9,4,4,0,65,36,57,25,4,0,0,124,33,43,14,4,4,0,93,18,24,0,0,4,0,40,11,3,7,0,0,0,18,50,21,11,10,12,0,114,672,599,250,122,124,13,1787
POA2429,18,6,5,3,3,0,36,6,0,5,0,3,0,12,20,3,3,5,0,0,29,13,3,9,0,3,0,28,17,9,11,3,10,0,44,20,14,10,10,6,0,59,29,28,17,8,4,0,81,40,54,17,7,5,0,131,33,48,5,14,6,0,106,31,50,22,6,5,0,112,15,24,5,0,4,0,44,29,27,9,5,0,0,72,9,14,6,0,0,0,30,3,5,3,0,0,0,17,17,14,4,5,0,0,47,21,18,11,0,0,0,44,6,4,0,0,0,0,7,0,0,3,0,0,0,7,14,11,6,3,7,0,43,335,339,140,75,56,3,948
POA2430,63,17,11,5,12,0,104,15,6,7,0,0,0,30,34,13,7,8,4,0,65,36,9,11,0,12,0,79,74,23,21,15,12,5,148,80,58,35,27,16,0,225,107,81,45,18,25,0,280,119,119,53,57,34,0,390,102,115,42,25,29,4,315,86,152,43,25,18,0,322,58,111,27,16,10,4,217,72,149,39,14,14,6,288,34,55,20,7,4,0,124,24,33,12,3,3,0,78,45,74,23,10,4,4,152,42,59,21,7,0,0,130,17,19,13,8,10,0,61,4,14,4,0,0,0,27,80,42,15,9,21,0,170,1094,1161,441,259,231,21,3204
POA2431,9,0,0,0,0,0,14,5,0,0,0,0,0,0,7,0,0,0,0,0,12,4,0,0,0,0,0,10,12,3,3,0,3,0,19,9,0,0,6,4,0,23,18,5,0,0,0,0,25,17,18,4,0,0,0,40,11,19,5,4,0,0,44,15,27,0,4,0,0,52,12,18,6,3,3,0,40,19,13,0,0,0,0,41,5,13,0,0,3,0,18,0,5,4,0,0,0,4,4,16,3,0,0,0,22,11,6,5,0,0,0,26,4,0,0,0,0,0,4,0,0,0,0,0,0,0,11,3,3,0,6,0,16,161,156,47,23,23,6,413
POA2439,3,0,0,0,0,0,8,4,0,0,0,0,0,3,4,3,0,0,0,0,10,0,0,0,0,0,0,13,14,0,4,0,0,0,20,8,3,4,9,3,0,24,13,4,3,0,3,0,27,13,16,4,0,4,0,35,13,12,8,3,5,0,38,9,12,4,0,0,0,31,15,15,8,3,4,0,39,4,15,9,4,0,0,42,0,10,0,0,0,0,12,4,10,0,0,0,0,10,8,11,7,0,0,0,29,8,12,9,0,7,0,23,4,5,3,0,0,0,10,0,0,0,0,0,0,3,3,9,0,0,0,0,17,127,143,72,28,26,3,396
POA2440,23,17,0,5,6,0,55,12,4,7,3,5,0,26,26,11,5,5,11,0,57,34,12,6,0,6,0,55,39,24,20,12,16,0,112,45,46,19,16,20,8,152,58,68,38,32,24,0,228,83,99,37,37,23,0,283,56,75,25,17,10,0,178,56,89,18,19,16,0,199,33,53,9,11,5,0,109,43,55,24,13,9,0,137,17,26,6,3,0,0,56,5,4,4,0,0,0,20,25,34,10,5,0,0,78,13,44,17,7,3,0,80,5,6,0,0,0,0,13,3,3,7,0,0,0,15,39,42,18,12,15,3,136,613,713,287,193,169,16,1987
POA2441,0,0,3,0,0,0,9,6,3,0,0,0,0,10,10,0,0,0,0,0,9,3,0,5,5,0,0,10,14,3,4,7,3,0,24,8,11,7,3,0,0,29,17,18,6,5,4,0,42,21,11,3,0,0,0,44,11,13,6,5,4,0,39,12,11,3,3,3,0,38,4,20,0,3,3,0,35,16,17,10,6,0,0,45,11,12,0,0,0,0,25,6,7,0,0,0,0,10,8,3,3,0,0,0,21,8,15,6,0,5,0,31,0,0,0,0,0,0,12,0,0,0,0,0,0,3,10,5,0,0,0,0,16,171,158,71,29,31,0,457
POA2443,18,3,0,0,0,0,28,3,4,4,0,0,0,8,9,0,0,0,0,0,17,10,0,0,6,0,0,18,19,9,4,6,3,0,34,16,0,6,0,6,0,31,24,12,11,3,0,0,43,20,22,7,0,3,0,54,15,14,13,3,3,0,48,22,27,6,5,3,0,69,16,13,8,5,3,0,43,23,14,12,3,3,0,55,7,16,5,0,0,0,30,6,3,0,0,0,0,9,6,12,0,4,0,0,25,7,15,8,0,0,0,31,6,8,0,0,0,0,9,3,0,3,0,0,0,9,17,9,3,0,3,0,35,254,189,89,30,36,4,602
POA2444,82,29,16,4,8,3,139,18,8,12,4,3,0,50,45,21,15,0,10,0,88,28,21,8,4,11,0,70,55,27,16,13,11,0,124,66,50,33,7,18,4,181,86,59,36,33,14,0,228,79,78,39,42,35,0,266,108,140,47,26,25,0,345,123,194,68,41,29,0,453,110,195,37,33,11,3,388,160,296,81,25,20,3,585,69,149,39,22,8,6,283,35,85,19,12,9,0,160,110,218,55,15,13,3,408,103,204,44,15,4,0,369,29,56,20,5,5,0,115,34,41,4,0,3,0,84,56,67,31,12,13,3,181,1396,1932,620,301,257,29,4537
POA2445,19,5,5,0,3,0,29,4,0,0,0,0,0,7,17,0,0,0,4,0,23,4,0,4,0,6,0,11,6,0,5,0,3,0,22,9,10,9,8,5,0,37,15,15,7,0,3,0,41,15,19,6,0,6,0,45,7,21,10,5,0,0,42,21,26,15,3,6,0,69,14,31,8,0,0,0,49,26,54,22,6,6,0,110,3,33,3,0,7,0,43,6,18,3,0,0,0,27,20,30,11,0,5,0,65,17,28,10,0,4,0,57,18,0,5,5,0,0,22,3,0,0,0,0,0,11,12,12,7,6,4,0,38,243,300,129,43,52,0,758
POA2446,24,10,11,6,0,0,51,3,0,0,0,0,0,8,7,0,7,0,6,0,27,9,7,0,0,8,0,29,17,13,5,0,8,0,39,28,16,24,3,7,0,74,36,32,26,10,5,0,111,41,58,16,16,8,0,143,48,63,25,17,9,0,150,52,83,27,10,14,3,192,26,67,15,10,4,0,125,48,78,29,11,5,0,181,22,37,14,4,3,0,83,6,23,7,0,0,0,40,34,63,18,11,0,0,128,38,56,21,3,0,0,120,9,17,6,3,0,0,39,5,18,0,0,0,0,22,19,28,14,6,7,0,80,492,675,267,104,84,7,1639
POA2447,20,0,0,0,0,0,19,3,0,0,0,0,0,11,11,0,4,0,0,0,17,7,6,0,0,0,0,16,12,11,6,5,5,0,47,19,13,4,12,9,0,51,20,29,12,3,0,0,60,25,31,17,5,5,0,77,11,36,11,7,5,0,67,24,40,7,8,0,0,77,12,27,7,0,0,0,41,15,33,7,6,0,0,65,9,17,3,0,5,0,25,0,4,0,0,0,0,11,8,15,3,5,4,0,36,14,11,0,0,0,0,27,4,5,0,0,0,0,7,0,8,3,0,0,0,11,12,16,10,0,4,0,49,224,297,101,51,35,0,715
POA2448,6,0,4,0,0,0,17,7,0,0,0,0,0,6,12,0,5,0,0,0,16,7,8,0,3,0,0,21,15,6,6,0,0,0,29,19,12,10,8,7,0,53,19,12,6,0,7,0,42,23,32,5,5,4,4,78,25,29,13,4,5,0,79,21,22,12,4,4,0,71,13,23,3,4,0,0,43,20,31,6,7,4,0,70,6,6,9,0,0,0,18,5,8,0,0,0,0,19,6,12,5,6,3,0,30,9,16,3,0,0,0,30,6,7,0,0,0,0,16,0,3,0,0,0,0,3,17,9,3,7,0,0,41,252,247,102,45,44,6,683
