POA_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
POA2116,0,0,0,3,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,11,0,0,0,7,4,3,0,3,0,23,0,0,0,0,3,0,0,0,0,6,0,0,3,3,0,5,0,0,0,9,0,0,0,0,3,6,0,5,0,13,0,0,3,0,3,0,0,0,0,8,0,0,3,5,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,20,0,14,18,60,28,28,21,10,0,176,12,13,14,78,19,29,16,10,5,194,224,483,463,1065,460,464,260,133,52,3607,0,0,0,7,4,3,0,0,0,22,245,369,303,441,233,146,100,56,33,1930,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9
POA2117,0,3,4,6,3,5,6,0,0,28,0,8,6,15,10,4,6,0,0,52,0,3,4,17,20,19,10,5,0,86,0,0,6,27,6,5,3,0,0,51,0,0,7,9,4,0,0,0,0,17,0,0,0,4,8,9,5,0,0,28,5,3,8,10,6,5,0,0,0,36,0,4,3,24,17,21,20,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,22,38,124,62,74,50,28,8,410,25,72,55,146,81,60,38,21,11,499,669,1582,1358,2901,1496,1433,923,465,203,11015,0,0,0,13,14,8,3,0,0,37,540,1106,917,1127,579,486,324,231,146,5448,0,0,0,8,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,10,0,0,6,8,4,0,0,0,0,18,0,0,0,8,4,3,0,0,0,18,0,0,0,8,3,0,0,0,0,19
POA2118,0,18,4,15,14,3,3,0,0,60,0,0,0,25,10,4,6,0,0,47,3,8,7,70,29,36,33,7,0,211,0,0,13,37,19,7,9,0,0,85,0,4,0,13,5,5,0,0,0,32,0,0,0,4,0,4,3,0,0,18,3,4,6,7,5,7,9,0,0,45,0,0,0,36,25,21,17,5,0,114,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,58,33,91,57,46,29,24,5,357,25,43,42,130,44,40,26,18,11,373,798,2228,1644,3910,1612,1550,1175,680,246,13843,0,0,0,12,5,7,0,0,0,26,693,1483,970,856,419,361,353,370,170,5675,3,8,0,49,10,0,4,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,11,0,0,0,5,7,6,0,3,0,16,0,0,0,6,8,0,4,0,0,14
POA2119,0,8,0,5,6,3,0,0,0,31,0,4,0,10,13,11,6,3,3,46,0,0,3,23,13,27,19,6,0,94,0,0,0,8,4,3,6,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,0,0,0,0,10,0,3,8,0,6,0,0,0,0,22,0,0,0,7,10,14,3,0,0,43,0,0,0,0,0,0,0,0,0,8,0,0,0,3,5,0,4,0,0,10,0,11,11,16,24,21,13,6,0,113,8,9,20,29,18,13,12,14,10,128,244,871,751,1099,896,778,639,421,151,5866,0,0,0,0,3,0,0,0,0,4,218,833,687,557,448,414,361,318,135,3979,0,0,4,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,6,0,15
POA2120,3,11,13,8,8,4,3,5,0,47,0,7,14,41,41,22,10,5,0,141,0,0,0,37,27,15,29,10,4,121,3,0,4,19,4,4,7,0,0,51,0,0,0,0,3,0,0,0,0,12,0,0,0,3,6,3,0,0,0,17,0,12,5,23,10,11,13,3,0,76,0,0,0,15,7,6,4,0,0,35,0,0,0,4,5,3,0,0,0,18,0,0,3,5,10,4,0,0,0,14,3,21,23,61,58,56,38,32,11,299,9,20,30,49,30,27,15,14,4,204,507,1566,1406,2262,1596,1282,955,576,192,10344,0,0,0,0,0,0,0,0,0,4,474,1234,1007,1086,872,639,510,370,137,6326,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,10,0,0,0,6,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,5,0,4,0,7,10,0,0,0,3,28
POA2121,6,23,18,31,11,10,6,4,0,109,0,5,5,22,17,9,10,9,0,78,4,13,10,76,35,37,31,8,3,217,4,9,13,94,19,14,15,4,0,178,5,4,10,19,9,0,0,0,0,44,0,0,0,5,5,0,0,0,0,8,6,19,14,24,0,9,5,6,0,82,0,8,7,37,29,26,10,3,0,123,0,0,0,5,0,3,0,0,0,11,0,0,3,0,3,4,0,0,0,10,9,41,23,114,55,49,41,19,12,349,27,52,43,176,42,34,22,23,10,424,863,2396,2030,5261,2014,1801,1386,624,262,16639,0,0,0,0,0,0,0,0,0,7,775,1576,1219,1069,588,551,458,355,224,6821,0,12,15,38,11,4,7,0,0,85,0,0,0,0,0,5,0,0,0,4,0,0,0,28,0,0,0,0,0,37,0,0,0,3,3,0,0,0,0,13,0,3,0,9,6,9,0,0,0,24
POA2122,0,12,6,21,22,8,8,0,0,79,0,0,7,29,16,3,10,0,0,70,0,9,15,38,22,26,32,8,11,162,5,4,12,74,17,4,11,12,0,140,0,0,7,22,8,9,4,0,0,43,0,0,0,13,3,3,4,0,0,24,4,7,12,13,9,4,4,0,0,50,4,7,42,54,19,30,14,3,5,172,0,0,0,0,0,4,5,0,0,7,0,4,0,3,3,0,0,0,0,12,3,32,26,155,66,62,27,37,19,427,26,58,57,198,63,70,36,24,18,548,810,1734,1822,4889,1745,1761,1372,757,349,15239,0,0,0,4,11,4,0,0,0,18,689,1286,962,1173,473,463,449,326,268,6090,0,3,17,44,4,3,0,0,0,68,0,0,0,0,7,6,0,0,0,9,0,0,3,14,3,0,0,0,0,25,0,0,0,5,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,20
POA2125,0,7,5,12,9,3,9,5,0,47,0,6,13,25,29,26,6,6,4,110,0,0,7,34,20,47,35,13,0,154,0,0,0,15,6,7,14,5,0,47,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,6,0,0,0,3,3,3,6,6,6,5,0,0,0,44,0,0,0,3,10,11,10,0,0,39,0,0,0,0,0,3,4,0,0,5,0,0,3,0,3,4,0,0,0,14,0,16,20,37,28,39,40,26,8,212,12,15,12,32,21,12,14,12,0,137,397,1180,1131,1693,1059,1155,1045,448,109,8218,0,0,0,0,5,3,0,0,0,11,372,928,818,786,542,537,426,210,101,4714,0,0,0,5,3,7,3,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,9,0,0,0,0,0,14
POA2126,0,24,29,20,12,14,13,6,4,118,4,33,34,51,51,38,16,12,3,246,0,17,32,47,57,79,47,18,7,293,0,0,0,24,9,5,8,4,0,52,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,14,0,14,7,11,5,6,0,0,0,49,0,0,0,12,14,7,5,0,0,42,0,3,0,0,0,4,4,0,0,18,0,0,0,0,9,4,0,0,0,14,0,26,29,37,45,60,34,25,8,266,3,22,17,33,18,18,7,9,6,135,361,1489,1434,1871,1361,1244,997,472,190,9425,0,0,0,3,8,3,4,0,0,16,309,990,791,589,412,485,364,243,190,4365,0,0,0,11,10,3,3,0,0,29,0,0,0,0,0,0,4,0,0,5,0,0,0,4,6,3,0,0,0,14,0,0,0,0,6,0,0,0,0,3,0,0,6,3,3,3,5,0,0,23
POA2127,3,4,0,21,5,0,3,3,0,55,0,0,4,39,13,18,11,0,0,85,0,0,0,42,8,6,9,3,0,69,0,5,6,54,8,4,0,0,0,71,0,0,0,28,0,0,0,0,0,31,0,0,4,40,15,13,4,0,0,65,3,14,10,35,4,6,3,0,0,60,0,0,3,26,12,13,6,0,0,65,0,0,0,3,0,4,0,0,0,4,0,0,0,8,0,0,0,0,0,8,14,80,34,399,68,32,18,11,0,652,35,35,33,263,39,25,14,8,0,452,872,973,945,5952,1164,756,518,161,29,11386,0,0,0,13,6,4,0,0,0,18,763,690,539,1466,301,229,132,46,11,4171,0,0,0,34,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,4,0,4,4,46,8,3,0,0,0,62,0,0,0,4,0,0,0,0,0,7,0,0,0,12,0,4,0,0,0,15
POA2128,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,10,0,0,0,0,0,4,0,0,0,7,0,0,0,6,0,0,0,0,0,8,0,0,3,6,0,0,0,0,0,3,0,0,0,5,7,6,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,6,22,9,3,0,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,36,13,7,7,0,0,80,0,6,24,69,15,5,6,0,0,130,87,158,245,1219,317,165,86,33,6,2318,0,0,5,5,3,0,0,0,0,5,69,118,110,253,48,23,10,8,0,627,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA2130,0,0,0,6,4,0,3,0,0,13,0,0,0,9,6,4,0,0,0,20,0,0,0,7,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,12,0,0,0,14,3,0,0,0,0,19,0,0,0,4,0,0,0,0,0,10,0,0,6,21,4,7,7,0,0,40,0,0,3,12,7,4,5,4,0,29,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,49,22,20,17,17,9,131,3,3,13,58,14,30,15,8,3,146,178,316,325,1353,478,387,249,105,52,3438,0,0,0,0,0,0,0,0,0,0,186,281,293,957,330,209,141,51,11,2466,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,24
POA2131,0,3,0,11,7,10,4,0,0,41,0,0,0,20,3,0,6,4,0,34,0,0,0,20,3,3,3,0,0,34,0,4,4,35,0,3,4,0,0,45,0,3,7,88,13,9,4,0,0,130,0,0,0,14,9,10,8,4,0,45,0,3,4,22,7,11,0,3,0,50,0,5,12,43,19,27,15,6,3,136,0,0,0,0,0,5,6,0,0,4,0,0,0,0,0,0,0,0,0,3,4,12,13,182,77,66,49,42,18,466,6,34,53,159,51,46,35,30,16,426,481,889,1425,4378,1264,1142,864,544,291,11275,0,0,0,3,0,0,0,0,0,4,472,665,729,1811,534,403,290,220,199,5327,0,4,0,27,3,7,0,0,0,44,0,0,0,7,0,0,4,4,0,9,0,0,0,16,3,0,0,0,0,22,0,0,0,6,0,6,0,0,0,11,0,0,0,13,0,6,0,0,0,21
POA2132,0,0,0,10,0,0,0,6,0,13,0,0,0,0,4,0,0,0,0,10,0,0,0,5,4,0,5,0,0,19,0,0,0,19,0,0,0,0,0,19,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,5,3,0,0,10,0,0,5,8,0,4,0,0,0,23,0,3,7,24,30,12,15,6,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,54,16,12,19,23,11,146,7,14,19,40,14,26,20,30,29,197,258,532,606,1374,750,658,451,314,169,5114,0,0,0,0,0,0,0,0,0,0,242,569,483,715,359,292,158,111,72,3002,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,3,12,0,3,0,0,0,19,0,0,0,4,0,0,4,0,0,9,0,0,0,3,0,0,0,0,0,8
POA2133,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,3,0,0,14,0,0,0,3,6,3,4,0,0,19,0,0,0,6,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,15,0,0,0,0,7,9,5,3,0,28,0,3,0,4,0,3,3,0,0,14,0,0,0,11,17,12,8,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,63,43,47,54,30,9,258,11,27,22,56,35,24,13,8,3,198,285,694,664,1334,745,668,501,280,94,5264,0,0,0,0,0,0,0,0,0,5,268,598,526,864,486,287,160,66,41,3300,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,12,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6
POA2134,0,0,0,18,6,4,0,6,0,33,0,0,0,4,0,0,0,0,0,7,0,0,0,18,4,3,0,3,0,33,0,5,13,150,9,7,11,4,0,195,0,0,7,58,10,0,0,0,0,78,0,0,0,10,4,4,3,0,0,18,4,0,5,0,0,5,0,0,0,11,0,6,42,86,40,43,24,9,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,29,88,25,29,23,21,7,235,3,18,100,251,42,32,32,32,28,540,311,518,1649,3819,771,801,553,304,185,8906,0,0,0,0,0,0,0,0,0,0,306,429,445,547,163,143,92,55,44,2221,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,16,0,0,8,12,0,0,3,3,0,26,0,0,0,0,0,0,0,0,0,5
POA2135,0,0,0,17,5,0,7,0,3,37,0,0,4,0,3,3,5,0,0,23,0,3,9,54,38,62,71,35,27,291,0,0,0,44,4,11,4,0,0,69,0,0,9,29,9,4,0,0,0,52,0,0,0,8,5,8,0,0,0,15,3,4,3,9,3,5,3,5,0,36,0,6,30,77,88,92,38,13,3,356,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,4,17,28,138,39,52,39,22,20,358,16,51,166,245,48,38,37,18,13,628,424,1066,2827,4700,1172,1311,923,560,267,13258,0,0,0,0,0,0,0,0,0,3,377,811,1007,1068,365,340,213,179,140,4496,0,0,9,20,6,0,0,0,0,42,0,0,0,4,0,0,0,3,0,6,0,0,0,13,0,0,0,0,0,14,0,0,0,12,8,0,7,0,0,36,0,0,0,10,4,3,0,0,0,12
POA2136,0,0,0,5,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,0,0,21,13,22,23,11,0,97,0,0,0,8,0,0,0,0,0,10,0,3,0,4,0,0,3,0,0,10,0,0,0,5,0,0,0,0,0,13,0,5,0,0,0,4,0,5,0,12,0,0,4,15,16,15,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,43,13,25,12,15,9,139,8,20,4,58,18,13,5,17,19,160,190,447,460,1149,498,484,286,198,82,3774,0,0,0,0,0,0,0,0,0,0,186,374,347,483,225,150,83,49,25,1920,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,0,8
POA2137,3,0,0,13,6,0,8,3,0,29,0,0,4,31,22,14,10,7,0,91,0,7,3,30,14,15,13,5,0,83,0,4,0,25,0,0,6,4,0,40,0,0,7,12,4,0,0,0,0,19,0,0,0,14,11,18,3,0,0,58,4,10,6,22,4,4,5,0,0,57,0,0,9,34,48,23,10,3,0,129,0,0,0,4,0,0,0,0,0,8,0,0,0,3,6,0,0,0,0,10,7,14,21,133,70,54,67,33,19,415,20,50,82,157,59,44,43,30,7,507,720,1578,1585,3706,1784,1636,1320,780,301,13409,0,0,0,0,0,0,0,0,0,0,601,1314,1188,1978,1129,942,643,350,140,8293,0,0,0,9,0,5,0,0,0,13,0,0,0,6,0,0,7,0,0,6,0,3,0,29,5,5,0,0,0,42,0,0,0,7,3,0,3,0,0,19,0,7,3,6,3,0,0,0,0,18
POA2138,0,6,0,13,4,3,0,0,0,35,0,0,4,22,15,0,9,0,0,42,0,0,0,31,14,16,8,6,4,68,0,0,4,51,7,5,0,0,0,64,0,0,0,18,0,0,0,0,0,19,0,0,0,15,10,0,0,0,0,31,4,8,4,14,6,0,0,0,0,38,0,0,7,40,15,7,11,0,0,93,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,10,21,41,269,36,30,23,21,5,460,17,29,53,181,46,41,42,23,9,446,616,836,1041,4353,966,783,610,301,79,9586,0,0,0,8,0,0,4,0,0,6,517,648,550,858,384,291,168,100,36,3568,0,0,0,19,0,0,0,0,0,23,0,0,0,4,0,0,0,0,0,6,0,3,0,53,3,5,0,0,0,60,0,0,0,3,0,0,0,0,0,4,0,3,3,7,0,6,0,0,0,19
POA2140,0,0,4,21,3,3,0,3,0,36,0,0,0,7,0,0,3,4,0,14,0,10,22,102,47,48,36,11,3,280,0,0,9,93,0,0,5,0,0,101,0,0,10,61,9,0,0,0,0,77,0,0,0,17,5,11,0,5,0,30,0,5,0,8,5,0,0,0,0,23,0,5,11,73,23,30,19,8,8,170,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,3,3,11,36,191,23,24,12,11,4,318,27,39,132,355,41,33,19,5,0,663,698,892,1528,5766,780,645,384,158,53,10907,0,0,0,6,0,0,0,0,0,6,541,493,451,783,113,108,51,30,13,2570,0,4,4,46,8,5,0,0,0,55,0,0,0,0,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,16,0,0,0,3,0,5,0,0,0,12,0,5,0,8,0,0,0,0,0,6
POA2141,0,5,0,21,8,0,6,0,0,40,0,0,6,6,3,4,5,0,0,23,0,0,12,91,48,64,65,17,6,303,0,0,4,128,11,9,0,0,0,156,0,0,16,87,9,0,0,0,0,111,0,0,3,36,47,68,24,30,3,218,0,5,8,9,4,0,0,0,0,23,0,5,27,118,164,312,167,52,23,860,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,4,0,0,0,13,4,19,42,242,84,75,60,38,21,584,32,65,97,387,113,87,43,27,6,854,908,1460,2190,6683,1827,1840,1147,539,198,16793,0,3,9,36,13,3,3,0,0,78,757,1162,968,1176,214,182,130,68,57,4720,0,6,11,29,10,9,0,0,0,65,0,0,0,0,0,6,9,5,0,17,0,4,0,13,4,0,4,0,0,24,0,0,5,7,14,17,10,4,0,53,0,0,0,3,0,0,0,0,0,9
POA2142,0,0,0,0,4,6,0,0,0,9,0,0,0,4,5,3,0,0,0,13,0,5,8,41,15,19,12,11,7,112,0,0,3,29,6,0,0,0,0,39,0,3,3,21,5,0,0,0,0,30,0,0,14,44,54,52,31,12,0,207,0,3,0,8,0,0,0,0,0,18,0,3,12,37,41,41,45,9,4,190,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,9,17,59,298,77,94,49,38,5,642,77,184,192,536,129,122,61,34,6,1340,1026,1628,2278,5862,1453,1204,850,384,119,14798,0,15,46,103,36,20,7,12,0,236,808,1174,807,1213,310,191,141,65,28,4746,0,0,0,48,9,4,9,0,0,72,0,0,0,4,6,4,5,0,0,16,0,0,0,3,3,0,0,0,0,9,0,0,7,10,3,3,9,0,0,23,0,0,0,0,0,0,0,0,0,0
POA2143,0,0,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,21,8,7,13,5,0,49,0,0,0,17,3,5,0,0,0,22,0,0,0,3,0,0,0,0,0,11,0,0,0,0,8,4,0,7,0,28,0,0,3,11,0,0,0,0,0,18,0,0,12,77,109,154,75,22,3,461,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,0,10,24,114,40,44,24,13,7,281,31,32,33,74,25,25,19,11,3,244,332,628,665,1537,558,602,394,173,54,4943,0,3,5,22,9,0,0,0,0,40,281,523,475,484,97,102,84,42,35,2124,0,0,3,20,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,8,0,0,18,0,0,0,0,0,0,0,0,0,0
POA2144,0,0,3,5,5,0,0,0,0,12,0,0,0,9,4,0,0,0,0,14,0,5,30,83,57,33,32,10,3,250,0,0,7,92,0,6,0,0,0,110,0,0,0,22,0,0,0,0,0,29,5,14,23,167,192,218,111,81,15,823,0,0,4,5,0,0,0,0,0,13,0,4,8,35,75,119,75,16,11,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,52,63,256,108,86,55,50,15,701,85,141,283,693,173,142,102,60,42,1722,1330,2203,3615,8347,2185,1900,1128,586,215,21503,3,41,75,202,66,31,14,7,0,434,1065,1600,1133,1039,192,143,90,62,81,5414,0,7,7,81,8,6,3,0,0,112,0,0,0,11,7,12,5,5,0,45,0,0,0,7,0,0,0,0,0,7,0,0,0,0,4,5,7,3,0,26,0,0,0,0,0,0,0,0,0,5
POA2145,3,16,9,21,10,3,6,0,0,69,0,4,3,29,18,14,7,8,0,78,4,38,92,687,345,292,164,82,29,1747,0,0,0,21,5,0,8,0,0,32,4,4,3,25,0,0,7,0,0,47,0,4,3,56,59,56,31,22,4,225,9,31,14,18,6,3,7,0,0,85,0,3,13,46,41,43,33,11,0,184,0,0,0,0,3,0,0,0,0,8,0,0,0,13,8,5,3,0,0,31,15,118,110,519,233,201,115,114,44,1475,154,349,289,995,273,202,144,124,45,2572,3133,6238,5014,15790,4911,3805,2860,1730,606,44092,0,13,29,150,61,40,18,3,0,326,2573,4155,2918,4059,1680,1241,1126,756,332,18842,0,10,11,177,34,19,4,4,0,259,0,0,0,20,15,13,10,5,0,63,0,0,0,16,0,0,3,0,0,18,0,0,0,17,11,3,3,0,0,38,0,0,12,14,6,0,0,0,0,28
POA2146,0,7,0,10,0,0,0,0,0,17,0,0,0,3,0,4,0,3,0,16,3,16,36,257,124,78,39,12,5,576,0,4,0,10,0,0,0,0,0,16,0,0,5,3,0,0,0,0,0,9,0,0,0,8,0,6,0,0,0,24,0,3,3,6,0,7,0,0,0,21,0,0,0,0,10,5,3,6,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,3,0,20,22,87,34,36,32,20,10,260,25,73,70,171,48,44,13,19,6,470,693,1306,1207,3293,1198,954,686,365,113,9817,0,0,0,8,8,4,10,0,0,31,629,988,648,907,490,366,313,217,59,4620,0,0,5,26,8,12,4,0,0,52,0,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,6
POA2147,0,3,4,4,3,0,8,3,4,34,0,5,0,27,8,14,11,10,3,81,0,19,29,256,117,60,54,19,4,558,0,0,5,10,5,0,0,0,0,19,0,0,6,17,4,0,0,0,0,29,0,0,5,32,23,31,9,11,0,107,0,3,9,27,7,5,3,4,0,55,0,7,0,14,6,9,6,5,0,56,0,0,0,0,4,0,3,5,0,11,0,0,0,6,0,0,0,0,0,10,3,30,36,159,101,106,113,71,32,645,58,106,134,300,118,93,88,57,19,969,1191,2456,2403,5361,2376,2097,1701,854,241,18675,0,0,0,9,0,0,4,0,0,21,1054,1946,1551,2540,1264,1016,888,388,201,10844,0,0,9,35,15,11,3,0,0,69,0,0,0,0,0,10,6,4,0,19,0,0,0,8,5,4,0,0,0,13,0,0,0,6,0,0,0,0,0,9,0,3,0,11,3,0,3,0,0,29
