POA_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
POA2397,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,3,0,5
POA2398,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,0,0,0
POA2399,0,0,0,0,0,0,0,0,0,9,6,0,17,0,0,0,17,3,0,23
POA2400,3,4,0,0,0,4,5,14,25,111,66,17,197,12,6,18,218,188,17,428
POA2401,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,10,0,13
POA2402,0,0,0,0,0,0,5,0,5,20,14,0,35,3,0,8,47,36,0,76
POA2403,0,0,0,0,0,0,0,0,0,12,3,0,18,0,0,0,20,9,0,32
POA2404,0,0,0,0,0,0,3,0,6,15,14,4,33,0,6,0,33,49,0,83
POA2405,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,7,0,11
POA2406,0,0,0,0,0,0,3,0,3,7,12,0,19,0,0,0,19,13,0,32
POA2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA2409,0,0,0,0,0,0,12,5,11,10,9,0,20,0,3,0,25,42,5,68
POA2410,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,0,0
POA2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2415,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,4,3,0,10
POA2420,0,0,0,0,0,0,0,0,5,43,46,3,96,3,4,9,98,79,0,179
POA2421,0,0,0,0,0,0,0,0,0,20,15,4,42,0,0,0,42,17,0,53
POA2422,0,0,0,0,0,0,5,0,5,36,67,8,114,4,9,13,131,109,6,247
POA2423,0,0,0,0,0,0,0,0,0,22,47,11,79,3,3,9,86,71,0,153
POA2424,0,0,0,0,0,0,0,0,0,4,10,0,8,0,0,0,8,23,0,29
POA2425,0,0,0,0,0,0,0,0,0,16,11,0,27,0,0,0,24,27,5,55
POA2426,0,0,0,0,0,0,0,0,0,11,7,0,22,0,0,0,22,25,0,43
POA2427,0,0,0,0,0,0,0,0,3,24,30,3,57,3,3,4,63,64,0,133
POA2428,0,3,0,0,0,3,15,13,29,244,290,58,587,18,8,26,616,534,25,1170
POA2429,0,0,0,0,0,0,4,5,10,98,116,14,234,5,21,25,259,242,8,511
POA2430,0,0,0,0,0,9,31,25,57,381,477,81,946,57,43,99,1039,868,37,1950
POA2431,0,0,0,0,0,0,0,0,0,56,56,7,126,4,3,7,130,104,3,235
POA2439,5,5,0,0,0,5,0,0,4,40,46,7,92,0,5,6,99,70,3,171
POA2440,3,10,0,0,0,10,18,22,46,263,274,60,596,42,28,74,667,644,35,1352
POA2441,0,0,0,0,0,0,0,0,4,40,50,9,100,5,0,4,107,81,10,194
POA2443,0,0,0,0,0,0,0,3,5,61,90,0,155,6,13,14,171,172,8,351
POA2444,0,4,0,0,0,4,15,13,29,688,612,74,1372,30,46,75,1450,921,30,2397
POA2445,0,0,0,0,0,0,0,5,8,87,72,17,176,8,8,9,191,92,3,285
POA2446,0,0,0,0,0,0,7,7,15,171,188,26,387,14,14,27,412,339,10,765
POA2447,4,4,0,0,0,0,0,3,6,70,98,20,182,12,4,17,198,180,3,379
POA2448,0,4,0,0,0,4,8,9,12,82,105,18,204,14,6,19,227,239,9,472
POA2449,0,0,0,0,0,0,0,7,10,12,24,4,43,5,5,11,57,81,8,141
POA2450,3,13,0,0,6,14,14,16,43,637,575,91,1304,52,37,88,1391,872,30,2296
POA2452,0,0,0,0,0,0,3,11,13,253,238,32,523,15,19,37,556,344,22,927
POA2453,0,0,0,0,0,0,0,0,3,22,27,7,50,4,6,4,55,46,0,101
POA2454,0,0,0,0,0,0,0,4,11,101,139,15,245,8,5,9,255,147,5,409
POA2455,0,0,0,0,0,0,0,3,6,34,48,8,96,4,5,10,104,81,3,183
POA2456,0,0,0,0,0,0,8,8,16,219,204,32,456,14,15,33,486,297,12,796
POA2460,6,7,0,0,0,8,19,19,44,358,366,55,776,34,33,69,843,768,35,1647
POA2462,3,3,0,0,0,3,0,0,4,17,23,11,52,5,0,5,56,58,5,116
POA2463,0,0,0,0,0,0,6,8,15,62,64,12,140,5,9,11,150,171,8,329
POA2464,0,0,0,0,0,0,3,4,6,61,75,19,151,3,4,9,157,131,6,292
POA2465,0,0,0,0,0,0,0,0,0,6,5,0,13,0,0,0,13,13,0,23
POA2466,0,0,0,0,0,0,0,0,0,16,13,4,34,0,0,7,40,36,3,79
POA2469,0,0,0,0,0,0,3,7,13,23,24,5,51,6,3,9,60,121,10,185
POA2470,0,6,0,0,0,6,0,7,17,179,158,36,374,17,21,31,413,390,13,815
POA2471,0,0,0,0,0,0,0,0,0,38,31,6,71,3,3,4,75,42,0,126
POA2472,0,0,0,0,0,0,0,0,0,22,20,6,48,4,3,7,52,34,4,97
POA2473,0,0,0,0,0,0,0,0,0,35,40,3,75,4,0,3,83,62,0,143
POA2474,0,0,0,0,0,0,3,5,3,62,74,16,155,3,13,17,166,166,6,341
POA2475,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,10,0,15
POA2476,0,0,0,0,0,0,0,0,0,4,7,0,17,0,0,0,15,20,0,33
POA2477,0,4,0,0,0,4,3,8,13,182,168,20,365,3,7,11,380,221,13,609
POA2478,0,0,0,0,0,0,6,7,19,424,419,57,899,14,24,40,942,534,18,1487
POA2479,4,4,0,0,0,4,0,0,8,49,71,8,122,8,7,11,133,70,4,204
POA2480,4,10,0,0,0,10,11,20,38,691,671,91,1448,36,58,90,1546,968,33,2541
POA2481,0,3,0,0,0,3,4,0,10,106,141,27,272,4,12,20,287,178,4,475
POA2482,0,0,0,0,0,0,0,0,0,56,131,13,196,9,13,12,213,140,3,354
POA2483,3,5,0,0,0,5,0,10,16,130,211,24,356,10,13,17,378,228,8,617
POA2484,5,4,0,0,0,4,3,16,27,223,278,50,555,17,27,41,593,431,19,1047
POA2485,0,0,0,0,3,3,7,8,22,181,196,43,416,15,9,24,440,343,16,796
POA2486,4,10,0,0,0,9,19,8,40,412,418,74,899,23,23,45,949,687,15,1654
POA2487,3,6,0,0,0,6,3,9,14,164,148,28,337,3,11,17,352,206,11,564
POA2488,0,0,0,0,0,0,0,0,0,39,62,6,109,0,8,5,117,52,0,171
POA2489,0,0,0,0,0,0,0,0,0,80,103,14,191,4,8,14,204,110,0,319
POA2490,0,0,0,0,0,0,0,0,0,6,10,0,16,0,0,0,16,8,0,23
POA2500,0,3,0,0,0,3,14,7,23,478,280,84,844,33,20,52,898,609,15,1525
POA2502,0,3,0,0,0,0,6,7,18,117,134,33,280,10,12,22,307,463,17,790
POA2505,0,0,0,0,0,0,3,0,4,71,52,15,135,6,0,6,148,188,0,335
POA2506,0,0,0,0,0,0,3,9,10,98,76,30,203,7,8,12,217,306,10,533
POA2508,0,0,0,0,0,0,0,0,0,115,76,19,206,0,4,6,206,76,0,287
POA2515,0,0,0,0,0,0,0,0,0,115,83,24,225,8,3,14,233,113,0,354
POA2516,0,0,0,0,0,0,0,0,5,68,55,7,131,4,3,8,135,94,0,230
POA2517,0,0,0,0,0,0,0,3,6,191,143,40,375,5,8,17,392,224,5,618
POA2518,0,0,0,0,0,0,9,3,15,268,229,59,552,17,16,32,589,494,17,1098
POA2519,0,0,0,0,0,0,4,5,5,220,164,45,430,17,11,25,453,361,11,825
POA2525,0,0,0,0,0,0,0,0,4,139,87,33,263,6,5,10,272,169,0,441
POA2526,0,0,0,0,0,0,4,3,14,172,147,43,366,10,13,17,386,287,18,685
POA2527,0,12,0,0,0,12,4,9,26,355,299,105,763,20,17,33,799,445,16,1263
POA2528,0,3,0,0,0,5,12,11,34,302,332,85,716,21,33,57,769,804,25,1601
POA2529,3,5,0,0,0,5,3,8,17,400,315,92,804,15,13,32,836,435,14,1279
POA2530,0,3,0,0,0,8,13,7,20,487,413,113,1015,20,24,48,1054,741,15,1816
POA2533,0,4,0,0,0,4,0,3,6,172,145,29,345,3,10,12,358,170,0,533
POA2534,0,3,0,0,0,3,0,0,4,43,54,12,110,3,4,0,116,54,3,168
POA2535,0,0,0,0,0,0,3,0,0,70,67,8,146,3,0,4,150,94,0,243
POA2536,0,3,0,0,0,3,7,9,19,217,250,33,499,10,10,20,519,377,17,921
POA2537,0,0,0,0,0,0,7,5,13,139,128,14,282,7,8,9,300,191,5,492
POA2538,0,0,0,0,0,0,0,0,0,13,21,3,42,0,0,0,42,31,0,72
POA2539,5,6,0,0,0,6,4,3,15,198,250,39,491,14,12,29,520,368,15,899
POA2540,0,7,0,0,0,7,15,18,36,464,485,87,1027,42,40,82,1110,877,34,2025
POA2541,4,6,0,0,0,8,11,13,29,391,386,61,843,26,32,61,904,700,19,1619
POA2545,0,0,0,0,0,0,0,0,4,11,8,0,17,0,0,5,23,19,0,41
POA2546,0,0,0,0,0,0,4,5,7,64,83,16,166,8,5,9,171,182,5,360
POA2548,0,0,0,0,0,0,5,3,3,78,96,10,185,4,6,10,194,88,6,285
POA2549,0,0,0,0,0,0,0,0,0,43,36,7,79,0,7,3,85,51,4,140
POA2550,0,0,0,0,0,4,8,5,18,192,184,19,391,6,14,16,409,312,16,735
POA2551,0,0,0,0,0,0,0,0,4,32,46,3,86,0,6,11,93,75,3,169
POA2555,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,8
POA2556,0,0,0,0,0,0,0,7,8,18,17,3,36,0,0,0,36,37,3,82
POA2557,0,0,0,0,0,0,0,4,8,212,125,43,383,7,8,11,395,272,8,671
POA2558,0,8,0,0,0,8,3,5,6,168,127,49,340,11,4,17,363,272,3,637
POA2559,0,0,0,0,0,0,3,3,8,25,23,13,61,4,5,11,71,173,3,248
POA2560,6,11,0,0,0,11,34,33,77,1203,734,322,2256,117,76,195,2449,2253,61,4762
POA2563,0,0,0,0,0,0,0,0,0,0,9,3,12,0,0,0,10,4,0,13
POA2564,0,0,0,0,0,3,20,14,33,173,119,51,344,15,16,29,375,551,17,944
POA2565,0,10,0,0,0,10,10,12,28,333,220,92,648,31,21,54,702,536,13,1256
POA2566,3,7,0,0,0,11,10,11,29,329,232,114,676,26,14,47,721,636,20,1381
POA2567,6,7,0,0,0,7,10,10,29,625,378,118,1120,31,20,53,1178,575,12,1768
POA2568,0,0,0,0,0,0,0,0,0,8,3,0,10,0,0,0,10,6,0,9
POA2569,0,0,0,0,0,0,0,0,0,12,11,5,28,0,0,0,28,13,0,38
POA2570,6,10,0,0,0,10,15,12,36,898,512,185,1597,55,26,79,1668,750,25,2441
POA2571,0,0,0,0,0,0,0,4,0,130,97,28,257,12,9,16,267,142,3,412
POA2572,0,0,0,0,0,0,0,0,0,76,56,10,138,4,5,13,150,71,0,225
POA2573,0,4,0,0,0,0,4,4,14,106,69,21,197,4,0,3,204,139,7,343
POA2574,0,0,0,0,0,0,0,0,0,65,57,13,132,4,0,10,141,101,6,245
POA2575,0,4,0,0,0,4,8,0,12,227,181,29,439,8,11,17,459,245,0,709
POA2576,0,3,0,0,0,3,0,0,10,123,117,20,255,4,4,8,267,190,5,463
POA2577,0,3,0,0,0,3,4,0,9,196,164,39,396,3,4,11,411,232,8,651
POA2578,0,0,0,0,0,0,0,0,0,37,33,4,75,0,0,0,79,29,0,103
POA2579,4,4,0,0,0,4,0,0,4,39,42,7,85,3,0,0,86,58,0,147
POA2580,6,10,0,0,0,10,11,6,27,439,323,61,824,21,30,53,874,539,11,1426
POA2581,0,0,0,0,0,0,0,0,0,23,17,0,42,0,0,0,42,24,0,68
POA2582,0,0,0,0,0,0,0,0,0,183,120,15,317,5,0,9,326,141,3,466
POA2583,0,0,0,0,0,0,0,0,0,45,33,4,76,0,0,7,80,67,4,148
POA2584,0,0,0,0,0,0,0,0,0,5,5,5,11,0,0,0,11,8,0,18
POA2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
POA2586,0,0,0,0,0,0,0,0,7,11,17,5,30,0,0,0,30,40,3,78
POA2587,0,0,0,0,0,0,0,3,7,21,22,4,46,9,3,6,56,56,7,116
POA2588,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,8
POA2590,0,0,0,0,0,0,7,4,9,59,70,3,133,13,12,22,158,137,5,297
POA2594,0,6,0,4,4,8,7,7,19,155,139,15,318,15,15,31,343,221,10,575
POA2619,0,0,0,0,0,0,0,0,0,173,50,14,241,3,0,3,244,46,0,292
POA2620,4,9,0,0,0,9,9,9,32,792,279,83,1143,28,31,55,1201,555,21,1776
POA2621,0,0,0,0,0,0,0,0,0,94,29,3,132,4,8,7,138,39,0,180
POA2622,0,0,0,0,0,0,0,0,0,38,30,0,76,0,4,4,77,45,0,119
POA2623,0,0,0,0,0,0,0,0,0,16,0,0,20,0,0,3,22,8,0,30
POA2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2625,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,7
POA2626,0,0,0,0,0,0,0,0,0,10,3,0,12,0,0,0,17,3,0,15
POA2627,0,0,0,0,0,0,0,0,0,59,44,3,109,0,0,0,115,29,0,138
POA2628,0,0,0,0,0,0,0,0,0,29,14,7,43,0,0,3,50,24,0,76
POA2629,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,4,0,11
POA2630,0,0,0,0,0,0,0,3,7,111,77,14,201,0,9,11,207,128,9,349
POA2631,0,0,0,0,0,0,0,0,0,6,6,0,10,0,0,0,9,7,0,17
POA2632,0,0,0,0,0,0,0,0,0,20,16,4,39,0,0,4,45,25,0,69
POA2633,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,8,0,8
POA2640,0,9,0,0,0,9,10,8,26,557,467,63,1084,29,36,72,1155,559,15,1735
POA2641,3,3,0,0,0,10,8,7,22,250,224,28,503,27,32,56,560,409,13,982
POA2642,0,0,0,0,0,0,0,0,0,52,41,12,108,5,0,4,107,48,0,156
POA2643,0,0,0,0,0,0,0,0,0,28,25,3,50,0,3,8,55,47,0,110
POA2644,0,0,0,0,0,0,0,0,0,27,26,4,57,0,0,0,59,30,0,88
POA2645,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,13,0,15
POA2646,0,0,0,0,0,0,0,5,3,87,57,15,156,4,9,8,164,100,5,269
POA2647,0,0,0,0,0,0,0,0,0,22,17,0,38,0,0,0,38,33,0,72
POA2648,0,0,0,0,0,0,0,0,0,24,12,4,38,3,7,4,43,36,4,84
POA2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2650,3,13,0,0,0,12,25,25,62,879,668,84,1633,55,48,102,1736,1018,50,2801
POA2651,0,0,0,0,0,0,0,6,4,48,34,10,93,5,4,8,97,30,6,127
POA2652,0,0,0,0,0,0,0,3,4,40,23,0,71,0,4,7,81,66,5,145
POA2653,0,0,0,0,0,0,0,5,5,24,25,4,62,8,0,6,63,36,6,111
POA2655,0,0,0,0,0,0,0,0,0,4,11,3,22,0,0,0,21,24,5,51
POA2656,0,0,0,0,0,0,0,0,0,14,8,0,24,0,0,3,20,31,0,54
POA2658,0,0,0,0,0,0,0,4,3,11,13,3,26,0,0,0,28,25,4,56
POA2659,0,0,0,0,0,0,0,0,0,15,10,4,26,0,3,3,22,17,0,40
POA2660,0,0,0,0,0,0,0,0,0,27,14,3,41,4,0,4,44,30,0,77
POA2661,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,4
POA2663,0,0,0,0,0,0,5,3,3,65,34,3,108,4,4,10,119,97,3,220
POA2665,0,0,0,0,0,0,0,0,0,14,10,0,26,0,3,3,27,29,0,61
POA2666,0,0,0,0,0,0,4,0,3,61,67,12,143,4,4,9,146,84,3,232
POA2668,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,12,12,0,14
POA2669,0,0,0,0,0,0,0,0,0,11,9,0,24,0,0,0,23,21,0,48
POA2671,0,0,0,0,0,0,0,0,0,48,45,4,92,0,0,5,99,48,0,151
POA2672,0,0,0,0,0,0,0,0,0,8,14,3,28,0,5,5,32,36,3,74
POA2675,0,0,0,0,0,0,0,0,0,20,13,0,34,0,0,0,30,27,0,61
POA2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2680,0,0,0,0,0,0,11,15,24,335,220,42,588,11,16,26,620,352,23,989
POA2681,0,0,0,0,0,0,0,0,5,16,11,0,30,0,4,4,33,19,0,54
POA2700,0,0,0,0,0,0,5,6,11,48,65,3,111,15,7,20,129,105,9,247
POA2701,0,0,0,0,0,0,0,0,0,32,26,3,64,0,0,0,64,32,0,94
POA2702,0,0,0,0,0,0,0,0,0,6,3,0,11,0,0,0,15,15,0,30
POA2703,0,0,0,0,0,0,0,0,0,3,10,0,16,0,0,0,16,10,0,22
POA2705,0,0,0,0,0,0,6,3,9,140,106,12,258,13,13,26,285,174,7,461
POA2706,0,0,0,0,0,0,0,0,0,17,13,0,29,0,0,0,32,27,0,60
POA2707,0,0,0,0,0,0,0,0,0,19,8,0,25,0,0,0,30,3,0,34
POA2710,0,0,0,0,0,5,0,5,6,97,98,13,206,8,8,14,223,117,7,341
POA2711,0,0,0,0,0,0,3,0,9,34,30,10,71,4,0,4,74,58,4,136
POA2712,0,0,0,0,0,0,0,0,0,13,12,0,23,0,0,0,24,24,0,43
POA2713,0,0,0,0,0,0,0,4,6,23,24,6,55,0,5,9,57,44,0,102
POA2714,0,0,0,0,0,0,3,5,9,15,22,5,44,0,0,0,40,31,5,80
POA2715,0,0,0,0,0,0,0,0,3,14,8,0,24,0,0,0,24,28,0,51
POA2716,0,0,0,0,0,0,0,0,0,13,3,0,16,0,0,0,16,11,0,29
POA2717,0,0,0,0,0,0,3,8,8,15,7,3,18,0,0,0,27,28,8,59
POA2720,0,0,0,0,0,0,0,4,7,106,76,19,203,9,12,22,227,150,5,380
POA2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,14
POA2722,0,0,0,0,0,0,0,3,4,24,26,0,56,3,0,6,61,57,0,116
POA2725,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,8,8,0,18
POA2726,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,9
POA2727,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,0,0,12
POA2729,0,0,0,0,0,0,0,0,0,21,11,0,28,0,0,0,27,23,0,48
POA2730,0,0,0,0,0,0,0,0,0,14,4,0,19,0,0,4,27,28,0,55
POA2731,0,0,0,0,0,0,0,3,0,71,54,13,140,4,0,9,149,67,3,214
POA2732,0,0,0,0,0,0,0,0,0,12,17,0,31,0,0,0,31,18,0,58
POA2733,0,0,0,0,0,0,0,0,0,3,8,5,18,0,0,0,18,7,0,23
POA2734,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,3,0,0,3
POA2735,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,8,4,0,7
POA2736,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,9,5,0,13
POA2737,0,0,0,0,0,0,0,0,0,9,6,5,18,0,0,0,18,9,0,24
POA2738,0,0,0,0,0,0,0,0,0,14,8,3,31,0,0,0,27,3,0,36
POA2739,0,0,0,0,0,0,0,0,0,22,14,0,36,0,0,4,39,22,0,63
POA2745,3,3,0,0,0,3,0,5,7,511,266,99,876,26,7,33,905,380,7,1292
POA2747,3,10,0,0,0,6,9,17,43,853,489,211,1556,49,43,98,1652,1135,33,2822
POA2748,0,0,0,0,0,0,0,0,0,13,12,0,28,0,0,0,27,36,4,65
POA2749,0,5,0,0,0,5,0,5,13,233,156,55,450,30,15,37,488,372,14,872
POA2750,12,14,0,0,0,16,10,19,45,863,476,194,1527,35,46,74,1609,1081,29,2713
POA2752,0,0,0,0,0,0,0,0,0,58,40,11,110,5,7,4,117,73,5,194
POA2753,0,8,0,0,0,8,7,4,18,251,154,44,452,14,11,22,473,321,9,801
POA2754,0,0,0,0,0,0,0,0,9,118,72,28,221,9,0,12,226,128,0,354
POA2756,0,3,0,0,0,3,5,8,13,500,324,120,937,22,27,49,989,594,21,1602
POA2757,0,0,0,0,0,0,0,0,0,9,7,0,20,0,0,0,22,8,0,31
POA2758,0,0,0,0,0,0,0,3,4,75,49,14,140,0,4,12,150,79,3,235
POA2759,0,6,0,0,0,6,10,9,17,400,245,89,737,18,12,30,765,462,18,1242
POA2760,7,10,0,0,0,14,16,21,50,570,359,138,1067,52,46,102,1169,1105,32,2308
POA2761,3,10,0,0,0,10,10,8,28,453,241,125,823,31,16,54,875,559,19,1451
POA2762,0,0,0,0,0,0,0,6,8,263,111,68,444,11,8,23,465,197,6,672
POA2763,3,6,0,0,0,6,3,7,17,443,224,83,748,15,16,32,777,472,11,1265
POA2765,0,6,0,0,0,6,13,5,24,428,235,109,772,22,21,41,815,506,13,1335
POA2766,4,4,0,0,0,4,3,4,8,215,105,56,375,6,8,19,394,335,8,737
POA2767,0,0,0,0,0,0,7,11,22,265,140,66,471,25,16,36,511,625,19,1149
POA2768,3,3,0,0,0,3,6,4,16,324,136,58,518,6,15,17,541,248,9,805
POA2769,0,0,0,0,0,0,0,4,5,138,55,21,210,11,4,17,228,120,8,353
POA2770,6,11,0,0,0,8,42,69,121,674,519,252,1441,117,71,186,1631,2623,105,4356
POA2773,0,0,0,0,0,0,0,4,4,66,43,16,119,3,3,3,129,62,4,187
POA2774,0,0,0,0,0,0,0,6,9,203,112,28,339,7,5,19,357,161,6,529
POA2775,0,0,0,0,0,0,0,0,0,9,12,5,25,0,0,0,28,22,0,48
POA2776,0,0,0,0,0,0,0,0,3,62,44,4,112,0,4,4,114,64,0,182
POA2777,0,4,0,0,0,4,0,0,3,238,168,43,445,5,13,15,462,194,0,658
POA2778,0,0,0,0,0,0,0,4,4,32,32,5,70,0,3,6,73,32,4,111
POA2779,0,0,0,0,0,0,4,0,6,70,54,19,144,4,0,4,150,93,0,242
POA2780,0,0,0,0,0,0,3,0,3,136,183,48,371,6,14,20,393,272,0,659
POA2782,0,0,0,0,0,0,0,0,0,51,57,14,123,0,4,5,129,99,5,231
POA2783,0,0,0,0,0,0,0,0,0,36,50,9,96,0,0,0,96,49,0,144
POA2784,0,0,0,0,0,0,0,0,0,18,10,0,31,0,0,0,31,11,0,46
POA2785,0,0,0,0,0,0,0,4,0,67,67,13,152,5,6,10,158,94,0,251
POA2786,0,0,0,0,0,0,0,0,0,6,12,5,23,0,0,0,25,23,0,48
POA2787,0,0,0,0,0,0,7,0,7,55,33,6,103,0,3,6,107,84,4,195
POA2790,0,0,0,0,0,4,5,5,13,157,165,35,358,13,17,27,387,380,13,780
POA2791,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,9,0,0,13
POA2792,0,0,0,0,0,0,0,0,0,9,3,0,12,0,0,0,12,12,3,24
POA2793,0,0,0,0,0,0,0,0,0,11,4,0,15,0,0,0,15,21,0,39
POA2794,0,0,0,0,0,0,10,4,16,127,129,11,269,13,18,35,298,206,9,514
POA2795,7,17,0,0,0,17,14,13,52,725,515,81,1323,32,43,74,1396,693,25,2115
POA2797,0,0,0,0,0,0,0,0,0,8,3,0,18,0,0,0,18,6,3,22
POA2798,0,0,0,0,0,0,0,0,0,20,19,3,47,0,0,0,45,16,0,61
POA2799,0,0,0,0,0,0,0,0,0,66,37,5,103,7,9,17,117,74,3,192
POA2800,0,5,0,0,0,5,15,14,40,730,464,78,1271,34,40,70,1338,729,28,2105
POA2803,0,0,0,0,0,0,3,0,3,3,0,0,9,0,0,0,9,6,0,7
POA2804,0,0,0,0,0,0,0,0,4,25,24,4,51,0,0,6,53,53,5,116
POA2805,0,0,0,0,0,0,0,0,0,9,4,0,11,0,0,0,7,0,0,11
POA2806,0,0,0,0,0,0,0,0,3,7,5,0,16,0,0,0,16,16,0,33
POA2807,0,0,0,0,0,0,0,0,0,5,4,0,11,0,0,0,15,8,0,26
POA2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7
POA2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9
POA2810,0,0,0,0,0,0,0,0,0,20,26,3,50,6,0,9,61,48,0,112
POA2817,0,0,0,0,0,0,0,0,0,7,4,0,8,0,0,0,8,0,0,7
POA2818,0,0,0,0,0,0,0,0,0,10,12,0,29,0,0,3,28,12,0,41
POA2820,0,5,0,0,0,5,4,3,13,80,69,12,156,17,6,23,182,172,13,363
POA2821,4,4,0,0,0,4,0,0,7,58,45,11,111,10,5,16,125,93,0,226
POA2822,0,0,0,0,0,0,0,0,0,7,3,0,7,0,0,0,7,8,0,16
POA2823,0,0,0,0,0,0,0,0,0,23,13,0,39,0,0,0,42,14,4,56
POA2824,0,0,0,0,0,0,0,4,7,17,16,0,34,0,0,0,33,46,9,91
POA2825,0,0,0,0,0,0,0,0,3,24,18,3,43,0,3,3,50,33,0,82
POA2826,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
POA2827,0,0,0,0,0,0,4,4,5,35,43,12,89,0,7,9,103,94,5,195
POA2828,0,0,0,0,0,0,0,0,0,4,5,0,13,3,0,3,15,15,0,34
POA2829,0,0,0,0,0,0,5,3,9,27,31,5,65,3,3,9,72,109,6,188
POA2830,4,15,0,0,0,13,15,23,57,754,442,97,1297,32,33,65,1364,701,37,2094
POA2831,0,0,0,0,0,0,0,0,0,19,7,5,31,5,3,3,35,27,0,64
POA2832,0,0,0,0,0,0,0,0,0,14,10,4,23,0,3,6,33,42,3,76
POA2833,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,7,20,0,34
POA2834,0,0,0,0,0,0,0,0,0,16,26,0,45,0,3,5,51,50,3,101
POA2835,0,0,0,0,0,0,0,4,8,51,24,9,82,5,0,0,83,55,4,141
POA2836,0,0,0,0,0,0,0,0,4,3,8,0,8,0,0,0,11,48,0,62
POA2838,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,5,4,16
POA2839,0,0,0,0,0,0,0,0,6,18,12,0,32,3,0,3,35,37,0,75
POA2840,0,0,0,0,0,0,3,8,6,25,11,0,35,5,0,5,38,61,8,107
POA2842,0,0,0,0,0,0,0,0,0,6,3,0,12,0,0,0,15,14,0,26
POA2843,0,0,0,0,0,0,0,0,3,6,4,8,18,5,0,5,17,12,0,31
POA2844,0,0,0,0,0,0,0,0,3,17,5,4,26,4,3,8,33,23,0,58
POA2845,0,0,0,0,0,0,0,3,3,32,26,4,60,4,0,3,63,38,3,103
POA2846,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,5
POA2847,0,0,0,0,0,0,0,3,7,26,31,0,57,3,9,7,65,55,4,129
POA2848,0,0,0,0,0,0,6,0,5,6,30,0,39,5,0,9,40,59,5,105
POA2849,0,0,0,0,0,0,0,0,0,12,13,0,24,0,0,0,24,21,0,46
POA2850,0,0,0,0,0,0,6,8,10,211,186,31,425,9,13,23,449,267,10,733
POA2852,0,0,0,0,0,0,0,0,3,37,35,6,76,3,0,3,83,73,5,156
POA2864,0,0,0,0,0,0,0,0,0,10,4,0,14,0,0,0,14,5,0,18
POA2865,0,0,0,0,0,0,0,0,5,11,8,3,17,0,0,0,16,10,0,30
