POA_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA2174,55,0,6,0,0,60,4,0,0,0,0,9,7,0,0,0,0,7,9,0,0,0,0,7,14,0,0,0,0,18,52,6,11,0,0,75,67,6,32,0,0,103,254,21,40,0,5,320,401,18,13,0,0,432,503,14,7,0,5,533,228,12,4,0,0,240,120,0,3,0,0,129,1718,87,120,0,10,1936
POA2175,18,0,0,0,0,18,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,10,18,0,0,0,0,21,51,0,0,0,0,51,12,0,0,0,0,12,132,0,0,0,0,133
POA2176,249,9,9,0,0,266,65,4,0,0,0,71,65,4,0,0,0,70,96,5,4,0,0,101,134,7,7,0,0,145,389,28,4,0,0,419,445,35,16,0,0,491,780,76,17,0,0,875,565,39,7,0,0,606,639,21,8,0,0,664,319,4,4,0,0,324,350,15,5,0,0,369,4084,240,75,0,3,4400
POA2177,86,3,3,0,0,93,24,0,0,0,0,26,17,0,0,0,0,17,52,0,0,0,0,53,69,4,0,0,0,72,147,11,3,0,0,158,167,21,11,0,0,200,310,31,17,0,0,358,187,12,0,0,0,202,168,3,7,0,0,184,70,4,0,0,0,74,111,10,7,0,0,120,1400,102,55,0,0,1561
POA2178,25,0,0,0,0,28,4,0,0,0,0,4,4,0,0,0,0,7,6,0,0,0,0,6,8,0,0,0,0,8,28,0,0,0,0,28,24,0,0,0,0,26,36,0,0,0,0,36,19,0,0,0,0,24,26,0,0,0,0,29,79,0,0,0,0,78,37,0,0,0,0,37,299,4,0,0,0,301
POA2179,52,0,0,0,4,53,8,0,0,0,0,8,4,0,0,0,0,6,3,0,0,0,0,8,19,0,0,0,0,19,61,7,0,0,0,66,122,0,5,0,3,130,462,28,0,0,11,504,694,24,0,0,21,742,518,12,5,0,5,539,211,9,0,0,3,222,132,7,0,0,0,143,2299,83,12,0,52,2439
POA2190,82,24,0,0,0,103,28,8,0,0,0,34,34,8,0,0,0,36,25,16,0,0,0,41,43,19,0,0,0,72,108,65,14,0,0,187,122,85,18,0,0,232,268,167,18,0,0,449,190,129,13,0,5,328,305,96,7,5,0,412,252,55,9,0,0,315,193,57,6,0,0,261,1647,721,93,4,6,2476
POA2191,26,10,4,0,0,41,6,0,0,0,0,9,9,0,0,0,0,14,14,0,0,0,0,10,14,0,0,0,0,18,30,15,7,0,0,46,45,16,3,0,0,63,73,33,11,0,0,117,63,22,15,0,0,101,100,23,9,0,0,130,115,17,3,0,0,136,49,7,0,0,0,61,536,159,55,0,0,748
POA2192,39,5,10,0,0,55,19,6,8,0,0,27,14,0,3,0,0,17,16,5,9,0,0,25,29,5,16,0,0,51,40,11,46,0,0,101,52,7,86,0,0,143,97,20,165,0,0,285,62,11,60,0,0,146,112,26,37,0,0,176,111,21,13,0,0,142,57,7,21,0,0,84,648,130,478,3,0,1259
POA2193,50,8,16,0,0,79,26,0,6,0,0,28,19,0,10,0,0,23,19,5,7,0,0,33,13,4,15,0,0,35,67,11,63,0,0,141,78,24,87,3,0,195,114,33,245,5,0,396,109,28,158,0,0,301,195,49,99,0,0,346,272,35,31,5,0,343,67,13,38,0,0,116,1024,206,784,18,6,2042
POA2194,28,17,54,0,0,104,9,0,21,0,0,32,10,7,16,0,0,25,12,3,34,0,0,47,16,8,42,0,0,62,47,19,130,0,0,192,28,27,217,0,0,277,69,53,425,0,0,547,44,38,190,0,0,269,68,45,95,0,0,206,92,30,52,0,0,173,49,18,90,0,0,158,474,263,1359,0,5,2099
POA2195,44,13,37,0,0,93,15,3,19,0,0,38,9,4,14,0,0,22,11,3,35,0,0,51,18,3,51,0,0,73,69,11,179,0,0,259,66,18,187,0,0,274,95,25,192,0,0,320,76,11,45,0,0,135,101,18,28,0,0,149,40,3,13,0,0,58,51,15,68,0,0,132,591,123,877,0,0,1592
POA2196,120,36,14,0,0,170,27,7,5,0,0,44,33,7,4,0,0,40,52,10,15,0,0,82,65,20,21,0,0,109,161,50,71,3,0,287,188,48,114,4,0,353,373,123,138,0,0,634,246,100,46,0,0,390,390,110,27,0,0,522,260,31,26,0,0,321,185,51,37,0,0,272,2105,599,512,10,0,3224
POA2197,40,7,0,0,0,46,8,3,0,0,0,8,9,0,0,0,0,15,10,3,0,0,0,14,17,3,0,0,0,18,45,22,0,0,0,68,71,25,0,0,0,100,119,33,0,0,0,157,120,34,0,0,0,159,142,34,3,0,0,178,58,9,0,0,0,68,54,12,0,0,0,70,705,185,15,0,0,900
POA2198,40,10,0,0,0,54,12,0,0,0,0,12,10,0,6,0,0,19,14,3,0,0,0,17,13,0,0,0,0,15,69,14,0,0,0,87,56,12,0,0,0,71,136,23,0,3,0,163,137,19,0,0,0,165,203,23,0,0,0,231,114,8,0,0,0,119,84,15,0,0,0,100,897,128,13,3,0,1040
POA2199,72,18,9,0,0,99,19,0,6,0,0,28,8,15,3,0,0,25,21,9,8,0,0,37,30,5,17,0,0,49,89,36,32,0,0,157,108,46,51,0,0,209,214,74,65,0,0,359,176,48,10,0,0,233,193,47,14,0,0,253,139,23,5,0,0,165,94,21,13,0,0,131,1159,354,237,0,0,1751
POA2200,120,49,69,0,0,242,27,14,20,0,0,66,19,7,18,0,0,45,32,11,36,0,0,78,38,27,55,0,0,126,138,86,200,9,0,427,134,83,379,12,0,606,259,180,421,14,3,884,193,136,87,6,0,414,263,101,67,7,0,431,190,49,39,0,0,285,160,64,78,0,0,299,1570,807,1463,46,7,3895
POA2203,24,10,22,0,0,58,15,5,6,0,0,22,4,5,6,0,0,11,14,6,14,0,0,35,9,4,19,0,0,35,34,16,71,4,0,125,37,17,106,4,0,160,62,35,192,6,0,300,53,26,128,4,0,210,81,61,132,0,0,279,205,76,61,4,0,339,28,10,22,0,0,65,565,265,775,24,0,1633
POA2204,69,22,42,5,0,139,19,9,15,0,0,38,14,12,8,0,0,28,11,8,23,0,0,43,29,11,22,3,0,68,70,37,76,0,0,184,74,53,143,0,0,269,137,72,216,0,0,425,94,80,211,4,0,389,206,170,174,5,0,553,326,219,93,4,0,641,67,29,44,0,0,140,1118,713,1057,17,0,2910
POA2205,37,11,52,0,0,95,5,0,12,0,0,17,9,4,9,0,0,20,13,7,22,0,0,41,14,7,33,0,0,52,52,3,92,0,0,151,47,13,192,0,0,255,104,25,596,0,0,730,82,16,432,0,0,526,111,46,270,0,0,434,150,39,130,0,0,316,66,17,104,0,0,183,690,182,1948,3,4,2823
POA2206,98,13,8,0,0,115,20,0,7,0,0,28,30,5,5,0,0,34,34,3,0,0,0,42,48,6,3,0,0,56,114,13,4,0,0,129,107,14,20,0,0,146,217,35,31,0,0,279,165,28,33,0,0,223,315,33,30,0,0,384,507,46,16,0,0,570,139,14,14,0,0,166,1800,202,175,0,0,2177
POA2207,130,40,34,0,0,197,20,10,13,0,0,46,28,9,3,0,0,35,37,11,9,0,0,63,49,29,18,0,0,93,129,57,40,0,0,232,129,81,75,0,0,281,263,126,130,5,0,524,208,110,53,0,0,380,392,153,37,0,0,586,472,77,20,0,0,572,153,50,32,0,0,235,2012,762,463,7,5,3246
POA2208,88,4,0,0,0,89,13,0,0,0,0,12,10,0,0,0,0,12,17,0,0,0,0,20,24,3,0,0,0,27,71,5,9,0,0,86,67,0,15,0,0,88,144,8,16,0,0,179,134,8,13,0,0,148,212,23,5,0,0,241,265,12,8,0,0,284,95,6,3,0,0,115,1149,71,72,11,0,1307
POA2209,65,19,17,0,0,98,19,0,0,0,0,25,12,0,4,0,0,18,17,10,4,0,0,36,27,3,14,0,0,44,70,20,32,3,0,128,83,32,36,0,0,146,170,52,63,0,0,287,108,36,29,0,0,169,231,47,15,0,0,291,203,21,11,0,0,235,94,15,9,0,0,121,1097,249,236,4,0,1594
POA2210,120,23,14,0,0,160,37,7,9,0,0,52,29,5,3,0,0,36,37,8,11,0,0,52,51,11,21,0,0,82,164,32,46,0,0,244,198,45,96,0,0,333,375,87,194,5,0,658,319,78,113,5,0,516,540,127,50,0,0,720,509,80,21,5,0,610,209,42,30,0,0,286,2601,544,599,7,3,3752
POA2211,87,21,0,0,0,106,23,5,0,0,0,29,23,7,0,0,0,27,25,3,3,0,0,31,28,16,9,0,0,58,111,33,4,0,0,156,101,63,10,0,0,172,215,119,19,0,0,354,207,85,5,0,0,299,303,112,9,0,0,423,208,48,6,0,0,260,110,31,3,0,0,145,1439,549,59,0,0,2054
POA2212,55,16,0,0,0,80,14,9,0,0,0,25,13,4,3,0,0,20,14,18,4,0,0,35,35,17,0,0,0,52,73,32,3,0,0,111,86,66,7,0,0,159,206,117,12,5,0,327,162,119,4,0,0,285,264,135,5,0,0,400,155,70,7,0,0,231,86,70,3,0,0,157,1157,673,42,5,0,1871
POA2213,105,31,0,0,0,137,17,5,0,0,0,24,20,4,0,0,0,25,42,8,0,0,0,52,55,17,0,0,0,70,155,42,0,0,0,197,156,63,5,0,0,223,307,144,4,4,0,455,283,152,6,0,0,444,500,204,0,0,0,703,387,104,3,0,0,490,137,46,0,0,0,182,2156,818,25,4,5,3006
POA2214,24,3,0,0,0,26,4,0,0,0,0,4,5,0,0,0,0,5,12,0,0,0,0,10,6,3,0,0,0,11,46,4,0,0,0,46,55,7,0,0,0,58,85,10,0,0,0,98,91,8,0,0,0,100,142,6,0,0,0,154,64,0,0,0,0,67,34,0,0,0,0,34,568,43,0,0,0,606
POA2216,69,9,55,0,0,136,19,3,15,0,0,36,6,4,21,0,0,27,19,0,43,0,0,65,24,3,33,0,0,68,75,18,137,0,0,224,81,14,175,0,0,275,146,37,408,0,0,593,104,28,268,0,0,408,203,54,138,0,0,394,278,54,71,0,0,402,114,14,90,0,0,221,1134,241,1462,4,4,2842
POA2217,74,12,69,0,0,152,14,3,9,0,0,31,19,3,16,0,0,40,17,9,24,0,0,46,30,18,44,0,0,84,70,18,128,0,0,220,70,30,187,0,0,292,138,51,407,4,0,594,110,43,277,0,0,434,218,82,132,0,0,434,353,66,66,0,0,488,118,20,82,0,0,233,1239,354,1442,4,6,3043
POA2218,43,0,48,0,0,91,17,5,16,0,0,35,9,3,8,0,0,20,17,5,16,0,0,39,16,3,22,0,0,34,51,10,79,0,0,133,48,7,120,0,0,181,83,20,235,5,0,340,72,24,140,7,0,240,114,17,78,0,0,214,136,14,24,0,0,174,70,0,35,0,0,112,662,113,827,12,0,1618
POA2219,52,25,18,0,0,93,11,5,3,0,0,21,7,4,8,0,0,25,11,5,6,0,0,27,15,14,15,0,0,43,50,25,25,0,0,104,32,27,43,0,0,101,79,52,96,0,0,223,54,50,67,0,0,180,122,82,42,0,0,241,306,76,25,0,0,400,76,28,19,0,0,129,818,384,367,4,0,1581
POA2220,72,30,92,0,0,192,17,12,13,0,0,41,16,3,15,0,0,34,25,11,30,0,0,64,31,11,47,0,0,91,83,13,113,0,0,207,70,18,175,0,0,261,125,49,416,0,0,590,111,40,216,0,0,370,199,52,148,0,0,403,362,45,78,0,0,484,120,23,93,0,0,234,1229,299,1440,0,4,2967
POA2221,98,17,14,0,0,123,17,5,4,0,0,28,20,5,0,0,0,19,15,3,7,0,0,31,29,6,6,0,0,40,79,17,13,0,0,115,65,19,27,0,0,107,161,33,54,0,0,254,105,37,37,0,0,179,258,45,27,0,0,333,579,39,6,0,0,620,143,18,15,0,0,172,1576,233,209,0,3,2019
POA2222,56,18,22,0,0,94,3,4,3,0,0,11,10,7,6,0,0,24,13,0,21,0,0,35,6,6,12,0,0,28,38,19,59,0,0,117,48,16,94,0,0,152,105,28,144,0,0,278,62,27,72,0,0,156,144,46,38,0,0,237,161,16,10,0,0,191,50,12,20,0,0,87,691,204,508,0,0,1401
POA2223,93,20,27,0,0,144,26,5,4,0,0,35,22,7,5,0,0,29,21,8,19,0,0,45,33,5,13,0,0,52,91,27,49,0,0,161,94,16,80,0,0,199,213,50,134,0,0,398,139,51,72,0,0,260,298,70,50,0,0,424,477,67,18,0,0,563,109,15,10,0,0,138,1614,351,477,0,0,2442
POA2224,65,14,8,0,0,92,10,4,3,0,0,11,19,0,0,0,0,19,23,16,11,0,0,48,23,7,10,0,0,39,87,9,12,0,0,102,68,28,27,0,0,132,146,47,38,0,0,237,127,47,10,0,0,183,252,71,10,0,0,333,421,46,7,0,0,482,110,13,6,0,0,133,1350,303,151,6,5,1814
POA2225,27,5,0,0,0,28,13,0,0,0,0,17,4,0,0,0,0,6,3,0,0,0,0,6,9,4,0,0,0,15,32,10,0,0,0,42,43,13,0,0,0,53,84,20,0,0,0,109,74,15,0,0,0,96,164,40,3,0,0,209,231,37,0,0,0,269,42,4,0,0,0,48,726,159,10,0,0,889
POA2226,67,12,8,0,0,80,8,5,0,0,0,18,17,4,0,0,0,16,26,3,6,0,0,30,26,3,3,0,0,37,85,19,11,0,0,121,94,15,24,0,0,138,192,40,54,0,0,289,197,31,44,0,0,272,394,71,14,0,0,483,337,43,12,0,0,401,72,10,8,0,0,89,1517,261,195,0,0,1977
POA2227,61,16,12,0,0,84,25,3,0,0,0,35,16,9,4,0,0,27,20,0,3,0,0,25,32,6,5,0,0,41,71,16,27,0,0,114,89,25,27,0,0,148,180,47,55,0,0,293,209,48,61,0,0,316,337,82,32,0,0,451,433,53,16,0,0,499,101,15,16,0,0,129,1570,316,258,0,0,2146
POA2228,74,11,23,0,0,106,13,3,5,0,0,22,18,4,8,0,0,27,18,7,3,0,0,32,22,12,25,0,0,54,72,24,60,0,0,157,87,30,110,0,0,233,191,61,219,0,0,474,161,67,191,0,0,422,315,84,95,0,0,489,423,44,50,0,0,511,101,27,44,0,0,169,1503,369,824,0,0,2696
POA2229,120,29,12,0,0,162,38,10,11,0,0,53,24,4,18,0,0,37,29,13,13,0,0,49,43,20,21,0,0,89,121,43,57,0,0,218,132,48,77,0,0,258,267,115,180,0,0,566,256,117,124,0,0,496,477,180,80,0,0,738,1028,163,25,0,0,1214,180,56,29,0,0,262,2707,809,633,0,4,4151
POA2230,124,19,58,0,0,202,22,0,14,0,0,40,7,3,15,0,0,31,27,7,23,0,0,57,42,9,40,0,0,84,105,19,122,0,0,256,98,21,171,3,0,289,212,32,318,0,0,560,156,43,227,0,3,431,306,54,221,0,3,589,746,83,140,0,0,976,158,22,84,3,0,263,2023,307,1431,8,8,3777
POA2231,20,0,0,0,0,20,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,9,0,0,0,0,11,26,0,0,0,0,26,28,0,0,0,0,28,51,0,0,0,0,51,58,0,0,0,0,58,78,0,0,0,0,78,65,0,0,0,0,65,27,0,0,0,0,22,376,0,0,0,0,375
POA2232,102,20,53,0,0,170,44,4,13,0,0,63,31,4,14,0,0,46,50,6,23,0,0,79,57,8,32,0,0,92,176,36,100,0,0,308,225,42,193,0,0,458,435,109,503,0,0,1041,422,99,288,0,0,807,775,114,157,0,0,1046,638,64,64,0,0,770,189,27,74,0,0,287,3123,545,1506,0,5,5176
POA2233,132,11,11,0,0,150,41,5,0,0,0,42,38,3,9,0,0,53,54,3,4,0,0,69,89,3,6,0,0,102,263,20,20,0,0,305,323,22,42,0,0,396,709,65,116,0,0,890,692,41,52,0,0,786,1065,59,22,0,0,1149,562,15,5,0,0,586,198,13,14,0,0,219,4175,259,309,7,0,4750
POA2234,173,16,0,0,0,191,46,6,0,0,0,52,41,5,0,0,0,45,59,8,0,0,0,65,96,7,0,0,0,108,249,29,9,0,0,278,254,51,11,0,0,319,539,103,20,0,0,657,492,112,14,0,0,617,895,136,10,0,0,1033,798,42,8,0,0,848,220,22,0,0,0,245,3852,533,79,0,0,4466
POA2250,322,28,26,0,0,381,126,10,15,0,0,150,128,29,11,0,0,161,181,23,19,0,0,224,295,29,34,0,0,365,807,106,132,0,0,1043,1145,158,173,0,3,1483,1982,149,198,0,0,2333,1239,54,58,0,0,1348,911,14,33,0,0,967,551,20,20,0,0,582,471,33,36,0,0,543,8143,671,752,4,3,9573
POA2251,187,10,5,0,0,201,81,3,4,0,0,84,52,12,0,0,0,59,102,3,6,0,0,110,143,16,4,0,0,166,379,14,15,3,0,408,485,22,29,0,0,539,948,32,17,0,0,996,729,14,9,0,0,750,675,10,12,0,0,688,403,3,0,0,0,409,288,12,6,0,0,311,4460,161,98,3,0,4722
POA2256,79,11,3,0,0,89,35,5,0,0,0,41,27,4,0,0,0,31,37,7,0,0,0,48,49,15,4,0,0,65,148,29,3,0,0,193,204,48,12,0,0,267,331,67,4,0,0,403,231,17,7,0,0,254,188,9,0,0,0,202,103,3,4,0,0,109,81,12,0,0,6,99,1531,220,44,3,3,1802
POA2257,161,20,3,0,0,182,54,7,5,0,0,66,36,11,0,0,0,48,73,5,10,0,0,84,103,20,10,0,0,128,272,44,9,3,0,327,340,52,15,6,0,418,625,89,17,11,0,729,500,47,8,0,0,548,395,24,14,5,0,434,238,14,3,0,0,254,168,24,4,0,0,198,2953,355,86,23,5,3422
POA2258,27,0,0,0,0,31,10,0,0,0,0,13,7,0,0,0,0,9,21,4,0,0,0,32,25,11,0,0,0,35,78,13,0,0,0,93,79,31,0,0,0,106,140,24,3,0,0,159,89,9,0,0,0,95,88,0,0,0,0,90,63,0,0,0,0,60,36,5,0,0,0,43,653,103,3,0,0,761
POA2259,304,7,8,0,0,328,120,4,0,0,0,128,115,4,0,0,0,123,216,11,0,5,0,237,305,10,4,0,0,321,903,38,13,0,0,960,1398,78,7,0,0,1487,2180,35,12,0,3,2227,1175,13,4,0,0,1192,710,7,0,0,4,715,337,0,0,0,4,342,508,10,3,0,0,526,8272,231,60,9,8,8582
POA2260,136,5,17,0,0,162,40,4,4,0,0,49,43,5,0,0,0,47,53,9,7,0,0,68,63,5,4,0,0,78,232,9,26,0,0,267,268,23,23,0,0,317,528,37,58,0,0,625,489,27,23,0,0,542,590,15,30,0,0,638,493,9,28,0,0,539,176,9,17,0,0,196,3109,151,247,0,6,3514
POA2261,291,28,19,0,0,340,99,16,14,0,0,127,86,9,3,0,0,107,153,19,11,0,0,182,223,22,24,0,0,257,671,56,38,0,0,769,957,78,55,0,0,1094,1656,106,43,0,0,1809,1008,36,16,0,0,1066,639,36,3,0,0,680,330,13,3,0,0,352,345,29,5,0,0,390,6456,453,255,10,4,7172
POA2262,110,0,0,0,0,111,43,0,0,0,0,45,45,0,0,0,0,49,89,0,0,0,0,90,125,0,0,0,0,127,403,5,6,0,0,411,635,8,8,3,0,650,797,10,4,0,0,813,240,0,0,0,0,239,106,0,0,0,0,108,49,0,0,0,0,52,160,0,3,0,0,163,2801,30,26,6,0,2860
POA2263,111,5,5,0,0,121,43,10,3,0,0,49,47,7,3,0,0,52,80,9,3,0,0,92,114,7,8,0,0,130,335,18,36,0,0,383,511,27,24,0,0,558,668,15,17,0,0,695,258,7,4,0,0,265,122,0,6,0,0,135,72,0,0,0,0,77,157,7,8,0,0,179,2508,114,117,4,0,2747
POA2264,90,3,0,0,0,104,31,3,0,0,0,36,28,11,0,0,0,37,56,0,0,0,0,54,72,0,0,0,0,75,213,8,3,0,0,226,296,7,0,0,0,306,395,7,0,0,0,401,200,0,0,0,0,202,125,0,0,0,0,125,80,0,0,0,0,80,105,3,4,0,0,111,1707,43,10,0,0,1763
POA2265,36,3,0,0,0,38,16,0,0,0,0,16,14,0,0,0,0,15,28,0,0,0,0,33,27,0,0,0,0,27,95,0,0,0,0,100,149,0,0,0,0,149,327,0,0,0,0,330,160,0,0,0,0,165,103,0,0,0,0,103,43,0,0,0,0,43,57,0,0,0,0,57,1057,6,5,0,0,1069
POA2267,24,0,0,0,0,24,0,0,0,0,0,3,3,0,0,0,0,9,6,0,0,0,0,6,14,0,0,0,0,14,39,0,0,0,0,38,67,6,0,0,0,65,74,0,0,0,0,73,44,0,0,0,0,44,41,0,0,0,0,41,18,0,0,0,0,20,20,0,0,0,0,20,351,3,4,0,0,360
POA2278,21,0,0,0,0,21,5,0,0,0,0,5,9,0,0,0,0,9,13,0,0,0,0,13,9,0,0,0,0,9,70,0,0,0,0,68,94,0,0,0,0,94,119,0,0,0,0,120,52,0,0,0,0,52,21,0,0,0,0,20,9,0,0,0,0,9,29,0,0,0,0,29,454,0,3,0,0,457
POA2280,160,10,6,0,0,173,55,9,4,0,0,65,49,0,5,0,0,59,87,7,0,0,0,93,110,9,8,0,0,127,375,19,13,0,0,407,471,31,19,0,0,521,869,42,6,0,0,919,522,7,5,0,0,537,360,7,0,0,0,367,231,4,0,0,0,236,169,3,0,0,0,179,3462,153,69,3,6,3689
POA2281,91,8,0,0,0,99,45,3,0,0,0,45,28,7,9,0,0,35,46,5,5,0,0,52,63,4,3,0,0,68,155,0,8,5,0,173,233,14,6,0,0,254,349,11,15,0,0,371,258,9,4,0,0,268,207,7,6,0,0,215,126,4,0,0,0,128,140,3,3,0,0,151,1735,73,54,3,3,1859
POA2282,87,8,0,0,0,100,36,3,0,0,0,36,26,0,0,0,0,31,44,8,3,0,0,59,72,0,0,0,0,74,183,23,16,0,0,219,210,22,17,0,0,247,431,14,10,0,0,457,328,9,0,0,0,341,246,10,0,0,0,258,165,3,0,0,0,170,119,3,8,0,0,125,1945,108,53,0,0,2108
POA2283,155,20,3,0,0,176,60,0,0,0,0,60,53,10,0,0,0,61,79,9,0,0,0,90,122,4,0,0,0,128,404,18,0,0,0,433,533,31,3,0,0,572,741,13,9,0,0,767,302,0,3,0,0,313,222,0,0,0,0,222,146,0,0,0,0,146,185,3,0,0,0,194,3015,112,18,0,0,3153
POA2284,75,0,0,0,0,78,29,0,0,0,0,29,27,4,0,0,0,26,45,3,0,0,0,49,66,4,0,0,0,69,195,10,10,0,0,215,293,16,5,0,0,315,433,10,3,0,0,447,229,8,0,0,0,237,151,4,0,0,0,155,65,0,0,0,0,68,89,4,0,0,0,92,1713,60,10,0,4,1786
POA2285,168,13,3,0,0,182,77,5,0,0,0,81,59,8,0,0,0,60,125,4,3,0,0,132,181,0,4,0,0,189,632,25,3,0,0,660,980,37,0,0,0,1021,1584,32,6,4,0,1625,749,5,0,0,0,756,315,4,0,6,0,320,152,0,0,0,0,159,236,9,0,0,0,246,5258,140,25,6,0,5432
POA2286,28,0,0,0,0,28,14,0,0,0,0,14,19,0,0,0,0,19,16,0,0,0,0,16,23,0,0,0,0,23,103,0,0,0,0,103,167,0,0,0,0,168,251,3,0,0,0,253,83,0,0,0,0,83,35,0,0,0,0,35,12,0,0,0,0,12,39,0,0,0,0,44,791,7,0,0,0,798
POA2287,198,20,0,0,0,224,76,15,0,0,0,87,63,7,0,0,0,68,120,3,0,0,0,130,200,14,5,0,0,222,576,66,5,0,0,650,924,109,4,0,0,1029,1550,79,4,0,0,1635,697,16,4,0,0,710,407,11,4,0,0,424,171,5,5,0,0,180,261,13,3,4,0,281,5241,359,31,3,6,5637
POA2289,100,3,0,0,0,106,42,4,0,0,0,46,34,0,0,0,0,36,62,0,0,0,0,66,81,5,0,0,0,90,214,22,17,0,0,252,329,24,20,0,0,374,648,34,7,0,0,692,490,20,4,0,0,513,348,3,3,0,0,360,170,4,5,0,0,174,128,10,3,0,0,137,2654,128,72,0,0,2852
POA2290,185,16,3,0,0,204,88,9,0,0,0,99,59,8,5,0,0,67,115,12,4,0,0,130,140,8,7,0,0,157,467,60,16,0,0,543,649,97,32,0,0,772,1206,105,38,0,0,1348,595,34,9,0,0,639,455,14,4,0,0,468,252,7,0,0,0,265,213,22,3,0,0,237,4424,383,126,0,0,4930
POA2291,75,11,9,0,0,88,18,4,0,0,0,22,11,6,3,0,0,16,20,8,3,0,0,29,36,10,11,0,0,53,79,15,21,0,0,111,99,21,28,0,0,153,201,34,38,0,0,275,141,30,5,0,0,178,251,22,9,0,0,288,318,17,6,0,0,347,90,18,6,0,0,106,1350,187,133,0,0,1671
POA2292,6,4,0,0,0,12,6,0,0,0,0,6,3,0,0,0,0,6,9,0,0,0,0,9,10,0,5,0,0,16,43,5,0,0,0,45,47,8,0,0,0,52,79,4,9,0,0,91,55,0,0,0,0,56,23,0,0,0,0,29,13,0,0,0,0,13,11,0,3,0,0,12,311,22,10,0,0,345
POA2293,15,6,9,0,0,27,4,9,3,0,0,8,3,0,0,0,0,5,9,6,5,0,0,14,7,7,3,0,0,22,33,7,4,0,0,55,27,11,17,0,0,50,52,21,39,0,0,112,44,12,8,0,0,63,32,11,4,0,0,44,18,8,0,0,0,24,4,6,3,0,0,19,242,96,95,0,0,434
POA2294,4,4,0,0,0,12,3,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,3,5,0,0,0,0,3,22,5,0,0,0,27,26,9,0,0,0,39,59,14,0,0,0,73,22,0,0,0,0,22,27,5,0,0,0,31,6,0,0,0,0,7,10,4,0,0,0,19,198,54,9,0,0,255
POA2295,36,6,0,0,0,46,19,0,0,0,0,22,9,0,0,0,0,9,42,0,0,0,0,42,29,0,0,0,0,29,70,0,3,0,0,73,101,6,4,0,0,111,196,7,0,0,0,208,161,0,7,0,0,171,108,0,0,0,0,114,61,0,0,0,0,59,41,0,0,0,0,45,876,21,17,0,0,921
