SA3_CODE_2021,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sam_BP_B_OS,C11_Sam_Fa_O_B_OS,C11_Sam_Mo_O_B_OS,C11_Sam_BP_B_Aus,C11_Sam_Birthplac_ns,C11_Sam_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_Tot_resp,C11_Tot_P_BP_B_OS,C11_Tot_P_Fa_O_B_OS,C11_Tot_P_Mo_O_B_OS,C11_Tot_P_BP_B_Aus,C11_Tot_P_Bplace_NS,C11_Tot_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS
11004,112,1589,1091,34142,836,37777,0,17,0,512,16,551,261,20,21,240,6,551,29,11,4,9,0,50,245,104,57,218,7,639,1798,1477,990,25788,798,30850,173,5,39,11,17,242,49,16,11,168,3,253,294,125,81,2641,44,3189,48,18,13,80,5,156,43,10,3,20,0,71,131,3,5,17,4,163,322,255,173,7596,170,8512,142,81,24,479,20,745,45,0,6,0,0,50,37,19,3,32,4,96,7,0,0,5,0,7,84,39,15,70,4,216,90,23,26,52,3,193,161,71,53,32,13,328,51,21,14,57,0,153,38,10,5,17,0,70,11,8,8,0,3,33,459,368,246,6159,121,7354,7,0,0,0,0,5,99,19,13,6,3,147,31,3,0,67,0,106,10,0,0,0,0,13,21,0,0,0,0,18,70,38,27,149,3,280,654,215,135,483,32,1525,75,51,39,1935,3602,5703,4680,2847,1934,62017,5324,76806,187,1642
11101,342,3853,2789,43990,1177,52153,0,11,7,265,6,294,624,62,79,218,32,1011,145,25,6,46,9,229,586,251,133,469,15,1462,4851,3597,2473,37732,1125,49774,304,14,120,9,3,452,91,26,31,263,0,416,904,382,230,2978,88,4582,265,101,36,280,16,697,148,31,11,56,3,251,410,27,17,31,14,501,864,695,402,10042,237,12247,716,311,102,1021,35,2187,97,3,15,11,0,127,45,22,7,74,0,145,427,57,26,99,12,615,146,65,27,132,3,373,115,64,29,76,3,275,235,173,122,85,11,620,593,101,82,280,19,1080,130,21,34,72,0,262,146,39,13,20,5,218,1482,1081,756,9319,183,12827,91,12,11,15,0,128,197,38,21,28,0,281,100,29,11,88,5,231,40,6,4,9,3,57,49,6,15,0,0,72,296,138,77,669,21,1201,2224,603,438,1007,107,4370,247,119,105,2017,3759,6250,14352,7329,5038,83876,6280,116868,355,4176
11102,233,2323,1619,26760,733,31669,0,9,12,220,14,257,182,26,18,104,7,339,97,21,3,14,3,143,496,163,103,271,22,1050,3596,2238,1578,22110,733,30250,176,14,52,15,9,258,83,11,15,171,7,297,577,249,123,1779,63,2798,105,38,16,99,5,264,77,14,6,32,5,138,136,26,8,19,5,193,546,413,295,5521,157,6937,292,127,38,547,24,1020,43,0,8,4,0,54,34,19,10,20,0,83,54,22,10,33,0,119,91,32,20,66,0,211,133,70,21,20,8,252,243,129,71,54,18,518,219,51,36,151,9,471,74,31,6,45,0,166,142,25,0,0,9,183,997,679,440,5176,152,7444,44,5,0,8,0,58,137,20,12,9,0,177,73,12,11,46,0,143,35,5,4,3,0,51,21,0,8,0,0,23,131,66,42,350,7,588,1482,337,240,630,71,2760,163,84,54,1314,2271,3889,8871,4481,2991,49780,3884,70000,309,2609
11103,542,5019,3594,53052,1412,63622,0,27,17,469,18,524,1751,102,115,288,33,2288,406,78,19,97,12,620,608,315,212,612,34,1781,5745,4593,3085,46196,1353,60973,686,18,209,16,14,941,171,72,43,332,13,637,1053,504,302,4119,107,6084,840,205,69,549,37,1696,159,60,17,52,0,288,860,36,29,40,7,971,1240,969,621,15269,327,18436,1513,493,162,1588,90,3848,418,7,12,20,14,479,93,33,9,103,4,247,1267,169,47,269,46,1798,101,64,28,118,0,321,267,89,62,50,15,483,382,229,230,107,31,984,797,167,121,441,35,1563,203,41,41,91,9,384,145,58,17,16,19,251,1781,1328,914,12338,262,16632,258,21,15,38,9,332,237,53,37,15,7,342,247,39,20,118,3,434,140,13,9,16,6,179,215,22,11,0,7,261,286,197,102,905,27,1520,5279,1011,646,1512,173,8621,438,168,131,2481,7212,10422,24252,9897,6656,104473,10455,155732,643,5368
11201,275,2874,1992,23198,734,29078,0,19,5,359,5,388,204,44,34,128,11,420,76,26,10,35,5,153,644,185,115,243,20,1204,5176,2615,1882,20791,683,31141,154,6,52,19,3,237,253,55,30,218,8,567,887,276,198,2006,70,3443,137,64,14,157,11,373,100,32,11,27,0,179,145,36,24,35,0,236,1000,666,497,8353,221,10734,507,240,74,974,44,1836,31,0,3,3,5,41,40,21,9,43,3,117,13,4,0,3,0,22,108,36,27,96,4,266,121,66,43,23,17,266,357,126,95,43,14,639,204,42,37,94,5,375,110,22,22,43,4,199,20,9,9,0,0,38,1136,648,486,5665,153,8089,28,7,0,5,0,44,170,46,21,10,0,248,130,17,10,66,3,224,28,17,3,11,0,63,44,3,11,5,0,53,189,59,45,209,8,507,2177,611,449,804,88,4141,185,107,68,1159,3096,4612,11736,5441,3747,47592,4712,73228,353,2997
11202,168,2014,1433,26156,777,30546,0,15,11,649,32,706,208,22,29,104,13,376,36,16,0,5,5,70,344,106,80,203,15,743,2916,1872,1301,21685,663,28432,205,9,69,14,12,307,127,41,12,156,13,335,554,209,136,2246,70,3216,62,34,6,132,5,236,57,21,9,32,0,115,123,32,18,43,3,225,564,498,294,8185,160,9701,643,283,78,1415,33,2461,15,3,0,9,0,21,22,22,0,85,0,130,8,8,0,3,0,17,53,31,14,49,3,143,93,36,27,53,10,217,189,90,82,44,0,410,107,31,18,59,4,217,48,16,6,36,3,109,18,4,15,3,0,41,712,452,377,5554,110,7195,15,4,0,0,0,17,71,19,12,9,9,113,52,8,6,84,9,159,28,3,0,10,0,43,25,3,3,0,0,34,92,36,22,186,0,344,1132,376,220,591,53,2371,122,81,55,1416,2662,4337,7140,3861,2620,51457,4210,69285,211,2000
11203,374,2895,2141,27873,851,34131,0,15,5,317,15,351,367,36,35,193,18,647,89,19,7,28,5,145,558,193,126,296,22,1197,7268,2933,2031,23104,898,36237,273,4,103,11,18,410,191,36,23,229,12,491,767,280,167,2333,56,3606,124,80,18,184,5,413,112,29,13,32,0,178,308,26,29,24,12,406,1249,677,419,8532,242,11123,511,257,97,903,38,1811,31,0,4,0,0,40,28,25,6,53,3,123,18,3,0,19,0,44,135,38,25,60,10,266,392,72,49,48,7,570,526,182,131,49,25,918,187,37,20,76,3,327,97,27,26,58,0,212,50,20,4,0,13,83,1674,667,472,6114,163,9087,22,3,3,0,0,33,155,34,19,11,4,222,108,17,13,94,0,232,23,9,10,4,0,37,20,5,8,3,0,45,262,70,40,247,13,623,1867,528,366,1074,94,3925,245,90,76,1460,3730,5604,14901,5739,4012,54711,5741,85103,475,3341
11301,210,978,610,15603,442,17836,0,8,0,237,8,252,153,11,11,76,4,250,22,5,6,18,0,49,127,52,40,115,6,333,1128,805,517,12132,431,15008,214,0,22,0,3,240,26,8,6,90,8,135,160,83,33,1294,26,1597,39,15,10,46,0,102,14,6,0,11,0,30,788,19,14,8,3,825,191,158,135,3977,114,4579,3392,885,252,3245,131,7907,25,0,0,5,7,36,33,3,3,26,0,78,14,0,0,4,5,18,36,6,8,19,0,64,134,19,11,10,16,189,90,51,24,19,8,197,34,12,3,33,0,86,12,0,5,5,4,27,224,19,3,8,21,278,288,205,151,3088,73,3804,4,0,4,6,0,12,72,7,9,7,0,92,79,6,13,62,6,172,24,0,3,0,0,32,9,0,4,0,0,11,28,22,5,100,5,155,1575,184,73,245,85,2167,319,50,23,875,2521,3783,8582,2414,1264,30693,3645,46599,337,992
11302,27,275,228,5694,182,6409,0,5,0,109,8,114,53,5,3,28,0,92,12,7,0,8,0,26,92,17,22,25,4,158,515,274,199,4777,124,5885,29,0,5,0,0,40,15,6,6,37,0,53,135,34,24,455,13,662,7,3,3,16,7,37,16,0,0,8,0,24,29,0,0,0,0,32,96,52,40,1481,29,1701,37,16,10,96,4,157,0,0,0,0,0,0,5,0,3,3,0,14,0,0,0,0,0,0,6,3,0,17,0,27,32,18,12,9,0,79,48,23,14,11,0,95,29,0,4,22,0,56,3,0,3,0,0,8,3,0,0,0,0,3,138,76,77,1014,20,1331,0,0,0,0,0,4,75,0,0,0,0,74,3,0,3,8,0,14,4,0,0,0,3,6,9,0,0,0,0,6,14,6,0,23,0,42,257,30,42,76,4,416,23,9,15,332,626,996,1454,538,427,10954,942,14324,40,299
11303,185,1783,1402,36046,976,40387,0,11,0,339,24,378,506,26,33,165,7,735,47,3,4,17,0,73,362,158,106,340,15,983,2274,1783,1237,28820,875,34991,206,0,43,10,3,261,68,16,15,214,0,329,396,203,146,4093,64,4912,96,57,13,153,5,320,50,7,3,34,4,100,333,10,5,19,10,379,485,388,287,10776,228,12166,243,138,49,845,26,1300,55,0,0,11,0,65,24,13,12,67,0,112,0,7,0,5,0,12,61,24,21,96,6,209,87,30,14,27,11,169,148,86,71,61,12,376,131,21,19,98,3,271,41,5,3,26,0,72,16,11,0,0,8,29,605,429,367,7261,154,8812,37,5,0,3,0,44,121,21,23,15,0,179,55,3,4,78,0,150,58,0,4,0,0,65,71,0,5,4,0,78,68,42,16,214,6,345,1751,328,217,638,84,3017,162,74,55,1928,3696,5911,7459,3490,2524,70027,5694,89194,249,1972
11401,355,3348,2448,32759,1006,39915,0,22,3,552,20,601,293,27,39,142,9,511,222,34,13,57,12,327,700,192,116,326,15,1343,6652,3288,2322,26109,1045,39424,245,10,74,3,15,352,151,46,28,205,7,432,956,230,124,2100,57,3467,270,50,20,181,19,548,164,27,10,48,0,260,142,22,9,16,0,184,993,572,395,8316,238,10510,661,250,79,884,48,1929,23,5,5,0,0,37,36,16,10,51,8,115,41,6,8,8,0,62,378,82,22,175,12,674,121,49,38,32,6,254,278,137,118,52,13,600,269,53,22,93,7,440,107,23,13,43,7,185,13,13,0,0,0,28,1428,805,555,6022,160,8972,79,6,3,21,0,114,109,32,13,20,0,179,119,16,14,78,9,229,22,4,7,3,0,33,46,10,3,9,0,63,282,71,59,229,3,639,1631,507,301,820,83,3337,233,109,88,1484,4902,6814,14393,6162,4262,60671,7127,92619,442,3649
11402,190,1847,1349,14226,397,18010,0,3,5,74,4,86,226,15,16,42,10,307,94,17,16,25,0,157,405,117,76,182,17,799,3823,1843,1321,11880,404,19267,80,9,24,3,4,119,79,27,7,104,7,230,486,147,100,1000,39,1775,160,39,13,116,9,337,130,16,7,23,9,187,112,9,10,4,3,136,685,428,220,4386,128,5859,432,167,68,413,31,1112,22,0,0,0,0,28,39,20,4,38,5,116,51,12,0,0,0,68,112,25,15,71,3,223,64,17,13,13,0,106,178,64,59,31,3,336,195,43,29,71,3,338,62,11,11,34,6,119,29,4,0,0,0,40,941,449,328,3469,82,5267,41,0,0,0,0,44,112,22,12,11,3,166,76,13,5,37,0,137,14,0,4,0,0,26,15,0,3,0,0,18,120,44,28,144,8,334,1127,300,253,416,53,2148,105,66,52,591,1804,2615,8392,3509,2433,27324,2728,44380,224,2022
11501,1099,4543,3187,26891,602,36320,0,5,0,57,0,66,13760,227,363,322,241,14916,730,121,64,209,26,1147,1008,289,120,346,17,1777,9395,3587,2445,20405,557,36384,2091,58,145,12,35,2349,302,50,54,184,11,593,1225,275,229,1601,28,3362,1091,229,117,573,33,2043,354,58,33,62,0,506,6423,109,94,48,115,6797,1989,824,614,7522,157,11102,2676,822,370,1965,80,5916,2900,13,41,15,57,3035,1430,249,167,503,50,2396,80,17,6,15,0,121,813,238,132,496,24,1709,226,38,28,18,8,323,630,221,170,58,13,1087,840,92,85,147,14,1179,450,48,36,83,9,624,43,7,5,0,0,61,1951,837,605,5670,99,9165,288,51,16,34,11,398,1409,75,57,32,9,1591,694,88,57,45,14,897,1796,35,29,17,35,1909,523,17,16,4,19,577,277,73,35,270,4,659,12855,1009,755,973,260,15849,830,104,80,814,2881,4713,63062,8859,6210,50700,4991,133823,1428,4483
11502,179,1054,700,6686,145,8761,0,3,0,5,0,7,678,37,33,57,15,815,139,31,14,32,3,223,251,74,55,101,3,490,2072,875,609,5520,155,9235,120,0,21,4,3,145,55,19,15,40,0,136,327,74,61,397,15,873,126,47,13,88,4,277,72,4,6,10,4,106,221,12,9,12,4,256,365,206,131,1781,37,2527,1020,201,87,633,31,1980,98,3,9,0,0,110,544,80,51,186,31,895,12,3,0,4,0,12,209,49,20,130,0,413,33,6,11,10,0,58,122,57,37,12,3,233,104,19,11,38,4,175,51,12,4,21,0,84,4,5,0,0,0,11,424,220,123,1396,40,2201,46,8,4,15,0,74,164,13,13,5,0,199,82,7,4,26,10,122,80,14,0,0,0,95,18,0,0,3,0,22,67,16,17,45,0,145,1209,179,140,195,40,1765,96,27,24,230,666,1042,7743,2083,1388,13019,1106,25337,177,1014
11503,98,938,735,8459,188,10418,0,6,0,52,0,57,47,5,10,38,0,101,58,12,9,10,0,94,248,91,63,120,9,533,1639,855,640,6032,197,9350,44,0,12,3,0,57,36,7,9,49,5,110,267,97,52,447,12,881,69,11,0,59,3,143,55,13,5,16,0,93,49,6,7,4,6,70,279,188,110,1860,42,2479,265,94,62,317,12,744,14,0,0,0,0,21,38,34,7,21,0,105,11,6,0,9,0,30,481,121,56,394,13,1069,32,15,3,5,0,62,100,47,46,14,0,210,84,21,11,42,3,168,30,4,0,13,0,44,11,8,3,0,0,19,307,186,107,1344,35,1978,16,7,4,11,0,32,39,4,5,0,3,49,32,18,6,22,0,71,7,10,0,0,0,17,5,0,4,0,0,9,61,17,16,63,0,157,496,158,117,205,11,987,89,22,18,365,1306,1805,4194,1839,1279,15026,1738,24075,115,974
11504,183,1060,666,7479,121,9514,0,4,3,25,0,34,829,19,31,48,13,938,177,26,16,44,3,265,233,73,33,88,4,434,1746,789,577,5163,151,8426,796,17,30,0,10,849,57,11,7,50,0,126,224,82,43,413,9,773,117,27,15,96,3,261,49,5,3,14,0,71,733,13,17,8,15,778,380,188,109,1371,24,2072,561,217,74,534,30,1415,74,0,0,0,3,81,141,37,14,64,14,267,15,6,0,0,0,25,661,171,86,422,11,1355,43,10,4,0,0,58,123,39,48,27,6,242,130,17,21,46,0,218,67,9,5,31,0,111,22,3,0,0,0,24,373,170,108,1171,31,1853,48,6,0,14,0,71,207,14,16,3,0,244,119,26,7,12,0,159,160,9,13,0,0,183,54,5,5,0,4,68,56,18,9,45,0,126,1929,255,116,203,55,2557,139,26,35,276,899,1382,9164,2064,1335,13291,1333,27182,269,1278
11601,1643,3346,2353,22733,795,30870,4,24,15,303,30,376,4789,59,110,138,111,5203,974,107,47,154,27,1306,692,212,98,285,21,1313,5894,2441,1695,15688,816,26533,8016,113,291,41,160,8622,267,32,22,133,9,457,1065,239,155,1186,49,2689,1106,154,93,334,54,1737,433,68,21,67,12,605,10053,76,57,43,194,10423,1184,548,392,5366,200,7697,1806,506,189,962,90,3561,984,0,10,10,25,1036,1835,291,109,249,64,2551,131,8,7,11,6,170,2173,372,172,683,70,3465,1090,103,79,23,42,1337,448,160,96,62,18,783,1069,91,69,155,24,1399,317,25,14,74,12,450,668,94,34,5,42,857,1194,519,398,3467,123,5701,666,32,15,28,15,759,313,38,16,15,7,391,789,39,41,52,28,952,1058,19,19,16,13,1129,413,11,9,6,16,451,132,54,22,124,9,347,19165,961,686,785,526,22127,1677,151,96,1031,4312,7262,65678,6882,4654,40478,7325,125015,2480,3544
11602,879,2304,1635,14981,337,20129,0,0,3,74,5,87,2731,64,95,88,55,3038,413,57,39,94,6,604,454,135,58,235,17,897,3691,1744,1206,10106,354,17110,4524,83,177,22,123,4930,164,22,12,81,5,291,609,147,112,779,31,1671,367,89,59,230,13,752,168,28,23,41,0,262,7074,88,49,24,105,7343,809,378,248,3147,93,4675,1086,402,150,835,38,2514,373,5,15,3,9,398,395,122,31,134,6,682,60,13,7,11,0,99,1486,306,164,737,49,2747,437,73,31,20,14,573,381,154,95,36,8,671,456,55,55,136,11,711,220,19,12,43,4,302,185,43,16,4,6,251,794,359,250,2211,84,3695,119,11,5,18,8,161,583,47,27,7,10,669,458,27,18,41,10,551,986,33,19,14,9,1063,151,3,6,0,0,161,95,36,33,119,0,286,10129,612,432,468,218,11860,546,64,52,514,2531,3709,36818,4641,3117,26353,3843,74775,1384,2678
11603,1617,2714,1828,18996,1008,26166,9,38,12,616,22,696,1582,20,43,77,44,1768,650,46,38,107,23,860,338,107,77,198,16,740,4817,1944,1260,13162,912,22091,11586,151,340,43,314,12437,186,4,18,85,8,294,766,178,92,923,25,1989,472,90,40,187,36,829,354,38,13,64,15,476,4409,57,41,35,126,4671,715,369,228,3355,116,4779,786,234,86,632,47,1773,157,0,8,0,0,169,1029,228,85,127,65,1537,137,3,3,18,9,171,1315,306,131,626,83,2461,1079,109,81,51,68,1390,404,97,73,63,28,665,520,53,26,112,13,726,128,18,15,33,3,189,3034,230,78,34,164,3535,949,397,297,2326,127,4093,205,22,8,30,7,275,247,30,16,8,3,306,886,46,34,59,21,1050,373,4,9,8,12,402,527,11,6,12,12,569,103,27,17,65,0,213,17550,880,506,561,584,20083,1923,145,118,1091,4836,8114,53086,5392,3556,33564,8130,103731,2403,2994
11701,521,1052,810,5462,212,8063,0,10,0,78,4,94,3611,33,72,83,61,3856,348,30,24,52,11,457,127,27,19,34,0,209,1970,696,452,3651,229,6997,939,11,72,9,11,1048,134,22,9,38,6,206,263,62,41,314,13,691,1840,235,99,480,72,2716,135,16,19,20,3,188,849,11,9,9,17,893,570,223,168,1785,64,2800,929,157,77,382,45,1596,160,0,7,0,4,173,356,34,27,72,11,493,120,4,8,24,0,159,393,75,32,82,8,593,305,32,28,10,10,383,223,65,32,14,8,334,191,20,4,27,10,248,341,11,13,7,0,376,83,13,4,0,3,95,499,152,95,997,47,1786,253,13,9,18,0,292,142,15,13,8,9,179,494,18,23,38,8,580,82,0,0,0,0,82,199,4,5,5,3,219,47,17,19,56,4,144,7736,426,320,313,224,9017,584,46,44,268,2051,2993,22107,2206,1574,10531,2941,39360,680,1213
11702,455,1884,1340,7557,270,11506,0,14,4,199,16,238,2421,81,95,137,44,2782,234,36,20,35,0,323,203,91,58,96,5,452,3311,1454,1006,6602,230,12594,595,9,61,6,16,685,192,42,26,120,0,380,476,188,92,789,25,1578,2742,190,96,483,75,3585,158,31,17,21,6,237,579,28,32,7,17,660,1097,511,353,3858,95,5908,1071,277,116,515,45,2019,125,0,10,5,0,144,952,107,74,117,29,1278,353,15,6,16,20,412,179,43,26,88,6,350,187,22,11,11,3,238,338,104,76,12,6,545,233,50,28,80,4,395,112,25,21,34,4,188,101,11,4,0,4,118,839,403,278,2270,59,3851,203,16,17,5,7,249,131,24,22,10,3,192,369,30,26,60,19,507,91,4,3,10,3,108,2169,24,29,5,41,2275,137,49,29,167,5,386,6286,622,483,553,183,8121,455,47,44,256,3182,3979,23562,3805,2660,16413,4166,50612,544,2108
11703,996,4774,3557,21808,627,31766,3,42,17,433,21,511,19713,326,388,396,328,21147,582,87,40,92,6,818,1031,369,228,328,11,1962,14575,4175,3010,20709,781,43253,1636,31,198,12,41,1914,1613,146,94,372,32,2254,2411,497,370,2469,100,5844,2232,364,164,692,69,3520,548,122,49,78,9,814,2732,94,67,42,39,2973,4948,1344,981,11489,320,19080,2552,738,281,1336,80,4992,3070,21,29,26,60,3213,836,136,49,225,18,1268,293,26,15,31,5,364,416,135,80,192,7,831,598,63,44,36,13,751,1541,192,161,69,19,1991,1147,186,111,256,23,1728,1509,82,77,135,37,1829,140,19,6,0,3,173,3601,1135,815,7300,187,13045,560,40,25,24,4,649,604,69,42,7,0,723,1098,68,47,98,22,1332,364,28,23,16,6,431,1960,25,40,9,57,2085,497,113,76,443,5,1136,21788,1413,1148,1426,464,26234,1071,92,63,601,21717,23542,84113,10107,7255,48736,24367,174577,1211,5359
11801,1058,4984,3484,16879,524,26923,0,10,9,37,0,52,2915,203,229,247,65,3657,374,62,34,82,13,565,771,216,129,208,23,1347,13126,3803,2616,15256,691,35495,568,12,71,10,14,670,1261,130,94,280,18,1789,2286,427,262,1493,58,4541,1652,354,181,938,52,3184,1653,222,134,205,35,2243,800,65,67,33,20,986,4357,1050,776,8374,260,14819,2288,562,249,1122,78,4294,451,5,13,10,9,490,400,122,66,268,19,876,76,11,10,12,4,110,237,75,30,76,11,434,335,41,22,9,5,411,1134,199,167,41,30,1570,1811,299,171,327,58,2666,2199,153,119,199,46,2719,39,6,8,0,0,55,2763,966,637,5310,156,9834,277,18,14,19,6,347,3047,257,162,24,58,3547,696,42,50,79,24,891,130,21,13,16,4,184,186,10,17,6,0,217,434,65,47,222,11,771,14140,1760,1363,1562,308,19137,756,124,102,559,12347,13890,51814,9981,6896,37536,14323,120558,1186,5322
11802,1049,4078,3193,19727,644,28696,0,26,3,329,3,363,14379,249,321,304,262,15519,452,60,26,89,16,646,579,188,116,197,14,1095,9482,3034,2139,15087,720,30457,1062,28,143,6,36,1283,1112,100,73,219,30,1535,1527,328,213,1459,68,3594,4229,677,319,1651,157,7034,771,87,61,105,6,1032,1578,55,45,25,34,1746,4091,1049,723,8871,306,15042,2599,570,245,1298,82,4795,663,7,24,8,15,703,729,141,98,328,33,1330,73,15,0,12,0,104,681,144,76,240,15,1155,544,93,41,25,9,715,820,179,148,46,20,1208,1084,130,89,174,20,1496,1426,85,62,101,26,1690,123,20,6,3,6,164,2210,756,561,4459,132,8119,306,20,22,14,10,372,1146,108,61,14,15,1350,948,64,54,73,30,1174,292,19,16,8,6,338,618,11,34,7,15,682,342,70,51,224,20,712,14359,1353,939,1009,350,18013,876,121,84,685,9854,11622,61656,8471,6025,40519,12317,128989,1150,4360
